Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Runtime_unit,Gross_unit
O Médico Erótico,(1983),"Comedy, Romance, Sci-Fi",93,6.4,10.10,23.005,61.0,min,M
Minha Professora de Francês,(1983),Comedy,97,5.2,22.59,2.990,17.0,min,M
O Último Pesadelo,(1983),"Horror, Mystery, Thriller",89,5.7,,3.724,,min,
Dez Minutos para Morrer,(1983),"Crime, Drama, Thriller",101,6.3,7.10,6.103,12.0,min,M
De Volta para o Inferno,(1983),"Action, Drama, Thriller",105,6.4,30.50,8.486,38.0,min,M
Embalos a Dois,(1983),"Comedy, Fantasy, Romance",88,4.7,23.65,3.700,5.0,min,M
O Despertar de Rita,(1983),"Comedy, Drama",110,7.2,14.65,11.561,52.0,min,M
Primavera na Pele,(1983),"Comedy, Romance",102,4.9,24.07,2.510,17.0,min,M
Mausoléu,(1983),Horror,96,5.1,,1.530,,min,
O Mundo Dos Jogadores,(1983),Comedy,88,4.4,,1.674,,min,
Agora Você Não Escapa,(1983),"Comedy, Crime",85,3.5,5.68,7.713,,min,M
Porky's 2: O Dia Seguinte,(1983),Comedy,98,5.1,33.76,10.329,38.0,min,M
O Pirata da Barba Amarela,(1983),"Action, Adventure, Comedy",96,6.0,4.30,7.014,,min,M
A Vingança do Ninja,(1983),"Action, Crime, Drama",90,6.1,10.33,4.096,,min,M
O Imbatível,(1983),"Action, Comedy, Romance",96,4.9,13.00,3.378,30.0,min,M
Sahara,(1983),"Adventure, Drama",111,5.0,1.40,1.305,,min,M
Pauline na Praia,(1983),"Comedy, Drama, Romance",95,7.4,,6.090,,min,
Zelig,(1983),Comedy,79,7.7,11.80,38.020,,min,M
Mortuary,(I) (1983),Horror,91,5.2,4.32,1.411,,min,M
Os Lobos Nunca Choram,(1983),"Adventure, Drama",105,7.5,29.60,7.303,,min,M
The Final Terror,(1983),Horror,82,5.2,,2.317,,min,
Doutor Detroit e suas Mulheres,(1983),Comedy,89,5.3,10.38,5.122,48.0,min,M
Sob Fogo Cerrado,(1983),"Drama, War",128,7.0,5.70,6.509,,min,M
Amityville 3: O Demônio,(1983),Horror,105,4.1,6.33,5.326,28.0,min,M
Retratos de uma Realidade,(1983),"Biography, Drama, Romance",127,7.0,0.20,1.449,,min,M
Correntes do Inferno,(1983),"Action, Crime, Drama",95,4.9,6.15,1.967,,min,M
Na Rota do Oriente,(1983),"Adventure, Drama, Romance",105,6.1,28.40,4.671,42.0,min,M
O Casal Osterman,(1983),"Action, Drama, Thriller",103,5.9,6.49,7.618,,min,M
Masoom,(1983),"Drama, Family, Musical",165,8.5,,3.259,,min,
O Testamento,(1983),Drama,90,6.9,2.04,5.450,,min,M
Conquest,(1983),"Action, Adventure, Fantasy",88,5.2,,1.694,,min,
Verão Assassino,(1983),"Drama, Mystery",133,7.3,,3.908,,min,
Anno 2020 - I gladiatori del futuro,(1983),"Action, Sci-Fi",91,4.5,,532,,min,
A Maldição da Pantera Cor-de-Rosa,(1983),"Comedy, Crime, Mystery",109,4.3,4.49,5.258,31.0,min,M
Eureka,(1983),"Drama, Thriller",130,6.0,0.12,2.746,,min,M
Aos Nossos Amores,(1983),"Drama, Romance",99,7.3,,4.897,,min,
El tesoro de la diosa blanca,(1983),"Action, Adventure, Horror",83,3.5,,536,,min,
Uma Noite no Paraíso,(1983),"Drama, Romance",83,4.3,5.56,1.105,,min,M
O Último Combate,(1983),Sci-Fi,92,6.8,,5.281,,min,
O Negócio é Sobreviver,(1983),"Comedy, Crime, Drama",103,5.8,14.00,4.426,,min,M
O Depredador,(1983),Horror,80,4.2,,756,,min,
Sou ou Não Sou,(1983),Comedy,107,6.8,13.03,9.700,61.0,min,M
Projeto China,(1983),"Action, Comedy",105,7.4,,13.886,,min,
E la Nave Va,(1983),"Drama, History, Music",132,7.6,,5.061,,min,
Maus Hábitos,(1983),"Comedy, Drama",114,6.6,,5.712,,min,
O Quarto Homem,(1983),"Drama, Mystery, Thriller",102,7.2,,6.605,,min,
Sweet Sixteen,(1983),"Horror, Thriller",90,5.2,,1.232,,min,
A Mansão da Meia-Noite,(1983),"Comedy, Horror, Mystery",102,6.3,,2.833,,min,
"Another Time, Another Place",(1983),"Drama, War",118,6.5,,239,,min,
Carmen de Godard,(1983),"Crime, Drama, Music",85,6.5,,3.146,,min,
Danton - O Processo da Revolução,(1983),"Biography, Drama, History",136,7.5,,5.921,,min,
Pesadelos Diabólicos,(1983),"Horror, Sci-Fi",99,5.8,6.67,2.736,39.0,min,M
Origem Desconhecida,(1983),"Horror, Thriller",89,6.1,1.08,2.584,51.0,min,M
Le marginal,(1983),"Action, Crime, Drama",100,6.4,,2.220,,min,
2019 - Dopo la caduta di New York,(1983),"Action, Horror, Sci-Fi",96,5.6,,2.604,,min,
Sequestro sem Pista,(1983),"Drama, Mystery",120,7.0,,1.732,,min,
O Esquadrão da Justiça,(1983),"Crime, Drama, Mystery",109,6.3,5.56,6.006,60.0,min,M
O Retorno de Aliens - A Geração Mortal,(1983),"Horror, Sci-Fi",81,6.1,,3.852,,min,
Yor - O Caçador do Futuro,(1983),"Action, Adventure, Fantasy",88,4.5,2.81,2.600,,min,M
A Perversa,(1983),"Adventure, Drama",98,4.6,0.72,1.016,,min,M
O Fiel Camareiro,(1983),Drama,118,7.6,5.31,4.513,,min,M
Uma Lâmina no Escuro,(1983),"Horror, Mystery, Thriller",110,6.0,,2.766,,min,
I nuovi barbari,(1983),"Action, Romance, Sci-Fi",91,4.6,,2.239,,min,
Um Romance Maluco,(1983),"Comedy, Drama, Romance",105,6.3,1.87,1.630,,min,M
Meus Problemas com as Mulheres,(1983),"Comedy, Drama, Romance",110,5.2,10.96,2.049,,min,M
Independence Day,(1983),"Drama, Romance",110,6.4,0.15,429,,min,M
Primeiros Desejos,(1983),"Drama, Romance",93,4.7,,835,,min,
Spasms,(1983),"Horror, Sci-Fi",90,4.5,,868,,min,
Hundra - A Mulher Guerreira,(1983),"Adventure, Fantasy",90,4.6,,835,,min,
Fugitivos das Galáxias,(1983),"Action, Adventure, Sci-Fi",84,4.7,,1.022,,min,
A Mulher Só,(1983),Drama,92,2.9,1.22,905,,min,M
A Dupla Dinâmica,(1983),"Action, Adventure, Comedy",99,6.2,1.96,1.811,,min,M
El Norte,(1983),Drama,141,7.7,,4.550,67.0,min,
O Cônsul Honorário,(1983),"Drama, Romance, Thriller",104,5.8,6.00,1.138,,min,M
Dois Contra o Oeste,(1983),"Action, Adventure, Comedy",107,7.2,,8.268,,min,
Verão Vermelho,(1983),"Drama, Romance",130,6.6,0.02,1.459,,min,M
O dinheiro,(1983),"Crime, Drama",85,7.5,,7.477,95.0,min,
A Primeira Bimbada,(1983),Comedy,88,4.4,,587,,min,
Jaane Bhi Do Yaaro,(1983),"Comedy, Drama",132,8.4,,12.058,,min,
Uma Tacada da Pesada,(1983),"Comedy, Crime",99,4.7,10.37,3.394,,min,M
Duelos Mortais,(1983),"Action, Sci-Fi",98,5.2,,787,,min,
Get Crazy: Na Zorra do Rock,(1983),"Comedy, Music",92,6.8,1.65,1.004,,min,M
El sur,(1983),"Drama, Romance",95,7.9,,4.036,,min,
O Regresso do Corcel Negro,(1983),"Adventure, Family",103,6.0,9.80,1.894,34.0,min,M
A Volta de Max Dugan,(1983),"Comedy, Drama",98,6.6,17.61,3.148,,min,M
All in Good Taste,(1983),Comedy,85,3.2,,420,,min,
Daniel,(1983),Drama,130,6.7,0.28,1.060,,min,M
Mountaintop Motel Massacre,(1983),Horror,95,4.5,,1.213,,min,
O Xeque Mate,(1983),Thriller,94,5.2,,1.389,,min,
Fuga do Bronx,(1983),"Action, Sci-Fi, Thriller",89,4.5,1.41,2.023,,min,M
Guardiões da Honra,(1983),Thriller,102,6.6,11.79,2.404,,min,M
Emmanuelle - A Detenta,(1983),"Action, Crime, Drama",89,4.8,,783,,min,
Wild Style,(1983),"Drama, Music",82,7.1,,2.107,,min,
Os Exterminadores do Ano 3000,(1983),"Action, Sci-Fi",83,5.1,,862,,min,
Nana,(1983),"Comedy, Drama",92,4.4,,391,,min,
Catch Your Dreams,(1983),Drama,75,5.7,,88,,min,
Os Sete Magníficos Gladiadores,(1983),"Action, Adventure, Drama",83,3.7,,417,,min,
Love Letters,(II) (1983),"Drama, Romance",88,5.9,5.27,603,,min,M
Gen Pés Descalços,(1983),"Animation, Biography, Drama",83,8.0,,6.710,,min,
Mandi,(1983),"Comedy, Drama",167,7.6,,601,,min,
Katha,(1983),"Comedy, Drama",141,7.9,,970,,min,
Sadma,(1983),Romance,141,8.4,,2.704,,min,
Golpe de Mestre II,(1983),"Comedy, Crime",101,4.9,6.35,1.921,,min,M
Going Berserk,(1983),Comedy,84,5.3,0.23,1.502,,min,M
Prisoners of the Lost Universe,(1983),"Action, Adventure, Fantasy",90,3.7,,1.109,,min,
Grizzly II: The Concert,(1983),"Horror, Music, Thriller",97,3.5,,367,,min,
A Noite do Medo,(1983),"Horror, Sci-Fi",82,4.2,,1.133,,min,
"Thor, o Conquistador",(1983),"Action, Adventure, Drama",90,3.3,,296,,min,
Caçada Impiedosa,(1983),"Action, Adventure, Crime",95,5.6,1.26,942,,min,M
O Elevador Assassino,(1983),"Fantasy, Horror, Sci-Fi",95,6.2,,5.650,,min,
A Despedida,(1983),Drama,121,7.4,,503,,min,
O Amor tem seu Preço,(1983),"Comedy, Fantasy, Romance",95,5.1,10.17,704,,min,M
Antes Tarde do que Nunca,(1983),Comedy,95,5.8,0.05,103,,min,M
A Ordem é Matar,(1983),"Crime, Thriller",117,5.5,,811,,min,
Os Caçadores de Atlântida,(1983),"Action, Sci-Fi",92,4.9,,1.200,,min,
Gemidos de placer,(1983),Thriller,86,4.6,,118,,min,
Traição,(1983),"Drama, Thriller",95,7.1,,1.402,,min,
Sagara Sangamam,(1983),"Musical, Romance, Drama",160,8.8,,2.486,,min,
Taking Tiger Mountain,(1983),Sci-Fi,81,5.6,,120,,min,
De Repente num Domingo,(1983),"Comedy, Crime, Mystery",110,7.3,,5.175,,min,
Fanny Hill,(1983),"Comedy, Drama, Romance",98,5.2,,781,,min,
Frightmare,(1983),"Comedy, Horror",86,4.5,,946,,min,
O Retorno Do Extraterrestre,(1983),"Fantasy, Horror, Sci-Fi",80,2.0,,4.145,,min,
Risco Dobrado,(1983),"Crime, Horror, Mystery",80,5.0,,368,,min,
Perdedores e Vencedores,(1983),"Action, Comedy, Crime",108,6.7,,4.029,,min,
Dragster,(1983),"Biography, Drama, Romance",113,6.8,0.27,1.195,74.0,min,M
The Devonsville Terror,(1983),Horror,82,4.7,,725,,min,
O Guerreiro do Mundo Perdido,(1983),"Action, Sci-Fi, Thriller",92,2.5,,2.367,,min,
Sonhos Alucinantes de Cheech e Chong,(1983),"Comedy, Music",91,5.7,14.75,6.963,4.0,min,M
Carmen,(I) (1983),"Drama, Music, Romance",102,7.6,,2.764,,min,
Olhos de Fogo,(1983),"Horror, Western",90,6.3,,685,,min,
Handgun,(1983),"Action, Drama",101,6.2,,272,,min,
A Lua na Sarjeta,(1983),Drama,137,6.0,,1.190,,min,
Estranhos Invasores,(1983),"Horror, Mystery, Sci-Fi",92,5.5,1.36,2.456,,min,M
Twice Upon a Time,(1983),"Animation, Action, Adventure",74,6.9,,1.061,,min,
O Exército Inútil,(1983),"Crime, Drama, War",118,6.5,,1.666,,min,
Entre a Vida e a Morte,(1983),"Drama, Music",100,5.0,1.82,746,,min,M
O Sobrevivente,(1983),"Action, Sci-Fi",86,4.3,1.72,554,,min,M
O Triunfo de Um Homem Chamado Cavalo,(1983),Western,86,5.6,,505,,min,
Die flambierte Frau,(1983),Drama,106,6.1,,503,,min,
"Caligula, la véritable histoire",(1983),"Action, Drama, History",100,5.6,,14,,min,
Avtaar,(1983),Drama,150,7.1,,489,,min,
Amor e Boemia,(1983),"Comedy, Drama, Romance",101,6.7,,920,,min,
La bestia y la espada mágica,(1983),"Horror, Fantasy",120,5.8,,167,,min,
Zappa,(1983),"Comedy, Drama, Romance",103,7.3,,2.376,,min,
Angel of H.E.A.T.,(1983),"Action, Comedy, Sci-Fi",93,3.7,,333,,min,
La noche de los sexos abiertos,(1983),"Mystery, Thriller",94,4.7,,63,,min,
O Alquimista,(1983),Horror,78,3.9,,464,,min,
O Homem que Não Existiu,(1983),"Action, Adventure, Comedy",111,3.8,2.44,486,,min,M
Ek Jaan Hain Hum,(1983),"Family, Romance",,6.5,,43,,,
The Return of Captain Invincible,(1983),"Musical, Fantasy, Comedy",96,5.8,,632,,min,
Mo,(1983),Horror,105,7.1,,975,,min,
Crime e castigo,(1983),"Crime, Drama",93,7.1,,1.993,,min,
Zeder,(1983),Horror,98,6.2,,1.773,,min,
Gabriela,(1983),"Comedy, Drama, Romance",99,6.3,,902,,min,
Julie Darling,(1983),"Drama, Thriller, Horror",100,6.2,,395,,min,
The Gold Diggers,(1983),"Drama, Music",89,6.2,,209,,min,
Andhaa Kaanoon,(1983),"Action, Drama",155,6.1,,586,,min,
Table for Five,(1983),"Drama, Romance",122,6.1,2.44,633,,min,M
Sede de Triunfo,(1983),"Action, Drama, Romance",106,5.4,,703,,min,
Espérame mucho,(1983),Drama,90,6.2,,68,,min,
Sêrâ-fuku: Yurizoku 2,(1983),Drama,69,7.8,,6,,min,
Amor de Menina,(1983),"Comedy, Drama, Romance",85,5.5,,873,,min,
Cracking Up - As Loucuras de Jerry Lewis,(1983),Comedy,89,6.1,,742,,min,
Antártica,(1983),"Adventure, Drama",143,7.7,,1.365,,min,
"Se Viver, Mande um Postal",(1983),"Comedy, Mystery, Thriller",91,5.3,4.30,435,,min,M
Black Venus,(1983),"Drama, Romance",80,4.4,,328,,min,
Mi ni te gong dui,(1983),"Action, Adventure, Comedy",90,4.8,,1.496,,min,
Souten,(1983),"Drama, Musical, Romance",160,5.7,,172,,min,
Born in Flames,(1983),"Comedy, Drama, Sci-Fi",79,6.2,,769,,min,
Shu Shan - Xin Shu shan jian ke,(1983),"Action, Adventure, Fantasy",95,6.7,,2.187,,min,
Sacred Ground,(1983),"Drama, Western",100,6.0,,175,,min,
"Somewhere, Tomorrow",(1983),"Drama, Fantasy",91,6.4,,513,,min,
Erotic Images,(1983),Drama,93,5.2,,43,,min,
Na Cidade Branca,(1983),Drama,108,7.4,,915,,min,
Zhong gui,(1983),"Horror, Thriller",88,6.5,,618,,min,
"Thunder, um Homem Chamado Trovão",(1983),"Action, Crime, Drama",86,5.6,,406,,min,
Tsisperi mtebi anu daujerebeli ambavi,(1983),"Comedy, Drama",97,8.9,,1.496,,min,
Corações e Armas,(1983),"Action, Adventure, Fantasy",100,6.0,,530,,min,
Phar Lap,(1983),"Biography, Drama, Family",107,7.3,,1.545,55.0,min,
Kandagawa inran sensô,(1983),"Comedy, Drama",60,5.1,,157,,min,
Lianna,(1983),"Drama, Romance",110,6.7,1.50,1.490,,min,M
Running Brave,(1983),"Biography, Drama, Sport",106,6.7,3.00,613,,min,M
Duvar,(1983),Drama,117,8.1,,3.505,,min,
A Lenda dos Oito Samurais,(1983),"Adventure, Drama, Fantasy",133,6.5,,970,,min,
"Um Homem, uma Mulher e uma Criança",(1983),Drama,99,6.2,2.31,320,,min,M
"Frida, Natureza Viva",(1983),"Biography, Drama",108,6.9,,454,,min,
Uma Comédia Romântica,(1983),Comedy,103,5.3,6.86,720,,min,M
"Adamo ed Eva, la prima storia d'amore",(1983),"Adventure, Drama, Fantasy",91,4.3,,230,,min,
Coolie,(I) (1983),"Action, Comedy, Drama",177,6.7,,1.810,,min,
Arte de Amar,(1983),"Drama, Fantasy",100,4.6,,225,,min,
Qayamat,(1983),"Action, Crime, Drama",139,6.2,,50,,min,
Scalps,(1983),Horror,82,3.9,,1.070,,min,
Hanna K.,(1983),Drama,111,6.3,0.11,593,,min,M
My Breakfast with Blassie,(1983),Comedy,60,7.0,,478,,min,
Ronda Mortal,(1983),"Crime, Mystery, Romance",120,7.2,,2.109,,min,
Stacy's Knights,(1983),Drama,100,4.6,,339,,min,
Pesadelo Vivo,(1983),"Fantasy, Horror",87,4.9,,712,,min,
Jovens Guerreiros,(1983),"Action, Crime, Drama",105,4.7,0.24,425,,min,M
G,(1983),"Drama, Music, Musical",109,5.3,,1.188,,min,
Variety,(1983),Drama,100,5.3,,379,,min,
O Menino e a Foca Dourada,(1983),Drama,94,5.3,6.67,285,,min,M
O Baile,(1983),"History, Musical",112,7.8,,2.355,,min,
L'homme blessé,(1983),"Crime, Drama, Romance",109,6.9,,803,,min,
La guerra del ferro: Ironmaster,(1983),"Action, Adventure",90,4.6,,767,,min,
Wavelength,(1983),"Sci-Fi, Thriller",87,5.7,,662,,min,
Le battant,(1983),"Crime, Drama, Thriller",121,6.3,,851,,min,
Can She Bake a Cherry Pie?,(1983),"Comedy, Romance",90,5.6,,230,,min,
Balkan ekspres,(1983),"Comedy, War",102,7.8,,1.962,,min,
Ardh Satya,(1983),"Crime, Drama",130,8.2,,1.437,,min,
American Nightmare,(1983),"Horror, Crime, Thriller",88,5.1,,354,,min,
Sasameyuki,(1983),"Drama, Romance",140,7.2,,1.319,,min,
Vokzal dlya dvoikh,(1983),"Drama, Romance",141,7.9,,2.634,,min,
The ComDads,(1983),"Comedy, Crime",92,7.0,,4.925,,min,
"Careful, He Might Hear You",(1983),Drama,110,7.0,,662,,min,
La casa de las mujeres perdidas,(1983),Drama,90,5.4,,77,,min,
A Saga do Dragão,(1983),Action,92,5.2,,1.346,,min,
S tebou me baví svet,(1983),"Comedy, Family",82,7.7,,1.110,,min,
Cão e Gato,(1983),"Comedy, Crime",101,5.8,,1.480,,min,
Um Jogo Brutal,(1983),Drama,90,6.8,,284,,min,
Nyi Ageng Ratu Pemikat,(1983),Fantasy,83,6.0,,6,,min,
Hysterical,(1983),"Comedy, Horror",87,5.8,,675,,min,
Joy,(1983),Drama,102,5.0,,183,,min,
Éducation anglaise,(1983),"Comedy, Drama",90,4.9,,131,,min,
Himmatwala,(1983),"Action, Comedy, Drama",179,4.4,,234,,min,
The Terence Davies Trilogy,(1983),Drama,101,7.5,,466,,min,
Papy fait de la résistance,(1983),"Comedy, Music, War",102,6.8,,2.546,,min,
Shao Lin yu Wu Dang,(1983),Action,87,7.1,,746,,min,
Utu: Espírito de Vingança,(1983),"Adventure, Drama, History",118,7.0,,893,,min,
Colegialas lesbianas y el placer de pervertir,(1983),Comedy,76,5.3,,28,,min,
Hero,(II) (1983),"Action, Drama, Romance",173,6.7,,704,,min,
A Vida é um Romance,(1983),"Drama, Comedy, Musical",110,6.3,,764,,min,
Glykia symmoria,(1983),"Crime, Drama, Thriller",154,7.4,,1.284,,min,
Jób lázadása,(1983),Drama,105,7.5,,454,,min,
Tornado: A Missão Continua,(1983),"Action, War",90,5.5,,209,,min,
Hai tan de yi tian,(1983),Drama,166,7.5,,630,,min,
Painter Babu,(1983),Romance,,3.6,,20,,,
Macumba sexual,(1983),Horror,80,5.1,,468,,min,
Sinfonia da Primavera,(1983),"Biography, Music",103,6.3,,284,,min,
As Três Coroas do Marinheiro,(1983),"Adventure, Drama, Fantasy",117,7.2,,634,,min,
Un été à Saint-Tropez,(1983),"Drama, Music, Romance",59,5.5,,416,,min,
O Trono de Chamas,(1983),"Action, Fantasy, Adventure",89,3.4,,280,,min,
La belle captive,(1983),"Drama, Fantasy, Horror",90,6.6,,884,,min,
Las apariencias engañan,(1983),Comedy,109,6.2,,23,,min,
El tesoro de las cuatro coronas,(1983),"Adventure, Fantasy",97,4.3,,470,,min,
Nam yi nui,(1983),"Drama, Romance",83,7.0,,99,,min,
Xian si jue,(1983),"Action, Drama",86,7.2,,1.600,,min,
Patolino: A Ilha Fantástica,(1983),"Family, Animation, Comedy",78,7.1,,1.595,,min,
A Estória de Piera,(1983),"Biography, Drama",105,6.3,,578,,min,
Rembetiko,(1983),"Biography, Drama, History",110,8.2,,2.492,,min,
Pukar,(1983),"Action, Drama, Musical",161,6.0,,294,,min,
Party Party,(1983),Comedy,100,6.6,,331,,min,
Golgo 13,(1983),"Animation, Action, Crime",94,6.8,,2.490,,min,
Profissão Mulher,(1983),Drama,90,4.6,,41,,min,
Femmes,(1983),Drama,86,4.5,,126,,min,
Jos ovaj put,(1983),"Drama, Thriller",97,7.5,,87,,min,
A Menina e o Estuprador,(1983),Drama,78,4.8,,94,,min,
Dan Oniroku: Bijo nawa jigoku,(1983),Drama,77,6.2,,37,,min,
Woh 7 Din,(1983),"Drama, Romance",139,7.6,,1.028,,min,
"Arabella, mereröövli tütar",(1983),"Adventure, Family",69,6.9,,210,,min,
The Ploughman's Lunch,(1983),Drama,107,6.6,,320,,min,
Um Amor na Alemanha,(1983),Drama,132,6.7,,310,,min,
A Noite do Desespero,(1983),"Crime, Drama, Thriller",84,6.6,,246,,min,
Segundas Intenções,(1983),"Comedy, Drama",98,5.4,,54,,min,
Secerna vodica,(1983),Comedy,105,7.0,,529,,min,
Força Mortal,(1983),"Action, Crime, Drama",95,4.9,1.71,253,,min,M
"Lumaban ka, Satanas",(1983),"Adventure, Fantasy, Horror",90,4.8,,328,,min,
Banzaï,(1983),"Adventure, Comedy",102,5.9,,1.399,,min,
Zûmu appu: Sotsugyo shashin,(1983),,70,6.2,,6,,min,
