Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Jake Grandão,(1971),Western,110,7.2,7.50,10.443,57.0,George Sherman,":
John Wayne, 
Richard Boone, 
Maureen O'Hara, 
Patrick Wayne
",min,M
Mato em Nome da Lei,(1971),"Adventure, Western",99,7.0,5.94,3.858,52.0,Michael Winner,":
Burt Lancaster, 
Robert Ryan, 
Lee J. Cobb, 
Robert Duvall
",min,M
"Carter, o Vingador",(1971),"Action, Crime, Thriller",112,7.4,,27.164,,Mike Hodges,":
Michael Caine, 
Ian Hendry, 
Britt Ekland, 
John Osborne
",min,
Macbeth,(1971),"Biography, Drama, History",140,7.4,,11.890,,Roman Polanski,":
Jon Finch, 
Francesca Annis, 
Martin Shaw, 
Terence Bayler
",min,
O Enigma de Andrômeda,(1971),"Sci-Fi, Thriller",131,7.2,,31.390,60.0,Robert Wise,":
James Olson, 
Arthur Hill, 
David Wayne, 
Kate Reid
",min,
Shaft,(1971),"Action, Crime, Thriller",100,6.6,16.69,15.525,66.0,Gordon Parks,":
Richard Roundtree, 
Moses Gunn, 
Charles Cioffi, 
Christopher St. John
",min,M
Os Viciados,(1971),Drama,110,7.1,,14.928,74.0,Jerry Schatzberg,":
Al Pacino, 
Kitty Winn, 
Alan Vint, 
Richard Bright
",min,
Pelos Caminhos do Inferno,(1971),"Drama, Thriller",109,7.7,0.05,9.118,88.0,Ted Kotcheff,":
Donald Pleasence, 
Gary Bond, 
Chips Rafferty, 
Sylvia Kay
",min,M
Anand,(1971),"Drama, Musical",122,8.8,,24.342,,Hrishikesh Mukherjee,":
Rajesh Khanna, 
Amitabh Bachchan, 
Sumita Sanyal, 
Ramesh Deo
",min,
Hannie Caulder - Desejo de Vingança,(1971),"Crime, Drama, Western",85,6.3,,2.590,,Burt Kennedy,":
Raquel Welch, 
Robert Culp, 
Ernest Borgnine, 
Jack Elam
",min,
Billy Jack,(1971),"Action, Drama, Western",114,6.3,98.00,5.297,50.0,Tom Laughlin,":
Tom Laughlin, 
Delores Taylor, 
Clark Howat, 
Victor Izay
",min,M
Johnny Vai à Guerra,(1971),"Drama, War",111,7.9,,14.638,71.0,Dalton Trumbo,":
Timothy Bottoms, 
Kathy Fields, 
Marsha Hunt, 
Jason Robards
",min,
Morte em Veneza,(1971),Drama,130,7.4,,17.325,,Luchino Visconti,":
Dirk Bogarde, 
Romolo Valli, 
Mark Burns, 
Nora Ricci
",min,
Onde os Homens São Homens,(1971),"Drama, Western",120,7.7,8.20,20.517,,Robert Altman,":
Warren Beatty, 
Julie Christie, 
Rene Auberjonois, 
William Devane
",min,M
Decameron,(1971),"Comedy, Drama, History",111,7.1,,8.886,,Pier Paolo Pasolini,":
Franco Citti, 
Ninetto Davoli, 
Jovan Jovanovic, 
Vincenzo Amato
",min,
Corrida Sem Fim,(1971),Drama,102,7.2,,10.610,89.0,Monte Hellman,":
James Taylor, 
Warren Oates, 
Laurie Bird, 
Dennis Wilson
",min,
O Dragão Chinês,(1971),"Action, Crime, Drama",100,7.1,,22.821,,Wei Lo,":
Bruce Lee, 
Maria Yi, 
James Tien, 
Marilyn Bautista
",min,
O Parceiro do Diabo,(1971),Western,95,6.2,,1.404,,Henry Hathaway,":
Gregory Peck, 
Patricia Quinn, 
Robert F. Lyons, 
Susan Tyrrell
",min,
Mansão da Morte,(1971),"Horror, Mystery, Thriller",84,6.6,,8.493,,Mario Bava,":
Claudine Auger, 
Luigi Pistilli, 
Claudio Camaso, 
Anna Maria Rosati
",min,
Vampyros Lesbos,(1971),"Drama, Horror",89,5.4,,4.049,,Jesús Franco,":
Soledad Miranda, 
Dennis Price, 
Paul Muller, 
Ewa Strömberg
",min,
Houve uma Vez um Verão,(1971),"Drama, Romance",104,7.3,,6.773,,Robert Mulligan,":
Jennifer O'Neill, 
Gary Grimes, 
Jerry Houser, 
Oliver Conant
",min,
As Filhas de Drácula,(1971),Horror,87,6.6,,4.274,,John Hough,":
Peter Cushing, 
Dennis Price, 
Mary Collinson, 
Madeleine Collinson
",min,
Nicholas e Alexandra,(1971),"Biography, Drama, History",183,7.2,,4.114,,Franklin J. Schaffner,":
Michael Jayston, 
Janet Suzman, 
Roderic Noble, 
Ania Marson
",min,
Fuga do Planeta dos Macacos,(1971),"Action, Sci-Fi",98,6.3,12.30,30.317,69.0,Don Taylor,":
Roddy McDowall, 
Kim Hunter, 
Bradford Dillman, 
Natalie Trundy
",min,M
Procura Insaciável,(1971),"Comedy, Drama, Music",93,7.4,,3.638,,Milos Forman,":
Lynn Carlin, 
Buck Henry, 
Georgia Engel, 
Tony Harvey
",min,
O Abominável Dr. Phibes,(1971),"Comedy, Horror",94,7.1,,12.672,,Robert Fuest,":
Vincent Price, 
Joseph Cotten, 
Virginia North, 
Terry-Thomas
",min,
Uma Noite de Pavor,(1971),"Horror, Thriller",87,5.8,,1.105,,Peter Collinson,":
Honor Blackman, 
Susan George, 
Ian Bannen, 
John Gregson
",min,
Garotas Lindas aos Montes,(1971),"Comedy, Crime, Mystery",91,6.2,,1.842,,Roger Vadim,":
Rock Hudson, 
Angie Dickinson, 
Telly Savalas, 
John David Carson
",min,
Sonhos Alucinantes,(1971),"Drama, Horror, Mystery",89,6.4,,6.472,,John D. Hancock,":
Zohra Lampert, 
Barton Heyman, 
Kevin O'Connor, 
Gretchen Corbett
",min,
Luxúria de Vampiros,(1971),Horror,95,5.8,,2.111,,Jimmy Sangster,":
Barbara Jefford, 
Ralph Bates, 
Suzanna Leigh, 
Yutte Stensgaard
",min,
Trinity Ainda é Meu Nome,(1971),"Comedy, Western",117,7.3,,13.266,,Enzo Barboni,":
Terence Hill, 
Bud Spencer, 
Yanti Somer, 
Enzo Tarascio
",min,
Born to Win,(1971),"Comedy, Crime, Drama",88,5.5,,1.462,55.0,Ivan Passer,":
George Segal, 
Paula Prentiss, 
Karen Black, 
Jay Fletcher
",min,
O Mensageiro,(1971),"Drama, Romance",116,7.3,,4.478,,Joseph Losey,":
Julie Christie, 
Alan Bates, 
Dominic Guard, 
Margaret Leighton
",min,
Uma Lição Para não Esquecer,(1971),"Action, Adventure, Drama",114,7.0,,3.315,,Paul Newman,":
Paul Newman, 
Henry Fonda, 
Lee Remick, 
Michael Sarrazin
",min,
As Condenadas da Prisão do Inferno,(1971),"Action, Drama, Thriller",95,6.0,10.00,2.057,,Jack Hill,":
Roberta Collins, 
Pam Grier, 
Judith Brown, 
Brooke Mills
",min,M
Women in Cages,(1971),"Action, Crime, Drama",81,5.0,,1.231,,Gerardo de Leon,":
Judith Brown, 
Roberta Collins, 
Jennifer Gan, 
Pam Grier
",min,
Bananas,(1971),Comedy,82,7.0,11.80,32.472,67.0,Woody Allen,":
Woody Allen, 
Louise Lasser, 
Carlos Montalbán, 
Nati Abascal
",min,M
O Estigma de Satanás,(1971),Horror,97,6.4,,4.404,,Piers Haggard,":
Patrick Wymark, 
Linda Hayden, 
Barry Andrews, 
Michele Dotrice
",min,
O Gato de Nove Caudas,(1971),"Horror, Mystery, Thriller",112,6.7,,8.933,63.0,Dario Argento,":
James Franciscus, 
Karl Malden, 
Catherine Spaak, 
Pier Paolo Capponi
",min,
Domingo Maldito,(1971),Drama,110,7.1,,5.123,,John Schlesinger,":
Peter Finch, 
Glenda Jackson, 
Murray Head, 
Peggy Ashcroft
",min,
Os Emigrantes,(1971),"Drama, History",191,8.0,,4.984,,Jan Troell,":
Max von Sydow, 
Liv Ullmann, 
Eddie Axberg, 
Sven-Olof Bern
",min,
Sopro no Coração,(1971),"Comedy, Drama",118,7.7,,8.079,,Louis Malle,":
Lea Massari, 
Benoît Ferreux, 
Daniel Gélin, 
Michael Lonsdale
",min,
Fúria Selvagem,(1971),"Adventure, Drama, Western",104,6.8,,2.552,,Richard C. Sarafian,":
Richard Harris, 
John Huston, 
Henry Wilcoxon, 
Percy Herbert
",min,
Quando os Bravos se Encontram,(1971),Western,90,6.8,,3.158,,Edwin Sherin,":
Burt Lancaster, 
Susan Clark, 
Frank Silvera, 
Jon Cypher
",min,
Hospital,(1971),"Comedy, Drama, Mystery",103,7.2,19.71,5.114,72.0,Arthur Hiller,":
George C. Scott, 
Diana Rigg, 
Barnard Hughes, 
Richard Dysart
",min,M
O Último Filme,(1971),Drama,108,6.3,,1.535,,Dennis Hopper,":
Julie Adams, 
Daniel Ades, 
Richmond L. Aguilar, 
John Alderman
",min,
Sangue no Sarcófago da Múmia,(1971),Horror,94,5.7,,2.657,,Seth Holt,":
Andrew Keir, 
Valerie Leon, 
James Villiers, 
Hugh Burden
",min,
Balada Para Satã,(1971),"Horror, Mystery, Thriller",115,6.1,,2.134,,Paul Wendkos,":
Alan Alda, 
Jacqueline Bisset, 
Barbara Parkins, 
Bradford Dillman
",min,
Os que Chegam com a Noite,(1971),"Drama, Horror, Thriller",96,5.9,,1.872,,Michael Winner,":
Marlon Brando, 
Stephanie Beacham, 
Thora Hird, 
Harry Andrews
",min,
Octaman,(1971),"Sci-Fi, Horror",79,3.5,0.28,842,,Harry Essex,":
Pier Angeli, 
Kerwin Mathews, 
Jeff Morrow, 
David Essex
",min,M
As Petroleiras,(1971),"Action, Comedy, Western",94,5.3,,959,,Christian-Jaque,":
Brigitte Bardot, 
Claudia Cardinale, 
Michael J. Pollard, 
Micheline Presle
",min,
A Casa que Pingava Sangue,(1971),Horror,102,6.6,,4.736,55.0,Peter Duffell,":
John Bryans, 
John Bennett, 
John Malcolm, 
Denholm Elliott
",min,
Amantes Infieis,(1971),Comedy,98,5.2,,266,,Dick Clement,":
Lee Remick, 
Richard Attenborough, 
Ian Holm, 
Claire Bloom
",min,
O Estrangulador de Rillington Place,(1971),"Biography, Crime, Drama",111,7.6,,6.899,,Richard Fleischer,":
Richard Attenborough, 
Judy Geeson, 
John Hurt, 
Pat Heywood
",min,
Caçada Sádica,(1971),"Action, Drama, Western",111,6.3,,2.358,,Don Medford,":
Oliver Reed, 
Candice Bergen, 
Gene Hackman, 
Simon Oakland
",min,
Calafrio,(1971),Horror,95,6.2,19.22,3.481,49.0,Daniel Mann,":
Bruce Davison, 
Elsa Lanchester, 
Sondra Locke, 
Michael Dante
",min,M
Schulmädchen-Report 2. Teil - Was Eltern den Schlaf raubt,(1971),"Comedy, Drama, Romance",91,4.3,,349,,Ernst Hofbauer,":
Friedrich von Thun, 
Rena Bergen, 
Kurt Bülau, 
Rolf Castell
",min,
O Golpe de John Anderson,(1971),"Action, Crime, Thriller",99,6.4,10.90,6.388,,Sidney Lumet,":
Sean Connery, 
Dyan Cannon, 
Martin Balsam, 
Ralph Meeker
",min,M
A Organização,(1971),"Action, Crime, Drama",106,6.0,,1.403,,Don Medford,":
Sidney Poitier, 
Barbara McNair, 
Gerald S. O'Loughlin, 
Sheree North
",min,
The Incredible 2-Headed Transplant,(1971),"Horror, Sci-Fi",88,3.5,,1.337,,Anthony M. Lanza,":
Bruce Dern, 
Pat Priest, 
Casey Kasem, 
Albert Cole
",min,
The Point,(1971),"Animation, Adventure, Family",90,7.7,,2.142,,Fred Wolf,":
Ringo Starr, 
Dustin Hoffman, 
Paul Frees, 
Lennie Weinrib
",min,
Condessa Drácula,(1971),Horror,93,6.0,,3.343,,Peter Sasdy,":
Ingrid Pitt, 
Nigel Green, 
Sandor Elès, 
Maurice Denham
",min,
O Caçador de Dotes,(1971),"Comedy, Romance",102,7.4,,4.453,,Elaine May,":
Walter Matthau, 
Elaine May, 
Jack Weston, 
George Rose
",min,
O Ventre Negro da Tarântula,(1971),"Horror, Mystery, Thriller",89,6.4,,2.467,,Paolo Cavara,":
Giancarlo Giannini, 
Claudine Auger, 
Barbara Bouchet, 
Rossella Falk
",min,
Quatro Moscas Sobre Veludo Cinza,(1971),"Crime, Mystery, Thriller",104,6.7,,6.542,,Dario Argento,":
Michael Brandon, 
Mimsy Farmer, 
Jean-Pierre Marielle, 
Aldo Bufi Landi
",min,
E Agora para Algo Completamente Diferente,(1971),Comedy,88,7.6,,27.847,,Ian MacNaughton,":
John Cleese, 
Michael Palin, 
Graham Chapman, 
Terry Gilliam
",min,
Os Renegados,(1971),"Comedy, Western",108,5.7,,675,,Andrew V. McLaglen,":
Dean Martin, 
Brian Keith, 
Carol White, 
Honor Blackman
",min,
Sweet Sweetback's Baadasssss Song,(1971),"Action, Crime, Drama",97,5.5,15.18,4.273,71.0,Melvin Van Peebles,":
Melvin Van Peebles, 
Simon Chuckster, 
Hubert Scales, 
John Dullaghan
",min,M
Quando Brota o Amor,(1971),"Comedy, Drama, Romance",103,7.6,,2.445,,Waris Hussein,":
Mark Lester, 
Tracy Hyde, 
Jack Wild, 
Colin Barrie
",min,
Quando 8 Sinos Tocam,(1971),"Action, Adventure, Crime",94,6.0,,1.762,,Etienne Périer,":
Anthony Hopkins, 
Jack Hawkins, 
Robert Morley, 
Nathalie Delon
",min,
Olsen-banden i Jylland,(1971),"Comedy, Crime, Family",101,7.2,,1.927,,Erik Balling,":
Ove Sprogøe, 
Morten Grunwald, 
Poul Bundgaard, 
Kirsten Walther
",min,
"Latigo, o Pistoleiro",(1971),"Comedy, Romance, Western",91,6.9,,4.738,,Burt Kennedy,":
James Garner, 
Suzanne Pleshette, 
Jack Elam, 
Harry Morgan
",min,
A Pata de um Milhão de Dólares,(1971),"Comedy, Family, Sci-Fi",89,5.9,11.12,1.803,45.0,Vincent McEveety,":
Dean Jones, 
Sandy Duncan, 
Joe Flynn, 
Tony Roberts
",min,M
Adeus Tio Tom,(1971),Drama,136,6.7,,1.282,,Gualtiero Jacopetti,":
Stefano Sibaldi, 
Dick Gregory, 
Gualtiero Jacopetti, 
Ernest Kubler
",min,
Facerea lumii,(1971),Drama,104,7.7,,59,,Gheorghe Vitanidis,":
Irina Petrescu, 
Colea Rautu, 
Liviu Ciulei, 
Virgil Ogasanu
",min,
Assim Falou o Amor,(1971),"Comedy, Drama, Romance",114,7.3,,3.808,,John Cassavetes,":
Gena Rowlands, 
Seymour Cassel, 
Val Avery, 
Timothy Carey
",min,
Äppelkriget,(1971),Comedy,103,6.7,,1.717,,Tage Danielsson,":
Per Grundén, 
Gösta Ekman, 
Sture Ericson, 
Ingvar Ottoson
",min,
"Mary Stuart, Rainha da Escócia",(1971),"Biography, Drama, History",128,7.2,,3.754,53.0,Charles Jarrott,":
Vanessa Redgrave, 
Glenda Jackson, 
Patrick McGoohan, 
Timothy Dalton
",min,
La notte che Evelyn uscì dalla tomba,(1971),"Horror, Mystery, Thriller",103,5.7,,1.958,,Emilio Miraglia,":
Anthony Steffen, 
Marina Malfatti, 
Enzo Tarascio, 
Giacomo Rossi Stuart
",min,
Carry on at Your Convenience,(1971),Comedy,90,6.2,,2.647,,Gerald Thomas,":
Sidney James, 
Kenneth Williams, 
Charles Hawtrey, 
Joan Sims
",min,
The Zodiac Killer,(1971),"Horror, Mystery, Thriller",87,4.3,,578,,Tom Hanson,":
Hal Reed, 
Bob Jones, 
Ray Lynch, 
Tom Pittman
",min,
O Amanhã Chega Cedo Demais,(I) (1971),"Comedy, Drama, Sport",95,5.9,,1.245,,Jack Nicholson,":
William Tepper, 
Karen Black, 
Michael Margotta, 
Bruce Dern
",min,
A Noite de Walpurgis,(1971),Horror,86,5.4,,1.401,,León Klimovsky,":
Paul Naschy, 
Gaby Fuchs, 
Barbara Capell, 
Andrés Resino
",min,
As Duas Inglesas e o Amor,(1971),"Romance, Drama",130,7.4,,4.377,,François Truffaut,":
Jean-Pierre Léaud, 
Kika Markham, 
Stacey Tendeter, 
Sylvia Marriott
",min,
Escravas do Desejo,(1971),Horror,87,6.6,,4.215,,Harry Kümel,":
Delphine Seyrig, 
John Karlen, 
Danielle Ouimet, 
Andrea Rau
",min,
O Hotel das Ilusões,(1971),"Comedy, Drama, Romance",114,6.6,,2.211,,Arthur Hiller,":
Walter Matthau, 
Maureen Stapleton, 
Barbara Harris, 
Lee Grant
",min,
O Médico & Irmã Monstro,(1971),"Horror, Sci-Fi",97,6.6,,2.223,,Roy Ward Baker,":
Ralph Bates, 
Martine Beswick, 
Gerald Sim, 
Lewis Fiander
",min,
Uma Lagartixa num Corpo de Mulher,(1971),"Mystery, Thriller",104,7.0,,3.917,,Lucio Fulci,":
Florinda Bolkan, 
Jean Sorel, 
Stanley Baker, 
Silvia Monti
",min,
Exponerad,(1971),"Drama, Thriller",90,5.1,,626,,Gustav Wiklund,":
Christina Lindberg, 
Heinz Hopf, 
Björn Adelly, 
Siv Ericks
",min,
O Último Refúgio,(1971),"Adventure, Drama, War",125,7.2,,2.652,,James Clavell,":
Michael Caine, 
Omar Sharif, 
Florinda Bolkan, 
Nigel Davenport
",min,
Gojira tai Hedora,(1971),"Animation, Action, Adventure",85,6.0,,4.177,,Yoshimitsu Banno,":
Akira Yamauchi, 
Toshie Kimura, 
Hiroyuki Kawase, 
Toshio Shiba
",min,
Amigos e Amantes,(1971),"Drama, Romance",101,6.6,,814,,Lewis Gilbert,":
Sean Bury, 
Anicée Alvina, 
Ronald Lewis, 
Toby Robins
",min,
Up Pompeii,(1971),Comedy,90,6.1,,969,,Bob Kellett,":
Frankie Howerd, 
Patrick Cargill, 
Bill Fraser, 
Michael Hordern
",min,
Delírio de Amor,(1971),"Biography, Comedy, Drama",123,7.1,,2.216,,Ken Russell,":
Richard Chamberlain, 
Glenda Jackson, 
Max Adrian, 
Christopher Gable
",min,
Maid in Sweden,(1971),Drama,80,4.4,,1.219,,Dan Wolman,":
Christina Lindberg, 
Monica Ekman, 
Krister Ekman, 
Leif Naeslund
",min,
O Clamor da Juventude,(1971),"Comedy, Drama, Musical",93,6.0,,553,,George Englund,":
John Rubinstein, 
Patricia Quinn, 
Don Johnson, 
Country Joe and the Fish
",min,
Abençoai as Feras e as Crianças,(1971),"Comedy, Drama",109,6.8,,1.207,,Stanley Kramer,":
Bill Mumy, 
Barry Robins, 
Miles Chapin, 
Darel Glaser
",min,
A Tocha de Zen,(1971),"Action, Adventure, Drama",200,7.6,,4.778,,King Hu,":
Feng Hsu, 
Chun Shih, 
Ying Bai, 
Billy Chan
",min,
O Vilão,(1971),"Crime, Drama, Thriller",98,6.6,,1.163,,Michael Tuchner,":
Richard Burton, 
Ian McShane, 
Nigel Davenport, 
Donald Sinden
",min,
Um Dia Negro,(1971),"Crime, Mystery, Thriller",92,6.6,,1.462,,Luigi Bazzoni,":
Franco Nero, 
Silvia Monti, 
Wolfgang Preiss, 
Ira von Fürstenberg
",min,
Pistoleiro sem Destino,(1971),"Drama, Western",90,7.0,,2.686,,Peter Fonda,":
Peter Fonda, 
Warren Oates, 
Verna Bloom, 
Robert Pratt
",min,
Uma Borboleta com as Asas Ensanguentadas,(1971),"Mystery, Thriller",99,6.3,,1.106,,Duccio Tessari,":
Helmut Berger, 
Giancarlo Sbragia, 
Evelyn Stewart, 
Silvano Tranquilli
",min,
Seu Último Combate,(1971),"Drama, War",107,6.8,,2.835,,Peter Yates,":
Peter O'Toole, 
Siân Phillips, 
Philippe Noiret, 
Horst Janson
",min,
O Farol do Fim do Mundo,(1971),"Adventure, Drama, Fantasy",120,6.1,,1.134,,Kevin Billington,":
Kirk Douglas, 
Yul Brynner, 
Samantha Eggar, 
Jean-Claude Drouot
",min,
Terror Cego,(1971),"Mystery, Thriller",89,6.7,,2.636,,Richard Fleischer,":
Mia Farrow, 
Dorothy Alison, 
Robin Bailey, 
Diane Grayson
",min,
Requiem pour un vampire,(1971),Horror,95,5.5,,1.577,,Jean Rollin,":
Marie-Pierre Castel, 
Mireille Dargent, 
Philippe Gasté, 
Dominique
",min,
Os Crimes Hediondos da Rua Morgue,(1971),"Crime, Horror, Mystery",87,5.2,,1.070,,Gordon Hessler,":
Jason Robards, 
Herbert Lom, 
Christine Kaufmann, 
Adolfo Celi
",min,
O Estranho Vício da Senhora Wardh,(1971),"Crime, Horror, Mystery",98,7.0,,3.419,,Sergio Martino,":
George Hilton, 
Edwige Fenech, 
Conchita Airoldi, 
Manuel Gil
",min,
A Última Fuga,(1971),"Action, Drama, Crime",95,6.4,,1.252,,Richard Fleischer,":
George C. Scott, 
Tony Musante, 
Trish Van Devere, 
Colleen Dewhurst
",min,
A Volta do Conde Yorga,(1971),Horror,97,5.8,,994,,Bob Kelljan,":
Robert Quarry, 
Mariette Hartley, 
Roger Perry, 
Yvonne Wilder
",min,
Le frisson des vampires,(1971),Horror,95,5.7,,1.429,,Jean Rollin,":
Sandra Julien, 
Jean-Marie Durand, 
Jacques Robiolles, 
Michel Delahaye
",min,
Lobisomens sobre Rodas,(1971),Horror,85,4.3,,978,,Michel Levesque,":
Steve Oliver, 
Donna Anders, 
Gene Shane, 
Billy Gray
",min,
The Beast in the Cellar,(1971),"Horror, Thriller",101,4.8,,756,,James Kelley,":
Beryl Reid, 
Flora Robson, 
John Hamill, 
Tessa Wyatt
",min,
Pink Narcissus,(1971),"Drama, Fantasy",65,6.7,0.01,1.094,,James Bidgood,":
Don Brooks, 
Bobby Kendall, 
Charles Ludlam
",min,M
A Hora do Amor,(1971),Drama,115,6.4,,1.219,,Ingmar Bergman,":
Elliott Gould, 
Bibi Andersson, 
Max von Sydow, 
Sheila Reid
",min,
Refúgio Seguro,(1971),Drama,94,5.2,,875,,Henry Jaglom,":
Tuesday Weld, 
Orson Welles, 
Jack Nicholson, 
Phil Proctor
",min,
A Mulher de Frankenstein,(1971),Horror,93,5.0,,1.609,,Mel Welles,":
Joseph Cotten, 
Rosalba Neri, 
Paul Muller, 
Riccardo Pizzuti
",min,
Crucible of Terror,(1971),"Drama, Horror",91,4.2,,461,,Ted Hooker,":
Mike Raven, 
James Bolam, 
Mary Maude, 
Ronald Lacey
",min,
La vacanza,(1971),Drama,101,6.1,,178,,Tinto Brass,":
Vanessa Redgrave, 
Franco Nero, 
Leopoldo Trieste, 
Corin Redgrave
",min,
The Magnificent Seven Deadly Sins,(1971),Comedy,107,5.4,,317,,Graham Stark,":
Felicity Devonshire, 
Bruce Forsyth, 
Paul Whitsun-Jones, 
Bernard Bresslaw
",min,
The Velvet Vampire,(1971),Horror,80,5.4,,597,,Stephanie Rothman,":
Michael Blodgett, 
Sherry E. DeBoer, 
Celeste Yarnall, 
Gene Shane
",min,
Evel Knievel - O Rei das Proezas,(1971),"Action, Biography, Drama",88,5.1,,789,,Marvin J. Chomsky,":
George Hamilton, 
Sue Lyon, 
Bert Freed, 
Rod Cameron
",min,
Pinocchio,(1971),"Comedy, Fantasy",74,3.6,,132,,Corey Allen,":
Alex Roman, 
Monica Gayle, 
Dyanne Thorne, 
Karen Smith
",min,
L'iguana dalla lingua di fuoco,(1971),"Mystery, Thriller",92,5.3,,513,,Riccardo Freda,":
Luigi Pistilli, 
Dagmar Lassander, 
Anton Diffring, 
Arthur O'Sullivan
",min,
Midsommardansen,(1971),Drama,90,4.5,,19,,Arne Stivell,":
Stefan Ekman, 
Hans Ernback, 
Monica Ekman, 
Lissi Alandh
",min,
