Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Frozen II,(2019),"Animation, Adventure, Comedy",103,7.2,,61.515,64.0,Chris Buck,":
Kristen Bell, 
Idina Menzel, 
Josh Gad, 
Jonathan Groff
",min,
Midway - Batalha em Alto-Mar,(2019),"Action, Drama, History",138,6.8,,19.593,47.0,Roland Emmerich,":
Ed Skrein, 
Patrick Wilson, 
Woody Harrelson, 
Luke Evans
",min,
O Caso Richard Jewell,(2019),"Biography, Crime, Drama",131,7.6,,12.242,69.0,Clint Eastwood,":
Paul Walter Hauser, 
Sam Rockwell, 
Brandon Stanley, 
Ryan Boz
",min,
Malévola: Dona do Mal,(2019),"Adventure, Family, Fantasy",119,6.7,36.95,47.192,43.0,Joachim Rønning,":
Angelina Jolie, 
Elle Fanning, 
Harris Dickinson, 
Michelle Pfeiffer
",min,M
John Wick 3: Parabellum,(2019),"Action, Crime, Thriller",131,7.5,171.02,217.159,73.0,Chad Stahelski,":
Keanu Reeves, 
Halle Berry, 
Ian McShane, 
Laurence Fishburne
",min,M
A Hora da sua Morte,(III) (2019),"Horror, Thriller",90,5.3,,10.119,31.0,Justin Dec,":
Elizabeth Lail, 
Jordan Calloway, 
Talitha Eliana Bateman, 
Peter Facinelli
",min,
Ad Astra: Rumo às Estrelas,(2019),"Adventure, Drama, Mystery",123,6.7,35.40,132.052,80.0,James Gray,":
Brad Pitt, 
Tommy Lee Jones, 
Ruth Negga, 
Donald Sutherland
",min,M
Judy: Muito Além do Arco-Íris,(II) (2019),"Biography, Drama, Romance",118,7.0,,16.210,66.0,Rupert Goold,":
Renée Zellweger, 
Jessie Buckley, 
Finn Wittrock, 
Rufus Sewell
",min,
O Império Contra-Ataca: Reboot,(2019),Comedy,105,5.9,,6.925,46.0,Kevin Smith,":
Chris Hemsworth, 
Matt Damon, 
Melissa Benoist, 
Ben Affleck
",min,
Dor e Glória,(2019),Drama,113,7.6,,28.159,87.0,Pedro Almodóvar,":
Antonio Banderas, 
Asier Etxeandia, 
Leonardo Sbaraglia, 
Nora Navas
",min,
Um Lindo Dia na Vizinhança,(2019),"Biography, Drama",109,7.6,,15.662,80.0,Marielle Heller,":
Tom Hanks, 
Matthew Rhys, 
Chris Cooper, 
Susan Kelechi Watson
",min,
Projeto Gemini,(2019),"Action, Drama, Sci-Fi",117,5.7,20.55,48.082,38.0,Ang Lee,":
Will Smith, 
Mary Elizabeth Winstead, 
Clive Owen, 
Benedict Wong
",min,M
Harriet,(I) (2019),"Action, Biography, Drama",125,6.2,,6.914,66.0,Kasi Lemmons,":
Cynthia Erivo, 
Leslie Odom Jr., 
Joe Alwyn, 
Clarke Peters
",min,
It: Capítulo Dois,(2019),"Drama, Fantasy, Horror",169,6.7,193.77,151.628,58.0,Andy Muschietti,":
Jessica Chastain, 
James McAvoy, 
Bill Hader, 
Isaiah Mustafa
",min,M
A Cor que Caiu do Espaço,(2019),"Horror, Sci-Fi",111,6.3,,2.699,70.0,Richard Stanley,":
Joely Richardson, 
Madeleine Arthur, 
Elliot Knight, 
Tommy Chong
",min,
Nós,(II) (2019),"Horror, Mystery, Thriller",116,6.9,175.01,178.615,81.0,Jordan Peele,":
Lupita Nyong'o, 
Winston Duke, 
Elisabeth Moss, 
Tim Heidecker
",min,M
Zumbilândia: Atire Duas Vezes,(2019),"Action, Comedy, Horror",99,6.8,26.80,72.975,55.0,Ruben Fleischer,":
Woody Harrelson, 
Jesse Eisenberg, 
Emma Stone, 
Abigail Breslin
",min,M
Tropa Zero,(2019),"Comedy, Drama, Family",94,7.1,,1.907,59.0,Katie Ellwood,":
Mckenna Grace, 
Viola Davis, 
Jim Gaffigan, 
Allison Janney
",min,
O Preço da Verdade,(2019),"Biography, Drama, History",126,7.6,,7.380,73.0,Todd Haynes,":
Anne Hathaway, 
Bill Camp, 
Mare Winningham, 
Mark Ruffalo
",min,
Fora de Série,(2019),Comedy,102,7.2,22.68,60.611,84.0,Olivia Wilde,":
Kaitlyn Dever, 
Beanie Feldstein, 
Jessica Williams, 
Jason Sudeikis
",min,M
Casamento Sangrento,(I) (2019),"Comedy, Horror, Mystery",95,6.9,26.74,58.774,64.0,Matt Bettinelli-Olpin,":
Samara Weaving, 
Adam Brody, 
Mark O'Brien, 
Henry Czerny
",min,M
O Rei,(I) (2019),"Biography, Drama, History",140,7.3,,60.407,62.0,David Michôd,":
Tom Glynn-Carney, 
Gábor Czap, 
Tom Fisher, 
Edward Ashley
",min,
Uma Vida Oculta,(2019),"Biography, Drama, Romance",174,7.6,,4.198,78.0,Terrence Malick,":
August Diehl, 
Valerie Pachner, 
Maria Simon, 
Karin Neuhäuser
",min,
Um Espião Animal,(2019),"Animation, Action, Adventure",102,6.8,,5.711,54.0,Nick Bruno,":
Rachel Brosnahan, 
Jarrett Bruno, 
Claire Crosby, 
Toru Uchikado
",min,
A Despedida,(I) (2019),"Comedy, Drama",100,7.7,16.88,25.769,89.0,Lulu Wang,":
Shuzhen Zhao, 
Awkwafina, 
X Mayo, 
Hong Lu
",min,M
Guns Akimbo,(2019),"Action, Comedy",95,7.6,,1.084,43.0,Jason Lei Howden,":
Daniel Radcliffe, 
Samara Weaving, 
Rhys Darby, 
Ned Dennehy
",min,
Rocketman,(I) (2019),"Biography, Drama, Music",121,7.4,96.37,91.807,69.0,Dexter Fletcher,":
Taron Egerton, 
Jamie Bell, 
Richard Madden, 
Bryce Dallas Howard
",min,M
Yip Man 4,(2019),"Action, Biography, Drama",105,7.5,,3.941,62.0,Wilson Yip,":
Donnie Yen, 
Scott Adkins, 
Danny Chan Kwok-Kwan, 
Vanness Wu
",min,
Meu Nome é Dolemite,(2019),"Biography, Comedy, Drama",118,7.3,,35.687,76.0,Craig Brewer,":
Eddie Murphy, 
Keegan-Michael Key, 
Mike Epps, 
Craig Robinson
",min,
O Rei Leão,(2019),"Animation, Adventure, Drama",118,7.0,540.08,157.794,55.0,Jon Favreau,":
Donald Glover, 
Beyoncé, 
Seth Rogen, 
Chiwetel Ejiofor
",min,M
Togo,(2019),"Adventure, Biography, Drama",113,8.1,,13.910,71.0,Ericson Core,":
Willem Dafoe, 
Julianne Nicholson, 
Christopher Heyerdahl, 
Richard Dormer
",min,
O tempo com você,(2019),"Animation, Drama, Fantasy",112,7.7,,6.938,72.0,Makoto Shinkai,":
Kotaro Daigo, 
Nana Mori, 
Shun Oguri, 
Sei Hiraizumi
",min,
Code 8: Renegados,(2019),"Crime, Drama, Sci-Fi",98,6.1,,10.238,,Jeff Chan,":
Stephen Amell, 
Robbie Amell, 
Kari Matchett, 
Laysla De Oliveira
",min,
Casal Improvável,(2019),"Comedy, Romance",125,6.9,30.32,67.435,67.0,Jonathan Levine,":
Charlize Theron, 
Seth Rogen, 
June Diane Raphael, 
O'Shea Jackson Jr.
",min,M
Retrato de uma Jovem em Chamas,(2019),"Drama, Romance",121,8.2,,12.913,95.0,Céline Sciamma,":
Noémie Merlant, 
Adèle Haenel, 
Luàna Bajrami, 
Valeria Golino
",min,
Lutando Pela Família,(2019),"Biography, Comedy, Drama",108,7.1,22.96,48.984,68.0,Stephen Merchant,":
Dwayne Johnson, 
Lena Headey, 
Vince Vaughn, 
Florence Pugh
",min,M
Shazam!,(2019),"Action, Adventure, Comedy",132,7.1,140.37,209.990,71.0,David F. Sandberg,":
Zachary Levi, 
Mark Strong, 
Asher Angel, 
Jack Dylan Grazer
",min,M
Downton Abbey,(2019),"Drama, Romance",122,7.5,31.03,25.412,64.0,Michael Engler,":
Michelle Dockery, 
Matthew Goode, 
Geraldine James, 
Tuppence Middleton
",min,M
Rambo: Até o Fim,(2019),"Action, Adventure, Thriller",89,6.2,18.87,52.589,26.0,Adrian Grunberg,":
Sylvester Stallone, 
Paz Vega, 
Sergio Peris-Mencheta, 
Adriana Barraza
",min,M
Hellboy,(2019),"Action, Adventure, Fantasy",120,5.2,21.90,65.131,31.0,Neil Marshall,":
David Harbour, 
Milla Jovovich, 
Ian McShane, 
Sasha Lane
",min,M
O Informante,(2019),"Crime, Drama, Thriller",113,6.5,,7.316,64.0,Andrea Di Stefano,":
Ana de Armas, 
Rosamund Pike, 
Joel Kinnaman, 
Clive Owen
",min,
Doutor Sono,(2019),"Drama, Fantasy, Horror",152,7.5,,55.232,59.0,Mike Flanagan,":
Ewan McGregor, 
Rebecca Ferguson, 
Kyliegh Curran, 
Cliff Curtis
",min,
Invasão ao Serviço Secreto,(2019),"Action, Thriller",121,6.4,67.16,48.771,45.0,Ric Roman Waugh,":
Gerard Butler, 
Frederick Schmidt, 
Danny Huston, 
Rocci Williams
",min,M
The Last Full Measure,(2019),"Drama, War",110,6.3,,713,52.0,Todd Robinson,":
Samuel L. Jackson, 
Sebastian Stan, 
Jeremy Irvine, 
Christopher Plummer
",min,
Klaus,(2019),"Animation, Adventure, Comedy",96,8.2,,50.869,64.0,Sergio Pablos,":
Jason Schwartzman, 
J.K. Simmons, 
Rashida Jones, 
Will Sasso
",min,
As Panteras,(2019),"Action, Adventure, Comedy",118,4.2,,17.867,52.0,Elizabeth Banks,":
Kristen Stewart, 
Naomi Scott, 
Ella Balinska, 
Elizabeth Banks
",min,
Toy Story 4,(2019),"Animation, Adventure, Comedy",100,7.9,433.03,148.292,84.0,Josh Cooley,":
Tom Hanks, 
Tim Allen, 
Annie Potts, 
Tony Hale
",min,M
Homem-Aranha: Longe de Casa,(2019),"Action, Adventure, Sci-Fi",129,7.6,388.53,257.797,69.0,Jon Watts,":
Tom Holland, 
Samuel L. Jackson, 
Jake Gyllenhaal, 
Marisa Tomei
",min,M
Pets: A Vida Secreta dos Bichos 2,(2019),"Animation, Adventure, Comedy",86,6.5,158.14,36.556,55.0,Chris Renaud,":
Patton Oswalt, 
Kevin Hart, 
Harrison Ford, 
Eric Stonestreet
",min,M
The Peanut Butter Falcon,(2019),"Adventure, Comedy, Drama",97,7.7,13.12,30.243,70.0,Tyler Nilson,":
Zack Gottsagen, 
Ann Owens, 
Dakota Johnson, 
Bruce Dern
",min,M
The Aeronauts,(2019),"Action, Adventure, Biography",100,6.6,,13.655,60.0,Tom Harper,":
Felicity Jones, 
Eddie Redmayne, 
Himesh Patel, 
Vincent Perez
",min,
Black and Blue,(I) (2019),"Action, Crime, Drama",108,6.1,,6.172,54.0,Deon Taylor,":
Naomie Harris, 
Tyrese Gibson, 
Frank Grillo, 
Mike Colter
",min,
Alita: Anjo de Combate,(2019),"Action, Adventure, Sci-Fi",122,7.3,85.71,184.485,53.0,Robert Rodriguez,":
Rosa Salazar, 
Christoph Waltz, 
Jennifer Connelly, 
Mahershala Ali
",min,M
Velozes & Furiosos: Hobbs & Shaw,(2019),"Action, Adventure",137,6.5,165.55,129.527,60.0,David Leitch,":
Dwayne Johnson, 
Jason Statham, 
Idris Elba, 
Vanessa Kirby
",min,M
O Relatório,(I) (2019),"Biography, Crime, Drama",119,7.2,,17.347,66.0,Scott Z. Burns,":
Adam Driver, 
Annette Bening, 
Jon Hamm, 
Ted Levine
",min,
A Lavanderia,(I) (2019),"Comedy, Crime, Drama",95,6.3,,31.058,57.0,Steven Soderbergh,":
Gary Oldman, 
Antonio Banderas, 
AJ Meijer, 
Arsenio Castellanos
",min,
Jexi,(2019),Comedy,84,6.1,,9.603,39.0,Jon Lucas,":
Adam Devine, 
Alexandra Shipp, 
Rose Byrne, 
Ron Funches
",min,
Capitã Marvel,(2019),"Action, Adventure, Sci-Fi",123,6.9,426.83,390.901,64.0,Anna Boden,":
Brie Larson, 
Samuel L. Jackson, 
Ben Mendelsohn, 
Jude Law
",min,M
After,(2019),"Drama, Romance",105,5.4,12.14,23.100,30.0,Jenny Gage,":
Josephine Langford, 
Hero Fiennes Tiffin, 
Khadijha Red Thunder, 
Dylan Arnold
",min,M
Bons Meninos,(II) (2019),"Adventure, Comedy",90,6.7,69.06,38.939,60.0,Gene Stupnitsky,":
Jacob Tremblay, 
Keith L. Williams, 
Brady Noon, 
Molly Gordon
",min,M
A Família Addams,(2019),"Animation, Comedy, Family",86,5.8,30.30,13.601,46.0,Greg Tiernan,":
Oscar Isaac, 
Charlize Theron, 
Chloë Grace Moretz, 
Finn Wolfhard
",min,M
Good Newwz,(2019),"Comedy, Drama",134,7.6,,6.302,,Raj Mehta,":
Akshay Kumar, 
Kareena Kapoor, 
Diljit Dosanjh, 
Kiara Advani
",min,
Queen & Slim,(2019),Drama,132,7.0,,5.970,75.0,Melina Matsoukas,":
Daniel Kaluuya, 
Jodie Turner-Smith, 
Bokeem Woodbine, 
Chloë Sevigny
",min,
Uma Segunda Chance Para Amar,(2019),"Comedy, Drama, Romance",103,6.5,,21.867,50.0,Paul Feig,":
Madison Ingoldsby, 
Emma Thompson, 
Boris Isakovic, 
Lucy Miller
",min,
Anna: O Perigo Tem Nome,(II) (2019),"Action, Thriller",119,6.6,7.74,38.152,40.0,Luc Besson,":
Sasha Luss, 
Helen Mirren, 
Luke Evans, 
Cillian Murphy
",min,M
As Trapaceiras,(I) (2019),"Comedy, Crime",93,5.4,35.42,32.090,35.0,Chris Addison,":
Anne Hathaway, 
Rebel Wilson, 
Alex Sharp, 
Tim Blake Nelson
",min,M
Yesterday,(III) (2019),"Comedy, Fantasy, Music",116,6.9,73.29,75.335,55.0,Danny Boyle,":
Himesh Patel, 
Lily James, 
Sophia Di Martino, 
Ellise Chappell
",min,M
Inherit the Viper,(2019),"Crime, Drama, Thriller",90,5.0,,322,39.0,Anthony Jerjen,":
Josh Hartnett, 
Margarita Levieva, 
Bruce Dern, 
Owen Teague
",min,
MIB: Homens de Preto - Internacional,(2019),"Action, Adventure, Comedy",114,5.6,79.80,83.405,38.0,F. Gary Gray,":
Chris Hemsworth, 
Tessa Thompson, 
Kumail Nanjiani, 
Rebecca Ferguson
",min,M
Link Perdido,(2019),"Animation, Adventure, Comedy",93,6.7,16.65,13.482,68.0,Chris Butler,":
Hugh Jackman, 
David Walliams, 
Stephen Fry, 
Matt Lucas
",min,M
X-Men: Fênix Negra,(2019),"Action, Adventure, Sci-Fi",113,5.8,65.85,121.835,43.0,Simon Kinberg,":
James McAvoy, 
Michael Fassbender, 
Jennifer Lawrence, 
Nicholas Hoult
",min,M
Perdi Meu Corpo,(2019),"Animation, Drama, Fantasy",81,7.6,,11.758,80.0,Jérémy Clapin,":
Hakim Faris, 
Victoire Du Bois, 
Patrick d'Assumçao, 
Alfonso Arfi
",min,
Os Miseráveis,(2019),"Crime, Drama, Thriller",104,7.7,,3.382,78.0,Ladj Ly,":
Damien Bonnard, 
Alexis Manenti, 
Djibril Zonga, 
Issa Perica
",min,
O Pintassilgo,(2019),Drama,149,6.2,,8.321,40.0,John Crowley,":
Oakes Fegley, 
Ansel Elgort, 
Nicole Kidman, 
Jeffrey Wright
",min,
Você Não Estava Aqui,(2019),Drama,101,7.7,,4.772,79.0,Ken Loach,":
Kris Hitchen, 
Debbie Honeywood, 
Rhys Stone, 
Katie Proctor
",min,
Brightburn: Filho das Trevas,(2019),"Drama, Horror, Mystery",90,6.2,17.30,59.467,44.0,David Yarovesky,":
Elizabeth Banks, 
David Denman, 
Jackson A. Dunn, 
Abraham Clinkscales
",min,M
El Camino: Um Filme de Breaking Bad,(2019),"Action, Drama",122,7.4,,146.932,72.0,Vince Gilligan,":
Aaron Paul, 
Jonathan Banks, 
Matt Jones, 
Charles Baker
",min,
Tolkien,(2019),"Biography, Drama, War",112,6.8,4.54,21.961,48.0,Dome Karukoski,":
Nicholas Hoult, 
Lily Collins, 
Colm Meaney, 
Derek Jacobi
",min,M
Vidro,(2019),"Drama, Sci-Fi, Thriller",129,6.7,111.04,179.524,43.0,M. Night Shyamalan,":
James McAvoy, 
Bruce Willis, 
Samuel L. Jackson, 
Anya Taylor-Joy
",min,M
Made in China,(II) (2019),"Comedy, Drama",128,6.2,,1.652,,Mikhil Musale,":
Rajkummar Rao, 
Mouni Roy, 
Boman Irani, 
Paresh Rawal
",min,
Dora e a Cidade Perdida,(2019),"Adventure, Family",102,6.0,54.89,14.922,63.0,James Bobin,":
Isabela Merced, 
Eugenio Derbez, 
Michael Peña, 
Eva Longoria
",min,M
Abominável,(I) (2019),"Animation, Adventure, Comedy",97,7.0,20.61,16.005,61.0,Jill Culton,":
Chloe Bennet, 
Albert Tsai, 
Tenzing Norgay Trainor, 
Joseph Izzo
",min,M
Waves,(I) (2019),"Drama, Romance, Sport",135,7.8,,4.097,80.0,Trey Edward Shults,":
Taylor Russell, 
Kelvin Harrison Jr., 
Alexa Demie, 
Bill Wise
",min,
Um Dia de Chuva em Nova York,(2019),"Comedy, Romance",92,6.7,,13.704,48.0,Woody Allen,":
Timothée Chalamet, 
Elle Fanning, 
Liev Schreiber, 
Suzanne Smith
",min,
Consequências,(II) (2019),"Drama, Romance, War",108,6.3,1.62,12.443,43.0,James Kent,":
Keira Knightley, 
Ned Wills, 
Pandora Colin, 
Jason Clarke
",min,M
Seberg,(2019),"Biography, Drama, Thriller",102,4.8,,1.146,55.0,Benedict Andrews,":
Kristen Stewart, 
Yvan Attal, 
Gabriel Sky, 
Jack O'Connell
",min,
The Lodge,(2019),"Drama, Horror, Thriller",100,6.7,,1.182,70.0,Severin Fiala,":
Riley Keough, 
Richard Armitage, 
Alicia Silverstone, 
Jaeden Martell
",min,
Os Mortos Não Morrem,(2019),"Comedy, Fantasy, Horror",104,5.5,6.56,35.305,53.0,Jim Jarmusch,":
Bill Murray, 
Adam Driver, 
Tom Waits, 
Chloë Sevigny
",min,M
Ted Bundy: A Irresistível Face do Mal,(2019),"Biography, Crime, Drama",110,6.6,,62.732,52.0,Joe Berlinger,":
Lily Collins, 
Zac Efron, 
Angela Sarafyan, 
Sydney Vollmer
",min,
The Assent,(2019),"Horror, Thriller",93,3.8,,343,,Pearry Reginald Teo,":
Robert Kazinsky, 
Peter Jason, 
Florence Faivre, 
Caden Dragomer
",min,
Boze Cialo,(2019),Drama,115,8.0,,1.395,69.0,Jan Komasa,":
Bartosz Bielenia, 
Aleksandra Konieczna, 
Eliza Rycembel, 
Tomasz Zietek
",min,
Viver Duas Vezes,(2019),Drama,101,7.3,,1.586,,Maria Ripoll,":
Oscar Martínez, 
Inma Cuesta, 
Mafalda Carbonell, 
Nacho López
",min,
A Cinco Passos de Você,(2019),"Drama, Romance",116,7.2,45.73,28.344,53.0,Justin Baldoni,":
Haley Lu Richardson, 
Cole Sprouse, 
Moises Arias, 
Kimberly Hebert Gregory
",min,M
Histórias Assustadoras para Contar no Escuro,(2019),"Horror, Mystery, Thriller",108,6.2,62.74,40.645,61.0,André Øvredal,":
Zoe Margaret Colletti, 
Michael Garza, 
Gabriel Rush, 
Austin Abrams
",min,M
Monos,(2019),"Adventure, Drama, Thriller",102,7.3,,5.843,78.0,Alejandro Landes,":
Sofia Buenaventura, 
Julián Giraldo, 
Karen Quintero, 
Laura Castrillón
",min,
A Dama e o Vagabundo,(2019),"Adventure, Comedy, Drama",103,6.3,,7.813,48.0,Charlie Bean,":
Tessa Thompson, 
Justin Theroux, 
Sam Elliott, 
Ashley Jensen
",min,
Mistério no Mediterrâneo,(2019),"Action, Comedy, Crime",97,6.0,,79.666,38.0,Kyle Newacheck,":
Adam Sandler, 
Jennifer Aniston, 
Luke Evans, 
Terence Stamp
",min,
Operação Fronteira,(2019),"Action, Adventure, Crime",125,6.5,,89.608,61.0,J.C. Chandor,":
Ben Affleck, 
Oscar Isaac, 
Charlie Hunnam, 
Garrett Hedlund
",min,
Uma Mulher Alta,(2019),"Drama, War",130,7.2,,3.028,83.0,Kantemir Balagov,":
Viktoria Miroshnichenko, 
Vasilisa Perelygina, 
Andrey Bykov, 
Igor Shirokov
",min,
Fratura,(I) (2019),"Mystery, Thriller",99,6.3,,36.589,36.0,Brad Anderson,":
Sam Worthington, 
Lily Rabe, 
Lucy Capri, 
Adjoa Andoh
",min,
Sombra Lunar,(2019),"Crime, Mystery, Sci-Fi",115,6.2,,29.019,48.0,Jim Mickle,":
Boyd Holbrook, 
Cleopatra Coleman, 
Bokeem Woodbine, 
Michael C. Hall
",min,
True History of the Kelly Gang,(2019),"Biography, Crime, Drama",124,6.2,,416,84.0,Justin Kurzel,":
George MacKay, 
Essie Davis, 
Nicholas Hoult, 
Orlando Schwerdt
",min,
Godzilla II: Rei dos Monstros,(2019),"Action, Adventure, Fantasy",132,6.1,110.50,105.943,48.0,Michael Dougherty,":
Kyle Chandler, 
Vera Farmiga, 
Millie Bobby Brown, 
Ken Watanabe
",min,M
Pokémon: Detetive Pikachu,(2019),"Action, Adventure, Comedy",104,6.6,144.11,111.850,53.0,Rob Letterman,":
Ryan Reynolds, 
Justice Smith, 
Kathryn Newton, 
Bill Nighy
",min,M
Mine 9,(2019),Drama,83,7.2,0.23,1.941,66.0,Eddie Mensore,":
Terry Serpico, 
Mark Ashworth, 
Kevin Sizemore, 
Clint James
",min,M
Segredos Oficiais,(2019),"Biography, Crime, Drama",112,7.3,0.40,12.701,63.0,Gavin Hood,":
MyAnna Buring, 
Keira Knightley, 
Matt Smith, 
Matthew Goode
",min,M
Como Treinar o Seu Dragão 3,(2019),"Animation, Action, Adventure",104,7.5,160.80,85.138,71.0,Dean DeBlois,":
Jay Baruchel, 
America Ferrera, 
F. Murray Abraham, 
Cate Blanchett
",min,M
Honey Boy,(2019),Drama,94,7.4,,5.229,73.0,Alma Har'el,":
Shia LaBeouf, 
Lucas Hedges, 
Noah Jupe, 
Byron Bowers
",min,
Predadores Assassinos,(2019),"Action, Drama, Horror",87,6.2,39.01,44.344,60.0,Alexandre Aja,":
Kaya Scodelario, 
Barry Pepper, 
Morfydd Clark, 
Ross Anderson
",min,M
Polar,(I) (2019),"Action, Crime, Drama",118,6.3,,64.379,19.0,Jonas Åkerlund,":
Mads Mikkelsen, 
Vanessa Hudgens, 
Katheryn Winnick, 
Fei Ren
",min,
Superação: O Milagre da Fé,(I) (2019),"Biography, Drama",116,6.1,40.71,5.793,46.0,Roxann Dawson,":
Marcel Ruiz, 
Topher Grace, 
Sarah Constible, 
Dennis Haysbert
",min,M
Crime Sem Saída,(2019),"Action, Crime, Drama",99,6.6,,6.799,51.0,Brian Kirk,":
Chadwick Boseman, 
Sienna Miller, 
J.K. Simmons, 
Stephan James
",min,
Talk-Show - Reinventando a Comédia,(2019),"Comedy, Drama",102,6.5,15.50,17.459,70.0,Nisha Ganatra,":
Emma Thompson, 
Mindy Kaling, 
John Lithgow, 
Hugh Dancy
",min,M
