Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Lendas do Crime,(I) (2015),"Biography, Crime, Drama",132,6.9,1.87,145.755,55.0,Brian Helgeland,":
Tom Hardy, 
Emily Browning, 
Taron Egerton, 
Paul Anderson
",min,M
O Lagosta,(2015),"Comedy, Drama, Romance",119,7.2,8.70,195.643,82.0,Yorgos Lanthimos,":
Colin Farrell, 
Rachel Weisz, 
Jessica Barden, 
Olivia Colman
",min,M
Sicario: Terra de Ninguém,(2015),"Action, Crime, Drama",121,7.6,46.89,344.096,82.0,Denis Villeneuve,":
Emily Blunt, 
Josh Brolin, 
Benicio Del Toro, 
Jon Bernthal
",min,M
Bata Antes de Entrar,(I) (2015),"Drama, Thriller",99,4.9,0.04,72.506,53.0,Eli Roth,":
Keanu Reeves, 
Lorenza Izzo, 
Ana de Armas, 
Aaron Burns
",min,M
Velozes & Furiosos 7,(2015),"Action, Adventure, Thriller",137,7.2,353.01,344.138,67.0,James Wan,":
Vin Diesel, 
Paul Walker, 
Dwayne Johnson, 
Jason Statham
",min,M
Divertida Mente,(I) (2015),"Animation, Adventure, Comedy",95,8.2,356.46,564.685,94.0,Pete Docter,":
Amy Poehler, 
Bill Hader, 
Lewis Black, 
Mindy Kaling
",min,M
Cinderela,(I) (2015),"Drama, Family, Fantasy",105,6.9,201.15,149.871,67.0,Kenneth Branagh,":
Lily James, 
Cate Blanchett, 
Richard Madden, 
Helena Bonham Carter
",min,M
Quarteto Fantástico,(2015),"Action, Adventure, Drama",100,4.3,56.12,143.934,27.0,Josh Trank,":
Miles Teller, 
Kate Mara, 
Michael B. Jordan, 
Jamie Bell
",min,M
A Espiã Que Sabia de Menos,(2015),"Action, Comedy, Crime",120,7.0,110.83,219.715,75.0,Paul Feig,":
Melissa McCarthy, 
Rose Byrne, 
Jude Law, 
Jason Statham
",min,M
Jurassic World: O Mundo dos Dinossauros,(2015),"Action, Adventure, Sci-Fi",124,7.0,652.27,554.770,59.0,Colin Trevorrow,":
Chris Pratt, 
Bryce Dallas Howard, 
Ty Simpkins, 
Judy Greer
",min,M
Brooklyn,(2015),"Drama, Romance",117,7.5,38.32,121.995,88.0,John Crowley,":
Saoirse Ronan, 
Emory Cohen, 
Domhnall Gleeson, 
Jim Broadbent
",min,M
Missão: Impossível - Nação Secreta,(2015),"Action, Adventure, Thriller",131,7.4,195.04,323.479,75.0,Christopher McQuarrie,":
Tom Cruise, 
Rebecca Ferguson, 
Jeremy Renner, 
Simon Pegg
",min,M
Férias Frustradas,(I) (2015),"Adventure, Comedy",99,6.1,58.88,91.098,34.0,John Francis Daley,":
Ed Helms, 
Christina Applegate, 
Skyler Gisondo, 
Steele Stebbins
",min,M
A Garota Dinamarquesa,(2015),"Biography, Drama, Romance",119,7.1,11.11,153.069,66.0,Tom Hooper,":
Eddie Redmayne, 
Alicia Vikander, 
Amber Heard, 
Ben Whishaw
",min,M
Homem-Formiga,(2015),"Action, Adventure, Comedy",117,7.3,180.20,531.225,64.0,Peyton Reed,":
Paul Rudd, 
Michael Douglas, 
Corey Stoll, 
Evangeline Lilly
",min,M
O Presente,(VI) (2015),"Drama, Mystery, Thriller",108,7.0,43.77,128.271,77.0,Joel Edgerton,":
Jason Bateman, 
Rebecca Hall, 
Joel Edgerton, 
Allison Tolman
",min,M
Evereste,(2015),"Action, Adventure, Biography",121,7.1,43.48,186.734,64.0,Baltasar Kormákur,":
Jason Clarke, 
Ang Phula Sherpa, 
Thomas M. Wright, 
Martin Henderson
",min,M
Terremoto: A Falha de San Andreas,(2015),"Action, Adventure, Drama",114,6.0,155.19,199.890,43.0,Brad Peyton,":
Dwayne Johnson, 
Carla Gugino, 
Alexandra Daddario, 
Colton Haynes
",min,M
Golpe Duplo,(II) (2015),"Comedy, Crime, Drama",105,6.6,53.86,200.055,56.0,Glenn Ficarra,":
Will Smith, 
Margot Robbie, 
Rodrigo Santoro, 
Adrian Martinez
",min,M
Jogos Vorazes: A Esperança - O Final,(2015),"Action, Adventure, Sci-Fi",137,6.5,281.72,264.609,65.0,Francis Lawrence,":
Jennifer Lawrence, 
Josh Hutcherson, 
Liam Hemsworth, 
Woody Harrelson
",min,M
A Série Divergente: Insurgente,(2015),"Action, Adventure, Sci-Fi",119,6.2,130.18,206.181,42.0,Robert Schwentke,":
Shailene Woodley, 
Ansel Elgort, 
Theo James, 
Kate Winslet
",min,M
O Convite,(I) (2015),"Drama, Horror, Mystery",100,6.6,0.23,78.318,74.0,Karyn Kusama,":
Logan Marshall-Green, 
Emayatzy Corinealdi, 
Michiel Huisman, 
Tammy Blanchard
",min,M
Rastro de Maldade,(2015),"Drama, Horror, Western",132,7.1,,76.789,72.0,S. Craig Zahler,":
Kurt Russell, 
Patrick Wilson, 
Matthew Fox, 
Richard Jenkins
",min,
A Incrível História de Adaline,(2015),"Drama, Fantasy, Romance",112,7.2,42.48,144.682,51.0,Lee Toland Krieger,":
Blake Lively, 
Michiel Huisman, 
Harrison Ford, 
Kathy Baker
",min,M
O Destino de Júpiter,(2015),"Action, Adventure, Sci-Fi",127,5.3,47.39,171.291,40.0,Lana Wachowski,":
Channing Tatum, 
Mila Kunis, 
Eddie Redmayne, 
Sean Bean
",min,M
Creed: Nascido para Lutar,(II) (2015),"Drama, Sport",133,7.6,109.77,234.121,82.0,Ryan Coogler,":
Michael B. Jordan, 
Sylvester Stallone, 
Tessa Thompson, 
Phylicia Rashad
",min,M
Carol,(2015),"Drama, Romance",118,7.2,12.71,106.091,95.0,Todd Haynes,":
Cate Blanchett, 
Rooney Mara, 
Sarah Paulson, 
Kyle Chandler
",min,M
Ponte dos Espiões,(2015),"Drama, History, Thriller",142,7.6,72.31,271.639,81.0,Steven Spielberg,":
Tom Hanks, 
Mark Rylance, 
Alan Alda, 
Amy Ryan
",min,M
No Coração do Mar,(2015),"Action, Adventure, Biography",122,6.9,25.02,112.802,47.0,Ron Howard,":
Chris Hemsworth, 
Cillian Murphy, 
Brendan Gleeson, 
Ben Whishaw
",min,M
Horas de Desespero,(I) (2015),"Action, Thriller",103,6.8,27.29,73.006,38.0,John Erick Dowdle,":
Lake Bell, 
Pierce Brosnan, 
Owen Wilson, 
Thanawut Ketsaro
",min,M
"Duff: Você Conhece, Tem ou É",(2015),"Comedy, Romance",101,6.5,34.02,78.013,56.0,Ari Sandel,":
Mae Whitman, 
Bella Thorne, 
Robbie Amell, 
Allison Janney
",min,M
Um Senhor Estagiário,(I) (2015),"Comedy, Drama",121,7.1,75.76,200.085,51.0,Nancy Meyers,":
Robert De Niro, 
Anne Hathaway, 
Rene Russo, 
Anders Holm
",min,M
Tomorrowland: Um Lugar Onde Nada é Impossível,(2015),"Action, Adventure, Family",130,6.4,93.44,165.413,60.0,Brad Bird,":
George Clooney, 
Britt Robertson, 
Hugh Laurie, 
Raffey Cassidy
",min,M
Um Homem Entre Gigantes,(2015),"Biography, Drama, Sport",123,7.1,34.54,80.772,55.0,Peter Landesman,":
Will Smith, 
Alec Baldwin, 
Albert Brooks, 
David Morse
",min,M
Straight Outta Compton: A História do N.W.A.,(2015),"Biography, Drama, History",147,7.9,161.20,170.244,72.0,F. Gary Gray,":
O'Shea Jackson Jr., 
Corey Hawkins, 
Jason Mitchell, 
Neil Brown Jr.
",min,M
O Último Caçador de Bruxas,(2015),"Action, Adventure, Fantasy",106,6.0,27.37,89.612,34.0,Breck Eisner,":
Vin Diesel, 
Rose Leslie, 
Elijah Wood, 
Ólafur Darri Ólafsson
",min,M
A Colina Escarlate,(2015),"Drama, Fantasy, Horror",119,6.5,31.09,122.838,66.0,Guillermo del Toro,":
Mia Wasikowska, 
Jessica Chastain, 
Tom Hiddleston, 
Charlie Hunnam
",min,M
A História Verdadeira,(I) (2015),"Crime, Drama, Mystery",99,6.3,4.72,57.399,50.0,Rupert Goold,":
James Franco, 
Jonah Hill, 
Felicity Jones, 
Maria Dizzia
",min,M
Projeto Almanaque,(2015),"Drama, Mystery, Sci-Fi",106,6.4,22.33,73.149,47.0,Dean Israelite,":
Amy Landecker, 
Sofia Black-D'Elia, 
Virginia Gardner, 
Jonny Weston
",min,M
Os 6 Ridículos,(2015),"Comedy, Western",119,4.8,,40.793,18.0,Frank Coraci,":
Adam Sandler, 
Terry Crews, 
Jorge Garcia, 
Taylor Lautner
",min,
Sala Verde,(2015),"Horror, Music, Thriller",95,7.0,3.22,97.025,79.0,Jeremy Saulnier,":
Anton Yelchin, 
Imogen Poots, 
Alia Shawkat, 
Patrick Stewart
",min,M
Crimes Ocultos,(2015),"Crime, Drama, History",137,6.5,1.21,61.838,41.0,Daniel Espinosa,":
Tom Hardy, 
Gary Oldman, 
Noomi Rapace, 
Joel Kinnaman
",min,M
Juventude,(I) (2015),"Comedy, Drama, Music",124,7.3,2.70,66.972,64.0,Paolo Sorrentino,":
Michael Caine, 
Harvey Keitel, 
Rachel Weisz, 
Jane Fonda
",min,M
Steve Jobs,(2015),"Biography, Drama",122,7.2,17.77,143.814,82.0,Danny Boyle,":
Michael Fassbender, 
Kate Winslet, 
Seth Rogen, 
Jeff Daniels
",min,M
Nocaute,(2015),"Drama, Sport",124,7.4,52.42,206.312,57.0,Antoine Fuqua,":
Jake Gyllenhaal, 
Rachel McAdams, 
Oona Laurence, 
Forest Whitaker
",min,M
O Garoto da Casa ao Lado,(2015),"Horror, Thriller",91,4.7,35.39,36.008,30.0,Rob Cohen,":
Jennifer Lopez, 
Ryan Guzman, 
Kristin Chenoweth, 
John Corbett
",min,M
Maze Runner: Prova de Fogo,(2015),"Action, Adventure, Sci-Fi",131,6.3,81.70,208.396,43.0,Wes Ball,":
Dylan O'Brien, 
Kaya Scodelario, 
Thomas Brodie-Sangster, 
Giancarlo Esposito
",min,M
Chappie,(2015),"Action, Crime, Drama",120,6.8,31.57,219.368,41.0,Neill Blomkamp,":
Sharlto Copley, 
Dev Patel, 
Hugh Jackman, 
Sigourney Weaver
",min,M
Pixels,(2015),"Action, Comedy, Sci-Fi",105,5.6,78.75,124.409,27.0,Chris Columbus,":
Adam Sandler, 
Kevin James, 
Michelle Monaghan, 
Peter Dinklage
",min,M
The Survivalist,(2015),"Drama, Sci-Fi, Thriller",104,6.4,,14.922,80.0,Stephen Fingleton,":
Martin McCann, 
Mia Goth, 
Olwen Fouéré, 
Douglas Russell
",min,
Descompensada,(2015),"Comedy, Drama, Romance",125,6.2,110.21,124.691,75.0,Judd Apatow,":
Amy Schumer, 
Bill Hader, 
Brie Larson, 
Colin Quinn
",min,M
Circle,(II) (2015),"Drama, Horror, Mystery",87,6.0,,34.142,,Aaron Hann,":
Allegra Masters, 
Aimee McKay, 
Ashley Key, 
Autumn Federici
",min,
Minions,(2015),"Animation, Adventure, Comedy",91,6.4,336.05,201.111,56.0,Kyle Balda,":
Sandra Bullock, 
Jon Hamm, 
Michael Keaton, 
Pierre Coffin
",min,M
Sem Retorno,(2015),"Action, Mystery, Sci-Fi",117,6.5,12.28,84.341,34.0,Tarsem Singh,":
Ryan Reynolds, 
Natalie Martinez, 
Matthew Goode, 
Ben Kingsley
",min,M
Peter Pan,(2015),"Adventure, Comedy, Family",111,5.7,35.09,57.461,36.0,Joe Wright,":
Levi Miller, 
Hugh Jackman, 
Garrett Hedlund, 
Rooney Mara
",min,M
O Durão,(2015),"Comedy, Crime",100,6.0,90.41,115.011,34.0,Etan Cohen,":
Will Ferrell, 
Kevin Hart, 
Alison Brie, 
T.I.
",min,M
Pegando Fogo,(I) (2015),"Comedy, Drama",101,6.6,13.65,99.851,42.0,John Wells,":
Bradley Cooper, 
Sienna Miller, 
Daniel Brühl, 
Riccardo Scamarcio
",min,M
A Escolha Perfeita 2,(2015),"Comedy, Music",115,6.4,184.30,135.183,63.0,Elizabeth Banks,":
Anna Kendrick, 
Rebel Wilson, 
Hailee Steinfeld, 
Brittany Snow
",min,M
Como Sobreviver a Um Ataque Zumbi,(2015),"Action, Comedy, Horror",93,6.3,3.64,42.089,32.0,Christopher Landon,":
Tye Sheridan, 
Logan Miller, 
Joey Morgan, 
Sarah Dumont
",min,M
Pai em Dose Dupla,(2015),"Comedy, Family",96,6.2,150.36,101.625,42.0,Sean Anders,":
Will Ferrell, 
Mark Wahlberg, 
Linda Cardellini, 
Thomas Haden Church
",min,M
O Bom Dinossauro,(2015),"Animation, Adventure, Comedy",93,6.7,123.09,95.074,66.0,Peter Sohn,":
Jeffrey Wright, 
Frances McDormand, 
Maleah Nipay-Padilla, 
Ryan Teeple
",min,M
Aliança do Crime,(2015),"Biography, Crime, Drama",123,6.9,62.58,160.190,68.0,Scott Cooper,":
Johnny Depp, 
Benedict Cumberbatch, 
Dakota Johnson, 
Joel Edgerton
",min,M
Olhos da Justiça,(2015),"Crime, Drama, Mystery",111,6.3,20.18,39.501,45.0,Billy Ray,":
Chiwetel Ejiofor, 
Nicole Kidman, 
Julia Roberts, 
Dean Norris
",min,M
Macbeth: Ambição e Guerra,(2015),"Drama, History, War",113,6.6,1.11,50.464,71.0,Justin Kurzel,":
Michael Fassbender, 
Marion Cotillard, 
Jack Madigan, 
Frank Madigan
",min,M
Sob o Mesmo Céu,(I) (2015),"Comedy, Drama, Romance",105,5.4,20.99,57.736,40.0,Cameron Crowe,":
Bradley Cooper, 
Rachel McAdams, 
Emma Stone, 
Alec Baldwin
",min,M
Rock em Cabul,(2015),"Comedy, Music, War",106,5.5,2.98,10.013,29.0,Barry Levinson,":
Bill Murray, 
Leem Lubany, 
Zooey Deschanel, 
Bruce Willis
",min,M
O Grande Mestre 3,(2015),"Action, Biography, Drama",105,7.1,2.68,41.874,57.0,Wilson Yip,":
Donnie Yen, 
Lynn Xiong, 
Jin Zhang, 
Mike Tyson
",min,M
Joy: O Nome do Sucesso,(I) (2015),Drama,124,6.6,56.45,121.751,56.0,David O. Russell,":
Jennifer Lawrence, 
Robert De Niro, 
Bradley Cooper, 
Edgar Ramírez
",min,M
Voando Alto,(2015),"Biography, Comedy, Drama",106,7.4,15.79,79.307,54.0,Dexter Fletcher,":
Taron Egerton, 
Hugh Jackman, 
Tom Costello, 
Jo Hartley
",min,M
Cavaleiro de Copas,(2015),"Drama, Romance",118,5.7,0.56,23.248,53.0,Terrence Malick,":
Christian Bale, 
Cate Blanchett, 
Natalie Portman, 
Brian Dennehy
",min,M
Victoria,(II) (2015),"Crime, Drama, Romance",138,7.7,,47.149,77.0,Sebastian Schipper,":
Laia Costa, 
Frederick Lau, 
Franz Rogowski, 
Burak Yigit
",min,
Regressão,(I) (2015),"Crime, Horror, Mystery",106,5.7,0.05,34.957,32.0,Alejandro Amenábar,":
Ethan Hawke, 
David Thewlis, 
Emma Watson, 
Dale Dickey
",min,M
Mistress America,(2015),"Comedy, Drama",84,6.7,2.46,23.506,75.0,Noah Baumbach,":
Greta Gerwig, 
Lola Kirke, 
Shana Dowdeswell, 
Shelby Rebecca Wong
",min,M
Uma Longa Jornada,(2015),"Drama, Romance",123,7.1,37.45,72.529,33.0,George Tillman Jr.,":
Scott Eastwood, 
Britt Robertson, 
Alan Alda, 
Jack Huston
",min,M
O Homem Irracional,(2015),"Comedy, Drama",95,6.6,4.03,53.767,53.0,Woody Allen,":
Joaquin Phoenix, 
Emma Stone, 
Parker Posey, 
Joe Stapleton
",min,M
A Vingança Está na Moda,(I) (2015),"Comedy, Drama",119,7.1,2.02,49.159,47.0,Jocelyn Moorhouse,":
Kate Winslet, 
Judy Davis, 
Liam Hemsworth, 
Hugo Weaving
",min,M
A Visita,(I) (2015),"Horror, Mystery, Thriller",94,6.2,65.21,106.402,55.0,M. Night Shyamalan,":
Olivia DeJonge, 
Ed Oxenbould, 
Deanna Dunagan, 
Peter McRobbie
",min,M
Beasts of No Nation,(2015),"Drama, War",137,7.7,0.08,67.269,79.0,Cary Joji Fukunaga,":
Abraham Attah, 
Emmanuel Affadzi, 
Ricky Adelayitor, 
Andrew Adote
",min,M
Terror nos Bastidores,(2015),"Comedy, Drama, Fantasy",88,6.6,,31.708,59.0,Todd Strauss-Schulson,":
Taissa Farmiga, 
Malin Akerman, 
Adam Devine, 
Thomas Middleditch
",min,
Goosebumps: Monstros e Arrepios,(2015),"Adventure, Comedy, Family",103,6.3,80.08,75.935,60.0,Rob Letterman,":
Jack Black, 
Dylan Minnette, 
Odeya Rush, 
Ryan Lee
",min,M
Bahubali: O Início,(2015),"Action, Drama",159,8.1,6.74,96.476,,S.S. Rajamouli,":
Prabhas, 
Rana Daggubati, 
Ramya Krishnan, 
Sathyaraj
",min,M
Irmãs,(III) (2015),Comedy,118,6.0,87.04,60.520,58.0,Jason Moore,":
Amy Poehler, 
Tina Fey, 
Maya Rudolph, 
Ike Barinholtz
",min,M
Dormindo Com as Outras Pessoas,(2015),"Comedy, Drama, Romance",101,6.5,0.81,37.567,64.0,Leslye Headland,":
Jason Sudeikis, 
Alison Brie, 
Jordan Carlos, 
Margarita Levieva
",min,M
Deathgasm,(2015),"Action, Comedy, Horror",86,6.3,,14.648,65.0,Jason Lei Howden,":
Milo Cawthorne, 
James Joshua Blake, 
Kimberley Crossman, 
Sam Berkley
",min,
Amor e Revolução,(2015),"Biography, Drama, History",110,7.1,,43.943,33.0,Florian Gallenberger,":
Emma Watson, 
Daniel Brühl, 
Michael Nyqvist, 
Richenda Carey
",min,
Entourage: Fama e Amizade,(2015),Comedy,104,6.6,32.36,73.217,38.0,Doug Ellin,":
Adrian Grenier, 
Kevin Connolly, 
Jerry Ferrara, 
Kevin Dillon
",min,M
Carta Selvagem,(2015),"Action, Crime, Drama",92,5.6,,48.402,40.0,Simon West,":
Jason Statham, 
Michael Angarano, 
Dominik Garcia, 
Milo Ventimiglia
",min,
Demolição,(2015),"Comedy, Drama",101,7.0,1.98,82.020,49.0,Jean-Marc Vallée,":
Jake Gyllenhaal, 
Naomi Watts, 
Chris Cooper, 
Judah Lewis
",min,M
Noite Sem Fim,(2015),"Action, Crime, Drama",114,6.6,26.46,96.786,59.0,Jaume Collet-Serra,":
Liam Neeson, 
Ed Harris, 
Joel Kinnaman, 
Vincent D'Onofrio
",min,M
Caçadores de Emoção: Além do Limite,(2015),"Action, Crime, Sport",114,5.3,28.78,55.385,34.0,Ericson Core,":
Edgar Ramírez, 
Luke Bracey, 
Ray Winstone, 
Teresa Palmer
",min,M
À Beira Mar,(2015),"Drama, Romance",122,5.3,0.53,17.064,44.0,Angelina Jolie,":
Brad Pitt, 
Angelina Jolie, 
Mélanie Laurent, 
Melvil Poupaud
",min,M
Guerra dos Monstros,(2015),"Comedy, Horror, Sci-Fi",92,5.9,,10.257,,Robbie Pickering,":
Nicholas Braun, 
Mackenzie Davis, 
Josh Fadem, 
Denis Leary
",min,
No Topo do Poder,(2015),"Drama, Sci-Fi",119,5.6,0.34,35.196,65.0,Ben Wheatley,":
Tom Hiddleston, 
Jeremy Irons, 
Sienna Miller, 
Luke Evans
",min,M
Victor Frankenstein,(2015),"Drama, Horror, Sci-Fi",110,6.0,5.78,49.372,36.0,Paul McGuigan,":
Daniel Radcliffe, 
James McAvoy, 
Jessica Brown Findlay, 
Andrew Scott
",min,M
"Eu, Você e a Garota Que Vai Morrer",(2015),"Comedy, Drama, Romance",105,7.7,6.74,116.484,74.0,Alfonso Gomez-Rejon,":
Thomas Mann, 
RJ Cyler, 
Olivia Cooke, 
Nick Offerman
",min,M
O Experimento de Aprisionamento de Stanford,(2015),"Biography, Drama, History",122,6.9,0.64,34.071,67.0,Kyle Patrick Alvarez,":
Ezra Miller, 
Tye Sheridan, 
Billy Crudup, 
Olivia Thirlby
",min,M
A Enviada do Mal,(I) (2015),"Horror, Mystery, Thriller",93,5.9,0.02,15.622,68.0,Oz Perkins,":
Emma Roberts, 
Kiernan Shipka, 
Lucy Boynton, 
James Remar
",min,M
McFarland dos EUA,(2015),"Biography, Drama, Sport",129,7.4,44.47,33.119,60.0,Niki Caro,":
Kevin Costner, 
Maria Bello, 
Ramiro Rodriguez, 
Carlos Pratts
",min,M
Black,(III) (2015),"Action, Crime, Drama",95,7.1,,3.698,74.0,Adil El Arbi,":
Sanâa Alaoui, 
Martha Canga Antonio, 
Aboubakr Bensaihi, 
Sanaa Bourrasse
",min,
Lugares Escuros,(2015),"Action, Drama, Mystery",113,6.2,,39.559,39.0,Gilles Paquet-Brenner,":
Charlize Theron, 
Nicholas Hoult, 
Christina Hendricks, 
Chloë Grace Moretz
",min,
A Centopéia Humana 3,(2015),"Comedy, Horror",102,2.7,,13.428,5.0,Tom Six,":
Dieter Laser, 
Laurence R. Harvey, 
Eric Roberts, 
Robert LaSardo
",min,
Magic Mike XXL,(2015),"Comedy, Drama, Music",115,5.6,66.01,49.702,60.0,Gregory Jacobs,":
Channing Tatum, 
Joe Manganiello, 
Matt Bomer, 
Adam Rodriguez
",min,M
Ted 2,(2015),Comedy,115,6.3,81.48,173.296,48.0,Seth MacFarlane,":
Mark Wahlberg, 
Seth MacFarlane, 
Amanda Seyfried, 
Jessica Barth
",min,M
Hardcore: Missão Extrema,(2015),"Action, Adventure, Sci-Fi",96,6.7,9.25,81.364,51.0,Ilya Naishuller,":
Sharlto Copley, 
Tim Roth, 
Haley Bennett, 
Danila Kozlovsky
",min,M
O Filho de Saul,(2015),"Drama, War",107,7.5,1.78,41.168,91.0,László Nemes,":
Géza Röhrig, 
Levente Molnár, 
Urs Rechn, 
Todd Charmont
",min,M
O Diário de uma Adolescente,(2015),"Comedy, Drama, Romance",102,6.9,1.48,27.949,87.0,Marielle Heller,":
Bel Powley, 
Alexander Skarsgård, 
Kristen Wiig, 
Christopher Meloni
",min,M
Longe Deste Insensato Mundo,(2015),"Drama, Romance",119,7.1,12.23,42.443,71.0,Thomas Vinterberg,":
Carey Mulligan, 
Matthias Schoenaerts, 
Michael Sheen, 
Tom Sturridge
",min,M
Hitman: Agente 47,(2015),"Action, Crime, Thriller",96,5.7,22.47,82.406,28.0,Aleksander Bach,":
Rupert Friend, 
Hannah Ware, 
Zachary Quinto, 
Ciarán Hinds
",min,M
Presságios de um Crime,(II) (2015),"Crime, Drama, Mystery",101,6.4,,51.829,36.0,Afonso Poyart,":
Anthony Hopkins, 
Jeffrey Dean Morgan, 
Abbie Cornish, 
Colin Farrell
",min,
Anomalisa,(2015),"Animation, Comedy, Drama",90,7.3,3.76,60.776,88.0,Duke Johnson,":
David Thewlis, 
Jennifer Jason Leigh, 
Tom Noonan
",min,M
Cada Um na Sua Casa,(II) (2015),"Animation, Adventure, Comedy",94,6.6,177.40,88.005,55.0,Tim Johnson,":
Jim Parsons, 
Rihanna, 
Steve Martin, 
Jennifer Lopez
",min,M
Os Descartados,(2015),"Action, Comedy, Thriller",90,4.5,,1.224,,Tony Bui,":
Peter Brooke, 
James Caan, 
Noel Clarke, 
Kevin Dillon
",min,
O Pequeno Príncipe,(2015),"Animation, Adventure, Drama",108,7.7,1.34,52.322,70.0,Mark Osborne,":
Jeff Bridges, 
Mackenzie Foy, 
Rachel McAdams, 
Marion Cotillard
",min,M
Negócios Fora de Controle,(I) (2015),"Comedy, Drama",91,5.4,10.21,30.270,32.0,Ken Scott,":
Vince Vaughn, 
Dave Franco, 
Tom Wilkinson, 
James Marsden
",min,M
Decisão de Risco,(2015),"Drama, Thriller, War",102,7.3,18.70,74.629,73.0,Gavin Hood,":
Helen Mirren, 
Aaron Paul, 
Alan Rickman, 
Barkhad Abdi
",min,M
American Ultra: Armados e Alucinados,(2015),"Action, Comedy, Sci-Fi",96,6.1,14.43,79.389,50.0,Nima Nourizadeh,":
Jesse Eisenberg, 
Kristen Stewart, 
Connie Britton, 
John Leguizamo
",min,M
Absolutamente Impossível,(2015),"Comedy, Sci-Fi",85,6.0,,36.744,31.0,Terry Jones,":
Simon Pegg, 
Kate Beckinsale, 
Sanjeev Bhaskar, 
Rob Riggle
",min,
Os 33,(2015),"Biography, Drama, History",127,6.9,12.19,33.487,55.0,Patricia Riggen,":
Antonio Banderas, 
Rodrigo Santoro, 
Juliette Binoche, 
James Brolin
",min,M
Trumbo - Lista Negra,(2015),"Biography, Drama",124,7.5,7.86,71.026,60.0,Jay Roach,":
Bryan Cranston, 
Diane Lane, 
Helen Mirren, 
Louis C.K.
",min,M
Um Mergulho No Passado,(2015),"Drama, Thriller",125,6.4,1.98,24.705,74.0,Luca Guadagnino,":
Tilda Swinton, 
Matthias Schoenaerts, 
Ralph Fiennes, 
Dakota Johnson
",min,M
