Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Runtime_unit,Gross_unit
1981,(2009),"Comedy, Drama, Family",102,7.2,,1.541,,min,
For Sale by Owner,(2009),"Drama, Horror, Thriller",94,3.9,,549,,min,
Steppin: The Movie,(2009),"Comedy, Music",138,3.1,,309,,min,
Die Wilden Hühner und das Leben,(2009),"Adventure, Comedy, Drama",108,5.4,,352,,min,
Kirpi,(2009),Comedy,100,5.9,,1.827,,min,
The Immaculate Conception of Little Dizzle,(2009),"Comedy, Drama",104,6.2,,853,,min,
Die Perlmutterfarbe,(2009),"Drama, Family",103,6.2,,200,,min,
"Lula, o Filho do Brasil",(2009),"Biography, Drama, History",130,4.3,,2.110,44.0,min,
Duelo de Assassinos,(2009),Action,90,6.0,,1.027,,min,
O Rei dos Ladrões,(2009),"Drama, Romance, Adventure",140,4.8,,628,,min,
Iztochni piesi,(2009),Drama,83,7.2,,2.689,,min,
Storm,(I) (2009),Drama,103,6.9,0.02,1.259,58.0,min,M
"Sherazade, Conte uma História",(2009),Drama,150,6.7,,1.051,75.0,min,
An Englishman in New York,(2009),Drama,75,7.2,,1.279,,min,
Simon & Malou,(2009),"Comedy, Romance",90,6.0,,453,,min,
Jue ming pai dui,(2009),"Horror, Romance",95,4.8,,1.046,,min,
Jageun yeonmot,(2009),War,86,6.5,,190,,min,
Do Knot Disturb,(2009),"Comedy, Drama",126,3.6,0.21,1.001,,min,M
31 North 62 East,(2009),Thriller,105,4.1,,314,,min,
Anytown,(2009),"Crime, Drama, Thriller",85,4.9,,297,,min,
Punching the Clown,(2009),Comedy,91,7.2,,774,62.0,min,
Interception,(I) (2009),Action,107,2.4,,234,,min,
El cuarto de Leo,(2009),"Drama, Romance",95,6.5,,969,,min,
Life Partner,(2009),"Comedy, Drama, Romance",138,5.2,,1.187,,min,
Fatos Estranhos,(2009),"Horror, Mystery, Thriller",86,4.2,,1.519,,min,
Two Million Stupid Women,(2009),Comedy,102,5.4,,150,,min,
Madurai Sambavam,(2009),"Drama, Romance",135,4.5,,10,,min,
Nedodrzaný slub,(2009),"Biography, Drama, Family",129,7.0,,261,,min,
The Upside,(2009),"Comedy, Musical, Romance",77,,,,,min,
Zonad,(2009),Comedy,75,5.3,,321,,min,
Uzak Ihtimal,(2009),Drama,90,7.0,,2.026,,min,
The Butterfly Tattoo,(2009),"Drama, Romance, Thriller",101,5.4,,434,,min,
Drifter: Henry Lee Lucas,(2009),"Crime, Horror, Thriller",91,4.0,,567,,min,
"Não, Minha Filha, Você Não Irá Dançar",(2009),Drama,105,6.1,,786,,min,
O Círculo,(2009),"Horror, Mystery, Sci-Fi",83,3.7,,1.810,,min,
A Bruxinha e o Dragão,(2009),"Adventure, Comedy, Family",89,5.2,,465,,min,
Eeram,(2009),"Crime, Mystery, Thriller",164,7.6,,1.164,,min,
Tramontana,(2009),Drama,98,6.4,,80,,min,
Tsar,(2009),"Drama, History",116,6.8,,2.730,,min,
Teiruzu obu vesuperia: The first strike,(2009),Animation,110,6.4,,386,,min,
Strigoi,(2009),"Comedy, Drama, Fantasy",105,5.6,,1.101,,min,
One Hundred Mornings,(2009),Drama,85,5.8,,466,66.0,min,
Why Am I Doing This?,(2009),Comedy,119,7.1,,83,,min,
Broken Hill,(2009),"Drama, Family, Music",102,6.3,0.05,610,,min,M
Clancy,(2009),Drama,119,6.9,,301,,min,
Diagnosis: Death,(2009),"Comedy, Horror, Mystery",82,4.7,,830,,min,
Ratko: The Dictator's Son,(2009),"Comedy, Thriller",85,3.7,,411,,min,
Kerala Cafe,(2009),"Comedy, Drama, Family",140,7.4,,910,,min,
Don't Let Me Drown,(2009),"Drama, Romance",105,6.5,,373,,min,
Acid Factory,(2009),"Action, Crime, Mystery",108,5.0,,625,,min,
Immortally Yours,(2009),"Horror, Romance",100,2.1,,657,,min,
"Napoli, Napoli, Napoli",(2009),Drama,102,6.0,,152,,min,
Strangers Online,(2009),"Drama, Thriller",107,4.5,0.00,21,,min,M
Pastor Brown,(2009),"Drama, Family",88,6.3,,266,,min,
Grown Up Movie Star,(2009),Drama,95,6.2,,320,,min,
The Dark Lurking,(2009),"Action, Horror, Sci-Fi",97,3.2,,1.661,,min,
InSearchOf,(2009),Drama,102,5.9,,240,,min,
The Last Lovecraft: Relic of Cthulhu,(2009),"Adventure, Comedy, Horror",78,5.5,,1.614,,min,
Amar a morir,(2009),Drama,119,6.3,,434,,min,
Helm Al Omr,(2009),Sport,110,5.1,,74,,min,
Walking to School,(2009),Drama,90,8.2,,8,,min,
Lang zai ji,(2009),"Action, Drama, History",101,3.9,,450,,min,
Ho Ho Ho,(2009),"Comedy, Drama, Family",101,6.0,,463,,min,
Morte Por Um Ideal,(2009),Thriller,103,6.1,0.23,1.345,52.0,min,M
De laatste dagen van Emma Blank,(2009),"Comedy, Drama",89,6.8,,1.916,,min,
Lady Ninja Kaede 2,(2009),"Action, Comedy",70,3.8,,128,,min,
The Wild Hunt,(2009),"Drama, Thriller",96,6.4,,1.857,,min,
36 vues du Pic Saint Loup,(2009),"Comedy, Drama",84,6.1,0.03,627,63.0,min,M
Kanal-i-zasyon,(2009),Comedy,90,5.1,,3.428,,min,
Knife Edge,(2009),"Horror, Thriller",90,4.6,,954,,min,
11'e 10 kala,(2009),Drama,110,7.2,,1.519,,min,
Bu neng mei you ni,(2009),Drama,93,7.3,,527,,min,
Anjaneyulu,(2009),"Action, Comedy, Crime",143,4.8,,275,,min,
Nightbeats,(2009),Drama,89,6.2,,22,,min,
National Theatre Live: Phèdre,(2009),Drama,125,7.2,,44,,min,
Yogi,(I) (2009),"Action, Drama",144,6.8,,65,,min,
Zona Sul,(2009),Drama,108,6.5,,311,,min,
Sanam Teri Kasam,(2009),"Action, Drama, Romance",170,5.1,,121,,min,
2022 Tsunami,(2009),"Action, Thriller",90,3.1,,202,,min,
Singularidades de uma Rapariga Loura,(2009),"Drama, Romance",64,6.2,,1.537,,min,
La bella gente,(2009),Drama,98,6.8,,322,,min,
Into Temptation,(2009),Drama,95,6.5,,796,,min,
Sagwan,(2009),Drama,101,5.4,,110,,min,
Neelathamara,(2009),Drama,109,6.0,,184,,min,
Ang darling kong aswang,(2009),Comedy,117,5.9,,21,,min,
1,(2009),"Sci-Fi, Thriller",91,6.1,,451,,min,
Babysitters Beware,(2009),"Comedy, Family",72,4.4,,321,,min,
Konchem Ishtam Konchem Kashtam,(2009),Romance,165,7.1,,931,,min,
The Nutcracker,(2009),"Fantasy, Music, Romance",120,6.5,,58,,min,
Kal Kissne Dekha,(2009),"Action, Crime, Romance",134,3.5,0.02,375,,min,M
The Beautiful and Damned,(2009),Drama,95,3.7,,48,,min,
Subdivision,(2009),"Comedy, Drama",100,5.5,,103,,min,
Les derniers jours du monde,(2009),Sci-Fi,130,6.2,,837,,min,
Behaving Badly,(2009),"Comedy, Drama",97,5.4,,67,,min,
My Father's Will,(2009),Drama,88,5.5,,184,,min,
Vale Tudo Project,(2009),"Action, Crime, Thriller",,6.4,,7,,,
Tin shui wai dik ye yu mo,(2009),"Crime, Drama",122,7.0,,436,,min,
Crepuscule,(2009),Drama,70,5.7,,117,,min,
Surviving Evil,(2009),"Action, Horror, Thriller",90,4.2,,605,,min,
Yeogo goedam 5: Dong-ban-ja-sal,(2009),"Drama, Horror, Mystery",88,5.7,,594,,min,
Double Duty,(2009),"Action, Comedy, Romance",88,3.9,,79,,min,
My Year Without Sex,(2009),"Comedy, Drama",96,5.8,0.00,861,,min,M
Haqdaar,(2009),Drama,128,,,,,min,
The Yankles,(2009),Sport,115,5.2,,179,,min,
"Minhas Palavras, Minhas Mentiras",(2009),"Comedy, Drama, Romance",104,6.4,,944,49.0,min,
Aa Dekhen Zara,(2009),"Action, Sci-Fi, Thriller",117,5.0,,815,,min,
Yau lung hei fung,(2009),Romance,117,5.6,,582,,min,
Luta Pela Honra,(2009),"Action, Drama, Sport",96,5.1,0.55,506,,min,M
After,(I) (2009),Drama,116,5.5,,483,,min,
Heavenly Touch,(2009),"Drama, Romance",90,5.8,,103,,min,
Johnny Boy,(2009),Crime,75,,,,,min,
Villu,(2009),"Action, Thriller",146,3.3,,2.849,,min,
My Dog Tulip,(2009),"Animation, Drama",83,6.9,0.25,1.489,80.0,min,M
Ghosted,(2009),"Drama, Mystery",89,4.6,0.00,347,,min,M
Fireball,(2009),"Action, Drama",94,5.1,,901,,min,
Fuga de cerebros,(2009),"Comedy, Romance",104,4.8,,1.737,,min,
Antaheen,(2009),"Drama, Romance",120,7.8,,1.313,,min,
The Jazzman,(2009),Drama,91,6.3,,62,,min,
From the Shadows,(2009),Thriller,91,3.1,,98,,min,
Mal día para pescar,(2009),"Comedy, Drama, Western",110,6.9,,1.095,,min,
Bornova Bornova,(2009),Drama,92,7.0,,1.802,,min,
Raaj,(2009),"Action, Drama, Romance",146,7.1,,68,,min,
Stuck!,(2009),Drama,95,3.3,,172,,min,
Lucky Bastard,(2009),"Drama, Romance",87,4.3,,489,,min,
Minty: The Assassin,(2009),"Action, Adventure, Comedy",80,3.6,,135,,min,
Shadow - Na Escuridão,(II) (2009),Horror,77,5.4,,2.464,,min,
Toe to Toe,(2009),Drama,104,5.2,0.02,446,62.0,min,M
Maleyali Jotheyali,(2009),"Comedy, Drama, Romance",138,7.9,,75,,min,
The 7th Hunt,(2009),"Drama, Horror, Thriller",90,3.2,,150,,min,
The Hungry Ghosts,(2009),Drama,105,5.0,,138,,min,
Big Night,(2009),Drama,89,4.2,,14,,min,
Arya 2,(2009),"Action, Comedy",155,7.3,,4.896,,min,
Peter e Vandy,(2009),"Drama, Romance",95,6.3,0.01,1.431,44.0,min,M
The Lost Skeleton Returns Again,(2009),Comedy,92,6.9,,654,,min,
Teree Sang: A Kidult Love Story,(2009),"Drama, Romance",132,6.2,,527,,min,
Boys on Film 3: American Boy,(2009),Drama,135,6.0,,37,,min,
Midgets Vs. Mascots,(2009),Comedy,85,5.1,,659,,min,
A Boy Called Dad,(2009),Drama,80,6.5,,582,,min,
Sabor tropical,(2009),"Drama, Thriller",119,4.8,,176,,min,
Red Hook,(2009),"Comedy, Horror, Thriller",86,3.1,,488,,min,
Lyubov v bolshom gorode,(2009),"Comedy, Fantasy, Romance",84,5.8,,1.481,,min,
Mein,(2009),Drama,105,5.8,,27,,min,
Je l'aimais,(2009),"Drama, Romance",113,6.6,,1.147,,min,
A Verdadeira História do Gato de Botas,(2009),"Animation, Adventure, Comedy",80,2.9,,900,,min,
Handsome Harry,(2009),Drama,94,6.1,0.02,2.052,59.0,min,M
A la deriva,(2009),Drama,95,4.2,,92,,min,
Oral Fixation,(2009),Thriller,90,4.0,,291,,min,
Blood Moon Rising,(2009),"Comedy, Horror",94,3.3,,359,,min,
American Primitive,(2009),"Drama, Family",96,5.3,,149,,min,
La petite mort,(I) (2009),"Horror, Thriller",76,3.4,,189,,min,
Hannah Free,(2009),"Drama, Romance",86,6.6,,337,,min,
Intenções Ocultas,(2009),Thriller,88,5.4,,433,,min,
Cea mai fericitã fatã din lume,(2009),"Comedy, Drama",99,6.9,,1.010,,min,
Bai yin di guo,(2009),"Biography, Drama, Family",113,6.1,,702,54.0,min,
Kichin,(2009),"Drama, Romance",102,5.9,,359,,min,
Gong fu chu shen,(2009),"Action, Comedy",92,5.2,,520,,min,
Royal Kill,(2009),"Action, Thriller",90,2.9,0.05,509,,min,M
Sang Pemimpi,(2009),"Adventure, Drama",120,6.8,,321,,min,
Sweet Valentine,(2009),"Comedy, Drama",85,5.0,,42,,min,
Meitantei Conan: Shikkoku no chaser,(2009),"Animation, Action, Adventure",107,7.1,,1.384,,min,
"Gallit Gondhal, Dillit Mujra",(2009),Comedy,120,7.6,,75,,min,
Anandha Thandavam,(2009),Romance,,4.5,,135,,,
Break,(II) (2009),Horror,87,3.2,,244,,min,
Del amor y otros demonios,(2009),Drama,95,6.2,,451,,min,
Apan,(2009),"Drama, Thriller",81,6.0,,1.326,,min,
Paleri Manikyam: Oru Pathirakolapathakathinte Katha,(2009),"Crime, Drama, History",155,7.7,,1.345,,min,
Stuntmen,(2009),Comedy,90,5.2,,621,,min,
Merah Putih,(2009),"Action, Drama, War",108,6.1,,301,,min,
Dark Nature,(2009),"Horror, Thriller",76,3.0,,250,,min,
Moja krew,(2009),Drama,90,5.8,,215,,min,
Vølvens forbandelse,(2009),"Adventure, Family, Fantasy",93,5.3,,245,,min,
Guardians,(2009),"Horror, Sci-Fi",87,2.8,,227,,min,
The Adventures of a Plumber in Outer Space,(2009),Comedy,45,5.7,,6,,min,
You Changed My Life,(2009),"Comedy, Drama, Romance",111,6.5,,210,,min,
Obitaemyy ostrov,(2009),"Action, Adventure, Sci-Fi",115,5.1,,5.115,,min,
Journey to Mecca,(2009),"Drama, History",45,6.2,,443,,min,
Air Terjun Pengantin,(2009),Horror,80,3.4,,182,,min,
Berlin '36,(2009),Drama,100,6.3,,789,45.0,min,
Pokhoronite menya za plintusom,(2009),Drama,117,7.0,,1.006,,min,
The Ministers,(2009),"Crime, Drama",89,4.5,0.00,1.234,,min,M
Sikandar,(2009),"Crime, Drama, Mystery",110,6.4,0.00,251,,min,M
Morrer Como Um Homem,(2009),"Drama, Music",134,6.4,0.00,934,68.0,min,M
Knuckle Draggers,(2009),"Comedy, Romance",,6.4,,230,,,
Na pude aneb Kdo má dneska narozeniny?,(2009),"Animation, Family, Fantasy",74,6.3,0.06,589,64.0,min,M
Birthday,(IV) (2009),Drama,104,6.2,,55,,min,
La robe du soir,(2009),Drama,95,6.4,,265,,min,
Contact High,(2009),Comedy,98,6.6,,1.143,,min,
Maneater,(2009),Horror,92,4.1,,396,,min,
Na igre,(2009),"Action, Drama, Sci-Fi",90,5.7,,1.495,,min,
Modus Operandi,(2009),"Crime, Thriller",80,4.8,,198,57.0,min,
U Pana Boga za miedza,(2009),Comedy,110,5.9,,341,,min,
Dieta Mediterrânea,(2009),Comedy,102,6.2,,981,,min,
Deadly Beloved,(2009),"Comedy, Horror, Thriller",92,5.1,,14,,min,
Dhoondte Reh Jaoge,(2009),"Comedy, Drama",131,5.6,0.01,620,,min,M
The Boy with the Sun in His Eyes,(2009),"Comedy, Drama, Thriller",81,3.6,,186,,min,
Neuilly sa mère!,(2009),Comedy,90,5.5,,1.998,,min,
Mais que o Máximo,(2009),"Comedy, Drama",95,3.3,,1.359,,min,
De père en flic,(2009),"Action, Comedy, Crime",107,6.7,,1.714,,min,
Everyman's War,(2009),"Biography, Drama, War",104,5.1,,1.270,,min,
Me and My Dick,(2009),"Comedy, Musical",150,7.7,,417,,min,
Fear the Forest,(2009),Horror,105,4.8,,77,,min,
Blunted House: The Movie,(2009),Comedy,90,4.4,,20,,min,
Vali,(2009),"Action, Crime, Drama",78,7.4,,4.266,,min,
Chal Chala Chal,(2009),"Action, Comedy, Crime",138,4.6,,252,,min,
First Strike,(2009),"Action, Sci-Fi, Thriller",90,5.5,,47,,min,
"Viajo Porque Preciso, Volto Porque te Amo",(2009),Drama,75,7.3,,654,87.0,min,
Genghis Khan: A Lenda de um Conquistador,(2009),"History, War",127,4.6,,403,,min,
Paying Guests,(2009),"Comedy, Drama",109,4.2,,478,,min,
C Me Dance,(2009),"Drama, Thriller",89,1.3,,367,,min,
Apaföld,(2009),Drama,85,5.1,,54,,min,
Diamante 13,(2009),"Action, Crime, Thriller",98,5.1,,1.234,,min,
Se Eu Fosse Você 2,(2009),Comedy,96,5.6,,2.649,,min,
A Dançarina e o Ladrão,(2009),Drama,127,6.2,,1.201,,min,
Bes Sehir,(2009),Drama,95,7.1,,2.004,,min,
Le ombre rosse,(2009),Drama,91,5.0,,61,,min,
Vampire in Vegas,(2009),Horror,82,2.4,,285,,min,
Gekijô ban Tengen toppa guren ragan: Ragan hen,(2009),"Animation, Drama",126,8.0,,751,,min,
Thanks Maa,(2009),"Crime, Drama",120,8.0,,669,,min,
Courage,(I) (2009),Drama,96,4.6,,217,,min,
Bulshinjiok,(2009),"Horror, Mystery, Thriller",112,6.3,,760,,min,
Vettaikaaran,(2009),"Action, Drama",150,4.7,,3.179,,min,
Happy Ever Afters,(2009),Comedy,101,5.5,,880,,min,
The Prodigy,(2009),Animation,77,1.9,,205,,min,
Senritsu meikyû 3D,(2009),"Horror, Thriller",89,3.9,,983,,min,
Äntligen midsommar!,(2009),Comedy,86,4.2,,472,,min,
Pinprick,(2009),"Drama, Thriller",96,5.1,,291,,min,
The Blackout,(2009),"Horror, Sci-Fi, Thriller",80,3.3,,1.568,,min,
Captain Berlin versus Hitler,(2009),Comedy,75,5.7,,161,,min,
"Io, Don Giovanni",(2009),"Drama, History, Music",127,7.0,,532,,min,
Bobbos,(2009),Comedy,113,3.9,,885,,min,
The Boxer,(I) (2009),"Action, Drama, Sport",94,5.0,,538,,min,
The Overbrook Brothers,(2009),"Comedy, Drama",92,6.4,,199,,min,
Karanliktakiler,(2009),"Drama, Thriller",100,7.1,,1.905,,min,
Ma-rin-bo-ee,(2009),"Action, Thriller",118,5.7,,288,,min,
Bandaged,(2009),"Mystery, Romance, Thriller",92,4.7,,351,,min,
Final Target,(2009),Action,88,3.0,,195,,min,
Match.Dead,(2009),Thriller,82,2.6,,333,,min,
Boy,(I) (2009),"Drama, Romance",80,5.9,,175,,min,
Bjarnfreðarson,(2009),Comedy,109,7.2,,847,,min,
Hell House,(2009),Horror,80,4.9,,44,,min,
Polanski,(2009),"Biography, Drama",89,3.1,,130,,min,
Fox,(I) (2009),"Crime, Drama, Mystery",145,5.2,,516,,min,
Gosht Choti Dongraevadhi,(2009),Drama,105,8.4,,70,,min,
The Deported,(2009),Comedy,90,5.7,,81,,min,
Olhos Azuis,(2009),Drama,111,7.0,,463,,min,
Wild Night,(2009),Drama,,,,,,,
Mavro livadi,(2009),"Drama, Romance",104,6.3,,620,,min,
Samurai purinsesu: Gedô-hime,(2009),"Action, Horror",82,4.4,,828,,min,
Teer enta,(2009),"Comedy, Fantasy, Romance",116,7.1,,2.677,,min,
Duress,(2009),"Crime, Thriller",80,5.6,,968,,min,
Imago mortis,(2009),"Horror, Mystery, Thriller",96,4.8,,756,,min,
Caesar and Cleopatra,(2009),Comedy,130,7.6,,76,,min,
Sweet Justice,(2009),"Action, Drama",87,6.7,,54,,min,
Just Another Day,(IV) (2009),"Drama, Music",95,5.1,,842,,min,
To kako - Stin epohi ton iroon,(2009),"Comedy, Horror",88,5.6,,865,,min,
O Sequestro de um Heroi,(2009),"Drama, Thriller",125,6.7,0.05,1.939,71.0,min,M
Upperdog,(2009),"Comedy, Drama",100,6.5,,1.406,,min,
Saving Grace B. Jones,(2009),"Drama, Thriller",116,5.2,,234,24.0,min,
"Vivaldi, the Red Priest",(2009),"Biography, Musical",120,6.8,,28,,min,
Pen-teu-ha-woo-seu ko-kki-ri,(2009),Drama,144,5.6,,286,,min,
Agência de Detetives Junior,(2009),Family,87,4.2,,128,,min,
Bunkeren,(2009),Thriller,105,,,,,min,
"Hâdo ribenji, Mirî: Buraddi batoru",(2009),"Action, Drama, Sci-Fi",72,6.2,,421,,min,
Chamaco,(2009),Drama,97,6.1,0.41,335,,min,M
Cole,(2009),"Drama, Romance",95,6.8,,270,,min,
"Silent Night, Zombie Night",(2009),"Horror, Sci-Fi",83,4.2,,694,,min,
Gagma napiri,(2009),Drama,90,7.8,,1.023,,min,
Vaada Raha... I Promise,(2009),Drama,101,5.4,,334,,min,
Warning!!! Pedophile Released,(2009),"Crime, Drama, Romance",96,4.0,,186,,min,
Miss Kicki,(2009),Drama,88,6.5,,630,,min,
Keshtzar haye sepid,(2009),Drama,92,7.5,,508,,min,
Otra película de huevos y un pollo,(2009),"Animation, Action, Adventure",90,6.1,,355,,min,
Savage,(II) (2009),"Crime, Drama, Thriller",88,6.5,,685,,min,
Caught in the Game,(2009),Drama,107,6.0,,23,,min,
1 Day,(2009),Drama,102,4.4,,497,,min,
Nankyoku ryôrinin,(2009),Comedy,125,7.1,,723,,min,
The Outside,(2009),Drama,90,5.7,,159,,min,
Albino Farm,(2009),Horror,90,3.8,,1.377,,min,
Herpes Boy,(2009),Comedy,85,4.7,,110,,min,
Serviço Sujo,(I) (2009),"Comedy, Drama, Thriller",99,5.0,,753,,min,
The Blue Horse,(2009),"Drama, Thriller",98,6.8,,22,,min,
Ketika Cinta Bertasbih,(2009),Drama,120,6.0,,176,,min,
The Ritual,(II) (2009),Horror,86,4.8,,10,,min,
La matassa,(2009),"Comedy, Crime",98,6.4,,1.028,,min,
Butas,(2009),Drama,90,5.3,,9,,min,
Bayaw,(2009),"Drama, Mystery, Thriller",81,5.7,,45,,min,
The Lost & Found Family,(2009),Drama,91,6.2,,282,,min,
The Casino Job,(2009),"Crime, Drama",81,3.5,,870,,min,
Destiny Express Redux,(2009),Horror,,5.3,,27,,,
Jack Said,(2009),"Action, Crime, Thriller",101,3.7,,538,,min,
Blood River,(2009),"Horror, Thriller, Western",104,5.3,,1.318,,min,
Vegas,(2009),Drama,110,6.5,,595,,min,
O Golfinho - A História de Um Sonhador,(2009),"Animation, Adventure, Family",86,3.6,,569,,min,
Temptation,(I) (2009),"Fantasy, Horror, Thriller",98,2.6,,205,,min,
Mera ur kärlekens språk,(2009),Drama,180,,,,,min,
Buraddo,(2009),"Action, Horror",85,4.7,,262,,min,
Pornography,(2009),Mystery,113,4.7,,482,31.0,min,
Kanthaswamy,(2009),Action,190,4.9,,1.397,,min,
Josh,(2009),"Action, Family",167,6.2,,336,,min,
The Twenty,(2009),"Drama, Mystery, Romance",99,6.4,,34,,min,
Os Meninos Superpoderosos,(2009),"Action, Comedy",77,5.7,,381,,min,
The Beacon,(2009),"Action, Fantasy, Horror",94,4.7,,985,,min,
Engelen,(2009),Drama,97,6.7,,787,,min,
2 Harihar Nagar,(2009),"Comedy, Thriller",,6.6,,609,,,
Cuckoo,(2009),"Drama, Thriller",89,3.7,,116,,min,
Julefrokosten,(2009),Comedy,86,3.8,,1.285,,min,
Korotkoe zamykanie,(2009),Romance,92,6.6,,431,,min,
The Grind,(II) (2009),Thriller,88,3.8,,311,,min,
Prinsessa,(2009),"Comedy, Drama, Family",91,6.3,,528,,min,
First Squad: A Hora da Verdade,(2009),"Animation, Action, Drama",73,5.6,,1.499,,min,
Danny Greene: The Rise and Fall of the Irishman,(2009),"Biography, Crime, History",60,7.0,,110,,min,
Domaine,(2009),"Drama, Romance",110,5.5,,143,64.0,min,
Prototype,(2009),"Action, Fantasy, Sci-Fi",80,4.2,,104,,min,
Stone Bros.,(2009),Comedy,90,5.2,,237,,min,
Püha Tõnu kiusamine,(2009),"Drama, Fantasy, Mystery",114,7.2,0.00,1.150,,min,M
Baabarr,(2009),"Action, Crime, Drama",180,5.2,,290,,min,
Bhagyadevatha,(2009),"Comedy, Drama",,6.4,,293,,,
Täällä Pohjantähden alla,(2009),"Drama, Romance, War",193,6.8,,632,,min,
Fatso!,(2012),"Comedy, Fantasy, Romance",98,5.7,,363,,min,
See Dick Run,(2009),"Comedy, Fantasy",83,6.6,,69,,min,
Kôkyô shihen Eureka Sebun: Poketto ga niji de ippai,(2009),"Animation, Action, Sci-Fi",110,6.4,,648,,min,
Humains,(2009),"Action, Adventure, Horror",90,3.4,,776,,min,
The Fading Light,(2009),Drama,71,6.3,,24,,min,
All Screwed Up,(2009),"Action, Comedy, Family",90,4.7,,78,,min,
Mr. Sadman,(2009),"Comedy, Drama",86,7.9,,57,,min,
Heidi 4 Paws,(2009),Family,68,5.4,,92,,min,
Beyond the Pole,(2009),"Comedy, Drama",87,5.8,,376,,min,
Gekijô ban Kara no kyôkai: Satsujin kôsatsu (Go),(2009),"Animation, Action, Crime",120,7.6,,1.036,,min,
Budapeste,(2009),"Drama, Romance",113,6.0,,485,,min,
Gokusen: The Movie,(2009),"Comedy, Drama",118,6.0,,393,,min,
House of the Wolf Man,(2009),"Family, Horror",81,5.8,,151,,min,
My Normal,(2009),"Drama, Romance",77,4.2,,647,,min,
Act of God,(II) (2009),Thriller,80,5.6,,99,,min,
"Twigson, Meu Amigo Graveto",(2009),"Adventure, Comedy, Family",74,5.8,,415,,min,
Once Upon a Time in Dublin,(2009),"Action, Drama, Thriller",97,6.4,,40,,min,
Kkotgwa sijak,(2009),"Drama, Romance",87,5.4,,158,,min,
Rock Slyde,(2009),Comedy,89,5.6,,578,,min,
Set Apart,(2009),"Action, Adventure, Drama",97,5.3,,132,,min,
Karla og Katrine,(2009),Family,87,5.7,,162,,min,
Kielletty hedelmä,(2009),Drama,104,6.3,,1.969,,min,
Tamo i ovde,(2009),"Comedy, Drama",85,6.3,0.03,955,57.0,min,M
Inside a Change,(2009),Drama,91,8.1,,18,,min,
Dou niu,(2009),Drama,105,7.2,,691,,min,
Heaven's Door,(2009),Drama,106,6.6,,223,,min,
Raju Maharaju,(2009),Family,155,6.3,,521,,min,
Four Single Fathers,(2009),Comedy,100,5.3,,146,,min,
Tera Kya Hoga Johnny,(2009),"Crime, Drama, Thriller",155,6.0,,191,,min,
Så olika,(2009),"Comedy, Drama",108,4.0,,197,,min,
Terug naar de kust,(2009),Thriller,110,6.4,,1.437,,min,
Det enda rationella,(2009),Drama,98,6.1,,572,,min,
Hellbinders,(2009),"Action, Fantasy, Horror",90,3.8,,561,,min,
Smile,(II) (2009),Horror,119,3.3,,434,,min,
Mitrudu,(2009),Drama,,4.4,,113,,,
The Timekeeper,(2009),"Adventure, Drama",90,6.3,,172,,min,
Pagafantas,(2009),Comedy,80,6.1,,1.927,,min,
Umbrage,(2009),"Horror, Western",90,3.2,,441,,min,
Min Dît,(2009),Drama,102,7.4,,1.051,,min,
Oppai barê,(2009),"Comedy, Sport",102,6.2,,539,,min,
Cold Storage,(I) (2009),"Drama, Horror, Thriller",96,4.8,,352,,min,
2B,(2009),Sci-Fi,,6.6,,31,,,
The Brotherhood VI: Initiation,(2009),Horror,86,3.2,,109,,min,
Jack Squad,(2009),"Comedy, Drama",123,4.8,,49,,min,
Bled,(2009),Horror,95,2.9,,904,,min,
Soeur Sourire,(2009),"Biography, Drama, Music",120,6.5,,696,,min,
Zhang wu shuang,(2009),"Action, Crime",87,4.3,,276,,min,
Deadland,(2009),"Action, Drama, Sci-Fi",107,4.1,,582,,min,
Navidad,(2009),"Drama, Romance",99,6.1,,221,,min,
My Name Is Jerry,(2009),"Comedy, Drama",96,6.3,,240,,min,
Kamui gaiden,(2009),"Action, Drama",120,5.7,,946,,min,
Atletu,(2009),"Biography, Drama",92,6.7,,221,,min,
Trash,(2009),Drama,91,5.2,,103,,min,
Hierarchy,(2009),Drama,125,6.5,,38,,min,
Godspeed,(2009),"Drama, Mystery, Thriller",99,4.4,,509,42.0,min,
Prime Mover,(2009),"Comedy, Drama",90,5.6,,142,,min,
The Crypt,(2009),Horror,84,3.2,,1.172,,min,
End Game,(2009),Drama,97,2.0,,292,,min,
Paya Enna Hiru Se,(2009),Action,,5.7,,13,,,
Ballistica,(2009),"Action, Adventure, Thriller",90,3.4,,371,,min,
From the Dark,(I) (2009),"Drama, Horror, Sci-Fi",87,6.0,,41,,min,
Ivul,(2009),Drama,100,5.5,,78,,min,
The Invisible Chronicles,(2009),Thriller,,3.5,,94,,,
Karatê Girl,(2009),Action,81,4.7,,728,,min,
Anita,(2009),Drama,104,7.2,,489,,min,
The Uh-oh Show,(2009),"Comedy, Horror",87,4.9,,205,,min,
Loudspeaker,(2009),Drama,162,7.4,,724,,min,
"Dédé, à travers les brumes",(2009),Music,139,7.5,,758,,min,
Ee Pattanathil Bhootham,(2009),Comedy,145,2.9,,274,,min,
Puthiya Mugham,(2009),"Action, Drama, Thriller",137,5.6,,499,,min,
A Lonely Place for Dying,(2009),"Action, Thriller, War",94,6.1,,331,,min,
Koikyokusei,(2009),"Drama, Romance",103,7.2,,93,,min,
