Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Louca Paixão,(1973),"Drama, Romance",108,7.1,,9.515,,Paul Verhoeven,":
Monique van de Ven, 
Rutger Hauer, 
Tonny Huurdeman, 
Wim van den Brink
",min,
Com as Próprias Mãos,(1973),"Action, Biography, Crime",125,7.0,,4.664,60.0,Phil Karlson,":
Joe Don Baker, 
Elizabeth Hartman, 
Leif Garrett, 
Dawn Lyn
",min,
Espantalho,(1973),Drama,112,7.3,,14.433,72.0,Jerry Schatzberg,":
Gene Hackman, 
Al Pacino, 
Dorothy Tristan, 
Ann Wedgeworth
",min,
Pat Garrett e Billy the Kid,(1973),"Biography, Drama, Western",122,7.3,,16.989,53.0,Sam Peckinpah,":
James Coburn, 
Kris Kristofferson, 
Richard Jaeckel, 
Katy Jurado
",min,
A Comilança,(1973),"Comedy, Drama",130,7.2,,11.042,,Marco Ferreri,":
Marcello Mastroianni, 
Michel Piccoli, 
Philippe Noiret, 
Ugo Tognazzi
",min,
Zumbís do Mal,(1973),Horror,90,6.5,,2.803,,Willard Huyck,":
Michael Greer, 
Marianna Hill, 
Joy Bang, 
Anitra Ford
",min,
Malícia,(1973),"Comedy, Drama, Romance",97,6.4,,2.219,,Salvatore Samperi,":
Laura Antonelli, 
Turi Ferro, 
Alessandro Momo, 
Tina Aumont
",min,
Lady Snowblood: Vingança na Neve,(1973),"Action, Drama, Thriller",97,7.7,,11.166,,Toshiya Fujita,":
Meiko Kaji, 
Toshio Kurosawa, 
Masaaki Daimon, 
Miyoko Akaza
",min,
O Fim de Sheila,(1973),"Crime, Drama, Mystery",120,7.3,,4.775,,Herbert Ross,":
Richard Benjamin, 
James Coburn, 
James Mason, 
Dyan Cannon
",min,
O Maior Atleta do Mundo,(1973),"Comedy, Family, Romance",93,5.8,,1.362,,Robert Scheerer,":
John Amos, 
Jan-Michael Vincent, 
Tim Conway, 
Roscoe Lee Browne
",min,
A Noite Americana,(1973),"Comedy, Drama, Romance",116,8.0,0.02,18.553,,François Truffaut,":
Jacqueline Bisset, 
Jean-Pierre Léaud, 
François Truffaut, 
Valentina Cortese
",min,M
O Homem que Burlou a Máfia,(1973),"Action, Crime, Drama",111,7.5,,10.141,,Don Siegel,":
Walter Matthau, 
Joe Don Baker, 
Felicia Farr, 
Andrew Robinson
",min,
Godspell - A Esperança,(1973),Musical,103,6.4,,2.985,,David Greene,":
Victor Garber, 
Lynne Thigpen, 
Katie Hanley, 
David Haskell
",min,
Os Amigos de Eddie Coyle,(1973),"Crime, Drama",102,7.5,,7.902,,Peter Yates,":
Robert Mitchum, 
Peter Boyle, 
Richard Jordan, 
Steven Keats
",min,
Invasão das Mulheres Abelhas,(1973),"Horror, Sci-Fi",86,5.0,,2.290,,Denis Sanders,":
William Smith, 
Anitra Ford, 
Victoria Vetri, 
Cliff Osmond
",min,
A Tragédia de Belladonna,(1973),"Animation, Drama, Fantasy",86,7.4,0.11,3.339,70.0,Eiichi Yamamoto,":
Tatsuya Nakadai, 
Katsuyuki Itô, 
Aiko Nagayama, 
Shigako Shimegi
",min,M
The Candy Snatchers,(1973),"Crime, Horror, Thriller",94,6.4,,1.101,,Guerdon Trueblood,":
Tiffany Bolling, 
Ben Piazza, 
Susan Sennett, 
Brad David
",min,
O Bebê,(1973),"Horror, Thriller",84,6.1,,2.599,,Ted Post,":
Anjanette Comer, 
Ruth Roman, 
Marianna Hill, 
Susanne Zenor
",min,
Dillinger: Inimigo Público nº 1,(1973),"Action, Biography, Crime",107,7.0,2.00,4.396,,John Milius,":
Warren Oates, 
Ben Johnson, 
Michelle Phillips, 
Cloris Leachman
",min,M
Thriller - Um Filme Cruel,(1973),"Action, Thriller",104,6.4,,6.434,,Bo Arne Vibenius,":
Christina Lindberg, 
Heinz Hopf, 
Despina Tomazani, 
Per-Axel Arosenius
",min,
O Assalariado,(1973),Drama,108,6.7,,571,,Alan Bridges,":
Robert Shaw, 
Sarah Miles, 
Peter Egan, 
Caroline Mortimer
",min,
Cannibal Girls,(1973),"Comedy, Horror",84,4.6,,834,,Ivan Reitman,":
Eugene Levy, 
Andrea Martin, 
Ronald Ulrich, 
Randall Carpenter
",min,
O Espírito da Colméia,(1973),"Drama, Fantasy",98,7.9,,15.563,87.0,Víctor Erice,":
Fernando Fernán Gómez, 
Teresa Gimpera, 
Ana Torrent, 
Isabel Tellería
",min,
A Última Batalha de um Jogador,(1973),"Drama, Sport",96,6.9,,5.125,80.0,John D. Hancock,":
Michael Moriarty, 
Robert De Niro, 
Vincent Gardenia, 
Phil Foster
",min,
Anita,(1973),Drama,95,5.1,,1.382,,Torgny Wickman,":
Christina Lindberg, 
Stellan Skarsgård, 
Danièle Vlaminck, 
Michel David
",min,
The Amusement Park,(1973),"Drama, Horror, Thriller",60,7.6,,8,,George A. Romero," Director:
George A. Romero
| 
    Star:
Lincoln Maazel
",min,
Gojira tai Megaro,(1973),"Action, Adventure, Family",81,4.8,,4.565,,Jun Fukuda,":
Katsuhiko Sasaki, 
Hiroyuki Kawase, 
Yutaka Hayashi, 
Robert Dunham
",min,
Interlúdio de Amor,(1973),"Drama, Romance",106,7.0,,4.002,68.0,Clint Eastwood,":
William Holden, 
Kay Lenz, 
Roger C. Carmel, 
Marj Dusay
",min,
O Dorminhoco,(1973),"Comedy, Sci-Fi",89,7.2,,38.377,77.0,Woody Allen,":
Woody Allen, 
Diane Keaton, 
John Beck, 
Mary Gregory
",min,
Os ritos Satânicos de Drácula,(1973),Horror,87,5.6,,4.930,,Alan Gibson,":
Christopher Lee, 
Peter Cushing, 
Michael Coles, 
William Franklyn
",min,
Sob o Signo da Vingança,(1973),"Action, Drama, Crime",101,6.4,,3.576,60.0,Joseph Sargent,":
Burt Reynolds, 
Jennifer Billingsley, 
Ned Beatty, 
Bo Hopkins
",min,
Carry on Girls,(1973),"Comedy, Romance",88,5.7,,2.362,,Gerald Thomas,":
Sidney James, 
Barbara Windsor, 
Joan Sims, 
Kenneth Connor
",min,
Horizonte Perdido,(1973),"Adventure, Drama, Fantasy",150,5.4,8.28,2.041,,Charles Jarrott,":
Peter Finch, 
Liv Ullmann, 
Sally Kellerman, 
George Kennedy
",min,M
O Exército do Extermínio,(1973),"Action, Horror, Sci-Fi",103,6.1,0.15,10.276,63.0,George A. Romero,":
Lane Carroll, 
Will MacMillan, 
Harold Wayne Jones, 
Lloyd Hollar
",min,M
The Mack,(1973),"Crime, Drama",110,6.7,,2.504,,Michael Campus,":
Max Julien, 
Don Gordon, 
Richard Pryor, 
Carol Speed
",min,
A Casa da Noite Eterna,(1973),Horror,95,6.7,,11.421,,John Hough,":
Roddy McDowall, 
Gayle Hunnicutt, 
Pamela Franklin, 
Clive Revill
",min,
Quando o Ódio Explode,(1973),"Action, Crime, Drama",103,6.5,,501,,Richard C. Sarafian,":
Rod Steiger, 
Robert Ryan, 
Jeff Bridges, 
Scott Wilson
",min,
Um Homem de Sorte,(1973),"Comedy, Drama, Fantasy",178,7.8,,7.153,,Lindsay Anderson,":
Malcolm McDowell, 
Ralph Richardson, 
Rachel Roberts, 
Arthur Lowe
",min,
Torso,(1973),"Horror, Mystery, Thriller",89,6.5,,5.077,,Sergio Martino,":
Suzy Kendall, 
Tina Aumont, 
Luc Merenda, 
John Richardson
",min,
O Homem que Eu Escolhi,(1973),"Comedy, Drama",113,7.2,,6.759,65.0,James Bridges,":
Timothy Bottoms, 
Lindsay Wagner, 
John Houseman, 
Graham Beckel
",min,
A Batalha do Planeta dos Macacos,(1973),"Action, Sci-Fi",93,5.5,8.84,27.552,40.0,J. Lee Thompson,":
Roddy McDowall, 
Claude Akins, 
Natalie Trundy, 
Severn Darden
",min,M
Heavy Traffic,(1973),"Animation, Comedy, Drama",77,6.6,,2.705,,Ralph Bakshi,":
Joseph Kaufmann, 
Beverly Hope Atkinson, 
Frank DeKova, 
Terri Haven
",min,
Chacais do Oeste,(1973),"Action, Comedy, Romance",92,6.5,,4.936,,Burt Kennedy,":
John Wayne, 
Ann-Margret, 
Rod Taylor, 
Ben Johnson
",min,
Frühreifen-Report,(1973),Comedy,87,5.3,,246,,Ernst Hofbauer,":
Harald Baerow, 
Hans Billian, 
Ulrike Butz, 
Elke Deuringer
",min,
As 7 Máscaras da Morte,(1973),"Comedy, Drama, Horror",104,7.2,,8.701,,Douglas Hickox,":
Vincent Price, 
Diana Rigg, 
Ian Hendry, 
Harry Andrews
",min,
Black Mama White Mama,(1973),"Crime, Drama, Thriller",87,5.6,,2.495,,Eddie Romero,":
Pam Grier, 
Margaret Markov, 
Sid Haig, 
Lynn Borden
",min,
As Aventuras De Tom Sawyer,(1973),"Adventure, Musical, Family",103,6.5,,1.885,,Don Taylor,":
Johnny Whitaker, 
Celeste Holm, 
Warren Oates, 
Jeff East
",min,
O Dia do Golfinho,(1973),"Drama, Sci-Fi, Thriller",104,6.1,2.30,2.503,,Mike Nichols,":
George C. Scott, 
Trish Van Devere, 
Paul Sorvino, 
John Dehner
",min,M
A Polícia da Estrada,(1973),"Crime, Drama, Mystery",114,7.2,,4.486,,James William Guercio,":
Robert Blake, 
Billy Green Bush, 
Mitchell Ryan, 
Jeannine Riley
",min,
O Homem-Cobra,(1973),"Horror, Sci-Fi",99,5.4,,3.120,,Bernard L. Kowalski,":
Strother Martin, 
Dirk Benedict, 
Heather Menzies-Urich, 
Richard B. Shull
",min,
O Imperador do Norte,(1973),"Action, Adventure, Drama",118,7.3,,5.364,,Robert Aldrich,":
Lee Marvin, 
Ernest Borgnine, 
Keith Carradine, 
Charles Tyner
",min,
Terminal Island,(1973),"Action, Drama, Thriller",88,5.3,,717,,Stephanie Rothman,":
Don Marshall, 
Phyllis Davis, 
Ena Hartman, 
Marta Kristen
",min,
Wonder Women,(1973),"Action, Horror, Sci-Fi",82,4.6,,472,,Robert Vincent O'Neil,":
Nancy Kwan, 
Ross Hagen, 
Maria De Aragon, 
Roberta Collins
",min,
Ludwig: A Paixão de um Rei,(1973),"Biography, Drama, History",238,7.6,,4.156,,Luchino Visconti,":
Helmut Berger, 
Romy Schneider, 
Trevor Howard, 
Silvana Mangano
",min,
Scorpio,(1973),"Action, Drama, Thriller",114,6.4,,3.585,,Michael Winner,":
Burt Lancaster, 
Alain Delon, 
Paul Scofield, 
John Colicos
",min,
Sexo e Fúria,(1973),"Action, Crime, Drama",88,6.7,,2.872,,Norifumi Suzuki,":
Reiko Ike, 
Akemi Negishi, 
Ryôko Ema, 
Yôko Hori
",min,
Esquadrão Implacável,(1973),"Action, Crime, Drama",103,6.8,,4.450,,Philip D'Antoni,":
Roy Scheider, 
Tony Lo Bianco, 
Victor Arnold, 
Jerry Leon
",min,
Se Don Juan Fosse Mulher,(1973),Drama,90,5.1,,741,,Roger Vadim,":
Brigitte Bardot, 
Robert Hossein, 
Mathieu Carrière, 
Michèle Sand
",min,
Tiffany Jones,(1973),Comedy,90,4.7,,144,,Pete Walker,":
Anouska Hempel, 
Ray Brooks, 
Susan Sheers, 
Damien Thomas
",min,
Carne para Frankenstein,(1973),Horror,95,5.9,10.25,5.138,,Paul Morrissey,":
Joe Dallesandro, 
Udo Kier, 
Dalila Di Lazzaro, 
Monique van Vooren
",min,M
The Roommates,(1973),"Crime, Drama, Thriller",87,5.5,,219,,Arthur Marks,":
Marki Bey, 
Pat Woodell, 
Roberta Collins, 
Laurie Rose
",min,
That'll Be the Day,(1973),"Drama, Music",91,6.6,,971,,Claude Whatham,":
David Essex, 
Ringo Starr, 
Rosemary Leach, 
James Booth
",min,
Baba Yaga,(1973),Horror,91,5.8,,1.416,,Corrado Farina,":
Carroll Baker, 
George Eastman, 
Isabelle De Funès, 
Ely Galleani
",min,
A Rosa de Ferro,(1973),"Fantasy, Horror",86,6.2,,1.538,,Jean Rollin,":
Françoise Pascal, 
Hugues Quester, 
Natalie Perrey, 
Mireille Dargent
",min,
As Loucas Aventuras do Rabbi Jacob,(1973),"Adventure, Comedy, Crime",100,7.4,,11.184,,Gérard Oury,":
Louis de Funès, 
Miou-Miou, 
Suzy Delair, 
Marcel Dalio
",min,
The Harrad Experiment,(1973),"Comedy, Drama, Romance",97,4.7,,657,,Ted Post,":
Don Johnson, 
James Whitmore, 
Tippi Hedren, 
Bruno Kirby
",min,
Sonhos do Passado,(1973),Drama,100,6.9,,4.313,,John G. Avildsen,":
Jack Lemmon, 
Jack Gilford, 
Laurie Heineman, 
Norman Burton
",min,
The Iceman Cometh,(1973),Drama,239,7.2,,1.313,,John Frankenheimer,":
Lee Marvin, 
Fredric March, 
Robert Ryan, 
Jeff Bridges
",min,
Hospital do Horror,(1973),"Comedy, Horror, Sci-Fi",90,5.3,,1.223,,Antony Balch,":
Michael Gough, 
Robin Askwith, 
Vanessa Shaw, 
Ellen Pollock
",min,
O Emissário de MacKintosh,(1973),Thriller,98,6.3,,3.964,,John Huston,":
Paul Newman, 
Dominique Sanda, 
James Mason, 
Harry Andrews
",min,
Pets,(1973),Drama,103,5.7,,340,,Raphael Nussbaum,":
Ed Bishop, 
Joan Blackman, 
Candice Rialson, 
Teri Guzman
",min,
O Chefão de Nova York,(1973),"Action, Crime, Drama",87,6.5,,2.819,,Larry Cohen,":
Fred Williamson, 
Gloria Hendry, 
Art Lund, 
D'Urville Martin
",min,
A Mãe e a Puta,(1973),"Drama, Romance",217,8.0,,4.606,,Jean Eustache,":
Bernadette Lafont, 
Jean-Pierre Léaud, 
Françoise Lebrun, 
Isabelle Weingarten
",min,
Sanatorium pod klepsydra,(1973),"Drama, Fantasy, Horror",124,7.7,,2.986,,Wojciech Has,":
Jan Nowicki, 
Tadeusz Kondrat, 
Irena Orska, 
Halina Kowalska
",min,
Dværgen,(1973),"Adult, Crime, Horror",95,4.8,,1.231,,Eduardo Fuller,":
Anne Sparrow, 
Tony Eades, 
Clara Keller, 
Werner Hedman
",min,
Blue Summer,(1973),"Comedy, Drama",79,4.5,,245,,Chuck Vincent,":
Davey Jones, 
Bo White, 
Lilly Bi Peep, 
Joann Sterling
",min,
The Dirty Mind of Young Sally,(1973),Comedy,95,5.2,,217,,Bethel Buckalew,":
Colleen Brennan, 
George 'Buck' Flower, 
Norman Fields, 
James Mathers
",min,
"Cahill, o Xerife do Oeste",(1973),"Drama, Western",103,6.6,,5.570,,Andrew V. McLaglen,":
John Wayne, 
George Kennedy, 
Gary Grimes, 
Neville Brand
",min,
Raça Maldita,(1973),"Crime, Drama, Horror",95,6.2,,721,,Curtis Harrington,":
Ann Sothern, 
John Savage, 
Ruth Roman, 
Luana Anders
",min,
Piedone lo sbirro,(1973),"Action, Comedy, Crime",110,6.8,,3.198,,Steno,":
Bud Spencer, 
Adalberto Maria Merli, 
Raymond Pellegrin, 
Juliette Mayniel
",min,
Destemida e Audaciosa,(1973),"Action, Adventure, Drama",88,5.3,,674,,Beverly Sebastian,":
Claudia Jennings, 
Sam Gilman, 
Douglas Dirkson, 
Clyde Ventura
",min,
Matança em São Francisco,(1973),"Crime, Drama, Thriller",112,6.4,,2.274,,Stuart Rosenberg,":
Walter Matthau, 
Bruce Dern, 
Louis Gossett Jr., 
Albert Paulsen
",min,
Daddy's Deadly Darling,(1973),Horror,80,4.7,,950,,Marc Lawrence,":
Toni Lawrence, 
Jesse Vint, 
Catherine Ross, 
Paul Hickey
",min,
"Valdez, o Mestiço",(1973),"Action, Adventure, Drama",98,6.0,,1.604,,John Sturges,":
Charles Bronson, 
Jill Ireland, 
Marcel Bozzuffi, 
Vincent Van Patten
",min,
A Cripta dos Sonhos,(1973),Horror,87,6.6,,4.488,,Roy Ward Baker,":
Curd Jürgens, 
Terry-Thomas, 
Tom Baker, 
Daniel Massey
",min,
Até os Deuses Erram,(1973),"Crime, Drama, Thriller",112,7.0,,5.141,,Sidney Lumet,":
Sean Connery, 
Trevor Howard, 
Vivien Merchant, 
Ian Bannen
",min,
Lisa e o Diabo,(1973),"Horror, Mystery",95,6.4,,3.695,,Mario Bava,":
Telly Savalas, 
Elke Sommer, 
Sylva Koscina, 
Alessio Orano
",min,
Three Wishes for Cinderella,(1973),"Drama, Fantasy, Family",75,7.8,,7.837,,Václav Vorlícek,":
Libuse Safránková, 
Pavel Trávnícek, 
Carola Braunbock, 
Rolf Hoppe
",min,
"Lemora, O Pavor do Além",(1973),"Fantasy, Horror, Thriller",80,6.3,,1.865,49.0,Richard Blackburn,":
Lesley Taplin, 
Cheryl Smith, 
William Whitton, 
Hy Pyke
",min,
Le journal intime d'une nymphomane,(1973),Drama,86,5.9,,281,,Jesús Franco,":
Montserrat Prous, 
Anne Libert, 
Francisco Acosta, 
Jacqueline Laurent
",min,
A Quadrilha,(1973),"Crime, Drama, Thriller",103,7.0,,2.865,,John Flynn,":
Robert Duvall, 
Karen Black, 
Joe Don Baker, 
Robert Ryan
",min,
Psicomania,(1973),"Adventure, Horror",85,5.8,,2.240,,Don Sharp,":
Nicky Henson, 
Mary Larkin, 
Ann Michelle, 
Roy Holder
",min,
Eugénie,(1973),"Drama, Thriller",86,5.8,,842,,Jesús Franco,":
Soledad Miranda, 
Paul Muller, 
Andrea Montchal, 
Greta Schmidt
",min,
O Programa Final,(1973),Sci-Fi,81,5.5,,754,,Robert Fuest,":
Jon Finch, 
Jenny Runacre, 
Sterling Hayden, 
Harry Andrews
",min,
Les démons,(1973),Horror,118,5.3,,584,,Jesús Franco,":
Anne Libert, 
Carmen Yazalde, 
Doris Thomas, 
Karin Field
",min,
Enigma Fatal,(1973),"Crime, Horror, Mystery",90,5.5,,1.143,,Peter Sasdy,":
Christopher Lee, 
Peter Cushing, 
Diana Dors, 
Georgia Brown
",min,
Adolfo & Marlene,(1973),"Crime, Drama, Thriller",82,6.4,,1.142,,Ulli Lommel,":
Kurt Raab, 
Jeff Roden, 
Margit Carstensen, 
Ingrid Caven
",min,
Terror e Loucura,(1973),Horror,90,5.7,,1.305,,Freddie Francis,":
Jack Hawkins, 
Donald Pleasence, 
Georgia Brown, 
Donald Houston
",min,
Bobby,(1973),"Comedy, Musical, Romance",168,7.1,,1.537,,Raj Kapoor,":
Dimple Kapadia, 
Rishi Kapoor, 
Pran, 
Prem Nath
",min,
O Importante é Vencer,(1973),"Drama, Sport",95,6.4,,1.404,74.0,Lamont Johnson,":
Jeff Bridges, 
Valerie Perrine, 
Geraldine Fitzgerald, 
Ned Beatty
",min,
Blackenstein,(1973),"Horror, Sci-Fi",87,3.3,,800,,William A. Levey,":
John Hart, 
Ivory Stone, 
Joe De Sue, 
Roosevelt Jackson
",min,
Essência da Maldade,(1973),"Horror, Sci-Fi",92,6.3,,2.849,,Freddie Francis,":
Christopher Lee, 
Peter Cushing, 
Lorna Heilbron, 
George Benson
",min,
Schlock,(1973),"Comedy, Horror, Sci-Fi",80,5.8,,1.054,,John Landis,":
John Landis, 
Saul Kahan, 
Joseph Piantadosi, 
Richard Gillis
",min,
Um Toque de Classe,(1973),"Comedy, Romance",106,6.5,18.31,2.579,,Melvin Frank,":
George Segal, 
Glenda Jackson, 
Paul Sorvino, 
K Callan
",min,M
Diao shou guai zhao,(1973),"Action, Comedy, Drama",80,5.3,,1.617,,Mu Chu,":
Jackie Chan, 
Siu Tin Yuen, 
Hung Lieh Chen, 
Dean Shek
",min,
O Magnífico,(1973),"Action, Comedy, Fantasy",95,7.3,,4.112,,Philippe de Broca,":
Jean-Paul Belmondo, 
Jacqueline Bisset, 
Vittorio Caprioli, 
Hans Meyer
",min,
Hitler - Os Últimos 10 Dias,(1973),"Biography, Drama, History",106,6.6,,1.244,,Ennio De Concini,":
Alec Guinness, 
Simon Ward, 
Adolfo Celi, 
Diane Cilento
",min,
Der Fluch der schwarzen Schwestern,(1973),Horror,103,4.6,,450,,Joseph W. Sarno,":
Nadia Henkowa, 
Anke Syring, 
Ulrike Butz, 
Nico Wolferstetter
",min,
La nuit des étoiles filantes,(1973),Horror,92,4.9,,2.027,,Jesús Franco,":
Christina von Blanc, 
Carmen Yazalde, 
Rosa Palomar, 
Anne Libert
",min,
Amor Feito de Ódio,(1973),"Romance, Western",114,6.3,,1.239,,Richard C. Sarafian,":
Burt Reynolds, 
Sarah Miles, 
Lee J. Cobb, 
Jack Warden
",min,
Holiday on the Buses,(1973),Comedy,85,5.8,,1.465,,Bryan Izzard,":
Reg Varney, 
Stephen Lewis, 
Doris Hare, 
Michael Robbins
",min,
O Assassinato de um Presidente,(1973),"Crime, Drama, History",91,6.7,,2.297,,David Miller,":
Burt Lancaster, 
Robert Ryan, 
Will Geer, 
Gilbert Green
",min,
The Forgotten,(1973),"Horror, Thriller",89,5.1,,2.720,,S.F. Brownrigg,":
Bill McGhee, 
Jessie Lee Fulton, 
Robert Dracup, 
Harryette Warren
",min,
Fernão Capelo Gaivota,(1973),"Drama, Family",120,6.0,1.60,1.756,,Hall Bartlett,":
James Franciscus, 
Juliet Mills, 
Philip Ahn, 
David Ladd
",min,M
Stacey,(1973),"Action, Crime, Drama",81,5.3,,151,,Andy Sidaris,":
Anne Randall, 
Alan Landers, 
James Westmoreland, 
Anitra Ford
",min,
Luta Sem Código De Honra,(1973),"Crime, Drama",99,7.5,,2.994,,Kinji Fukasaku,":
Bunta Sugawara, 
Hiroki Matsukata, 
Kunie Tanaka, 
Eiko Nakamura
",min,
Fuga da Ilha do Diabo,(1973),"Action, Adventure",89,5.1,,324,,William Witney,":
Jim Brown, 
Christopher George, 
Richard Ely, 
Richard Rust
",min,
