Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Chaplin,(1992),"Biography, Comedy, Drama",143,7.6,9.49,51.034,47.0,Richard Attenborough,":
Robert Downey Jr., 
Geraldine Chaplin, 
Paul Rhys, 
John Thaw
",min,M
Quanto Mais Idiota Melhor,(1992),"Comedy, Music",94,7.0,121.70,137.220,57.0,Penelope Spheeris,":
Mike Myers, 
Dana Carvey, 
Rob Lowe, 
Tia Carrere
",min,M
Relação Indecente,(1992),"Drama, Thriller",90,5.4,1.83,16.459,,Katt Shea,":
Drew Barrymore, 
Sara Gilbert, 
Tom Skerritt, 
Cheryl Ladd
",min,M
Máquina Mortífera 3,(1992),"Action, Crime, Thriller",118,6.7,144.73,150.096,40.0,Richard Donner,":
Mel Gibson, 
Danny Glover, 
Joe Pesci, 
Rene Russo
",min,M
Traídos pelo Desejo,(1992),"Crime, Drama, Romance",112,7.2,62.55,48.602,90.0,Neil Jordan,":
Stephen Rea, 
Jaye Davidson, 
Forest Whitaker, 
Miranda Richardson
",min,M
Nada é para Sempre,(1992),Drama,123,7.2,43.44,50.617,68.0,Robert Redford,":
Craig Sheffer, 
Brad Pitt, 
Tom Skerritt, 
Brenda Blethyn
",min,M
O Sucesso a Qualquer Preço,(1992),"Crime, Drama, Mystery",100,7.7,10.73,90.899,80.0,James Foley,":
Al Pacino, 
Jack Lemmon, 
Alec Baldwin, 
Alan Arkin
",min,M
Vício Frenético,(1992),"Crime, Drama, Thriller",96,7.1,2.00,36.186,70.0,Abel Ferrara,":
Harvey Keitel, 
Brian McElroy, 
Frank Acciarito, 
Peggy Gormley
",min,M
Soldado Universal,(1992),"Action, Sci-Fi",102,6.0,36.30,79.304,35.0,Roland Emmerich,":
Jean-Claude Van Damme, 
Dolph Lundgren, 
Ally Walker, 
Ed O'Ross
",min,M
Lua de Fel,(1992),"Drama, Romance, Thriller",139,7.2,1.86,32.890,,Roman Polanski,":
Hugh Grant, 
Kristin Scott Thomas, 
Emmanuelle Seigner, 
Peter Coyote
",min,M
O Guarda-Costas,(1992),"Action, Drama, Music",129,6.3,121.95,111.986,39.0,Mick Jackson,":
Kevin Costner, 
Whitney Houston, 
Gary Kemp, 
Bill Cobbs
",min,M
Um Casal Quase Perfeito,(1992),"Comedy, Drama, Romance",101,6.9,25.11,17.927,,Paul Michael Glaser,":
D.B. Sweeney, 
Moira Kelly, 
Roy Dotrice, 
Terry O'Quinn
",min,M
"Buffy, a Caça-Vampiros",(1992),"Action, Comedy, Fantasy",86,5.6,16.62,37.950,48.0,Fran Rubel Kuzui,":
Kristy Swanson, 
Donald Sutherland, 
Paul Reubens, 
Rutger Hauer
",min,M
Beethoven: O Magnífico,(1992),"Comedy, Drama, Family",87,5.6,57.11,62.474,,Brian Levant,":
Charles Grodin, 
Bonnie Hunt, 
Dean Jones, 
Nicholle Tom
",min,M
Uma Noite Alucinante 3,(1992),"Comedy, Horror",81,7.5,11.50,155.867,57.0,Sam Raimi,":
Bruce Campbell, 
Embeth Davidtz, 
Marcus Gilbert, 
Ian Abercrombie
",min,M
Twin Peaks: Os Últimos Dias de Laura Palmer,(1992),"Drama, Horror, Mystery",134,7.3,4.16,79.952,28.0,David Lynch,":
Sheryl Lee, 
Ray Wise, 
Mädchen Amick, 
Dana Ashbrook
",min,M
Sonâmbulos,(1992),Horror,91,5.3,30.52,19.144,38.0,Mick Garris,":
Brian Krause, 
Mädchen Amick, 
Alice Krige, 
Jim Haynie
",min,M
Mulher Solteira Procura,(1992),"Drama, Thriller",107,6.4,47.92,29.966,63.0,Barbet Schroeder,":
Bridget Fonda, 
Jennifer Jason Leigh, 
Steven Weber, 
Peter Friedman
",min,M
"Hoffa - Um Homem, Uma Lenda",(1992),"Biography, Crime, Drama",140,6.6,24.28,20.493,50.0,Danny DeVito,":
Jack Nicholson, 
Danny DeVito, 
Armand Assante, 
J.T. Walsh
",min,M
Vem Dançar Comigo,(1992),"Comedy, Drama, Music",94,7.1,11.74,23.828,72.0,Baz Luhrmann,":
Paul Mercurio, 
Tara Morice, 
Bill Hunter, 
Pat Thomson
",min,M
Fome Animal,(1992),"Comedy, Horror",104,7.5,0.24,88.319,54.0,Peter Jackson,":
Timothy Balme, 
Diana Peñalver, 
Elizabeth Moody, 
Ian Watkin
",min,M
Malcolm X,(1992),"Biography, Drama, History",202,7.7,48.17,78.269,72.0,Spike Lee,":
Denzel Washington, 
Angela Bassett, 
Delroy Lindo, 
Spike Lee
",min,M
FernGully: As Aventuras de Zak e Crysta na Floresta Tropical,(1992),"Animation, Adventure, Family",76,6.5,24.65,25.746,67.0,Bill Kroyer,":
Samantha Mathis, 
Christian Slater, 
Robin Williams, 
Tim Curry
",min,M
3 Ninjas,(1992),"Action, Comedy, Family",84,5.3,29.00,19.270,36.0,Jon Turteltaub,":
Victor Wong, 
Michael Treanor, 
Max Elliott Slade, 
Chad Power
",min,M
O Jogador,(1992),"Comedy, Crime, Drama",124,7.5,21.71,51.039,86.0,Robert Altman,":
Tim Robbins, 
Greta Scacchi, 
Fred Ward, 
Whoopi Goldberg
",min,M
A Força em Alerta,(1992),"Action, Thriller",103,6.5,83.36,72.708,58.0,Andrew Davis,":
Steven Seagal, 
Gary Busey, 
Tommy Lee Jones, 
Erika Eleniak
",min,M
Ratos e Homens,(1992),"Drama, Western",115,7.5,5.10,38.502,,Gary Sinise,":
John Malkovich, 
Gary Sinise, 
Ray Walston, 
Casey Siemaszko
",min,M
O Amante,(1992),"Biography, Drama, Romance",115,6.9,4.90,17.986,,Jean-Jacques Annaud,":
Jane March, 
Tony Ka Fai Leung, 
Frédérique Meininger, 
Arnaud Giovaninetti
",min,M
O Homem da Califórnia,(1992),Comedy,88,5.8,40.69,35.730,25.0,Les Mayfield,":
Sean Astin, 
Brendan Fraser, 
Pauly Shore, 
Megan Ward
",min,M
Mundo Proibido,(1992),"Animation, Comedy, Fantasy",102,4.9,14.11,19.704,28.0,Ralph Bakshi,":
Gabriel Byrne, 
Kim Basinger, 
Janni Brenn, 
Brad Pitt
",min,M
"Querida, Estiquei o Bebê",(1992),"Adventure, Comedy, Family",89,4.8,58.66,38.995,50.0,Randal Kleiser,":
Rick Moranis, 
Marcia Strassman, 
Robert Oliveri, 
Daniel Shalikar
",min,M
Quebra de Sigilo,(1992),"Comedy, Crime, Drama",126,7.1,51.43,50.049,65.0,Phil Alden Robinson,":
Robert Redford, 
Dan Aykroyd, 
Sidney Poitier, 
Jo Marr
",min,M
Um Sonho Distante,(1992),"Adventure, Drama, Romance",140,6.6,58.88,56.248,49.0,Ron Howard,":
Tom Cruise, 
Nicole Kidman, 
Thomas Gibson, 
Robert Prosky
",min,M
"Jamón, Jamón",(1992),"Comedy, Drama, Romance",95,6.4,0.94,11.525,,Bigas Luna,":
Penélope Cruz, 
Stefania Sandrelli, 
Anna Galiena, 
Juan Diego
",min,M
A Mão que Balança o Berço,(1992),"Drama, Thriller",110,6.6,88.04,35.901,64.0,Curtis Hanson,":
Annabella Sciorra, 
Rebecca De Mornay, 
Matt McCoy, 
Ernie Hudson
",min,M
Homens Brancos Não Sabem Enterrar,(1992),"Comedy, Drama, Sport",115,6.8,76.25,71.137,65.0,Ron Shelton,":
Wesley Snipes, 
Woody Harrelson, 
Rosie Perez, 
Tyra Ferrell
",min,M
Corpo em Evidência,(1992),"Drama, Thriller",99,4.5,13.28,13.408,29.0,Uli Edel,":
Madonna, 
Willem Dafoe, 
Joe Mantegna, 
Anne Archer
",min,M
Vida de Solteiro,(1992),"Comedy, Drama, Romance",99,6.7,18.47,26.378,,Cameron Crowe,":
Bridget Fonda, 
Campbell Scott, 
Kyra Sedgwick, 
Sheila Kelley
",min,M
O Poder de um Jovem,(1992),"Drama, Sport",127,7.2,2.83,8.853,,John G. Avildsen,":
Stephen Dorff, 
Armin Mueller-Stahl, 
Morgan Freeman, 
Nomadlozi Kubheka
",min,M
O Príncipe das Mulheres,(1992),"Comedy, Drama, Romance",117,5.5,70.10,24.455,45.0,Reginald Hudlin,":
Eddie Murphy, 
Robin Givens, 
Halle Berry, 
David Alan Grier
",min,M
Código de Honra,(1992),Drama,106,6.9,14.72,21.116,65.0,Robert Mandel,":
Brendan Fraser, 
Matt Damon, 
Chris O'Donnell, 
Randall Batinkoff
",min,M
Uma Questão de Respeito,(1992),"Action, Crime, Drama",95,7.1,20.15,22.126,60.0,Ernest R. Dickerson,":
Omar Epps, 
Tupac Shakur, 
Jermaine 'Huggy' Hopkins, 
Khalil Kain
",min,M
"Orlando, a Mulher Imortal",(1992),"Biography, Drama, Fantasy",94,7.2,5.29,12.806,74.0,Sally Potter,":
Tilda Swinton, 
Billy Zane, 
Quentin Crisp, 
Jimmy Somerville
",min,M
Obsessão Fatal,(1992),"Crime, Drama, Thriller",111,6.3,57.14,13.780,,Jonathan Kaplan,":
Kurt Russell, 
Ray Liotta, 
Madeleine Stowe, 
Roger E. Mosley
",min,M
América do Medo,(1992),"Biography, Crime, Drama",125,7.2,13.09,7.481,66.0,Edward James Olmos,":
Edward James Olmos, 
William Forsythe, 
Sal Lopez, 
Vira Montes
",min,M
O Curandeiro da Selva,(1992),"Adventure, Drama, Romance",106,6.0,45.50,20.240,,John McTiernan,":
Sean Connery, 
Lorraine Bracco, 
José Wilker, 
Rodolfo De Alexandre
",min,M
Eternamente Jovem,(1992),"Drama, Romance, Sci-Fi",102,6.3,55.96,42.659,,Steve Miner,":
Mel Gibson, 
Jamie Lee Curtis, 
Elijah Wood, 
Isabel Glasser
",min,M
Gladiator: O Desafio,(1992),"Action, Drama, Sport",101,6.5,9.22,7.740,,Rowdy Herrington,":
James Marshall, 
Cuba Gooding Jr., 
Brian Dennehy, 
Richard Lexsee
",min,M
Passageiro 57,(1992),"Action, Crime, Thriller",84,5.9,44.07,43.085,,Kevin Hooks,":
Wesley Snipes, 
Bruce Payne, 
Tom Sizemore, 
Alex Datcher
",min,M
"Capitão Ron, o Louco Lobo dos Mares",(1992),"Adventure, Comedy",90,5.8,22.52,19.636,39.0,Thom Eberhardt,":
Kurt Russell, 
Martin Short, 
Mary Kay Place, 
Benjamin Salisbury
",min,M
O Passageiro do Futuro,(1992),"Horror, Sci-Fi",108,5.5,32.10,32.531,42.0,Brett Leonard,":
Jeff Fahey, 
Pierce Brosnan, 
Jenny Wright, 
Mark Bringelson
",min,M
Cemitério Maldito II,(1992),"Fantasy, Horror",100,4.9,17.09,18.264,35.0,Mary Lambert,":
Edward Furlong, 
Anthony Edwards, 
Clancy Brown, 
Jared Rushton
",min,M
Hellraiser III: Inferno na Terra,(1992),Horror,97,5.5,12.53,25.794,50.0,Anthony Hickox,":
Terry Farrell, 
Doug Bradley, 
Kevin Bernhardt, 
Lawrence Mortorff
",min,M
O Mariachi,(1992),"Action, Crime, Thriller",81,6.9,2.04,60.786,73.0,Robert Rodriguez,":
Carlos Gallardo, 
Consuelo Gómez, 
Jaime de Hoyos, 
Peter Marquardt
",min,M
Aconteceu Perto da sua Casa,(1992),"Comedy, Crime, Drama",95,7.5,0.21,34.350,,Rémy Belvaux,":
Benoît Poelvoorde, 
Jacqueline Poelvoorde-Pappaert, 
Nelly Pappaert, 
Hector Pappaert
",min,M
O Colecionador de Almas,(1992),"Horror, Mystery, Thriller",87,6.2,,4.439,,Richard Stanley,":
Robert John Burke, 
Chelsea Field, 
Zakes Mokae, 
John Matshikiza
",min,
1492: A Conquista do Paraíso,(1992),"Adventure, Biography, Drama",154,6.5,7.19,26.839,47.0,Ridley Scott,":
Gérard Depardieu, 
Armand Assante, 
Sigourney Weaver, 
Loren Dean
",min,M
Porco Rosso: O Último Herói Romântico,(1992),"Animation, Adventure, Comedy",94,7.8,,64.485,83.0,Hayao Miyazaki,":
Shûichirô Moriyama, 
Tokiko Katô, 
Bunshi Katsura Vi, 
Tsunehiko Kamijô
",min,
A Fortaleza,(1992),"Action, Crime, Sci-Fi",95,5.9,6.74,26.508,,Stuart Gordon,":
Christopher Lambert, 
Loryn Locklin, 
Kurtwood Smith, 
Clifton Collins Jr.
",min,M
Perdas e Danos,(1992),"Drama, Romance",111,6.8,7.53,15.339,,Louis Malle,":
Jeremy Irons, 
Juliette Binoche, 
Miranda Richardson, 
Rupert Graves
",min,M
Como Água para Chocolate,(1992),"Drama, Romance",105,7.1,21.67,16.098,86.0,Alfonso Arau,":
Marco Leonardi, 
Lumi Cavazos, 
Regina Torné, 
Mario Iván Martínez
",min,M
Skinheads - A Força Branca,(1992),"Crime, Drama",94,6.8,0.18,36.154,61.0,Geoffrey Wright,":
Russell Crowe, 
Daniel Pollock, 
Jacqueline McKenzie, 
Alex Scott
",min,M
A Revolta dos Brinquedos,(1992),"Adventure, Comedy, Drama",118,5.1,21.45,29.622,40.0,Barry Levinson,":
Robin Williams, 
Michael Gambon, 
Joan Cusack, 
Robin Wright
",min,M
O Morro dos Ventos Uivantes,(1992),"Drama, History, Romance",105,6.8,,11.580,,Peter Kosminsky,":
Juliette Binoche, 
Ralph Fiennes, 
Janet McTeer, 
Sophie Ward
",min,
CrissCross,(1992),"Crime, Drama",100,5.8,3.05,1.575,,Chris Menges,":
Goldie Hawn, 
Arliss Howard, 
James Gammon, 
David Arnott
",min,M
Herói por Acidente,(I) (1992),"Comedy, Drama, Romance",119,6.5,19.51,20.271,,Stephen Frears,":
Dustin Hoffman, 
Geena Davis, 
Andy Garcia, 
Joan Cusack
",min,M
Fervura Máxima,(1992),"Action, Crime, Thriller",128,7.8,,44.641,,John Woo,":
Yun-Fat Chow, 
Tony Chiu-Wai Leung, 
Teresa Mo, 
Philip Chan
",min,
Nemesis: O Exterminador de Androides,(1992),"Action, Sci-Fi, Thriller",95,5.4,2.00,4.682,,Albert Pyun,":
Olivier Gruner, 
Tim Thomerson, 
Cary-Hiroyuki Tagawa, 
Merle Kennedy
",min,M
O Destruidor,(1992),"Action, Crime, Horror",90,6.2,5.43,11.181,,Tony Maylam,":
Rutger Hauer, 
Kim Cattrall, 
Alastair Duncan, 
Michael J. Pollard
",min,M
O Conto de Natal dos Muppets,(1992),"Comedy, Drama, Family",85,7.7,27.28,45.494,64.0,Brian Henson,":
Michael Caine, 
Dave Goelz, 
The Great Gonzo, 
Steve Whitmire
",min,M
Tom e Jerry: O Filme,(1992),"Animation, Comedy, Family",84,5.4,3.56,8.814,,Phil Roman,":
Richard Kind, 
Dana Hill, 
Anndi McAfee, 
Tony Jay
",min,M
Memórias de um Homem Invisível,(1992),"Comedy, Romance, Sci-Fi",99,6.0,14.36,21.227,48.0,John Carpenter,":
Chevy Chase, 
Daryl Hannah, 
Sam Neill, 
Michael McKean
",min,M
A Pele do Desejo,(1992),"Drama, Romance",111,6.4,,920,,Andrew Birkin,":
Greta Scacchi, 
Vincent D'Onofrio, 
Anaïs Jeanneret, 
Hanns Zischler
",min,
Pare! Senão Mamãe Atira,(1992),"Action, Comedy, Romance",87,4.3,28.41,36.887,,Roger Spottiswoode,":
Sylvester Stallone, 
Estelle Getty, 
JoBeth Williams, 
Roger Rees
",min,M
O Dono da Noite,(1992),"Crime, Drama",103,6.8,1.05,5.091,70.0,Paul Schrader,":
Willem Dafoe, 
Susan Sarandon, 
Dana Delany, 
David Clennon
",min,M
O Óleo de Lorenzo,(1992),Drama,129,7.3,7.29,19.526,80.0,George Miller,":
Nick Nolte, 
Susan Sarandon, 
Peter Ustinov, 
Kathleen Wilhoite
",min,M
Coração de Trovão,(1992),"Crime, Mystery, Thriller",119,6.8,22.66,13.237,,Michael Apted,":
Val Kilmer, 
Sam Shepard, 
Graham Greene, 
Fred Ward
",min,M
Coração de Cowboy,(1992),"Drama, Music, Romance",112,7.0,15.16,3.637,,Christopher Cain,":
George Strait, 
Lesley Ann Warren, 
Isabel Glasser, 
Kyle Chandler
",min,M
Lua de Mel a Três,(1992),"Comedy, Romance, Thriller",96,5.8,35.21,16.254,,Andrew Bergman,":
James Caan, 
Nicolas Cage, 
Sarah Jessica Parker, 
Pat Morita
",min,M
Magias do Mal... O Verdadeiro Humorror,(1992),"Animation, Comedy, Horror",90,3.9,,2.279,,Fred Olen Ray,":
David Carradine, 
Arte Johnson, 
Dick Miller, 
Monique Gabrielle
",min,
Traindo o Inimigo,(1992),"Action, Crime, Thriller",107,6.9,16.64,8.246,,Bill Duke,":
Laurence Fishburne, 
Jeff Goldblum, 
Lira Angel, 
René Assa
",min,M
A Lei de Cada Dia,(1992),"Crime, Drama, Thriller",105,6.7,0.39,3.033,,Marc Rocco,":
Dermot Mulroney, 
Robert Knepper, 
Laura San Giacomo, 
Sean Astin
",min,M
Radio Flyer,(1992),Drama,114,7.0,4.65,11.872,,Richard Donner,":
Lorraine Bracco, 
John Heard, 
Adam Baldwin, 
Elijah Wood
",min,M
Impróprio para Menores,(1992),Comedy,101,7.6,2.28,9.710,,Peter Bogdanovich,":
Michael Caine, 
Carol Burnett, 
Denholm Elliott, 
Julie Hagerty
",min,M
Unidos para Vencer,(1992),"Action, Adventure, Comedy",101,5.1,17.18,7.553,,Aaron Norris,":
Chuck Norris, 
Beau Bridges, 
Jonathan Brandis, 
Mako
",min,M
Um Time Bom de Bola,(1992),"Comedy, Sport",90,5.5,14.80,8.456,,Sidney J. Furie,":
Rodney Dangerfield, 
Jackée Harry, 
Jonathan Brandis, 
Ilene Graff
",min,M
Freejack: Os Imortais,(1992),"Action, Crime, Sci-Fi",110,5.4,17.13,14.246,,Geoff Murphy,":
Emilio Estevez, 
Mick Jagger, 
Rene Russo, 
Anthony Hopkins
",min,M
Síndrome de Caim,(1992),"Crime, Drama, Horror",92,6.1,21.37,12.941,,Brian De Palma,":
John Lithgow, 
Lolita Davidovich, 
Steven Bauer, 
Frances Sternhagen
",min,M
Bébé's Kids,(1992),"Animation, Comedy, Fantasy",70,5.7,8.44,4.544,,Bruce W. Smith,":
Faizon Love, 
Vanessa Bell Calloway, 
Robin Harris, 
Wayne Collins
",min,M
Desejos,(1992),"Drama, Thriller",124,5.9,28.59,12.603,,Phil Joanou,":
Richard Gere, 
Kim Basinger, 
Uma Thurman, 
Eric Roberts
",min,M
Um Tira por Acaso,(1992),"Action, Comedy, Crime",102,5.9,21.14,9.429,,Bruce A. Evans,":
Christian Slater, 
Milla Jovovich, 
Ric Roman Waugh, 
Steve Holladay
",min,M
Como Agarrar um Marido,(1992),"Comedy, Romance",102,6.1,58.50,21.098,,Frank Oz,":
Steve Martin, 
Goldie Hawn, 
Dana Delany, 
Julie Harris
",min,M
Jogos de Adultos,(1992),"Crime, Drama, Mystery",99,5.7,21.59,6.446,,Alan J. Pakula,":
Kevin Kline, 
Mary Elizabeth Mastrantonio, 
Kevin Spacey, 
Rebecca Miller
",min,M
Police Story 3: Supercop,(1992),"Action, Comedy, Crime",96,6.9,16.27,18.250,,Stanley Tong,":
Jackie Chan, 
Michelle Yeoh, 
Maggie Cheung, 
Kenneth Tsang
",min,M
O Sorriso da Raposa,(1992),Thriller,86,4.5,,325,,Sergio Martino,":
Debora Caprioglio, 
Steve Bond, 
Sharon Marino, 
Leonardo Treviglio
",min,
Poção do Amor Nº 9,(1992),"Comedy, Fantasy, Romance",92,5.7,0.75,12.526,,Dale Launer,":
Tate Donovan, 
Sandra Bullock, 
Mary Mara, 
Dale Midkiff
",min,M
Um Distinto Cavalheiro,(1992),"Comedy, Crime",112,5.9,46.67,14.588,45.0,Jonathan Lynn,":
Eddie Murphy, 
Lane Smith, 
Sheryl Lee Ralph, 
Joe Don Baker
",min,M
Inocente Mordida,(1992),"Action, Comedy, Crime",112,6.2,4.97,8.806,,John Landis,":
Anne Parillaud, 
Anthony LaPaglia, 
Robert Loggia, 
David Proval
",min,M
Alunos Muito Loucos,(1992),Comedy,98,6.1,13.27,6.536,,Randall Miller,":
Christopher Reid, 
Christopher Martin, 
Andre Rosey Brown, 
Meshach Taylor
",min,M
Jennifer 8 - A Próxima Vítima,(1992),"Crime, Drama, Mystery",124,6.3,11.39,14.532,,Bruce Robinson,":
Andy Garcia, 
Uma Thurman, 
Lance Henriksen, 
Graham Beckel
",min,M
Tokio em Decadência,(1992),Drama,135,6.0,0.28,2.651,,Ryû Murakami,":
Miho Nikaido, 
Yayoi Kusama, 
Sayoko Amano, 
Tenmei Kano
",min,M
Uma Luz na Escuridão,(1992),"Drama, Romance, Thriller",132,6.4,21.73,8.717,,David Seltzer,":
Michael Douglas, 
Melanie Griffith, 
Liam Neeson, 
Joely Richardson
",min,M
O Video de Benny,(1992),"Crime, Drama",105,7.2,,12.999,60.0,Michael Haneke,":
Arno Frisch, 
Angela Winkler, 
Ulrich Mühe, 
Ingrid Stassner
",min,
Fé Demais Não Cheira Bem,(1992),"Comedy, Drama, Romance",108,6.1,23.37,11.679,,Richard Pearce,":
Steve Martin, 
Debra Winger, 
Lolita Davidovich, 
Liam Neeson
",min,M
Doutor Risadinha,(1992),"Comedy, Drama, Horror",95,5.2,8.40,5.458,,Manny Coto,":
Larry Drake, 
Holly Marie Combs, 
Cliff De Young, 
Glenn Quinn
",min,M
Um Passo em Falso,(1992),"Crime, Drama",105,7.1,1.54,9.190,87.0,Carl Franklin,":
Bill Paxton, 
Billy Bob Thornton, 
Cynda Williams, 
Michael Beach
",min,M
Aquela Noite,(1992),"Drama, Romance",89,6.7,0.02,2.355,,Craig Bolotin,":
C. Thomas Howell, 
Juliette Lewis, 
Helen Shaver, 
Eliza Dushku
",min,M
Fique Ligado em Paranoias Parabólicas,(1992),"Adventure, Comedy, Fantasy",88,6.2,10.74,9.529,,Peter Hyams,":
John Ritter, 
Pam Dawber, 
Jeffrey Jones, 
David Tom
",min,M
Ânsia de Viver,(1992),"Biography, Drama, Sport",115,5.9,17.53,8.744,,Arthur Hiller,":
John Goodman, 
Kelly McGillis, 
Trini Alvarado, 
Bruce Boxleitner
",min,M
The Bikini Carwash Company,(1992),Comedy,87,4.7,,929,,Ed Hansen,":
Joe Dusic, 
Kristi Ducati, 
Rikki Brando, 
Sara Suzanne Brown
",min,
Indochina,(1992),"Drama, Romance, War",159,7.1,5.73,8.792,,Régis Wargnier,":
Catherine Deneuve, 
Vincent Perez, 
Linh Dan Pham, 
Jean Yanne
",min,M
Os Reis do Mambo,(1992),"Drama, Music",104,6.4,6.74,4.857,,Arne Glimcher,":
Armand Assante, 
Antonio Banderas, 
Pablo Calogero, 
Scott Cohen
",min,M
Maridos e Esposas,(1992),"Comedy, Drama, Romance",108,7.5,10.56,25.868,,Woody Allen,":
Woody Allen, 
Mia Farrow, 
Sydney Pollack, 
Judy Davis
",min,M
South Central: O Bairro Proibido,(1992),"Crime, Drama",98,6.8,1.37,4.653,,Stephen Milburn Anderson,":
Glenn Plummer, 
Byron Minns, 
Lexie Bigham, 
Vincent Craig Dupree
",min,M
Bob Roberts,(1992),"Comedy, Drama",102,7.0,4.48,12.796,70.0,Tim Robbins,":
Tim Robbins, 
Giancarlo Esposito, 
Alan Rickman, 
Ray Wise
",min,M
Colheita Maldita 2: Os Filhos do Mal,(1992),"Horror, Thriller",92,4.3,6.98,7.258,18.0,David Price,":
Terence Knox, 
Paul Scherrer, 
Ryan Bollman, 
Christie Clark
",min,M
Gyeolhon iyagi,(1992),"Comedy, Romance",101,6.3,,52,,Ui-Seok Kim,":
Hie-do Lee, 
Hie-ryeong Kim, 
Seong-su Kim, 
Eun-hee Bang
",min,
