Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
A Firma,(1993),"Drama, Mystery, Thriller",154,6.8,158.35,110.206,58.0,Sydney Pollack,":
Tom Cruise, 
Jeanne Tripplehorn, 
Gene Hackman, 
Hal Holbrook
",min,M
Mudança de Hábito 2: Mais Confusões no Convento,(1993),"Comedy, Family, Music",107,5.6,57.32,46.132,38.0,Bill Duke,":
Whoopi Goldberg, 
Kathy Najimy, 
Maggie Smith, 
Barnard Hughes
",min,M
Se Brincar o Bicho Morde,(1993),"Comedy, Drama, Family",101,7.8,32.42,74.073,55.0,David Mickey Evans,":
Tom Guiry, 
Mike Vitar, 
Art LaFleur, 
Patrick Renna
",min,M
A Família Buscapé,(1993),"Comedy, Family",92,5.0,44.03,16.648,37.0,Penelope Spheeris,":
Diedrich Bader, 
Erika Eleniak, 
Jim Varney, 
Cloris Leachman
",min,M
Dois Velhos Rabugentos,(1993),"Comedy, Drama, Romance",103,7.0,70.17,40.996,53.0,Donald Petrie,":
Jack Lemmon, 
Walter Matthau, 
Ann-Margret, 
Burgess Meredith
",min,M
O Estranho Mundo de Jack,(1993),"Animation, Family, Fantasy",76,8.0,75.08,278.070,82.0,Henry Selick,":
Danny Elfman, 
Chris Sarandon, 
Catherine O'Hara, 
William Hickey
",min,M
A Incrível Jornada,(1993),"Adventure, Comedy, Drama",84,6.9,41.83,39.944,,Duwayne Dunham,":
Michael J. Fox, 
Sally Field, 
Don Alder, 
Ed Bernard
",min,M
Proposta Indecente,(1993),"Drama, Romance",117,5.9,106.61,58.826,35.0,Adrian Lyne,":
Robert Redford, 
Demi Moore, 
Woody Harrelson, 
Seymour Cassel
",min,M
Abracadabra,(1993),"Comedy, Family, Fantasy",96,6.8,39.51,88.766,,Kenny Ortega,":
Bette Midler, 
Sarah Jessica Parker, 
Kathy Najimy, 
Omri Katz
",min,M
Invasão de Privacidade,(1993),"Drama, Thriller",107,5.0,36.30,27.335,38.0,Phillip Noyce,":
Sharon Stone, 
William Baldwin, 
Tom Berenger, 
Polly Walker
",min,M
Os Três Mosqueteiros,(1993),"Action, Adventure, Comedy",105,6.4,53.90,48.106,43.0,Stephen Herek,":
Charlie Sheen, 
Kiefer Sutherland, 
Chris O'Donnell, 
Oliver Platt
",min,M
Vivos,(1993),"Adventure, Biography, Drama",120,7.1,36.73,47.670,,Frank Marshall,":
Ethan Hawke, 
Vincent Spano, 
Josh Hamilton, 
Bruce Ramsay
",min,M
Super Mario Bros.,(1993),"Adventure, Comedy, Family",104,4.0,20.92,46.637,,Annabel Jankel,":
Bob Hoskins, 
John Leguizamo, 
Dennis Hopper, 
Samantha Mathis
",min,M
Top Gang 2! A Missão,(1993),"Action, Comedy",86,6.6,38.91,80.473,,Jim Abrahams,":
Charlie Sheen, 
Lloyd Bridges, 
Valeria Golino, 
Richard Crenna
",min,M
Marcados Pelo Sangue,(1993),"Crime, Drama",180,8.0,4.50,27.377,47.0,Taylor Hackford,":
Damian Chapa, 
Jesse Borrego, 
Benjamin Bratt, 
Enrique Castillo
",min,M
A Louca! Louca História de Robin Hood,(1993),"Adventure, Comedy, Musical",104,6.7,35.74,110.566,44.0,Mel Brooks,":
Cary Elwes, 
Richard Lewis, 
Roger Rees, 
Amy Yasbeck
",min,M
Risco Total,(1993),"Action, Adventure, Thriller",113,6.4,84.05,114.518,60.0,Renny Harlin,":
Sylvester Stallone, 
John Lithgow, 
Michael Rooker, 
Janine Turner
",min,M
Vestígios do Dia,(1993),"Drama, Romance",134,7.8,22.95,60.502,84.0,James Ivory,":
Anthony Hopkins, 
Emma Thompson, 
John Haycraft, 
Christopher Reeve
",min,M
O Último Grande Herói,(1993),"Action, Adventure, Comedy",130,6.4,50.02,129.813,44.0,John McTiernan,":
Arnold Schwarzenegger, 
F. Murray Abraham, 
Art Carney, 
Charles Dance
",min,M
O Jardim Secreto,(1993),"Drama, Family, Fantasy",101,7.3,31.18,34.364,74.0,Agnieszka Holland,":
Kate Maberly, 
Maggie Smith, 
Heydon Prowse, 
Andrew Knott
",min,M
Fogo no Céu,(1993),"Biography, Drama, Fantasy",109,6.6,20.10,20.000,42.0,Robert Lieberman,":
D.B. Sweeney, 
Robert Patrick, 
Craig Sheffer, 
Peter Berg
",min,M
Nu,(1993),"Comedy, Drama",132,7.8,1.77,31.543,84.0,Mike Leigh,":
David Thewlis, 
Lesley Sharp, 
Katrin Cartlidge, 
Greg Cruttwell
",min,M
Em Nome do Pai,(1993),"Biography, Drama",133,8.1,25.01,146.496,84.0,Jim Sheridan,":
Daniel Day-Lewis, 
Pete Postlethwaite, 
Alison Crosbie, 
Philip King
",min,M
Perigo para a Sociedade,(1993),"Crime, Drama, Thriller",97,7.5,27.90,48.311,76.0,Albert Hughes,":
Tyrin Turner, 
Larenz Tate, 
June Kyoto Lu, 
Toshi Toda
",min,M
Muito Barulho por Nada,(1993),"Comedy, Drama, Romance",111,7.3,22.55,43.281,,Kenneth Branagh,":
Kenneth Branagh, 
Emma Thompson, 
Keanu Reeves, 
Kate Beckinsale
",min,M
O Despertar de um Homem,(1993),"Biography, Drama",115,7.3,4.10,44.062,60.0,Michael Caton-Jones,":
Robert De Niro, 
Leonardo DiCaprio, 
Ellen Barkin, 
Jonah Blechman
",min,M
Rudy,(1993),"Biography, Drama, Sport",114,7.5,22.75,52.445,71.0,David Anspaugh,":
Sean Astin, 
Jon Favreau, 
Ned Beatty, 
Greta Lind
",min,M
O Anjo Malvado,(1993),"Drama, Thriller",87,6.4,44.59,34.738,45.0,Joseph Ruben,":
Macaulay Culkin, 
Elijah Wood, 
Wendy Crewson, 
David Morse
",min,M
Cônicos & Cômicos,(1993),"Comedy, Sci-Fi",88,5.3,21.27,48.480,49.0,Steve Barron,":
Dan Aykroyd, 
Jane Curtin, 
Robert Knott, 
Jonathan Penner
",min,M
As Tartarugas Ninja III,(1993),"Action, Adventure, Comedy",96,4.8,42.66,29.470,40.0,Stuart Gillard,":
Elias Koteas, 
Paige Turco, 
Stuart Wilson, 
Sab Shimono
",min,M
Kalifornia: Uma Viagem ao Inferno,(1993),"Crime, Drama, Thriller",117,6.7,2.40,48.927,49.0,Dominic Sena,":
Brad Pitt, 
Juliette Lewis, 
Kathy Larson, 
David Milford
",min,M
Uma Noiva e Tanto,(1993),"Comedy, Romance",93,6.4,11.59,31.854,,Thomas Schlamme,":
Mike Myers, 
Nancy Travis, 
Anthony LaPaglia, 
Amanda Plummer
",min,M
Na Linha de Fogo,(1993),"Action, Crime, Drama",128,7.2,102.31,87.531,74.0,Wolfgang Petersen,":
Clint Eastwood, 
John Malkovich, 
Rene Russo, 
Dylan McDermott
",min,M
Ninja Scroll,(1993),"Animation, Action, Adventure",94,7.9,,32.684,,Yoshiaki Kawajiri,":
Kôichi Yamadera, 
Emi Shinohara, 
Takeshi Aono, 
Osamu Saka
",min,
A Liberdade é Azul,(1993),"Drama, Music, Mystery",94,7.9,1.32,81.535,85.0,Krzysztof Kieslowski,":
Juliette Binoche, 
Zbigniew Zamachowski, 
Julie Delpy, 
Benoît Régent
",min,M
Um Mundo Perfeito,(1993),"Crime, Drama, Thriller",138,7.6,31.16,69.807,71.0,Clint Eastwood,":
Kevin Costner, 
Clint Eastwood, 
Laura Dern, 
T.J. Lowther
",min,M
O Dossiê Pelicano,(1993),"Crime, Drama, Mystery",141,6.6,100.77,72.402,50.0,Alan J. Pakula,":
Julia Roberts, 
Denzel Washington, 
Sam Shepard, 
John Heard
",min,M
Dragão: A História de Bruce Lee,(1993),"Action, Biography, Drama",120,7.0,35.11,26.084,,Rob Cohen,":
Jason Scott Lee, 
Lauren Holly, 
Robert Wagner, 
Michael Learned
",min,M
Anjos Assassinos,(1993),"Drama, History, War",271,7.7,10.77,25.005,,Ron Maxwell,":
Tom Berenger, 
Martin Sheen, 
Stephen Lang, 
Richard Jordan
",min,M
Paixão sem Limite,(1993),"Drama, Thriller",89,5.8,13.61,15.316,,Alan Shapiro,":
Cary Elwes, 
Alicia Silverstone, 
Jennifer Rubin, 
Kurtwood Smith
",min,M
Quanto Mais Idiota Melhor 2,(1993),"Comedy, Music",95,6.2,48.20,73.881,60.0,Stephen Surjik,":
Mike Myers, 
Dana Carvey, 
Christopher Walken, 
Tia Carrere
",min,M
O Duende,(1993),"Comedy, Fantasy, Horror",92,4.8,8.56,21.675,17.0,Mark Jones,":
Warwick Davis, 
Jennifer Aniston, 
Ken Olandt, 
Mark Holton
",min,M
Freaklândia: O Parque dos Horrores,(1993),"Comedy, Sci-Fi",86,6.4,0.03,5.777,,Tom Stern,":
Brooke Shields, 
William Sadler, 
Eduardo Ricard, 
Henry Carbo
",min,M
Short Cuts - Cenas da Vida,(1993),"Comedy, Drama",188,7.7,6.11,40.487,79.0,Robert Altman,":
Andie MacDowell, 
Julianne Moore, 
Tim Robbins, 
Bruce Davison
",min,M
Stalingrado - A Batalha Final,(1993),"Drama, War",134,7.5,0.08,29.077,,Joseph Vilsmaier,":
Dominique Horwitz, 
Thomas Kretschmann, 
Jochen Nickel, 
Sebastian Rudolph
",min,M
Encaixotando Helena,(1993),"Drama, Mystery, Romance",107,4.8,1.80,10.998,26.0,Jennifer Lynch,":
Julian Sands, 
Sherilyn Fenn, 
Bill Paxton, 
Kurtwood Smith
",min,M
Surfistas Ninjas,(1993),"Action, Adventure, Comedy",87,5.1,4.92,7.342,,Neal Israel,":
Ernie Reyes Sr., 
Rob Schneider, 
Ernie Reyes Jr., 
Nicolas Cowan
",min,M
O Alvo,(1993),"Action, Adventure, Drama",97,6.2,32.59,41.999,,John Woo,":
Jean-Claude Van Damme, 
Lance Henriksen, 
Yancy Butler, 
Chuck Pfarrer
",min,M
Benny & Joon: Corações em Conflito,(1993),"Comedy, Drama, Romance",98,7.2,23.20,52.638,57.0,Jeremiah S. Chechik,":
Johnny Depp, 
Mary Stuart Masterson, 
Aidan Quinn, 
Julianne Moore
",min,M
"Um Sonho, Dois Amores",(1993),"Comedy, Drama, Music",116,6.4,1.03,6.816,,Peter Bogdanovich,":
River Phoenix, 
Samantha Mathis, 
Dermot Mulroney, 
Sandra Bullock
",min,M
RoboCop 3,(1993),"Action, Crime, Sci-Fi",104,4.1,10.70,43.790,40.0,Fred Dekker,":
Robert John Burke, 
Nancy Allen, 
Mario Machado, 
Remy Ryan
",min,M
Tina - A Verdadeira História de Tina Turner,(1993),"Biography, Drama, Music",118,7.3,39.10,16.109,,Brian Gibson,":
Angela Bassett, 
Laurence Fishburne, 
RaéVen Kelly, 
Virginia Capers
",min,M
Os Últimos Rebeldes,(1993),"Drama, Music",112,6.8,5.63,14.914,39.0,Thomas Carter,":
Robert Sean Leonard, 
Christian Bale, 
Frank Whaley, 
Barbara Hershey
",min,M
"Dave, Presidente por um Dia",(1993),"Comedy, Romance",110,6.8,63.27,46.863,76.0,Ivan Reitman,":
Kevin Kline, 
Sigourney Weaver, 
Frank Langella, 
Kevin Dunn
",min,M
Sol Nascente,(1993),"Action, Crime, Drama",125,6.2,63.10,40.488,56.0,Philip Kaufman,":
Sean Connery, 
Wesley Snipes, 
Harvey Keitel, 
Cary-Hiroyuki Tagawa
",min,M
O Genro dos Meus Sonhos,(1993),"Comedy, Drama, Romance",95,5.8,36.45,16.607,,Steve Rash,":
Pauly Shore, 
Carla Gugino, 
Lane Smith, 
Cindy Pickett
",min,M
Seis Graus de Separação,(1993),"Comedy, Drama, Mystery",112,6.8,6.41,19.043,72.0,Fred Schepisi,":
Will Smith, 
Stockard Channing, 
Donald Sutherland, 
Ian McKellen
",min,M
The Program,(1993),"Action, Drama, Romance",112,6.5,23.00,8.650,,David S. Ward,":
James Caan, 
Halle Berry, 
Omar Epps, 
Craig Sheffer
",min,M
Batman: A Máscara do Fantasma,(1993),"Animation, Action, Adventure",76,7.8,5.62,40.057,,Eric Radomski,":
Kevin Conroy, 
Dana Delany, 
Hart Bochner, 
Stacy Keach
",min,M
A Assassina,(1993),"Action, Crime, Drama",109,6.1,30.04,23.909,,John Badham,":
Bridget Fonda, 
Gabriel Byrne, 
Dermot Mulroney, 
Miguel Ferrer
",min,M
Sem Medo no Coração,(1993),"Drama, Romance",109,6.0,27.52,11.752,51.0,John Singleton,":
Janet Jackson, 
Tupac Shakur, 
Regina King, 
Joe Torry
",min,M
Manobra Super Radical,(1993),"Adventure, Comedy, Sport",91,6.3,2.85,6.041,,Rob Bowman,":
Shane McDermott, 
Seth Green, 
Brittney Powell, 
Chris Conrad
",min,M
Trocas Macabras,(1993),"Crime, Drama, Fantasy",120,6.3,15.19,21.244,43.0,Fraser C. Heston,":
Max von Sydow, 
Ed Harris, 
Bonnie Bedelia, 
Amanda Plummer
",min,M
Jason vai para o Inferno: A Última Sexta-Feira,(1993),"Fantasy, Horror, Thriller",87,4.3,15.94,26.289,17.0,Adam Marcus,":
John D. LeMay, 
Kari Keegan, 
Kane Hodder, 
Steven Williams
",min,M
A Volta dos Mortos Vivos 3,(1993),Horror,97,5.9,0.05,12.980,47.0,Brian Yuzna,":
Kent McCord, 
James T. Callahan, 
Sarah Douglas, 
Melinda Clarke
",min,M
O Clube da Felicidade e da Sorte,(1993),Drama,139,7.7,32.86,14.375,84.0,Wayne Wang,":
Tamlyn Tomita, 
Rosalind Chao, 
Kieu Chinh, 
Tsai Chin
",min,M
Arizona Dream: Um Sonho Americano,(1993),"Comedy, Drama, Fantasy",142,7.4,0.11,39.427,,Emir Kusturica,":
Johnny Depp, 
Jerry Lewis, 
Faye Dunaway, 
Lili Taylor
",min,M
Os Invasores de Corpos: A Invasão Continua,(1993),"Horror, Sci-Fi",87,5.9,0.43,15.895,65.0,Abel Ferrara,":
Gabrielle Anwar, 
Meg Tilly, 
Terry Kinney, 
Reilly Murphy
",min,M
Bad Boy Bubby,(1993),"Comedy, Crime, Drama",114,7.4,,11.670,,Rolf de Heer,":
Nicholas Hope, 
Claire Benito, 
Ralph Cotterill, 
Syd Brisbane
",min,
Vencer ou Morrer,(1993),"Action, Drama, Romance",94,5.7,22.19,20.731,,Robert Harmon,":
Jean-Claude Van Damme, 
Rosanna Arquette, 
Kieran Culkin, 
Ted Levine
",min,M
Um Misterioso Assassinato em Manhattan,(1993),"Comedy, Mystery",104,7.4,11.29,36.028,,Woody Allen,":
Woody Allen, 
Diane Keaton, 
Jerry Adler, 
Lynn Cohen
",min,M
Garotas do Outro Mundo,(1993),"Comedy, Sci-Fi",75,3.6,,742,,David DeCoteau,":
Joe Estevez, 
Don Swayze, 
Joey Travolta, 
Burt Ward
",min,
Cronos,(1993),Horror,94,6.7,0.62,25.303,70.0,Guillermo del Toro,":
Federico Luppi, 
Ron Perlman, 
Claudio Brook, 
Margarita Isabel
",min,M
Morrendo e Aprendendo,(1993),"Comedy, Drama, Fantasy",104,6.9,16.58,15.433,,Ron Underwood,":
Robert Downey Jr., 
Charles Grodin, 
Alfre Woodard, 
Kyra Sedgwick
",min,M
Terra das Sombras,(1993),"Biography, Drama, Romance",131,7.3,25.84,16.170,,Richard Attenborough,":
Anthony Hopkins, 
Debra Winger, 
Julian Fellowes, 
Roddy Maude-Roxby
",min,M
Olha Quem Está Falando Agora!,(1993),"Comedy, Family, Romance",96,4.4,10.34,26.527,,Tom Ropelewski,":
John Travolta, 
Kirstie Alley, 
David Gallagher, 
Tabitha Lupien
",min,M
O Silêncio do Lago,(1993),"Drama, Horror, Mystery",109,6.3,14.54,22.099,49.0,George Sluizer,":
Jeff Bridges, 
Kiefer Sutherland, 
Nancy Travis, 
Sandra Bullock
",min,M
Matinee: Uma Sessão Muito Louca,(1993),"Comedy, Drama",99,6.8,9.53,8.826,,Joe Dante,":
John Goodman, 
Cathy Moriarty, 
Simon Fenton, 
Omri Katz
",min,M
Malícia,(1993),"Crime, Mystery, Thriller",107,6.4,46.04,21.491,52.0,Harold Becker,":
Alec Baldwin, 
Nicole Kidman, 
Bill Pullman, 
Bebe Neuwirth
",min,M
A Casa dos Espíritos,(1993),"Drama, Romance",140,6.9,6.27,19.917,,Bille August,":
Jeremy Irons, 
Meryl Streep, 
Maria Conchita Alonso, 
António Assunção
",min,M
Lances Inocentes,(1993),"Biography, Drama",109,7.4,7.27,27.870,89.0,Steven Zaillian,":
Joe Mantegna, 
Ben Kingsley, 
Max Pomeranc, 
Joan Allen
",min,M
Uma Jogada do Destino,(1993),"Action, Crime, Drama",110,6.6,12.14,14.571,46.0,Stephen Hopkins,":
Emilio Estevez, 
Cuba Gooding Jr., 
Denis Leary, 
Stephen Dorff
",min,M
Máquina Quase Mortífera,(1993),"Action, Comedy, Crime",84,6.2,27.98,42.927,,Gene Quintano,":
Emilio Estevez, 
Samuel L. Jackson, 
Jon Lovitz, 
Tim Curry
",min,M
Esporte Sangrento,(1993),"Action, Drama",99,6.6,3.27,5.391,,Sheldon Lettich,":
Mark Dacascos, 
Stacey Travis, 
Geoffrey Lewis, 
Paco Christian Prieto
",min,M
The Thief and the Cobbler,(1993),"Animation, Action, Adventure",90,7.1,0.67,3.323,,Richard Williams,":
Vincent Price, 
Matthew Broderick, 
Jennifer Beals, 
Bobbi Page
",min,M
Sem Medo de Viver,(1993),"Drama, Thriller",122,7.1,7.00,20.255,,Peter Weir,":
Jeff Bridges, 
Isabella Rossellini, 
Rosie Perez, 
Tom Hulce
",min,M
Zona de Perigo,(1993),"Action, Crime, Mystery",102,5.8,23.80,38.667,,Rowdy Herrington,":
Bruce Willis, 
Sarah Jessica Parker, 
Dennis Farina, 
Tom Sizemore
",min,M
"Adeus, Minha Concubina",(1993),"Drama, Music, Romance",171,8.1,5.22,23.099,,Kaige Chen,":
Leslie Cheung, 
Fengyi Zhang, 
Li Gong, 
Qi Lü
",min,M
O Pequeno Buda,(1993),Drama,123,6.1,4.86,14.855,,Bernardo Bertolucci,":
Keanu Reeves, 
Bridget Fonda, 
Ruocheng Ying, 
Chris Isaak
",min,M
O Sangue de Romeo,(1993),"Crime, Drama, Romance",110,6.6,3.28,12.577,,Peter Medak,":
Gary Oldman, 
Lena Olin, 
Wallace Wood, 
Juliette Lewis
",min,M
Um Amor de Verdade,(1993),"Comedy, Romance",98,5.9,3.13,2.966,,Anthony Minghella,":
Matt Dillon, 
Annabella Sciorra, 
Mary-Louise Parker, 
William Hurt
",min,M
Uma Mulher Para Dois,(1993),"Comedy, Crime, Drama",97,6.2,11.08,19.655,71.0,John McNaughton,":
Robert De Niro, 
Uma Thurman, 
Bill Murray, 
David Caruso
",min,M
Beethoven 2,(1993),"Comedy, Family, Romance",89,4.9,53.35,24.451,,Rod Daniel,":
Charles Grodin, 
Bonnie Hunt, 
Nicholle Tom, 
Christopher Castile
",min,M
Necronomicon - O Livro Proibido dos Mortos,(1993),Horror,96,5.8,,5.202,,Christophe Gans,":
Jeffrey Combs, 
Tony Azito, 
Juan Fernández, 
Brian Yuzna
",min,
Parceiros do Crime,(1993),"Crime, Thriller",96,6.5,0.42,19.151,,Roger Avary,":
Eric Stoltz, 
Julie Delpy, 
Martin Raymond, 
Eric Pascal Chaltiel
",min,M
O Homem sem Face,(1993),Drama,115,6.7,24.76,26.606,62.0,Mel Gibson,":
Mel Gibson, 
Nick Stahl, 
Margaret Whitton, 
Fay Masterson
",min,M
Coração Indomável,(1993),"Comedy, Drama, Romance",102,6.8,18.90,12.157,,Tony Bill,":
Christian Slater, 
Marisa Tomei, 
Rosie Perez, 
Kyle Secor
",min,M
As Aventuras de Huck Finn,(1993),"Adventure, Comedy, Drama",108,6.2,24.10,7.403,,Stephen Sommers,":
Elijah Wood, 
Courtney B. Vance, 
Robbie Coltrane, 
Jason Robards
",min,M
Uma Nova Tocaia,(1993),"Comedy, Crime",108,5.6,20.21,12.588,,John Badham,":
Richard Dreyfuss, 
Emilio Estevez, 
Rosie O'Donnell, 
Dennis Farina
",min,M
Dois Espiões e um Bebê,(1993),"Comedy, Crime",90,6.1,12.42,7.201,,Herbert Ross,":
Kathleen Turner, 
Dennis Quaid, 
Fiona Shaw, 
Stanley Tucci
",min,M
"Sniper, O Atirador",(1993),"Action, Thriller, War",98,6.1,18.99,21.869,,Luis Llosa,":
Tom Berenger, 
Billy Zane, 
J.T. Walsh, 
Aden Young
",min,M
O Melhor Verão de Nossas Vidas,(1993),"Comedy, Drama, Romance",97,6.5,14.90,4.957,,Mike Binder,":
Alan Arkin, 
Matt Craven, 
Diane Lane, 
Bill Paxton
",min,M
M. Butterfly,(1993),"Drama, Romance",101,6.8,1.50,8.158,43.0,David Cronenberg,":
Jeremy Irons, 
John Lone, 
Barbara Sukowa, 
Ian Richardson
",min,M
Ticks: O Ataque,(1993),"Horror, Sci-Fi",85,5.4,,3.644,,Tony Randel,":
Rosalind Allen, 
Ami Dolenz, 
Seth Green, 
Virginya Keehne
",min,
Kika,(1993),Comedy,114,6.6,2.09,11.594,53.0,Pedro Almodóvar,":
Peter Coyote, 
Verónica Forqué, 
Victoria Abril, 
Àlex Casanovas
",min,M
Entre o Céu e a Terra,(1993),"Action, Biography, Drama",140,6.8,5.86,12.667,,Oliver Stone,":
Hiep Thi Le, 
Tommy Lee Jones, 
Haing S. Ngor, 
Bussaro Sanruck
",min,M
Olhos de Serpente,(1993),Drama,108,5.7,0.07,3.348,,Abel Ferrara,":
Harvey Keitel, 
Madonna, 
James Russo, 
Nancy Ferrara
",min,M
Os Visitantes - Eles Não Nasceram Ontem!,(1993),"Comedy, Fantasy",107,7.0,0.70,30.382,,Jean-Marie Poiré,":
Christian Clavier, 
Jean Reno, 
Valérie Lemercier, 
Marie-Anne Chazel
",min,M
Feita por Encomenda,(1993),Comedy,111,5.0,44.94,15.059,,Richard Benjamin,":
Whoopi Goldberg, 
Ted Danson, 
Will Smith, 
Nia Long
",min,M
Os Dinossauros Voltaram,(1993),"Animation, Adventure, Comedy",72,6.1,9.32,12.879,,Phil Nibbelink,":
John Goodman, 
Charles Fleischer, 
Blaze Berdahl, 
Rhea Perlman
",min,M
A Mulher dos Meus Sonhos,(1993),"Drama, Mystery, Thriller",103,6.2,0.26,3.924,,Nicholas Kazan,":
James Spader, 
Mädchen Amick, 
Fredric Lehne, 
Bess Armstrong
",min,M
O Inventor de Ilusões,(1993),"Drama, History",103,7.5,1.30,7.077,86.0,Steven Soderbergh,":
Jesse Bradford, 
Jeroen Krabbé, 
Lisa Eichhorn, 
Karen Allen
",min,M
O Bebê Santo de Mâcon,(1993),"Drama, History",122,7.0,,3.765,,Peter Greenaway,":
Julia Ormond, 
Ralph Fiennes, 
Philip Stone, 
Jonathan Lacey
",min,
A Flor Mortal,(1993),"Mystery, Thriller",98,3.8,,1.193,,Worth Keeter,":
Steven Bauer, 
Chelsea Field, 
Pamela Anderson, 
Matt McCoy
",min,
À Sombra de um Disfarce,(1993),"Crime, Drama, Thriller",108,6.6,,5.926,,Larry Ferguson,":
Charlie Sheen, 
Linda Fiorentino, 
Michael Madsen, 
Courtney B. Vance
",min,
A Metade Negra,(1993),"Horror, Mystery, Thriller",122,6.0,9.58,15.020,53.0,George A. Romero,":
Timothy Hutton, 
Amy Madigan, 
Michael Rooker, 
Julie Harris
",min,M
