Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Mississippi em Chamas,(1988),"Crime, Drama, History",128,7.8,34.60,81.889,65.0,Alan Parker,":
Gene Hackman, 
Willem Dafoe, 
Frances McDormand, 
Brad Dourif
",min,M
Irmãos Gêmeos,(1988),"Comedy, Crime",107,6.1,111.94,107.453,53.0,Ivan Reitman,":
Arnold Schwarzenegger, 
Danny DeVito, 
Kelly Preston, 
Chloe Webb
",min,M
As Aventuras do Barão Munchausen,(1988),"Adventure, Comedy, Fantasy",126,7.2,8.08,48.548,69.0,Terry Gilliam,":
John Neville, 
Eric Idle, 
Sarah Polley, 
Oliver Reed
",min,M
Ligações Perigosas,(1988),"Drama, Romance",119,7.6,34.70,61.437,74.0,Stephen Frears,":
Glenn Close, 
John Malkovich, 
Michelle Pfeiffer, 
Swoosie Kurtz
",min,M
Loucademia de Polícia 5: Missão Miami Beach,(1988),"Comedy, Crime",90,4.6,4.24,31.060,18.0,Alan Myerson,":
Bubba Smith, 
David Graf, 
Michael Winslow, 
Leslie Easterbrook
",min,M
A Insustentável Leveza do Ser,(1988),"Drama, Romance",171,7.3,10.01,32.192,73.0,Philip Kaufman,":
Daniel Day-Lewis, 
Juliette Binoche, 
Lena Olin, 
Derek de Lint
",min,M
Oliver e sua Turma,(1988),"Animation, Adventure, Comedy",74,6.7,74.15,40.953,58.0,George Scribner,":
Joey Lawrence, 
Billy Joel, 
Cheech Marin, 
Richard Mulligan
",min,M
Hairspray: E Éramos Todos Jovens,(1988),"Comedy, Drama, Family",92,6.9,6.67,18.930,77.0,John Waters,":
Sonny Bono, 
Ruth Brown, 
Divine, 
Debbie Harry
",min,M
Os Safados,(1988),"Comedy, Crime",110,7.4,42.04,61.160,68.0,Frank Oz,":
Steve Martin, 
Michael Caine, 
Glenne Headly, 
Anton Rodgers
",min,M
Johnny Bom de Transa,(1988),"Comedy, Sport",91,4.6,17.55,5.794,10.0,Bud S. Smith,":
Anthony Michael Hall, 
Robert Downey Jr., 
Paul Gleason, 
Uma Thurman
",min,M
Cocktail,(1988),"Comedy, Drama, Romance",104,5.9,78.22,76.019,12.0,Roger Donaldson,":
Tom Cruise, 
Bryan Brown, 
Elisabeth Shue, 
Lisa Banes
",min,M
Meu Amante é de Outro Mundo,(1988),"Comedy, Musical, Romance",100,5.3,3.92,19.142,66.0,Julien Temple,":
Geena Davis, 
Jeff Goldblum, 
Jim Carrey, 
Damon Wayans
",min,M
Acusados,(1988),"Crime, Drama",111,7.1,32.07,29.846,65.0,Jonathan Kaplan,":
Kelly McGillis, 
Jodie Foster, 
Bernie Coulson, 
Leo Rossi
",min,M
As Grandes Férias,(1988),Comedy,91,6.7,41.46,36.942,24.0,Howard Deutch,":
Dan Aykroyd, 
John Candy, 
Stephanie Faracy, 
Annette Bening
",min,M
A Bolha Assassina,(1988),"Horror, Sci-Fi, Thriller",95,6.5,8.25,29.540,,Chuck Russell,":
Shawnee Smith, 
Kevin Dillon, 
Donovan Leitch Jr., 
Jeffrey DeMunn
",min,M
Em Busca do Vale Encantado,(1988),"Animation, Adventure, Drama",69,7.4,48.09,75.648,66.0,Don Bluth,":
Pat Hingle, 
Gabriel Damon, 
Judith Barsi, 
Helen Shaver
",min,M
Crocodilo Dundee II,(1988),"Action, Adventure, Comedy",108,5.6,109.31,51.198,41.0,John Cornell,":
Paul Hogan, 
Linda Kozlowski, 
John Meillon, 
Ernie Dingo
",min,M
O Peso de um Passado,(1988),"Crime, Drama, Music",116,7.7,2.84,13.065,67.0,Sidney Lumet,":
River Phoenix, 
Christine Lahti, 
Judd Hirsch, 
Jonas Abry
",min,M
Tucker: Um Homem e seu Sonho,(1988),"Biography, Drama",110,6.9,19.65,14.916,74.0,Francis Ford Coppola,":
Jeff Bridges, 
Joan Allen, 
Martin Landau, 
Frederic Forrest
",min,M
Os Fantasmas Contra Atacam,(1988),"Comedy, Drama, Fantasy",101,7.0,60.33,81.637,38.0,Richard Donner,":
Bill Murray, 
Karen Allen, 
John Forsythe, 
John Glover
",min,M
Sorte no Amor,(1988),"Comedy, Romance, Sport",108,7.1,50.89,45.003,73.0,Ron Shelton,":
Kevin Costner, 
Susan Sarandon, 
Tim Robbins, 
Trey Wilson
",min,M
Gêmeos - Mórbida Semelhança,(1988),"Drama, Horror, Thriller",116,7.3,9.13,37.891,86.0,David Cronenberg,":
Jeremy Irons, 
Geneviève Bujold, 
Heidi von Palleske, 
Barbara Gordon
",min,M
Mac - O Extraterrestre,(1988),"Adventure, Family, Fantasy",95,3.3,6.42,11.037,,Stewart Raffill,":
Christine Ebersole, 
Jonathan Ward, 
Tina Caspary, 
Lauren Stanley
",min,M
As Cores da Violência,(1988),"Action, Crime, Drama",120,6.7,46.62,23.024,66.0,Dennis Hopper,":
Sean Penn, 
Robert Duvall, 
Maria Conchita Alonso, 
Randy Brooks
",min,M
Um Estranho Vampiro,(1988),"Comedy, Horror",103,6.0,0.73,12.978,31.0,Robert Bierman,":
Nicolas Cage, 
Maria Conchita Alonso, 
Jennifer Beals, 
Elizabeth Ashley
",min,M
Mulheres à Beira de um Ataque de Nervos,(1988),"Comedy, Drama",88,7.5,7.18,32.884,85.0,Pedro Almodóvar,":
Carmen Maura, 
Antonio Banderas, 
Julieta Serrano, 
Rossy de Palma
",min,M
"Três Mulheres, Três Amores",(1988),"Comedy, Drama, Romance",104,6.2,12.79,23.217,60.0,Donald Petrie,":
Annabeth Gish, 
Julia Roberts, 
Lili Taylor, 
Vincent D'Onofrio
",min,M
"Elvira, a Rainha das Trevas",(1988),"Comedy, Horror",96,6.6,5.60,12.222,43.0,James Signorelli,":
Cassandra Peterson, 
Phil Rubenstein, 
Larry Flash Jenkins, 
Damita Jo Freeman
",min,M
"Nico, Acima da Lei",(1988),"Action, Crime, Drama",99,6.0,18.87,27.192,45.0,Andrew Davis,":
Steven Seagal, 
Pam Grier, 
Henry Silva, 
Ron Dean
",min,M
Inferno Vermelho,(1988),"Action, Comedy, Crime",104,6.1,34.99,61.163,61.0,Walter Hill,":
Arnold Schwarzenegger, 
Jim Belushi, 
Peter Boyle, 
Ed O'Ross
",min,M
Minha Noiva é uma Extraterrestre,(1988),"Comedy, Sci-Fi",105,5.3,13.85,24.063,,Richard Benjamin,":
Dan Aykroyd, 
Kim Basinger, 
Jon Lovitz, 
Alyson Hannigan
",min,M
Palhaços Assassinos do Espaço Sideral,(1988),"Comedy, Horror, Sci-Fi",88,6.2,15.63,30.450,43.0,Stephen Chiodo,":
Grant Cramer, 
Suzanne Snyder, 
John Allen Nelson, 
John Vernon
",min,M
Busca Frenética,(1988),"Crime, Drama, Mystery",120,6.9,17.64,46.671,66.0,Roman Polanski,":
Harrison Ford, 
Betty Buckley, 
Emmanuelle Seigner, 
Djiby Soumare
",min,M
De Caso com a Máfia,(1988),"Comedy, Crime, Romance",104,6.2,21.49,15.249,71.0,Jonathan Demme,":
Michelle Pfeiffer, 
Alec Baldwin, 
Paul Lazar, 
Captain Haggerty
",min,M
Um Toque de Sedução,(1988),"Drama, Romance",104,5.0,1.55,4.809,38.0,Zalman King,":
Sherilyn Fenn, 
Richard Tyson, 
Louise Fletcher, 
Burl Ives
",min,M
Imensidão Azul,(1988),"Adventure, Drama, Sport",168,7.6,3.50,45.859,35.0,Luc Besson,":
Jean-Marc Barr, 
Jean Reno, 
Rosanna Arquette, 
Paul Shenar
",min,M
Dirty Harry na Lista Negra,(1988),"Action, Crime, Mystery",91,6.3,37.90,38.134,46.0,Buddy Van Horn,":
Clint Eastwood, 
Liam Neeson, 
Patricia Clarkson, 
Evan C. Kim
",min,M
"Sexta-Feira 13, Parte 7: A Matança Continua",(1988),"Horror, Thriller",88,5.3,19.17,29.890,13.0,John Carl Buechler,":
Terry Kiser, 
Jennifer Banko, 
John Otrin, 
Susan Blu
",min,M
O Monstro Canibal,(1988),"Fantasy, Horror",77,5.1,,1.694,,John Carl Buechler,":
Yvonne De Carlo, 
Debrah Farentino, 
Brian Robbins, 
Pamela Bellwood
",min,
O Preço do Desafio,(1988),"Biography, Drama",103,7.3,13.99,15.160,77.0,Ramón Menéndez,":
Edward James Olmos, 
Estelle Harris, 
Mark Phelan, 
Virginia Paris
",min,M
Ela Vai Ter um Bebê,(1988),"Comedy, Drama, Romance",106,5.9,16.03,10.835,41.0,John Hughes,":
Kevin Bacon, 
Elizabeth McGovern, 
Alec Baldwin, 
James Ray
",min,M
Hellraiser II: Renascido das Trevas,(1988),"Horror, Thriller",97,6.5,11.09,38.906,41.0,Tony Randel,":
Doug Bradley, 
Ashley Laurence, 
Clare Higgins, 
Kenneth Cranham
",min,M
As Novas Aventuras de Pippi Longstocking,(1988),"Adventure, Family, Fantasy",100,6.0,3.57,3.802,,Ken Annakin,":
Tami Erin, 
David Seaman, 
Cory Crow, 
Eileen Brennan
",min,M
A Beira do Machado,(1988),"Horror, Mystery, Thriller",91,5.3,,372,,José Ramón Larraz,":
Barton Faulks, 
Christina Marie Lane, 
Page Mosely, 
Fred Holliday
",min,
O Silêncio do Lago,(1988),"Mystery, Thriller",107,7.7,,31.081,,George Sluizer,":
Bernard-Pierre Donnadieu, 
Gene Bervoets, 
Johanna ter Steege, 
Gwen Eckhaus
",min,
O Príncipe das Sombras,(1988),"Drama, Romance",101,5.5,,3.198,,Bozidar 'Bota' Nikolic,":
Guy Boyd, 
Brad Pitt, 
Cheryl Pollak, 
Constantin Nitchoff
",min,
A Vingança do Diabo,(1988),"Fantasy, Horror",86,6.2,4.39,18.853,47.0,Stan Winston,":
Lance Henriksen, 
Jeff East, 
John D'Aquino, 
Kimberly Ross
",min,M
A Hora do Pesadelo 4: O Mestre dos Sonhos,(1988),Horror,93,5.7,49.37,46.999,56.0,Renny Harlin,":
Robert Englund, 
Rodney Eastman, 
John Beckman, 
Kisha Brackel
",min,M
O Inferno Chega a Frogtown,(1988),"Action, Comedy, Sci-Fi",86,5.5,,4.526,,Donald G. Jackson,":
Julius LeFlore, 
RCB, 
Roddy Piper, 
William Smith
",min,
Fora da Jogada,(1988),"Drama, History, Sport",119,7.2,5.68,17.692,71.0,John Sayles,":
John Cusack, 
Clifton James, 
Jace Alexander, 
Gordon Clapp
",min,M
Doom Asylum,(1988),"Comedy, Horror",77,4.5,,937,,Richard Friedman,":
Patty Mullen, 
Ruth Collins, 
Kristin Davis, 
William Hay
",min,
A Noite dos Demônios,(1988),"Comedy, Fantasy, Horror",90,6.2,3.11,12.373,,Kevin Tenney,":
Cathy Podewell, 
Alvin Alexis, 
Hal Havins, 
Allison Barron
",min,M
A Hora do Espanto 2,(1988),"Comedy, Horror, Thriller",104,5.9,2.98,10.766,,Tommy Lee Wallace,":
William Ragsdale, 
Roddy McDowall, 
Traci Lind, 
Julie Carmen
",min,M
A Passagem,(1988),"Comedy, Horror",95,6.2,0.81,10.131,41.0,Anthony Hickox,":
Zach Galligan, 
Deborah Foreman, 
Jennifer Bassey, 
Joe Baker
",min,M
Vou Te Pegar Otário,(1988),"Action, Comedy, Crime",88,6.6,13.03,11.719,48.0,Keenen Ivory Wayans,":
Keenen Ivory Wayans, 
Bernie Casey, 
Antonio Fargas, 
Steve James
",min,M
Halloween 4: O Retorno de Michael Myers,(1988),"Horror, Thriller",88,5.9,17.77,41.035,34.0,Dwight H. Little,":
Donald Pleasence, 
Ellie Cornell, 
Danielle Harris, 
George P. Wilbur
",min,M
A Maldição da Serpente,(1988),"Comedy, Horror",93,5.9,1.19,9.437,61.0,Ken Russell,":
Amanda Donohoe, 
Hugh Grant, 
Catherine Oxenberg, 
Peter Capaldi
",min,M
Conspiração Tequila,(1988),"Crime, Drama, Romance",115,6.1,41.29,27.413,62.0,Robert Towne,":
Mel Gibson, 
Michelle Pfeiffer, 
Kurt Russell, 
Raul Julia
",min,M
Acampamento Sinistro 2,(1988),"Comedy, Horror",80,5.7,,9.470,,Michael A. Simpson,":
Pamela Springsteen, 
Renée Estevez, 
Tony Higgins, 
Valerie Hartman
",min,
Action Jackson,(1988),"Action, Comedy, Crime",96,5.4,20.26,9.521,36.0,Craig R. Baxley,":
Carl Weathers, 
Craig T. Nelson, 
Vanity, 
Sharon Stone
",min,M
Uma Noite na Vida de Jimmy Reardon,(1988),"Comedy, Drama, Romance",90,5.6,6.26,2.459,,William Richert,":
River Phoenix, 
Ann Magnuson, 
Meredith Salenger, 
Ione Skye
",min,M
Cuidado com as Gêmeas,(1988),Comedy,97,6.4,40.15,11.268,53.0,Jim Abrahams,":
Bette Midler, 
Lily Tomlin, 
Fred Ward, 
Edward Herrmann
",min,M
Moonwalker,(1988),"Action, Crime, Fantasy",93,6.1,,15.193,,Jerry Kramer,":
Michael Jackson, 
Joe Pesci, 
Sean Lennon, 
Kelley Parker
",min,
Sem Licença para Dirigir,(1988),Comedy,88,6.3,22.43,17.174,36.0,Greg Beeman,":
Corey Haim, 
Corey Feldman, 
Carol Kane, 
Richard Masur
",min,M
"Campo 731 - Bactérias, A Maldade Humana",(1988),"Drama, History, Horror",105,6.1,,5.497,,Tun Fei Mou,":
Jianxin Chen, 
Hsu Gou, 
Linjie Hao, 
Haizhe Jin
",min,
Maniac Cop: O Exterminador,(1988),"Action, Crime, Horror",85,6.0,0.67,12.882,40.0,William Lustig,":
Tom Atkins, 
Bruce Campbell, 
Laurene Landon, 
Richard Roundtree
",min,M
Mais Forte que o Ódio,(1988),"Action, Crime, Mystery",97,6.0,20.04,15.541,31.0,Peter Hyams,":
Sean Connery, 
Mark Harmon, 
Meg Ryan, 
Jack Warden
",min,M
Poltergeist III: O Capítulo Final,(1988),"Horror, Thriller",98,4.7,14.11,16.027,40.0,Gary Sherman,":
Heather O'Rourke, 
Tom Skerritt, 
Nancy Allen, 
Zelda Rubinstein
",min,M
Nas Montanhas dos Gorilas,(1988),"Biography, Drama",129,7.0,24.72,22.821,,Michael Apted,":
Sigourney Weaver, 
Bryan Brown, 
Julie Harris, 
John Omirah Miluwi
",min,M
Nova York - Uma Cidade em Delírio,(1988),Drama,107,5.7,16.12,6.957,51.0,James Bridges,":
Michael J. Fox, 
Kiefer Sutherland, 
Phoebe Cates, 
Swoosie Kurtz
",min,M
Missão Alien,(1988),"Action, Sci-Fi",91,6.3,25.22,13.551,45.0,Graham Baker,":
James Caan, 
Mandy Patinkin, 
Terence Stamp, 
Kevyn Major Howard
",min,M
Uma Fazenda do Barulho,(1988),"Comedy, Drama",101,6.2,25.54,18.519,50.0,George Roy Hill,":
Chevy Chase, 
Madolyn Smith Osborne, 
Kevin O'Morrison, 
Joseph Maher
",min,M
Hollywood Chainsaw Hookers,(1988),"Comedy, Horror",75,5.3,,2.677,,Fred Olen Ray,":
Gunnar Hansen, 
Linnea Quigley, 
John Henry Richardson, 
Dawn Wildsmith
",min,
Uma Noite Muito Louca,(1988),Comedy,90,6.4,,2.387,,Thom Eberhardt,":
Keanu Reeves, 
Lori Loughlin, 
Theresa Saldana, 
Trinidad Silva
",min,
Cocoon: O Regresso,(1988),"Adventure, Comedy, Mystery",116,5.4,18.92,14.698,45.0,Daniel Petrie,":
Don Ameche, 
Wilford Brimley, 
Courteney Cox, 
Hume Cronyn
",min,M
Um Grito no Escuro,(1988),"Biography, Drama",120,6.9,6.91,8.682,,Fred Schepisi,":
Meryl Streep, 
Sam Neill, 
Dale Reeves, 
David Hoflin
",min,M
Atraiçoados,(1988),"Crime, Drama, Thriller",127,6.3,25.82,5.198,,Costa-Gavras,":
Debra Winger, 
Tom Berenger, 
John Heard, 
Betsy Blair
",min,M
Um Robô em Curto Circuito 2,(1988),"Comedy, Drama, Family",110,5.7,21.63,22.778,,Kenneth Johnson,":
Fisher Stevens, 
Michael McKean, 
Tim Blaney, 
Cynthia Gibb
",min,M
Instinto Fatal,(1988),"Drama, Horror, Sci-Fi",113,6.2,5.34,10.015,71.0,George A. Romero,":
Jason Beghe, 
John Pankow, 
Kate McNeil, 
Joyce Van Patten
",min,M
O Soro do Mal,(1988),"Comedy, Horror",84,6.6,,8.522,,Frank Henenlotter,":
Rick Hearst, 
Gordon MacDonald, 
Jennifer Lowry, 
Theo Barnes
",min,
Talk Radio: Verdades que Matam,(1988),Drama,110,7.3,3.47,11.916,66.0,Oliver Stone,":
Eric Bogosian, 
Ellen Greene, 
Leslie Hope, 
John C. McGinley
",min,M
Psicose para Matar,(1988),"Comedy, Horror, Thriller",89,4.8,,2.908,,John Quinn,":
Betsy Russell, 
Leif Garrett, 
Lucinda Dickey, 
Lorie Griffin
",min,
Vida Cigana,(1988),"Comedy, Crime, Drama",142,8.3,0.28,23.267,,Emir Kusturica,":
Davor Dujmovic, 
Bora Todorovic, 
Ljubica Adzovic, 
Husnija Hasimovic
",min,M
A Volta dos Mortos Vivos 2,(1988),"Comedy, Horror, Sci-Fi",89,5.8,9.21,17.347,45.0,Ken Wiederhorn,":
James Karen, 
Thom Mathews, 
Michael Kenworthy, 
Thor Van Lingen
",min,M
O Turista Acidental,(1988),"Drama, Romance",121,6.8,32.63,14.146,53.0,Lawrence Kasdan,":
William Hurt, 
Kathleen Turner, 
Geena Davis, 
Amy Wright
",min,M
A Viagem de Alice,(1988),"Animation, Adventure, Fantasy",86,7.5,,10.713,,Jan Svankmajer,":
Kristýna Kohoutová, 
Camilla Power
",min,
"Arthur, o Milionário Arruinado",(1988),"Comedy, Romance",113,4.6,14.68,5.751,,Bud Yorkin,":
Dudley Moore, 
Liza Minnelli, 
John Gielgud, 
Geraldine Fitzgerald
",min,M
Uma Dupla Acima da Lei,(1988),"Crime, Drama, Romance",108,5.5,2.43,878,,David Stevens,":
Matt Dillon, 
Andrew McCarthy, 
Leslie Hope, 
Alan Toy
",min,M
Nightmare Sisters,(1988),"Comedy, Fantasy, Horror",83,5.1,,959,,David DeCoteau,":
Linnea Quigley, 
Brinke Stevens, 
Michelle Bauer, 
Timothy Kauffman
",min,
A Maldição dos Mortos-Vivos,(1988),"Fantasy, Horror",98,6.5,19.60,20.937,64.0,Wes Craven,":
Bill Pullman, 
Cathy Tyson, 
Zakes Mokae, 
Paul Winfield
",min,M
Com Fantasmas Não se Brinca,(1988),"Comedy, Fantasy",99,5.8,8.58,8.134,,Neil Jordan,":
Peter O'Toole, 
Daryl Hannah, 
Steve Guttenberg, 
Donal McCann
",min,M
Revolução Estudantil,(1988),"Comedy, Drama, Musical",121,6.0,14.55,5.746,49.0,Spike Lee,":
Laurence Fishburne, 
Giancarlo Esposito, 
Tisha Campbell-Martin, 
Kyme
",min,M
Atirando para Matar,(1988),"Action, Adventure, Crime",110,6.8,29.30,11.015,,Roger Spottiswoode,":
Sidney Poitier, 
Tom Berenger, 
Kirstie Alley, 
Clancy Brown
",min,M
Hobgoblins,(1988),"Comedy, Horror, Sci-Fi",88,2.2,,10.570,,Rick Sloane,":
Tom Bartlett, 
Paige Sullivan, 
Steven Boggs, 
Kelley Palmer
",min,
Palco de Ilusões,(1988),"Comedy, Drama, Romance",128,5.9,21.03,7.654,52.0,David Seltzer,":
Sally Field, 
Tom Hanks, 
John Goodman, 
Mark Rydell
",min,M
Angel III: The Final Chapter,(1988),"Action, Drama",99,5.1,,517,,Tom DeSimone,":
Mitzi Kapture, 
Mark Blankfield, 
Emile Beaucard, 
Maud Adams
",min,
Bird,(1988),"Biography, Drama, Music",161,7.2,2.18,10.775,78.0,Clint Eastwood,":
Forest Whitaker, 
Diane Venora, 
Michael Zelniker, 
Samuel E. Wright
",min,M
Metido em Encrencas,(1988),"Comedy, Drama",106,6.6,43.18,13.684,61.0,Mike Nichols,":
Matthew Broderick, 
Christopher Walken, 
Matt Mulhern, 
Corey Parker
",min,M
Ninho do Terror,(1988),"Horror, Sci-Fi",89,5.3,,1.915,,Terence H. Winkless,":
Robert Lansing, 
Lisa Langlois, 
Franc Luz, 
Terri Treas
",min,
Miracle Mile,(1988),"Action, Drama, Romance",87,7.0,1.15,8.624,,Steve De Jarnatt,":
Anthony Edwards, 
Mare Winningham, 
John Agar, 
Lou Hancock
",min,M
Globo de Prata,(1988),"Adventure, Drama, Fantasy",166,7.3,,1.986,72.0,Andrzej Zulawski,":
Andrzej Seweryn, 
Jerzy Trela, 
Grazyna Dylag, 
Waldemar Kownacki
",min,
Picasso - Arisco no Gatilho,(1988),"Action, Adventure, Thriller",99,4.5,,988,,Andy Sidaris,":
Steve Bond, 
Dona Speir, 
Hope Marie Carlton, 
Harold Diamond
",min,
Não Amarás,(1988),"Drama, Romance",87,8.2,,17.499,,Krzysztof Kieslowski,":
Grazyna Szapolowska, 
Olaf Lubaszenko, 
Stefania Iwinska, 
Piotr Machalica
",min,
Parque do Barulho,(1988),Comedy,87,4.8,,258,,Kerry Feltham,":
Kim Myers, 
Isabelle Mejias, 
James Wilder, 
Jennifer Inch
",min,
Essas Garotas,(1988),"Comedy, Drama, Fantasy",94,5.8,0.40,2.776,,Michael Hoffman,":
Patrick Dempsey, 
Jennifer Connelly, 
Sheila Kelley, 
Lance Edwards
",min,M
Clube dos Pilantras 2,(1988),"Comedy, Sport",98,3.8,11.80,14.241,7.0,Allan Arkush,":
Jackie Mason, 
Robert Stack, 
Dyan Cannon, 
Dina Merrill
",min,M
Quando me Apaixono,(1988),"Drama, Romance, Sport",127,6.2,12.64,2.786,,Taylor Hackford,":
Jessica Lange, 
Dennis Quaid, 
Timothy Hutton, 
John Goodman
",min,M
O Urso,(1988),"Adventure, Family, Drama",96,7.7,31.75,15.700,,Jean-Jacques Annaud,":
Tchéky Karyo, 
Bart the Bear, 
Youk the Bear, 
Jack Wallace
",min,M
Imp - O Invasor do Espaço,(1988),"Comedy, Horror",80,5.0,,2.910,,David DeCoteau,":
Andras Jones, 
Linnea Quigley, 
Robin Stille, 
Hal Havins
",min,
A Cegonha Não Pode Esperar,(1988),"Comedy, Drama, Romance",90,5.9,17.51,4.047,41.0,John G. Avildsen,":
Molly Ringwald, 
Randall Batinkoff, 
Kenneth Mars, 
Miriam Flynn
",min,M
Criaturas 2,(1988),"Comedy, Horror, Sci-Fi",86,5.5,3.81,13.106,48.0,Mick Garris,":
Scott Grimes, 
Liane Curtis, 
Terrence Mann, 
Don Keith Opper
",min,M
A Farsa,(1988),"Drama, Romance, Thriller",91,6.0,15.86,3.118,,Bob Swaim,":
Rob Lowe, 
Meg Tilly, 
Kim Cattrall, 
Doug Savant
",min,M
As Coisas Mudam,(1988),"Comedy, Crime, Drama",100,7.0,3.53,3.031,71.0,David Mamet,":
Don Ameche, 
Joe Mantegna, 
Robert Prosky, 
J.J. Johnston
",min,M
Fantasma 2,(1988),"Action, Fantasy, Horror",97,6.5,7.28,12.451,42.0,Don Coscarelli,":
James Le Gros, 
Reggie Bannister, 
Angus Scrimm, 
Paula Irvine
",min,M
Motim na Espaçonave,(1988),"Action, Adventure, Romance",91,2.1,,6.389,,David Winters,":
Reb Brown, 
John Phillip Law, 
James Ryan, 
Cameron Mitchell
",min,
Um Policial Acima da Lei,(1988),"Crime, Drama, Mystery",110,6.4,1.88,4.099,,James B. Harris,":
James Woods, 
Lesley Ann Warren, 
Charles Durning, 
Charles Haid
",min,M
