Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Um Milhão de Maneiras de Pegar na Pistola,(2014),"Comedy, Western",116,6.1,43.14,164.418,44.0,Seth MacFarlane,":
Seth MacFarlane, 
Charlize Theron, 
Liam Neeson, 
Amanda Seyfried
",min,M
Jogos Vorazes: A Esperança - Parte 1,(2014),"Action, Adventure, Sci-Fi",123,6.6,337.14,391.384,64.0,Francis Lawrence,":
Jennifer Lawrence, 
Josh Hutcherson, 
Liam Hemsworth, 
Woody Harrelson
",min,M
Enquanto Somos Jovens,(2014),"Comedy, Drama, Mystery",97,6.3,7.57,43.301,77.0,Noah Baumbach,":
Ben Stiller, 
Naomi Watts, 
Adam Driver, 
Amanda Seyfried
",min,M
O Babadook,(2014),"Drama, Horror",94,6.8,0.92,181.905,86.0,Jennifer Kent,":
Essie Davis, 
Noah Wiseman, 
Daniel Henshall, 
Hayley McElhinney
",min,M
Orgulho e Esperança,(I) (2014),"Biography, Comedy, Drama",119,7.8,,48.310,79.0,Matthew Warchus,":
Bill Nighy, 
Imelda Staunton, 
Dominic West, 
Paddy Considine
",min,
O Sétimo Filho,(I) (2014),"Action, Adventure, Fantasy",102,5.5,17.22,68.189,30.0,Sergei Bodrov,":
Ben Barnes, 
Julianne Moore, 
Jeff Bridges, 
Alicia Vikander
",min,M
O Espetacular Homem-Aranha 2: A Ameaça de Electro,(2014),"Action, Adventure, Sci-Fi",142,6.6,202.85,399.813,53.0,Marc Webb,":
Andrew Garfield, 
Emma Stone, 
Jamie Foxx, 
Paul Giamatti
",min,M
A Entrega,(2014),"Crime, Drama, Thriller",106,7.1,10.72,136.079,69.0,Michaël R. Roskam,":
Tom Hardy, 
Noomi Rapace, 
James Gandolfini, 
Matthias Schoenaerts
",min,M
Caminhos da Floresta,(2014),"Adventure, Comedy, Drama",125,5.9,128.00,126.660,69.0,Rob Marshall,":
Anna Kendrick, 
Meryl Streep, 
Chris Pine, 
Emily Blunt
",min,M
"Se Beber, Não Entre no Jogo",(2014),Comedy,85,3.6,,10.389,,Josh Stolberg,":
Ross Nathan, 
Sam Pancake, 
Ben Begley, 
Herbert Russell
",min,
Transformers: A Era da Extinção,(2014),"Action, Adventure, Sci-Fi",165,5.6,245.44,289.397,32.0,Michael Bay,":
Mark Wahlberg, 
Nicola Peltz, 
Jack Reynor, 
Stanley Tucci
",min,M
"Homens, Mulheres e Filhos",(2014),"Comedy, Drama",119,6.7,0.46,28.920,38.0,Jason Reitman,":
Kaitlyn Dever, 
Rosemarie DeWitt, 
Ansel Elgort, 
Jennifer Garner
",min,M
Livre,(I) (2014),"Biography, Drama",115,7.1,37.88,113.746,76.0,Jean-Marc Vallée,":
Reese Witherspoon, 
Laura Dern, 
Gaby Hoffmann, 
Michiel Huisman
",min,M
Juntos e Misturados,(2014),"Comedy, Romance",117,6.5,46.29,110.575,31.0,Frank Coraci,":
Adam Sandler, 
Drew Barrymore, 
Wendi McLendon-Covey, 
Kevin Nealon
",min,M
O Doador de Memórias,(2014),"Drama, Romance, Sci-Fi",97,6.5,45.09,107.759,47.0,Phillip Noyce,":
Brenton Thwaites, 
Jeff Bridges, 
Meryl Streep, 
Taylor Swift
",min,M
Sin City: A Dama Fatal,(2014),"Action, Crime, Thriller",102,6.5,13.76,145.617,46.0,Frank Miller,":
Mickey Rourke, 
Jessica Alba, 
Josh Brolin, 
Joseph Gordon-Levitt
",min,M
Vizinhos,(I) (2014),Comedy,97,6.3,150.16,273.387,68.0,Nicholas Stoller,":
Seth Rogen, 
Rose Byrne, 
Zac Efron, 
Lisa Kudrow
",min,M
"Amor, Drogas e Nova York",(2014),Drama,97,6.7,0.08,5.251,75.0,Benny Safdie,":
Arielle Holmes, 
Caleb Landry Jones, 
Buddy Duress, 
Necro
",min,M
Noé,(2014),"Action, Adventure, Drama",138,5.8,101.20,234.167,68.0,Darren Aronofsky,":
Russell Crowe, 
Jennifer Connelly, 
Anthony Hopkins, 
Emma Watson
",min,M
O Juiz,(2014),"Crime, Drama",141,7.4,47.12,167.749,48.0,David Dobkin,":
Robert Downey Jr., 
Robert Duvall, 
Vera Farmiga, 
Billy Bob Thornton
",min,M
Anjos da Lei 2,(2014),"Action, Comedy, Crime",112,7.0,191.72,329.657,71.0,Phil Lord,":
Channing Tatum, 
Jonah Hill, 
Ice Cube, 
Nick Offerman
",min,M
Mulheres ao Ataque,(2014),"Comedy, Romance",109,6.0,83.91,125.845,39.0,Nick Cassavetes,":
Cameron Diaz, 
Leslie Mann, 
Kate Upton, 
Nikolaj Coster-Waldau
",min,M
Foxcatcher: Uma História que Chocou o Mundo,(2014),"Biography, Drama, Sport",134,7.0,12.10,128.803,81.0,Bennett Miller,":
Steve Carell, 
Channing Tatum, 
Mark Ruffalo, 
Vanessa Redgrave
",min,M
300: A Ascensão do Império,(2014),"Action, Drama",102,6.2,106.58,270.086,48.0,Noam Murro,":
Sullivan Stapleton, 
Eva Green, 
Lena Headey, 
Hans Matheson
",min,M
Promessas de Guerra,(2014),"Drama, History, War",111,7.0,4.19,68.264,50.0,Russell Crowe,":
Russell Crowe, 
Olga Kurylenko, 
Jai Courtney, 
Isabel Lucas
",min,M
Hércules,(I) (2014),"Action, Adventure, Fantasy",98,6.0,72.69,140.289,47.0,Brett Ratner,":
Dwayne Johnson, 
John Hurt, 
Ian McShane, 
Joseph Fiennes
",min,M
Relatos Selvagens,(2014),"Comedy, Drama, Thriller",122,8.1,3.11,159.333,77.0,Damián Szifron,":
Darío Grandinetti, 
María Marull, 
Mónica Villa, 
Diego Starosta
",min,M
Uma Noite no Museu 3: O Segredo da Tumba,(2014),"Adventure, Comedy, Family",98,6.2,113.75,98.049,47.0,Shawn Levy,":
Ben Stiller, 
Robin Williams, 
Owen Wilson, 
Dick Van Dyke
",min,M
O Melhor de Mim,(2014),"Drama, Romance",118,6.7,26.76,62.075,29.0,Michael Hoffman,":
James Marsden, 
Michelle Monaghan, 
Luke Bracey, 
Liana Liberato
",min,M
As Tartarugas Ninja,(2014),"Action, Adventure, Comedy",101,5.8,191.20,195.133,31.0,Jonathan Liebesman,":
Megan Fox, 
Will Arnett, 
William Fichtner, 
Noel Fisher
",min,M
Sex Tape: Perdido na Nuvem,(2014),"Comedy, Romance",94,5.1,38.54,103.208,36.0,Jake Kasdan,":
Jason Segel, 
Cameron Diaz, 
Rob Corddry, 
Ellie Kemper
",min,M
Antes de Dormir,(2014),"Drama, Horror, Mystery",92,6.3,2.96,67.086,41.0,Rowan Joffe,":
Nicole Kidman, 
Colin Firth, 
Mark Strong, 
Anne-Marie Duff
",min,M
Planeta dos Macacos: O Confronto,(2014),"Action, Adventure, Drama",130,7.6,208.55,398.539,79.0,Matt Reeves,":
Gary Oldman, 
Keri Russell, 
Andy Serkis, 
Kodi Smit-McPhee
",min,M
Uma Aventura Lego,(2014),"Animation, Action, Adventure",100,7.8,257.76,312.431,83.0,Christopher Miller,":
Chris Pratt, 
Will Ferrell, 
Elizabeth Banks, 
Will Arnett
",min,M
Monsters: Dark Continent,(2014),"Action, Drama, Horror",119,4.3,,9.573,42.0,Tom Green,":
Johnny Harris, 
Sam Keeley, 
Joe Dempsie, 
Sofia Boutella
",min,
Como Treinar o Seu Dragão 2,(2014),"Animation, Action, Adventure",102,7.8,177.00,289.499,76.0,Dean DeBlois,":
Jay Baruchel, 
Cate Blanchett, 
Gerard Butler, 
Craig Ferguson
",min,M
Jersey Boys: Em Busca da Música,(2014),"Biography, Drama, Music",134,6.8,47.03,31.307,54.0,Clint Eastwood,":
John Lloyd Young, 
Erich Bergen, 
Michael Lomenda, 
Vincent Piazza
",min,M
Êxodo: Deuses e Reis,(2014),"Action, Drama, Fantasy",150,6.0,65.01,154.062,52.0,Ridley Scott,":
Christian Bale, 
Joel Edgerton, 
Ben Kingsley, 
Sigourney Weaver
",min,M
Annie,(2014),"Comedy, Drama, Family",118,5.3,85.91,32.321,33.0,Will Gluck,":
Quvenzhané Wallis, 
Cameron Diaz, 
Jamie Foxx, 
Rose Byrne
",min,M
Academia de Vampiros: O Beijo das Sombras,(2014),"Action, Comedy, Drama",104,5.5,7.79,50.241,31.0,Mark Waters,":
Zoey Deutch, 
Lucy Fry, 
Danila Kozlovsky, 
Gabriel Byrne
",min,M
O Hóspede,(I) (2014),"Action, Comedy, Crime",100,6.7,0.32,84.572,76.0,Adam Wingard,":
Dan Stevens, 
Sheila Kelley, 
Maika Monroe, 
Joel David Moore
",min,M
Assim na Terra Como no Inferno,(2014),"Horror, Mystery, Thriller",93,6.2,21.20,70.224,38.0,John Erick Dowdle,":
Perdita Weeks, 
Ben Feldman, 
Edwin Hodge, 
François Civil
",min,M
3 Dias Para Matar,(2014),"Action, Drama, Thriller",117,6.2,30.70,83.659,40.0,McG,":
Kevin Costner, 
Hailee Steinfeld, 
Connie Nielsen, 
Amber Heard
",min,M
Operação Sombra: Jack Ryan,(2014),"Action, Drama, Thriller",105,6.2,50.58,117.741,57.0,Kenneth Branagh,":
Chris Pine, 
Kevin Costner, 
Keira Knightley, 
Kenneth Branagh
",min,M
RoboCop,(2014),"Action, Crime, Sci-Fi",117,6.2,58.61,209.707,52.0,José Padilha,":
Joel Kinnaman, 
Gary Oldman, 
Michael Keaton, 
Abbie Cornish
",min,M
Namoro ou Liberdade,(2014),"Comedy, Romance",94,6.1,26.05,94.348,36.0,Tom Gormican,":
Zac Efron, 
Michael B. Jordan, 
Miles Teller, 
Imogen Poots
",min,M
Transcendence: A Revolução,(I) (2014),"Drama, Sci-Fi, Thriller",119,6.3,23.02,208.978,42.0,Wally Pfister,":
Johnny Depp, 
Rebecca Hall, 
Morgan Freeman, 
Cillian Murphy
",min,M
Debi & Lóide 2,(2014),Comedy,109,5.6,86.21,122.528,36.0,Bobby Farrelly,":
Jim Carrey, 
Jeff Daniels, 
Rob Riggle, 
Laurie Holden
",min,M
Suite Francesa,(2014),"Drama, Romance, War",107,7.0,,21.353,63.0,Saul Dibb,":
Michelle Williams, 
Kristin Scott Thomas, 
Margot Robbie, 
Eric Godon
",min,
As Aventuras de Paddington,(2014),"Adventure, Comedy, Family",95,7.2,76.27,90.095,77.0,Paul King,":
Hugh Bonneville, 
Sally Hawkins, 
Julie Walters, 
Jim Broadbent
",min,M
Selma: Uma Luta Pela Igualdade,(I) (2014),"Biography, Drama, History",128,7.5,52.08,79.886,87.0,Ava DuVernay,":
David Oyelowo, 
Carmen Ejogo, 
Tim Roth, 
Lorraine Toussaint
",min,M
Annabelle,(I) (2014),"Horror, Mystery, Thriller",99,5.4,84.27,131.678,37.0,John R. Leonetti,":
Ward Horton, 
Annabelle Wallis, 
Alfre Woodard, 
Tony Amendola
",min,M
O Homem Mais Procurado,(2014),"Crime, Drama, Thriller",122,6.8,17.24,69.430,73.0,Anton Corbijn,":
Philip Seymour Hoffman, 
Rachel McAdams, 
Daniel Brühl, 
Robin Wright
",min,M
Prazeres Mortais,(2014),"Mystery, Romance, Thriller",108,6.3,5.98,48.877,24.0,Erik Van Looy,":
Karl Urban, 
James Marsden, 
Wentworth Miller, 
Eric Stonestreet
",min,M
Need for Speed: O Filme,(2014),"Action, Crime, Thriller",132,6.5,43.58,157.929,39.0,Scott Waugh,":
Aaron Paul, 
Dominic Cooper, 
Imogen Poots, 
Kid Cudi
",min,M
O Ano Mais Violento,(2014),"Action, Crime, Drama",125,7.0,5.74,62.370,79.0,J.C. Chandor,":
Oscar Isaac, 
Jessica Chastain, 
David Oyelowo, 
Alessandro Nivola
",min,M
Sem Escalas,(2014),"Action, Mystery, Thriller",106,6.9,92.17,240.553,56.0,Jaume Collet-Serra,":
Liam Neeson, 
Julianne Moore, 
Scoot McNairy, 
Michelle Dockery
",min,M
Grandes Olhos,(I) (2014),"Biography, Crime, Drama",106,7.0,14.48,80.581,62.0,Tim Burton,":
Amy Adams, 
Christoph Waltz, 
Danny Huston, 
Krysten Ritter
",min,M
Mommy,(I) (2014),Drama,139,8.1,3.49,45.349,74.0,Xavier Dolan,":
Anne Dorval, 
Antoine Olivier Pilon, 
Suzanne Clément, 
Patrick Huard
",min,M
O Apostador,(III) (2014),"Crime, Drama, Thriller",111,6.0,33.63,61.714,55.0,Rupert Wyatt,":
Mark Wahlberg, 
Jessica Lange, 
John Goodman, 
Brie Larson
",min,M
Magia ao Luar,(2014),"Comedy, Romance",97,6.5,10.51,60.886,54.0,Woody Allen,":
Colin Firth, 
Emma Stone, 
Marcia Gay Harden, 
Hamish Linklater
",min,M
PK,(2014),"Comedy, Drama, Fantasy",153,8.1,10.62,146.431,,Rajkumar Hirani,":
Aamir Khan, 
Anushka Sharma, 
Sanjay Dutt, 
Boman Irani
",min,M
"Tiras, Só que Não",(2014),"Action, Comedy, Crime",104,6.4,82.39,123.757,30.0,Luke Greenfield,":
Jake Johnson, 
Damon Wayans Jr., 
Rob Riggle, 
Nina Dobrev
",min,M
O Universo no Olhar,(2014),"Drama, Romance, Sci-Fi",106,7.4,0.33,108.414,57.0,Mike Cahill,":
Michael Pitt, 
Steven Yeun, 
Astrid Bergès-Frisbey, 
Brit Marling
",min,M
In-gan-jung-dok,(2014),Drama,132,6.1,,864,,Dae-woo Kim,":
Seung-heon Song, 
Ji-yeon Lim, 
Yeo-jeong Jo, 
Joo-Wan On
",min,
Agente do Futuro,(I) (2014),"Action, Sci-Fi, Thriller",109,6.1,,52.159,37.0,Gabe Ibáñez,":
Antonio Banderas, 
Birgitte Hjort Sørensen, 
Dylan McDermott, 
Melanie Griffith
",min,
Para Sempre Alice,(2014),Drama,101,7.5,18.75,120.814,72.0,Richard Glatzer,":
Julianne Moore, 
Alec Baldwin, 
Kristen Stewart, 
Kate Bosworth
",min,M
A 100 Passos de um Sonho,(2014),"Comedy, Drama",122,7.3,54.24,72.256,55.0,Lasse Hallström,":
Helen Mirren, 
Om Puri, 
Manish Dayal, 
Charlotte Le Bon
",min,M
Creep,(I) (2014),"Horror, Thriller",77,6.3,,34.549,74.0,Patrick Brice,":
Patrick Brice, 
Mark Duplass
",min,
"Boa Noite, Mamãe",(2014),"Horror, Mystery, Thriller",99,6.7,1.17,38.516,81.0,Severin Fiala,":
Lukas Schwarz, 
Elias Schwarz, 
Susanne Wuest, 
Hans Escher
",min,M
Acima das Nuvens,(2014),Drama,124,6.7,1.81,25.717,78.0,Olivier Assayas,":
Juliette Binoche, 
Kristen Stewart, 
Chloë Grace Moretz, 
Lars Eidinger
",min,M
Quero Matar Meu Chefe 2,(2014),"Comedy, Crime",108,6.3,54.45,149.372,40.0,Sean Anders,":
Jason Bateman, 
Jason Sudeikis, 
Charlie Day, 
Jennifer Aniston
",min,M
O Homem Infinito,(2014),"Comedy, Fantasy, Sci-Fi",85,6.4,,1.388,,Hugh Sullivan,":
Josh McConville, 
Hannah Marshall, 
Alex Dimitriades
",min,
Hércules,(2014),"Action, Adventure, Fantasy",99,4.2,18.85,51.167,22.0,Renny Harlin,":
Kellan Lutz, 
Gaia Weiss, 
Scott Adkins, 
Roxanne McKee
",min,M
Busca Implacável 3,(2014),"Action, Thriller",108,6.0,89.26,170.460,26.0,Olivier Megaton,":
Liam Neeson, 
Forest Whitaker, 
Maggie Grace, 
Famke Janssen
",min,M
Serena,(I) (2014),"Drama, History, Romance",109,5.4,0.18,25.429,36.0,Susanne Bier,":
Bradley Cooper, 
Jennifer Lawrence, 
Rhys Ifans, 
Toby Jones
",min,M
Operação Invasão 2,(2014),"Action, Crime, Thriller",150,8.0,2.63,107.913,71.0,Gareth Evans,":
Iko Uwais, 
Yayan Ruhian, 
Arifin Putra, 
Oka Antara
",min,M
Se Eu Ficar,(2014),"Drama, Fantasy, Music",107,6.7,50.47,110.822,46.0,R.J. Cutler,":
Chloë Grace Moretz, 
Mireille Enos, 
Jamie Blackley, 
Joshua Leonard
",min,M
Hector e a Procura da Felicidade,(2014),"Adventure, Comedy, Drama",120,7.0,1.12,43.157,29.0,Peter Chelsom,":
Simon Pegg, 
Rosamund Pike, 
Tracy Ann Oberman, 
Jean Reno
",min,M
Força Maior,(2014),"Comedy, Drama",120,7.3,1.36,43.910,87.0,Ruben Östlund,":
Johannes Kuhnke, 
Lisa Loven Kongsli, 
Clara Wettergren, 
Vincent Wettergren
",min,M
The Beach Boys: Uma História de Sucesso,(2014),"Biography, Drama, Music",121,7.4,12.55,33.443,80.0,Bill Pohlad,":
John Cusack, 
Paul Dano, 
Elizabeth Banks, 
Paul Giamatti
",min,M
Um Santo Vizinho,(2014),"Comedy, Drama",102,7.2,44.13,91.541,64.0,Theodore Melfi,":
Bill Murray, 
Melissa McCarthy, 
Naomi Watts, 
Jaeden Martell
",min,M
Livrai-nos do Mal,(I) (2014),"Horror, Mystery, Thriller",118,6.2,30.58,66.199,40.0,Scott Derrickson,":
Eric Bana, 
Edgar Ramírez, 
Olivia Munn, 
Chris Coy
",min,M
Um Conto do Destino,(2014),"Drama, Fantasy, Mystery",118,6.2,0.02,50.211,31.0,Akiva Goldsman,":
Colin Farrell, 
Jessica Brown Findlay, 
Russell Crowe, 
Jennifer Connelly
",min,M
Amizade Desfeita,(2014),"Horror, Mystery, Thriller",83,5.5,32.48,64.376,59.0,Levan Gabriadze,":
Heather Sossaman, 
Matthew Bohrer, 
Courtney Halverson, 
Shelley Hennig
",min,M
A Possessão de Deborah Logan,(2014),"Horror, Mystery, Thriller",90,6.0,,23.151,,Adam Robitel,":
Jill Larson, 
Anne Ramsay, 
Michelle Ang, 
Brett Gentile
",min,
Loucuras no México,(2014),"Adventure, Comedy",93,5.6,,6.330,22.0,Scot Armstrong,":
Adam Pally, 
T.J. Miller, 
Thomas Middleditch, 
Shannon Woodward
",min,
November Man: Um Espião Nunca Morre,(2014),"Action, Crime, Thriller",108,6.3,24.98,60.699,38.0,Roger Donaldson,":
Pierce Brosnan, 
Luke Bracey, 
Olga Kurylenko, 
Bill Smitrovich
",min,M
Policial em Apuros,(2014),"Action, Comedy, Crime",99,6.2,134.94,97.407,41.0,Tim Story,":
Ice Cube, 
Kevin Hart, 
Tika Sumpter, 
John Leguizamo
",min,M
Hungry Hearts,(2014),"Drama, Romance, Thriller",109,6.4,,4.054,48.0,Saverio Costanzo,":
Adam Driver, 
Alba Rohrwacher, 
Roberta Maxwell, 
Brandon Reiss
",min,
Veronica Mars: O Filme,(2014),"Crime, Drama, Mystery",107,6.8,3.32,48.741,62.0,Rob Thomas,":
Kristen Bell, 
Jason Dohring, 
Enrico Colantoni, 
Chris Lowell
",min,M
As Vozes,(2014),"Comedy, Crime, Horror",103,6.4,,50.176,58.0,Marjane Satrapi,":
Ryan Reynolds, 
Gemma Arterton, 
Anna Kendrick, 
Jacki Weaver
",min,
Amor sem Fim,(2014),"Drama, Romance",104,6.3,23.39,38.928,30.0,Shana Feste,":
Gabriella Wilde, 
Alex Pettyfer, 
Bruce Greenwood, 
Robert Patrick
",min,M
Deixa Rolar,(2014),"Comedy, Romance",94,6.0,,24.205,30.0,Justin Reardon,":
Chris Evans, 
Michelle Monaghan, 
Topher Grace, 
Aubrey Plaza
",min,
