Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
1900,(1976),"Drama, History",317,7.7,,21.062,70.0,Bernardo Bertolucci,":
Robert De Niro, 
Gérard Depardieu, 
Dominique Sanda, 
Francesca Bertini
",min,
Todos os Homens do Presidente,(1976),"Biography, Drama, History",138,8.0,70.60,95.936,80.0,Alan J. Pakula,":
Dustin Hoffman, 
Robert Redford, 
Jack Warden, 
Martin Balsam
",min,M
A Profecia,(1976),Horror,111,7.5,4.27,101.510,62.0,Richard Donner,":
Gregory Peck, 
Lee Remick, 
Harvey Stephens, 
David Warner
",min,M
Assassinato por Morte,(1976),"Comedy, Crime, Mystery",95,7.4,,31.376,62.0,Robert Moore,":
Peter Falk, 
Alec Guinness, 
Peter Sellers, 
Eileen Brennan
",min,
Quando as Metralhadoras Cospem,(1976),"Comedy, Crime, Family",93,6.9,2.78,15.103,71.0,Alan Parker,":
Jodie Foster, 
Scott Baio, 
Florence Garland, 
John Cassisi
",min,M
Maratona da Morte,(1976),"Crime, Thriller",125,7.5,21.71,54.577,64.0,John Schlesinger,":
Dustin Hoffman, 
Laurence Olivier, 
Roy Scheider, 
William Devane
",min,M
Assalto à 13ª DP,(1976),"Action, Crime, Thriller",91,7.4,,40.863,89.0,John Carpenter,":
Austin Stoker, 
Darwin Joston, 
Laurie Zimmer, 
Martin West
",min,
A Águia Pousou,(1976),"Adventure, Drama, Thriller",135,6.9,,17.906,61.0,John Sturges,":
Michael Caine, 
Donald Sutherland, 
Robert Duvall, 
Jenny Agutter
",min,
Car Wash: Onde Acontece de Tudo,(1976),"Comedy, Drama, Romance",97,6.1,,5.989,70.0,Michael Schultz,":
Richard Pryor, 
Franklyn Ajaye, 
Darrow Igus, 
Otis Day
",min,
Se Eu Fosse Minha Mãe,(1976),"Comedy, Family, Fantasy",95,6.3,25.94,11.008,51.0,Gary Nelson,":
Barbara Harris, 
Jodie Foster, 
John Astin, 
Patsy Kelly
",min,M
A Menina do Outro Lado da Rua,(1976),"Drama, Horror, Mystery",100,7.1,,11.895,53.0,Nicolas Gessner,":
Jodie Foster, 
Martin Sheen, 
Alexis Smith, 
Mort Shuman
",min,
The Human Tornado,(1976),"Action, Comedy, Drama",96,6.1,,1.284,,Cliff Roquemore,":
Rudy Ray Moore, 
Lady Reed, 
Jimmy Lynch, 
Gloria Delaney
",min,
"Gator, O Implacável",(1976),"Action, Drama, Crime",115,5.9,11.00,3.356,41.0,Burt Reynolds,":
Burt Reynolds, 
Jack Weston, 
Lauren Hutton, 
Jerry Reed
",min,M
O Homem Que Caiu na Terra,(1976),"Drama, Sci-Fi",139,6.7,0.10,22.437,81.0,Nicolas Roeg,":
David Bowie, 
Rip Torn, 
Candy Clark, 
Buck Henry
",min,M
Maomé - O Mensageiro de Alá,(1976),"Biography, Drama, History",177,8.2,,41.158,,Moustapha Akkad,":
Anthony Quinn, 
Irene Papas, 
Michael Ansara, 
Johnny Sekka
",min,
No Coração da Terra,(1976),"Adventure, Fantasy, Sci-Fi",89,5.2,,3.953,,Kevin Connor,":
Doug McClure, 
Peter Cushing, 
Caroline Munro, 
Cy Grant
",min,
Casanova de Fellini,(1976),"Biography, Drama, History",155,7.1,,6.480,,Federico Fellini,":
Donald Sutherland, 
Tina Aumont, 
Cicely Browne, 
Carmen Scarpitta
",min,
O Império dos Sentidos,(1976),"Drama, Romance",109,6.6,,16.989,,Nagisa Ôshima,":
Tatsuya Fuji, 
Eiko Matsuda, 
Aoi Nakajima, 
Yasuko Matsui
",min,
A Nova Transa da Pantera Cor-de-Rosa,(1976),"Comedy, Crime",103,7.2,33.83,26.304,60.0,Blake Edwards,":
Peter Sellers, 
Herbert Lom, 
Lesley-Anne Down, 
Burt Kwouk
",min,M
Sem Medo da Morte,(1976),"Action, Crime, Thriller",96,6.8,46.20,39.127,58.0,James Fargo,":
Clint Eastwood, 
Tyne Daly, 
Harry Guardino, 
Bradford Dillman
",min,M
Salão Kitty,(1976),"Drama, War",129,5.3,,3.484,,Tinto Brass,":
Helmut Berger, 
Ingrid Thulin, 
Teresa Ann Savoy, 
John Steiner
",min,
"Alice, Querida Alice",(1976),"Horror, Mystery, Thriller",98,6.5,,8.518,67.0,Alfred Sole,":
Linda Miller, 
Mildred Clinton, 
Paula E. Sheppard, 
Niles McMaster
",min,
Trama Macabra,(1976),"Comedy, Crime, Drama",120,6.8,,19.189,,Alfred Hitchcock,":
Karen Black, 
Bruce Dern, 
Barbara Harris, 
William Devane
",min,
O Expresso de Chicago,(1976),"Action, Comedy, Crime",114,6.9,,16.842,41.0,Arthur Hiller,":
Gene Wilder, 
Richard Pryor, 
Jill Clayburgh, 
Patrick McGoohan
",min,
O Guarda-Costas,(1976),"Comedy, Drama",102,5.6,,3.805,60.0,Bob Rafelson,":
Jeff Bridges, 
Sally Field, 
Arnold Schwarzenegger, 
R.G. Armstrong
",min,
Sebastiane,(1976),"Drama, Romance",86,6.1,,2.384,,Paul Humfress,":
Leonardo Treviglio, 
Barney James, 
Neil Kennedy, 
Richard Warwick
",min,
O Último Magnata,(1976),"Drama, Romance",123,6.3,1.82,7.520,,Elia Kazan,":
Robert De Niro, 
Tony Curtis, 
Robert Mitchum, 
Jeanne Moreau
",min,M
"Felpudo, o Cachorro Promotor",(1976),"Comedy, Family, Fantasy",91,5.9,,2.413,60.0,Robert Stevenson,":
Dean Jones, 
Suzanne Pleshette, 
Tim Conway, 
Keenan Wynn
",min,
Up!,(1976),Comedy,80,5.9,,2.618,,Russ Meyer,":
Raven De La Croix, 
Robert McLane, 
Janet Wood, 
Candy Samples
",min,
"Mundo Futuro: Ano 2003, Operação Terra",(1976),"Sci-Fi, Thriller",108,5.8,,9.094,46.0,Richard T. Heffron,":
Peter Fonda, 
Blythe Danner, 
Arthur Hill, 
Yul Brynner
",min,
Foi Deus Quem Mandou,(1976),"Crime, Horror, Sci-Fi",91,6.2,,4.200,,Larry Cohen,":
Tony Lo Bianco, 
Deborah Raffin, 
Sandy Dennis, 
Sylvia Sidney
",min,
Duelo de Gigantes,(1976),"Drama, Western",126,6.6,14.00,8.929,65.0,Arthur Penn,":
Marlon Brando, 
Jack Nicholson, 
Randy Quaid, 
Kathleen Lloyd
",min,M
Eva nera,(1976),Drama,98,4.5,,448,,Joe D'Amato,":
Jack Palance, 
Laura Gemser, 
Gabriele Tinti, 
Michele Starck
",min,
A Última Loucura de Mel Brooks,(1976),Comedy,87,6.7,36.15,15.271,,Mel Brooks,":
Mel Brooks, 
Marty Feldman, 
Dom DeLuise, 
Sid Caesar
",min,M
O Anjo e o Marginal,(1976),"Crime, Drama",88,5.3,,627,,Mark L. Lester,":
Marjoe Gortner, 
Lynda Carter, 
Jesse Vint, 
Merrie Lynn Ross
",min,
Verão de Ilusões,(I) (1976),Drama,96,6.7,,1.021,54.0,Daniel Petrie,":
Sam Elliott, 
Anne Archer, 
Stephen Young, 
Parker Stevenson
",min,
A Travessia de Cassandra,(1976),"Drama, Thriller",129,6.4,,6.903,,George P. Cosmatos,":
Sophia Loren, 
Richard Harris, 
Martin Sheen, 
O.J. Simpson
",min,
A Morte de um Bookmaker Chinês,(1976),"Crime, Drama, Thriller",135,7.4,,9.984,65.0,John Cassavetes,":
Ben Gazzara, 
Timothy Carey, 
Seymour Cassel, 
Robert Phillips
",min,
Uma Adolescente de Verdade,(1976),Drama,93,5.3,0.00,3.277,55.0,Catherine Breillat,":
Charlotte Alexandra, 
Hiram Keller, 
Rita Maiden, 
Bruno Balp
",min,M
Uma Filha para o Diabo,(1976),Horror,95,5.9,,3.273,,Peter Sykes,":
Richard Widmark, 
Christopher Lee, 
Honor Blackman, 
Denholm Elliott
",min,
A Viagem dos Condenados,(1976),"Drama, War",155,6.4,,2.440,,Stuart Rosenberg,":
Faye Dunaway, 
Oskar Werner, 
Lee Grant, 
Sam Wanamaker
",min,
"Grizzly, a Fera Assassina",(1976),"Adventure, Horror, Thriller",91,5.3,,3.730,,William Girdler,":
Christopher George, 
Andrew Prine, 
Richard Jaeckel, 
Joan McCall
",min,
A Mansão Macabra,(1976),"Horror, Mystery, Thriller",116,6.5,,9.013,48.0,Dan Curtis,":
Karen Black, 
Oliver Reed, 
Burgess Meredith, 
Eileen Heckart
",min,
As Incríveis Peripécias do Ônibus Atômico,(1976),"Action, Comedy",88,5.6,3.54,2.835,,James Frawley,":
Joseph Bologna, 
Stockard Channing, 
John Beck, 
Rene Auberjonois
",min,M
O Sapatinho e a Rosa: A História de Cinderela,(1976),"Adventure, Family, Fantasy",146,7.1,,2.359,,Bryan Forbes,":
Richard Chamberlain, 
Gemma Craven, 
Annette Crosbie, 
Edith Evans
",min,
A Fúria das Feras Atômicas,(1976),"Adventure, Horror, Sci-Fi",88,4.6,,3.284,,Bert I. Gordon,":
Marjoe Gortner, 
Pamela Franklin, 
Ralph Meeker, 
Jon Cypher
",min,
Robin E Marian,(1976),"Adventure, Drama, Romance",106,6.5,8.72,10.698,,Richard Lester,":
Sean Connery, 
Audrey Hepburn, 
Robert Shaw, 
Richard Harris
",min,M
Trágica Obsessão,(1976),"Drama, Mystery, Thriller",98,6.7,1.00,8.169,,Brian De Palma,":
Cliff Robertson, 
Geneviève Bujold, 
John Lithgow, 
Sylvia Kuumba Williams
",min,M
Devorado Vivo,(1976),"Horror, Thriller",91,5.5,,6.093,,Tobe Hooper,":
Neville Brand, 
Mel Ferrer, 
Carolyn Jones, 
Marilyn Burns
",min,
Satan's Slave,(1976),Horror,86,5.1,,1.399,,Norman J. Warren,":
Michael Gough, 
Martin Potter, 
Candace Glendenning, 
Barbara Kellerman
",min,
Jackson County Jail,(1976),"Action, Crime, Drama",84,6.2,,891,,Michael Miller,":
Yvette Mimieux, 
Tommy Lee Jones, 
Lisa Copeland, 
Cliff Emmich
",min,
O Incrível Show de Torturas,(1976),"Comedy, Horror",84,4.9,,4.758,,Joel M. Reed,":
Seamus O'Brien, 
Viju Krem, 
Niles McMaster, 
Dan Fauci
",min,
Assassino Invisível,(1976),"Crime, Drama, Horror",90,6.1,,6.421,,Charles B. Pierce,":
Ben Johnson, 
Andrew Prine, 
Dawn Wells, 
Jimmy Clem
",min,
A Violentada,(1976),"Crime, Drama, Thriller",89,5.4,8.33,1.851,,Lamont Johnson,":
Margaux Hemingway, 
Chris Sarandon, 
Perry King, 
Anne Bancroft
",min,M
Mikey and Nicky,(1976),"Crime, Drama",119,7.4,,2.902,,Elaine May,":
Peter Falk, 
John Cassavetes, 
Ned Beatty, 
Rose Arrick
",min,
A Ponte do Desejo,(1976),Drama,106,6.6,,1.387,,Max Baer Jr.,":
Robby Benson, 
Glynnis O'Connor, 
Joan Hotchkis, 
Sandy McPeak
",min,
Emanuelle nera: Orient reportage,(1976),Drama,92,4.2,,780,,Joe D'Amato,":
Laura Gemser, 
Gabriele Tinti, 
Ely Galleani, 
Ivan Rassimov
",min,
A Noite do Terror Rastejante,(1976),Horror,92,4.8,,5.001,,Jeff Lieberman,":
Don Scardino, 
Patricia Pearcy, 
R.A. Dow, 
Jean Sullivan
",min,
L'adolescente,(1976),Comedy,92,6.3,,46,,Alfonso Brescia,":
Tuccio Musumeci, 
Daniela Giordano, 
Sonia Viviani, 
Dagmar Lassander
",min,
Os Ventos do Outono,(1976),Western,100,6.2,,143,,Charles B. Pierce,":
Jack Elam, 
Jeanette Nolan, 
Andrew Prine, 
Earl E. Smith
",min,
A Batalha da Vingança,(1976),"Action, Adventure, Comedy",150,6.2,,2.390,,Peter R. Hunt,":
Lee Marvin, 
Roger Moore, 
Barbara Parkins, 
Ian Holm
",min,
Cannonball - A Corrida do Século,(1976),"Action, Comedy, Crime",93,5.5,3.27,4.044,35.0,Paul Bartel,":
David Carradine, 
Bill McKinney, 
Veronica Hamel, 
Gerrit Graham
",min,M
The Death Collector,(1976),"Action, Crime, Drama",85,5.7,,669,,Ralph De Vito,":
Joe Cortese, 
Lou Criscuolo, 
Joe Pesci, 
Bobby Alto
",min,
A Casa das Janelas Sorridentes,(1976),"Horror, Mystery, Thriller",110,7.1,,4.368,,Pupi Avati,":
Lino Capolicchio, 
Francesca Marciano, 
Gianni Cavina, 
Giulio Pizzirani
",min,
Drum,(1976),"Action, Drama",110,5.4,,710,,Steve Carver,":
Warren Oates, 
Isela Vega, 
Ken Norton, 
Pam Grier
",min,
Cria Corvos,(1976),Drama,105,8.0,,8.425,,Carlos Saura,":
Ana Torrent, 
Conchita Pérez, 
Mayte Sanchez, 
Geraldine Chaplin
",min,
Now We've Seen It All!,(1976),Comedy,100,6.2,,538,,Georges Lautner,":
Pierre Richard, 
Miou-Miou, 
Jean-Pierre Marielle, 
Renée Saint-Cyr
",min,
O Marinheiro que Caiu em Desgraça com o Mar,(1976),"Drama, Mystery, Thriller",105,6.3,,1.053,,Lewis John Carlino,":
Sarah Miles, 
Kris Kristofferson, 
Jonathan Kahn, 
Margo Cunningham
",min,
Hollywood Boulevard,(1976),"Comedy, Thriller",83,6.0,,912,,Allan Arkush,":
Mary Woronov, 
Paul Bartel, 
George Wagner, 
Jonathan Kaplan
",min,
Mannen på taket,(1976),"Action, Crime, Drama",110,7.3,,3.450,,Bo Widerberg,":
Carl-Gustaf Lindstedt, 
Sven Wollter, 
Thomas Hellberg, 
Håkan Serner
",min,
Através do Grande Abismo,(1976),"Family, Western",100,6.4,18.81,541,,Stewart Raffill,":
Robert Logan, 
Heather Rattray, 
Mark Edward Hall, 
George 'Buck' Flower
",min,M
Face a Face,(1976),"Drama, Fantasy",114,7.6,,4.524,68.0,Ingmar Bergman,":
Liv Ullmann, 
Erland Josephson, 
Aino Taube, 
Gunnar Björnstrand
",min,
Esta Terra é Minha Terra,(1976),"Biography, Drama, Music",147,7.3,,4.448,70.0,Hal Ashby,":
David Carradine, 
Ronny Cox, 
Melinda Dillon, 
Gail Strickland
",min,
O Inocente,(1976),"Drama, Romance",129,7.4,,3.024,,Luchino Visconti,":
Giancarlo Giannini, 
Laura Antonelli, 
Jennifer O'Neill, 
Rina Morelli
",min,
Confessions of a Driving Instructor,(1976),Comedy,90,4.0,,742,,Norman Cohen,":
Robin Askwith, 
Anthony Booth, 
Sheila White, 
Doris Hare
",min,
Coração de Cristal,(1976),Drama,94,7.1,,5.080,,Werner Herzog,":
Josef Bierbichler, 
Stefan Güttler, 
Clemens Scheitz, 
Volker Prechtel
",min,
Oeste Selvagem,(1976),"Comedy, Western",123,6.1,,3.895,,Robert Altman,":
Paul Newman, 
Joel Grey, 
Kevin McCarthy, 
Harvey Keitel
",min,
O Grande Assalto,(1976),"Comedy, Romance, Western",99,6.6,,2.266,,Frank D. Gilroy,":
Charles Bronson, 
Jill Ireland, 
Douglas Fowley, 
Stan Haze
",min,
"Gus, uma Mula Fora de Série",(1976),"Comedy, Family, Sport",96,5.9,,1.493,52.0,Vincent McEveety,":
Edward Asner, 
Don Knotts, 
Gary Grimes, 
Tim Conway
",min,
Uma Corrida de Loucos,(1976),Comedy,105,6.3,,3.453,37.0,Charles Bail,":
Michael Sarrazin, 
Tim McIntire, 
Raul Julia, 
Norman Burton
",min,
L'aile ou la cuisse,(1976),"Comedy, Family",104,7.3,,9.031,,Claude Zidi,":
Louis de Funès, 
Coluche, 
Ann Zacharias, 
Julien Guiomar
",min,
Cidadão Klein,(1976),"Crime, Drama, Mystery",123,7.6,0.03,4.933,,Joseph Losey,":
Alain Delon, 
Jeanne Moreau, 
Francine Bergé, 
Juliet Berto
",min,M
Al-risâlah,(1976),"Biography, Drama, History",207,8.9,,6.254,,Moustapha Akkad,":
Abdallah Gheith, 
Mona Wassef, 
Hamdy Gheith, 
Ali Achmed Taram
",min,
Pânico na Multidão,(1976),"Action, Crime, Drama",115,6.1,,3.170,,Larry Peerce,":
Charlton Heston, 
John Cassavetes, 
Martin Balsam, 
Beau Bridges
",min,
A Revanche das Colegiais,(1976),"Comedy, Sport",87,4.6,,697,,Richard Lerner,":
Jerii Woods, 
Cheryl Smith, 
Helen Lang, 
Patrice Rohmer
",min,
A Duquesa e o Vilão,(1976),"Comedy, Western",103,5.7,,1.551,,Melvin Frank,":
George Segal, 
Goldie Hawn, 
Conrad Janis, 
Thayer David
",min,
No Decurso do Tempo,(1976),Drama,175,7.8,,4.628,,Wim Wenders,":
Rüdiger Vogler, 
Hanns Zischler, 
Lisa Kreuzer, 
Rudolf Schündler
",min,
O Embrião,(1976),"Horror, Sci-Fi",104,5.0,,1.197,,Ralph Nelson,":
Rock Hudson, 
Barbara Carrera, 
Diane Ladd, 
Roddy McDowall
",min,
Uma Mulher Chamada Apache,(1976),"Action, Drama, Romance",90,5.2,,242,,Giorgio Mariuzzo,":
Al Cliver, 
Clara Hopf, 
Federico Boido, 
Corrado Olmi
",min,
A Ilha da Morte,(1976),Horror,108,5.1,,3.073,,Nico Mastorakis,":
Robert Behling, 
Jane Lyle, 
Jessica Dublin, 
Gerard Gonalons
",min,
Storm Boy,(1976),"Drama, Family",88,7.0,,978,,Henri Safran,":
Greg Rowe, 
Peter Cummins, 
David Gulpilil, 
Judy Dick
",min,
A Bruxa que Veio do Mar,(1976),"Drama, Horror, Thriller",83,5.6,,1.434,,Matt Cimber,":
Millie Perkins, 
Lonny Chapman, 
Vanessa Brown, 
Peggy Feury
",min,
Scandalo,(1976),"Drama, War",116,6.7,,307,,Salvatore Samperi,":
Franco Nero, 
Lisa Gastoni, 
Raymond Pellegrin, 
Andréa Ferréol
",min,
Paixão Selvagem,(1976),Drama,89,6.1,,1.553,,Serge Gainsbourg,":
Jane Birkin, 
Joe Dallesandro, 
Hugues Quester, 
Reinhard Kolldehoff
",min,
The Monkey Hu$tle,(1976),"Comedy, Drama",90,5.3,,347,,Arthur Marks,":
Yaphet Kotto, 
Kirk Calloway, 
Thomas Carter, 
Donn C. Harper
",min,
Ecos de Um Verão,(1976),Drama,99,6.6,,361,,Don Taylor,":
Richard Harris, 
Jodie Foster, 
Lois Nettleton, 
Geraldine Fitzgerald
",min,
Dona Flor e Seus Dois Maridos,(1976),Comedy,110,7.0,,2.122,52.0,Bruno Barreto,":
Sônia Braga, 
José Wilker, 
Mauro Mendonça, 
Dinorah Brillanti
",min,
The Likely Lads,(1976),Comedy,90,6.6,,976,,Michael Tuchner,":
Rodney Bewes, 
James Bolam, 
Brigit Forsyth, 
Mary Tamm
",min,
Keoma,(1976),"Drama, Western",105,7.1,,4.704,,Enzo G. Castellari,":
Franco Nero, 
William Berger, 
Olga Karlatos, 
Orso Maria Guerrini
",min,
Emergência Maluca,(1976),"Comedy, Drama",98,5.9,20.00,2.800,,Peter Yates,":
Bill Cosby, 
Raquel Welch, 
Harvey Keitel, 
Allen Garfield
",min,M
O Tesouro de Matecumbe,(1976),"Adventure, Family, Western",117,6.3,,430,,Vincent McEveety,":
Robert Foxworth, 
Joan Hackett, 
Peter Ustinov, 
Vic Morrow
",min,
Os Meninos,(1976),"Horror, Mystery, Thriller",112,7.3,,5.921,,Narciso Ibáñez Serrador,":
Lewis Fiander, 
Prunella Ransome, 
Antonio Iranzo, 
Miguel Narros
",min,
La pasión según Berenice,(1976),"Drama, Thriller",107,7.2,,207,,Jaime Humberto Hermosillo,":
Pedro Armendáriz Jr., 
Martha Navarro, 
Blanca Torres, 
Emma Roldán
",min,
The Great Texas Dynamite Chase,(1976),"Action, Comedy, Crime",90,6.1,,419,,Michael Pressman,":
Claudia Jennings, 
Tara Strohmeier, 
Jocelyn Jones, 
Miles Watkins
",min,
Snake Dancer,(1976),Drama,87,5.8,,85,,Dirk de Villiers,":
Glenda Kemp, 
Peter J. Elliott, 
Wilson Dunster, 
Bruce Millar
",min,
Gestapo - Esquadrão da Tortura,(1976),"Drama, Thriller, War",98,4.5,,382,,Rino Di Silvestro,":
John Steiner, 
Lina Polito, 
Erna Schurer, 
Sara Sperati
",min,
Visões de Sherlock Holmes,(1976),"Adventure, Crime, Drama",113,6.7,,4.002,,Herbert Ross,":
Alan Arkin, 
Vanessa Redgrave, 
Robert Duvall, 
Nicol Williamson
",min,
Próxima Parada: Bairro Boêmio,(1976),"Comedy, Drama",111,6.9,,1.832,,Paul Mazursky,":
Lenny Baker, 
Shelley Winters, 
Ellen Greene, 
Lois Smith
",min,
Força Vigilante,(1976),"Action, Adventure, Crime",89,5.2,,680,,George Armitage,":
Kris Kristofferson, 
Jan-Michael Vincent, 
Victoria Principal, 
Bernadette Peters
",min,
Massacre at Central High,(1976),"Drama, Horror, Thriller",87,6.2,,1.528,,Rene Daalder,":
Derrel Maury, 
Andrew Stevens, 
Robert Carradine, 
Kimberly Beck
",min,
Os 12 Trabalhos de Asterix,(1976),"Animation, Adventure, Comedy",82,7.7,,14.021,,René Goscinny,":
Roger Carel, 
Jacques Morel, 
Pierre Tornade, 
Henri Labussière
",min,
Frauengefängnis,(1976),"Crime, Drama, Horror",90,4.5,,1.042,,Jesús Franco,":
Lina Romay, 
Paul Muller, 
Monica Swinn, 
Roger Darton
",min,
Sparkle,(1976),"Drama, Music",98,7.0,4.00,1.321,,Sam O'Steen,":
Philip Michael Thomas, 
Irene Cara, 
Lonette McKee, 
Dwan Smith
",min,M
Una Magnum Special per Tony Saitta,(1976),"Action, Crime, Drama",100,6.4,,561,,Alberto De Martino,":
Stuart Whitman, 
John Saxon, 
Martin Landau, 
Tisa Farrow
",min,
O Retorno do Homem Chamado Cavalo,(1976),"Drama, Western",129,6.1,,1.605,,Irvin Kershner,":
Richard Harris, 
Gale Sondergaard, 
Geoffrey Lewis, 
William Lucking
",min,
O Jogo da Trapaça,(1976),"Crime, Drama, Romance",92,5.4,,253,,Ivan Passer,":
Omar Sharif, 
Karen Black, 
Joseph Bottoms, 
Bernhard Wicki
",min,
Adventures of a Taxi Driver,(1976),"Comedy, Crime",89,4.1,,398,,Stanley A. Long,":
Barry Evans, 
Judy Geeson, 
Adrienne Posta, 
Diana Dors
",min,
No Mundo do Cinema,(1976),Comedy,121,6.3,,1.869,52.0,Peter Bogdanovich,":
Ryan O'Neal, 
Burt Reynolds, 
Tatum O'Neal, 
Brian Keith
",min,
Carry on England,(1976),"Comedy, War",89,4.1,,1.664,,Gerald Thomas,":
Kenneth Connor, 
Windsor Davies, 
Judy Geeson, 
Patrick Mower
",min,
Måske ku' vi,(1976),"Drama, Romance",98,6.3,,250,,Lasse Nielsen,":
Marie-Louise Coninck, 
Ole Ernst, 
Morten Hovman, 
Beth Lendorf
",min,
Du bi quan wang da po xue di zi,(1976),"Action, Comedy, Fantasy",93,7.5,,3.960,57.0,Jimmy Wang Yu,":
Jimmy Wang Yu, 
Tien Wu Chu, 
Kang Chin, 
Chun-Erh Lung
",min,
Roleta Chinesa,(1976),"Drama, Thriller",86,7.4,,3.361,,Rainer Werner Fassbinder,":
Anna Karina, 
Margit Carstensen, 
Brigitte Mira, 
Ulli Lommel
",min,
Ases do Espaço,(1976),"Action, Drama, War",114,6.5,,2.223,,Jack Gold,":
Malcolm McDowell, 
Christopher Plummer, 
Simon Ward, 
Peter Firth
",min,
"Drácula, Pai e Filho",(1976),"Comedy, Horror",96,5.3,,515,,Édouard Molinaro,":
Christopher Lee, 
Bernard Menez, 
Marie-Hélène Breillat, 
Catherine Breillat
",min,
Spermula,(1976),"Horror, Sci-Fi",103,3.9,,333,,Charles Matton,":
Dayle Haddon, 
Udo Kier, 
François Dunoyer, 
Jocelyne Boisseau
",min,
Questão de Tempo,(1976),"Drama, Fantasy, Romance",97,5.2,,490,,Vincente Minnelli,":
Liza Minnelli, 
Ingrid Bergman, 
Charles Boyer, 
Spiros Andros
",min,
O Pirata Escarlate,(1976),"Action, Adventure, Comedy",101,6.0,,1.426,,James Goldstone,":
Robert Shaw, 
James Earl Jones, 
Peter Boyle, 
Geneviève Bujold
",min,
Kenny & Company,(1976),"Comedy, Drama",90,7.4,,515,,Don Coscarelli,":
Dan McCann, 
A. Michael Baldwin, 
Jeff Roth, 
Ralph Richmond
",min,
Tosun Pasa,(1976),"Comedy, History",90,9.0,,19.901,,Kartal Tibet,":
Kemal Sunal, 
Müjde Ar, 
Adile Nasit, 
Sener Sen
",min,
A Sauna das Loucas,(1976),Comedy,91,6.9,,2.097,,Richard Lester,":
Jack Weston, 
Rita Moreno, 
Jerry Stiller, 
Kaye Ballard
",min,
"Ilsa, Harem Keeper of the Oil Sheiks",(1976),"Horror, Thriller",85,5.1,,2.444,,Don Edmonds,":
Dyanne Thorne, 
Max Thayer, 
Jerry Delony, 
Uschi Digard
",min,
It Shouldn't Happen to a Vet,(1976),"Comedy, Drama",93,6.5,,139,,Eric Till,":
John Alderton, 
Colin Blakely, 
Lisa Harrow, 
Bill Maynard
",min,
Cinco Dias de Conspiração,(1976),"Action, Crime, Drama",94,6.3,,1.852,,J. Lee Thompson,":
Charles Bronson, 
Jacqueline Bisset, 
John Houseman, 
Maximilian Schell
",min,
Fim-de-Semana Mortal,(1976),"Horror, Thriller",87,6.0,,936,,William Fruet,":
Brenda Vaccaro, 
Don Stroud, 
Chuck Shamata, 
Richard Ayres
",min,
Trauma,(1976),Thriller,84,5.3,,859,,James Kenelm Clarke,":
Udo Kier, 
Linda Hayden, 
Fiona Richmond, 
Patsy Smart
",min,
