Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Escola de Rock,(2003),"Comedy, Music",109,7.1,81.26,253.247,82.0,Richard Linklater,":
Jack Black, 
Mike White, 
Joan Cusack, 
Adam Pascal
",min,M
Alguém tem que Ceder,(2003),"Comedy, Drama, Romance",128,6.7,124.73,106.462,66.0,Nancy Meyers,":
Jack Nicholson, 
Diane Keaton, 
Keanu Reeves, 
Amanda Peet
",min,M
Identidade,(2003),"Mystery, Thriller",90,7.3,52.16,215.349,64.0,James Mangold,":
John Cusack, 
Ray Liotta, 
Amanda Peet, 
John Hawkes
",min,M
Tudo que uma Garota quer,(2003),"Comedy, Drama, Family",105,5.8,35.99,56.529,41.0,Dennie Gordon,":
Amanda Bynes, 
Colin Firth, 
Kelly Preston, 
Eileen Atkins
",min,M
Dias Incríveis,(2003),Comedy,88,7.1,75.59,207.560,54.0,Todd Phillips,":
Luke Wilson, 
Vince Vaughn, 
Will Ferrell, 
Jeremy Piven
",min,M
O Último Samurai,(2003),"Action, Drama, War",154,7.7,111.11,379.878,55.0,Edward Zwick,":
Tom Cruise, 
Ken Watanabe, 
Billy Connolly, 
William Atherton
",min,M
Anjos da Noite,(2003),"Action, Fantasy, Thriller",121,7.0,51.97,244.213,42.0,Len Wiseman,":
Kate Beckinsale, 
Scott Speedman, 
Shane Brolly, 
Michael Sheen
",min,M
Hulk,(2003),"Action, Sci-Fi",138,5.6,132.18,244.190,54.0,Ang Lee,":
Eric Bana, 
Jennifer Connelly, 
Sam Elliott, 
Josh Lucas
",min,M
S.W.A.T.: Comando Especial,(2003),"Action, Adventure, Crime",117,6.0,116.93,133.651,45.0,Clark Johnson,":
Samuel L. Jackson, 
Colin Farrell, 
Michelle Rodriguez, 
LL Cool J
",min,M
Uma Saída de Mestre,(2003),"Action, Crime, Thriller",111,7.0,106.13,329.207,68.0,F. Gary Gray,":
Donald Sutherland, 
Mark Wahlberg, 
Edward Norton, 
Charlize Theron
",min,M
Aos Treze,(2003),Drama,100,6.8,4.60,77.082,70.0,Catherine Hardwicke,":
Evan Rachel Wood, 
Holly Hunter, 
Nikki Reed, 
Vanessa Hudgens
",min,M
A Liga Extraordinária,(2003),"Action, Adventure, Fantasy",110,5.8,66.47,160.778,30.0,Stephen Norrington,":
Sean Connery, 
Stuart Townsend, 
Peta Wilson, 
Jason Flemyng
",min,M
X-Men 2,(2003),"Action, Sci-Fi, Thriller",134,7.4,214.95,493.420,68.0,Bryan Singer,":
Patrick Stewart, 
Hugh Jackman, 
Halle Berry, 
Ian McKellen
",min,M
As Panteras: Detonando,(2003),"Action, Adventure, Comedy",106,4.9,100.83,116.177,48.0,McG,":
Drew Barrymore, 
Lucy Liu, 
Cameron Diaz, 
Bernie Mac
",min,M
Um Duende em Nova York,(2003),"Comedy, Family, Fantasy",97,6.9,173.40,206.599,64.0,Jon Favreau,":
Will Ferrell, 
James Caan, 
Bob Newhart, 
Zooey Deschanel
",min,M
Premonição 2,(2003),"Horror, Thriller",90,6.2,46.96,144.823,38.0,David R. Ellis,":
A.J. Cook, 
Ali Larter, 
Tony Todd, 
Michael Landes
",min,M
Pânico na Floresta,(I) (2003),Horror,84,6.1,15.42,103.857,32.0,Rob Schmidt,":
Eliza Dushku, 
Jeremy Sisto, 
Emmanuelle Chriqui, 
Desmond Harrington
",min,M
Dogville,(2003),"Crime, Drama",178,8.0,1.53,130.308,60.0,Lars von Trier,":
Nicole Kidman, 
Paul Bettany, 
Lauren Bacall, 
Harriet Andersson
",min,M
Mestre dos Mares: O Lado Mais Distante do Mundo,(2003),"Action, Adventure, Drama",138,7.4,93.93,193.409,81.0,Peter Weir,":
Russell Crowe, 
Paul Bettany, 
Billy Boyd, 
James D'Arcy
",min,M
Todo Mundo em Pânico 3,(2003),Comedy,84,5.5,110.00,131.714,49.0,David Zucker,":
Anna Faris, 
Charlie Sheen, 
Regina Hall, 
Pamela Anderson
",min,M
Como Perder um Homem em 10 Dias,(2003),"Comedy, Romance",116,6.4,105.81,197.380,45.0,Donald Petrie,":
Kate Hudson, 
Matthew McConaughey, 
Adam Goldberg, 
Kathryn Hahn
",min,M
Moça com Brinco de Pérola,(2003),"Biography, Drama, Romance",100,6.9,11.63,69.532,72.0,Peter Webber,":
Scarlett Johansson, 
Colin Firth, 
Tom Wilkinson, 
Judy Parfitt
",min,M
Todo Poderoso,(2003),"Comedy, Drama, Fantasy",101,6.7,242.83,355.339,46.0,Tom Shadyac,":
Jim Carrey, 
Jennifer Aniston, 
Morgan Freeman, 
Philip Baker Hall
",min,M
Linha do Tempo,(2003),"Action, Adventure, Sci-Fi",116,5.6,19.48,58.422,28.0,Richard Donner,":
Paul Walker, 
Gerard Butler, 
Billy Connolly, 
Frances O'Connor
",min,M
A Casa dos 1000 Corpos,(2003),Horror,89,6.1,12.63,72.748,31.0,Rob Zombie,":
Sid Haig, 
Karen Black, 
Bill Moseley, 
Sheri Moon Zombie
",min,M
+Velozes +Furiosos,(2003),"Action, Adventure, Crime",107,5.9,127.15,238.822,38.0,John Singleton,":
Paul Walker, 
Tyrese Gibson, 
Cole Hauser, 
Eva Mendes
",min,M
Tratamento de Choque,(2003),Comedy,106,6.2,135.65,196.170,52.0,Peter Segal,":
Jack Nicholson, 
Adam Sandler, 
Marisa Tomei, 
Luis Guzmán
",min,M
Era Uma Vez no México,(2003),"Action, Crime, Thriller",102,6.4,56.36,148.521,56.0,Robert Rodriguez,":
Antonio Banderas, 
Salma Hayek, 
Johnny Depp, 
Willem Dafoe
",min,M
O Gato,(2003),"Adventure, Comedy, Family",82,3.9,101.15,48.383,19.0,Bo Welch,":
Mike Myers, 
Spencer Breslin, 
Dakota Fanning, 
Alec Baldwin
",min,M
Demolidor - O Homem sem Medo,(2003),"Action, Crime",103,5.3,102.54,200.959,42.0,Mark Steven Johnson,":
Ben Affleck, 
Jennifer Garner, 
Colin Farrell, 
Michael Clarke Duncan
",min,M
Brown Bunny,(2003),Drama,93,5.0,0.37,13.233,51.0,Vincent Gallo,":
Vincent Gallo, 
Chloë Sevigny, 
Cheryl Tiegs, 
Elizabeth Blake
",min,M
O Agente da Estação,(2003),"Comedy, Drama",89,7.6,5.74,65.293,81.0,Tom McCarthy,":
Peter Dinklage, 
Patricia Clarkson, 
Bobby Cannavale, 
Paul Benjamin
",min,M
Sexta-Feira Muito Louca,(2003),"Comedy, Family, Fantasy",97,6.1,110.23,118.532,70.0,Mark Waters,":
Jamie Lee Curtis, 
Lindsay Lohan, 
Mark Harmon, 
Harold Gould
",min,M
Pacto de Justiça,(2003),"Action, Drama, Romance",139,7.4,58.33,63.766,67.0,Kevin Costner,":
Kevin Costner, 
Robert Duvall, 
Diego Luna, 
Abraham Benrubi
",min,M
O Núcleo: Missão ao Centro da Terra,(2003),"Action, Adventure, Sci-Fi",135,5.5,31.19,88.009,48.0,Jon Amiel,":
Aaron Eckhart, 
Hilary Swank, 
Delroy Lindo, 
Bruce Greenwood
",min,M
Doze é Demais,(2003),"Comedy, Family",98,5.9,138.61,89.278,46.0,Shawn Levy,":
Steve Martin, 
Bonnie Hunt, 
Hilary Duff, 
Piper Perabo
",min,M
O Massacre da Serra Elétrica,(2003),Horror,98,6.2,80.57,125.612,38.0,Marcus Nispel,":
Jessica Biel, 
Jonathan Tucker, 
Andrew Bryniarski, 
Erica Leerhsen
",min,M
Irmão Urso,(2003),"Animation, Adventure, Comedy",85,6.8,85.34,90.430,48.0,Aaron Blaise,":
Joaquin Phoenix, 
Jeremy Suarez, 
Rick Moranis, 
Jason Raize
",min,M
21 Gramas,(2003),"Crime, Drama, Thriller",124,7.7,16.25,216.709,70.0,Alejandro G. Iñárritu,":
Sean Penn, 
Benicio Del Toro, 
Naomi Watts, 
Danny Huston
",min,M
American Pie: O Casamento,(2003),Comedy,96,6.3,104.57,186.871,43.0,Jesse Dylan,":
Jason Biggs, 
Alyson Hannigan, 
Seann William Scott, 
Eugene Levy
",min,M
Bem-Vindo à Selva,(2003),"Action, Adventure, Comedy",104,6.7,47.73,97.783,59.0,Peter Berg,":
Dwayne Johnson, 
Seann William Scott, 
Christopher Walken, 
Rosario Dawson
",min,M
Lições para Toda Vida,(2003),"Comedy, Drama, Family",111,7.5,41.41,49.748,52.0,Tim McCanlies,":
Haley Joel Osment, 
Michael Caine, 
Robert Duvall, 
Kyra Sedgwick
",min,M
Honey: No Ritmo dos Seus Sonhos,(2003),"Drama, Music, Romance",94,5.3,30.31,41.907,37.0,Bille Woodruff,":
Jessica Alba, 
Mekhi Phifer, 
Romeo Miller, 
Missy Elliott
",min,M
Desaparecidas,(I) (2003),"Adventure, Thriller, Western",137,6.5,26.90,31.832,55.0,Ron Howard,":
Tommy Lee Jones, 
Cate Blanchett, 
Evan Rachel Wood, 
Jenna Boyd
",min,M
Freddy x Jason,(2003),"Action, Horror",97,5.7,82.62,106.290,37.0,Ronny Yu,":
Robert Englund, 
Ken Kirzinger, 
Kelly Rowland, 
Monica Keena
",min,M
Alta Tensão,(2003),Horror,91,6.8,3.68,64.658,42.0,Alexandre Aja,":
Cécile de France, 
Maïwenn, 
Philippe Nahon, 
Franck Khalfoun
",min,M
Lizzie McGuire: Um Sonho Popstar,(2003),"Adventure, Comedy, Family",94,5.5,42.67,34.071,56.0,Jim Fall,":
Hilary Duff, 
Adam Lamberg, 
Clayton Snyder, 
Hallie Todd
",min,M
O Novato,(2003),"Action, Thriller",115,6.6,52.80,125.979,56.0,Roger Donaldson,":
Al Pacino, 
Colin Farrell, 
Bridget Moynahan, 
Gabriel Macht
",min,M
Pequenos Espiões 3: Game Over,(2003),"Action, Adventure, Comedy",84,4.2,111.76,51.611,57.0,Robert Rodriguez,":
Daryl Sabara, 
Alexa PenaVega, 
Antonio Banderas, 
Carla Gugino
",min,M
Voando Alto,(2003),"Comedy, Romance",87,5.2,15.59,24.562,27.0,Bruno Barreto,":
Gwyneth Paltrow, 
Christina Applegate, 
Kelly Preston, 
Mark Ruffalo
",min,M
Contato de Risco,(2003),"Comedy, Crime, Romance",121,2.5,6.07,45.131,18.0,Martin Brest,":
Ben Affleck, 
Jennifer Lopez, 
Justin Bartha, 
Terry Camilleri
",min,M
Recém-Casados,(2003),"Comedy, Romance",95,5.5,56.13,65.472,28.0,Shawn Levy,":
Ashton Kutcher, 
Brittany Murphy, 
Christian Kane, 
David Moscow
",min,M
Medo,(2003),"Drama, Horror, Mystery",114,7.2,,52.507,65.0,Jee-woon Kim,":
Kap-su Kim, 
Jung-ah Yum, 
Soo-jung Lim, 
Geun-young Moon
",min,
Sob o Sol da Toscana,(2003),"Comedy, Drama, Romance",113,6.7,43.61,44.506,52.0,Audrey Wells,":
Diane Lane, 
Raoul Bova, 
Sandra Oh, 
Lindsay Duncan
",min,M
Papai Noel às Avessas,(2003),"Comedy, Crime, Drama",92,7.0,60.06,130.221,70.0,Terry Zwigoff,":
Billy Bob Thornton, 
Bernie Mac, 
Lauren Graham, 
John Ritter
",min,M
O Apanhador de Sonhos,(2003),"Drama, Horror, Sci-Fi",136,5.5,33.72,86.197,35.0,Lawrence Kasdan,":
Morgan Freeman, 
Thomas Jane, 
Jason Lee, 
Damian Lewis
",min,M
Swimming Pool - À Beira da Piscina,(2003),"Crime, Drama, Mystery",102,6.7,10.11,40.293,70.0,François Ozon,":
Charlotte Rampling, 
Charles Dance, 
Ludivine Sagnier, 
Jean-Marie Lamour
",min,M
A Creche do Papai,(2003),"Comedy, Family",92,5.5,104.30,60.710,39.0,Steve Carr,":
Eddie Murphy, 
Jeff Garlin, 
Anjelica Huston, 
Steve Zahn
",min,M
Em Carne Viva,(2003),"Mystery, Thriller",119,5.3,4.75,20.884,46.0,Jane Campion,":
Meg Ryan, 
Mark Ruffalo, 
Jennifer Jason Leigh, 
Michael Nuccio
",min,M
"Dickie Roberts, o Pestinha Cresceu",(2003),Comedy,98,5.5,22.73,13.219,36.0,Sam Weisman,":
David Spade, 
Mary McCormack, 
Alyssa Milano, 
Craig Bierko
",min,M
Lara Croft: Tomb Raider - A Origem da Vida,(2003),"Action, Adventure, Fantasy",117,5.5,65.66,125.192,43.0,Jan de Bont,":
Angelina Jolie, 
Gerard Butler, 
Chris Barrie, 
Ciarán Hinds
",min,M
Na Companhia do Medo,(2003),"Horror, Mystery, Thriller",98,5.8,59.69,102.683,38.0,Mathieu Kassovitz,":
Halle Berry, 
Penélope Cruz, 
Robert Downey Jr., 
Charles S. Dutton
",min,M
Mansão Mal-Assombrada,(2003),"Comedy, Family, Fantasy",88,5.0,75.85,39.727,34.0,Rob Minkoff,":
Eddie Murphy, 
Marsha Thomason, 
Jennifer Tilly, 
Terence Stamp
",min,M
Johnny English,(2003),"Action, Adventure, Comedy",88,6.2,28.08,140.998,51.0,Peter Howitt,":
Rowan Atkinson, 
John Malkovich, 
Natalie Imbruglia, 
Tasha de Vasconcelos
",min,M
Bater ou Correr em Londres,(2003),"Action, Adventure, Comedy",114,6.2,60.48,96.387,58.0,David Dobkin,":
Jackie Chan, 
Owen Wilson, 
Fann Wong, 
Aaron Taylor-Johnson
",min,M
O Preço de uma Verdade,(2003),"Drama, History",94,7.1,2.22,32.070,73.0,Billy Ray,":
Hayden Christensen, 
Chloë Sevigny, 
Steve Zahn, 
Peter Sarsgaard
",min,M
Segurança Nacional,(2003),"Action, Comedy, Crime",88,5.6,35.76,45.496,31.0,Dennis Dugan,":
Martin Lawrence, 
Steve Zahn, 
Colm Feore, 
Bill Duke
",min,M
Lágrimas do Sol,(2003),"Action, Drama, Thriller",121,6.6,43.73,109.094,48.0,Antoine Fuqua,":
Bruce Willis, 
Cole Hauser, 
Monica Bellucci, 
Eamonn Walker
",min,M
Elefante,(2003),"Crime, Drama, Thriller",81,7.2,1.23,82.301,70.0,Gus Van Sant,":
Elias McConnell, 
Alex Frost, 
Eric Deulen, 
John Robinson
",min,M
Casa de Areia e Névoa,(2003),"Crime, Drama",126,7.5,13.01,62.907,71.0,Vadim Perelman,":
Jennifer Connelly, 
Ben Kingsley, 
Ron Eldard, 
Frances Fisher
",min,M
O Vingador,(2003),"Action, Crime, Drama",109,6.1,26.18,43.161,36.0,F. Gary Gray,":
Vin Diesel, 
Timothy Olyphant, 
Larenz Tate, 
Geno Silva
",min,M
O Pagamento,(2003),"Action, Mystery, Sci-Fi",119,6.3,53.79,99.615,43.0,John Woo,":
Ben Affleck, 
Aaron Eckhart, 
Uma Thurman, 
Michael C. Hall
",min,M
Debi & Lóide 2: Quando Debi Conheceu Lóide,(2003),Comedy,85,3.4,26.28,35.886,19.0,Troy Miller,":
Derek Richardson, 
Eric Christian Olsen, 
Eugene Levy, 
Timothy Stack
",min,M
A Casa Caiu,(2003),Comedy,105,5.6,132.72,33.884,39.0,Adam Shankman,":
Steve Martin, 
Queen Latifah, 
Eugene Levy, 
Joan Plowright
",min,M
A Vida de David Gale,(2003),"Crime, Drama, Thriller",130,7.6,19.59,104.069,31.0,Alan Parker,":
Kevin Spacey, 
Kate Winslet, 
Laura Linney, 
Cleo King
",min,M
O Amor Custa Caro,(2003),"Comedy, Crime, Romance",100,6.2,35.33,87.113,71.0,Joel Coen,":
George Clooney, 
Catherine Zeta-Jones, 
Billy Bob Thornton, 
Geoffrey Rush
",min,M
Canguru Jack,(2003),"Action, Adventure, Comedy",89,4.4,66.93,27.883,16.0,David McNally,":
Anthony Anderson, 
Jerry O'Connell, 
Estella Warren, 
Christopher Walken
",min,M
"Adeus, Lenin!",(2003),"Comedy, Drama, Romance",121,7.7,4.06,132.047,68.0,Wolfgang Becker,":
Daniel Brühl, 
Katrin Saß, 
Chulpan Khamatova, 
Florian Lukas
",min,M
"Sinbad, a Lenda dos Sete Mares",(2003),"Animation, Adventure, Family",86,6.7,26.48,46.322,48.0,Patrick Gilmore,":
Brad Pitt, 
Catherine Zeta-Jones, 
Joseph Fiennes, 
Michelle Pfeiffer
",min,M
Looney Tunes: De Volta à Ação,(2003),"Animation, Adventure, Comedy",91,5.7,20.99,31.039,64.0,Joe Dante,":
Brendan Fraser, 
Jenna Elfman, 
Steve Martin, 
Heather Locklear
",min,M
Na Ponta dos Pés,(2003),"Comedy, Drama, Romance",90,4.5,,4.305,,Matthew Bright,":
Gary Oldman, 
Peter Dinklage, 
Kate Beckinsale, 
Matthew McConaughey
",min,
11:14,(2003),"Crime, Drama, Mystery",86,7.2,,43.286,65.0,Greg Marcks,":
Henry Thomas, 
Colin Hanks, 
Ben Foster, 
Patrick Swayze
",min,
"Primavera, Verão, Outono, Inverno... e Primavera",(2003),"Drama, Romance",103,8.0,2.38,72.935,85.0,Ki-duk Kim,":
Ki-duk Kim, 
Yeong-su Oh, 
Jong-ho Kim, 
Young-min Kim
",min,M
"Grande Menina, Pequena Mulher",(2003),"Comedy, Drama, Romance",92,6.1,36.92,33.798,33.0,Boaz Yakin,":
Brittany Murphy, 
Dakota Fanning, 
Heather Locklear, 
Jesse Spencer
",min,M
Os Vigaristas,(2003),"Comedy, Crime, Drama",116,7.3,36.91,119.848,61.0,Ridley Scott,":
Nicolas Cage, 
Alison Lohman, 
Sam Rockwell, 
Bruce Altman
",min,M
Kal Ho Naa Ho,(2003),"Comedy, Drama, Romance",186,8.0,1.79,59.425,54.0,Nikkhil Advani,":
Preity Zinta, 
Shah Rukh Khan, 
Saif Ali Khan, 
Jaya Bachchan
",min,M
O Agente Teen,(2003),"Action, Adventure, Comedy",102,5.0,47.81,31.571,41.0,Harald Zwart,":
Frankie Muniz, 
Hilary Duff, 
Andrew Francis, 
Angie Harmon
",min,M
Crimes em Wonderland,(2003),"Crime, Drama, Mystery",104,6.6,1.06,20.686,43.0,James Cox,":
Val Kilmer, 
Lisa Kudrow, 
Kate Bosworth, 
Christina Applegate
",min,M
Por um Triz,(I) (2003),"Crime, Drama, Mystery",105,6.5,40.91,54.309,63.0,Carl Franklin,":
Denzel Washington, 
Sanaa Lathan, 
Eva Mendes, 
Dean Cain
",min,M
O Júri,(2003),"Crime, Drama, Thriller",127,7.1,49.44,87.350,61.0,Gary Fleder,":
John Cusack, 
Rachel Weisz, 
Gene Hackman, 
Dustin Hoffman
",min,M
Violação de Conduta,(2003),"Action, Crime, Drama",98,6.5,26.54,57.236,34.0,John McTiernan,":
John Travolta, 
Samuel L. Jackson, 
Connie Nielsen, 
Tim Daly
",min,M
Os Grandes Músicos,(2003),"Comedy, Music",91,7.2,17.51,24.719,81.0,Christopher Guest,":
Christopher Guest, 
Eugene Levy, 
Michael McKean, 
Harry Shearer
",min,M
Anti-Herói Americano,(2003),"Biography, Comedy, Drama",101,7.4,6.00,46.272,90.0,Shari Springer Berman,":
Paul Giamatti, 
Shari Springer Berman, 
Harvey Pekar, 
Chris Ambrose
",min,M
Seabiscuit: Alma de Herói,(2003),"Drama, History, Sport",140,7.3,120.28,64.235,72.0,Gary Ross,":
Tobey Maguire, 
Jeff Bridges, 
Elizabeth Banks, 
Chris Cooper
",min,M
Garganta do Diabo,(2003),"Drama, Mystery, Thriller",118,5.0,21.38,20.394,37.0,Mike Figgis,":
Dennis Quaid, 
Sharon Stone, 
Stephen Dorff, 
Juliette Lewis
",min,M
Sobre Café e Cigarros,(2003),"Comedy, Drama, Music",95,7.1,1.97,56.913,65.0,Jim Jarmusch,":
Bill Murray, 
Tom Waits, 
Roberto Benigni, 
RZA
",min,M
Mar Aberto,(2003),"Adventure, Drama, Horror",79,5.7,30.61,49.266,63.0,Chris Kentis,":
Blanchard Ryan, 
Daniel Travis, 
Saul Stein, 
Michael E. Williamson
",min,M
Legalmente Loira 2,(2003),Comedy,95,4.8,90.19,58.565,47.0,Charles Herman-Wurmfeld,":
Reese Witherspoon, 
Sally Field, 
Bob Newhart, 
Regina King
",min,M
O Sorriso de Mona Lisa,(2003),Drama,117,6.5,63.86,74.294,45.0,Mike Newell,":
Julia Roberts, 
Kirsten Dunst, 
Julia Stiles, 
Maggie Gyllenhaal
",min,M
Ong-Bak - Guerreiro Sagrado,(2003),"Action, Crime, Thriller",108,7.2,4.56,68.860,69.0,Prachya Pinkaew,":
Tony Jaa, 
Petchtai Wongkamlao, 
Pumwaree Yodkamol, 
Suchao Pongwilai
",min,M
Ligado em Você,(2003),Comedy,118,5.7,33.83,49.670,62.0,Bobby Farrelly,":
Matt Damon, 
Greg Kinnear, 
Eva Mendes, 
Cher
",min,M
Revelações,(2003),"Drama, Romance, Thriller",106,6.2,5.38,28.396,57.0,Robert Benton,":
Anthony Hopkins, 
Nicole Kidman, 
Ed Harris, 
Gary Sinise
",min,M
Manobras Radicais,(2003),"Adventure, Comedy, Sport",105,6.0,5.11,11.451,30.0,Casey La Scala,":
Adam Brody, 
Joey Kern, 
Mike Vogel, 
Vince Vieluf
",min,M
Corridas Clandestinas,(2003),"Action, Drama",110,4.6,21.70,12.323,36.0,Reggie Rock Bythewood,":
Laurence Fishburne, 
Derek Luke, 
Orlando Jones, 
Djimon Hounsou
",min,M
Caçado,(2003),"Action, Crime, Drama",94,6.1,34.24,41.862,40.0,William Friedkin,":
Tommy Lee Jones, 
Benicio Del Toro, 
Connie Nielsen, 
Leslie Stefanson
",min,M
Olhos Famintos 2,(2003),Horror,104,5.6,35.67,55.715,36.0,Victor Salva,":
Jonathan Breck, 
Ray Wise, 
Nicki Aycox, 
Garikayi Mutambirwa
",min,M
Garotas do Calendário,(2003),"Comedy, Drama",108,6.9,31.04,22.361,60.0,Nigel Cole,":
Helen Mirren, 
Julie Walters, 
Penelope Wilton, 
John Alderton
",min,M
Do Jeito que Ela é,(2003),"Comedy, Drama",80,7.0,2.53,19.602,70.0,Peter Hedges,":
Katie Holmes, 
Oliver Platt, 
Patricia Clarkson, 
Derek Luke
",min,M
Evil: Raízes do Mal,(2003),Drama,113,7.8,0.02,34.342,61.0,Mikael Håfström,":
Andreas Wilson, 
Henrik Lundström, 
Gustaf Skarsgård, 
Linda Zilliacus
",min,M
Ned Kelly,(2003),"Action, Adventure, Biography",110,6.5,0.07,24.749,56.0,Gregor Jordan,":
Heath Ledger, 
Orlando Bloom, 
Geoffrey Rush, 
Naomi Watts
",min,M
No Cair da Noite,(2003),"Fantasy, Horror, Mystery",86,5.0,32.55,29.356,23.0,Jonathan Liebesman,":
Chaney Kley, 
Emma Caulfield Ford, 
Antony Burrows, 
Lee Cormie
",min,M
De Justin para Kelly,(2003),"Comedy, Musical, Romance",81,2.1,4.92,24.547,14.0,Robert Iscove,":
Kelly Clarkson, 
Justin Guarini, 
Katherine Bailess, 
Anika Noni Rose
",min,M
House of the Dead: O Filme,(2003),"Action, Adventure, Horror",90,2.0,10.25,35.189,15.0,Uwe Boll,":
Jonathan Cherry, 
Tyron Leitso, 
Clint Howard, 
Ona Grauer
",min,M
O Retorno,(2003),Drama,110,8.0,0.50,39.616,82.0,Andrey Zvyagintsev,":
Vladimir Garin, 
Ivan Dobronravov, 
Konstantin Lavronenko, 
Nataliya Vdovina
",min,M
Abaixo o Amor,(2003),"Comedy, Romance",101,6.2,20.30,38.108,52.0,Peyton Reed,":
Ewan McGregor, 
Renée Zellweger, 
David Hyde Pierce, 
Sarah Paulson
",min,M
Contra o Tempo,(2003),"Action, Crime, Drama",101,5.8,34.60,39.930,36.0,Andrzej Bartkowiak,":
Jet Li, 
DMX, 
Mark Dacascos, 
Anthony Anderson
",min,M
O Jovem Adam,(2003),"Crime, Drama",98,6.4,0.77,12.895,67.0,David Mackenzie,":
Ewan McGregor, 
Tilda Swinton, 
Peter Mullan, 
Emily Mortimer
",min,M
