Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Refém do Silêncio,(2001),"Drama, Mystery, Thriller",113,6.3,55.00,46.794,38.0,Gary Fleder,":
Michael Douglas, 
Sean Bean, 
Brittany Murphy, 
Skye McCole Bartusiak
",min,M
Entre Quatro Paredes,(2001),"Crime, Drama",130,7.4,35.93,36.363,86.0,Todd Field,":
Tom Wilkinson, 
Sissy Spacek, 
Nick Stahl, 
Marisa Tomei
",min,M
Fora de Casa!,(2001),Comedy,87,4.6,14.25,44.624,13.0,Tom Green,":
Tom Green, 
Rip Torn, 
Marisa Coughlan, 
Eddie Kaye Thomas
",min,M
A Última Fortaleza,(2001),"Action, Drama, Thriller",131,7.0,18.21,67.253,43.0,Rod Lurie,":
Robert Redford, 
James Gandolfini, 
Mark Ruffalo, 
Steve Burton
",min,M
K-Pax: O Caminho da Luz,(2001),"Drama, Sci-Fi",120,7.4,50.34,170.071,49.0,Iain Softley,":
Kevin Spacey, 
Jeff Bridges, 
Mary McCormack, 
Alfre Woodard
",min,M
Geração Prozac,(2001),"Biography, Drama, Romance",95,6.3,,16.617,,Erik Skjoldbjærg,":
Christina Ricci, 
Jonathan Rhys Meyers, 
Jessica Lange, 
Anne Heche
",min,
Jason X,(2001),"Action, Horror, Sci-Fi",91,4.4,13.12,48.038,25.0,James Isaac,":
Kane Hodder, 
Lexa Doig, 
Jeff Geddis, 
David Cronenberg
",min,M
Josie e as Gatinhas,(2001),"Comedy, Music",98,5.4,14.25,20.860,47.0,Harry Elfont,":
Rachael Leigh Cook, 
Tara Reid, 
Rosario Dawson, 
Gabriel Mann
",min,M
Intimidade,(2001),"Drama, Romance",119,6.1,0.10,10.751,69.0,Patrice Chéreau,":
Mark Rylance, 
Kerry Fox, 
Susannah Harker, 
Alastair Galbraith
",min,M
Lagaan: Era uma Vez na Índia,(2001),"Adventure, Drama, Musical",224,8.1,0.07,97.098,84.0,Ashutosh Gowariker,":
Aamir Khan, 
Raghuvir Yadav, 
Gracy Singh, 
Rachel Shelley
",min,M
Perfume,(2001),Drama,106,3.4,,859,,Michael Rymer,":
Lysa Apostle, 
Joanne Baron, 
Morena Baccarin, 
Kylie Bax
",min,
Kung-Fu Futebol Clube,(2001),"Action, Comedy, Fantasy",113,7.3,0.49,70.884,68.0,Stephen Chow,":
Stephen Chow, 
Wei Zhao, 
Yat-Fei Wong, 
Man-Tat Ng
",min,M
Guerreiros Buffalo,(2001),"Comedy, Crime, Drama",98,6.8,0.35,22.769,56.0,Gregor Jordan,":
Joaquin Phoenix, 
Anna Paquin, 
Ed Harris, 
Scott Glenn
",min,M
Cine Majestic,(2001),"Drama, Romance",152,6.9,27.81,50.622,27.0,Frank Darabont,":
Jim Carrey, 
Martin Landau, 
Bob Balaban, 
Jeffrey DeMunn
",min,M
Como Cães e Gatos,(2001),"Action, Comedy, Family",87,5.1,93.39,54.156,47.0,Lawrence Guterman,":
Alec Baldwin, 
Tobey Maguire, 
Jeff Goldblum, 
Elizabeth Perkins
",min,M
Mulher Infernal,(2001),"Comedy, Crime, Romance",90,5.9,19.35,37.446,22.0,Dennis Dugan,":
Jason Biggs, 
Steve Zahn, 
Jack Black, 
Amanda Peet
",min,M
Wiedzmin,(2001),"Adventure, Fantasy",130,3.6,,1.842,,Marek Brodzki,":
Michal Zebrowski, 
Wojciech Duryasz, 
Waldemar Kownacki, 
Maciej Lagodzinski
",min,
O Confronto,(2001),"Action, Sci-Fi, Thriller",87,5.9,43.91,86.598,25.0,James Wong,":
Jet Li, 
Carla Gugino, 
Delroy Lindo, 
Jason Statham
",min,M
A Espinha do Diabo,(2001),"Drama, Horror",106,7.4,0.75,58.905,78.0,Guillermo del Toro,":
Marisa Paredes, 
Eduardo Noriega, 
Federico Luppi, 
Fernando Tielve
",min,M
Loucuras na Idade Média,(2001),"Adventure, Comedy, Fantasy",95,4.9,33.42,36.413,32.0,Gil Junger,":
Martin Lawrence, 
Marsha Thomason, 
Tom Wilkinson, 
Vincent Regan
",min,M
O Centro do Mundo,(2001),"Drama, Romance",88,5.8,1.10,4.441,44.0,Wayne Wang,":
Shane Edelman, 
Balthazar Getty, 
Molly Parker, 
Peter Sarsgaard
",min,M
Animal,(2001),"Comedy, Sci-Fi",84,4.8,57.74,54.938,43.0,Luke Greenfield,":
Rob Schneider, 
Colleen Haskell, 
John C. McGinley, 
Edward Asner
",min,M
"Monkeybone, no Limite da Imaginação",(2001),"Animation, Comedy, Fantasy",93,4.7,5.41,16.159,40.0,Henry Selick,":
Brendan Fraser, 
Bridget Fonda, 
John Turturro, 
Chris Kattan
",min,M
Diga que Não é Verdade,(2001),"Comedy, Romance",95,5.0,5.52,12.268,21.0,J.B. Rogers,":
Chris Klein, 
Heather Graham, 
Orlando Jones, 
Sally Field
",min,M
Don's Plum,(2001),"Comedy, Drama",89,5.8,,3.881,,R.D. Robb,":
Scott Bloom, 
Kevin Connolly, 
Tobey Maguire, 
Leonardo DiCaprio
",min,
O Dia do Terror,(2001),"Horror, Mystery, Thriller",96,4.8,20.38,23.937,18.0,Jamie Blanks,":
Denise Richards, 
David Boreanaz, 
Marley Shelton, 
Jessica Capshaw
",min,M
A Nona Sessão,(2001),"Horror, Mystery",100,6.4,0.38,50.814,58.0,Brad Anderson,":
David Caruso, 
Stephen Gevedon, 
Paul Guilfoyle, 
Josh Lucas
",min,M
A Promessa,(I) (2001),"Crime, Drama, Mystery",124,6.8,19.72,51.238,71.0,Sean Penn,":
Jack Nicholson, 
Benicio Del Toro, 
Patricia Clarkson, 
Beau Daniels
",min,M
A Arma Secreta da Máfia,(2001),"Comedy, Crime",86,4.7,23.98,12.120,20.0,Rob Pritts,":
Chris Kattan, 
Peter Falk, 
Vinessa Shaw, 
Peter Berg
",min,M
Crocodilo Dundee em Hollywood,(2001),"Action, Adventure, Comedy",92,4.8,25.64,22.707,37.0,Simon Wincer,":
Paul Hogan, 
Linda Kozlowski, 
Jere Burns, 
Jonathan Banks
",min,M
Dagon,(2001),"Fantasy, Horror, Mystery",95,6.2,,15.739,,Stuart Gordon,":
Ezra Godden, 
Francisco Rabal, 
Raquel Meroño, 
Macarena Gómez
",min,
O Assalto,(2001),"Action, Crime, Drama",109,6.5,0.05,32.055,66.0,David Mamet,":
Gene Hackman, 
Rebecca Pidgeon, 
Danny DeVito, 
Delroy Lindo
",min,M
O Alfaiate do Panamá,(2001),"Comedy, Drama, Thriller",109,6.1,13.73,26.949,66.0,John Boorman,":
Pierce Brosnan, 
Geoffrey Rush, 
Jamie Lee Curtis, 
Leonor Varela
",min,M
O Que o Coração Deseja,(2001),"Comedy, Drama, Romance",183,8.1,0.30,62.941,,Farhan Akhtar,":
Aamir Khan, 
Saif Ali Khan, 
Akshaye Khanna, 
Preity Zinta
",min,M
A Experiência,(2001),"Drama, Thriller",120,7.7,0.14,88.392,60.0,Oliver Hirschbiegel,":
Moritz Bleibtreu, 
Christian Berkel, 
Oliver Stokowski, 
Wotan Wilke Möhring
",min,M
Cowboy Bebop: O Filme,(2001),"Animation, Action, Crime",115,7.9,1.00,40.516,61.0,Shin'ichirô Watanabe,":
Beau Billingslea, 
Melissa Fahn, 
Nicholas Guest, 
Kôichi Yamadera
",min,M
Que Mulher é Essa?,(2001),"Comedy, Crime",93,6.1,6.29,27.822,46.0,Harald Zwart,":
Liv Tyler, 
Matt Dillon, 
Mary Jo Smith, 
Michael Douglas
",min,M
Kabhi Khushi Kabhie Gham...,(2001),"Drama, Musical, Romance",210,7.4,2.90,41.598,,Karan Johar,":
Shah Rukh Khan, 
Kajol, 
Amitabh Bachchan, 
Hrithik Roshan
",min,M
Gostosa Loucura,(2001),"Drama, Romance",99,6.5,16.93,23.265,61.0,John Stockwell,":
Kirsten Dunst, 
Jay Hernandez, 
Bruce Davison, 
Herman Osorio
",min,M
O Beijo do Dragão,(2001),"Action, Crime, Drama",98,6.6,36.85,59.066,58.0,Chris Nahon,":
Jet Li, 
Bridget Fonda, 
Tchéky Karyo, 
Ric Young
",min,M
Alta Velocidade,(2001),"Action, Drama, Sport",116,4.6,32.62,38.196,29.0,Renny Harlin,":
Sylvester Stallone, 
Kip Pardue, 
Til Schweiger, 
Burt Reynolds
",min,M
Terra de Ninguém,(I) (2001),"Drama, War",98,7.9,1.06,42.873,84.0,Danis Tanovic,":
Branko Djuric, 
Rene Bitorajac, 
Filip Sovagovic, 
Georges Siatidis
",min,M
Assunto de Meninas,(2001),"Drama, Romance",103,6.9,0.30,19.343,53.0,Léa Pool,":
Piper Perabo, 
Jessica Paré, 
Mischa Barton, 
Jackie Burroughs
",min,M
O Capitão Corelli,(2001),"Drama, Music, Romance",131,5.9,25.54,31.854,36.0,John Madden,":
Nicolas Cage, 
Penélope Cruz, 
John Hurt, 
Christian Bale
",min,M
3000 Milhas para o Inferno,(2001),"Action, Comedy, Crime",125,6.0,15.74,42.519,21.0,Demian Lichtenstein,":
Kurt Russell, 
Kevin Costner, 
Courteney Cox, 
Christian Slater
",min,M
Laguna,(2001),"Drama, Thriller",92,5.5,,224,,Dennis Berry,":
Henry Cavill, 
Emmanuelle Seigner, 
Joe Mantegna, 
Daniela Alviani
",min,
