Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
007 - O Mundo Não é o Bastante,(1999),"Action, Adventure, Thriller",128,6.4,126.94,180.223,57.0,Michael Apted,":
Pierce Brosnan, 
Sophie Marceau, 
Robert Carlyle, 
Denise Richards
",min,M
Dogma,(1999),"Adventure, Comedy, Drama",130,7.3,30.65,202.150,62.0,Kevin Smith,":
Ben Affleck, 
Matt Damon, 
Linda Fiorentino, 
Bud Cort
",min,M
Heróis Fora de Órbita,(1999),"Adventure, Comedy, Sci-Fi",102,7.3,71.58,141.406,70.0,Dean Parisot,":
Tim Allen, 
Sigourney Weaver, 
Alan Rickman, 
Tony Shalhoub
",min,M
Santos Justiceiros,(1999),"Action, Crime, Thriller",108,7.8,0.03,220.629,44.0,Troy Duffy,":
Willem Dafoe, 
Sean Patrick Flanery, 
Norman Reedus, 
David Della Rocco
",min,M
A Lenda do Cavaleiro sem Cabeça,(1999),"Fantasy, Horror, Mystery",105,7.3,101.07,314.383,65.0,Tim Burton,":
Johnny Depp, 
Christina Ricci, 
Miranda Richardson, 
Michael Gambon
",min,M
Segundas Intenções,(1999),"Drama, Romance",97,6.8,38.33,172.553,56.0,Roger Kumble,":
Sarah Michelle Gellar, 
Ryan Phillippe, 
Reese Witherspoon, 
Selma Blair
",min,M
O Paizão,(1999),"Comedy, Drama",93,6.4,163.48,190.225,41.0,Dennis Dugan,":
Adam Sandler, 
Joey Lauren Adams, 
Jon Stewart, 
Cole Sprouse
",min,M
Do Fundo do Mar,(1999),"Action, Adventure, Sci-Fi",105,5.8,73.65,118.536,54.0,Renny Harlin,":
Thomas Jane, 
Saffron Burrows, 
Samuel L. Jackson, 
Jacqueline McKenzie
",min,M
As Virgens Suicidas,(1999),"Drama, Romance",97,7.2,4.86,137.600,76.0,Sofia Coppola,":
Kirsten Dunst, 
Josh Hartnett, 
James Woods, 
Kathleen Turner
",min,M
Austin Powers: O Agente 'Bond' Cama,(1999),"Action, Adventure, Comedy",95,6.6,206.04,208.790,59.0,Jay Roach,":
Mike Myers, 
Heather Graham, 
Michael York, 
Robert Wagner
",min,M
Risco Duplo,(1999),"Crime, Drama, Mystery",105,6.5,116.74,68.312,40.0,Bruce Beresford,":
Ashley Judd, 
Tommy Lee Jones, 
Bruce Greenwood, 
Benjamin Weir
",min,M
Até que a Fuga os Separe,(I) (1999),"Comedy, Crime, Drama",108,6.8,63.84,42.893,63.0,Ted Demme,":
Eddie Murphy, 
Martin Lawrence, 
Obba Babatundé, 
Nick Cassavetes
",min,M
Quero ser John Malkovich,(1999),"Comedy, Drama, Fantasy",113,7.7,22.86,295.262,90.0,Spike Jonze,":
John Cusack, 
Cameron Diaz, 
Catherine Keener, 
John Malkovich
",min,M
Ela é Demais,(1999),"Comedy, Romance",95,5.9,63.37,80.383,51.0,Robert Iscove,":
Freddie Prinze Jr., 
Rachael Leigh Cook, 
Matthew Lillard, 
Paul Walker
",min,M
Uma História Real,(1999),"Biography, Drama",112,8.0,6.20,76.835,86.0,David Lynch,":
Richard Farnsworth, 
Sissy Spacek, 
Jane Galloway Heitz, 
Joseph A. Carpenter
",min,M
Meninos Não Choram,(1999),"Biography, Crime, Drama",118,7.5,11.53,88.965,86.0,Kimberly Peirce,":
Hilary Swank, 
Chloë Sevigny, 
Peter Sarsgaard, 
Brendan Sexton III
",min,M
O Pequeno Stuart Little,(1999),"Adventure, Comedy, Family",84,5.9,140.04,119.339,61.0,Rob Minkoff,":
Michael J. Fox, 
Geena Davis, 
Hugh Laurie, 
Jonathan Lipnicki
",min,M
Tarzan,(1999),"Animation, Adventure, Family",88,7.3,171.09,190.595,79.0,Chris Buck,":
Tony Goldwyn, 
Minnie Driver, 
Brian Blessed, 
Glenn Close
",min,M
O 13º Guerreiro,(1999),"Action, Adventure, History",102,6.6,32.70,112.605,42.0,John McTiernan,":
Antonio Banderas, 
Diane Venora, 
Dennis Storhøi, 
Vladimir Kulich
",min,M
A Bruxa de Blair,(1999),"Horror, Mystery",81,6.5,140.54,222.142,81.0,Daniel Myrick,":
Heather Donahue, 
Michael C. Williams, 
Joshua Leonard, 
Bob Griffin
",min,M
O Informante,(1999),"Biography, Drama, Thriller",157,7.8,28.97,153.201,84.0,Michael Mann,":
Russell Crowe, 
Al Pacino, 
Christopher Plummer, 
Diane Venora
",min,M
A Casa Amaldiçoada,(1999),"Fantasy, Horror, Mystery",113,5.0,91.41,68.525,42.0,Jan de Bont,":
Liam Neeson, 
Catherine Zeta-Jones, 
Owen Wilson, 
Lili Taylor
",min,M
De Volta para o Presente,(1999),"Comedy, Drama, Romance",112,6.6,26.49,56.905,48.0,Hugh Wilson,":
Brendan Fraser, 
Alicia Silverstone, 
Christopher Walken, 
Sissy Spacek
",min,M
8mm: Oito Milímetros,(1999),"Mystery, Thriller",123,6.5,36.66,118.564,19.0,Joel Schumacher,":
Nicolas Cage, 
Joaquin Phoenix, 
James Gandolfini, 
Peter Stormare
",min,M
O Último Portal,(1999),"Mystery, Thriller",133,6.7,18.66,157.156,44.0,Roman Polanski,":
Johnny Depp, 
Frank Langella, 
Lena Olin, 
Emmanuelle Seigner
",min,M
Lindas de Morrer,(1999),"Comedy, Romance, Thriller",97,6.6,10.56,31.175,28.0,Michael Patrick Jann,":
Kirsten Dunst, 
Denise Richards, 
Ellen Barkin, 
Allison Janney
",min,M
Fim dos Dias,(1999),"Action, Fantasy, Horror",122,5.8,66.89,102.372,33.0,Peter Hyams,":
Arnold Schwarzenegger, 
Gabriel Byrne, 
Robin Tunney, 
Kevin Pollak
",min,M
Três Reis,(1999),"Action, Adventure, Comedy",114,7.1,60.65,155.344,82.0,David O. Russell,":
George Clooney, 
Mark Wahlberg, 
Ice Cube, 
Spike Jonze
",min,M
Um Domingo Qualquer,(1999),"Drama, Sport",162,6.9,75.53,108.291,52.0,Oliver Stone,":
Al Pacino, 
Dennis Quaid, 
Cameron Diaz, 
James Woods
",min,M
Vamos Nessa,(1999),"Comedy, Crime",102,7.2,16.84,65.170,72.0,Doug Liman,":
Sarah Polley, 
Jay Mohr, 
Scott Wolf, 
Taye Diggs
",min,M
Audição,(1999),"Drama, Horror, Mystery",115,7.2,,67.606,69.0,Takashi Miike,":
Ryo Ishibashi, 
Eihi Shiina, 
Tetsu Sawaki, 
Jun Kunimura
",min,
O Mundo de Andy,(1999),"Biography, Comedy, Drama",118,7.4,34.58,119.260,58.0,Milos Forman,":
Jim Carrey, 
Danny DeVito, 
Gerry Becker, 
Greyson Erik Pendry
",min,M
eXistenZ,(1999),"Horror, Sci-Fi, Thriller",97,6.8,2.84,89.624,68.0,David Cronenberg,":
Jude Law, 
Jennifer Jason Leigh, 
Ian Holm, 
Willem Dafoe
",min,M
O Homem Bicentenário,(1999),"Comedy, Drama, Sci-Fi",132,6.9,58.22,105.236,42.0,Chris Columbus,":
Robin Williams, 
Embeth Davidtz, 
Sam Neill, 
Oliver Platt
",min,M
Vivendo no Limite,(1999),"Drama, Thriller",121,6.8,16.64,60.623,70.0,Martin Scorsese,":
Nicolas Cage, 
Patricia Arquette, 
John Goodman, 
Ving Rhames
",min,M
O Gigante de Ferro,(1999),"Animation, Action, Adventure",86,8.0,23.16,162.607,85.0,Brad Bird,":
Eli Marienthal, 
Harry Connick Jr., 
Jennifer Aniston, 
Vin Diesel
",min,M
Regras da Vida,(1999),"Drama, Romance",126,7.4,57.55,89.810,75.0,Lasse Hallström,":
Tobey Maguire, 
Charlize Theron, 
Michael Caine, 
Delroy Lindo
",min,M
Heróis Muito Loucos,(1999),"Action, Comedy, Fantasy",121,6.1,29.66,59.924,65.0,Kinka Usher,":
Ben Stiller, 
Janeane Garofalo, 
William H. Macy, 
Hank Azaria
",min,M
Um Tira Muito Suspeito,(1999),"Action, Comedy, Crime",93,6.3,68.52,70.950,46.0,Les Mayfield,":
Martin Lawrence, 
Luke Wilson, 
Peter Greene, 
Dave Chappelle
",min,M
Nunca Fui Santa,(1999),"Comedy, Drama, Romance",85,6.6,2.21,24.159,39.0,Jamie Babbit,":
Natasha Lyonne, 
Clea DuVall, 
Michelle Williams, 
Brandt Wille
",min,M
Ecos do Além,(1999),"Horror, Mystery, Thriller",99,7.0,21.13,71.231,67.0,David Koepp,":
Kevin Bacon, 
Zachary David Cope, 
Kathryn Erbe, 
Illeana Douglas
",min,M
O Troco,(I) (1999),"Action, Crime, Drama",100,7.1,81.53,127.011,46.0,Brian Helgeland,":
Mel Gibson, 
Gregg Henry, 
Maria Bello, 
David Paymer
",min,M
Pânico no Lago,(1999),"Action, Comedy, Horror",82,5.7,31.77,52.163,34.0,Steve Miner,":
Bridget Fonda, 
Bill Pullman, 
Oliver Platt, 
Brendan Gleeson
",min,M
Romance,(1999),Drama,84,5.3,1.28,9.417,49.0,Catherine Breillat,":
Caroline Ducey, 
Sagamore Stévenin, 
François Berléand, 
Rocco Siffredi
",min,M
"Thomas Crown, a Arte do Crime",(1999),"Crime, Romance, Thriller",113,6.8,69.30,83.336,72.0,John McTiernan,":
Pierce Brosnan, 
Rene Russo, 
Denis Leary, 
Ben Gazzara
",min,M
A Filha do General,(1999),"Crime, Drama, Mystery",116,6.3,102.71,50.489,47.0,Simon West,":
John Travolta, 
Madeleine Stowe, 
James Cromwell, 
Timothy Hutton
",min,M
Inspetor Bugiganga,(1999),"Action, Adventure, Comedy",78,4.1,97.40,43.343,36.0,David Kellogg,":
Matthew Broderick, 
Rupert Everett, 
Joely Fisher, 
Michelle Trachtenberg
",min,M
Tudo Sobre Minha Mãe,(1999),Drama,101,7.8,8.26,83.574,87.0,Pedro Almodóvar,":
Cecilia Roth, 
Marisa Paredes, 
Candela Peña, 
Antonia San Juan
",min,M
O Céu de Outubro,(1999),"Biography, Drama, Family",108,7.8,32.48,77.601,71.0,Joe Johnston,":
Jake Gyllenhaal, 
Chris Cooper, 
Laura Dern, 
Chris Owen
",min,M
A Casa da Colina,(1999),"Horror, Mystery, Thriller",93,5.6,40.85,51.523,28.0,William Malone,":
Geoffrey Rush, 
Famke Janssen, 
Taye Diggs, 
Peter Gallagher
",min,M
Eleição,(1999),"Comedy, Drama, Romance",103,7.2,14.88,85.239,83.0,Alexander Payne,":
Matthew Broderick, 
Reese Witherspoon, 
Chris Klein, 
Jessica Campbell
",min,M
Um Crime Entre Amigas,(1999),"Comedy, Crime, Thriller",87,5.6,3.07,22.927,22.0,Darren Stein,":
Rose McGowan, 
Rebecca Gayheart, 
Julie Benz, 
Judy Greer
",min,M
"South Park: Maior, Melhor e Sem Cortes",(1999),"Animation, Comedy, Fantasy",81,7.7,52.01,186.387,73.0,Trey Parker,":
Trey Parker, 
Matt Stone, 
Mary Kay Bergman, 
Isaac Hayes
",min,M
Ninguém é Perfeito,(1999),"Comedy, Crime, Drama",112,6.5,4.49,16.904,50.0,Joel Schumacher,":
Robert De Niro, 
Philip Seymour Hoffman, 
Barry Miller, 
Chris Bauer
",min,M
Os Picaretas,(1999),Comedy,97,6.4,66.38,63.937,71.0,Frank Oz,":
Steve Martin, 
Eddie Murphy, 
Heather Graham, 
Christine Baranski
",min,M
Armadilha,(1999),"Action, Crime, Romance",113,6.3,87.70,102.764,54.0,Jon Amiel,":
Sean Connery, 
Catherine Zeta-Jones, 
Ving Rhames, 
Will Patton
",min,M
Gigolô por Acidente,(1999),"Comedy, Romance",88,5.7,65.54,68.086,30.0,Mike Mitchell,":
Rob Schneider, 
William Forsythe, 
Eddie Griffin, 
Arija Bareikis
",min,M
Joana D'Arc,(1999),"Adventure, Biography, Drama",158,6.4,14.28,62.214,54.0,Luc Besson,":
Milla Jovovich, 
John Malkovich, 
Rab Affleck, 
Stéphane Algoud
",min,M
Sonho de uma Noite de Verão,(1999),"Comedy, Fantasy, Romance",116,6.4,16.07,23.654,61.0,Michael Hoffman,":
Kevin Kline, 
Michelle Pfeiffer, 
Rupert Everett, 
Stanley Tucci
",min,M
"Hurricane, o Furacão",(1999),"Biography, Drama, Sport",146,7.6,50.67,88.012,74.0,Norman Jewison,":
Denzel Washington, 
Vicellous Shannon, 
Deborah Kara Unger, 
Liev Schreiber
",min,M
"Detroit, a Cidade do Rock",(1999),"Comedy, Music",95,6.9,4.22,34.148,33.0,Adam Rifkin,":
Edward Furlong, 
Giuseppe Andrews, 
James DeBello, 
Sam Huntington
",min,M
Cavalgada com o Diabo,(I) (1999),"Drama, Romance, War",138,6.7,0.63,12.454,69.0,Ang Lee,":
Tobey Maguire, 
Skeet Ulrich, 
Jewel Kilcher, 
Jeremy W. Auman
",min,M
A Mão Assassina,(1999),"Comedy, Fantasy, Horror",92,6.2,4.00,38.020,31.0,Rodman Flender,":
Devon Sawa, 
Seth Green, 
Elden Henson, 
Jessica Alba
",min,M
Stigmata,(1999),Horror,103,6.2,50.05,62.103,28.0,Rupert Wainwright,":
Patricia Arquette, 
Gabriel Byrne, 
Jonathan Pryce, 
Nia Long
",min,M
13º Andar,(1999),"Mystery, Sci-Fi, Thriller",100,7.1,15.50,63.480,36.0,Josef Rusnak,":
Craig Bierko, 
Gretchen Mol, 
Armin Mueller-Stahl, 
Vincent D'Onofrio
",min,M
O Suspeito da Rua Arlington,(1999),"Crime, Drama, Thriller",117,7.2,24.36,78.247,65.0,Mark Pellington,":
Jeff Bridges, 
Tim Robbins, 
Joan Cusack, 
Hope Davis
",min,M
Máfia no Divã,(1999),"Comedy, Crime",103,6.7,106.89,140.782,61.0,Harold Ramis,":
Robert De Niro, 
Billy Crystal, 
Lisa Kudrow, 
Chazz Palminteri
",min,M
The Trench,(1999),"Drama, History, War",98,6.0,,2.349,58.0,William Boyd,":
Paul Nicholls, 
Daniel Craig, 
Julian Rhind-Tutt, 
Danny Dyer
",min,
Melhor que Chocolate,(1999),"Comedy, Drama, Romance",101,6.1,2.01,7.573,,Anne Wheeler,":
Wendy Crewson, 
Karyn Dwyer, 
Christina Cox, 
Ann-Marie MacDonald
",min,M
O Verão de Sam,(1999),"Crime, Drama, Romance",142,6.7,19.28,34.671,67.0,Spike Lee,":
John Leguizamo, 
Adrien Brody, 
Mira Sorvino, 
Jennifer Esposito
",min,M
Ghost Dog: Matador Implacável,(1999),"Action, Crime, Drama",116,7.5,3.31,81.360,67.0,Jim Jarmusch,":
Forest Whitaker, 
Henry Silva, 
John Tormey, 
Cliff Gorman
",min,M
Por Amor,(1999),"Drama, Romance, Sport",137,6.6,35.17,30.313,43.0,Sam Raimi,":
Kevin Costner, 
Kelly Preston, 
John C. Reilly, 
Jena Malone
",min,M
Crime Verdadeiro,(1999),"Crime, Drama, Mystery",127,6.6,16.64,30.381,65.0,Clint Eastwood,":
Clint Eastwood, 
Isaiah Washington, 
LisaGay Hamilton, 
James Woods
",min,M
Tentação Fatal,(1999),"Comedy, Thriller",96,5.3,8.95,19.163,35.0,Kevin Williamson,":
Helen Mirren, 
Marisa Coughlan, 
Katie Holmes, 
Jeffrey Tambor
",min,M
Tradição é Tradição,(1999),"Comedy, Drama",96,6.9,4.17,16.495,74.0,Damien O'Donnell,":
Om Puri, 
Linda Bassett, 
Jordan Routledge, 
Archie Panjabi
",min,M
Esquentando o Alasca,(1999),"Comedy, Drama, Sport",119,6.7,8.89,24.712,49.0,Jay Roach,":
Russell Crowe, 
Burt Reynolds, 
Hank Azaria, 
Mary McCormack
",min,M
Mortos de Fome,(1999),"Adventure, Comedy, Horror",101,7.0,2.06,35.133,46.0,Antonia Bird,":
Guy Pearce, 
Robert Carlyle, 
David Arquette, 
Jeremy Davies
",min,M
Superstar: Despenca uma Estrela,(1999),"Comedy, Romance",81,5.1,30.63,17.296,42.0,Bruce McCulloch,":
Molly Shannon, 
Will Ferrell, 
Elaine Hendrix, 
Harland Williams
",min,M
Noiva em Fuga,(1999),"Comedy, Romance",116,5.5,152.26,89.214,39.0,Garry Marshall,":
Julia Roberts, 
Richard Gere, 
Joan Cusack, 
Hector Elizondo
",min,M
Criei um Monstro,(1999),Comedy,97,5.2,,2.453,,Mike Binder,":
Mariel Hemingway, 
Mike Binder, 
Renée Humphrey, 
Taylor Nichols
",min,
As Cinzas de Ângela,(1999),Drama,145,7.3,13.04,19.462,54.0,Alan Parker,":
Emily Watson, 
Robert Carlyle, 
Joe Breen, 
Ciaran Owens
",min,M
Fica Comigo,(1999),"Comedy, Drama, Romance",91,5.8,17.85,17.406,42.0,John Schultz,":
Melissa Joan Hart, 
Adrian Grenier, 
Stephen Collins, 
Mark Metcalf
",min,M
Titus,(1999),"Drama, History, Thriller",162,7.1,1.92,19.145,57.0,Julie Taymor,":
Anthony Hopkins, 
Jessica Lange, 
Osheen Jones, 
Dario D'Ambrosi
",min,M
Elmo na Terra dos Rabugentos,(1999),"Adventure, Comedy, Family",73,5.7,11.63,2.735,59.0,Gary Halvorson,":
Kevin Clash, 
Mandy Patinkin, 
Vanessa Williams, 
Sonia Manzano
",min,M
O Estranho,(1999),"Crime, Drama, Mystery",89,7.0,3.19,28.379,73.0,Steven Soderbergh,":
Terence Stamp, 
Peter Fonda, 
Lesley Ann Warren, 
Luis Guzmán
",min,M
Human Traffic,(1999),"Comedy, Music",99,7.1,0.10,22.217,53.0,Justin Kerrigan,":
John Simm, 
Lorraine Pilkington, 
Shaun Parkes, 
Nicola Reynolds
",min,M
Zona de Conflito,(1999),"Drama, Thriller",98,7.3,0.25,9.267,68.0,Tim Roth,":
Ray Winstone, 
Annabelle Apsion, 
Kate Ashfield, 
Lara Belmont
",min,M
A Maldição de Carrie,(1999),"Horror, Sci-Fi, Thriller",104,4.7,17.76,14.928,42.0,Katt Shea,":
Emily Bergl, 
Jason London, 
Dylan Bruno, 
J. Smith-Cameron
",min,M
Vírus,(1999),"Action, Horror, Sci-Fi",99,5.0,14.01,25.327,19.0,John Bruno,":
Jamie Lee Curtis, 
Donald Sutherland, 
William Baldwin, 
Joanna Pacula
",min,M
Ressurreição: Retalhos de um Crime,(1999),"Crime, Drama, Horror",108,6.1,,8.569,,Russell Mulcahy,":
Christopher Lambert, 
Mike Anscombe, 
Jeff J.J. Authors, 
Patrick Chilvers
",min,
Todas as Garotas do Presidente,(1999),Comedy,94,6.1,6.24,17.913,65.0,Andrew Fleming,":
Kirsten Dunst, 
Michelle Williams, 
Dan Hedaya, 
Will Ferrell
",min,M
Alto Controle,(1999),"Comedy, Drama, Romance",124,6.0,8.41,27.458,47.0,Mike Newell,":
John Cusack, 
Billy Bob Thornton, 
Cate Blanchett, 
Angelina Jolie
",min,M
A Viagem,(1999),"Drama, Mystery, Thriller",100,6.5,10.11,20.958,44.0,Jonathan Kaplan,":
Claire Danes, 
Kate Beckinsale, 
Bill Pullman, 
Jacqueline Kim
",min,M
Amigos Indiscretos,(1999),"Comedy, Drama, Romance",120,6.8,34.10,8.732,61.0,Malcolm D. Lee,":
Taye Diggs, 
Nia Long, 
Morris Chestnut, 
Harold Perrineau
",min,M
Uma Carta de Amor,(1999),"Drama, Romance",126,6.2,52.88,34.196,39.0,Luis Mandoki,":
Kevin Costner, 
Robin Wright, 
Paul Newman, 
John Savage
",min,M
A Walk on the Moon,(1999),"Drama, Romance",107,6.6,4.74,7.667,70.0,Tony Goldwyn,":
Diane Lane, 
Viggo Mortensen, 
Bobby Boriello, 
Anna Paquin
",min,M
Enigma do Espaço,(1999),"Drama, Sci-Fi, Thriller",109,5.4,10.67,51.333,37.0,Rand Ravich,":
Charlize Theron, 
Johnny Depp, 
Joe Morton, 
Clea DuVall
",min,M
Fogo Sagrado!,(1999),"Comedy, Drama",115,5.9,1.76,13.450,57.0,Jane Campion,":
Kate Winslet, 
Harvey Keitel, 
Julie Hamilton, 
Sophie Lee
",min,M
Meu Marciano Favorito,(1999),"Comedy, Family, Sci-Fi",94,5.0,36.83,12.347,33.0,Donald Petrie,":
Christopher Lloyd, 
Jeff Daniels, 
Elizabeth Hurley, 
Daryl Hannah
",min,M
Fantasia 2000,(1999),"Animation, Comedy, Family",75,7.2,60.66,33.198,59.0,James Algar,":
James Levine, 
Steve Martin, 
Itzhak Perlman, 
Quincy Jones
",min,M
Duas Mãos,(1999),"Comedy, Crime, Thriller",103,7.1,,9.662,,Gregor Jordan,":
Heath Ledger, 
Bryan Brown, 
David Field, 
Tom Long
",min,
A História de Nós Dois,(1999),"Comedy, Drama, Romance",95,6.0,27.07,20.675,37.0,Rob Reiner,":
Bruce Willis, 
Michelle Pfeiffer, 
Colleen Rennison, 
Jake Sandvig
",min,M
Instinto,(1999),"Drama, Thriller",126,6.6,34.10,30.722,43.0,Jon Turteltaub,":
Anthony Hopkins, 
Cuba Gooding Jr., 
Donald Sutherland, 
Maura Tierney
",min,M
Bebês Geniais,(1999),"Comedy, Crime, Family",97,2.6,27.14,24.389,6.0,Bob Clark,":
Kathleen Turner, 
Christopher Lloyd, 
Kim Cattrall, 
Peter MacNicol
",min,M
Anna e o Rei,(1999),"Drama, History, Romance",148,6.7,39.26,34.677,56.0,Andy Tennant,":
Jodie Foster, 
Yun-Fat Chow, 
Bai Ling, 
Tom Felton
",min,M
Fim de Caso,(1999),"Drama, Romance",102,7.1,10.66,20.484,65.0,Neil Jordan,":
Ralph Fiennes, 
Julianne Moore, 
Stephen Rea, 
Heather-Jay Jones
",min,M
Ed TV,(1999),"Comedy, Drama",122,6.1,22.36,40.266,48.0,Ron Howard,":
Matthew McConaughey, 
Jenna Elfman, 
Geoffrey Blake, 
Gail Boggs
",min,M
La donna lupo,(1999),"Comedy, Drama",80,4.5,,436,,Aurelio Grimaldi,":
Loredana Cannata, 
Arturo Paglia, 
Pascal Persiano, 
Francesco Di Leva
",min,
O Marido Ideal,(I) (1999),"Comedy, Romance",97,6.8,18.54,14.672,67.0,Oliver Parker,":
Rupert Everett, 
Julianne Moore, 
Peter Vaughan, 
Minnie Driver
",min,M
Um a Menos,(1999),"Crime, Drama, Mystery",111,6.1,0.37,6.151,56.0,Hampton Fancher,":
Owen Wilson, 
Sheryl Crow, 
Dwight Yoakam, 
Dennis Haysbert
",min,M
Sunshine - O Despertar de um Século,(1999),"Drama, History, Romance",181,7.5,5.10,12.557,71.0,István Szabó,":
Ralph Fiennes, 
Rosemary Harris, 
Rachel Weisz, 
Jennifer Ehle
",min,M
Destinos Cruzados,(1999),"Drama, Mystery, Romance",133,5.2,31.05,19.137,38.0,Sydney Pollack,":
Harrison Ford, 
Kristin Scott Thomas, 
Charles S. Dutton, 
Bonnie Hunt
",min,M
Forças do Destino,(1999),"Comedy, Romance",105,5.4,52.89,31.005,46.0,Bronwen Hughes,":
Sandra Bullock, 
Ben Affleck, 
Maura Tierney, 
Steve Zahn
",min,M
Simples como Amar,(1999),"Comedy, Drama, Romance",129,6.5,27.80,11.518,28.0,Garry Marshall,":
Juliette Lewis, 
Diane Keaton, 
Giovanni Ribisi, 
Tom Skerritt
",min,M
200 Cigarros,(1999),"Comedy, Drama, Romance",101,6.0,6.85,14.296,33.0,Risa Bramon Garcia,":
Ben Affleck, 
Casey Affleck, 
Dave Chappelle, 
Guillermo Díaz
",min,M
Asterix e Obelix Contra César,(1999),"Adventure, Comedy, Family",109,6.0,1.64,37.411,,Claude Zidi,":
Christian Clavier, 
Gérard Depardieu, 
Roberto Benigni, 
Michel Galabru
",min,M
Paixões Ardentes,(1999),Drama,106,4.9,0.24,5.158,36.0,Michael Cristofer,":
Joe Basile, 
Scott Burkholder, 
Liz Coke, 
Allison Dunbar
",min,M
