Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Trolls II,(1990),"Comedy, Fantasy, Horror",95,2.9,,29.607,,Claudio Fragasso,":
Michael Paul Stephenson, 
George Hardy, 
Margo Prey, 
Connie Young
",min,
Minha Mãe é uma Sereia,(1990),"Comedy, Drama, Romance",110,6.7,35.42,27.097,56.0,Richard Benjamin,":
Cher, 
Bob Hoskins, 
Winona Ryder, 
Michael Schoeffling
",min,M
O Exorcista III,(1990),"Drama, Horror, Mystery",110,6.4,26.10,23.319,48.0,William Peter Blatty,":
George C. Scott, 
Ed Flanders, 
Brad Dourif, 
Jason Miller
",min,M
Raça das Trevas,(1990),"Action, Fantasy, Horror",102,6.6,8.86,18.321,40.0,Clive Barker,":
Craig Sheffer, 
David Cronenberg, 
Anne Bobby, 
Charles Haid
",min,M
Três Solteirões e uma Pequena Dama,(1990),"Comedy, Drama, Family",104,5.4,71.61,21.385,51.0,Emile Ardolino,":
Tom Selleck, 
Steve Guttenberg, 
Ted Danson, 
Nancy Travis
",min,M
Brinquedo Assassino 2,(1990),"Horror, Thriller",84,5.8,28.50,42.309,37.0,John Lafia,":
Alex Vincent, 
Jenny Agutter, 
Gerrit Graham, 
Christine Elise
",min,M
Morando com o Perigo,(1990),Thriller,102,6.4,29.38,16.907,55.0,John Schlesinger,":
Melanie Griffith, 
Matthew Modine, 
Michael Keaton, 
Mako
",min,M
A Criatura do Cemitério,(1990),Horror,89,4.9,11.58,9.212,28.0,Ralph S. Singleton,":
David Andrews, 
Kelly Wolf, 
Stephen Macht, 
Andrew Divoff
",min,M
Henry & June: Delírios Eróticos,(1990),"Biography, Drama",136,6.3,11.57,11.812,,Philip Kaufman,":
Fred Ward, 
Uma Thurman, 
Maria de Medeiros, 
Richard E. Grant
",min,M
Uma Festa de Arromba,(1990),"Comedy, Music, Romance",100,6.4,26.39,12.285,76.0,Reginald Hudlin,":
Christopher Reid, 
Robin Harris, 
Christopher Martin, 
Martin Lawrence
",min,M
Contratado Para Matar,(1990),"Action, Adventure, Drama",119,6.9,21.41,18.463,51.0,Simon Wincer,":
Tom Selleck, 
Laura San Giacomo, 
Alan Rickman, 
Chris Haywood
",min,M
O Pestinha,(1990),"Comedy, Family",81,5.4,53.47,26.991,27.0,Dennis Dugan,":
Michael Oliver, 
John Ritter, 
Jack Warden, 
Gilbert Gottfried
",min,M
Vingança,(I) (1990),"Action, Crime, Drama",124,6.2,15.65,15.649,35.0,Tony Scott,":
Kevin Costner, 
Anthony Quinn, 
Madeleine Stowe, 
Tomas Milian
",min,M
A História sem Fim 2,(1990),"Adventure, Drama, Family",90,5.2,17.37,23.192,,George Miller,":
Jonathan Brandis, 
Kenny Morrison, 
Clarissa Burt, 
John Wesley Shipp
",min,M
A Fogueira das Vaidades,(1990),"Comedy, Drama, Romance",125,5.6,15.69,20.687,27.0,Brian De Palma,":
Tom Hanks, 
Bruce Willis, 
Melanie Griffith, 
Kim Cattrall
",min,M
Capitão América,(1990),"Action, Adventure, Sci-Fi",97,3.2,,10.626,,Albert Pyun,":
Matt Salinger, 
Ronny Cox, 
Ned Beatty, 
Darren McGavin
",min,
Difícil de Matar,(1990),"Action, Crime, Drama",96,5.8,47.41,26.137,41.0,Bruce Malmuth,":
Steven Seagal, 
Kelly LeBrock, 
William Sadler, 
Frederick Coffin
",min,M
Acima de Qualquer Suspeita,(1990),"Mystery, Thriller",127,6.9,86.30,35.505,72.0,Alan J. Pakula,":
Harrison Ford, 
Raul Julia, 
Greta Scacchi, 
Brian Dennehy
",min,M
Um Som Diferente,(1990),"Comedy, Drama, Music",102,7.2,11.54,25.059,77.0,Allan Moyle,":
Christian Slater, 
Samantha Mathis, 
Anthony Lucero, 
Andy Romano
",min,M
"48 Horas, Parte 2",(1990),"Action, Comedy, Crime",93,5.9,80.82,36.523,23.0,Walter Hill,":
Eddie Murphy, 
Nick Nolte, 
Brion James, 
Kevin Tighe
",min,M
Comando Imbatível,(1990),"Action, Adventure, Thriller",113,5.6,25.07,15.033,38.0,Lewis Teague,":
Charlie Sheen, 
Michael Biehn, 
Joanne Whalley, 
Rick Rossovich
",min,M
Hamlet,(1990),Drama,135,6.7,20.71,20.555,53.0,Franco Zeffirelli,":
Mel Gibson, 
Glenn Close, 
Alan Bates, 
Paul Scofield
",min,M
Air America: Loucos Pelo Perigo,(1990),"Action, Comedy, War",113,5.8,31.05,25.884,33.0,Roger Spottiswoode,":
Mel Gibson, 
Robert Downey Jr., 
Nancy Travis, 
Ken Jenkins
",min,M
O Reverso da Fortuna,(1990),"Biography, Drama, Mystery",111,7.2,15.45,13.722,93.0,Barbet Schroeder,":
Jeremy Irons, 
Glenn Close, 
Ron Silver, 
Annabella Sciorra
",min,M
Um Novato na Máfia,(1990),"Comedy, Crime",102,6.4,21.46,17.865,78.0,Andrew Bergman,":
Marlon Brando, 
Matthew Broderick, 
Bruno Kirby, 
Penelope Ann Miller
",min,M
A Noite dos Mortos-Vivos,(1990),Horror,92,6.9,5.84,36.927,54.0,Tom Savini,":
Tony Todd, 
Patricia Tallman, 
Tom Towles, 
McKee Anderson
",min,M
Trabalho Sujo,(1990),"Action, Comedy, Crime",98,6.0,16.25,21.700,34.0,Emilio Estevez,":
Charlie Sheen, 
Emilio Estevez, 
Leslie Hope, 
Keith David
",min,M
Slacker,(1990),"Comedy, Drama",97,7.1,1.23,18.655,69.0,Richard Linklater,":
Richard Linklater, 
Rudy Basquez, 
Jean Caffeine, 
Jan Hockey
",min,M
Lembranças de Hollywood,(1990),"Comedy, Drama",101,6.7,37.96,14.606,71.0,Mike Nichols,":
Meryl Streep, 
Shirley MacLaine, 
Dennis Quaid, 
Gene Hackman
",min,M
O Massacre da Serra Elétrica 3,(1990),"Horror, Thriller",85,5.1,5.77,13.124,30.0,Jeff Burr,":
Kate Hodge, 
Ken Foree, 
R.A. Mihailoff, 
William Butler
",min,M
O Grande Anjo Negro,(1990),"Action, Crime, Horror",91,6.1,4.35,9.656,,Craig R. Baxley,":
Dolph Lundgren, 
Brian Benben, 
Betsy Brantley, 
Matthias Hues
",min,M
Olha Quem Está Falando Também,(1990),"Comedy, Family, Romance",81,4.7,47.49,42.820,,Amy Heckerling,":
John Travolta, 
Kirstie Alley, 
Olympia Dukakis, 
Elias Koteas
",min,M
Rookie: Um Profissional do Perigo,(1990),"Action, Crime, Drama",120,5.9,21.63,24.161,41.0,Clint Eastwood,":
Clint Eastwood, 
Charlie Sheen, 
Raul Julia, 
Sônia Braga
",min,M
Garantia de Morte,(1990),"Action, Crime, Mystery",89,5.7,16.85,16.216,34.0,Deran Sarafian,":
Jean-Claude Van Damme, 
Robert Guillaume, 
Cynthia Gibb, 
George Dickerson
",min,M
Sonhos,(1990),"Drama, Fantasy",119,7.8,1.96,22.374,,Akira Kurosawa,":
Akira Terao, 
Mitsuko Baishô, 
Toshie Negishi, 
Mieko Harada
",min,M
Contos da Escuridão,(1990),"Comedy, Fantasy, Horror",93,6.3,16.32,14.238,54.0,John Harrison,":
Debbie Harry, 
Matthew Lawrence, 
Christian Slater, 
David Forrester
",min,M
Tiro de Misericórdia,(1990),"Action, Crime, Drama",134,7.2,1.91,19.859,60.0,Phil Joanou,":
Sean Penn, 
Ed Harris, 
Gary Oldman, 
Robin Wright
",min,M
"Duck Tales, o Filme: O Tesouro da Lâmpada Perdida",(1990),"Animation, Adventure, Comedy",74,6.9,18.12,23.853,,Bob Hathcock,":
Alan Young, 
Christopher Lloyd, 
Terence McGovern, 
Russi Taylor
",min,M
Loucos de Paixão,(1990),"Drama, Romance",103,6.5,17.49,7.144,66.0,Luis Mandoki,":
Susan Sarandon, 
James Spader, 
Jason Alexander, 
Kathy Bates
",min,M
Alienator - A Exterminadora Indestrutível,(1990),"Action, Sci-Fi",93,3.2,,1.227,,Fred Olen Ray,":
Jan-Michael Vincent, 
John Phillip Law, 
Ross Hagen, 
Dyana Ortelli
",min,
Memphis Belle - A Fortaleza Voadora,(1990),"Action, Drama, War",107,6.9,27.44,25.768,,Michael Caton-Jones,":
Matthew Modine, 
Eric Stoltz, 
Tate Donovan, 
D.B. Sweeney
",min,M
As Aventuras de Ford Fairlane,(1990),"Action, Adventure, Comedy",104,6.5,21.41,16.553,24.0,Renny Harlin,":
Andrew Dice Clay, 
Lauren Holly, 
Wayne Newton, 
Priscilla Presley
",min,M
Cyrano,(1990),"Comedy, Drama, History",137,7.5,15.14,21.287,79.0,Jean-Paul Rappeneau,":
Gérard Depardieu, 
Anne Brochet, 
Vincent Perez, 
Jacques Weber
",min,M
Dias Selvagens,(1990),"Crime, Drama, Romance",94,7.6,0.14,16.381,96.0,Kar-Wai Wong,":
Leslie Cheung, 
Maggie Cheung, 
Andy Lau, 
Carina Lau
",min,M
A Chave do Enigma,(1990),"Crime, Drama, Mystery",137,6.2,10.01,10.429,56.0,Jack Nicholson,":
Jack Nicholson, 
Harvey Keitel, 
Meg Tilly, 
Madeleine Stowe
",min,M
Uma Estranha Passagem em Veneza,(1990),"Drama, Thriller",107,6.3,1.24,4.109,61.0,Paul Schrader,":
Christopher Walken, 
Rupert Everett, 
Natasha Richardson, 
Helen Mirren
",min,M
Te Amarei Até te Matar,(1990),"Comedy, Crime",97,6.4,16.19,12.793,45.0,Lawrence Kasdan,":
Kevin Kline, 
Tracey Ullman, 
William Hurt, 
Joan Plowright
",min,M
Inferno Submarino,(1990),"Action, Adventure, Horror",83,4.7,,1.475,,Juan Piquer Simón,":
Jack Scalia, 
R. Lee Ermey, 
Ray Wise, 
Deborah Adair
",min,
Alta Tensão,(1990),"Action, Comedy",110,6.0,70.98,37.889,36.0,John Badham,":
Mel Gibson, 
Goldie Hawn, 
David Carradine, 
Bill Duke
",min,M
Havana,(I) (1990),"Drama, Romance, War",144,6.1,9.24,6.802,,Sydney Pollack,":
Robert Redford, 
Lena Olin, 
Alan Arkin, 
Tomas Milian
",min,M
Os Imorais,(1990),"Crime, Drama, Thriller",110,6.9,13.45,24.151,86.0,Stephen Frears,":
Anjelica Huston, 
John Cusack, 
Annette Bening, 
Jan Munroe
",min,M
Marcado Para a Morte,(1990),"Action, Adventure, Crime",93,6.0,46.04,18.603,49.0,Dwight H. Little,":
Steven Seagal, 
Joanna Pacula, 
Basil Wallace, 
Keith David
",min,M
O Céu que nos Protege,(1990),"Adventure, Drama",138,6.8,2.08,10.792,,Bernardo Bertolucci,":
Debra Winger, 
John Malkovich, 
Campbell Scott, 
Jill Bennett
",min,M
Rosencrantz & Guildenstern Estão Mortos,(1990),"Comedy, Drama",117,7.5,0.74,20.003,,Tom Stoppard,":
Gary Oldman, 
Tim Roth, 
Richard Dreyfuss, 
Livio Badurina
",min,M
De Frente para o Perigo,(1990),"Action, Crime, Thriller",97,6.6,10.87,7.202,,Peter Hyams,":
Gene Hackman, 
Anne Archer, 
James Sikking, 
J.T. Walsh
",min,M
A Guerra dos Donos do Amanhã,(1990),"Action, Horror, Sci-Fi",99,5.9,2.46,6.232,33.0,Mark L. Lester,":
Bradley Gregg, 
Traci Lind, 
Malcolm McDowell, 
Stacy Keach
",min,M
Metropolitan,(1990),"Comedy, Drama, Romance",98,7.4,2.94,8.909,77.0,Whit Stillman,":
Carolyn Farina, 
Edward Clements, 
Chris Eigeman, 
Taylor Nichols
",min,M
Jogo Perverso,(1990),"Action, Crime, Drama",102,5.7,8.22,11.511,54.0,Kathryn Bigelow,":
Jamie Lee Curtis, 
Ron Silver, 
Clancy Brown, 
Elizabeth Peña
",min,M
Um Romance de Outro Mundo,(1990),"Comedy, Drama, Fantasy",106,7.2,1.55,7.170,72.0,Anthony Minghella,":
Juliet Stevenson, 
Alan Rickman, 
Jenny Howe, 
Carolyn Choa
",min,M
Horas de Desespero,(1990),"Action, Crime, Drama",105,5.4,2.74,6.564,,Michael Cimino,":
Mickey Rourke, 
Anthony Hopkins, 
Mimi Rogers, 
Lindsay Crouse
",min,M
Close-up,(1990),"Biography, Crime, Drama",98,8.3,0.00,13.457,,Abbas Kiarostami,":
Hossain Sabzian, 
Mohsen Makhmalbaf, 
Abolfazl Ahankhah, 
Mehrdad Ahankhah
",min,M
Simplesmente Alice,(1990),"Comedy, Romance",106,6.6,7.33,12.681,67.0,Woody Allen,":
Mia Farrow, 
William Hurt, 
Joe Mantegna, 
June Squibb
",min,M
Green Card: Passaporte para o Amor,(1990),"Comedy, Drama, Romance",107,6.2,29.89,21.506,58.0,Peter Weir,":
Gérard Depardieu, 
Andie MacDowell, 
Bebe Neuwirth, 
Gregg Edelman
",min,M
A Voz da Lua,(1990),"Comedy, Drama",120,6.4,,2.137,,Federico Fellini,":
Roberto Benigni, 
Paolo Villaggio, 
Nadia Ottaviani, 
Marisa Tomasi
",min,
Meu Pequeno Paraíso,(I) (1990),"Comedy, Crime",97,6.3,23.59,17.825,35.0,Herbert Ross,":
Steve Martin, 
Rick Moranis, 
Joan Cusack, 
Melanie Mayron
",min,M
O Portão II: Eles Estão de Volta,(1990),"Fantasy, Horror, Comedy",90,4.8,2.03,1.775,,Tibor Takács,":
Louis Tripp, 
Simon Reynolds, 
James Villemaire, 
Pamela Adlon
",min,M
Filhos da Guerra,(1990),"Drama, History, War",112,7.6,5.58,14.293,75.0,Agnieszka Holland,":
Solomon Perel, 
Marco Hofschneider, 
René Hofschneider, 
André Wilms
",min,M
Dois Olhos Satânicos,(1990),Horror,120,6.1,0.35,5.744,61.0,Dario Argento,":
Adrienne Barbeau, 
Harvey Keitel, 
Ramy Zada, 
Bingo O'Malley
",min,M
Reflexo do Demônio,(1990),"Horror, Thriller",104,5.6,,1.274,,Marina Sargenti,":
Karen Black, 
Yvonne De Carlo, 
William Sanderson, 
Rainbow Harvest
",min,
Mais e Melhores Blues,(1990),"Drama, Music, Romance",129,6.6,16.15,10.243,61.0,Spike Lee,":
Denzel Washington, 
Spike Lee, 
Wesley Snipes, 
Giancarlo Esposito
",min,M
Uma Farra na Neve,(1990),"Action, Comedy",91,5.3,8.53,3.164,,Rich Correll,":
Roger Rose, 
T.K. Carter, 
Yvette Nipar, 
Leslie Jordan
",min,M
"Q & A - Sem Lei, Sem Justiça",(1990),"Crime, Drama, Thriller",132,6.6,11.21,4.950,,Sidney Lumet,":
Nick Nolte, 
Timothy Hutton, 
Armand Assante, 
Patrick O'Neal
",min,M
A Casa da Rússia,(1990),"Drama, Romance, Thriller",123,6.1,23.00,13.638,,Fred Schepisi,":
Sean Connery, 
Michelle Pfeiffer, 
Roy Scheider, 
James Fox
",min,M
Não Tenho Troco,(1990),"Comedy, Crime",89,6.8,15.26,18.297,56.0,Howard Franklin,":
Bill Murray, 
Geena Davis, 
Randy Quaid, 
Dale Grand
",min,M
A Noiva do Re-Animator,(1990),"Comedy, Horror, Sci-Fi",96,6.3,,12.623,,Brian Yuzna,":
Jeffrey Combs, 
Bruce Abbott, 
Claude Earl Jones, 
Fabiana Udenio
",min,
Que Pedaço de Mulher,(1990),"Comedy, Horror, Sci-Fi",85,6.2,0.21,8.255,,Frank Henenlotter,":
James Lorinz, 
Joanne Ritchie, 
Patty Mullen, 
J.J. Clark
",min,M
Avalon,(1990),Drama,128,7.2,15.74,5.434,,Barry Levinson,":
Aidan Quinn, 
Elizabeth Perkins, 
Leo Fuchs, 
Eve Gordon
",min,M
O Anjo Assassino,(1990),"Comedy, Crime, Drama",97,6.4,9.89,7.339,72.0,George Armitage,":
Fred Ward, 
Alec Baldwin, 
Jennifer Jason Leigh, 
Cecilia Pérez-Cervera
",min,M
Estação 44: O Refúgio dos Exterminadores,(1990),"Action, Sci-Fi, Thriller",98,5.1,,4.409,39.0,Roland Emmerich,":
Michael Paré, 
Lisa Eichhorn, 
Dean Devlin, 
Brian Thompson
",min,
Os implacáveis Krays,(1990),"Biography, Crime, Drama",115,6.6,2.06,7.257,70.0,Peter Medak,":
Gary Kemp, 
Martin Kemp, 
Billie Whitelaw, 
Tom Bell
",min,M
Um Grito na Floresta,(1990),"Action, Adventure, Thriller",82,5.5,1.49,890,,Mark Griffiths,":
Jared Rushton, 
Ned Beatty, 
Pamela Sue Martin, 
Stephen Meadows
",min,M
Sherazade,(1990),"Adventure, Comedy, Fantasy",98,5.5,,835,,Philippe de Broca,":
Catherine Zeta-Jones, 
Gérard Jugnot, 
Stéphane Freiss, 
Thierry Lhermitte
",min,
Sob a Sombra do Mal,(1990),"Drama, Thriller",99,6.2,12.63,6.945,63.0,Curtis Hanson,":
Rob Lowe, 
James Spader, 
Lisa Zane, 
Marcia Cross
",min,M
Atraída Pelo Perigo,(1990),"Action, Comedy, Crime",116,5.4,,3.104,,Dennis Hopper,":
Dennis Hopper, 
Jodie Foster, 
Dean Stockwell, 
Vincent Price
",min,
Guns - As Armas da Vingança,(1990),Action,96,4.2,,839,,Andy Sidaris,":
Erik Estrada, 
Dona Speir, 
Roberta Vasquez, 
Bruce Penhall
",min,
Destino em Dose Dupla,(1990),"Comedy, Fantasy, Romance",110,6.4,15.38,11.106,,James Orr,":
Jim Belushi, 
Linda Hamilton, 
Michael Caine, 
Jon Lovitz
",min,M
Terra da Discórdia,(1990),"Drama, Thriller",107,7.4,1.41,5.222,,Jim Sheridan,":
Richard Harris, 
John Hurt, 
Sean Bean, 
Frances Tomelty
",min,M
Comando Delta 2: Conexão Colômbia,(1990),"Action, Adventure, Crime",111,4.9,6.70,6.348,,Aaron Norris,":
Chuck Norris, 
John P. Ryan, 
Billy Drago, 
Richard Jaeckel
",min,M
Liu jai yim taam,(1990),"Fantasy, Horror",90,5.7,,589,,Ngai Choi Lam,":
Amy Yip, 
Hitomi Kudô, 
So Man, 
Lap-Man Sinn
",min,
Náufragos em Luta,(1990),"Adventure, Family",92,6.7,,2.305,,Nils Gaup,":
Stian Smestad, 
Gabriel Byrne, 
Louisa Milwood-Haigh, 
Trond Peter Stamsø Munch
",min,
The Juniper Tree,(1990),"Drama, Fantasy",78,6.8,,746,86.0,Nietzchka Keene,":
Björk, 
Bryndis Petra Bragadóttir, 
Valdimar Örn Flygenring, 
Guðrún Gísladóttir
",min,
Coração de Caçador,(1990),"Adventure, Drama",112,6.6,2.32,10.457,,Clint Eastwood,":
Clint Eastwood, 
Jeff Fahey, 
Charlotte Cornwell, 
Norman Lumsden
",min,M
Stanley & Iris,(1990),"Drama, Romance",104,6.3,5.82,6.677,,Martin Ritt,":
Jane Fonda, 
Robert De Niro, 
Swoosie Kurtz, 
Martha Plimpton
",min,M
Um Anjo em Minha Mesa,(1990),"Biography, Drama",158,7.5,1.05,6.181,,Jane Campion,":
Kerry Fox, 
Alexia Keogh, 
Karen Fergusson, 
Iris Churn
",min,M
Um Conquistador em Apuros,(1990),"Comedy, Crime",97,5.7,27.63,12.757,50.0,Roger Donaldson,":
Robin Williams, 
Tim Robbins, 
Pamela Reed, 
Fran Drescher
",min,M
A Vida é Doce,(1990),"Comedy, Drama",103,7.5,1.52,8.332,88.0,Mike Leigh,":
Alison Steadman, 
Jim Broadbent, 
Claire Skinner, 
Jane Horrocks
",min,M
A Árvore da Maldição,(1990),"Drama, Horror, Mystery",92,5.4,17.04,4.730,35.0,William Friedkin,":
Jenny Seagrove, 
Dwier Brown, 
Carey Lowell, 
Brad Hall
",min,M
