Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
As Mil e Uma Noites,(1974),"Comedy, Drama, Fantasy",130,6.8,,6.538,,Pier Paolo Pasolini,":
Ninetto Davoli, 
Franco Citti, 
Franco Merli, 
Tessa Bouché
",min,
Tragam-me a Cabeça de Alfredo Garcia,(1974),"Action, Crime, Drama",112,7.5,,17.082,,Sam Peckinpah,":
Warren Oates, 
Isela Vega, 
Robert Webber, 
Gig Young
",min,
As Novas Aventuras do Fusca,(1974),"Comedy, Family, Fantasy",88,5.7,38.23,6.871,49.0,Robert Stevenson,":
Helen Hayes, 
Ken Berry, 
Stefanie Powers, 
John McIntire
",min,M
Os Lordes de Flatbush,(1974),"Comedy, Drama, Romance",86,5.8,,3.295,53.0,Martin Davidson,":
Sylvester Stallone, 
Henry Winkler, 
Perry King, 
Paul Mace
",min,
Confissões de um Necrófilo,(1974),"Drama, Horror, Thriller",84,6.4,,4.189,,Jeff Gillen,":
Roberts Blossom, 
Cosette Lee, 
Leslie Carlson, 
Robert Warner
",min,
Prisão Violentada,(1974),"Action, Comedy, Drama",83,5.3,,1.993,,Jonathan Demme,":
Juanita Brown, 
Erica Gavin, 
Roberta Collins, 
Ella Reid
",min,
Operação Yakuza,(1974),"Action, Crime, Drama",112,7.2,,7.121,,Sydney Pollack,":
Robert Mitchum, 
Ken Takakura, 
Brian Keith, 
Herb Edelman
",min,
Os Poderosos Também Caem,(1974),"Comedy, Western",87,6.6,,2.108,,Jack Arnold,":
Fred Williamson, 
D'Urville Martin, 
William Smith, 
R.G. Armstrong
",min,
"Benji, o Filme",(1974),"Adventure, Family, Romance",86,6.2,39.55,4.175,35.0,Joe Camp,":
Peter Breck, 
Deborah Walley, 
Patsy Garrett, 
Allen Fiuzat
",min,M
A Terra que o Tempo Esqueceu,(1974),"Adventure, Fantasy",91,5.7,,5.153,50.0,Kevin Connor,":
Doug McClure, 
John McEnery, 
Susan Penhaligon, 
Keith Barron
",min,
Where the Red Fern Grows,(1974),"Drama, Family",97,6.9,,2.834,49.0,Norman Tokar,":
James Whitmore, 
Beverly Garland, 
Jack Ging, 
Lonny Chapman
",min,
Juggernaut: Inferno em Alto-Mar,(1974),"Action, Drama, Thriller",109,6.6,,4.606,,Richard Lester,":
Richard Harris, 
Omar Sharif, 
David Hemmings, 
Anthony Hopkins
",min,
Sangue para Drácula,(1974),Horror,103,6.2,,4.898,,Paul Morrissey,":
Joe Dallesandro, 
Udo Kier, 
Vittorio De Sica, 
Maxime McKendry
",min,
O Dossiê de Odessa,(1974),"Drama, Thriller",130,7.0,,9.339,,Ronald Neame,":
Jon Voight, 
Maximilian Schell, 
Maria Schell, 
Mary Tamm
",min,
O Homem Terminal,(1974),"Horror, Sci-Fi, Thriller",107,5.7,,1.839,41.0,Mike Hodges,":
George Segal, 
Joan Hackett, 
Richard Dysart, 
Donald Moffat
",min,
Fuga Alucinada,(1974),"Action, Crime, Thriller",93,6.7,,5.883,52.0,John Hough,":
Peter Fonda, 
Susan George, 
Adam Roarke, 
Kenneth Tobey
",min,
Confessions of a Window Cleaner,(1974),Comedy,90,4.3,,1.144,,Val Guest,":
Robin Askwith, 
Anthony Booth, 
Sheila White, 
Dandy Nichols
",min,
O Último dos Dez,(1974),"Mystery, Thriller",105,5.7,,2.548,,Peter Collinson,":
Charles Aznavour, 
Maria Rohm, 
Adolfo Celi, 
Stéphane Audran
",min,
A Dupla Explosiva,(1974),"Action, Comedy",101,7.5,,10.021,,Marcello Fondato,":
Terence Hill, 
Bud Spencer, 
Patty Shepard, 
Deogratias Huerta
",min,
The Swinging Cheerleaders,(1974),"Comedy, Sport",91,5.1,,773,,Jack Hill,":
Jo Johnston, 
Cheryl Smith, 
Colleen Camp, 
Rosanne Katon
",min,
Appassionata,(1974),Drama,96,5.4,,417,,Gianluigi Calderone,":
Gabriele Ferzetti, 
Ornella Muti, 
Eleonora Giorgi, 
Ninetto Davoli
",min,
O Fantasma da Liberdade,(1974),Comedy,104,7.9,0.01,13.151,,Luis Buñuel,":
Jean-Claude Brialy, 
Adolfo Celi, 
Michel Piccoli, 
Monica Vitti
",min,M
Garganta Profunda II: 12 Anos Depois,(1974),"Comedy, Sci-Fi",88,4.2,,433,,Joseph W. Sarno,":
Linda Lovelace, 
Harry Reems, 
Levi Richards, 
David Davidson
",min,
Dead of Night,(1974),"Drama, Horror, Thriller",88,6.7,,4.008,,Bob Clark,":
John Marley, 
Lynn Carlin, 
Richard Backus, 
Henderson Forsythe
",min,
Por um Destino Insólito,(1974),"Adventure, Comedy, Drama",114,7.6,,5.027,,Lina Wertmüller,":
Giancarlo Giannini, 
Mariangela Melato, 
Riccardo Salvino, 
Isa Danieli
",min,
Violência e Paixão,(1974),"Drama, Romance",121,7.5,,3.631,,Luchino Visconti,":
Burt Lancaster, 
Helmut Berger, 
Silvana Mangano, 
Claudia Marsani
",min,
No Limiar do Ódio,(1974),"Action, Drama, Romance",89,6.6,18.77,1.075,,Richard Compton,":
Alan Vint, 
Cheryl Waters, 
Max Baer Jr., 
Geoffrey Lewis
",min,M
Swallows and Amazons,(1974),"Adventure, Family",92,6.5,,812,,Claude Whatham,":
Virginia McKenna, 
Ronald Fraser, 
Simon West, 
Sophie Neville
",min,
Jogando Com a Sorte,(1974),"Comedy, Drama",108,7.2,10.90,4.727,,Robert Altman,":
George Segal, 
Elliott Gould, 
Ann Prentiss, 
Gwen Welles
",min,M
Sementes de Tamarindo,(1974),"Drama, Romance",125,6.4,,1.553,,Blake Edwards,":
Julie Andrews, 
Omar Sharif, 
Anthony Quayle, 
Dan O'Herlihy
",min,
Gojira tai Mekagojira,(1974),"Action, Fantasy, Horror",84,6.4,,5.083,,Jun Fukuda,":
Masaaki Daimon, 
Kazuya Aoyama, 
Reiko Tajima, 
Akihiko Hirata
",min,
O Jogador,(1974),"Crime, Drama",111,7.2,,3.668,65.0,Karel Reisz,":
James Caan, 
Paul Sorvino, 
Lauren Hutton, 
Morris Carnovsky
",min,
Lacombe Lucien,(1974),"Drama, Romance, War",138,7.7,,5.873,,Louis Malle,":
Pierre Blaise, 
Aurore Clément, 
Holger Löwenadler, 
Therese Giehse
",min,
Não se Deve Profanar o Sono dos Mortos,(1974),Horror,93,6.8,,6.836,,Jorge Grau,":
Cristina Galbó, 
Ray Lovelock, 
Arthur Kennedy, 
Aldo Massasso
",min,
Sex Farm,(1974),Comedy,84,5.0,,36,,Arnold L. Miller,":
Hilary Farr, 
Amber Kammer, 
Barry Rhode, 
Steve Patterson
",min,
The Nine Lives of Fritz the Cat,(1974),"Animation, Comedy",77,5.4,,2.426,,Robert Taylor,":
Skip Hinnant, 
Reva Rose, 
Bob Holt, 
Robert Ridgely
",min,
Alice nas Cidades,(1974),Drama,110,8.0,,9.041,,Wim Wenders,":
Yella Rottländer, 
Rüdiger Vogler, 
Lisa Kreuzer, 
Edda Köchl
",min,
Sängkamrater,(1974),"Comedy, Drama",98,4.0,,181,,Gustav Wiklund,":
Kent-Arne Dahlgren, 
Solveig Andersson, 
Gunilla Larsson, 
Christina Lindberg
",min,
Espírito Maligno,(1974),Horror,108,4.6,,1.466,,Ovidio G. Assonitis,":
Juliet Mills, 
Richard Johnson, 
Gabriele Lavia, 
Nino Segurini
",min,
Truck Stop Women,(1974),"Action, Drama, Crime",88,4.5,,441,,Mark L. Lester,":
Claudia Jennings, 
Lieux Dressler, 
John Martino, 
Paul Carr
",min,
Corações Loucos,(1974),"Action, Comedy, Crime",150,7.3,,7.687,,Bertrand Blier,":
Gérard Depardieu, 
Miou-Miou, 
Patrick Dewaere, 
Christian Alers
",min,
O Enigma de Kaspar Hauser,(1974),"Biography, Drama, History",110,7.8,,15.450,,Werner Herzog,":
Bruno S., 
Walter Ladengast, 
Brigitte Mira, 
Willy Semmelrogge
",min,
A Vingança de Milady,(1974),"Adventure, History",108,7.0,19.10,9.313,,Richard Lester,":
Michael York, 
Raquel Welch, 
Oliver Reed, 
Richard Chamberlain
",min,M
Ato de Vingança,(1974),"Crime, Drama, Horror",90,5.5,,658,,Bob Kelljan,":
Jo Ann Harris, 
Peter Brown, 
Jennifer Lee Pryor, 
Lisa Moore
",min,
Dirty O'Neil,(1974),"Comedy, Drama, Thriller",89,5.5,,171,,Leon Capetanos,":
Morgan Paull, 
Art Metrano, 
Pat Anderson, 
Jeane Manson
",min,
Deslizamentos Progressivos do Prazer,(1974),"Fantasy, Horror, Thriller",105,6.3,,794,,Alain Robbe-Grillet,":
Anicée Alvina, 
Olga Georges-Picot, 
Michael Lonsdale, 
Jean Martin
",min,
Vozes do Além,(1974),"Fantasy, Horror",98,6.7,,3.508,,Kevin Connor,":
Peter Cushing, 
Ian Bannen, 
Ian Carmichael, 
Diana Dors
",min,
Duas Ovelhas Negras,(1974),"Action, Comedy, Crime",113,6.6,,2.415,,Richard Rush,":
Alan Arkin, 
James Caan, 
Loretta Swit, 
Jack Kruschen
",min,
The Teacher,(1974),"Drama, Thriller",98,4.8,,821,,Howard Avedis,":
Angel Tompkins, 
Jay North, 
Anthony James, 
Marlene Schmidt
",min,
Mame,(1974),Musical,132,6.1,,2.524,,Gene Saks,":
Lucille Ball, 
Robert Preston, 
Bea Arthur, 
Bruce Davison
",min,
Caçada Implacável,(1974),"Action, Drama, Thriller",100,6.1,,484,,Peter Collinson,":
Peter Fonda, 
Cornelia Sharpe, 
John Phillip Law, 
Richard Lynch
",min,
Perfume de Mulher,(1974),"Comedy, Drama",103,7.6,,3.533,,Dino Risi,":
Vittorio Gassman, 
Alessandro Momo, 
Agostina Belli, 
Moira Orfei
",min,
A Ilha do Topo do Mundo,(1974),"Adventure, Family, Fantasy",93,6.3,,2.231,,Robert Stevenson,":
David Hartman, 
Donald Sinden, 
Jacques Marin, 
Mako
",min,
A Lenda dos Sete Vampiros,(1974),"Action, Horror",89,5.9,,3.529,,Roy Ward Baker,":
Peter Cushing, 
David Chiang, 
Julie Ege, 
Han Chen Wang
",min,
Onde Florescem os Lírios,(1974),"Drama, Family, Romance",98,7.3,,574,,William A. Graham,":
Julie Gholson, 
Jan Smithers, 
Matthew Burrill, 
Helen Harmon
",min,
Stardust,(1974),"Drama, Music",111,6.6,,793,,Michael Apted,":
David Essex, 
Adam Faith, 
Larry Hagman, 
Ines Des Longchamps
",min,
El buque maldito,(1974),Horror,89,4.6,,2.195,,Amando de Ossorio,":
Maria Perschy, 
Jack Taylor, 
Bárbara Rey, 
Carlos Lemos
",min,
The Groove Tube,(1974),Comedy,75,5.9,20.45,1.842,,Ken Shapiro,":
Ken Shapiro, 
Richard Belzer, 
Chevy Chase, 
Buzzy Linhart
",min,M
Law and Disorder,(1974),"Comedy, Crime, Drama",101,6.5,,222,,Ivan Passer,":
Carroll O'Connor, 
Ernest Borgnine, 
Ann Wedgeworth, 
Anita Dangler
",min,
Um Homem Que Dorme,(1974),Drama,77,8.1,,2.627,,Bernard Queysanne,":
Jacques Spiesser, 
Ludmila Mikaël
",min,
Mãos Sujas Sobre a Cidade,(1974),"Comedy, Crime, Drama",92,6.3,,1.026,,Peter Hyams,":
Elliott Gould, 
Robert Blake, 
Allen Garfield, 
Antonio Fargas
",min,
Claudine,(1974),"Comedy, Drama, Romance",92,7.2,,1.629,,John Berry,":
Diahann Carroll, 
James Earl Jones, 
Lawrence Hilton-Jacobs, 
Tamu Blackwell
",min,
Sexcula,(1974),"Comedy, Horror, Sci-Fi",87,4.0,,287,,John Holbrook,":
Debbie Collins, 
Jamie Orlando, 
John Alexander, 
Tim Lowery
",min,
Madhouse,(1974),"Crime, Horror, Mystery",92,6.4,,3.162,,Jim Clark,":
Vincent Price, 
Peter Cushing, 
Robert Quarry, 
Adrienne Corri
",min,
The Castaway Cowboy,(1974),"Comedy, Family, Western",91,6.0,,412,,Vincent McEveety,":
James Garner, 
Vera Miles, 
Robert Culp, 
Eric Shea
",min,
Crazy Joe,(1974),"Crime, Drama",100,6.2,,376,,Carlo Lizzani,":
Peter Boyle, 
Paula Prentiss, 
Fred Williamson, 
Rip Torn
",min,
Galo de Briga,(1974),Drama,83,7.1,,1.890,,Monte Hellman,":
Warren Oates, 
Richard B. Shull, 
Harry Dean Stanton, 
Ed Begley Jr.
",min,
O Homem da Meia-Noite,(1974),"Crime, Drama, Mystery",117,6.4,,735,,Roland Kibbee,":
Burt Lancaster, 
Susan Clark, 
Cameron Mitchell, 
Morgan Woodward
",min,
Os 3 Discípulos da Morte,(1974),"Drama, Western",96,6.3,,1.141,,Richard Fleischer,":
Lee Marvin, 
Gary Grimes, 
Ron Howard, 
Charles Martin Smith
",min,
Renegados Até a Última Rajada,(1974),"Crime, Drama, Romance",123,7.0,,3.981,,Robert Altman,":
Keith Carradine, 
Shelley Duvall, 
John Schuck, 
Bert Remsen
",min,
Peopletoys,(1974),Horror,88,5.1,,1.187,,Sean MacGregor,":
Sorrell Booke, 
Gene Evans, 
Taylor Lacher, 
Joan McCall
",min,
Truck Turner,(1974),"Action, Crime, Thriller",91,7.0,,2.319,,Jonathan Kaplan,":
Isaac Hayes, 
Yaphet Kotto, 
Alan Weeks, 
Annazette Chase
",min,
A Fera Deve Morrer,(1974),"Horror, Mystery",93,5.8,,2.540,,Paul Annett,":
Calvin Lockhart, 
Peter Cushing, 
Marlene Clark, 
Charles Gray
",min,
"Mahler, Uma Paixão Violenta",(1974),"Biography, Drama, Music",115,7.0,,2.188,,Ken Russell,":
Robert Powell, 
Georgina Hale, 
Lee Montague, 
Miriam Karlin
",min,
Plaisir à trois,(1974),Drama,87,5.8,,227,,Jesús Franco,":
Alice Arno, 
Robert Woods, 
Howard Vernon, 
Tania Busselier
",min,
Gekitotsu! Satsujin ken,(1974),"Action, Crime, Thriller",91,7.1,,4.314,,Shigehiro Ozawa,":
Shin'ichi Chiba, 
Goichi Yamada, 
Yutaka Nakajima, 
Chiyoko Kazama
",min,
Os Homens Violentos do Klan,(1974),"Crime, Drama, Thriller",112,5.1,,1.206,,Terence Young,":
Lee Marvin, 
Richard Burton, 
Cameron Mitchell, 
O.J. Simpson
",min,
The Centerfold Girls,(1974),Thriller,91,5.5,,594,,John Peyser,":
Jaime Lyn Bauer, 
Aldo Ray, 
Dennis Olivieri, 
Janet Wood
",min,
Cães Raivosos,(1974),"Crime, Drama, Thriller",96,7.5,,3.912,,Mario Bava,":
Lea Lander, 
George Eastman, 
Riccardo Cucciolla, 
Don Backy
",min,
O Moinho Negro,(1974),"Action, Crime, Thriller",106,6.3,,2.346,,Don Siegel,":
Michael Caine, 
Donald Pleasence, 
Delphine Seyrig, 
Clive Revill
",min,
Seizure,(1974),Horror,94,4.7,,677,,Oliver Stone,":
Jonathan Frid, 
Martine Beswick, 
Joseph Sirola, 
Christina Pickles
",min,
Cheap,(1974),"Animation, Comedy, Fantasy",75,5.2,,381,,Charles Swenson,":
Howard Kaylan, 
Mark Volman, 
Robert Ridgely, 
Cynthia Adler
",min,
Amazing Grace,(1974),Comedy,99,6.0,,188,,Stan Lathan,":
Moms Mabley, 
Slappy White, 
Rosalind Cash, 
Moses Gunn
",min,
Stone,(1974),"Action, Drama, Adventure",103,6.4,,1.133,,Sandy Harbutt,":
Deryck Barnes, 
Sandy Harbutt, 
Hugh Keays-Byrne, 
Lex Mitchell
",min,
A Maldição do Ouro,(1974),"Adventure, Thriller",120,5.7,,1.826,,Peter R. Hunt,":
Roger Moore, 
Susannah York, 
Ray Milland, 
Bradford Dillman
",min,
O Grande Vigarista,(1974),"Comedy, Drama",120,6.8,,1.766,,Ted Kotcheff,":
Richard Dreyfuss, 
Micheline Lanctôt, 
Jack Warden, 
Randy Quaid
",min,
Nós Que Nos Amávamos Tanto,(1974),"Comedy, Drama",124,8.1,,4.747,,Ettore Scola,":
Nino Manfredi, 
Vittorio Gassman, 
Stefania Sandrelli, 
Stefano Satta Flores
",min,
Frankenstein e o Monstro do Inferno,(1974),"Horror, Sci-Fi",99,6.4,,2.961,,Terence Fisher,":
Peter Cushing, 
Shane Briant, 
Madeline Smith, 
David Prowse
",min,
"Após o Transplante, o Super-Homem",(1974),Comedy,90,3.5,,211,,Ralph Thomas,":
Leigh Lawson, 
Elke Sommer, 
Denholm Elliott, 
Judy Geeson
",min,
Vampira,(1974),"Comedy, Horror",88,4.1,,688,,Clive Donner,":
David Niven, 
Teresa Graves, 
Peter Bayliss, 
Jennie Linden
",min,
Je tu il elle,(1974),Drama,86,6.8,,1.563,,Chantal Akerman,":
Chantal Akerman, 
Niels Arestrup, 
Claire Wauthion
",min,
Carry on Dick,(1974),"Adventure, Comedy",91,6.0,,2.262,,Gerald Thomas,":
Sidney James, 
Kenneth Williams, 
Barbara Windsor, 
Hattie Jacques
",min,
House of Whipcord,(1974),Horror,102,5.9,,1.334,,Pete Walker,":
Barbara Markham, 
Patrick Barr, 
Ray Brooks, 
Ann Michelle
",min,
Estranhas Mutações,(1974),"Horror, Sci-Fi",92,5.2,,868,,Jack Cardiff,":
Donald Pleasence, 
Tom Baker, 
Brad Harris, 
Julie Ege
",min,
Lancelot do Lago,(1974),"Drama, Fantasy, Romance",85,7.0,,3.163,74.0,Robert Bresson,":
Luc Simon, 
Laura Duke Condominas, 
Humbert Balsan, 
Vladimir Antolek-Oresek
",min,
Video Vixens!,(1974),Comedy,83,4.4,,240,,Henri Pachard,":
Keith Luckett, 
James Walters, 
Philip Luther, 
Norman Fields
",min,
Schulmädchen-Report 7. Teil - Doch das Herz muß dabei sein,(1974),"Comedy, Drama, Romance",93,4.2,,177,,Ernst Hofbauer,":
Elke Deuringer, 
Christina Lindberg, 
Alfred Acktun, 
Puppa Armbruster
",min,
Candy Stripe Nurses,(1974),"Comedy, Thriller",80,4.7,,387,,Alan Holleb,":
Candice Rialson, 
Robin Mattson, 
María Rojo, 
Roger Cruz
",min,
The Thirsty Dead,(1974),"Adventure, Horror, Action",88,3.0,,521,,Terry Becker,":
Jennifer Billingsley, 
John Considine, 
Judith McConnell, 
Tani Guthrie
",min,
Confusão em Paris,(1974),"Comedy, Horror, Sci-Fi",91,5.6,,3.315,,Peter Weir,":
Terry Camilleri, 
John Meillon, 
Kevin Miles, 
Rick Scully
",min,
Lorna - O Exorcista,(1974),Horror,81,5.7,,478,,Jesús Franco,":
Pamela Stanford, 
Guy Delorme, 
Lina Romay, 
Jacqueline Laurent
",min,
L'erotomane,(1974),Comedy,100,5.0,,25,,Marco Vicario,":
Gastone Moschin, 
Janet Agren, 
Isabella Biagini, 
Milena Vukotic
",min,
Conrack,(1974),Drama,106,7.3,,1.668,,Martin Ritt,":
Jon Voight, 
Paul Winfield, 
Madge Sinclair, 
Tina Andrews
",min,
Domingo Sangrento,(1974),"Crime, Drama, Thriller",93,6.2,,394,,John Trent,":
Ernest Borgnine, 
Michael J. Pollard, 
Hollis McLaren, 
Louis Zorich
",min,
The Working Girls,(1974),Comedy,81,5.7,,233,,Stephanie Rothman,":
Sarah Kennedy, 
Laurie Rose, 
Mark Thomas, 
Lynne Guthrie
",min,
