Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Jerry Maguire - A Grande Virada,(1996),"Comedy, Drama, Romance",139,7.3,153.95,228.854,77.0,Cameron Crowe,":
Tom Cruise, 
Cuba Gooding Jr., 
Renée Zellweger, 
Kelly Preston
",min,M
Missão: Impossível,(1996),"Action, Adventure, Thriller",110,7.1,180.98,368.934,59.0,Brian De Palma,":
Tom Cruise, 
Jon Voight, 
Emmanuelle Béart, 
Henry Czerny
",min,M
A Rocha,(1996),"Action, Adventure, Thriller",136,7.4,134.07,300.040,58.0,Michael Bay,":
Sean Connery, 
Nicolas Cage, 
Ed Harris, 
John Spencer
",min,M
Twister,(I) (1996),"Action, Adventure, Thriller",113,6.4,241.72,166.206,68.0,Jan de Bont,":
Helen Hunt, 
Bill Paxton, 
Cary Elwes, 
Jami Gertz
",min,M
As Duas Faces de um Crime,(1996),"Crime, Drama, Mystery",129,7.7,56.12,170.952,47.0,Gregory Hoblit,":
Richard Gere, 
Laura Linney, 
Edward Norton, 
John Mahoney
",min,M
O Paciente Inglês,(1996),"Drama, Romance, War",162,7.4,78.65,170.184,87.0,Anthony Minghella,":
Ralph Fiennes, 
Juliette Binoche, 
Willem Dafoe, 
Kristin Scott Thomas
",min,M
O Corcunda de Notre Dame,(1996),"Animation, Drama, Family",91,6.9,100.14,132.926,74.0,Gary Trousdale,":
Demi Moore, 
Jason Alexander, 
Mary Kay Bergman, 
Corey Burton
",min,M
Marte Ataca!,(1996),"Comedy, Sci-Fi",106,6.3,37.77,201.633,52.0,Tim Burton,":
Jack Nicholson, 
Pierce Brosnan, 
Sarah Jessica Parker, 
Annette Bening
",min,M
Tempo de Matar,(1996),"Crime, Drama, Thriller",149,7.5,108.77,123.226,54.0,Joel Schumacher,":
Matthew McConaughey, 
Sandra Bullock, 
Samuel L. Jackson, 
Kevin Spacey
",min,M
A Ilha do Dr. Moreau,(1996),"Horror, Sci-Fi, Thriller",96,4.5,27.66,29.785,,John Frankenheimer,":
David Thewlis, 
Marlon Brando, 
Val Kilmer, 
Fairuza Balk
",min,M
Na Corda Bamba,(1996),Drama,135,8.0,24.48,83.774,84.0,Billy Bob Thornton,":
Billy Bob Thornton, 
Dwight Yoakam, 
J.T. Walsh, 
John Ritter
",min,M
Nós Somos os Campeões 3,(1996),"Action, Comedy, Drama",104,5.4,22.94,23.288,,Robert Lieberman,":
Emilio Estevez, 
Jeffrey Nordling, 
David Selby, 
Heidi Kling
",min,M
Space Jam: O Jogo do Século,(1996),"Animation, Adventure, Comedy",88,6.4,90.46,147.972,59.0,Joe Pytka,":
Michael Jordan, 
Wayne Knight, 
Theresa Randle, 
Manner Washington
",min,M
Coração de Dragão,(1996),"Action, Adventure, Fantasy",103,6.5,51.37,88.106,,Rob Cohen,":
Dennis Quaid, 
Sean Connery, 
Dina Meyer, 
Pete Postlethwaite
",min,M
Crash: Estranhos Prazeres,(1996),Drama,100,6.4,2.04,48.982,47.0,David Cronenberg,":
James Spader, 
Holly Hunter, 
Elias Koteas, 
Deborah Kara Unger
",min,M
O Professor Aloprado,(1996),"Comedy, Romance, Sci-Fi",95,5.6,128.81,104.880,62.0,Tom Shadyac,":
Eddie Murphy, 
Jada Pinkett Smith, 
James Coburn, 
Larry Miller
",min,M
A Gaiola das Loucas,(1996),Comedy,117,7.1,124.06,75.280,72.0,Mike Nichols,":
Robin Williams, 
Nathan Lane, 
Gene Hackman, 
Dianne Wiest
",min,M
O Clube das Desquitadas,(1996),Comedy,103,6.4,105.49,40.204,58.0,Hugh Wilson,":
Goldie Hawn, 
Bette Midler, 
Diane Keaton, 
Maggie Smith
",min,M
101 Dálmatas,(1996),"Adventure, Comedy, Crime",103,5.7,136.19,95.944,49.0,Stephen Herek,":
Glenn Close, 
Jeff Daniels, 
Joely Richardson, 
Joan Plowright
",min,M
Fuga de Los Angeles,(1996),"Action, Adventure, Sci-Fi",101,5.7,25.48,66.147,54.0,John Carpenter,":
Kurt Russell, 
Steve Buscemi, 
Stacy Keach, 
Peter Fonda
",min,M
Striptease,(1996),"Comedy, Crime, Drama",115,4.5,33.11,41.031,37.0,Andrew Bergman,":
Demi Moore, 
Burt Reynolds, 
Armand Assante, 
Ving Rhames
",min,M
Medo,(1996),"Drama, Thriller",97,6.2,20.75,38.207,51.0,James Foley,":
Mark Wahlberg, 
Reese Witherspoon, 
William Petersen, 
Amy Brenneman
",min,M
Jornada nas Estrelas: Primeiro Contato,(1996),"Action, Adventure, Drama",111,7.6,92.00,113.091,71.0,Jonathan Frakes,":
Patrick Stewart, 
Jonathan Frakes, 
Brent Spiner, 
LeVar Burton
",min,M
Emma,(1996),"Comedy, Drama, Romance",120,6.6,22.20,33.861,66.0,Douglas McGrath,":
Gwyneth Paltrow, 
James Cosmo, 
Greta Scacchi, 
Alan Cumming
",min,M
James e o Pêssego Gigante,(1996),"Animation, Adventure, Family",79,6.7,28.93,57.467,78.0,Henry Selick,":
Paul Terry, 
Joanna Lumley, 
Pete Postlethwaite, 
Simon Callow
",min,M
Lone Star - A Estrela Solitária,(1996),"Drama, Mystery",135,7.4,13.27,26.808,78.0,John Sayles,":
Chris Cooper, 
Elizabeth Peña, 
Stephen Mendillo, 
Stephen J. Lang
",min,M
À Prova de Balas,(1996),"Action, Comedy, Crime",84,5.8,21.16,33.790,30.0,Ernest R. Dickerson,":
Damon Wayans, 
Adam Sandler, 
James Caan, 
Jeep Swenson
",min,M
Olho por Olho,(1996),"Crime, Drama, Thriller",101,6.2,26.79,12.607,,John Schlesinger,":
Sally Field, 
Kiefer Sutherland, 
Ed Harris, 
Olivia Burnette
",min,M
Contrato de Risco,(1996),"Comedy, Crime, Thriller",104,6.5,11.11,17.765,,John Herzfeld,":
Teri Hatcher, 
Jeff Daniels, 
Danny Aiello, 
Charlize Theron
",min,M
Ondas do Destino,(1996),Drama,159,7.9,4.04,59.043,76.0,Lars von Trier,":
Emily Watson, 
Stellan Skarsgård, 
Katrin Cartlidge, 
Jean-Marc Barr
",min,M
Swingers: Curtindo a Noite,(1996),"Comedy, Drama",96,7.2,4.51,72.445,71.0,Doug Liman,":
Vince Vaughn, 
Heather Graham, 
Jon Favreau, 
Ron Livingston
",min,M
Jack,(1996),"Comedy, Drama, Fantasy",113,5.8,58.62,53.891,31.0,Francis Ford Coppola,":
Robin Williams, 
Diane Lane, 
Brian Kerwin, 
Jennifer Lopez
",min,M
Barb Wire - A Justiceira,(1996),"Action, Sci-Fi",98,3.3,3.79,24.045,40.0,David Hogan,":
Pamela Anderson, 
Amir AboulEla, 
Adriana Alexander, 
David Andriole
",min,M
Beleza Roubada,(1996),"Drama, Mystery, Romance",118,6.6,4.57,24.552,60.0,Bernardo Bertolucci,":
Jeremy Irons, 
Liv Tyler, 
Carlo Cecchi, 
Sinéad Cusack
",min,M
Despertar de um Pesadelo,(1996),"Action, Crime, Drama",121,6.8,33.33,69.718,44.0,Renny Harlin,":
Geena Davis, 
Samuel L. Jackson, 
Yvonne Zima, 
Craig Bierko
",min,M
Fenômeno,(1996),"Drama, Fantasy, Romance",123,6.4,104.64,72.275,41.0,Jon Turteltaub,":
John Travolta, 
Kyra Sedgwick, 
Forest Whitaker, 
Robert Duvall
",min,M
Vizinhança do Barulho,(1996),"Comedy, Crime",89,6.6,20.11,45.818,,Paris Barclay,":
Shawn Wayans, 
Marlon Wayans, 
Keenen Ivory Wayans, 
Tracey Cherelle Jones
",min,M
Ligadas pelo Desejo,(1996),"Crime, Romance, Thriller",109,7.3,3.80,48.254,61.0,Lana Wachowski,":
Jennifer Tilly, 
Gina Gershon, 
Joe Pantoliano, 
John P. Ryan
",min,M
Os Espíritos,(1996),"Comedy, Fantasy, Horror",110,7.1,16.76,78.696,52.0,Peter Jackson,":
Michael J. Fox, 
Trini Alvarado, 
Peter Dobson, 
John Astin
",min,M
As Bruxas de Salém,(1996),"Drama, History",124,6.8,7.34,33.838,,Nicholas Hytner,":
Daniel Day-Lewis, 
Winona Ryder, 
Paul Scofield, 
Joan Allen
",min,M
Brincando de Seduzir,(1996),"Comedy, Drama, Romance",112,7.1,10.60,30.309,64.0,Ted Demme,":
Matt Dillon, 
Timothy Hutton, 
Noah Emmerich, 
Annabeth Gish
",min,M
Queima de Arquivo,(1996),"Action, Drama, Thriller",115,6.1,101.30,99.539,56.0,Chuck Russell,":
Arnold Schwarzenegger, 
Vanessa Williams, 
James Caan, 
James Coburn
",min,M
Evita,(1996),"Biography, Drama, History",135,6.3,50.05,32.778,45.0,Alan Parker,":
Madonna, 
Jonathan Pryce, 
Antonio Banderas, 
Jimmy Nail
",min,M
O Pentelho,(1996),"Comedy, Drama, Thriller",96,6.1,60.24,145.172,56.0,Ben Stiller,":
Jim Carrey, 
Matthew Broderick, 
Leslie Mann, 
Jack Black
",min,M
Hamlet,(1996),Drama,242,7.7,4.41,34.826,,Kenneth Branagh,":
Kenneth Branagh, 
Julie Christie, 
Derek Jacobi, 
Kate Winslet
",min,M
Jogada de Risco,(1996),"Crime, Drama",102,7.2,0.22,37.856,78.0,Paul Thomas Anderson,":
Philip Baker Hall, 
John C. Reilly, 
Gwyneth Paltrow, 
Samuel L. Jackson
",min,M
O Preço de um Resgate,(1996),"Action, Crime, Thriller",121,6.6,136.49,113.740,60.0,Ron Howard,":
Mel Gibson, 
Gary Sinise, 
Rene Russo, 
Brawley Nolte
",min,M
Malucos por Natureza,(1996),Comedy,88,4.4,26.76,25.053,1.0,Jason Bloom,":
Pauly Shore, 
Stephen Baldwin, 
William Atherton, 
Denise Dowse
",min,M
O Corvo: A Cidade dos Anjos,(1996),"Action, Crime, Fantasy",84,4.7,17.88,18.447,,Tim Pope,":
Vincent Perez, 
Mia Kirshner, 
Richard Brooks, 
Iggy Pop
",min,M
Um Herói de Brinquedo,(1996),"Comedy, Family",89,5.6,60.57,87.486,34.0,Brian Levant,":
Arnold Schwarzenegger, 
Sinbad, 
Phil Hartman, 
Rita Wilson
",min,M
A Maldição,(1996),"Fantasy, Horror",93,5.8,15.17,26.360,33.0,Tom Holland,":
Robert John Burke, 
Joe Mantegna, 
Lucinda Jenney, 
Bethany Joy Lenz
",min,M
Pura Adrenalina,(1996),"Comedy, Crime, Drama",91,7.0,0.56,65.986,66.0,Wes Anderson,":
Luke Wilson, 
Owen Wilson, 
Ned Dowd, 
Shea Fowler
",min,M
A Sombra e a Escuridão,(1996),"Adventure, Drama, Thriller",110,6.8,38.62,53.928,,Stephen Hopkins,":
Michael Douglas, 
Val Kilmer, 
Tom Wilkinson, 
John Kani
",min,M
Os Muppets na Ilha do Tesouro,(1996),"Action, Adventure, Comedy",99,7.0,33.61,20.056,64.0,Brian Henson,":
Tim Curry, 
Billy Connolly, 
Jennifer Saunders, 
Kevin Bishop
",min,M
O Último Matador,(1996),"Action, Crime, Drama",101,6.4,17.60,51.322,,Walter Hill,":
Bruce Willis, 
Bruce Dern, 
William Sanderson, 
Christopher Walken
",min,M
O Fantasma,(1996),"Action, Adventure, Comedy",100,4.9,17.30,31.160,,Simon Wincer,":
Billy Zane, 
Kristy Swanson, 
Treat Williams, 
Catherine Zeta-Jones
",min,M
Segredos e Mentiras,(1996),"Comedy, Drama",136,8.0,13.42,34.789,91.0,Mike Leigh,":
Timothy Spall, 
Brenda Blethyn, 
Phyllis Logan, 
Claire Rushbrook
",min,M
As Filhas de Marvin,(1996),Drama,98,6.7,12.78,24.267,68.0,Jerry Zaks,":
Meryl Streep, 
Leonardo DiCaprio, 
Diane Keaton, 
Robert De Niro
",min,M
O Povo Contra Larry Flint,(1996),"Biography, Drama",130,7.3,20.19,84.435,79.0,Milos Forman,":
Woody Harrelson, 
Courtney Love, 
Edward Norton, 
Brett Harrelson
",min,M
O Bordel de Sangue,(1996),"Comedy, Fantasy, Horror",87,5.4,5.59,12.624,36.0,Gilbert Adler,":
Dennis Miller, 
Erika Eleniak, 
Angie Everhart, 
John Kassir
",min,M
O Preço da Traição,(1996),"Crime, Drama, Mystery",107,6.3,11.50,15.117,,Lee Tamahori,":
Nick Nolte, 
Melanie Griffith, 
Jennifer Connelly, 
Chazz Palminteri
",min,M
Momento Crítico,(1996),"Action, Adventure, Thriller",133,6.4,56.57,48.183,62.0,Stuart Baird,":
Kurt Russell, 
Halle Berry, 
Steven Seagal, 
John Leguizamo
",min,M
Voando para Casa,(1996),"Adventure, Drama, Family",107,6.8,24.51,22.518,,Carroll Ballard,":
Jeff Daniels, 
Anna Paquin, 
Dana Delany, 
Terry Kinney
",min,M
Daylight,(1996),"Action, Adventure, Drama",114,5.9,33.02,63.126,,Rob Cohen,":
Sylvester Stallone, 
Amy Brenneman, 
Viggo Mortensen, 
Dan Hedaya
",min,M
A Grande Noite,(1996),"Drama, Romance",109,7.3,11.88,15.943,80.0,Campbell Scott,":
Tony Shalhoub, 
Stanley Tucci, 
Marc Anthony, 
Larry Block
",min,M
Lado a Lado com o Amor,(1996),"Comedy, Romance",92,4.9,4.64,3.697,,Eric Schaeffer,":
Sarah Jessica Parker, 
Eric Schaeffer, 
Ben Stiller, 
Elle Macpherson
",min,M
A Última Ameaça,(1996),"Action, Adventure, Thriller",108,6.0,70.77,87.475,61.0,John Woo,":
John Travolta, 
Christian Slater, 
Samantha Mathis, 
Delroy Lindo
",min,M
Kama Sutra,(1996),"Crime, Drama, History",117,6.0,4.11,9.534,,Mira Nair,":
Naveen Andrews, 
Sarita Choudhury, 
Indira Varma, 
Ramon Tikaram
",min,M
"A Volta da Família Sol, Lá, Si, Dó",(1996),Comedy,90,5.7,21.40,9.576,56.0,Arlene Sanford,":
Shelley Long, 
Gary Cole, 
Tim Matheson, 
Christopher Daniel Barnes
",min,M
Instinto Sedutor,(1996),"Drama, Thriller",106,4.4,,5.261,,Anne Goursaud,":
Alyssa Milano, 
Johnathon Schaech, 
Xander Berkeley, 
Belinda Bauer
",min,
Esperando o Sr Guffman,(1996),Comedy,84,7.5,2.92,25.346,71.0,Christopher Guest,":
Christopher Guest, 
Fred Willard, 
Catherine O'Hara, 
Parker Posey
",min,M
Kazaam,(1996),"Comedy, Family, Fantasy",93,3.0,18.88,22.283,24.0,Paul Michael Glaser,":
Shaquille O'Neal, 
Francis Capra, 
Ally Walker, 
James Acheson
",min,M
"Michael Collins, o Preço da Liberdade",(1996),"Biography, Drama, Thriller",133,7.2,11.09,28.248,60.0,Neil Jordan,":
Liam Neeson, 
Aidan Quinn, 
Julia Roberts, 
Ian Hart
",min,M
Pusher,(1996),"Crime, Thriller",110,7.4,0.00,32.371,72.0,Nicolas Winding Refn,":
Kim Bodnia, 
Zlatko Buric, 
Laura Drasbæk, 
Slavko Labovic
",min,M
Um Dia Especial,(1996),"Comedy, Drama, Romance",108,6.5,46.15,41.489,,Michael Hoffman,":
Michelle Pfeiffer, 
George Clooney, 
Mae Whitman, 
Alex D. Linz
",min,M
Reação em Cadeia,(1996),"Action, Drama, Sci-Fi",107,5.7,20.55,46.331,,Andrew Davis,":
Keanu Reeves, 
Morgan Freeman, 
Rachel Weisz, 
Fred Ward
",min,M
City Hall: Conspiração no Alto Escalão,(1996),"Drama, Thriller",111,6.2,20.20,18.869,,Harold Becker,":
Al Pacino, 
John Cusack, 
Bridget Fonda, 
Danny Aiello
",min,M
Coragem sob Fogo,(1996),"Action, Drama, Mystery",116,6.6,59.03,48.067,77.0,Edward Zwick,":
Denzel Washington, 
Meg Ryan, 
Lou Diamond Phillips, 
Michael Moriarty
",min,M
Por Água Abaixo,(1996),Comedy,92,6.1,25.79,20.092,39.0,David S. Ward,":
Kelsey Grammer, 
Lauren Holly, 
Rob Schneider, 
Harry Dean Stanton
",min,M
Freeway - Sem Saída,(1996),"Comedy, Crime, Drama",102,6.8,0.30,25.237,61.0,Matthew Bright,":
Reese Witherspoon, 
Kiefer Sutherland, 
Bokeem Woodbine, 
Paul Perri
",min,M
Shine: Brilhante,(1996),"Biography, Drama, Music",105,7.7,35.81,49.459,87.0,Scott Hicks,":
Geoffrey Rush, 
Armin Mueller-Stahl, 
Justin Braine, 
Sonia Todd
",min,M
Risco Máximo,(1996),"Action, Romance, Thriller",101,5.5,14.50,19.195,,Ringo Lam,":
Jean-Claude Van Damme, 
Natasha Henstridge, 
Jean-Hugues Anglade, 
Zach Grenier
",min,M
O Bandido,(1996),"Crime, Drama, Thriller",128,8.3,,58.344,,Yavuz Turgul,":
Sener Sen, 
Ugur Yücel, 
Sermin Hürmeriç, 
Yesim Salkim
",min,
Estranha Obsessão,(1996),"Action, Drama, Sport",116,5.9,18.57,44.435,32.0,Tony Scott,":
Robert De Niro, 
Wesley Snipes, 
Ellen Barkin, 
John Leguizamo
",min,M
A Invasão,(1996),"Sci-Fi, Thriller",115,6.3,14.05,30.370,56.0,David Twohy,":
Charlie Sheen, 
Lindsay Crouse, 
Richard Schiff, 
Shane
",min,M
Tormenta,(1996),"Adventure, Drama",129,6.6,10.30,20.333,53.0,Ridley Scott,":
Jeff Bridges, 
Caroline Goodall, 
John Savage, 
Scott Wolf
",min,M
Nosso Tipo de Mulher,(1996),"Comedy, Drama, Romance",96,6.0,9.45,15.751,,Edward Burns,":
Edward Burns, 
Jennifer Aniston, 
John Mahoney, 
Michael McGlone
",min,M
Day of the Warrior,(1996),"Action, Adventure, Thriller",96,3.6,,872,,Andy Sidaris,":
Kevin Light, 
Cristian Letelier, 
Julie Strain, 
Julie K. Smith
",min,
Tromeo & Juliet,(1996),"Action, Comedy, Drama",107,6.1,,5.229,,Lloyd Kaufman,":
Jane Jensen, 
Will Keenan, 
Valentine Miele, 
William Beckwith
",min,
Até as Últimas Consequências,(1996),"Action, Crime, Drama",123,6.9,36.05,13.065,,F. Gary Gray,":
Jada Pinkett Smith, 
Queen Latifah, 
Vivica A. Fox, 
Kimberly Elise
",min,M
Retratos de uma Mulher,(1996),"Drama, Romance",144,6.2,3.69,10.321,61.0,Jane Campion,":
Nicole Kidman, 
John Malkovich, 
Barbara Hershey, 
Martin Donovan
",min,M
Basquiat - Traços de Uma Vida,(1996),"Biography, Drama",107,6.9,2.96,18.673,65.0,Julian Schnabel,":
Jeffrey Wright, 
Michael Wincott, 
Benicio Del Toro, 
Claire Forlani
",min,M
Tales of Erotica,(1996),"Drama, Comedy",170,4.3,,248,24.0,Bob Rafelson,":
Sharon Angela, 
Richard Barboza, 
Hetty Baynes, 
Charles Gerbel
",min,
O Jogo da Paixão,(1996),"Comedy, Drama, Romance",135,6.4,53.85,44.126,60.0,Ron Shelton,":
Kevin Costner, 
Rene Russo, 
Don Johnson, 
Cheech Marin
",min,M
Beavis e Butt-head Detonam a América,(1996),"Animation, Adventure, Comedy",81,6.8,63.07,49.593,64.0,Mike Judge,":
Mike Judge, 
Bruce Willis, 
Demi Moore, 
Cloris Leachman
",min,M
Duro de Espiar,(1996),"Action, Comedy",81,5.4,29.00,34.817,25.0,Rick Friedberg,":
Leslie Nielsen, 
Nicollette Sheridan, 
Charles Durning, 
Marcia Gay Harden
",min,M
Rebeldes,(1996),Drama,102,6.2,0.26,8.194,,Annette Haywood-Carter,":
Hedy Burress, 
Angelina Jolie, 
Jenny Lewis, 
Jenny Shimizu
",min,M
O Hóspede quer Bananas,(1996),"Comedy, Adventure, Family",88,5.3,9.87,11.383,54.0,Ken Kwapis,":
Jason Alexander, 
Faye Dunaway, 
Eric Lloyd, 
Rupert Everett
",min,M
Glimmer Man: O Homem das Sombras,(1996),"Action, Comedy, Crime",91,5.4,20.10,18.026,33.0,John Gray,":
Steven Seagal, 
Keenen Ivory Wayans, 
Bob Gunton, 
Brian Cox
",min,M
"Michael, Anjo e Sedutor",(1996),"Comedy, Drama, Fantasy",105,5.7,95.32,39.306,38.0,Nora Ephron,":
John Travolta, 
Andie MacDowell, 
William Hurt, 
Bob Hoskins
",min,M
Desafio Mortal,(1996),"Action, Adventure, Drama",95,5.6,21.60,23.031,,Jean-Claude Van Damme,":
Jean-Claude Van Damme, 
Roger Moore, 
James Remar, 
Janet Gunn
",min,M
A Ovelha Negra,(1996),Comedy,87,6.3,32.38,34.955,,Penelope Spheeris,":
Chris Farley, 
David Spade, 
Tim Matheson, 
Christine Ebersole
",min,M
Procurando Encrenca,(1996),Comedy,92,6.7,14.89,17.000,81.0,David O. Russell,":
Ben Stiller, 
Patricia Arquette, 
Téa Leoni, 
Mary Tyler Moore
",min,M
Lua Negra,(1996),"Horror, Thriller",80,5.8,1.06,5.412,,Eric Red,":
Mariel Hemingway, 
Michael Paré, 
Mason Gamble, 
Ken Pogue
",min,M
Gray's Anatomy,(1996),"Comedy, Drama",80,6.8,,1.973,60.0,Steven Soderbergh,":
Spalding Gray, 
Mike McLaughlin, 
Melissa Robertson, 
Alvin Henry
",min,
A Incrível Jornada II: Perdidos em São Francisco,(1996),"Adventure, Comedy, Family",88,5.9,49.14,12.966,,David R. Ellis,":
Michael J. Fox, 
Sally Field, 
Ralph Waite, 
Al Michaels
",min,M
Todos Dizem Eu Te Amo,(1996),"Comedy, Musical, Romance",101,6.7,9.71,34.142,,Woody Allen,":
Woody Allen, 
Goldie Hawn, 
Julia Roberts, 
Edward Norton
",min,M
As Aventuras de Pinocchio,(1996),"Adventure, Drama, Family",92,5.2,15.09,4.997,,Steve Barron,":
Martin Landau, 
Jonathan Taylor Thomas, 
Geneviève Bujold, 
Udo Kier
",min,M
Jane Eyre - Encontro com o Amor,(1996),"Drama, Romance",112,6.8,5.20,8.673,,Franco Zeffirelli,":
William Hurt, 
Charlotte Gainsbourg, 
Anna Paquin, 
Nic Knight
",min,M
Morte ao Vivo,(1996),"Horror, Mystery, Thriller",125,7.4,,33.658,,Alejandro Amenábar,":
Ana Torrent, 
Fele Martínez, 
Eduardo Noriega, 
Xabier Elorriaga
",min,
"Eu, Minha Mulher e Minhas Cópias",(1996),"Comedy, Romance, Sci-Fi",117,6.1,20.10,28.720,,Harold Ramis,":
Michael Keaton, 
Andie MacDowell, 
Zack Duhame, 
Katie Schlossberg
",min,M
Feito Cães e Gatos,(1996),"Comedy, Romance",97,6.2,34.07,24.295,64.0,Michael Lehmann,":
Uma Thurman, 
Janeane Garofalo, 
Ben Chaplin, 
Jamie Foxx
",min,M
O Espelho tem Duas Faces,(1996),"Comedy, Drama, Romance",126,6.6,41.25,14.387,,Barbra Streisand,":
Barbra Streisand, 
Jeff Bridges, 
Lauren Bacall, 
George Segal
",min,M
Sinbad - Enlouquecendo meu Guarda-Costas,(1996),"Family, Comedy",101,5.2,26.46,9.674,48.0,David Mickey Evans,":
Sinbad, 
Brock Pierce, 
Blake Boyd, 
Timothy Busfield
",min,M
Entre Tapas e Beijos,(1996),"Comedy, Crime, Drama",108,5.7,34.75,4.073,,Martin Lawrence,":
Martin Lawrence, 
Lynn Whitfield, 
Regina King, 
Bobby Brown
",min,M
Íntimo & Pessoal,(1996),"Drama, Romance",124,6.2,51.09,12.992,,Jon Avnet,":
Robert Redford, 
Michelle Pfeiffer, 
Stockard Channing, 
Joe Mantegna
",min,M
O Sargento Trapalhão,(1996),Comedy,93,5.9,30.36,20.647,47.0,Jonathan Lynn,":
Steve Martin, 
Dan Aykroyd, 
Phil Hartman, 
Glenne Headly
",min,M
Paixão Proibida,(1996),"Drama, Romance",123,6.9,0.41,9.619,68.0,Michael Winterbottom,":
Christopher Eccleston, 
Kate Winslet, 
Liam Cunningham, 
Rachel Griffiths
",min,M
Hellraiser IV: Herança Maldita,(1996),"Horror, Sci-Fi",85,5.2,16.68,18.224,21.0,Kevin Yagher,":
Bruce Ramsay, 
Valentina Vargas, 
Doug Bradley, 
Charlotte Chatton
",min,M
A Pequena Espiã,(1996),"Comedy, Drama, Family",100,5.9,26.54,9.233,,Bronwen Hughes,":
Michelle Trachtenberg, 
Rosie O'Donnell, 
Gregory Smith, 
Vanessa Chester
",min,M
Uma Família Quase Perfeita,(1996),"Comedy, Family",108,5.8,6.97,7.647,,Harry Winer,":
Jamie Lee Curtis, 
Kevin Pollak, 
Kyle Howard, 
Herbert Russell
",min,M
Bullet,(1996),"Action, Crime, Drama",96,6.5,,7.486,,Julien Temple,":
Mickey Rourke, 
Frank Senger, 
Adrien Brody, 
John Enos III
",min,
O Livro de Cabeceira,(1996),Drama,126,6.7,2.29,11.894,64.0,Peter Greenaway,":
Vivian Wu, 
Ewan McGregor, 
Yoshi Oida, 
Ken Ogata
",min,M
Flipper,(1996),"Adventure, Family",95,5.3,20.05,9.669,43.0,Alan Shapiro,":
Paul Hogan, 
Elijah Wood, 
Jonathan Banks, 
Robert Deacon
",min,M
Máscara Negra,(1996),"Action, Adventure, Comedy",99,6.1,12.49,10.720,,Daniel Lee,":
Jet Li, 
Ching Wan Lau, 
Karen Mok, 
Françoise Yip
",min,M
Marcas do Silêncio,(1996),Drama,98,7.4,,3.950,75.0,Anjelica Huston,":
Jennifer Jason Leigh, 
Ron Eldard, 
Glenne Headly, 
Lyle Lovett
",min,
O Apartamento,(1996),"Drama, Mystery, Romance",116,7.4,,13.098,,Gilles Mimouni,":
Romane Bohringer, 
Vincent Cassel, 
Jean-Philippe Écoffey, 
Monica Bellucci
",min,
