Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Forasteiros em Nova Iorque,(1970),Comedy,101,7.1,4.34,6.944,72.0,Arthur Hiller,":
Jack Lemmon, 
Sandy Dennis, 
Sandy Baron, 
Anne Meara
",min,M
O Solar dos Ventos Uivantes,(1970),"Adventure, Drama, Romance",104,6.5,,1.666,,Robert Fuest,":
Anna Calder-Marshall, 
Timothy Dalton, 
Harry Andrews, 
Pamela Brown
",min,
Fotos Proibidas,(1970),"Mystery, Thriller",93,6.3,,1.193,,Luciano Ercoli,":
Dagmar Lassander, 
Pier Paolo Capponi, 
Simón Andreu, 
Osvaldo Genazzani
",min,
Os Maridos,(1970),"Comedy, Drama",131,7.4,,4.703,,John Cassavetes,":
Ben Gazzara, 
Peter Falk, 
John Cassavetes, 
Jenny Runacre
",min,
As Máquinas Quentes,(1970),Drama,99,6.0,,942,,Sidney J. Furie,":
Robert Redford, 
Michael J. Pollard, 
Lauren Hutton, 
Noah Beery Jr.
",min,
Cidade Violenta,(1970),"Action, Crime, Thriller",100,6.4,,2.103,,Sergio Sollima,":
Charles Bronson, 
Telly Savalas, 
Jill Ireland, 
Umberto Orsini
",min,
"Grite, Grite Outra Vez!",(1970),"Crime, Drama, Horror",95,5.6,0.38,3.107,,Gordon Hessler,":
Vincent Price, 
Christopher Lee, 
Peter Cushing, 
Judy Huxtable
",min,M
O Homem Que Não Era,(1970),Thriller,94,6.4,,1.909,,Basil Dearden,":
Roger Moore, 
Hildegard Neil, 
Alastair Mackenzie, 
Hugh Mackenzie
",min,
O Garoto Selvagem,(1970),Drama,83,7.5,1.81,7.049,94.0,François Truffaut,":
François Truffaut, 
Jean-Pierre Cargol, 
Françoise Seigner, 
Jean Dasté
",min,M
Os Anões Também Começaram Pequenos,(1970),"Comedy, Drama",96,6.9,,5.103,,Werner Herzog,":
Helmut Döring, 
Paul Glauer, 
Gisela Hertwig, 
Hertel Minkner
",min,
The Wizard of Gore,(1970),Horror,95,5.4,,3.046,,Herschell Gordon Lewis,":
Ray Sager, 
Judy Cler, 
Wayne Ratay, 
Phil Laurenson
",min,
Caiu uma Moça na Minha Sopa,(1970),"Comedy, Romance",95,5.7,,2.030,,Roy Boulting,":
Peter Sellers, 
Goldie Hawn, 
Tony Britton, 
Ruth Trouncer
",min,
O Uivo da Bruxa,(1970),Horror,91,5.6,,1.806,,Gordon Hessler,":
Vincent Price, 
Essy Persson, 
Hilary Heath, 
Carl Rigg
",min,
Quackser Fortune Has a Cousin in the Bronx,(1970),"Comedy, Drama, Romance",90,6.7,0.14,522,,Waris Hussein,":
Gene Wilder, 
Margot Kidder, 
Eileen Colgan, 
May Ollis
",min,M
Companheiros,(1970),"Action, Comedy, Western",118,7.4,,3.606,,Sergio Corbucci,":
Franco Nero, 
Tomas Milian, 
Fernando Rey, 
Iris Berben
",min,
Ninho de Cobras,(1970),"Comedy, Western",126,7.0,,3.728,,Joseph L. Mankiewicz,":
Kirk Douglas, 
Henry Fonda, 
Hume Cronyn, 
Warren Oates
",min,
O Mundo dos Aventureiros,(1970),"Action, Adventure, Drama",171,5.4,2.84,614,,Lewis Gilbert,":
Charles Aznavour, 
Alan Badel, 
Candice Bergen, 
Thommy Berggren
",min,M
La vampire nue,(1970),Horror,90,5.5,,1.162,,Jean Rollin,":
Caroline Cartier, 
Olivier Rollin, 
Maurice Lemaître, 
Bernard Musson
",min,
Deadlock,(1970),"Thriller, Western",85,6.8,,738,,Roland Klick,":
Mario Adorf, 
Marquard Bohm, 
Anthony Dawson, 
Mascha Rabben
",min,
Schulmädchen-Report 1. Teil - Was Eltern nicht für möglich halten,(1970),"Comedy, Drama, Romance",90,4.7,,578,,Ernst Hofbauer,":
Günther Kieslich, 
Wolf Harnisch, 
Helga Kruck, 
Friedrich von Thun
",min,
O Açougueiro,(1970),"Drama, Thriller",93,7.5,,7.157,,Claude Chabrol,":
Stéphane Audran, 
Jean Yanne, 
Antonio Passalia, 
Pascal Ferone
",min,
Uma Gatinha por Dia,(1970),Comedy,99,4.9,,466,,Rod Amateau,":
Ian McShane, 
Anna Calder-Marshall, 
John Gavin, 
Severn Darden
",min,
Whirlpool,(1970),"Drama, Thriller",92,5.5,,267,,José Ramón Larraz,":
Karl Lanchbury, 
Vivian Neves, 
Pia Andersson, 
Johanna Hegger
",min,
A Confissão,(1970),"Drama, History, Thriller",139,7.9,,3.368,,Costa-Gavras,":
Yves Montand, 
Simone Signoret, 
Gabriele Ferzetti, 
Michel Vitold
",min,
"Conde Yorga, Vampiro",(1970),"Drama, Fantasy, Horror",93,5.8,0.21,2.135,,Bob Kelljan,":
Robert Quarry, 
Roger Perry, 
Michael Murphy, 
Michael Macready
",min,M
Ver-te-ei no Inferno,(1970),"Drama, History",124,6.9,0.22,3.111,62.0,Martin Ritt,":
Sean Connery, 
Richard Harris, 
Samantha Eggar, 
Frank Finlay
",min,M
O Jardim dos Finzi Contini,(1970),"Drama, History, War",94,7.4,0.60,5.639,,Vittorio De Sica,":
Dominique Sanda, 
Lino Capolicchio, 
Helmut Berger, 
Fabio Testi
",min,M
Um Homem Dificil de Matar,(1970),Western,106,7.1,,2.272,,William A. Fraker,":
Lee Marvin, 
Jeanne Moreau, 
Jack Palance, 
Mitchell Ryan
",min,
The Student Nurses,(1970),Drama,89,5.4,,266,,Stephanie Rothman,":
Elaine Giftos, 
Karen Carlson, 
Brioni Farrell, 
Barbara Leigh
",min,
A Noite em que o Sol Brilhou,(1970),Comedy,100,6.6,1.50,1.508,,Melvin Van Peebles,":
Godfrey Cambridge, 
Estelle Parsons, 
Howard Caine, 
D'Urville Martin
",min,M
Quando as Mulheres Tinham Rabo,(1970),"Comedy, Fantasy, Sci-Fi",105,4.0,,491,,Pasquale Festa Campanile,":
Senta Berger, 
Giuliano Gemma, 
Frank Wolff, 
Renzo Montagnani
",min,
Every Home Should Have One,(1970),Comedy,94,5.1,,374,,Jim Clark,":
Marty Feldman, 
Judy Cornwell, 
Garry Miller, 
Shelley Berman
",min,
O Pecado de um Xerife,(1970),Drama,97,6.6,,1.510,,John Frankenheimer,":
Gregory Peck, 
Tuesday Weld, 
Estelle Parsons, 
Ralph Meeker
",min,
Tarkan: Gümüs Eyer,(1970),"Action, Adventure, History",75,6.4,,1.138,,Mehmet Aslan,":
Kartal Tibet, 
Eva Bender, 
Bilal Inci, 
Reha Yurdakul
",min,
Lua de Mel de Assassinos,(1970),"Crime, Drama, Romance",107,7.0,0.46,4.043,,Leonard Kastle,":
Shirley Stoler, 
Tony Lo Bianco, 
Mary Jane Higby, 
Doris Roberts
",min,M
Cuidado Que o Bicho Pega,(1970),"Adventure, Comedy",89,6.0,,2.404,,Gerald Thomas,":
Frankie Howerd, 
Sidney James, 
Charles Hawtrey, 
Joan Sims
",min,
Fruto do Paraíso,(1970),Drama,99,6.9,,885,,Vera Chytilová,":
Jitka Nováková, 
Karel Novak, 
Jan Schmid, 
Julius Albert
",min,
The Curious Female,(1970),"Comedy, Sci-Fi",87,4.5,,191,,Paul Rapp,":
Angelique Pettyjohn, 
Charlene Jones, 
Bunny Allister, 
David Westberg
",min,
Júlio César,(1970),"Drama, History, War",117,6.1,,1.428,,Stuart Burge,":
Charlton Heston, 
Jason Robards, 
John Gielgud, 
Richard Johnson
",min,
Borsalino,(1970),"Crime, Drama",125,7.0,1.09,3.163,,Jacques Deray,":
Jean-Paul Belmondo, 
Alain Delon, 
Catherine Rouvel, 
Françoise Christophe
",min,M
Carta ao Kremlin,(1970),"Crime, Drama, Thriller",120,6.3,0.24,1.685,,John Huston,":
Bibi Andersson, 
Richard Boone, 
Nigel Green, 
Dean Jagger
",min,M
Crime e Castigo,(1970),Drama,221,7.9,,881,,Lev Kulidzhanov,":
Georgiy Taratorkin, 
Innokentiy Smoktunovskiy, 
Tatyana Bedova, 
Viktoriya Fyodorova
",min,
El Condor,(1970),"Action, Adventure, Romance",102,6.0,0.70,919,,John Guillermin,":
Jim Brown, 
Lee Van Cleef, 
Patrick O'Neal, 
Marianna Hill
",min,M
As Mil Faces do Amor,(1970),Comedy,104,6.6,0.37,1.022,,Cy Howard,":
Gig Young, 
Bea Arthur, 
Bonnie Bedelia, 
Diane Keaton
",min,M
A Morte não Marca Hora,(1970),"Action, Drama, Mystery",96,6.2,,395,,Robert Clouse,":
Rod Taylor, 
Theodore Bikel, 
Suzy Kendall, 
Ahna Capri
",min,
O Senhor das Ilhas,(1970),Drama,134,6.2,0.28,911,,Tom Gries,":
Charlton Heston, 
Tina Chen, 
Geraldine Chaplin, 
Mako
",min,M
Barquero,(1970),Western,115,6.4,0.14,1.336,,Gordon Douglas,":
Lee Van Cleef, 
Warren Oates, 
Forrest Tucker, 
Kerwin Mathews
",min,M
Cindy and Donna,(1970),Drama,80,4.6,,411,,Robert Anderson,":
Debbie Osborne, 
Nancy Ison, 
Cheryl Powell, 
Max Manning
",min,
"Mumsy, Nanny, Sonny & Girly",(1970),"Comedy, Crime, Horror",102,6.6,,1.046,,Freddie Francis,":
Michael Bryant, 
Ursula Howells, 
Pat Heywood, 
Howard Trevor
",min,
Crimes of the Future,(1970),"Comedy, Sci-Fi",63,5.0,,1.505,,David Cronenberg,":
Ronald Mlodzik, 
Jon Lidolt, 
Tania Zolty, 
Paul Mulholland
",min,
Os Girassóis da Rússia,(1970),"Drama, War",107,7.4,,2.945,,Vittorio De Sica,":
Sophia Loren, 
Marcello Mastroianni, 
Lyudmila Saveleva, 
Galina Andreeva
",min,
Assim Nascem os Heróis,(1970),"Action, Drama, War",145,6.7,0.31,3.118,,Robert Aldrich,":
Michael Caine, 
Cliff Robertson, 
Ian Bannen, 
Harry Andrews
",min,M
A Forca Será Tua Recompensa,(1970),"Biography, Crime, Drama",100,5.0,0.25,1.038,,Tony Richardson,":
Mick Jagger, 
Clarissa Kaye-Mason, 
Mark McManus, 
Ken Goodlet
",min,M
Equinox,(1970),"Action, Adventure, Horror",80,5.3,,2.677,,Jack Woods,":
Edward Connell, 
Barbara Hewitt, 
Frank Bonner, 
Robin Christopher
",min,
Stille dage i Clichy,(1970),"Comedy, Drama",100,5.3,,821,,Jens Jørgen Thorsen,":
Paul Valjean, 
Wayne Rodda, 
Ulla Koppel, 
Avi Sagild
",min,
Como Livrar-me da Mamãe,(1970),Comedy,82,6.6,,1.580,,Carl Reiner,":
George Segal, 
Ruth Gordon, 
Ron Leibman, 
Trish Van Devere
",min,
"Sledge, O Homem Marcado",(1970),Western,93,5.9,,1.017,,Vic Morrow,":
James Garner, 
Dennis Weaver, 
Claude Akins, 
John Marley
",min,
Cinco Bonecas pela Lua de Agosto,(1970),"Mystery, Thriller",82,5.8,,2.461,,Mario Bava,":
William Berger, 
Ira von Fürstenberg, 
Edwige Fenech, 
Howard Ross
",min,
