Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Dolemite,(1975),"Action, Comedy, Crime",90,5.8,,4.554,67.0,D'Urville Martin,":
Rudy Ray Moore, 
D'Urville Martin, 
Jerry Jones, 
Lady Reed
",min,
Um Estranho no Ninho,(1975),Drama,133,8.7,112.00,861.447,83.0,Milos Forman,":
Jack Nicholson, 
Louise Fletcher, 
Will Sampson, 
Michael Berryman
",min,M
"Salò, ou os 120 Dias de Sodoma",(1975),"Drama, Horror, War",117,5.9,,50.285,,Pier Paolo Pasolini,":
Paolo Bonacelli, 
Giorgio Cataldi, 
Umberto Paolo Quintavalle, 
Aldo Valletti
",min,
Tubarão,(1975),"Adventure, Drama, Thriller",124,8.0,260.00,522.233,87.0,Steven Spielberg,":
Roy Scheider, 
Robert Shaw, 
Richard Dreyfuss, 
Lorraine Gary
",min,M
The Rocky Horror Picture Show,(1975),"Comedy, Musical",100,7.4,139.88,125.581,58.0,Jim Sharman,":
Tim Curry, 
Susan Sarandon, 
Barry Bostwick, 
Richard O'Brien
",min,M
Monty Python em Busca do Cálice Sagrado,(1975),"Adventure, Comedy, Fantasy",91,8.2,1.23,476.614,93.0,Terry Gilliam,":
Graham Chapman, 
John Cleese, 
Eric Idle, 
Terry Gilliam
",min,M
Barry Lyndon,(1975),"Adventure, Drama, History",185,8.1,,138.227,89.0,Stanley Kubrick,":
Ryan O'Neal, 
Marisa Berenson, 
Patrick Magee, 
Hardy Krüger
",min,
Um Dia de Cão,(1975),"Biography, Crime, Drama",125,8.0,50.00,223.959,86.0,Sidney Lumet,":
Al Pacino, 
John Cazale, 
Penelope Allen, 
Sully Boyar
",min,M
Do Oeste para a Fama,(1975),"Western, Comedy",102,6.4,,1.297,,Howard Zieff,":
Jeff Bridges, 
Andy Griffith, 
Donald Pleasence, 
Blythe Danner
",min,
Três Dias do Condor,(1975),"Mystery, Thriller",117,7.4,41.51,44.444,63.0,Sydney Pollack,":
Robert Redford, 
Faye Dunaway, 
Cliff Robertson, 
Max von Sydow
",min,M
Nashville,(1975),"Comedy, Drama, Music",160,7.7,14.82,21.939,96.0,Robert Altman,":
Keith Carradine, 
Karen Black, 
Ronee Blakley, 
Shelley Duvall
",min,M
O Espelho,(1975),"Biography, Drama",107,8.1,,34.881,,Andrei Tarkovsky,":
Margarita Terekhova, 
Filipp Yankovskiy, 
Ignat Daniltsev, 
Oleg Yankovskiy
",min,
