Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Uma Mulher Descasada,(1978),"Comedy, Drama, Romance",124,7.1,24.00,4.243,,Paul Mazursky,":
Jill Clayburgh, 
Alan Bates, 
Michael Murphy, 
Cliff Gorman
",min,M
Liberdade Condicional,(1978),"Crime, Drama",114,7.4,9.90,7.060,64.0,Ulu Grosbard,":
Dustin Hoffman, 
Theresa Russell, 
Gary Busey, 
Harry Dean Stanton
",min,M
Tudo Bem no Ano que Vem,(1978),"Comedy, Drama, Romance",119,7.2,19.70,5.383,,Robert Mulligan,":
Alan Alda, 
Ellen Burstyn, 
Ivan Bonar, 
Bernie Kuby
",min,M
Amargo Reencontro,(1978),"Drama, Sport",120,7.2,,5.696,54.0,John Milius,":
Jan-Michael Vincent, 
William Katt, 
Gary Busey, 
Patti D'Arbanville
",min,
Os Encontros de Anna,(1978),Drama,128,7.4,,1.213,,Chantal Akerman,":
Aurore Clément, 
Helmut Griem, 
Magali Noël, 
Hanns Zischler
",min,
Castelos de Gelo,(1978),"Drama, Romance, Sport",108,6.6,20.71,2.967,51.0,Donald Wrye,":
Lynn-Holly Johnson, 
Robby Benson, 
Colleen Dewhurst, 
Tom Skerritt
",min,M
A Taberna do Inferno,(1978),Drama,107,5.8,,4.367,53.0,Sylvester Stallone,":
Sylvester Stallone, 
Lee Canalito, 
Armand Assante, 
Frank McRae
",min,
A Gaiola das Loucas,(1978),Comedy,97,7.3,20.42,9.193,,Édouard Molinaro,":
Ugo Tognazzi, 
Michel Serrault, 
Claire Maurier, 
Rémi Laurent
",min,M
Sorvete de Limão,(1978),"Comedy, Drama, Romance",95,6.5,,2.772,,Boaz Davidson,":
Yftach Katzur, 
Anat Atzmon, 
Jonathan Sagall, 
Zachi Noy
",min,
Vivendo na Corda Bamba,(1978),"Crime, Drama",114,7.5,,6.464,77.0,Paul Schrader,":
Richard Pryor, 
Harvey Keitel, 
Yaphet Kotto, 
Ed Begley Jr.
",min,
Febre de Juventude,(1978),"Comedy, Music, Romance",104,6.8,,4.072,,Robert Zemeckis,":
Nancy Allen, 
Bobby Di Cicco, 
Marc McClure, 
Susan Kendall Newman
",min,
Cerimônia de Casamento,(1978),"Comedy, Drama",125,7.1,,3.097,,Robert Altman,":
Carol Burnett, 
Desi Arnaz Jr., 
Paul Dooley, 
Amy Stryker
",min,
Rei dos Ciganos,(1978),Drama,112,6.3,7.33,1.019,38.0,Frank Pierson,":
Eric Roberts, 
Judd Hirsch, 
Susan Sarandon, 
Sterling Hayden
",min,M
Califórnia Suite,(1978),"Comedy, Drama, Romance",103,6.2,,6.141,,Herbert Ross,":
Jane Fonda, 
Alan Alda, 
Maggie Smith, 
Michael Caine
",min,
O Sócio do Silêncio,(1978),"Crime, Drama, Thriller",106,7.5,,4.409,74.0,Daryl Duke,":
Elliott Gould, 
Christopher Plummer, 
Susannah York, 
Céline Lomez
",min,
Carry on Emmannuelle,(1978),"Comedy, Romance",88,3.1,,1.563,,Gerald Thomas,":
Kenneth Williams, 
Suzanne Danielle, 
Kenneth Connor, 
Joan Sims
",min,
Fairy Tales,(1978),"Adventure, Comedy, Fantasy",76,5.0,,595,,Harry Hurwitz,":
Don Sparks, 
Sy Richardson, 
Irwin Corey, 
Robert Harris
",min,
O Gato e o Canário,(1978),"Comedy, Mystery, Horror",98,5.6,,1.097,,Radley Metzger,":
Honor Blackman, 
Michael Callan, 
Edward Fox, 
Wendy Hiller
",min,
Os Cinco Venenos de Shaolin,(1978),"Action, Drama, Mystery",97,7.1,,5.826,,Cheh Chang,":
Sheng Chiang, 
Chien Sun, 
Phillip Chung-Fung Kwok, 
Meng Lo
",min,
Um Golpe Muito Louco,(1978),"Comedy, Crime, Drama",104,6.5,9.40,2.505,,William Friedkin,":
Peter Falk, 
Peter Boyle, 
Allen Garfield, 
Warren Oates
",min,M
O Detetive Desastrado,(1978),"Comedy, Crime, Mystery",92,6.5,,3.723,,Robert Moore,":
Peter Falk, 
Ann-Margret, 
Eileen Brennan, 
Sid Caesar
",min,
Até que Enfim é Sexta-Feira,(1978),"Comedy, Music",89,5.4,7.30,2.043,,Robert Klane,":
Donna Summer, 
Valerie Landsburg, 
Terri Nunn, 
Chick Vennera
",min,M
Deathsport,(1978),"Action, Drama, Sci-Fi",82,4.1,,1.268,,Allan Arkush,":
David Carradine, 
Claudia Jennings, 
Richard Lynch, 
William Smithers
",min,
Alienígenas na Terra,(1978),"Horror, Sci-Fi",85,2.7,,5.442,,Michael Rae,":
Kim Milford, 
Cheryl Smith, 
Gianni Russo, 
Ron Masak
",min,
Raízes da Ambição,(1978),"Drama, Romance, Western",118,6.3,,2.263,41.0,Alan J. Pakula,":
James Caan, 
Jane Fonda, 
Jason Robards, 
George Grizzard
",min,
L'immoralità,(1978),"Drama, Thriller",109,6.0,,391,,Massimo Pirri,":
Lisa Gastoni, 
Howard Ross, 
Karin Trentephol, 
Andrea Franchetti
",min,
Apenas um Gigolô,(1978),Drama,147,5.7,,718,,David Hemmings,":
David Bowie, 
Sydne Rome, 
Kim Novak, 
David Hemmings
",min,
O Império da Paixão,(1978),"Drama, Horror, Romance",105,7.0,,3.341,,Nagisa Ôshima,":
Tatsuya Fuji, 
Kazuko Yoshiyuki, 
Takahiro Tamura, 
Takuzô Kawatani
",min,
In Praise of Older Women,(1978),"Comedy, Drama, Romance",110,5.8,,567,,George Kaczender,":
Tom Berenger, 
Karen Black, 
Susan Strasberg, 
Helen Shaver
",min,
"Se Não Me Mato, Morro!",(I) (1978),"Comedy, Drama",100,6.2,,3.390,46.0,Burt Reynolds,":
Burt Reynolds, 
Sally Field, 
Dom DeLuise, 
Strother Martin
",min,
Os Desalmados,(1978),Drama,125,5.1,17.69,1.335,,Daniel Petrie,":
Laurence Olivier, 
Robert Duvall, 
Katharine Ross, 
Tommy Lee Jones
",min,M
Patrick,(1978),Horror,112,6.1,,2.629,,Richard Franklin,":
Susan Penhaligon, 
Robert Helpmann, 
Rod Mullinar, 
Bruce Barry
",min,
Os Bons se Vestem de Negro,(1978),Action,95,5.1,18.33,2.611,,Ted Post,":
Chuck Norris, 
Anne Archer, 
James Franciscus, 
Lloyd Haynes
",min,M
O Garanhão e a Prostituta,(1978),"Drama, Romance",95,3.9,,738,,Quentin Masters,":
Joan Collins, 
Oliver Tobias, 
Sue Lloyd, 
Mark Burns
",min,
Estranho Poder de Matar,(1978),"Horror, Drama",86,6.7,,3.362,,Jerzy Skolimowski,":
Alan Bates, 
Susannah York, 
John Hurt, 
Robert Stephens
",min,
Fedora,(1978),"Drama, Romance",116,6.9,2.20,3.246,,Billy Wilder,":
William Holden, 
Marthe Keller, 
Hildegard Knef, 
José Ferrer
",min,M
O Inimigo do Povo,(1978),Drama,103,7.1,,1.056,,George Schaefer,":
Steve McQueen, 
Bibi Andersson, 
Charles Durning, 
Richard Dysart
",min,
FM,(1978),"Comedy, Drama, Music",104,6.4,,813,,John A. Alonzo,":
Michael Brandon, 
Eileen Brennan, 
Alex Karras, 
Cleavon Little
",min,
Fingers,(1978),"Crime, Drama, Music",90,6.9,,2.135,,James Toback,":
Harvey Keitel, 
Tisa Farrow, 
Jim Brown, 
Michael V. Gazzo
",min,
Avalanche,(1978),"Action, Drama",91,3.7,,1.698,,Corey Allen,":
Rock Hudson, 
Mia Farrow, 
Robert Forster, 
Jeanette Nolan
",min,
Frauen für Zellenblock 9,(1978),"Action, Crime, Drama",75,4.3,,652,,Jesús Franco,":
Karine Gambier, 
Howard Vernon, 
Susan Hemingway, 
Aida Gouveia
",min,
The Evil,(1978),"Horror, Thriller",89,5.8,,1.821,,Gus Trikonis,":
Richard Crenna, 
Joanna Pettet, 
Andrew Prine, 
Cassie Yates
",min,
O Cão dos Baskervilles,(1978),"Comedy, Crime, Horror",85,4.6,,962,,Paul Morrissey,":
Peter Cook, 
Dudley Moore, 
Denholm Elliott, 
Joan Greenwood
",min,
Malibu Beach,(1978),Comedy,96,4.6,,571,,Robert J. Rosenthal,":
Kim Lankford, 
James Daughton, 
Susan Player, 
Michael Luther
",min,
Ensaio de Orquestra,(1978),"Comedy, Drama, Music",70,7.2,,3.692,,Federico Fellini,":
Balduin Baas, 
Clara Colosimo, 
Elizabeth Labi, 
Ronaldo Bonacchi
",min,
Um Longo Fim de Semana,(1978),"Horror, Mystery, Thriller",97,6.7,,3.699,,Colin Eggleston,":
John Hargreaves, 
Briony Behets, 
Mike McEwen, 
Roy Day
",min,
La visita del vicio,(1978),Thriller,93,5.1,,373,,José Ramón Larraz,":
Patricia Granada, 
Lidia Zuazo, 
Rafael Machado, 
David Thomson
",min,
Os Trinta e Nove Degraus,(1978),"Crime, History, Mystery",102,6.6,,2.114,,Don Sharp,":
Robert Powell, 
David Warner, 
Eric Porter, 
Karen Dotrice
",min,
O Ente Diabólico,(1978),Horror,84,5.1,,1.072,,Norman J. Warren,":
John Nolan, 
Carolyn Courage, 
James Aubrey, 
Sarah Keller
",min,
O Viking,(1978),"Adventure, Action",90,3.7,,605,,Charles B. Pierce,":
Lee Majors, 
Cornel Wilde, 
Mel Ferrer, 
Jack Elam
",min,
A Bela e a Fera,(1978),"Fantasy, Horror, Mystery",91,7.5,,980,,Juraj Herz,":
Zdena Studenková, 
Vlastimil Harapes, 
Václav Voska, 
Jana Brejchová
",min,
O Matador de Ovelhas,(1978),Drama,80,7.3,0.40,5.662,96.0,Charles Burnett,":
Henry G. Sanders, 
Kaycee Moore, 
Charles Bracy, 
Angela Burnett
",min,M
S.O.S. - Submarino Nuclear,(1978),"Adventure, Drama, History",111,6.2,,2.613,,David Greene,":
Charlton Heston, 
David Carradine, 
Stacy Keach, 
Ned Beatty
",min,
Você não está Sozinho,(1978),"Drama, Romance",90,7.1,,3.667,,Ernst Johansen,":
Anders Agensø, 
Peter Bjerg, 
Ove Sprogøe, 
Elin Reimer
",min,
Don,(1978),"Action, Crime, Thriller",175,7.8,,10.435,,Chandra Barot,":
Amitabh Bachchan, 
Zeenat Aman, 
Pran, 
Iftekhar
",min,
Tentação Proibida,(1978),"Drama, Romance",109,6.3,,1.011,,Alberto Lattuada,":
Marcello Mastroianni, 
Nastassja Kinski, 
Francisco Rabal, 
Giuliana Calandra
",min,
Mensagem do Espaço,(1978),"Action, Adventure, Sci-Fi",105,5.0,,1.123,,Kinji Fukasaku,":
Vic Morrow, 
Shin'ichi Chiba, 
Philip Casnoff, 
Peggy Lee Brennan
",min,
Picassos äventyr,(1978),Comedy,115,7.4,,3.141,,Tage Danielsson,":
Gösta Ekman, 
Hans Alfredson, 
Margaretha Krook, 
Lena Olin
",min,
Círculo de Ferro,(1978),"Action, Adventure, Fantasy",102,5.9,,2.040,,Richard Moore,":
David Carradine, 
Jeff Cooper, 
Christopher Lee, 
Roddy McDowall
",min,
A Árvore dos Tamancos,(1978),"Drama, History",186,7.9,,4.885,,Ermanno Olmi,":
Luigi Ornaghi, 
Francesca Moriggi, 
Omar Brignoli, 
Antonio Ferrari
",min,
The Bees,(1978),"Horror, Sci-Fi, Thriller",93,3.7,,837,,Alfredo Zacarías,":
John Saxon, 
Angel Tompkins, 
John Carradine, 
Claudio Brook
",min,
The Fifth Floor,(1978),Thriller,90,5.0,,264,,Howard Avedis,":
Bo Hopkins, 
Dianne Hull, 
Patti D'Arbanville, 
Sharon Farrell
",min,
Absolvição,(1978),"Drama, Mystery, Thriller",95,6.5,,1.189,,Anthony Page,":
Richard Burton, 
Dominic Guard, 
David Bradley, 
Billy Connolly
",min,
O Triângulo Diabólico das Bermudas,(1978),"Horror, Sci-Fi, Mystery",112,4.2,,906,,René Cardona Jr.,":
John Huston, 
Andrés García, 
Hugo Stiglitz, 
Gloria Guida
",min,
Inferno Sem Saída,(1978),"Drama, War",114,6.7,,2.328,,Ted Post,":
Burt Lancaster, 
Craig Wasson, 
Jonathan Goldsmith, 
Marc Singer
",min,
The One and Only,(1978),"Comedy, Romance",97,5.8,16.93,631,,Carl Reiner,":
Henry Winkler, 
Kim Darby, 
Gene Saks, 
William Daniels
",min,M
Loucuras em Harper Valley,(1978),Comedy,93,5.8,,972,,Richard C. Bennett,":
Barbara Eden, 
Ronny Cox, 
Nanette Fabray, 
Louis Nye
",min,
Magnicídio,(1978),"Comedy, Drama, Fantasy",106,6.1,,2.678,,Derek Jarman,":
Jenny Runacre, 
Nell Campbell, 
Toyah Willcox, 
Jordan
",min,
La ragazza dal pigiama giallo,(1978),"Crime, Mystery, Thriller",102,6.1,,821,,Flavio Mogherini,":
Ray Milland, 
Dalila Di Lazzaro, 
Michele Placido, 
Mel Ferrer
",min,
Preparem seus Lenços,(1978),"Comedy, Drama, Romance",108,6.9,,3.257,,Bertrand Blier,":
Gérard Depardieu, 
Carole Laure, 
Patrick Dewaere, 
Michel Serrault
",min,
The Water Babies,(1978),"Animation, Adventure, Family",92,6.1,,1.147,,Lionel Jeffries,":
James Mason, 
Bernard Cribbins, 
Billie Whitelaw, 
Joan Greenwood
",min,
The Bad News Bears Go to Japan,(1978),"Comedy, Family, Sport",91,3.7,14.00,2.552,31.0,John Berry,":
Tony Curtis, 
Jackie Earle Haley, 
Tomisaburô Wakayama, 
Antonio Inoki
",min,M
Heróis do Oriente,(1978),"Action, Comedy",105,7.7,,1.875,,Chia-Liang Liu,":
Chia-Hui Liu, 
Yuka Mizuno, 
Yasuaki Kurata, 
Naozo Kato
",min,
A História de Oliver,(1978),"Drama, Romance",91,4.5,,770,,John Korty,":
Ryan O'Neal, 
Candice Bergen, 
Nicola Pagett, 
Edward Binns
",min,
Solamente nero,(1978),"Mystery, Thriller",109,6.4,,1.294,,Antonio Bido,":
Lino Capolicchio, 
Stefania Casini, 
Craig Hill, 
Massimo Serato
",min,
Vinte Anos,(1978),"Comedy, Crime, Drama",94,6.1,,830,,Fernando Di Leo,":
Gloria Guida, 
Lilli Carati, 
Ray Lovelock, 
Vincenzo Crocitti
",min,
The Playbirds,(1978),Drama,89,4.7,,169,,Willy Roe,":
Mary Millington, 
Glynn Edwards, 
Gavin Campbell, 
Alan Lake
",min,
Par ou Ímpar,(1978),"Comedy, Crime",109,7.3,,7.330,,Sergio Corbucci,":
Terence Hill, 
Bud Spencer, 
Luciano Catenacci, 
Marisa Laurito
",min,
Soldados da Morte,(1978),"Action, Crime, Drama",126,6.7,,2.348,73.0,Karel Reisz,":
Nick Nolte, 
Tuesday Weld, 
Michael Moriarty, 
Anthony Zerbe
",min,
Bosko Buha,(1978),"Biography, Drama, War",124,7.1,,574,,Branko Bauer,":
Marko Nikolic, 
Zarko Radic, 
Ljubisa Samardzic, 
Miroljub Leso
",min,
Irmãos de Sangue,(1978),Drama,116,5.8,,773,49.0,Robert Mulligan,":
Paul Sorvino, 
Tony Lo Bianco, 
Richard Gere, 
Lelia Goldoni
",min,
