Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
Scooby-Doo,(2002),"Adventure, Comedy, Family",86,5.0,153.29,91.604,35.0,Raja Gosnell,":
Matthew Lillard, 
Freddie Prinze Jr., 
Sarah Michelle Gellar, 
Linda Cardellini
",min,M
007 - Um Novo Dia Para Morrer,(2002),"Action, Adventure, Thriller",133,6.1,160.94,196.312,56.0,Lee Tamahori,":
Pierce Brosnan, 
Halle Berry, 
Rosamund Pike, 
Toby Stephens
",min,M
O Chamado,(2002),"Horror, Mystery",115,7.1,129.13,306.768,57.0,Gore Verbinski,":
Naomi Watts, 
Martin Henderson, 
Brian Cox, 
David Dorfman
",min,M
Secretária,(2002),"Comedy, Drama, Romance",107,7.0,4.06,79.297,63.0,Steven Shainberg,":
James Spader, 
Maggie Gyllenhaal, 
Jeremy Davies, 
Lesley Ann Warren
",min,M
Infidelidade,(2002),"Drama, Romance, Thriller",124,6.7,52.80,75.722,63.0,Adrian Lyne,":
Richard Gere, 
Diane Lane, 
Olivier Martinez, 
Erik Per Sullivan
",min,M
Chicago,(2002),"Comedy, Crime, Musical",113,7.1,170.69,206.501,82.0,Rob Marshall,":
Renée Zellweger, 
Catherine Zeta-Jones, 
Richard Gere, 
Taye Diggs
",min,M
Extermínio,(2002),"Drama, Horror, Sci-Fi",113,7.6,45.06,355.160,73.0,Danny Boyle,":
Cillian Murphy, 
Naomie Harris, 
Christopher Eccleston, 
Alex Palmer
",min,M
Mestre do Disfarce,(2002),"Adventure, Comedy, Family",80,3.3,40.36,21.331,12.0,Perry Andelin Blake,":
Dana Carvey, 
Jennifer Esposito, 
Harold Gould, 
James Brolin
",min,M
Irreversível,(2002),"Crime, Drama, Mystery",97,7.4,0.75,111.388,51.0,Gaspar Noé,":
Monica Bellucci, 
Vincent Cassel, 
Albert Dupontel, 
Jo Prestia
",min,M
Embriagado de Amor,(2002),"Comedy, Drama, Romance",95,7.3,17.84,138.057,78.0,Paul Thomas Anderson,":
Adam Sandler, 
Emily Watson, 
Philip Seymour Hoffman, 
Jason Andrews
",min,M
A Identidade Bourne,(2002),"Action, Mystery, Thriller",119,7.9,121.66,486.046,68.0,Doug Liman,":
Franka Potente, 
Matt Damon, 
Chris Cooper, 
Clive Owen
",min,M
Sinais,(2002),"Drama, Mystery, Sci-Fi",106,6.7,227.97,324.796,59.0,M. Night Shyamalan,":
Mel Gibson, 
Joaquin Phoenix, 
Rory Culkin, 
Abigail Breslin
",min,M
Dragão Vermelho,(2002),"Crime, Drama, Thriller",124,7.2,93.15,237.319,60.0,Brett Ratner,":
Anthony Hopkins, 
Edward Norton, 
Ralph Fiennes, 
Harvey Keitel
",min,M
Minority Report: A Nova Lei,(2002),"Action, Crime, Mystery",145,7.6,132.07,482.624,80.0,Steven Spielberg,":
Tom Cruise, 
Colin Farrell, 
Samantha Morton, 
Max von Sydow
",min,M
Fomos Heróis,(2002),"Action, Drama, History",138,7.1,78.12,124.467,65.0,Randall Wallace,":
Mel Gibson, 
Madeleine Stowe, 
Greg Kinnear, 
Sam Elliott
",min,M
8 Mile: Rua das Ilusões,(2002),"Drama, Music",110,7.1,116.72,236.133,77.0,Curtis Hanson,":
Eminem, 
Brittany Murphy, 
Kim Basinger, 
Mekhi Phifer
",min,M
A Máquina do Tempo,(2002),"Action, Adventure, Sci-Fi",96,6.0,56.68,115.051,42.0,Simon Wells,":
Guy Pearce, 
Yancey Arias, 
Mark Addy, 
Phyllida Law
",min,M
Blade II: O Caçador de Vampiros,(2002),"Action, Horror, Sci-Fi",117,6.7,82.35,191.735,52.0,Guillermo del Toro,":
Wesley Snipes, 
Kris Kristofferson, 
Ron Perlman, 
Leonor Varela
",min,M
Jornada Nas Estrelas: Nêmesis,(2002),"Action, Adventure, Sci-Fi",116,6.4,43.25,70.176,51.0,Stuart Baird,":
Patrick Stewart, 
Jonathan Frakes, 
Brent Spiner, 
LeVar Burton
",min,M
Insônia,(2002),"Drama, Mystery, Thriller",118,7.2,67.36,260.302,78.0,Christopher Nolan,":
Al Pacino, 
Robin Williams, 
Hilary Swank, 
Martin Donovan
",min,M
O Quarto do Pânico,(2002),"Crime, Drama, Thriller",112,6.8,96.40,244.232,65.0,David Fincher,":
Jodie Foster, 
Kristen Stewart, 
Forest Whitaker, 
Dwight Yoakam
",min,M
Triplo X,(2002),"Action, Adventure, Thriller",124,5.9,142.11,168.833,48.0,Rob Cohen,":
Vin Diesel, 
Asia Argento, 
Marton Csokas, 
Samuel L. Jackson
",min,M
MIB: Homens de Preto II,(2002),"Action, Adventure, Comedy",88,6.2,190.42,326.505,49.0,Barry Sonnenfeld,":
Tommy Lee Jones, 
Will Smith, 
Rip Torn, 
Lara Flynn Boyle
",min,M
Resident Evil: O Hóspede Maldito,(2002),"Action, Horror, Sci-Fi",100,6.7,40.12,237.126,33.0,Paul W.S. Anderson,":
Milla Jovovich, 
Michelle Rodriguez, 
Ryan McCluskey, 
Oscar Pearce
",min,M
Um Grande Garoto,(2002),"Comedy, Drama, Romance",101,7.0,41.39,165.613,75.0,Chris Weitz,":
Hugh Grant, 
Nicholas Hoult, 
Toni Collette, 
Sharon Small
",min,M
A Era do Gelo,(2002),"Animation, Adventure, Comedy",81,7.5,176.39,417.740,60.0,Chris Wedge,":
Denis Leary, 
John Leguizamo, 
Ray Romano, 
Goran Visnjic
",min,M
Lilo & Stitch,(2002),"Animation, Adventure, Comedy",85,7.2,145.79,156.813,73.0,Dean DeBlois,":
Daveigh Chase, 
Chris Sanders, 
Tia Carrere, 
David Ogden Stiers
",min,M
Austin Powers em o Homem do Membro de Ouro,(2002),"Action, Adventure, Comedy",94,6.2,213.31,188.441,62.0,Jay Roach,":
Mike Myers, 
Beyoncé, 
Seth Green, 
Michael York
",min,M
Planeta do Tesouro,(2002),"Animation, Adventure, Family",95,7.2,38.18,94.687,60.0,Ron Clements,":
Joseph Gordon-Levitt, 
Emma Thompson, 
Martin Short, 
Roscoe Lee Browne
",min,M
Frida,(2002),"Biography, Drama, Romance",123,7.4,25.89,76.721,61.0,Julie Taymor,":
Salma Hayek, 
Alfred Molina, 
Geoffrey Rush, 
Mía Maestro
",min,M
Equilibrium,(2002),"Action, Drama, Sci-Fi",107,7.4,1.20,301.758,33.0,Kurt Wimmer,":
Christian Bale, 
Sean Bean, 
Emily Watson, 
Taye Diggs
",min,M
Um Amor para Recordar,(2002),"Drama, Romance",101,7.4,41.23,192.094,35.0,Adam Shankman,":
Mandy Moore, 
Shane West, 
Peter Coyote, 
Daryl Hannah
",min,M
Amor à Segunda Vista,(2002),"Comedy, Romance",101,6.1,93.35,101.125,42.0,Marc Lawrence,":
Sandra Bullock, 
Hugh Grant, 
Alicia Witt, 
Dana Ivey
",min,M
As Horas,(2002),"Drama, Romance",110,7.5,41.68,119.383,80.0,Stephen Daldry,":
Meryl Streep, 
Nicole Kidman, 
Julianne Moore, 
Stephen Dillane
",min,M
Ken Park,(2002),Drama,93,5.9,,28.045,,Larry Clark,":
Adam Chubbuck, 
James Bullard, 
Seth Gray, 
Eddie Daniels
",min,
O Grito,(2002),Horror,92,6.7,0.33,38.726,48.0,Takashi Shimizu,":
Megumi Okina, 
Misaki Itô, 
Misa Uehara, 
Yui Ichikawa
",min,M
Crossroads: Amigas para Sempre,(I) (2002),"Comedy, Drama, Romance",93,3.5,37.19,37.522,27.0,Tamra Davis,":
Britney Spears, 
Anson Mount, 
Zoe Saldana, 
Taryn Manning
",min,M
Adaptação,(2002),"Comedy, Drama",115,7.7,22.25,168.965,83.0,Spike Jonze,":
Nicolas Cage, 
Meryl Streep, 
Chris Cooper, 
Tilda Swinton
",min,M
A Rainha dos Condenados,(2002),"Drama, Fantasy, Horror",101,5.3,30.34,50.736,30.0,Michael Rymer,":
Aaliyah, 
Stuart Townsend, 
Marguerite Moreau, 
Vincent Perez
",min,M
O Dono da Festa,(2002),"Comedy, Romance",92,6.4,21.01,100.179,26.0,Walt Becker,":
Ryan Reynolds, 
Tara Reid, 
Tim Matheson, 
Kal Penn
",min,M
Encontro de Amor,(2002),"Comedy, Drama, Romance",105,5.2,94.01,80.843,45.0,Wayne Wang,":
Jennifer Lopez, 
Ralph Fiennes, 
Natasha Richardson, 
Stanley Tucci
",min,M
Novo no Pedaço,(2002),Comedy,88,5.9,28.97,32.590,24.0,Ed Decter,":
DJ Qualls, 
Lyle Lovett, 
Eliza Dushku, 
Zooey Deschanel
",min,M
Cabana do Inferno,(2002),Horror,93,5.7,21.16,71.400,56.0,Eli Roth,":
Jordan Ladd, 
Rider Strong, 
James DeBello, 
Cerina Vincent
",min,M
Driblando o Destino,(2002),"Comedy, Drama, Romance",112,6.6,32.54,100.975,66.0,Gurinder Chadha,":
Parminder Nagra, 
Keira Knightley, 
Jonathan Rhys Meyers, 
Anupam Kher
",min,M
Carga Explosiva,(2002),"Action, Crime, Thriller",92,6.8,25.30,275.312,51.0,Louis Leterrier,":
Jason Statham, 
Qi Shu, 
Matt Schulze, 
François Berléand
",min,M
O Escorpião Rei,(2002),"Action, Adventure, Fantasy",92,5.5,91.05,125.703,45.0,Chuck Russell,":
Dwayne Johnson, 
Steven Brand, 
Michael Clarke Duncan, 
Kelly Hu
",min,M
Reino de Fogo,(2002),"Action, Adventure, Fantasy",101,6.2,43.06,121.867,39.0,Rob Bowman,":
Matthew McConaughey, 
Christian Bale, 
Izabella Scorupco, 
Gerard Butler
",min,M
A Herança de Mr. Deeds,(2002),"Comedy, Romance",96,5.8,126.29,130.371,24.0,Steven Brill,":
Adam Sandler, 
Winona Ryder, 
John Turturro, 
Allen Covert
",min,M
Herói,(2002),"Action, Adventure, History",107,7.9,53.71,168.947,85.0,Yimou Zhang,":
Jet Li, 
Tony Chiu-Wai Leung, 
Maggie Cheung, 
Ziyi Zhang
",min,M
Dívida de Sangue,(2002),"Action, Crime, Drama",110,6.4,26.20,40.291,64.0,Clint Eastwood,":
Clint Eastwood, 
Jeff Daniels, 
Anjelica Huston, 
Wanda De Jesus
",min,M
Fale com Ela,(2002),"Drama, Mystery, Romance",112,7.9,9.28,99.803,86.0,Pedro Almodóvar,":
Rosario Flores, 
Javier Cámara, 
Darío Grandinetti, 
Leonor Watling
",min,M
Casamento Grego,(2002),"Comedy, Drama, Romance",95,6.5,241.44,115.664,62.0,Joel Zwick,":
Nia Vardalos, 
John Corbett, 
Michael Constantine, 
Christina Eleusiniotis
",min,M
Navio Fantasma,(2002),Horror,91,5.5,30.11,89.692,28.0,Steve Beck,":
Julianna Margulies, 
Gabriel Byrne, 
Ron Eldard, 
Desmond Harrington
",min,M
Garota Veneno,(2002),"Comedy, Fantasy",104,5.5,35.08,86.562,29.0,Tom Brady,":
Rob Schneider, 
Rachel McAdams, 
Anna Faris, 
Matthew Lawrence
",min,M
Mr. Vingança,(2002),"Action, Drama, Thriller",129,7.6,0.05,58.022,56.0,Chan-wook Park,":
Kang-ho Song, 
Ha-kyun Shin, 
Doona Bae, 
Ji-Eun Lim
",min,M
As Confissões de Schmidt,(2002),"Comedy, Drama",125,7.1,65.02,119.139,85.0,Alexander Payne,":
Jack Nicholson, 
Hope Davis, 
Dermot Mulroney, 
Kathy Bates
",min,M
Tudo para Ficar com Ele,(2002),"Comedy, Romance",84,5.2,24.72,52.976,32.0,Roger Kumble,":
Cameron Diaz, 
Thomas Jane, 
Christina Applegate, 
Lillian Adams
",min,M
A Soma de Todos os Medos,(2002),"Action, Drama, Thriller",124,6.4,118.91,98.940,45.0,Phil Alden Robinson,":
Ben Affleck, 
Morgan Freeman, 
Ian Mongrain, 
Russell Bobbitt
",min,M
O Grande Mentiroso,(2002),"Adventure, Comedy, Family",88,5.4,47.81,33.399,36.0,Shawn Levy,":
Frankie Muniz, 
Amanda Bynes, 
Paul Giamatti, 
Amanda Detmer
",min,M
K-19: The Widowmaker,(2002),"Drama, History, Thriller",138,6.7,35.17,57.013,58.0,Kathryn Bigelow,":
Harrison Ford, 
Sam Spruell, 
Peter Stebbings, 
Christian Camargo
",min,M
Desafio do Destino,(2002),"Drama, Family, Sport",127,6.9,75.60,30.732,72.0,John Lee Hancock,":
Dennis Quaid, 
J.D. Evermore, 
Rachel Griffiths, 
Jay Hernandez
",min,M
D-Tox,(2002),"Crime, Horror, Mystery",96,5.3,0.08,23.011,,Jim Gillespie,":
Sylvester Stallone, 
Charles S. Dutton, 
Polly Walker, 
Kris Kristofferson
",min,M
Regras da Atração,(2002),"Comedy, Drama, Romance",110,6.7,6.53,48.260,50.0,Roger Avary,":
James Van Der Beek, 
Ian Somerhalder, 
Shannyn Sossamon, 
Jessica Biel
",min,M
Les diables,(2002),Drama,105,7.2,,1.052,,Christophe Ruggia,":
Adèle Haenel, 
Vincent Rottiers, 
Rochdy Labidi, 
Jacques Bonnaffé
",min,
Confissões de uma Mente Perigosa,(2002),"Biography, Comedy, Crime",113,7.0,16.00,80.545,67.0,George Clooney,":
Sam Rockwell, 
Drew Barrymore, 
George Clooney, 
Julia Roberts
",min,M
A Onda dos Sonhos,(2002),"Drama, Romance, Sport",104,5.6,40.39,29.029,61.0,John Stockwell,":
Kate Bosworth, 
Michelle Rodriguez, 
Matthew Davis, 
Sanoe Lake
",min,M
Um Ato de Coragem,(2002),"Crime, Drama, Thriller",116,7.1,71.76,118.073,30.0,Nick Cassavetes,":
Denzel Washington, 
Robert Duvall, 
Gabriela Oltean, 
Kimberly Elise
",min,M
Correndo Atrás do Diploma,(2002),"Comedy, Drama",82,6.2,41.03,45.619,48.0,Jake Kasdan,":
Colin Hanks, 
Jack Black, 
Schuyler Fisk, 
Bret Harrison
",min,M
Para Sempre Lilya,(2002),"Crime, Drama",109,7.8,0.18,40.746,82.0,Lukas Moodysson,":
Oksana Akinshina, 
Artyom Bogucharskiy, 
Pavel Ponomaryov, 
Lyubov Agapova
",min,M
Vivendo na Eternidade,(2002),"Drama, Family, Fantasy",90,6.6,19.16,20.373,66.0,Jay Russell,":
Alexis Bledel, 
Jonathan Jackson, 
Sissy Spacek, 
William Hurt
",min,M
Crimes em Primeiro Grau,(2002),"Crime, Drama, Mystery",115,6.4,41.54,36.926,48.0,Carl Franklin,":
Jim Caviezel, 
Morgan Freeman, 
Ashley Judd, 
Adam Scott
",min,M
A Mais Louca Sexta-Feira em Apuros,(2002),"Comedy, Drama",85,5.8,32.98,24.487,35.0,Marcus Raboy,":
Ice Cube, 
Mike Epps, 
John Witherspoon, 
Don 'D.C.' Curry
",min,M
Mata-me de Prazer,(2002),"Drama, Mystery, Romance",100,5.5,,16.513,,Kaige Chen,":
Heather Graham, 
Joseph Fiennes, 
Natascha McElhone, 
Ulrich Thomsen
",min,
Spun - Sem Limites,(2002),"Comedy, Crime, Drama",101,6.8,0.41,35.850,41.0,Jonas Åkerlund,":
Jason Schwartzman, 
John Leguizamo, 
Patrick Fugit, 
Brittany Murphy
",min,M
Arca Russa,(2002),"Drama, Fantasy, History",99,7.4,0.04,17.839,86.0,Aleksandr Sokurov,":
Sergey Dreyden, 
Mariya Kuznetsova, 
Leonid Mozgovoy, 
Mikhail Piotrovsky
",min,M
"Spirit, o Corcel Indomável",(2002),"Animation, Adventure, Drama",83,7.1,73.28,60.348,52.0,Kelly Asbury,":
Matt Damon, 
James Cromwell, 
Daniel Studi, 
Chopper Bernet
",min,M
Cães de Caça,(2002),"Action, Horror, Thriller",105,6.8,,52.930,,Neil Marshall,":
Sean Pertwee, 
Kevin McKidd, 
Emma Cleasby, 
Liam Cunningham
",min,
Por um Fio,(2002),"Crime, Thriller",81,7.0,46.57,241.825,56.0,Joel Schumacher,":
Colin Farrell, 
Kiefer Sutherland, 
Forest Whitaker, 
Radha Mitchell
",min,M
A Última Noite,(2002),Drama,135,7.6,13.06,164.836,67.0,Spike Lee,":
Edward Norton, 
Barry Pepper, 
Philip Seymour Hoffman, 
Rosario Dawson
",min,M
Malditas Aranhas!,(2002),"Action, Adventure, Comedy",99,5.4,17.32,51.003,53.0,Ellory Elkayem,":
David Arquette, 
Kari Wuhrer, 
Scott Terra, 
Scarlett Johansson
",min,M
Retratos de uma Obsessão,(2002),"Drama, Thriller",96,6.8,31.60,110.240,64.0,Mark Romanek,":
Robin Williams, 
Connie Nielsen, 
Michael Vartan, 
Dylan Smith
",min,M
O Pequeno Stuart Little 2,(2002),"Animation, Adventure, Comedy",77,5.4,64.96,47.440,66.0,Rob Minkoff,":
Michael J. Fox, 
Geena Davis, 
Hugh Laurie, 
Jonathan Lipnicki
",min,M
O Terno de Dois Bilhões de Dólares,(2002),"Action, Comedy, Sci-Fi",98,5.4,50.55,75.488,30.0,Kevin Donovan,":
Jackie Chan, 
Jennifer Love Hewitt, 
Jason Isaacs, 
Debi Mazar
",min,M
Destino Insólito,(2002),"Comedy, Romance",89,3.6,0.01,14.978,18.0,Guy Ritchie,":
Madonna, 
Adriano Giannini, 
Bruce Greenwood, 
Elizabeth Banks
",min,M
40 Dias e 40 Noites,(2002),"Comedy, Romance",96,5.6,37.95,68.371,53.0,Michael Lehmann,":
Josh Hartnett, 
Shannyn Sossamon, 
Paulo Costanzo, 
Adam Trese
",min,M
Pequenos Espiões 2: A Ilha dos Sonhos Perdidos,(2002),"Action, Adventure, Comedy",100,5.1,85.85,57.029,66.0,Robert Rodriguez,":
Alexa PenaVega, 
Daryl Sabara, 
Antonio Banderas, 
Carla Gugino
",min,M
O Herói da Família,(2002),"Adventure, Drama, Romance",132,7.1,1.59,11.071,71.0,Douglas McGrath,":
Charlie Hunnam, 
Jamie Bell, 
Christopher Plummer, 
Jim Broadbent
",min,M
Solaris,(2002),"Drama, Mystery, Romance",99,6.2,14.97,76.692,65.0,Steven Soderbergh,":
George Clooney, 
Natascha McElhone, 
Ulrich Tukur, 
Viola Davis
",min,M
Femme Fatale,(2002),"Crime, Drama, Mystery",114,6.2,6.59,32.376,59.0,Brian De Palma,":
Rebecca Romijn, 
Antonio Banderas, 
Peter Coyote, 
Eriq Ebouaney
",min,M
Conflitos Internos,(2002),"Crime, Drama, Mystery",101,8.0,0.17,114.023,75.0,Andrew Lau,":
Andy Lau, 
Tony Chiu-Wai Leung, 
Anthony Chau-Sang Wong, 
Eric Tsang
",min,M
Ali G Indahouse: O Filme,(2002),Comedy,85,6.2,,80.865,,Mark Mylod,":
Sacha Baron Cohen, 
Emilio Rivera, 
Gina La Piana, 
Dana de Celis
",min,
Por um Sentido na Vida,(2002),"Drama, Romance",93,6.4,14.02,41.923,71.0,Miguel Arteta,":
Jennifer Aniston, 
Jake Gyllenhaal, 
Deborah Rush, 
Mike White
",min,M
Longe do Paraíso,(2002),Drama,107,7.3,15.85,42.182,84.0,Todd Haynes,":
Julianne Moore, 
Dennis Quaid, 
Dennis Haysbert, 
Patricia Clarkson
",min,M
Cubo 2: Hipercubo,(2002),"Drama, Mystery, Sci-Fi",94,5.6,,59.788,,Andrzej Sekula,":
Kari Matchett, 
Geraint Wyn Davies, 
Grace Lynn Kung, 
Matthew Ferguson
",min,
Vida que Segue,(2002),"Drama, Romance",117,6.6,6.84,13.107,59.0,Brad Silberling,":
Jake Gyllenhaal, 
Dustin Hoffman, 
Susan Sarandon, 
Alexia Landeau
",min,M
Sou Espião,(2002),"Action, Adventure, Comedy",97,5.4,33.56,47.397,35.0,Betty Thomas,":
Eddie Murphy, 
Owen Wilson, 
Famke Janssen, 
Malcolm McDowell
",min,M
A Estranha Família de Igby,(2002),"Comedy, Drama",98,6.9,4.68,31.303,72.0,Burr Steers,":
Kieran Culkin, 
Susan Sarandon, 
Jeff Goldblum, 
Claire Danes
",min,M
A Última Profecia,(2002),"Drama, Horror, Mystery",119,6.4,35.75,72.677,52.0,Mark Pellington,":
Richard Gere, 
Laura Linney, 
David Eigenberg, 
Bob Tracey
",min,M
Nunca Mais,(I) (2002),"Crime, Drama, Thriller",115,5.8,40.01,37.416,25.0,Michael Apted,":
Jennifer Lopez, 
Billy Campbell, 
Tessa Allen, 
Juliette Lewis
",min,M
Sem Pistas,(2002),"Drama, Mystery, Romance",99,4.9,10.73,8.977,36.0,Stephen Gaghan,":
Katie Holmes, 
Benjamin Bratt, 
Charlie Hunnam, 
Zooey Deschanel
",min,M
Encantadora de Baleias,(2002),"Drama, Family",101,7.5,20.78,38.165,80.0,Niki Caro,":
Keisha Castle-Hughes, 
Rawiri Paratene, 
Vicky Haughton, 
Cliff Curtis
",min,M
Cálculo Mortal,(2002),"Crime, Mystery, Thriller",115,6.2,31.87,50.932,50.0,Barbet Schroeder,":
Sandra Bullock, 
Ben Chaplin, 
Ryan Gosling, 
Michael Pitt
",min,M
Neve pra Cachorro,(2002),"Adventure, Comedy, Family",99,5.1,81.17,24.249,29.0,Brian Levant,":
Cuba Gooding Jr., 
James Coburn, 
Sisqó, 
Nichelle Nichols
",min,M
Bubba Ho-Tep,(2002),"Comedy, Fantasy, Horror",92,7.0,2.00,44.122,57.0,Don Coscarelli,":
Bruce Campbell, 
Ossie Davis, 
Bob Ivy, 
Ella Joyce
",min,M
Deixe-me Viver,(2002),Drama,109,7.1,16.35,28.729,61.0,Peter Kosminsky,":
Michelle Pfeiffer, 
Renée Zellweger, 
Robin Wright, 
Alison Lohman
",min,M
Meu Papai é Noel 2,(2002),"Comedy, Family, Fantasy",104,5.6,139.24,47.479,48.0,Michael Lembeck,":
Tim Allen, 
Spencer Breslin, 
Elizabeth Mitchell, 
Eric Lloyd
",min,M
Uma Turma do Barulho,(2002),"Comedy, Drama",102,6.3,75.78,28.384,66.0,Tim Story,":
Ice Cube, 
Cedric the Entertainer, 
Eve, 
Anthony Anderson
",min,M
A Festa Nunca Termina,(2002),"Biography, Comedy, Drama",117,7.3,1.13,31.352,85.0,Michael Winterbottom,":
Steve Coogan, 
Lennie James, 
John Thomson, 
Paul Popplewell
",min,M
"Peter Pan, de Volta à Terra do Nunca",(2002),"Animation, Adventure, Family",72,5.8,48.43,17.249,49.0,Robin Budd,":
Blayne Weaver, 
Harriet Owen, 
Corey Burton, 
Jeff Bennett
",min,M
Pequenos Grandes Astros,(2002),"Comedy, Family, Fantasy",99,5.3,51.43,18.031,47.0,John Schultz,":
Shad Moss, 
Jonathan Lipnicki, 
Morris Chestnut, 
Brenda Song
",min,M
"May, Obsessão Assassina",(2002),"Drama, Horror",93,6.6,0.15,31.721,58.0,Lucky McKee,":
Angela Bettis, 
Jeremy Sisto, 
Anna Faris, 
James Duval
",min,M
Códigos de Guerra,(2002),"Action, Drama, War",134,6.1,40.91,63.432,51.0,John Woo,":
Nicolas Cage, 
Adam Beach, 
Peter Stormare, 
Noah Emmerich
",min,M
Coisas Secretas,(2002),"Comedy, Drama, Fantasy",115,6.1,0.10,4.372,55.0,Jean-Claude Brisseau,":
Coralie Revel, 
Sabrina Seyvecou, 
Roger Miremont, 
Fabrice Deville
",min,M
O Reino dos Gatos,(2002),"Animation, Adventure, Comedy",75,7.3,,40.885,70.0,Hiroyuki Morita,":
Chizuru Ikewaki, 
Yoshihiko Hakamada, 
Aki Maeda, 
Takayuki Yamada
",min,
O Mistério da Libélula,(2002),"Drama, Fantasy, Mystery",104,6.1,30.06,35.569,25.0,Tom Shadyac,":
Kevin Costner, 
Susanna Thompson, 
Joe Morton, 
Ron Rifkin
",min,M
Asterix e Obelix: Missão Cleópatra,(2002),"Adventure, Comedy, Family",107,6.6,3.12,46.271,,Alain Chabat,":
Gérard Depardieu, 
Christian Clavier, 
Jamel Debbouze, 
Monica Bellucci
",min,M
Coisas Belas e Sujas,(2002),"Crime, Drama, Thriller",97,7.3,8.11,39.299,78.0,Stephen Frears,":
Chiwetel Ejiofor, 
Audrey Tautou, 
Sophie Okonedo, 
Sergi López
",min,M
Beary e os Ursos Caipiras,(2002),"Comedy, Family, Music",88,4.1,16.99,4.763,37.0,Peter Hastings,":
Haley Joel Osment, 
Diedrich Bader, 
Candy Ford, 
James Gammon
",min,M
As Quatro Plumas,(2002),"Action, Adventure, Drama",132,6.5,18.31,31.614,49.0,Shekhar Kapur,":
Heath Ledger, 
Wes Bentley, 
Kate Hudson, 
Mohamed Bouich
",min,M
Simone,(2002),"Comedy, Drama, Sci-Fi",117,6.1,9.68,57.227,49.0,Andrew Niccol,":
Al Pacino, 
Catherine Keener, 
Rachel Roberts, 
Benjamin Salisbury
",min,M
Ouro Branco,(2002),"Action, Crime, Drama",97,7.0,3.04,9.884,49.0,Charles Stone III,":
Mekhi Phifer, 
Wood Harris, 
Chi McBride, 
Kevin Carroll
",min,M
Grande Problema,(2002),"Comedy, Crime, Thriller",85,6.5,7.26,19.333,47.0,Barry Sonnenfeld,":
Tim Allen, 
Rene Russo, 
Stanley Tucci, 
Tom Sizemore
",min,M
Com a Cor e a Coragem,(2002),"Action, Comedy",86,5.8,38.23,32.550,69.0,Malcolm D. Lee,":
Eddie Griffin, 
Denise Richards, 
Aunjanue Ellis, 
Chris Kattan
",min,M
Encurralada,(I) (2002),"Action, Crime, Drama",106,6.2,0.06,22.063,42.0,Luis Mandoki,":
Kevin Bacon, 
Charlize Theron, 
Courtney Love, 
Stuart Townsend
",min,M
Spider - Desafie Sua Mente,(2002),"Drama, Mystery, Thriller",98,6.8,1.64,34.297,83.0,David Cronenberg,":
Ralph Fiennes, 
Miranda Richardson, 
Gabriel Byrne, 
Lynn Redgrave
",min,M
