Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars,Runtime_unit,Gross_unit
"Star Wars, Episódio V: O Império Contra-Ataca",(1980),"Action, Adventure, Fantasy",124,8.7,290.48,1.096.937,82.0,Irvin Kershner,":
Mark Hamill, 
Harrison Ford, 
Carrie Fisher, 
Billy Dee Williams
",min,M
O Iluminado,(1980),"Drama, Horror",146,8.4,44.02,829.744,66.0,Stanley Kubrick,":
Jack Nicholson, 
Shelley Duvall, 
Danny Lloyd, 
Scatman Crothers
",min,M
"Apertem os Cintos, o Piloto Sumiu",(1980),Comedy,88,7.7,83.40,197.397,78.0,Jim Abrahams,":
Robert Hays, 
Julie Hagerty, 
Leslie Nielsen, 
Kareem Abdul-Jabbar
",min,M
Touro Indomável,(1980),"Biography, Drama, Sport",129,8.2,23.38,301.127,89.0,Martin Scorsese,":
Robert De Niro, 
Cathy Moriarty, 
Joe Pesci, 
Frank Vincent
",min,M
Flash Gordon,(1980),"Action, Adventure, Sci-Fi",111,6.5,,47.496,58.0,Mike Hodges,":
Sam J. Jones, 
Melody Anderson, 
Max von Sydow, 
Topol
",min,
A Lagoa Azul,(1980),"Adventure, Drama, Romance",104,5.8,58.85,59.639,31.0,Randal Kleiser,":
Brooke Shields, 
Christopher Atkins, 
Leo McKern, 
William Daniels
",min,M
Os Irmãos Cara de Pau,(1980),"Adventure, Comedy, Crime",133,7.9,57.23,172.632,60.0,John Landis,":
John Belushi, 
Dan Aykroyd, 
Cab Calloway, 
John Candy
",min,M
Cowboy do Asfalto,(1980),"Drama, Romance, Western",132,6.3,53.30,12.364,61.0,James Bridges,":
John Travolta, 
Debra Winger, 
Scott Glenn, 
Madolyn Smith Osborne
",min,M
Popeye,(1980),"Adventure, Comedy, Family",114,5.3,49.82,27.919,64.0,Robert Altman,":
Robin Williams, 
Shelley Duvall, 
Ray Walston, 
Paul Dooley
",min,M
Holocausto Canibal,(1980),"Adventure, Horror",95,5.9,,47.764,22.0,Ruggero Deodato,":
Robert Kerman, 
Francesca Ciardi, 
Perry Pirkanen, 
Luca Barbareschi
",min,
O Homem Elefante,(1980),"Biography, Drama",124,8.1,,206.553,77.0,David Lynch,":
Anthony Hopkins, 
John Hurt, 
Anne Bancroft, 
John Gielgud
",min,
Sexta-Feira 13,(1980),"Horror, Mystery, Thriller",95,6.5,39.75,111.026,22.0,Sean S. Cunningham,":
Betsy Palmer, 
Adrienne King, 
Jeannine Taylor, 
Robbi Morgan
",min,M
Clube dos Pilantras,(1980),"Comedy, Sport",98,7.3,39.85,99.946,48.0,Harold Ramis,":
Chevy Chase, 
Rodney Dangerfield, 
Bill Murray, 
Ted Knight
",min,M
Em Algum Lugar do Passado,(1980),"Drama, Fantasy, Romance",103,7.2,9.71,25.362,29.0,Jeannot Szwarc,":
Christopher Reeve, 
Jane Seymour, 
Christopher Plummer, 
Teresa Wright
",min,M
A Bruma Assassina,(1980),"Horror, Thriller",89,6.8,21.38,59.610,55.0,John Carpenter,":
Adrienne Barbeau, 
Jamie Lee Curtis, 
Janet Leigh, 
John Houseman
",min,M
Loucos de Dar Nó,(1980),"Comedy, Crime",111,6.8,101.30,23.614,56.0,Sidney Poitier,":
Gene Wilder, 
Richard Pryor, 
Georg Stanford Brown, 
JoBeth Williams
",min,M
Gente como a Gente,(1980),Drama,124,7.7,54.80,43.759,87.0,Robert Redford,":
Donald Sutherland, 
Mary Tyler Moore, 
Judd Hirsch, 
Timothy Hutton
",min,M
