Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Desaparecido: Um Grande Mistério,(1982),"
Biography, Drama, History            ",122 min,7.7,$14.00M,"17,156",78        ,Costa-Gavras,":
Jack Lemmon, 
Sissy Spacek, 
Melanie Mayron, 
John Shea
"
Amantes de Verão,(1982),"
Comedy, Drama, Romance            ",98 min,5.7,$4.97M,"3,601",,Randal Kleiser,":
Peter Gallagher, 
Daryl Hannah, 
Valérie Quennessen, 
Barbara Rush
"
Amityville 2: A Possessão,(1982),"
Horror            ",104 min,5.5,$12.53M,"9,524",34        ,Damiano Damiani,":
James Olson, 
Burt Young, 
Rutanya Alda, 
Jack Magner
"
Butterfly,(1982),"
Crime, Drama            ",108 min,4.7,,"1,152",,Matt Cimber,":
Stacy Keach, 
Pia Zadora, 
Orson Welles, 
Lois Nettleton
"
O Mistério do Cesto,(1982),"
Comedy, Horror            ",91 min,6.2,,"15,057",77        ,Frank Henenlotter,":
Kevin Van Hentenryck, 
Terri Susan Smith, 
Beverly Bonner, 
Robert Vogel
"
Quando os Jovens se Tornam Adultos,(1982),"
Comedy, Drama            ",110 min,7.1,$14.10M,"17,754",82        ,Barry Levinson,":
Steve Guttenberg, 
Mickey Rourke, 
Kevin Bacon, 
Daniel Stern
"
Herança de um Valente,(1982),"
Adventure, Drama, Romance            ",102 min,7.3,$20.66M,"7,437",,George Miller,":
Kirk Douglas, 
Tom Burlinson, 
Terence Donovan, 
Tommy Dysart
"
Paraíso Azul,(1982),"
Adventure, Romance            ",100 min,4.9,$5.59M,"2,282",20        ,Stuart Gillard,":
Willie Aames, 
Phoebe Cates, 
Tuvia Tavi, 
Richard Curnock
"
O Brinquedo,(1982),"
Comedy            ",102 min,5.9,$47.12M,"10,699",16        ,Richard Donner,":
Richard Pryor, 
Jackie Gleason, 
Ned Beatty, 
Scott Schwartz
"
Liquid Sky,(1982),"
Sci-Fi, Thriller            ",112 min,6.2,,"5,288",,Slava Tsukerman,":
Anne Carlisle, 
Paula E. Sheppard, 
Susan Doukas, 
Otto von Wernherr
"
Romance Pirata,(1982),"
Adventure, Comedy, Musical            ",105 min,5.3,,"3,873",19        ,Ken Annakin,":
Kristy McNichol, 
Christopher Atkins, 
Ted Hamilton, 
Bill Kerr
"
"Ladies and Gentlemen, the Fabulous Stains",(1982),"
Comedy, Drama, Music            ",87 min,6.8,,"2,252",,Lou Adler,":
Peter Donat, 
Diane Lane, 
Marin Kanter, 
Laura Dern
"
Raposa de Fogo,(1982),"
Action, Adventure, Thriller            ",136 min,5.9,$46.71M,"23,936",44        ,Clint Eastwood,":
Clint Eastwood, 
Freddie Jones, 
David Huffman, 
Warren Clarke
"
Garotas da Praia,(1982),"
Comedy            ",91 min,5.0,,"1,306",,Bud Townsend,":
Debra Blee, 
Val Kline, 
Jeana Keough, 
James Daughton
"
Tenebre,(1982),"
Horror, Mystery, Thriller            ",101 min,7.1,,"18,898",,Dario Argento,":
Anthony Franciosa, 
Giuliano Gemma, 
Christian Borromeo, 
Mirella D'Angelo
"
O Estripador de Nova York,(1982),"
Horror, Mystery, Thriller            ",91 min,6.4,,"8,672",,Lucio Fulci,":
Jack Hedley, 
Almanta Suska, 
Howard Ross, 
Andrea Occhipinti
"
Frances,(1982),"
Biography, Drama, Romance            ",140 min,7.4,$5.00M,"6,576",48        ,Graeme Clifford,":
Jessica Lange, 
Sam Shepard, 
Kim Stanley, 
Bart Burns
"
Forbidden Zone,(1982),"
Comedy, Fantasy, Musical            ",74 min,6.7,,"4,328",64        ,Richard Elfman,":
Gene Cunningham, 
Marie-Pascale Elfman, 
Virginia Rose, 
Phil Gordon
"
Q - A Serpente Alada,(1982),"
Crime, Horror, Mystery            ",93 min,6.0,,"6,206",,Larry Cohen,":
David Carradine, 
Michael Moriarty, 
Candy Clark, 
Richard Roundtree
"
Armadilha Mortal,(1982),"
Comedy, Crime, Mystery            ",116 min,7.0,$19.28M,"11,153",54        ,Sidney Lumet,":
Michael Caine, 
Christopher Reeve, 
Dyan Cannon, 
Irene Worth
"
Tex: Um Retrato da Juventude,(1982),"
Drama            ",103 min,6.5,$7.00M,"1,861",78        ,Tim Hunter,":
Matt Dillon, 
Jim Metzler, 
Meg Tilly, 
Bill McKinney
"
Estranhas Metamorfoses,(1982),"
Horror, Sci-Fi            ",81 min,5.6,,"5,485",,Harry Bromley Davenport,":
Philip Sayer, 
Bernice Stegers, 
Danny Brainin, 
Maryam d'Abo
"
Querelle,(1982),"
Drama            ",108 min,6.8,,"5,402",,Rainer Werner Fassbinder,":
Brad Davis, 
Franco Nero, 
Jeanne Moreau, 
Laurent Malet
"
Desejo de Matar 2,(1982),"
Action, Crime, Drama            ",89 min,6.1,$16.10M,"13,538",11        ,Michael Winner,":
Charles Bronson, 
Jill Ireland, 
Vincent Gardenia, 
J.D. Cannon
"
Noite de Pânico,(1982),"
Horror, Thriller            ",92 min,6.1,,"4,206",,Jack Sholder,":
Jack Palance, 
Donald Pleasence, 
Martin Landau, 
Dwight Schultz
"
Cliente Morto Não Paga,(1982),"
Comedy, Crime, Mystery            ",88 min,6.9,$18.20M,"19,339",,Carl Reiner,":
Steve Martin, 
Rachel Ward, 
Alan Ladd, 
Carl Reiner
"
"James Dean, o Mito Sobrevive",(1982),"
Comedy, Drama            ",109 min,7.2,$0.84M,"3,795",,Robert Altman,":
Cher, 
Karen Black, 
Sandy Dennis, 
Sudie Bond
"
O Clã dos Seis,(1982),"
Comedy, Drama, Sport            ",108 min,5.9,$20.23M,"2,492",45        ,Daniel Petrie,":
Kenny Rogers, 
Diane Lane, 
Erin Gray, 
Barry Corbin
"
"Harry Tracy, Caçado Até a Morte",(1982),"
Drama, Western            ",107 min,6.3,,353,,William A. Graham,":
Bruce Dern, 
Helen Shaver, 
Michael C. Gwynne, 
Gordon Lightfoot
"
Um Cara Muito Baratinado,(1982),"
Comedy, Drama            ",92 min,7.4,$20.12M,"8,250",,Richard Benjamin,":
Peter O'Toole, 
Mark Linn-Baker, 
Jessica Harper, 
Joseph Bologna
"
O Esquadrão do Terror,(1982),"
Action, Sci-Fi            ",99 min,3.8,$5.68M,"3,102",,Hal Needham,":
Barry Bostwick, 
Michael Beck, 
Persis Khambatta, 
Edward Mulhare
"
O Contrato do Amor,(1982),"
Comedy, Drama, History            ",108 min,7.3,,"8,522",,Peter Greenaway,":
Anthony Higgins, 
Janet Suzman, 
Anne-Louise Lambert, 
Hugh Fraser
"
Savannah Smiles,(1982),"
Comedy, Family            ",105 min,7.2,,"1,750",,Pierre De Moro,":
Mark Miller, 
Donovan Scott, 
Bridgette Andersen, 
Chris Robinson
"
A Trilha da Pantera Cor-de-Rosa,(1982),"
Comedy, Crime, Mystery            ",96 min,5.0,$9.06M,"9,051",43        ,Blake Edwards,":
Peter Sellers, 
David Niven, 
Herbert Lom, 
Richard Mulligan
"
O Último Filme de Horror,(1982),"
Comedy, Horror            ",87 min,5.6,,"1,442",,David Winters,":
J'Len Winters, 
John Kelly, 
Joe Spinell, 
Simone Overman
"
Numa Noite Escura,(1982),"
Horror            ",89 min,5.7,,"2,310",,Tom McLoughlin,":
Meg Tilly, 
Melissa Newman, 
Robin Evans, 
Leslie Speights
"
A Invasão dos Cães de Guerra,(1982),"
Action, Thriller            ",125 min,6.3,$2.67M,"2,651",,Ian Sharp,":
Lewis Collins, 
Judy Davis, 
Richard Widmark, 
Edward Woodward
"
Honkytonk Man - A Última Canção,(1982),"
Comedy, Drama, Music            ",122 min,6.6,$4.48M,"7,514",50        ,Clint Eastwood,":
Clint Eastwood, 
Kyle Eastwood, 
John McIntire, 
Alexa Kenin
"
Fúria Silenciosa,(1982),"
Action, Crime, Horror            ",103 min,5.5,$10.49M,"4,656",31        ,Michael Miller,":
Chuck Norris, 
Ron Silver, 
Steven Keats, 
Toni Kalem
"
Cão Branco,(1982),"
Drama, Horror            ",90 min,7.1,,"8,082",,Samuel Fuller,":
Kristy McNichol, 
Christa Lang, 
Vernon Weddle, 
Jameson Parker
"
Fronteira da Violência,(1982),"
Crime, Drama, Western            ",108 min,6.4,$6.12M,"5,582",66        ,Tony Richardson,":
Jack Nicholson, 
Harvey Keitel, 
Valerie Perrine, 
Warren Oates
"
Tudo por Dinheiro,(1982),"
Comedy, Crime            ",90 min,6.8,,"6,470",69        ,Paul Bartel,":
Mary Woronov, 
Paul Bartel, 
Robert Beltran, 
Susan Saiger
"
Na Calada da Noite,(1982),"
Crime, Drama, Mystery            ",93 min,6.1,$5.98M,"3,862",,Robert Benton,":
Roy Scheider, 
Meryl Streep, 
Jessica Tandy, 
Joe Grifasi
"
Os Cães Plagueados,(1982),"
Animation, Adventure, Drama            ",103 min,7.8,,"6,427",,Martin Rosen,":
John Hurt, 
Christopher Benjamin, 
James Bolam, 
Nigel Hawthorne
"
Enigma,(1982),"
Drama, Thriller            ",122 min,5.9,,"1,115",,Jeannot Szwarc,":
Martin Sheen, 
Sam Neill, 
Brigitte Fossey, 
Derek Jacobi
"
Sedução e Medo,(1982),"
Thriller            ",104 min,4.9,$11.38M,940,,David Schmoeller,":
Morgan Fairchild, 
Michael Sarrazin, 
Vince Edwards, 
Andrew Stevens
"
O Caminho,(1982),"
Drama            ",114 min,8.2,,"11,410",,Serif Gören,":
Tarik Akan, 
Serif Sezer, 
Halil Ergün, 
Meral Orhonsay
"
Plantão Policial,(1982),"
Action, Crime, Drama            ",97 min,6.5,$13.25M,"1,760",,Gary Sherman,":
Season Hubley, 
Gary Swanson, 
Wings Hauser, 
Pepe Serna
"
Lookin' to Get Out,(1982),"
Comedy            ",105 min,5.2,$0.95M,632,44        ,Hal Ashby,":
Jon Voight, 
Ann-Margret, 
Burt Young, 
Bert Remsen
"
Wacko - Uma Comédia Maluca,(1982),"
Comedy, Horror            ",90 min,4.9,,769,,Greydon Clark,":
Joe Don Baker, 
Stella Stevens, 
George Kennedy, 
Julia Duffy
"
Autor em Família,(1982),"
Comedy, Drama, Family            ",110 min,6.2,$13.11M,"4,803",,Arthur Hiller,":
Al Pacino, 
Dyan Cannon, 
Tuesday Weld, 
Bob Dishy
"
Os Guerreiros do Bronx,(1982),"
Action, Sci-Fi, Thriller            ",92 min,5.3,,"2,707",,Enzo G. Castellari,":
Mark Gregory, 
Fred Williamson, 
Vic Morrow, 
Christopher Connelly
"
As Parceiras,(1982),"
Drama, Sport            ",124 min,6.3,$5.67M,"2,340",71        ,Robert Towne,":
Mariel Hemingway, 
Scott Glenn, 
Patrice Donnelly, 
Kenny Moore
"
Esquecendo o Passado,(1982),"
Comedy, Drama, Romance            ",120 min,6.7,$5.30M,"3,209",52        ,David S. Ward,":
Nick Nolte, 
Debra Winger, 
Audra Lindley, 
Frank McRae
"
Força Cruel,(1982),"
Adventure, Horror, Action            ",86 min,5.4,,"1,357",,Edward D. Murphy,":
Cameron Mitchell, 
Geoffrey Binney, 
Hope Holiday, 
Jillian Kesner
"
Der Fan,(1982),"
Drama, Horror, Music            ",92 min,6.6,,"1,046",,Eckhart Schmidt,":
Désirée Nosbusch, 
Bodo Staiger, 
Simone Brahmann, 
Jonas Vischer
"
A Reunião dos Alunos Loucos,(1982),"
Comedy, Horror            ",84 min,4.8,$10.05M,"1,855",,Michael Miller,":
Gerrit Graham, 
Michael Lerner, 
Fred McCarren, 
Miriam Flynn
"
Satte Pe Satta,(1982),"
Action, Comedy, Drama            ",160 min,7.2,,"2,812",,Raj N. Sippy,":
Amitabh Bachchan, 
Hema Malini, 
Ranjeeta Kaur, 
Amjad Khan
"
Terror Fatal (Mais Próximo do Terror),(1982),"
Horror, Mystery            ",89 min,6.4,,"1,544",,Tony Williams,":
Jacki Kerin, 
John Jarratt, 
Alex Scott, 
Gerda Nicolson
"
Fazendo Amor,(1982),"
Drama            ",113 min,6.8,$11.90M,"2,311",,Arthur Hiller,":
Michael Ontkean, 
Kate Jackson, 
Harry Hamlin, 
Wendy Hiller
"
Os Mestres do Tempo,(1982),"
Animation, Adventure, Sci-Fi            ",78 min,7.5,,"4,782",,René Laloux,":
Jean Valmont, 
Michel Elias, 
Frédéric Legros, 
Yves-Marie Maurin
"
Penitentiary II,(1982),"
Crime, Drama, Sport            ",108 min,4.1,$3.18M,498,,Jamaa Fanaka,":
Leon Isaac Kennedy, 
Glynn Turman, 
Ernie Hudson, 
Mr. T
"
O Monstro da Ilha,(1982),"
Horror, Mystery, Romance            ",94 min,4.8,,"1,579",,Paul Lynch,":
Janet Julian, 
David Wysocki, 
John Wildman, 
Janit Baldwin
"
Tempestade,(1982),"
Comedy, Drama, Fantasy            ",140 min,6.5,$5.01M,"2,067",,Paul Mazursky,":
John Cassavetes, 
Gena Rowlands, 
Susan Sarandon, 
Vittorio Gassman
"
The Slayer - o Assassino,(1982),"
Horror, Mystery            ",90 min,5.2,,"1,781",,J.S. Cardone,":
Sarah Kendall, 
Frederick Flynn, 
Carol Kottenbrook, 
Alan McRae
"
Médicos Loucos e Apaixonados,(1982),"
Comedy            ",96 min,5.5,$30.69M,"2,831",,Garry Marshall,":
Michael McKean, 
Sean Young, 
Gary Friedkin, 
Kyle T. Heffner
"
Sonhos Eróticos de uma Noite de Verão,(1982),"
Comedy            ",88 min,6.6,$9.08M,"17,630",51        ,Woody Allen,":
Woody Allen, 
Mia Farrow, 
José Ferrer, 
Julie Hagerty
"
Turkey Shoot,(1982),"
Drama, Horror, Sci-Fi            ",93 min,5.9,,"2,835",,Brian Trenchard-Smith,":
Steve Railsback, 
Olivia Hussey, 
Michael Craig, 
Carmen Duncan
"
Den enfaldige mördaren,(1982),"
Drama            ",108 min,7.6,,"2,740",,Hans Alfredson,":
Stellan Skarsgård, 
Maria Johansson, 
Hans Alfredson, 
Per Myrberg
"
Smithereens,(1982),"
Drama, Music            ",93 min,6.8,,"1,423",,Susan Seidelman,":
Susan Berman, 
Brad Rijn, 
Richard Hell, 
Nada Despotovich
"
Eles Me Chamam de Bruce?,(1982),"
Action, Comedy            ",87 min,5.7,$16.89M,"1,341",,Elliott Hong,":
Johnny Yune, 
Margaux Hemingway, 
Raf Mauro, 
Pam Huntington
"
A Chama que não Se Apaga,(1982),"
Drama            ",124 min,6.9,$9.22M,"2,316",,Alan Parker,":
Albert Finney, 
Diane Keaton, 
Karen Allen, 
Peter Weller
"
Ator l'invincibile,(1982),"
Action, Adventure, Fantasy            ",98 min,3.2,,"1,837",,Joe D'Amato,":
Miles O'Keeffe, 
Sabrina Siani, 
Ritza Brown, 
Edmund Purdom
"
O Desespero de Veronika Voss,(1982),"
Drama            ",104 min,7.8,,"5,635",,Rainer Werner Fassbinder,":
Rosel Zech, 
Hilmar Thate, 
Cornelia Froboess, 
Annemarie Düringer
"
Os Vigilantes,(1982),"
Action, Crime, Thriller            ",90 min,6.5,,"2,571",,William Lustig,":
Robert Forster, 
Fred Williamson, 
Richard Bright, 
Rutanya Alda
"
Criatura da Noite,(1982),"
Horror, Sci-Fi            ",80 min,4.0,,"1,222",,Don Dohler,":
Tom Griffith, 
Jamie Zemarel, 
Karin Kardian, 
George Stover
"
O Homem com a Lente Mortal,(1982),"
Comedy, Drama, Thriller            ",117 min,5.7,$3.38M,"1,638",,Richard Brooks,":
Sean Connery, 
George Grizzard, 
Robert Conrad, 
Katharine Ross
"
O Cavaleiro do Tempo,(1982),"
Action, Adventure, Sci-Fi            ",94 min,5.4,,"1,872",,William Dear,":
Fred Ward, 
Belinda Bauer, 
Peter Coyote, 
Richard Masur
"
Pandemonium,(1982),"
Comedy, Horror, Mystery            ",82 min,5.4,,926,,Alfred Sole,":
Tom Smothers, 
Carol Kane, 
Tammy Alverson, 
Pamela Harlow
"
The Challenge,(1982),"
Action, Drama            ",113 min,6.3,$3.53M,"1,800",,John Frankenheimer,":
Scott Glenn, 
Toshirô Mifune, 
Donna Kei Benz, 
Atsuo Nakamura
"
The Dorm That Dripped Blood,(1982),"
Horror, Thriller            ",88 min,5.0,,"1,672",,Stephen Carpenter,":
Laurie Lapinski, 
Stephen Sachs, 
David Snow, 
Pamela Holland
"
Dünyayi Kurtaran Adam,(1982),"
Action, Adventure, Sci-Fi            ",91 min,4.5,,"7,053",,Çetin Inanç,":
Cüneyt Arkin, 
Aytekin Akkaya, 
Füsun Uçar, 
Hüseyin Peyda
"
Blindado Mortal,(1982),"
Action, Adventure, Sci-Fi            ",91 min,5.1,,"1,007",,Harley Cokeliss,":
Michael Beck, 
Annie McEnroe, 
James Wainwright, 
Bruno Lawrence
"
Eu Sou a Lei,(1982),"
Crime, Drama, Mystery            ",111 min,6.0,$1.52M,"1,353",,Richard T. Heffron,":
Armand Assante, 
Barbara Carrera, 
Laurene Landon, 
Alan King
"
Hospital dos Malucos,(1982),"
Comedy, Sci-Fi            ",116 min,6.3,,"2,174",,Lindsay Anderson,":
Leonard Rossiter, 
Malcolm McDowell, 
Brian Pettifer, 
John Moffatt
"
Confidências de uma Prisioneira Americana,(1982),"
Crime, Drama, Thriller            ",99 min,4.6,,509,,Tom DeSimone,":
Jill St. John, 
Tracey E. Bregman, 
BarBara Luna, 
June Barrett
"
