Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Perigo Real e Imediato,(1994),"
Action, Crime, Drama            ",141 min,6.9,$122.19M,"84,459",74        ,Phillip Noyce,":
Harrison Ford, 
Willem Dafoe, 
Anne Archer, 
Joaquim de Almeida
"
Ed Wood,(1994),"
Biography, Comedy, Drama            ",127 min,7.8,$5.89M,"160,138",70        ,Tim Burton,":
Johnny Depp, 
Martin Landau, 
Sarah Jessica Parker, 
Patricia Arquette
"
Frankenstein de Mary Shelley,(1994),"
Drama, Horror, Romance            ",123 min,6.4,$22.01M,"49,106",,Kenneth Branagh,":
Robert De Niro, 
Kenneth Branagh, 
Helena Bonham Carter, 
Tom Hulce
"
À Beira da Loucura,(1994),"
Drama, Horror, Mystery            ",95 min,7.2,$8.95M,"56,680",53        ,John Carpenter,":
Sam Neill, 
Jürgen Prochnow, 
Julie Carmen, 
David Warner
"
Um Time Muito Louco,(1994),"
Comedy, Sport            ",105 min,5.6,$30.63M,"23,977",,David S. Ward,":
Charlie Sheen, 
Tom Berenger, 
Corbin Bernsen, 
Dennis Haysbert
"
Amores Expressos,(1994),"
Comedy, Crime, Drama            ",102 min,8.1,$0.60M,"55,853",77        ,Kar-Wai Wong,":
Brigitte Lin, 
Takeshi Kaneshiro, 
Tony Chiu-Wai Leung, 
Faye Wong
"
Jornada nas Estrelas: Generations,(1994),"
Action, Adventure, Mystery            ",118 min,6.6,$75.67M,"72,474",55        ,David Carson,":
Patrick Stewart, 
William Shatner, 
Malcolm McDowell, 
Jonathan Frakes
"
Corra que a Polícia vem Aí! 33 1/3: O Insulto Final,(1994),"
Comedy, Crime            ",83 min,6.5,$51.13M,"91,823",63        ,Peter Segal,":
Leslie Nielsen, 
Priscilla Presley, 
George Kennedy, 
O.J. Simpson
"
Ninguém Segura este Bebê,(1994),"
Adventure, Comedy, Crime            ",99 min,6.1,$16.67M,"42,559",,Patrick Read Johnson,":
Lara Flynn Boyle, 
Joe Mantegna, 
Joe Pantoliano, 
Brian Haley
"
Almas Gêmeas,(1994),"
Biography, Crime, Drama            ",99 min,7.3,$3.05M,"56,988",,Peter Jackson,":
Melanie Lynskey, 
Kate Winslet, 
Sarah Peirse, 
Diana Kent
"
Caindo na Real,(1994),"
Comedy, Drama, Romance            ",99 min,6.6,$20.98M,"43,512",67        ,Ben Stiller,":
Winona Ryder, 
Ethan Hawke, 
Janeane Garofalo, 
Steve Zahn
"
A Cor da Noite,(1994),"
Mystery, Romance, Thriller            ",121 min,5.2,$19.72M,"21,856",36        ,Richard Rush,":
Bruce Willis, 
Jane March, 
Rubén Blades, 
Lesley Ann Warren
"
Assédio Sexual,(1994),"
Drama, Thriller            ",128 min,6.1,$83.02M,"43,994",58        ,Barry Levinson,":
Michael Douglas, 
Demi Moore, 
Donald Sutherland, 
Caroline Goodall
"
Sereias,(1994),"
Comedy, Drama, Romance            ",98 min,5.8,$7.77M,"9,622",64        ,John Duigan,":
Hugh Grant, 
Tara Fitzgerald, 
Sam Neill, 
Elle Macpherson
"
Um Tira da Pesada III,(1994),"
Action, Comedy, Crime            ",104 min,5.6,$42.61M,"72,642",16        ,John Landis,":
Eddie Murphy, 
Jon Tenney, 
Joey Travolta, 
Eugene Collier
"
O Casamento de Muriel,(1994),"
Comedy, Drama            ",106 min,7.2,$15.19M,"33,178",63        ,P.J. Hogan,":
Toni Collette, 
Rachel Griffiths, 
Bill Hunter, 
Sophie Lee
"
Cheque em Branco,(1994),"
Comedy, Crime, Family            ",93 min,5.3,$30.58M,"17,880",42        ,Rupert Wainwright,":
Brian Bonsall, 
Karen Duffy, 
James Rebhorn, 
Jayne Atkinson
"
"Meu Primeiro Amor, Parte 2",(1994),"
Comedy, Drama, Family            ",99 min,5.2,$17.36M,"17,569",,Howard Zieff,":
Dan Aykroyd, 
Jamie Lee Curtis, 
Anna Chlumsky, 
Austin O'Brien
"
O Sombra,(1994),"
Action, Adventure, Crime            ",108 min,6.1,$32.06M,"22,231",,Russell Mulcahy,":
Alec Baldwin, 
John Lone, 
Penelope Ann Miller, 
Peter Boyle
"
Férias em Alto Astral,(1994),"
Adventure, Comedy, Family            ",96 min,6.1,$10.47M,"8,357",,Jonathan Prince,":
Jonathan Jackson, 
Christopher Lloyd, 
John Putch, 
Peter Scolari
"
O Livro da Selva,(1994),"
Adventure, Family, Romance            ",111 min,6.0,$44.34M,"15,636",63        ,Stephen Sommers,":
Jason Scott Lee, 
Cary Elwes, 
Lena Headey, 
Sam Neill
"
Riquinho,(1994),"
Comedy, Family            ",95 min,5.3,$38.09M,"60,151",49        ,Donald Petrie,":
Macaulay Culkin, 
Edward Herrmann, 
John Larroquette, 
Christine Ebersole
"
Iron Will: O Grande Desafio,(1994),"
Adventure, Family            ",108 min,6.6,$21.01M,"6,932",56        ,Charles Haid,":
Mackenzie Astin, 
Kevin Spacey, 
David Ogden Stiers, 
August Schellenberg
"
Na Roda da Fortuna,(1994),"
Comedy, Drama, Fantasy            ",111 min,7.2,$2.87M,"74,141",53        ,Joel Coen,":
Tim Robbins, 
Paul Newman, 
Jennifer Jason Leigh, 
Charles Durning
"
O Indomável: Assim é Minha Vida,(1994),"
Comedy, Drama            ",110 min,7.4,$39.49M,"17,503",86        ,Robert Benton,":
Paul Newman, 
Bruce Willis, 
Jessica Tandy, 
Melanie Griffith
"
Maverick,(1994),"
Action, Adventure, Comedy            ",127 min,7.0,$101.63M,"97,320",62        ,Richard Donner,":
Mel Gibson, 
Jodie Foster, 
James Garner, 
Graham Greene
"
O Pequeno Grande Time,(1994),"
Comedy, Family, Sport            ",107 min,6.4,$19.29M,"24,330",,Duwayne Dunham,":
Rick Moranis, 
Ed O'Neill, 
Shawna Waldron, 
Devon Sawa
"
Meu Papai é Noel,(1994),"
Comedy, Drama, Family            ",97 min,6.5,$144.83M,"90,374",57        ,John Pasquin,":
Tim Allen, 
Judge Reinhold, 
Wendy Crewson, 
Eric Lloyd
"
Double Dragon,(1994),"
Action, Adventure, Comedy            ",96 min,3.8,$2.34M,"10,755",,James Yukich,":
Robert Patrick, 
Mark Dacascos, 
Scott Wolf, 
Kristina Wagner
"
Só Você,(1994),"
Comedy, Romance            ",109 min,6.5,$20.04M,"19,168",,Norman Jewison,":
Marisa Tomei, 
Robert Downey Jr., 
Bonnie Hunt, 
Joaquim de Almeida
"
Meu Pai Herói,(1994),"
Comedy, Romance            ",90 min,5.5,$25.48M,"10,134",42        ,Steve Miner,":
Gérard Depardieu, 
Katherine Heigl, 
Dalton James, 
Lauren Hutton
"
Os Anjos Entram em Campo,(1994),"
Comedy, Family, Fantasy            ",102 min,6.1,$50.24M,"27,515",44        ,William Dear,":
Danny Glover, 
Brenda Fricker, 
Tony Danza, 
Christopher Lloyd
"
Os Puxa-Sacos,(1994),"
Comedy            ",113 min,6.3,$13.15M,"12,215",,Jonathan Lynn,":
Michael J. Fox, 
Kirk Douglas, 
Nancy Travis, 
Olivia d'Abo
"
O Rio Selvagem,(1994),"
Adventure, Crime, Thriller            ",111 min,6.4,$46.82M,"39,366",,Curtis Hanson,":
Meryl Streep, 
Kevin Bacon, 
David Strathairn, 
Joseph Mazzello
"
A Fraternidade é Vermelha,(1994),"
Drama, Mystery, Romance            ",99 min,8.1,$4.04M,"83,306",100        ,Krzysztof Kieslowski,":
Irène Jacob, 
Jean-Louis Trintignant, 
Frédérique Feder, 
Jean-Pierre Lorit
"
O Poder da Sedução,(1994),"
Crime, Drama, Romance            ",110 min,7.0,$6.14M,"19,670",85        ,John Dahl,":
Linda Fiorentino, 
Peter Berg, 
Bill Pullman, 
Michael Raysses
"
O Cliente,(1994),"
Crime, Drama, Mystery            ",119 min,6.7,$92.12M,"56,437",65        ,Joel Schumacher,":
Susan Sarandon, 
Tommy Lee Jones, 
Brad Renfro, 
Mary-Louise Parker
"
Contagem Regressiva,(1994),"
Action, Crime, Drama            ",121 min,6.2,$30.16M,"26,996",,Stephen Hopkins,":
Jeff Bridges, 
Tommy Lee Jones, 
Suzy Amis, 
Lloyd Bridges
"
Lobo,(1994),"
Drama, Horror, Romance            ",125 min,6.2,$65.01M,"50,394",,Mike Nichols,":
Jack Nicholson, 
Michelle Pfeiffer, 
James Spader, 
Kate Nelligan
"
Karatê Kid 4: A Nova Aventura,(1994),"
Action, Drama, Family            ",107 min,4.4,$8.91M,"23,864",36        ,Christopher Cain,":
Pat Morita, 
Hilary Swank, 
Michael Ironside, 
Constance Towers
"
"Pagemaster, o Mestre da Fantasia",(1994),"
Animation, Adventure, Comedy            ",80 min,6.1,$13.67M,"19,904",,Pixote Hunt,":
Macaulay Culkin, 
Christopher Lloyd, 
Kanin Howell, 
Alexis Kirschner
"
O Anjo da Guarda,(1994),"
Adventure, Comedy, Drama            ",87 min,4.5,$7.14M,"12,808",,Rob Reiner,":
Elijah Wood, 
Bruce Willis, 
Jason Alexander, 
Julia Louis-Dreyfus
"
"Intersection: Uma Escolha, uma Renúncia",(1994),"
Drama, Romance            ",98 min,5.3,$20.93M,"7,161",,Mark Rydell,":
Richard Gere, 
Sharon Stone, 
Lolita Davidovich, 
Martin Landau
"
Mamãe é de Morte,(1994),"
Comedy, Crime, Thriller            ",95 min,6.7,$7.88M,"25,527",64        ,John Waters,":
Kathleen Turner, 
Sam Waterston, 
Ricki Lake, 
Matthew Lillard
"
Exótica,(1994),"
Drama            ",103 min,7.0,$4.18M,"17,040",71        ,Atom Egoyan,":
Bruce Greenwood, 
Elias Koteas, 
Don McKellar, 
Mia Kirshner
"
O Especialista,(1994),"
Action, Drama, Thriller            ",110 min,5.6,$57.36M,"59,992",,Luis Llosa,":
Sylvester Stallone, 
Sharon Stone, 
James Woods, 
Rod Steiger
"
A Polegarzinha,(1994),"
Animation, Family, Fantasy            ",86 min,6.3,$11.37M,"14,385",,Don Bluth,":
Jodi Benson, 
Gary Imhoff, 
Gino Conforti, 
Barbara Cook
"
Cova Rasa,(1994),"
Crime, Thriller            ",89 min,7.3,$2.88M,"54,184",67        ,Danny Boyle,":
Kerry Fox, 
Christopher Eccleston, 
Ewan McGregor, 
Ken Stott
"
O Amor e a Fúria,(1994),"
Crime, Drama            ",102 min,7.9,$2.20M,"30,094",77        ,Lee Tamahori,":
Rena Owen, 
Temuera Morrison, 
Mamaengaroa Kerr-Bell, 
Julian Arahanga
"
O Tango de Satã,(1994),"
Drama            ",450 min,8.5,,"8,249",,Béla Tarr,":
Mihály Vig, 
Putyi Horváth, 
László feLugossy, 
Éva Almássy Albert
"
Quatro Mulheres e um Destino,(1994),"
Action, Adventure, Romance            ",99 min,5.2,$15.24M,"11,176",,Jonathan Kaplan,":
Madeleine Stowe, 
Mary Stuart Masterson, 
Andie MacDowell, 
Drew Barrymore
"
O Novo Pesadelo: O Retorno de Freddy Krueger,(1994),"
Fantasy, Horror, Mystery            ",112 min,6.4,$18.09M,"48,215",64        ,Wes Craven,":
Heather Langenkamp, 
Robert Englund, 
Jeff Davis, 
Miko Hughes
"
O Guardião do Tempo,(1994),"
Action, Crime, Sci-Fi            ",99 min,5.9,$44.85M,"53,068",48        ,Peter Hyams,":
Jean-Claude Van Damme, 
Mia Sara, 
Ron Silver, 
Bruce McGill
"
Quiz Show: A Verdade dos Bastidores,(1994),"
Biography, Drama, History            ",133 min,7.5,$24.82M,"62,151",88        ,Robert Redford,":
Ralph Fiennes, 
John Turturro, 
Rob Morrow, 
Paul Scofield
"
Atraídos pelo Destino,(1994),"
Comedy, Drama, Romance            ",101 min,6.3,$37.80M,"33,239",64        ,Andrew Bergman,":
Nicolas Cage, 
Bridget Fonda, 
Rosie Perez, 
Wendell Pierce
"
O Silêncio Mortal,(1994),"
Drama, Thriller            ",105 min,6.1,,"1,449",,Michael Cohn,":
Ally Walker, 
Martin Sheen, 
Ron Perlman, 
Tara Subkoff
"
Três Formas de Amar,(1994),"
Comedy, Drama, Romance            ",89 min,6.3,$14.82M,"12,211",,Andrew Fleming,":
Lara Flynn Boyle, 
Josh Charles, 
Stephen Baldwin, 
Alexis Arquette
"
Entre Elas...,(1994),"
Drama, Thriller            ",89 min,6.6,$0.22M,"3,009",,Nancy Meckler,":
Julie Walters, 
Joely Richardson, 
Jodhi May, 
Sophie Thursfield
"
Júnior,(1994),"
Comedy, Romance, Sci-Fi            ",109 min,4.6,$36.76M,"62,451",59        ,Ivan Reitman,":
Arnold Schwarzenegger, 
Danny DeVito, 
Emma Thompson, 
Frank Langella
"
Milagre na Rua 34,(1994),"
Family, Fantasy            ",114 min,6.5,$17.19M,"30,073",,Les Mayfield,":
Richard Attenborough, 
Elizabeth Perkins, 
Dylan McDermott, 
J.T. Walsh
"
Nell,(1994),"
Drama            ",112 min,6.5,$33.68M,"26,219",,Michael Apted,":
Jodie Foster, 
Liam Neeson, 
Natasha Richardson, 
Richard Libertini
"
A Igualdade é Branca,(1994),"
Comedy, Drama, Romance            ",92 min,7.6,$1.46M,"58,189",88        ,Krzysztof Kieslowski,":
Zbigniew Zamachowski, 
Julie Delpy, 
Janusz Gajos, 
Jerzy Stuhr
"
A Árvore dos Sonhos,(1994),"
Drama            ",126 min,6.8,$16.55M,"11,640",,Jon Avnet,":
Elijah Wood, 
Kevin Costner, 
Mare Winningham, 
Lexi Randall
"
A Fuga,(1994),"
Action, Adventure, Crime            ",115 min,5.8,$16.10M,"16,298",51        ,Roger Donaldson,":
Alec Baldwin, 
Kim Basinger, 
Michael Madsen, 
James Woods
"
O Amor é uma Grande Fantasia,(1994),"
Comedy, Crime, Romance            ",113 min,4.2,$6.84M,"6,293",,Garry Marshall,":
Dana Delany, 
Dan Aykroyd, 
Rosie O'Donnell, 
Paul Mercurio
"
Zona Mortal,(1994),"
Action, Adventure, Thriller            ",101 min,5.6,$28.72M,"18,505",,John Badham,":
Wesley Snipes, 
Gary Busey, 
Yancy Butler, 
Michael Jeter
"
O Homem Que Olha,(1994),"
Drama, Romance            ",97 min,5.6,,"2,751",,Tinto Brass,":
Katarina Vasilissa, 
Francesco Casale, 
Cristina Garavaglia, 
Raffaella Offidani
"
O Quarteto Fantástico,(1994),"
Action, Adventure, Family            ",90 min,3.8,,"4,689",,Oley Sassone,":
Alex Hyde-White, 
Jay Underwood, 
Rebecca Staab, 
Michael Bailey Smith
"
A História sem Fim 3,(1994),"
Adventure, Comedy, Family            ",95 min,3.2,,"10,549",,Peter MacDonald,":
Jason James Richter, 
Melody Kay, 
Jack Black, 
Carole Finn
"
Don Juan DeMarco,(1994),"
Comedy, Drama, Romance            ",97 min,6.7,$22.15M,"46,457",63        ,Jeremy Leven,":
Johnny Depp, 
Marlon Brando, 
Faye Dunaway, 
Géraldine Pailhas
"
Quando um Homem Ama uma Mulher,(1994),"
Drama, Romance            ",126 min,6.6,$50.02M,"19,436",,Luis Mandoki,":
Meg Ryan, 
Andy Garcia, 
Ellen Burstyn, 
Tina Majorino
"
Blue Chips,(1994),"
Drama, Sport            ",108 min,6.2,$22.36M,"11,437",54        ,William Friedkin,":
Nick Nolte, 
Mary McDonnell, 
J.T. Walsh, 
Ed O'Neill
"
A Princesa Encantada,(1994),"
Animation, Comedy, Family            ",90 min,6.4,$9.77M,"21,427",,Richard Rich,":
Jack Palance, 
Howard McGillin, 
Michelle Nicastro, 
Liz Callaway
"
De Amor e de Sombras,(1994),"
Drama, Romance, Thriller            ",103 min,5.1,$0.02M,"1,800",,Betty Kaplan,":
Antonio Banderas, 
Jennifer Connelly, 
Stefania Sandrelli, 
Diego Wallraff
"
Brainscan: Jogo Mortal,(1994),"
Comedy, Horror, Sci-Fi            ",96 min,6.1,$4.26M,"10,047",,John Flynn,":
Edward Furlong, 
Frank Langella, 
T. Ryder Smith, 
Amy Hargreaves
"
U.M.A - Universidade Muito Animal,(1994),"
Comedy            ",79 min,6.6,$4.35M,"11,637",42        ,Hart Bochner,":
Jeremy Piven, 
Chris Young, 
Megan Ward, 
Jon Favreau
"
Moon ching sap dai huk ying,(1994),"
Comedy, Drama, Thriller            ",88 min,5.8,,"1,170",,Bosco Lam,":
Yvonne Hung Yung, 
Lawrence Ng, 
Aman Chang, 
Yiu Fai Cheung
"
Pelo Amor e Pela Morte,(1994),"
Comedy, Horror            ",105 min,7.2,$0.25M,"19,011",,Michele Soavi,":
Rupert Everett, 
François Hadji-Lazaro, 
Anna Falchi, 
Mickey Knox
"
Minha Amada Imortal,(1994),"
Biography, Drama, Music            ",121 min,7.5,$9.91M,"22,142",,Bernard Rose,":
Gary Oldman, 
Jeroen Krabbé, 
Isabella Rossellini, 
Johanna ter Steege
"
A Rainha Margot,(1994),"
Biography, Drama, History            ",159 min,7.4,$2.02M,"15,611",,Patrice Chéreau,":
Isabelle Adjani, 
Daniel Auteuil, 
Jean-Hugues Anglade, 
Vincent Perez
"
8 Segundos,(1994),"
Biography, Drama, Sport            ",105 min,6.6,$19.60M,"4,608",,John G. Avildsen,":
Luke Perry, 
Stephen Baldwin, 
James Rebhorn, 
Cameron Finley
"
Comer Beber Viver,(1994),"
Comedy, Drama, Romance            ",124 min,7.8,$7.29M,"17,235",,Ang Lee,":
Sihung Lung, 
Kuei-Mei Yang, 
Yu-Wen Wang, 
Chien-Lien Wu
"
Um Dia de Louco,(1994),"
Comedy, Drama            ",97 min,5.5,$6.80M,"9,899",14        ,Nora Ephron,":
Steve Martin, 
Madeline Kahn, 
Robert Klein, 
Anthony LaPaglia
"
A Mão do Desejo,(1994),"
Comedy, Drama            ",100 min,6.2,$1.36M,"5,760",66        ,David O. Russell,":
Jeremy Davies, 
Alberta Watson, 
Elizabeth Newett, 
Benjamin Hendrickson
"
Prêt-à-Porter,(1994),"
Comedy, Drama            ",133 min,5.1,$11.30M,"13,931",48        ,Robert Altman,":
Sophia Loren, 
Julia Roberts, 
Marcello Mastroianni, 
Jean-Pierre Cassel
"
Highlander 3: O Feiticeiro,(1994),"
Action, Fantasy, Romance            ",99 min,4.5,$13.83M,"19,087",28        ,Andrew Morahan,":
Christopher Lambert, 
Mario Van Peebles, 
Deborah Kara Unger, 
Mako
"
Com Mérito,(1994),"
Comedy, Drama            ",101 min,6.7,$20.04M,"12,692",,Alek Keshishian,":
Joe Pesci, 
Brendan Fraser, 
Moira Kelly, 
Patrick Dempsey
"
O Jornal,(1994),"
Comedy, Drama            ",112 min,6.6,$38.82M,"12,337",,Ron Howard,":
Michael Keaton, 
Glenn Close, 
Robert Duvall, 
Marisa Tomei
"
O Carteiro e o Poeta,(1994),"
Biography, Comedy, Drama            ",108 min,7.7,$21.85M,"31,499",81        ,Michael Radford,":
Massimo Troisi, 
Philippe Noiret, 
Maria Grazia Cucinotta, 
Renato Scarpa
"
Jimmy Hollywood,(1994),"
Crime, Comedy, Drama            ",112 min,5.3,$3.69M,"2,931",,Barry Levinson,":
Joe Pesci, 
Christian Slater, 
Victoria Abril, 
Jason Beghe
"
Sobrevivendo ao Jogo,(1994),"
Action, Adventure, Crime            ",96 min,6.2,$7.73M,"10,015",41        ,Ernest R. Dickerson,":
Rutger Hauer, 
Ice-T, 
Charles S. Dutton, 
Gary Busey
"
Nightwatch - Perigo na Noite,(1994),"
Thriller            ",107 min,7.2,,"14,484",,Ole Bornedal,":
Nikolaj Coster-Waldau, 
Sofie Gråbøl, 
Kim Bodnia, 
Lotte Andersen
"
Loucademia de Polícia 7: Missão Moscou,(1994),"
Comedy, Crime            ",83 min,3.6,$0.13M,"30,280",11        ,Alan Metter,":
G.W. Bailey, 
George Gaynes, 
Michael Winslow, 
David Graf
"
O Lance do Crime,(1994),"
Crime, Drama, Sport            ",96 min,6.6,$16.04M,"13,021",,Jeff Pollack,":
Duane Martin, 
Tupac Shakur, 
Leon, 
David Bailey
"
Um Amor e Uma 45,(1994),"
Crime, Romance, Thriller            ",101 min,6.1,,"3,836",,C.M. Talkington,":
Gil Bellows, 
Renée Zellweger, 
Rory Cochrane, 
Jeffrey Combs
"
Tiros na Broadway,(1994),"
Comedy, Crime            ",98 min,7.4,$13.38M,"33,907",,Woody Allen,":
John Cusack, 
Dianne Wiest, 
Jennifer Tilly, 
Chazz Palminteri
"
A Morte e a Donzela,(1994),"
Drama, Mystery, Thriller            ",103 min,7.3,$2.10M,"21,183",72        ,Roman Polanski,":
Sigourney Weaver, 
Ben Kingsley, 
Stuart Wilson, 
Krystia Mova
"
Fresh,(1994),"
Crime, Drama, Thriller            ",114 min,7.6,$8.09M,"11,491",81        ,Boaz Yakin,":
Sean Nelson, 
Giancarlo Esposito, 
Samuel L. Jackson, 
N'Bushe Wright
"
Antes da Chuva,(1994),"
Drama, War            ",113 min,8.0,$0.76M,"13,194",,Milcho Manchevski,":
Katrin Cartlidge, 
Rade Serbedzija, 
Grégoire Colin, 
Josif Josifovski
"
Um Jogo Divertido,(1994),"
Comedy, Family, Sport            ",119 min,6.1,$12.21M,"9,293",,Andrew Scheinman,":
Luke Edwards, 
Timothy Busfield, 
John Ashton, 
Ashley Crow
"
Fuga de Absolom,(1994),"
Action, Drama, Sci-Fi            ",118 min,6.1,$15.34M,"17,893",,Martin Campbell,":
Ray Liotta, 
Lance Henriksen, 
Stuart Wilson, 
Kevin Dillon
"
Em Terreno Selvagem,(1994),"
Action, Adventure, Thriller            ",101 min,4.6,$38.59M,"21,264",33        ,Steven Seagal,":
Steven Seagal, 
Michael Caine, 
Joan Chen, 
John C. McGinley
"
O Preço da Ambição,(1994),"
Comedy, Crime            ",93 min,7.1,$0.38M,"21,233",66        ,George Huang,":
Kevin Spacey, 
Frank Whaley, 
Michelle Forbes, 
Benicio Del Toro
"
Rotação Máxima,(1994),"
Action, Adventure, Comedy            ",94 min,5.9,$8.01M,"16,555",,Adam Rifkin,":
Charlie Sheen, 
Kristy Swanson, 
Henry Rollins, 
Josh Mostel
"
Vem Dormir Comigo,(1994),"
Comedy, Drama            ",86 min,5.7,$0.16M,"2,391",,Rory Kelly,":
Craig Sheffer, 
Eric Stoltz, 
Meg Tilly, 
Lewis Arquette
"
A Face da Verdade,(1994),"
Crime, Drama, Romance            ",119 min,6.6,$20.85M,"3,356",,Doug McHenry,":
Allen Payne, 
Jada Pinkett Smith, 
Bokeem Woodbine, 
Anthony 'Treach' Criss
"
