Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Mercenários das Galáxias,(1980),"
Action, Adventure, Sci-Fi            ",104 min,5.6,,"7,195",,Jimmy T. Murakami,":
George Peppard, 
Robert Vaughn, 
Richard Thomas, 
John Saxon
"
Como Eliminar seu Chefe,(1980),"
Comedy            ",109 min,6.8,$103.29M,"25,649",58        ,Colin Higgins,":
Jane Fonda, 
Lily Tomlin, 
Dolly Parton, 
Dabney Coleman
"
Gigolô Americano,(1980),"
Crime, Drama, Mystery            ",117 min,6.2,$23.00M,"20,144",57        ,Paul Schrader,":
Richard Gere, 
Lauren Hutton, 
Hector Elizondo, 
Nina van Pallandt
"
Superman II: A Aventura Continua,(1980),"
Action, Adventure, Sci-Fi            ",127 min,6.8,$108.19M,"93,655",87        ,Richard Lester,":
Gene Hackman, 
Christopher Reeve, 
Margot Kidder, 
Ned Beatty
"
Parceiros da Noite,(1980),"
Crime, Drama, Mystery            ",102 min,6.4,$19.80M,"17,394",43        ,William Friedkin,":
Al Pacino, 
Paul Sorvino, 
Karen Allen, 
Richard Cox
"
Vestida para Matar,(1980),"
Mystery, Thriller            ",104 min,7.1,$31.90M,"32,162",74        ,Brian De Palma,":
Michael Caine, 
Angie Dickinson, 
Nancy Allen, 
Keith Gordon
"
Portal do Paraíso,(1980),"
Adventure, Drama, Western            ",219 min,6.8,$3.48M,"12,771",57        ,Michael Cimino,":
Kris Kristofferson, 
Christopher Walken, 
John Hurt, 
Sam Waterston
"
O Destino Mudou sua Vida,(1980),"
Biography, Drama, Music            ",124 min,7.5,$67.18M,"15,734",87        ,Michael Apted,":
Sissy Spacek, 
Tommy Lee Jones, 
Levon Helm, 
Phyllis Boyens-Liptak
"
Quem Está Cantando Aí?,(1980),"
Adventure, Comedy, Drama            ",86 min,8.9,,"13,001",,Slobodan Sijan,":
Pavle Vuisic, 
Dragan Nikolic, 
Danilo 'Bata' Stojkovic, 
Aleksandar Bercek
"
O Maníaco,(1980),"
Drama, Horror, Thriller            ",87 min,6.5,,"13,053",22        ,William Lustig,":
Joe Spinell, 
Caroline Munro, 
Abigail Clayton, 
Kelly Piper
"
Fama,(1980),"
Drama, Music, Musical            ",134 min,6.6,$0.00M,"19,087",58        ,Alan Parker,":
Eddie Barth, 
Irene Cara, 
Lee Curreri, 
Laura Dean
"
Minha Estrada Minha Vida,(1980),"
Drama, Music, Romance            ",119 min,6.3,$17.82M,"1,254",,Jerry Schatzberg,":
Willie Nelson, 
Dyan Cannon, 
Amy Irving, 
Slim Pickens
"
Xanadu,(1980),"
Fantasy, Musical, Romance            ",96 min,5.2,$22.76M,"11,300",35        ,Robert Greenwald,":
Olivia Newton-John, 
Gene Kelly, 
Michael Beck, 
James Sloyan
"
Viagens Alucinantes,(1980),"
Horror, Sci-Fi, Thriller            ",102 min,6.9,$19.85M,"30,304",58        ,Ken Russell,":
William Hurt, 
Blair Brown, 
Bob Balaban, 
Charles Haid
"
O Nimitz Volta ao Inferno,(1980),"
Action, Sci-Fi            ",103 min,6.7,$16.65M,"19,881",51        ,Don Taylor,":
Kirk Douglas, 
Martin Sheen, 
Katharine Ross, 
James Farentino
"
Intermediário do Diabo,(1980),"
Horror            ",107 min,7.2,,"27,783",70        ,Peter Medak,":
George C. Scott, 
Trish Van Devere, 
Melvyn Douglas, 
Jean Marsh
"
A Recruta Benjamin,(1980),"
Comedy, War            ",109 min,6.2,$69.85M,"22,286",59        ,Howard Zieff,":
Goldie Hawn, 
Eileen Brennan, 
Armand Assante, 
Robert Webber
"
O Trem do Terror,(1980),"
Horror, Thriller            ",97 min,5.9,,"8,865",,Roger Spottiswoode,":
Ben Johnson, 
Jamie Lee Curtis, 
Hart Bochner, 
David Copperfield
"
Criaturas das Profundezas,(1980),"
Horror, Sci-Fi            ",80 min,5.7,,"6,967",49        ,Barbara Peeters,":
Doug McClure, 
Ann Turkel, 
Vic Morrow, 
Cindy Weintraub
"
Os Deuses Devem Estar Loucos,(1980),"
Comedy            ",109 min,7.3,$30.03M,"50,208",73        ,Jamie Uys,":
N!xau, 
Marius Weyers, 
Sandra Prinsloo, 
Louw Verwey
"
Saturno 3,(1980),"
Adventure, Horror, Sci-Fi            ",96 min,5.2,,"7,863",9        ,Stanley Donen,":
Farrah Fawcett, 
Kirk Douglas, 
Harvey Keitel, 
Ed Bishop
"
"Kagemusha, a Sombra de um Samurai",(1980),"
Drama, History, War            ",180 min,8.0,,"29,719",84        ,Akira Kurosawa,":
Tatsuya Nakadai, 
Tsutomu Yamazaki, 
Ken'ichi Hagiwara, 
Jinpachi Nezu
"
Cuidado com Meu Guarda-Costas,(1980),"
Comedy, Drama, Family            ",96 min,7.1,$22.48M,"8,195",67        ,Tony Bill,":
Chris Makepeace, 
Adam Baldwin, 
Matt Dillon, 
Paul Quandt
"
Queridinhas,(1980),"
Comedy, Drama            ",96 min,6.5,$34.33M,"4,650",45        ,Ron Maxwell,":
Tatum O'Neal, 
Kristy McNichol, 
Armand Assante, 
Matt Dillon
"
Cavalgada dos Proscritos,(1980),"
Biography, Crime, Western            ",100 min,7.0,$23.00M,"9,204",64        ,Walter Hill,":
David Carradine, 
Stacy Keach, 
Dennis Quaid, 
Keith Carradine
"
Baile de Formatura,(1980),"
Horror, Thriller            ",92 min,5.4,$14.80M,"14,128",45        ,Paul Lynch,":
Leslie Nielsen, 
Jamie Lee Curtis, 
Casey Stevens, 
Anne-Marie Martin
"
Punhos de Aço: Um Lutador de Rua,(1980),"
Action, Comedy            ",116 min,6.2,$70.69M,"16,476",51        ,Buddy Van Horn,":
Clint Eastwood, 
Sondra Locke, 
Geoffrey Lewis, 
William Smith
"
A Noite do Terror,(1980),"
Crime, Drama, Mystery            ",114 min,7.6,,"17,759",,John Mackenzie,":
Bob Hoskins, 
Helen Mirren, 
Paul Freeman, 
Leo Dolan
"
Agonia E Glória,(1980),"
Drama, War            ",113 min,7.2,,"17,809",77        ,Samuel Fuller,":
Lee Marvin, 
Mark Hamill, 
Robert Carradine, 
Bobby Di Cicco
"
Brubaker,(1980),"
Crime, Drama            ",131 min,7.2,$37.12M,"14,938",54        ,Stuart Rosenberg,":
Robert Redford, 
Yaphet Kotto, 
Morgan Freeman, 
Jane Alexander
"
A Mansão do Inferno,(1980),"
Horror            ",106 min,6.6,,"17,107",69        ,Dario Argento,":
Leigh McCloskey, 
Irene Miracle, 
Eleonora Giorgi, 
Daria Nicolodi
"
Noivas em Perigo,(1980),"
Horror, Thriller            ",94 min,5.0,,"2,902",,Armand Mastroianni,":
Don Scardino, 
Caitlin O'Heaney, 
Elizabeth Kemp, 
Tom Rolfing
"
Gatinhas,(1980),"
Drama            ",106 min,6.1,,"3,712",,Adrian Lyne,":
Jodie Foster, 
Cherie Currie, 
Marilyn Kagan, 
Kandice Stroh
"
Alligator: O Jacaré Gigante,(1980),"
Horror, Sci-Fi, Thriller            ",91 min,6.0,,"9,893",62        ,Lewis Teague,":
Robert Forster, 
Robin Riker, 
Michael V. Gazzo, 
Dean Jagger
"
Motel Diabólico,(1980),"
Comedy, Horror, Thriller            ",101 min,6.0,$6.34M,"9,183",64        ,Kevin Connor,":
Rory Calhoun, 
Paul Linke, 
Nancy Parsons, 
Nina Axelrod
"
Vivos Serão Devorados,(1980),"
Adventure, Horror            ",92 min,5.2,,"3,362",,Umberto Lenzi,":
Robert Kerman, 
Janet Agren, 
Ivan Rassimov, 
Paola Senatore
"
Carros Usados,(1980),"
Comedy            ",113 min,6.7,,"12,749",68        ,Robert Zemeckis,":
Kurt Russell, 
Jack Warden, 
Gerrit Graham, 
Frank McRae
"
The Hollywood Knights,(1980),"
Comedy            ",91 min,6.4,$10.00M,"3,981",,Floyd Mutrux,":
Tony Danza, 
Michelle Pfeiffer, 
Julius Averitt, 
Steve Ballard
"
Mistério no Bosque,(1980),"
Family, Horror, Mystery            ",84 min,6.3,$5.00M,"5,121",,John Hough,":
Bette Davis, 
Lynn-Holly Johnson, 
Kyle Richards, 
Carroll Baker
"
Caçador Implacável,(1980),"
Action, Biography, Comedy            ",97 min,6.4,,"4,521",31        ,Buzz Kulik,":
Steve McQueen, 
Eli Wallach, 
Kathryn Harrold, 
LeVar Burton
"
Ninja Assassino,(1980),"
Action, Adventure            ",85 min,7.4,,"9,235",,Robert Houston,":
Tomisaburô Wakayama, 
Kayo Matsuo, 
Minoru Ôki, 
Shôgen Nitta
"
Cidade das Mulheres,(1980),"
Comedy, Drama, Fantasy            ",139 min,7.0,$0.01M,"5,761",,Federico Fellini,":
Marcello Mastroianni, 
Anna Prucnal, 
Bernice Stegers, 
Jole Silvani
"
Desta Vez te Agarro,(1980),"
Action, Comedy            ",100 min,5.3,$66.13M,"14,024",41        ,Hal Needham,":
Burt Reynolds, 
Jackie Gleason, 
Jerry Reed, 
Dom DeLuise
"
Melvin e Howard,(1980),"
Comedy, Drama            ",95 min,6.8,$4.31M,"4,163",,Jonathan Demme,":
Paul Le Mat, 
Jason Robards, 
Elizabeth Cheshire, 
Mary Steenburgen
"
"Atlantic City, USA",(1980),"
Crime, Drama, Romance            ",104 min,7.3,,"13,810",85        ,Louis Malle,":
Burt Lancaster, 
Susan Sarandon, 
Kate Reid, 
Michel Piccoli
"
Bad Timing,(1980),"
Drama, Mystery, Thriller            ",123 min,7.0,,"7,537",,Nicolas Roeg,":
Art Garfunkel, 
Theresa Russell, 
Harvey Keitel, 
Denholm Elliott
"
O Substituto,(1980),"
Action, Comedy, Drama            ",131 min,7.1,$7.06M,"8,232",77        ,Richard Rush,":
Peter O'Toole, 
Steve Railsback, 
Barbara Hershey, 
Allen Garfield
"
O Resgate do Titanic,(1980),"
Action, Drama, Thriller            ",115 min,4.9,$14.82M,"3,695",,Jerry Jameson,":
Jason Robards, 
Richard Jordan, 
David Selby, 
Anne Archer
"
I mavri Emmanouella,(1980),"
Crime, Drama            ",91 min,4.5,,539,,Ilias Mylonakos,":
Laura Gemser, 
Gabriele Tinti, 
Livia Russo, 
Haris Tryfonas
"
O Leão do Deserto,(1980),"
Biography, Drama, History            ",173 min,8.4,,"12,998",,Moustapha Akkad,":
Anthony Quinn, 
Oliver Reed, 
Rod Steiger, 
Irene Papas
"
Pavor na Cidade dos Zumbis,(1980),"
Horror            ",93 min,6.3,,"14,560",,Lucio Fulci,":
Christopher George, 
Catriona MacColl, 
Carlo De Mejo, 
Antonella Interlenghi
"
A Nona Configuração,(1980),"
Comedy, Drama, Horror            ",118 min,7.1,,"5,702",,William Peter Blatty,":
Stacy Keach, 
Scott Wilson, 
Jason Miller, 
Ed Flanders
"
O Exterminador,(1980),"
Action, Crime, Drama            ",99 min,5.7,,"4,659",,James Glickenhaus,":
Robert Ginty, 
Samantha Eggar, 
Christopher George, 
Steve James
"
O Espião Trapalhão,(1980),"
Adventure, Comedy            ",106 min,7.1,,"6,370",,Ronald Neame,":
Walter Matthau, 
Glenda Jackson, 
Sam Waterston, 
Ned Beatty
"
Loucuras em Plena Madrugada,(1980),"
Comedy            ",112 min,6.5,,"3,011",,Michael Nankin,":
David Naughton, 
Debra Clinger, 
Joel Kenney, 
David Damas
"
La Boum - No Tempo dos Namorados,(1980),"
Comedy, Drama, Romance            ",110 min,6.7,,"7,604",,Claude Pinoteau,":
Claude Brasseur, 
Brigitte Fossey, 
Sophie Marceau, 
Denise Grey
"
Alien - O Monstro Assassino,(1980),"
Horror, Sci-Fi            ",95 min,5.3,,"3,579",,Luigi Cozzi,":
Ian McCulloch, 
Louise Marleau, 
Marino Masé, 
Siegfried Rauch
"
A Maldição do Espelho,(1980),"
Crime, Mystery, Thriller            ",105 min,6.2,,"6,387",,Guy Hamilton,":
Angela Lansbury, 
Tony Curtis, 
Rock Hudson, 
Geraldine Chaplin
"
As Novas Aventuras de Cheech E Chong,(1980),"
Comedy, Crime, Sci-Fi            ",99 min,6.1,$41.68M,"11,254",66        ,Tommy Chong,":
Cheech Marin, 
Tommy Chong, 
Evelyn Guerrero, 
Betty Kennedy
"
O Navio Assassino,(1980),"
Adventure, Horror, Mystery            ",91 min,4.9,,"3,408",10        ,Alvin Rakoff,":
George Kennedy, 
Richard Crenna, 
Nick Mancuso, 
Sally Ann Howes
"
As Novas Diabruras do Fusca,(1980),"
Adventure, Comedy, Family            ",100 min,4.9,$18.00M,"4,857",55        ,Vincent McEveety,":
Charles Martin Smith, 
Stephen W. Burns, 
Cloris Leachman, 
John Vernon
"
Força assassina,(1980),"
Horror            ",82 min,4.6,$4.50M,"3,606",,Ulli Lommel,":
Suzanna Love, 
John Carradine, 
Ron James, 
Nicholas Love
"
A Bomba Que Desnuda,(1980),"
Comedy, Crime, Mystery            ",94 min,5.2,$14.66M,"2,843",,Clive Donner,":
Don Adams, 
Andrea Howard, 
Sylvia Kristel, 
Rhonda Fleming
"
Glória,(1980),"
Crime, Drama, Thriller            ",123 min,7.1,,"7,718",68        ,John Cassavetes,":
Gena Rowlands, 
Buck Henry, 
Julie Carmen, 
Tony Knesich
"
A Paixão de Gregory,(1980),"
Comedy, Drama, Romance            ",91 min,7.1,,"7,100",,Bill Forsyth,":
John Gordon Sinclair, 
Dee Hepburn, 
Jake D'Arcy, 
Clare Grogan
"
Uma Espécie em Extinção,(1980),"
Biography, Comedy            ",99 min,6.7,$6.66M,"10,782",,Art Linson,":
Peter Boyle, 
Bill Murray, 
Bruno Kirby, 
Rene Auberjonois
"
Memórias,(1980),"
Comedy, Drama            ",89 min,7.3,$10.39M,"20,037",,Woody Allen,":
Woody Allen, 
Charlotte Rampling, 
Jessica Harper, 
Marie-Christine Barrault
"
"Tom Horn, O Cowboy",(1980),"
Crime, Drama, Romance            ",98 min,6.9,,"4,471",,William Wiard,":
Steve McQueen, 
Linda Evans, 
Richard Farnsworth, 
Billy Green Bush
"
Rebeldes da Academia,(1980),"
Comedy            ",87 min,4.9,,"1,476",29        ,Robert Downey Sr.,":
Ron Leibman, 
Wendell Brown, 
Ralph Macchio, 
Tommy Citera
"
Cães de Guerra,(1980),"
Action, Adventure, Drama            ",118 min,6.3,,"7,335",56        ,John Irvin,":
Christopher Walken, 
Tom Berenger, 
Colin Blakely, 
Hugh Millais
"
Bronco Billy,(1980),"
Action, Adventure, Comedy            ",116 min,6.1,$24.27M,"10,228",66        ,Clint Eastwood,":
Clint Eastwood, 
Sondra Locke, 
Geoffrey Lewis, 
Scatman Crothers
"
O Falcão Justiceiro,(1980),"
Adventure, Fantasy            ",90 min,5.4,,"2,859",,Terry Marcel,":
Jack Palance, 
John Terry, 
Bernard Bresslaw, 
Ray Charleson
"
Resgate Suicida,(1980),"
Action, Adventure, Thriller            ",100 min,6.3,,"4,361",58        ,Andrew V. McLaglen,":
Roger Moore, 
James Mason, 
Anthony Perkins, 
Michael Parks
"
A História de uma Vida,(1980),"
Adventure, Drama            ",97 min,7.0,,"1,304",,Peter Collinson,":
William Holden, 
Ricky Schroder, 
Jack Thompson, 
Olivia Hamnett
"
"Pepi, Luci, Bom e Outras Garotas de Montão",(1980),"
Comedy            ",82 min,6.2,,"4,502",,Pedro Almodóvar,":
Carmen Maura, 
Félix Rotaeta, 
Alaska, 
Eva Siva
"
Poliziotto superpiù,(1980),"
Action, Comedy, Fantasy            ",97 min,6.4,,"6,293",,Sergio Corbucci,":
Terence Hill, 
Ernest Borgnine, 
Joanne Dru, 
Marc Lawrence
"
Antropophagus,(1980),"
Horror            ",92 min,5.4,,"5,030",,Joe D'Amato,":
Tisa Farrow, 
Saverio Vallone, 
Serena Grandi, 
Margaret Mazzantini
"
Dia das Mães Macabro,(1980),"
Comedy, Horror, Thriller            ",91 min,5.4,,"4,084",,Charles Kaufman,":
Tiana Pierce, 
Nancy Hendrickson, 
Deborah Luce, 
Frederick Coffin
"
Nasce um Cantor,(1980),"
Drama, Music, Romance            ",115 min,5.9,$27.12M,"3,631",37        ,Richard Fleischer,":
Laurence Olivier, 
Neil Diamond, 
Lucie Arnaz, 
Catlin Adams
"
Sem Aviso,(1980),"
Horror, Sci-Fi, Thriller            ",89 min,5.1,,"3,060",,Greydon Clark,":
Jack Palance, 
Martin Landau, 
Tarah Nutter, 
Christopher S. Nelson
"
Cidade Maldita,(1980),"
Horror, Sci-Fi, Thriller            ",92 min,5.6,,"5,225",,Umberto Lenzi,":
Hugo Stiglitz, 
Laura Trotter, 
Maria Rosaria Omaggio, 
Francisco Rabal
"
Amantes em Família,(1980),"
Comedy, Drama            ",102 min,5.3,,839,,Richard Lang,":
Shirley MacLaine, 
Anthony Hopkins, 
Bo Derek, 
Michael Brandon
"
Moscou Não Acredita em Lágrimas,(1980),"
Comedy, Drama, Romance            ",150 min,8.1,$2.50M,"10,595",,Vladimir Menshov,":
Vera Alentova, 
Aleksey Batalov, 
Irina Muravyova, 
Raisa Ryazanova
"
Breaker Morant,(1980),"
Drama, History, War            ",107 min,7.8,$7.14M,"11,541",72        ,Bruce Beresford,":
Edward Woodward, 
Jack Thompson, 
John Waters, 
Bryan Brown
"
Galaxina,(1980),"
Comedy, Sci-Fi            ",95 min,3.7,,"2,506",,William Sachs,":
Stephen Macht, 
Avery Schreiber, 
J.D. Hinton, 
Dorothy Stratten
"
O Circo da Morte,(1980),"
Drama            ",107 min,6.4,,"1,771",68        ,Robert Kaylor,":
Gary Busey, 
Jodie Foster, 
Robbie Robertson, 
Meg Foster
"
Parece que Foi Ontem,(1980),"
Comedy, Romance            ",102 min,6.7,$44.00M,"8,119",58        ,Jay Sandrich,":
Goldie Hawn, 
Chevy Chase, 
Charles Grodin, 
Robert Guillaume
"
O Dia em que o Mundo Acabou,(1980),"
Action, Adventure, Drama            ",121 min,4.6,$1.70M,"2,380",,James Goldstone,":
Paul Newman, 
Jacqueline Bisset, 
William Holden, 
Edward Albert
"
Sällskapsresan eller Finns det svenskt kaffe på grisfesten,(1980),"
Comedy            ",107 min,7.2,,"6,792",,Lasse Åberg,":
Lasse Åberg, 
Lottie Ejebrant, 
Jon Skolmen, 
Kim Anderzon
"
Férias Permanentes,(1980),"
Comedy, Drama            ",75 min,6.4,,"7,829",69        ,Jim Jarmusch,":
Chris Parker, 
Leila Gastil, 
John Lurie, 
Richard Boes
"
Natal Diabólico,(1980),"
Horror, Thriller            ",100 min,5.6,,"5,395",,Lewis Jackson,":
Brandon Maggart, 
Jeffrey DeMunn, 
Dianne Hull, 
Andy Fenwick
"
Macabro,(1980),"
Horror            ",89 min,6.0,,"2,049",,Lamberto Bava,":
Bernice Stegers, 
Stanko Molnar, 
Veronica Zinny, 
Roberto Posse
"
Anos de Rebeldia,(1980),"
Drama            ",94 min,7.3,,"2,118",,Dennis Hopper,":
Linda Manz, 
Dennis Hopper, 
Sharon Farrell, 
Don Gordon
"
Octagon: Escola para Assassinos,(1980),"
Action, Drama, Romance            ",103 min,5.1,$18.97M,"4,673",,Eric Karson,":
Chuck Norris, 
Karen Carlson, 
Lee Van Cleef, 
Art Hindle
"
A Ilha,(1980),"
Action, Adventure, Drama            ",109 min,5.3,$15.72M,"3,633",,Michael Ritchie,":
Michael Caine, 
David Warner, 
Angela Punch McGregor, 
Frank Middlemass
"
O Último Metrô,(1980),"
Drama, Romance, War            ",131 min,7.4,,"11,488",,François Truffaut,":
Catherine Deneuve, 
Gérard Depardieu, 
Jean Poiret, 
Andréa Ferréol
"
Hangar 18,(1980),"
Action, Biography, Sci-Fi            ",97 min,5.3,$6.00M,"2,089",,James L. Conway,":
Darren McGavin, 
Robert Vaughn, 
Gary Collins, 
James Hampton
"
A Música Não Pode Parar,(1980),"
Biography, Comedy, Musical            ",124 min,4.1,$2.00M,"3,437",,Nancy Walker,":
Ray Simpson, 
David Hodo, 
Felipe Rose, 
Randy Jones
"
Khubsoorat,(1980),"
Comedy, Drama, Family            ",126 min,7.7,,"1,391",,Hrishikesh Mukherjee,":
Ashok Kumar, 
Rekha, 
Rakesh Roshan, 
Shashikala
"
Os Investigadores,(1980),"
Comedy, Mystery            ",91 min,6.8,$18.01M,"2,591",,Lang Elliott,":
Tim Conway, 
Don Knotts, 
Trisha Noble, 
Bernard Fox
"
A Sombra de um Ídolo,(1980),"
Biography, Drama, Music            ",117 min,7.0,,"1,125",,Taylor Hackford,":
Ray Sharkey, 
Tovah Feldshuh, 
Peter Gallagher, 
Paul Land
"
O Diabólico Dr. Fu Manchu,(1980),"
Comedy, Crime, Fantasy            ",100 min,5.1,$10.70M,"1,809",,Piers Haggard,":
Peter Sellers, 
Helen Mirren, 
David Tomlinson, 
Sid Caesar
"
A Maçã,(1980),"
Music, Musical, Sci-Fi            ",90 min,4.3,,"1,793",39        ,Menahem Golan,":
Catherine Mary Stewart, 
George Gilmour, 
Grace Kennedy, 
Allan Love
"
O Solteirão Amansado,(1980),"
Comedy, Romance            ",107 min,7.7,,"6,459",,Franco Castellano,":
Adriano Celentano, 
Ornella Muti, 
Edith Peters, 
Pippo Santonastaso
"
Os Predadores da Noite,(1980),"
Horror, Sci-Fi, Thriller            ",99 min,5.0,,"4,328",,Bruno Mattei,":
Margie Newton, 
Franco Garofalo, 
Selan Karay, 
José Gras
"
La casa sperduta nel parco,(1980),"
Horror, Thriller            ",91 min,5.8,,"4,607",,Ruggero Deodato,":
David Hess, 
Annie Belle, 
Christian Borromeo, 
Giovanni Lombardo Radice
"
Die Nichten der Frau Oberst,(1980),"
Comedy            ",88 min,5.2,,186,,Erwin C. Dietrich,":
Karine Gambier, 
Brigitte Lahaie, 
Pascale Vital, 
Nadine Pascal
"
Manhunter - O Seqüestro,(1980),"
Horror            ",102 min,3.4,,"1,070",,Jesús Franco,":
Ursula Buchfellner, 
Al Cliver, 
Antonio Mayans, 
Antônio do Cabo
"
Reencarnação,(1980),"
Horror            ",105 min,4.9,$8.42M,"1,798",,Mike Newell,":
Charlton Heston, 
Susannah York, 
Jill Townsend, 
Stephanie Zimbalist
"
"Ladrão, Questão de Ocasião",(1980),"
Comedy, Crime            ",105 min,6.1,,"1,217",,Robert Scheerer,":
Susan Saint James, 
Jane Curtin, 
Jessica Lange, 
Richard Benjamin
"
O Grande Lutador,(1980),"
Action, Comedy, Crime            ",95 min,5.8,,"4,544",,Robert Clouse,":
Jackie Chan, 
Kristine DeBell, 
José Ferrer, 
Mako
"
Espionagem em Goa,(1980),"
Action, History, War            ",120 min,6.3,,"3,638",,Andrew V. McLaglen,":
Gregory Peck, 
Roger Moore, 
David Niven, 
Trevor Howard
"
Reveillon Maldito,(1980),"
Horror, Thriller            ",85 min,4.8,,"2,351",33        ,Emmett Alston,":
Roz Kelly, 
Kip Niven, 
Chris Wallace, 
Grant Cramer
"
Hussy,(1980),"
Drama            ",95 min,5.0,,364,,Matthew Chapman,":
Helen Mirren, 
John Shea, 
Paul Angelis, 
Murray Salem
"
O Mistério do Invisível,(1980),"
Horror, Thriller            ",89 min,5.3,,"1,399",,Danny Steinmann,":
Barbara Bach, 
Karen Lamm, 
Stephen Furst, 
Lelia Goldoni
"
Ressurreição,(1980),"
Drama, Fantasy            ",103 min,7.3,$3.91M,"2,562",,Daniel Petrie,":
Ellen Burstyn, 
Sam Shepard, 
Richard Farnsworth, 
Roberts Blossom
"
Areia Sangrenta,(1980),"
Comedy, Horror, Sci-Fi            ",92 min,4.5,,"2,104",,Jeffrey Bloom,":
David Huffman, 
Marianna Hill, 
Burt Young, 
Otis Young
"
Bar Max,(1980),"
Comedy, Drama, Romance            ",113 min,7.2,,"1,393",,Richard Donner,":
John Savage, 
David Morse, 
Diana Scarwid, 
Amy Wright
"
Sem Controle,(1980),"
Drama, Romance, Sport            ",120 min,6.6,,"4,602",,Paul Verhoeven,":
Hans van Tongeren, 
Renée Soutendijk, 
Toon Agterberg, 
Maarten Spanjer
"
Zombi Holocaust,(1980),"
Horror            ",84 min,5.2,,"4,815",,Marino Girolami,":
Ian McCulloch, 
Alexandra Delli Colli, 
Sherry Buchanan, 
Peter O'Neal
"
A Fronteira,(1980),"
Action, Drama            ",99 min,6.0,,"1,468",,Jerrold Freedman,":
Charles Bronson, 
Bruno Kirby, 
Bert Remsen, 
Michael Lerner
"
