Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Donnie Brasco,(1997),"
Biography, Crime, Drama            ",127 min,7.7,$41.91M,"261,707",76        ,Mike Newell,":
Al Pacino, 
Johnny Depp, 
Michael Madsen, 
Bruno Kirby
"
Beijos que Matam,(1997),"
Crime, Drama, Mystery            ",115 min,6.6,$60.53M,"61,218",46        ,Gary Fleder,":
Morgan Freeman, 
Ashley Judd, 
Cary Elwes, 
Alex McArthur
"
Melhor é Impossível,(1997),"
Comedy, Drama, Romance            ",139 min,7.7,$148.48M,"261,435",67        ,James L. Brooks,":
Jack Nicholson, 
Helen Hunt, 
Greg Kinnear, 
Cuba Gooding Jr.
"
O Mentiroso,(1997),"
Comedy, Fantasy            ",86 min,6.9,$181.41M,"267,768",70        ,Tom Shadyac,":
Jim Carrey, 
Maura Tierney, 
Amanda Donohoe, 
Jennifer Tilly
"
Los Angeles: Cidade Proibida,(1997),"
Crime, Drama, Mystery            ",138 min,8.2,$64.62M,"507,061",90        ,Curtis Hanson,":
Kevin Spacey, 
Russell Crowe, 
Guy Pearce, 
Kim Basinger
"
O Enigma do Horizonte,(1997),"
Horror, Sci-Fi, Thriller            ",96 min,6.7,$26.67M,"148,530",35        ,Paul W.S. Anderson,":
Laurence Fishburne, 
Sam Neill, 
Kathleen Quinlan, 
Joely Richardson
"
Vida Sem Destino,(1997),"
Comedy, Drama            ",89 min,6.7,$0.02M,"30,244",19        ,Harmony Korine,":
Nick Sutton, 
Jacob Sewell, 
Lara Tosh, 
Jacob Reynolds
"
Batman & Robin,(1997),"
Action, Sci-Fi            ",125 min,3.7,$107.33M,"224,388",28        ,Joel Schumacher,":
Arnold Schwarzenegger, 
George Clooney, 
Chris O'Donnell, 
Uma Thurman
"
Lolita,(1997),"
Drama, Romance            ",137 min,6.9,$1.40M,"48,744",46        ,Adrian Lyne,":
Jeremy Irons, 
Dominique Swain, 
Melanie Griffith, 
Frank Langella
"
"Alien, a Ressurreição",(1997),"
Action, Horror, Sci-Fi            ",109 min,6.2,$47.75M,"217,791",63        ,Jean-Pierre Jeunet,":
Sigourney Weaver, 
Winona Ryder, 
Dominique Pinon, 
Ron Perlman
"
"Austin Powers: 000, um Agente Nada Discreto",(1997),"
Adventure, Comedy            ",94 min,7.0,$53.88M,"212,405",51        ,Jay Roach,":
Mike Myers, 
Elizabeth Hurley, 
Michael York, 
Mimi Rogers
"
"Gattaca, uma Experiência Genética",(1997),"
Drama, Sci-Fi, Thriller            ",106 min,7.8,$12.34M,"268,124",64        ,Andrew Niccol,":
Ethan Hawke, 
Uma Thurman, 
Jude Law, 
Gore Vidal
"
007 - O Amanhã Nunca Morre,(1997),"
Action, Adventure, Thriller            ",119 min,6.5,$125.33M,"172,889",52        ,Roger Spottiswoode,":
Pierce Brosnan, 
Jonathan Pryce, 
Michelle Yeoh, 
Teri Hatcher
"
O Mundo Perdido: Jurassic Park,(1997),"
Action, Adventure, Sci-Fi            ",129 min,6.6,$229.09M,"357,724",59        ,Steven Spielberg,":
Jeff Goldblum, 
Julianne Moore, 
Pete Postlethwaite, 
Vince Vaughn
"
Procura-se Amy,(1997),"
Comedy, Drama, Romance            ",113 min,7.2,$12.01M,"127,953",71        ,Kevin Smith,":
Ben Affleck, 
Joey Lauren Adams, 
Ethan Suplee, 
Scott Mosier
"
Princesa Mononoke,(1997),"
Animation, Adventure, Fantasy            ",134 min,8.4,$2.38M,"308,083",76        ,Hayao Miyazaki,":
Yôji Matsuda, 
Yuriko Ishida, 
Yûko Tanaka, 
Billy Crudup
"
A Outra Face,(1997),"
Action, Crime, Sci-Fi            ",138 min,7.3,$112.23M,"334,891",82        ,John Woo,":
John Travolta, 
Nicolas Cage, 
Joan Allen, 
Alessandro Nivola
"
O Homem Que Fazia Chover,(1997),"
Crime, Drama, Thriller            ",135 min,7.2,$45.86M,"58,771",72        ,Francis Ford Coppola,":
Matt Damon, 
Danny DeVito, 
Claire Danes, 
Jon Voight
"
Sete Anos no Tibet,(1997),"
Adventure, Biography, Drama            ",136 min,7.1,$37.96M,"117,886",55        ,Jean-Jacques Annaud,":
Brad Pitt, 
David Thewlis, 
BD Wong, 
Mako
"
Anastasia,(1997),"
Animation, Adventure, Drama            ",94 min,7.1,$58.41M,"105,937",61        ,Don Bluth,":
Meg Ryan, 
John Cusack, 
Christopher Lloyd, 
Kelsey Grammer
"
Estrada Perdida,(1997),"
Mystery, Thriller            ",134 min,7.6,$3.80M,"122,658",52        ,David Lynch,":
Bill Pullman, 
Patricia Arquette, 
John Roselius, 
Louis Eppolito
"
Vidas em Jogo,(1997),"
Drama, Mystery, Thriller            ",129 min,7.8,$48.32M,"325,091",61        ,David Fincher,":
Michael Douglas, 
Deborah Kara Unger, 
Sean Penn, 
James Rebhorn
"
O Chacal,(1997),"
Action, Crime, Drama            ",124 min,6.4,$54.93M,"102,143",36        ,Michael Caton-Jones,":
Bruce Willis, 
Richard Gere, 
Sidney Poitier, 
Diane Venora
"
Breakdown: Implacável Perseguição,(I) (1997),"
Crime, Drama, Mystery            ",93 min,6.9,$50.13M,"46,025",73        ,Jonathan Mostow,":
Kurt Russell, 
J.T. Walsh, 
Kathleen Quinlan, 
M.C. Gainey
"
O Casamento do Meu Melhor Amigo,(1997),"
Comedy, Drama, Romance            ",105 min,6.3,$127.12M,"121,570",50        ,P.J. Hogan,":
Julia Roberts, 
Dermot Mulroney, 
Cameron Diaz, 
Rupert Everett
"
Cubo,(1997),"
Drama, Mystery, Sci-Fi            ",90 min,7.2,$0.50M,"198,854",61        ,Vincenzo Natali,":
Nicole de Boer, 
Maurice Dean Wint, 
David Hewlett, 
Andrew Miller
"
O Inferno de Dante,(1997),"
Action, Adventure, Thriller            ",108 min,5.9,$67.13M,"76,550",43        ,Roger Donaldson,":
Pierce Brosnan, 
Linda Hamilton, 
Jamie Renée Smith, 
Jeremy Foley
"
Contato,(1997),"
Drama, Mystery, Sci-Fi            ",150 min,7.4,$100.92M,"241,683",62        ,Robert Zemeckis,":
Jodie Foster, 
Matthew McConaughey, 
Tom Skerritt, 
John Hurt
"
Con Air: Rota de Fuga,(1997),"
Action, Crime, Thriller            ",115 min,6.9,$101.12M,"264,112",52        ,Simon West,":
Nicolas Cage, 
John Cusack, 
John Malkovich, 
Colm Meaney
"
Esqueceram de Mim 3,(1997),"
Comedy, Crime, Family            ",102 min,4.4,$30.88M,"99,549",,Raja Gosnell,":
Alex D. Linz, 
Olek Krupa, 
Rya Kihlstedt, 
Lenny von Dohlen
"
Anaconda,(1997),"
Action, Adventure, Horror            ",89 min,4.8,$65.89M,"90,326",37        ,Luis Llosa,":
Jon Voight, 
Jennifer Lopez, 
Eric Stoltz, 
Ice Cube
"
Perfect Blue,(1997),"
Animation, Horror, Mystery            ",81 min,8.0,$0.78M,"48,223",,Satoshi Kon,":
Junko Iwao, 
Rica Matsumoto, 
Shinpachi Tsuji, 
Masaaki Ôkura
"
Violência Gratuita,(1997),"
Crime, Drama, Thriller            ",108 min,7.6,,"59,308",69        ,Michael Haneke,":
Susanne Lothar, 
Ulrich Mühe, 
Arno Frisch, 
Frank Giering
"
Selena,(1997),"
Biography, Drama, Music            ",127 min,6.7,$35.42M,"23,127",67        ,Gregory Nava,":
Jennifer Lopez, 
Edward James Olmos, 
Jon Seda, 
Jackie Guerra
"
O Santo,(1997),"
Action, Adventure, Romance            ",116 min,6.2,$61.36M,"59,638",50        ,Phillip Noyce,":
Val Kilmer, 
Elisabeth Shue, 
Rade Serbedzija, 
Valeriy Nikolaev
"
Matador em Conflito,(1997),"
Action, Comedy, Crime            ",107 min,7.3,$28.01M,"84,335",76        ,George Armitage,":
John Cusack, 
Minnie Driver, 
Dan Aykroyd, 
Joan Cusack
"
"Spawn, o Soldado do Inferno",(1997),"
Action, Drama, Horror            ",96 min,5.3,$54.97M,"61,497",34        ,Mark A.Z. Dippé,":
Michael Jai White, 
John Leguizamo, 
Martin Sheen, 
Theresa Randle
"
Força Aérea Um,(1997),"
Action, Drama, Thriller            ",124 min,6.5,$172.96M,"171,789",61        ,Wolfgang Petersen,":
Harrison Ford, 
Gary Oldman, 
Glenn Close, 
Wendy Crewson
"
"George, o Rei da Floresta",(1997),"
Action, Adventure, Comedy            ",92 min,5.4,$105.26M,"67,554",53        ,Sam Weisman,":
Brendan Fraser, 
Leslie Mann, 
Thomas Haden Church, 
Richard Roundtree
"
Eu Sei o que Vocês Fizeram no Verão Passado,(1997),"
Horror, Mystery            ",101 min,5.7,$72.59M,"127,035",52        ,Jim Gillespie,":
Jennifer Love Hewitt, 
Sarah Michelle Gellar, 
Anne Heche, 
Ryan Phillippe
"
A Guerra do Hamburguer,(1997),"
Comedy, Family            ",95 min,5.7,$23.69M,"24,723",41        ,Brian Robbins,":
Kel Mitchell, 
Kenan Thompson, 
Sinbad, 
Abe Vigoda
"
Pânico 2,(1997),"
Horror, Mystery            ",120 min,6.2,$101.36M,"149,270",63        ,Wes Craven,":
Neve Campbell, 
Courteney Cox, 
David Arquette, 
Jada Pinkett Smith
"
Reviravolta,(1997),"
Crime, Drama, Thriller            ",125 min,6.8,$6.63M,"47,579",54        ,Oliver Stone,":
Sean Penn, 
Jennifer Lopez, 
Nick Nolte, 
Billy Bob Thornton
"
Até o Limite da Honra,(1997),"
Action, Drama, War            ",125 min,5.9,$48.17M,"70,343",62        ,Ridley Scott,":
Demi Moore, 
Viggo Mortensen, 
Anne Bancroft, 
Jason Beghe
"
Mortal Kombat: A Aniquilação,(1997),"
Action, Adventure, Fantasy            ",95 min,3.7,$35.93M,"44,268",11        ,John R. Leonetti,":
Robin Shou, 
Talisa Soto, 
James Remar, 
Sandra Hess
"
Amistad,(1997),"
Drama, History            ",155 min,7.3,$44.18M,"67,732",63        ,Steven Spielberg,":
Djimon Hounsou, 
Matthew McConaughey, 
Anthony Hopkins, 
Morgan Freeman
"
Férias Frustradas em Las Vegas,(1997),"
Comedy            ",93 min,6.0,$36.43M,"42,077",20        ,Stephen Kessler,":
Chevy Chase, 
Beverly D'Angelo, 
Randy Quaid, 
Ethan Embry
"
Os Pequeninos,(1997),"
Adventure, Comedy, Family            ",89 min,5.8,$22.36M,"19,121",,Peter Hewitt,":
John Goodman, 
Jim Broadbent, 
Mark Williams, 
Celia Imrie
"
Meu Filho das Selvas,(1997),"
Comedy, Family            ",105 min,5.2,$59.93M,"21,819",42        ,John Pasquin,":
Tim Allen, 
Martin Short, 
JoBeth Williams, 
Lolita Davidovich
"
Cop Land: A Cidade dos Tiras,(1997),"
Crime, Drama, Thriller            ",105 min,6.9,$44.89M,"81,928",64        ,James Mangold,":
Sylvester Stallone, 
Harvey Keitel, 
Ray Liotta, 
Robert De Niro
"
Mera Coincidência,(1997),"
Comedy, Drama            ",97 min,7.2,$43.02M,"75,997",73        ,Barry Levinson,":
Dustin Hoffman, 
Robert De Niro, 
Anne Heche, 
Woody Harrelson
"
Ou Tudo ou Nada,(1997),"
Comedy, Drama            ",91 min,7.2,$45.95M,"94,846",75        ,Peter Cattaneo,":
Robert Carlyle, 
Tom Wilkinson, 
Mark Addy, 
Wim Snape
"
O Rei da Baixaria,(1997),"
Biography, Comedy, Drama            ",109 min,6.9,$41.20M,"32,742",67        ,Betty Thomas,":
Howard Stern, 
Mary McCormack, 
Robin Quivers, 
Fred Norris
"
A Relíquia,(1997),"
Horror, Mystery, Sci-Fi            ",110 min,5.8,$33.96M,"23,299",55        ,Peter Hyams,":
Penelope Ann Miller, 
Tom Sizemore, 
Linda Hunt, 
James Whitmore
"
O Pacificador,(1997),"
Action, Thriller            ",124 min,5.9,$41.26M,"52,151",43        ,Mimi Leder,":
George Clooney, 
Nicole Kidman, 
Marcel Iures, 
Aleksandr Baluev
"
O Mensageiro,(1997),"
Action, Adventure, Drama            ",177 min,6.1,$17.63M,"66,013",29        ,Kevin Costner,":
Kevin Costner, 
Will Patton, 
Larenz Tate, 
Olivia Williams
"
Mutação,(1997),"
Horror, Sci-Fi            ",105 min,5.9,$25.48M,"43,946",55        ,Guillermo del Toro,":
Mira Sorvino, 
Jeremy Northam, 
Alexander Goodwin, 
Giancarlo Giannini
"
Romy e Michele,(1997),"
Comedy            ",92 min,6.2,$29.21M,"40,008",59        ,David Mirkin,":
Mira Sorvino, 
Lisa Kudrow, 
Janeane Garofalo, 
Alan Cumming
"
Círculo de Paixões,(1997),"
Drama, Romance            ",110 min,6.4,$5.94M,"11,057",49        ,Pat O'Connor,":
Liv Tyler, 
Jennifer Connelly, 
Joaquin Phoenix, 
Billy Crudup
"
Capitão Orgazmo,(1997),"
Comedy, Sci-Fi            ",94 min,6.1,$0.58M,"33,364",48        ,Trey Parker,":
Trey Parker, 
Dian Bachar, 
Robyn Lynne Raab, 
Michael Dean Jacobs
"
No Limite,(1997),"
Action, Adventure, Drama            ",117 min,6.9,$27.78M,"65,029",,Lee Tamahori,":
Anthony Hopkins, 
Alec Baldwin, 
Elle Macpherson, 
Harold Perrineau
"
Meia-Noite no Jardim do Bem e do Mal,(1997),"
Crime, Drama, Mystery            ",155 min,6.6,$25.08M,"35,568",57        ,Clint Eastwood,":
John Cusack, 
Kevin Spacey, 
Jack Thompson, 
Irma P. Hall
"
Flubber: Uma Invenção Desmiolada,(1997),"
Comedy, Family, Sci-Fi            ",93 min,5.3,$92.98M,"80,479",37        ,Les Mayfield,":
Robin Williams, 
Marcia Gay Harden, 
Christopher McDonald, 
Ted Levine
"
Inimigo Íntimo,(1997),"
Action, Crime, Drama            ",111 min,6.2,$42.87M,"55,551",53        ,Alan J. Pakula,":
Harrison Ford, 
Brad Pitt, 
Margaret Colin, 
Rubén Blades
"
Um Ratinho Encrenqueiro,(1997),"
Comedy            ",98 min,6.4,$61.92M,"48,927",54        ,Gore Verbinski,":
Nathan Lane, 
Lee Evans, 
Vicki Lewis, 
Maury Chaykin
"
Poder Absoluto,(1997),"
Action, Crime, Drama            ",121 min,6.7,$50.01M,"47,783",52        ,Clint Eastwood,":
Clint Eastwood, 
Gene Hackman, 
Ed Harris, 
Laura Linney
"
Kundun,(1997),"
Biography, Drama, History            ",134 min,7.0,$5.53M,"24,969",74        ,Martin Scorsese,":
Tenzin Thuthob Tsarong, 
Gyurme Tethong, 
Tulku Jamyang Kunga Tenzin, 
Tenzin Yeshi Paichang
"
Filhos do Paraíso,(1997),"
Drama, Family, Sport            ",89 min,8.3,$0.93M,"57,655",,Majid Majidi,":
Mohammad Amir Naji, 
Amir Farrokh Hashemian, 
Bahare Seddiqi, 
Nafise Jafar-Mohammadi
"
Velocidade Máxima 2,(1997),"
Action, Adventure, Crime            ",121 min,3.9,$48.61M,"71,472",23        ,Jan de Bont,":
Sandra Bullock, 
Jason Patric, 
Willem Dafoe, 
Temuera Morrison
"
Volcano: A Fúria,(1997),"
Action, Drama, Sci-Fi            ",104 min,5.5,$49.32M,"69,215",55        ,Mick Jackson,":
Tommy Lee Jones, 
Anne Heche, 
Gaby Hoffmann, 
Don Cheadle
"
Tempestade de Gelo,(1997),"
Drama            ",112 min,7.4,$7.84M,"51,818",72        ,Ang Lee,":
Kevin Kline, 
Joan Allen, 
Sigourney Weaver, 
Henry Czerny
"
Mr. Bean: O Filme,(1997),"
Adventure, Comedy, Family            ",89 min,6.5,$45.32M,"92,409",52        ,Mel Smith,":
Rowan Atkinson, 
Peter MacNicol, 
John Mills, 
Pamela Reed
"
Neon Genesis Evangelion: O Fim do Evangelho,(1997),"
Animation, Action, Drama            ",87 min,8.1,,"32,413",,Hideaki Anno,":
Megumi Ogata, 
Megumi Hayashibara, 
Yûko Miyamura, 
Kotono Mitsuishi
"
Carne Trêmula,(1997),"
Drama            ",103 min,7.4,$1.54M,"26,747",69        ,Pedro Almodóvar,":
Liberto Rabal, 
Francesca Neri, 
Javier Bardem, 
Ángela Molina
"
O Negociador,(1997),"
Action, Comedy, Crime            ",117 min,5.5,$31.99M,"24,625",,Thomas Carter,":
Eddie Murphy, 
Michael Rapaport, 
Kim Miyori, 
Art Evans
"
Teoria da Conspiração,(1997),"
Action, Mystery, Thriller            ",135 min,6.7,$75.98M,"89,822",49        ,Richard Donner,":
Mel Gibson, 
Julia Roberts, 
Patrick Stewart, 
Cylk Cozart
"
Nada a Perder,(1997),"
Action, Adventure, Comedy            ",98 min,6.7,$44.46M,"42,235",,Steve Oedekerk,":
Martin Lawrence, 
Tim Robbins, 
John C. McGinley, 
Giancarlo Esposito
"
Mistério na Neve,(1997),"
Crime, Drama, Mystery            ",121 min,6.4,$2.22M,"13,192",45        ,Bille August,":
Julia Ormond, 
Ona Fletcher, 
Agga Olsen, 
Patrick Field
"
Preso na Escuridão,(1997),"
Drama, Mystery, Sci-Fi            ",117 min,7.8,$0.37M,"60,986",,Alejandro Amenábar,":
Eduardo Noriega, 
Penélope Cruz, 
Chete Lera, 
Fele Martínez
"
Garota Biquini,(1997),"
Comedy            ",87 min,3.0,,229,,Ken Blakey,":
Heather Elizabeth Parkhurst, 
Tonya Goodson, 
Tiffany Turner, 
Rolando Millet
"
Um Lobisomem Americano em Paris,(1997),"
Comedy, Fantasy, Horror            ",105 min,5.1,$26.57M,"22,240",31        ,Anthony Waller,":
Tom Everett Scott, 
Julie Delpy, 
Vince Vieluf, 
Phil Buckman
"
O Mundo das Spice Girls,(1997),"
Comedy, Family, Music            ",93 min,3.5,$29.34M,"32,240",32        ,Bob Spiers,":
Mel B, 
Emma Bunton, 
Melanie C, 
Geri Horner
"
Será que Ele é?,(1997),"
Comedy, Romance            ",90 min,6.4,$63.86M,"37,079",70        ,Frank Oz,":
Kevin Kline, 
Joan Cusack, 
Tom Selleck, 
Matt Dillon
"
O Doce Amanhã,(1997),"
Drama            ",112 min,7.5,$3.25M,"30,641",91        ,Atom Egoyan,":
Ian Holm, 
Sarah Polley, 
Caerthan Banks, 
Tom McCamus
"
Um Assassino à Solta,(1997),"
Crime, Mystery, Thriller            ",118 min,6.4,$6.48M,"11,848",,Jeb Stuart,":
Danny Glover, 
Dennis Quaid, 
Claudia Stedelin, 
Ian Nelson
"
Felizes Juntos,(1997),"
Drama, Romance            ",96 min,7.8,$0.19M,"20,255",69        ,Kar-Wai Wong,":
Leslie Cheung, 
Tony Chiu-Wai Leung, 
Chen Chang, 
Gregory Dayton
"
Pirado no Espaço,(1997),"
Comedy, Family, Sci-Fi            ",95 min,5.9,$15.45M,"8,711",,Stuart Gillard,":
Harland Williams, 
Jessica Lundy, 
William Sadler, 
Jeffrey DeMunn
"
"E Agora, Meu Amor?",(1997),"
Comedy, Drama, Romance            ",109 min,6.0,$29.29M,"31,085",37        ,Andy Tennant,":
Matthew Perry, 
Salma Hayek, 
Jon Tenney, 
Carlos Gómez
"
Marujos Muito Loucos,(1997),"
Action, Comedy            ",108 min,4.6,$4.53M,"6,167",18        ,Bryan Spicer,":
Tom Arnold, 
Dean Stockwell, 
Ernest Borgnine, 
Debra Messing
"
O Mestre dos Desejos,(1997),"
Fantasy, Horror            ",90 min,5.8,$15.72M,"18,599",,Robert Kurtzman,":
Tammy Lauren, 
Andrew Divoff, 
Robert Englund, 
Chris Lemmon
"
O Apóstolo,(1997),"
Drama            ",134 min,7.2,$20.73M,"12,907",83        ,Robert Duvall,":
Robert Duvall, 
Todd Allen, 
Paul Bagget, 
Lenore Banks
"
A Colônia,(1997),"
Action, Comedy, Sci-Fi            ",93 min,4.8,$11.44M,"29,983",,Hark Tsui,":
Jean-Claude Van Damme, 
Dennis Rodman, 
Mickey Rourke, 
Paul Freeman
"
"Sua Majestade, Mrs. Brown",(1997),"
Biography, Drama, History            ",101 min,7.2,$9.22M,"12,820",71        ,John Madden,":
Judi Dench, 
Billy Connolly, 
Geoffrey Palmer, 
Antony Sher
"
Bud: O Cão Amigo,(1997),"
Comedy, Drama, Family            ",98 min,5.2,$24.63M,"15,642",,Charles Martin Smith,":
Michael Jeter, 
Kevin Zegers, 
Wendy Makkena, 
Bill Cobbs
"
Um Ninja da Pesada,(1997),"
Action, Comedy            ",88 min,5.5,$31.24M,"36,605",27        ,Dennis Dugan,":
Chris Farley, 
Nicollette Sheridan, 
Robin Shou, 
Nathaniel Parker
"
O Lutador,(1997),"
Drama, Romance, Sport            ",113 min,7.1,$5.80M,"17,819",75        ,Jim Sheridan,":
Daniel Day-Lewis, 
Emily Watson, 
Daragh Donnelly, 
Frank Coughlan
"
Um Maluco Está no Ar,(1997),"
Comedy            ",105 min,5.3,$4.00M,"2,997",,Peter Baldwin,":
Rodney Dangerfield, 
Debi Mazar, 
David Ogden Stiers, 
Burt Reynolds
"
Pescando Confusão,(1997),"
Comedy, Crime            ",94 min,4.9,$19.74M,"9,054",,Christopher Cain,":
Joe Pesci, 
Danny Glover, 
Rosanna Arquette, 
Lynn Whitfield
"
Desconstruindo Harry,(1997),"
Comedy            ",96 min,7.4,$10.69M,"40,634",61        ,Woody Allen,":
Woody Allen, 
Judy Davis, 
Julia Louis-Dreyfus, 
Stephanie Roth Haberle
"
Wilde - O Primeiro Homem Moderno,(1997),"
Biography, Drama, Romance            ",118 min,6.9,$2.16M,"14,041",,Brian Gilbert,":
Stephen Fry, 
Jude Law, 
Vanessa Redgrave, 
Jennifer Ehle
"
Estrada para Lugar Nenhum,(1997),"
Comedy, Drama, Sci-Fi            ",82 min,6.5,$0.03M,"7,862",44        ,Gregg Araki,":
James Duval, 
Rachel True, 
Nathan Bexton, 
Chiara Mastroianni
"
Floresta Negra,(1997),"
Fantasy, Horror            ",100 min,6.2,,"9,470",,Michael Cohn,":
Sigourney Weaver, 
Sam Neill, 
Gil Bellows, 
Taryn Davis
"
Free Willy 3: O Resgate,(1997),"
Adventure, Drama, Family            ",86 min,4.7,$3.52M,"8,855",,Sam Pillsbury,":
Jason James Richter, 
August Schellenberg, 
Annie Corley, 
Vincent Berry
"
Um Conto Quase de Fadas,(1997),"
Comedy, Romance            ",105 min,5.4,$11.49M,"8,072",,Ken Kwapis,":
Fran Drescher, 
Timothy Dalton, 
Ian McNeice, 
Patrick Malahide
"
Amores Divididos,(1997),"
Drama            ",109 min,7.3,$14.82M,"8,076",78        ,Kasi Lemmons,":
Samuel L. Jackson, 
Jurnee Smollett-Bell, 
Meagan Good, 
Lynn Whitfield
"
Temporada de Caça,(1997),"
Drama, Mystery, Thriller            ",114 min,7.0,$6.30M,"14,262",79        ,Paul Schrader,":
Nick Nolte, 
Sissy Spacek, 
James Coburn, 
Brigid Tierney
"
Uma Aventura na América Selvagem,(1997),"
Action, Adventure, Comedy            ",106 min,6.4,$7.32M,"6,523",,William Dear,":
Jonathan Taylor Thomas, 
Devon Sawa, 
Scott Bairstow, 
Frances Fisher
"
Justiça Vermelha,(1997),"
Crime, Drama, Thriller            ",122 min,6.3,$22.42M,"15,457",,Jon Avnet,":
Richard Gere, 
Bai Ling, 
Bradley Whitford, 
Byron Mann
"
Vôo Noturno,(1997),"
Fantasy, Horror, Mystery            ",94 min,6.0,$0.13M,"9,007",36        ,Mark Pavia,":
Miguel Ferrer, 
Julie Entwisle, 
Dan Monahan, 
Michael H. Moss
"
O Massacre de Rosewood,(1997),"
Action, Drama, History            ",140 min,7.2,$13.10M,"7,066",71        ,John Singleton,":
Jon Voight, 
Ving Rhames, 
Don Cheadle, 
Bruce McGill
"
Uma Paixão Para Duas,(1997),"
Comedy, Drama            ",84 min,5.5,$1.95M,"6,642",66        ,James Toback,":
Robert Downey Jr., 
Heather Graham, 
Natasha Gregson Wagner, 
Angel David
"
Homens Perigosos,(1997),"
Crime, Drama            ",130 min,6.3,$23.46M,"10,117",50        ,Bill Duke,":
Laurence Fishburne, 
Tim Roth, 
Vanessa Williams, 
Andy Garcia
"
9 1/2 Semanas de Amor 2,(1997),"
Drama, Romance            ",105 min,3.0,,"3,955",,Anne Goursaud,":
Mickey Rourke, 
Agathe de La Fontaine, 
Angie Everhart, 
Steven Berkoff
"
Por uma Vida Menos Ordinária,(1997),"
Comedy, Crime, Fantasy            ",103 min,6.4,$4.27M,"33,372",35        ,Danny Boyle,":
Cameron Diaz, 
Ewan McGregor, 
Holly Hunter, 
Delroy Lindo
"
O Principal Suspeito,(1997),"
Drama, Horror, Thriller            ",101 min,6.2,$1.20M,"18,267",40        ,Ole Bornedal,":
Ewan McGregor, 
Nick Nolte, 
Anais Evans, 
Erich Anderson
"
Knockin' on Heaven's Door,(1997),"
Action, Crime, Comedy            ",87 min,8.0,$0.00M,"25,924",,Thomas Jahn,":
Til Schweiger, 
Jan Josef Liefers, 
Thierry van Werveke, 
Moritz Bleibtreu
"
No Olho da Rua,(1997),"
Comedy, Drama            ",85 min,7.7,$0.86M,"14,208",,Rob Sitch,":
Michael Caton, 
Anne Tenney, 
Stephen Curry, 
Anthony Simcoe
"
O Oposto do Sexo,(1997),"
Comedy            ",105 min,6.3,$5.88M,"19,549",70        ,Don Roos,":
Christina Ricci, 
Martin Donovan, 
Lisa Kudrow, 
Lyle Lovett
"
Fogos de Artifício,(1997),"
Crime, Drama, Romance            ",103 min,7.8,$0.23M,"25,707",,Takeshi Kitano,":
Takeshi Kitano, 
Kayoko Kishimoto, 
Ren Osugi, 
Susumu Terajima
"
Dobermann,(1997),"
Action, Crime, Thriller            ",103 min,6.6,,"16,182",,Jan Kounen,":
Vincent Cassel, 
Tchéky Karyo, 
Monica Bellucci, 
Antoine Basler
"
Alimento da Alma,(1997),"
Comedy, Drama            ",115 min,7.0,$43.49M,"6,524",68        ,George Tillman Jr.,":
Vanessa Williams, 
Vivica A. Fox, 
Nia Long, 
Michael Beach
"
