Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
A Garota do Adeus,(1977),"
Comedy, Drama, Romance            ",111 min,7.4,$102.00M,"11,745",64        ,Herbert Ross,":
Richard Dreyfuss, 
Marsha Mason, 
Quinn Cummings, 
Paul Benedict
"
A Ilha do Dr. Moreau,(1977),"
Adventure, Fantasy, Horror            ",99 min,5.9,$8.00M,"5,282",,Don Taylor,":
Burt Lancaster, 
Michael York, 
Nigel Davenport, 
Barbara Carrera
"
Maladolescenza,(1977),"
Drama, Romance            ",93 min,5.7,,"1,684",,Pier Giuseppe Murgia,":
Lara Wendel, 
Eva Ionesco, 
Martin Loeb
"
Capricórnio Um,(1977),"
Action, Thriller            ",123 min,6.9,,"19,151",,Peter Hyams,":
Elliott Gould, 
James Brolin, 
Brenda Vaccaro, 
Sam Waterston
"
Simbad e o Olho do Tigre,(1977),"
Action, Adventure, Family            ",113 min,6.4,$16.79M,"6,422",,Sam Wanamaker,":
Patrick Wayne, 
Jane Seymour, 
Taryn Power, 
Margaret Whiting
"
"O Carro, a Máquina do Diabo",(1977),"
Action, Horror, Mystery            ",96 min,6.2,,"8,265",,Elliot Silverstein,":
James Brolin, 
Kathleen Lloyd, 
John Marley, 
R.G. Armstrong
"
Júlia,(1977),"
Drama            ",117 min,7.2,,"8,268",58        ,Fred Zinnemann,":
Jane Fonda, 
Vanessa Redgrave, 
Jason Robards, 
Maximilian Schell
"
"Candleshoe, o Segredo da Mansão",(1977),"
Adventure, Comedy, Drama            ",101 min,6.8,,"3,386",68        ,Norman Tokar,":
Jodie Foster, 
David Niven, 
Helen Hayes, 
Leo McKern
"
A Sentinela dos Malditos,(1977),"
Horror            ",92 min,6.4,,"8,500",,Michael Winner,":
Cristina Raines, 
Ava Gardner, 
Chris Sarandon, 
Martin Balsam
"
Emanuelle e os Últimos Canibais,(1977),"
Adventure, Horror            ",91 min,5.1,,"2,429",,Joe D'Amato,":
Laura Gemser, 
Gabriele Tinti, 
Nieves Navarro, 
Donald O'Brien
"
Aeroporto 77,(1977),"
Action, Drama, Thriller            ",114 min,5.7,$30.00M,"8,958",,Jerry Jameson,":
Jack Lemmon, 
Lee Grant, 
Joseph Cotten, 
Olivia de Havilland
"
"Outro Homem, Outra Mulher",(1977),"
Adventure, Drama, Romance            ",130 min,6.2,,415,,Claude Lelouch,":
James Caan, 
Geneviève Bujold, 
Francis Huster, 
Susan Tyrrell
"
O Amigo Americano,(1977),"
Crime, Drama, Mystery            ",125 min,7.4,,"12,525",79        ,Wim Wenders,":
Dennis Hopper, 
Bruno Ganz, 
Lisa Kreuzer, 
Gérard Blain
"
Der Ruf der blonden Göttin,(1977),"
Crime, Drama            ",89 min,4.4,,543,,Jesús Franco,":
Vicky Adams, 
Muriel Montossé, 
Ada Tauler, 
Karine Gambier
"
"Valentino - O Ídolo, o Homem",(1977),"
Biography, Drama            ",128 min,6.1,,"1,567",,Ken Russell,":
Rudolf Nureyev, 
Leslie Caron, 
Michelle Phillips, 
Carol Kane
"
Petey Wheatstraw,(1977),"
Comedy, Fantasy, Horror            ",94 min,6.3,,752,,Cliff Roquemore,":
Rudy Ray Moore, 
Jimmy Lynch, 
Leroy Daniels, 
Ernest Mayhand
"
Equus,(1977),"
Drama, Mystery            ",137 min,7.2,,"7,104",,Sidney Lumet,":
Richard Burton, 
Peter Firth, 
Colin Blakely, 
Joan Plowright
"
Herança Nuclear,(1977),"
Sci-Fi            ",91 min,5.3,$8.72M,"4,640",,Jack Smight,":
Jan-Michael Vincent, 
George Peppard, 
Dominique Sanda, 
Paul Winfield
"
A Outra Face da Violência,(1977),"
Crime, Drama, Thriller            ",95 min,7.0,,"6,929",66        ,John Flynn,":
William Devane, 
Tommy Lee Jones, 
Linda Haynes, 
James Best
"
Martin,(1977),"
Drama, Horror            ",95 min,7.1,$0.10M,"9,272",68        ,George A. Romero,":
John Amplas, 
Lincoln Maazel, 
Christine Forrest, 
Elyane Nadeau
"
A Disputa dos Sexos,(1977),"
Comedy, Romance, Sport            ",108 min,5.9,$37.19M,"2,467",68        ,Michael Ritchie,":
Burt Reynolds, 
Kris Kristofferson, 
Jill Clayburgh, 
Robert Preston
"
One on One,(1977),"
Drama, Sport            ",98 min,6.4,,"1,462",,Lamont Johnson,":
Robby Benson, 
Annette O'Toole, 
G.D. Spradlin, 
Gail Strickland
"
O Fusca Enamorado,(1977),"
Action, Adventure, Comedy            ",105 min,5.6,,"6,376",38        ,Vincent McEveety,":
Dean Jones, 
Don Knotts, 
Julie Sommars, 
Jacques Marin
"
Cinderella,(1977),"
Comedy, Musical            ",94 min,5.9,,548,,Michael Pataki,":
Cheryl Smith, 
Yana Nirvana, 
Marilyn Corwin, 
Jennifer Stace
"
Desperate Living,(1977),"
Comedy, Crime, Fantasy            ",90 min,7.2,,"4,531",,John Waters,":
Liz Renay, 
Mink Stole, 
Susan Lowe, 
Edith Massey
"
Horror em Alto Mar,(1977),"
Horror, Mystery, Sci-Fi            ",85 min,5.6,,"4,626",,Ken Wiederhorn,":
Peter Cushing, 
John Carradine, 
Brooke Adams, 
Fred Buch
"
A Ascensão,(1977),"
Drama, War            ",111 min,8.3,,"5,577",,Larisa Shepitko,":
Boris Plotnikov, 
Vladimir Gostyukhin, 
Sergey Yakovlev, 
Lyudmila Polyakova
"
Stroszek,(1977),"
Comedy, Drama            ",115 min,7.9,,"12,130",,Werner Herzog,":
Bruno S., 
Eva Mattes, 
Clemens Scheitz, 
Wilhelm von Homburg
"
Die Sklavinnen,(1977),"
Crime, Drama            ",70 min,4.5,,275,,Jesús Franco,":
Lina Romay, 
Martine Stedil, 
Vítor Mendes, 
Esther Moser
"
"Um Momento, Uma Vida",(1977),"
Drama, Romance            ",124 min,5.9,$9.30M,"3,541",47        ,Sydney Pollack,":
Al Pacino, 
Marthe Keller, 
Anny Duperey, 
Walter McGinn
"
Amar Akbar Anthony,(1977),"
Action, Comedy, Drama            ",184 min,7.5,,"6,410",,Manmohan Desai,":
Vinod Khanna, 
Rishi Kapoor, 
Amitabh Bachchan, 
Shabana Azmi
"
O Grande Búfalo Branco,(1977),"
Action, Adventure, Western            ",97 min,6.2,,"3,650",,J. Lee Thompson,":
Charles Bronson, 
Jack Warden, 
Will Sampson, 
Kim Novak
"
The Bad News Bears in Breaking Training,(1977),"
Comedy, Family, Sport            ",100 min,5.6,$19.10M,"2,765",47        ,Michael Pressman,":
William Devane, 
Jackie Earle Haley, 
Clifton James, 
Jimmy Baio
"
Domingo Negro,(1977),"
Adventure, Crime, Drama            ",143 min,6.8,$15.77M,"6,221",57        ,John Frankenheimer,":
Robert Shaw, 
Bruce Dern, 
Marthe Keller, 
Fritz Weaver
"
Alguém Lá em Cima Gosta de Mim,(1977),"
Comedy, Fantasy            ",98 min,6.6,$41.69M,"8,152",56        ,Carl Reiner,":
John Denver, 
George Burns, 
Teri Garr, 
Donald Pleasence
"
Noite de Estréia,(1977),"
Drama            ",144 min,8.0,,"8,148",69        ,John Cassavetes,":
Gena Rowlands, 
John Cassavetes, 
Ben Gazzara, 
Joan Blondell
"
Momento de Decisão,(1977),"
Drama, Romance            ",119 min,6.9,$33.60M,"4,024",68        ,Herbert Ross,":
Anne Bancroft, 
Shirley MacLaine, 
Mikhail Baryshnikov, 
Tom Skerritt
"
Planet of Dinosaurs,(1977),"
Sci-Fi, Drama            ",84 min,4.0,,"1,298",,James K. Shea,":
Mary Appleseth, 
Harvey Shain, 
Derna Wylde, 
Max Thayer
"
O Incrível Homem Que Derreteu,(1977),"
Horror, Sci-Fi            ",84 min,4.1,,"3,855",,William Sachs,":
Alex Rebar, 
Burr DeBenning, 
Myron Healey, 
Michael Alldredge
"
Soldado de Laranja,(1977),"
Drama, Romance, Thriller            ",155 min,7.7,,"10,502",,Paul Verhoeven,":
Rutger Hauer, 
Jeroen Krabbé, 
Susan Penhaligon, 
Edward Fox
"
Noites Pornôs no Mundo,(1977),"
Adventure, Drama, Horror            ",97 min,5.0,,704,,Joe D'Amato,":
Laura Gemser, 
Ivan Rassimov, 
Karin Schubert, 
Don Powell
"
Criaturas que o Tempo Esqueceu,(1977),"
Adventure, Fantasy, Sci-Fi            ",91 min,5.4,,"2,550",,Kevin Connor,":
Patrick Wayne, 
Doug McClure, 
Sarah Douglas, 
Dana Gillespie
"
O Telefone,(1977),"
Action, Crime, Drama            ",102 min,6.6,,"4,799",,Don Siegel,":
Charles Bronson, 
Lee Remick, 
Donald Pleasence, 
Tyne Daly
"
O Último Mundo dos Canibais,(1977),"
Adventure, Horror            ",88 min,6.0,,"3,068",,Ruggero Deodato,":
Massimo Foschi, 
Me Me Lai, 
Ivan Rassimov, 
Sheik Razak Shikur
"
Bilitis,(1977),"
Drama, Romance            ",95 min,5.4,,"1,616",,David Hamilton,":
Patti D'Arbanville, 
Mona Kristensen, 
Bernard Giraudeau, 
Mathieu Carrière
"
Come Play with Me,(1977),"
Comedy, Musical            ",94 min,4.1,,234,,George Harrison Marks,":
Irene Handl, 
Alfie Bass, 
George Harrison Marks, 
Ronald Fraser
"
Adeus Emmanuelle,(1977),"
Drama, Romance            ",100 min,3.9,,"1,358",,François Leterrier,":
Sylvia Kristel, 
Umberto Orsini, 
Jean-Pierre Bouvier, 
Alexandra Stewart
"
Terror na Montanha Russa,(1977),"
Action, Crime, Drama            ",119 min,6.3,,"5,337",,James Goldstone,":
George Segal, 
Timothy Bottoms, 
Richard Widmark, 
Henry Fonda
"
Dois Tiras Fora de Ordem,(1977),"
Action, Comedy, Adventure            ",115 min,7.2,,"9,754",,Enzo Barboni,":
Terence Hill, 
Bud Spencer, 
David Huddleston, 
Luciano Catenacci
"
Death Game,(1977),"
Thriller            ",91 min,5.2,,681,,Peter S. Traynor,":
Sondra Locke, 
Colleen Camp, 
Seymour Cassel, 
Beth Brickell
"
A Última Onda,(1977),"
Drama, Fantasy, Mystery            ",106 min,7.1,,"8,050",85        ,Peter Weir,":
Richard Chamberlain, 
Olivia Hamnett, 
David Gulpilil, 
Frederick Parslow
"
As Duas Vidas de Audrey Rose,(1977),"
Drama, Fantasy, Horror            ",113 min,5.8,,"5,162",,Robert Wise,":
Anthony Hopkins, 
Marsha Mason, 
John Beck, 
Susan Swift
"
As Condenadas,(1977),"
Horror, War            ",92 min,4.3,,"1,116",,Cesare Canevari,":
Adriano Micantoni, 
Daniela Poggi, 
Maristella Greco, 
Fulvio Ricciardi
"
Um Dia Muito Especial,(1977),"
Drama            ",106 min,8.1,,"10,386",,Ettore Scola,":
Sophia Loren, 
Marcello Mastroianni, 
John Vernon, 
Françoise Berd
"
Chatterbox!,(1977),"
Comedy, Fantasy            ",73 min,5.0,,522,,Tom DeSimone,":
Candice Rialson, 
Larry Gelman, 
Jane Kean, 
Perry Bullington
"
O Ovo da Serpente,(1977),"
Drama, Mystery, Thriller            ",119 min,6.7,,"4,843",,Ingmar Bergman,":
Liv Ullmann, 
David Carradine, 
Gert Fröbe, 
Heinz Bennent
"
O Outro Lado da Meia Noite,(1977),"
Drama, Romance, Thriller            ",165 min,6.2,$24.65M,"1,479",,Charles Jarrott,":
Marie-France Pisier, 
John Beck, 
Susan Sarandon, 
Raf Vallone
"
Garotas da SS,(1977),"
Thriller, War            ",82 min,4.4,,512,,Bruno Mattei,":
Gabriele Carrara, 
Marina Daunia, 
Macha Magall, 
Vassili Karis
"
Adivinhe Quem vem para Roubar,(1977),"
Comedy, Crime            ",95 min,6.5,,"3,522",,Ted Kotcheff,":
Jane Fonda, 
George Segal, 
Ed McMahon, 
Dick Gautier
"
Grand Theft Auto,(1977),"
Action, Comedy, Crime            ",84 min,5.4,,"2,420",,Ron Howard,":
Ron Howard, 
Nancy Morgan, 
Elizabeth Rogers, 
Barry Cahill
"
La bestia in calore,(1977),"
Horror, War            ",86 min,3.6,,"1,376",,Luigi Batzella,":
Macha Magall, 
Gino Turini, 
Edilio Kim, 
Xiro Papas
"
Marcha ou Morre,(1977),"
Adventure, Drama, Romance            ",107 min,6.4,$1.00M,"2,824",,Dick Richards,":
Gene Hackman, 
Terence Hill, 
Catherine Deneuve, 
Max von Sydow
"
I Never Promised You a Rose Garden,(1977),"
Drama, Fantasy            ",96 min,6.5,,"1,014",,Anthony Page,":
Bibi Andersson, 
Kathleen Quinlan, 
Ben Piazza, 
Lorraine Gary
"
"O Diabo, Provavelmente",(1977),"
Drama            ",95 min,7.3,$0.03M,"3,157",,Robert Bresson,":
Antoine Monnier, 
Tina Irissari, 
Henri de Maublanc, 
Laetitia Carcano
"
Oedipus orca,(1977),"
Crime, Drama, Thriller            ",90 min,5.4,,148,,Eriprando Visconti,":
Rena Niehaus, 
Gabriele Ferzetti, 
Carmen Scarpitta, 
Michele Placido
"
Prey,(1977),"
Horror, Mystery, Sci-Fi            ",78 min,5.2,,"1,017",,Norman J. Warren,":
Barry Stokes, 
Sally Faulkner, 
Glory Annen, 
Sandy Chinney
"
O Que Vai Ser Agora?,(1977),"
Comedy            ",94 min,6.3,$17.00M,"1,417",,Michael Schultz,":
Richard Pryor, 
Lonette McKee, 
Margaret Avery, 
Morgan Woodward
"
Sextette - A Grande Estrela,(1977),"
Comedy, Musical, Romance            ",91 min,3.5,,"1,136",,Ken Hughes,":
Mae West, 
Timothy Dalton, 
Dom DeLuise, 
Tony Curtis
"
Tentáculos,(1977),"
Action, Adventure, Comedy            ",102 min,3.7,,"2,924",,Ovidio G. Assonitis,":
John Huston, 
Shelley Winters, 
Bo Hopkins, 
Henry Fonda
"
O Império das Formigas,(1977),"
Adventure, Horror, Sci-Fi            ",89 min,4.3,,"4,035",,Bert I. Gordon,":
Joan Collins, 
Robert Lansing, 
John David Carson, 
Albert Salmi
"
O Poderoso Homem de Pequim,(1977),"
Action, Adventure, Horror            ",86 min,5.3,$0.02M,"1,547",,Meng Hua Ho,":
Evelyne Kraft, 
Danny Lee, 
Feng Ku, 
Wei Tu Lin
"
Animais em Fúria,(1977),"
Horror, Sci-Fi, Thriller            ",97 min,5.4,,"2,048",,William Girdler,":
Christopher George, 
Leslie Nielsen, 
Lynda Day George, 
Richard Jaeckel
"
Premonição,(1977),"
Mystery, Thriller            ",95 min,7.0,,"3,742",,Lucio Fulci,":
Jennifer O'Neill, 
Gabriele Ferzetti, 
Marc Porel, 
Gianni Garko
"
Animal,(1977),"
Action, Comedy, Romance            ",100 min,6.7,,"2,169",,Claude Zidi,":
Jean-Paul Belmondo, 
Raquel Welch, 
Dany Saval, 
Raymond Gérôme
"
Trama Sinistra,(1977),"
Horror            ",89 min,5.7,,"1,098",,Denis Héroux,":
Peter Cushing, 
Ray Milland, 
Joan Greenwood, 
Roland Culver
"
Alucarda,(1977),"
Horror, Thriller            ",78 min,6.3,,"2,661",,Juan López Moctezuma,":
Claudio Brook, 
David Silva, 
Tina Romero, 
Susana Kamini
"
Heróis Sem Causa,(1977),"
Comedy, Drama            ",112 min,6.0,$33.50M,"1,544",35        ,Jeremy Kagan,":
Henry Winkler, 
Sally Field, 
Harrison Ford, 
Val Avery
"
"Ruby, A Amante Diabólica",(1977),"
Drama, Horror            ",85 min,4.6,,703,,Curtis Harrington,":
Piper Laurie, 
Stuart Whitman, 
Roger Davis, 
Janit Baldwin
"
O Comboio da Carga Pesada,(1977),"
Action, Adventure, Crime            ",86 min,4.3,,"2,605",,Don Hulette,":
Chuck Norris, 
George Murdock, 
Terry O'Connor, 
Don Gentry
"
A Maldição das Aranhas,(1977),"
Horror, Sci-Fi            ",97 min,5.8,$17.00M,"4,243",,John 'Bud' Cardos,":
William Shatner, 
Tiffany Bolling, 
Woody Strode, 
Lieux Dressler
"
O Fugitivo Sanguinário,(1977),"
Crime, Drama, Thriller            ",104 min,6.9,,"2,291",,Pasquale Festa Campanile,":
Franco Nero, 
Corinne Cléry, 
David Hess, 
Joshua Sinclair
"
Vanessa,(1977),"
Drama            ",91 min,5.6,,431,,Hubert Frank,":
Olivia Pascal, 
Anton Diffring, 
Günter Clemens, 
Uschi Zech
"
Um Foragido na Multidão,(1977),"
Drama            ",100 min,6.1,,339,,Richard T. Heffron,":
Peter Fonda, 
Susan Saint James, 
John Crawford, 
James T. Callahan
"
Greta - Haus ohne Männer,(1977),"
Drama, Horror            ",95 min,4.6,,"1,984",,Jesús Franco,":
Dyanne Thorne, 
Tania Busselier, 
Lina Romay, 
Eric Falk
"
O Príncipe e o Mendigo,(1977),"
Adventure, Comedy, Drama            ",113 min,6.3,,"1,495",,Richard Fleischer,":
Oliver Reed, 
Raquel Welch, 
Mark Lester, 
Ernest Borgnine
"
Cruel Passion,(1977),"
Drama            ",99 min,4.4,,400,,Chris Boger,":
Koo Stark, 
Martin Potter, 
Lydia Lisle, 
Katherine Kath
"
Saban Oglu Saban,(1977),"
Comedy, Crime, Mystery            ",90 min,8.8,,"15,008",,Ertem Egilmez,":
Kemal Sunal, 
Halit Akçatepe, 
Sener Sen, 
Sevda Aktolga
"
O Homem Que Amava as Mulheres,(1977),"
Comedy, Drama, Romance            ",120 min,7.5,,"5,713",,François Truffaut,":
Charles Denner, 
Brigitte Fossey, 
Nelly Borgeaud, 
Geneviève Fontanel
"
Blue Sunshine,(1977),"
Horror, Thriller            ",94 min,6.0,,"2,363",,Jeff Lieberman,":
Zalman King, 
Deborah Winters, 
Mark Goddard, 
Robert Walden
"
"Ispravi se, Delfina",(1977),"
Biography, Drama, Sport            ",91 min,7.1,,163,,Aleksandar Djurcinov,":
Neda Arneric, 
Darko Damevski, 
Slobodan Dimitrijevic, 
Dime Ilijev
"
"MacArthur, O General Rebelde",(1977),"
Biography, Drama, History            ",130 min,6.6,,"4,108",,Joseph Sargent,":
Gregory Peck, 
Dan O'Herlihy, 
Ed Flanders, 
Ivan Bonar
"
Schock,(1977),"
Horror            ",95 min,6.3,,"3,057",,Mario Bava,":
Daria Nicolodi, 
John Steiner, 
David Colin Jr., 
Ivan Rassimov
"
O Banco dos Trapaceiros,(1977),"
Comedy, Crime            ",113 min,6.0,,719,,Ivan Passer,":
Michael Caine, 
Cybill Shepherd, 
Louis Jourdan, 
Stéphane Audran
"
Invasão dos Extra-Terrestres,(1977),"
Sci-Fi            ",89 min,3.8,,682,,Ed Hunt,":
Robert Vaughn, 
Christopher Lee, 
Daniel Pilon, 
Tiiu Leek
"
Os Amores de Lady Chatterley,(1977),"
Drama            ",100 min,5.2,,574,,Alan Roberts,":
Harlee McBride, 
Peter Ratray, 
William Beckley, 
Ann Michelle
"
Greased Lightning,(1977),"
Action, Biography, Comedy            ",96 min,6.3,,"1,288",57        ,Michael Schultz,":
Richard Pryor, 
Beau Bridges, 
Pam Grier, 
Cleavon Little
"
ABBA - O Grande Show,(1977),"
Comedy, Drama, Music            ",95 min,6.5,,"2,889",,Lasse Hallström,":
Anni-Frid Lyngstad, 
Benny Andersson, 
Björn Ulvaeus, 
Agnetha Fältskog
"
Rituals,(1977),"
Adventure, Horror, Thriller            ",100 min,6.3,,"1,631",,Peter Carter,":
Hal Holbrook, 
Lawrence Dane, 
Robin Gammell, 
Ken James
"
"Uma Canta, a Outra Não",(1977),"
Drama, History            ",120 min,7.2,$0.02M,987,,Agnès Varda,":
Thérèse Liotard, 
Valérie Mairesse, 
Robert Dadiès, 
Mona Mairesse
"
Are You Being Served?,(1977),"
Action, Adventure, Comedy            ",95 min,6.3,,"2,200",,Bob Kellett,":
John Inman, 
Mollie Sugden, 
Frank Thornton, 
Trevor Bannister
"
Sweeney!,(1977),"
Action, Crime, Drama            ",89 min,6.8,,994,,David Wickes,":
John Thaw, 
Dennis Waterman, 
Barry Foster, 
Ian Bannen
"
Garotos do Coro,(1977),"
Comedy, Crime, Drama            ",119 min,5.7,,"1,407",,Robert Aldrich,":
Charles Durning, 
Louis Gossett Jr., 
Perry King, 
Clyde Kusatsu
"
Casanova e Cia.,(1977),"
Comedy            ",104 min,4.6,,343,,Franz Antel,":
Tony Curtis, 
Marisa Berenson, 
Marisa Mell, 
Jean Lefebvre
"
Death Bed: The Bed That Eats,(1977),"
Horror            ",77 min,4.3,,"1,991",,George Barry,":
Demene Hall, 
William Russ, 
Julie Ritter, 
Linda Bond
"
Bröderna Lejonhjärta,(1977),"
Drama, Family, Fantasy            ",106 min,7.2,,"5,813",,Olle Hellbom,":
Staffan Götestam, 
Lars Söderdahl, 
Allan Edwall, 
Gunn Wållgren
"
O Relatório,(1977),"
Drama            ",112 min,7.0,,639,,Abbas Kiarostami,":
Shohreh Aghdashloo, 
Kurosh Afsharpanah, 
Mehdi Montazar, 
Mostafa Tari
"
Bad,(1977),"
Comedy, Crime, Horror            ",105 min,6.3,,671,,Jed Johnson,":
Cyrinda Foxe, 
Matthew Anton, 
Cathy Roskam, 
Carroll Baker
"
