Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Coração Selvagem,(1990),"
Comedy, Crime, Drama            ",125 min,7.2,$14.56M,"77,312",52        ,David Lynch,":
Nicolas Cage, 
Laura Dern, 
Willem Dafoe, 
J.E. Freeman
"
Alucinações do Passado,(I) (1990),"
Drama, Horror, Mystery            ",113 min,7.5,$26.12M,"93,708",62        ,Adrian Lyne,":
Tim Robbins, 
Elizabeth Peña, 
Danny Aiello, 
Matt Craven
"
De Volta para o Futuro III,(1990),"
Adventure, Comedy, Sci-Fi            ",118 min,7.4,$87.73M,"375,889",55        ,Robert Zemeckis,":
Michael J. Fox, 
Christopher Lloyd, 
Mary Steenburgen, 
Thomas F. Wilson
"
Dias de Trovão,(1990),"
Action, Drama, Sport            ",107 min,6.0,$82.67M,"74,494",60        ,Tony Scott,":
Tom Cruise, 
Nicole Kidman, 
Robert Duvall, 
Randy Quaid
"
A Decadência de uma Espécie,(1990),"
Drama, Romance, Sci-Fi            ",109 min,6.0,$4.96M,"8,058",,Volker Schlöndorff,":
Natasha Richardson, 
Faye Dunaway, 
Aidan Quinn, 
Elizabeth McGovern
"
Convenção das Bruxas,(1990),"
Adventure, Comedy, Family            ",91 min,6.8,$10.36M,"33,797",,Nicolas Roeg,":
Anjelica Huston, 
Mai Zetterling, 
Jasen Fisher, 
Rowan Atkinson
"
O Predador 2: A Caçada Continua,(1990),"
Action, Horror, Sci-Fi            ",108 min,6.3,$30.67M,"138,829",46        ,Stephen Hopkins,":
Danny Glover, 
Gary Busey, 
Kevin Peter Hall, 
Rubén Blades
"
Duro de Matar 2,(1990),"
Action, Thriller            ",124 min,7.2,$117.54M,"321,786",67        ,Renny Harlin,":
Bruce Willis, 
William Atherton, 
Bonnie Bedelia, 
Reginald VelJohnson
"
Tempo de Despertar,(1990),"
Biography, Drama            ",121 min,7.8,$52.10M,"115,983",74        ,Penny Marshall,":
Robert De Niro, 
Robin Williams, 
Julie Kavner, 
Ruth Nelson
"
Cry-Baby,(1990),"
Comedy, Musical            ",85 min,6.5,$8.27M,"52,061",63        ,John Waters,":
Johnny Depp, 
Ricki Lake, 
Amy Locane, 
Susan Tyrrell
"
Loucademia de Esqui,(1990),"
Comedy            ",89 min,5.1,,"3,003",,Damian Lee,":
Dean Cameron, 
Tom Bresnahan, 
Patrick Labyorteaux, 
Mark Thomas Miller
"
Rocky V,(1990),"
Drama, Sport            ",104 min,5.3,$40.95M,"120,720",55        ,John G. Avildsen,":
Sylvester Stallone, 
Talia Shire, 
Burt Young, 
Sage Stallone
"
RoboCop 2,(1990),"
Action, Crime, Sci-Fi            ",117 min,5.8,$45.68M,"77,843",42        ,Irvin Kershner,":
Peter Weller, 
John Glover, 
Mario Machado, 
Leeza Gibbons
"
O Senhor das Moscas,(1990),"
Adventure, Drama, Thriller            ",90 min,6.4,$13.99M,"26,606",49        ,Harry Hook,":
Balthazar Getty, 
Chris Furrh, 
Danuel Pipoly, 
James Badge Dale
"
Gremlins 2: A Nova Geração,(1990),"
Comedy, Fantasy, Horror            ",106 min,6.4,$41.48M,"87,833",,Joe Dante,":
Zach Galligan, 
Phoebe Cates, 
John Glover, 
Robert Prosky
"
Bernardo e Bianca na Terra dos Cangurus,(1990),"
Animation, Adventure, Crime            ",77 min,6.9,$27.93M,"35,629",70        ,Hendel Butoy,":
Bob Newhart, 
Eva Gabor, 
John Candy, 
Tristan Rogers
"
Aracnofobia,(1990),"
Comedy, Fantasy, Horror            ",109 min,6.4,$53.21M,"60,167",67        ,Frank Marshall,":
Jeff Daniels, 
Julian Sands, 
John Goodman, 
Harley Jane Kozak
"
Ajuste Final,(1990),"
Crime, Drama, Thriller            ",115 min,7.8,$5.08M,"120,814",66        ,Joel Coen,":
Gabriel Byrne, 
Albert Finney, 
John Turturro, 
Marcia Gay Harden
"
Nikita: Criada para Matar,(1990),"
Action, Thriller            ",117 min,7.3,$5.02M,"64,529",56        ,Luc Besson,":
Anne Parillaud, 
Marc Duret, 
Patrick Fontana, 
Alain Lathière
"
Jovem Demais para Morrer,(1990),"
Action, Western            ",104 min,6.5,$44.14M,"29,360",47        ,Geoff Murphy,":
Emilio Estevez, 
Kiefer Sutherland, 
Lou Diamond Phillips, 
Christian Slater
"
Justiça Cega,(1990),"
Crime, Drama, Thriller            ",115 min,6.5,$27.73M,"16,317",63        ,Mike Figgis,":
Richard Gere, 
Andy Garcia, 
Nancy Travis, 
Laurie Metcalf
"
Hardware: O Destruidor do Futuro,(1990),"
Sci-Fi, Thriller            ",94 min,6.0,$5.73M,"12,104",,Richard Stanley,":
Dylan McDermott, 
Stacey Travis, 
John Lynch, 
Carl McCoy
"
Joe Contra o Vulcão,(1990),"
Comedy, Romance            ",102 min,5.8,$39.40M,"32,851",45        ,John Patrick Shanley,":
Tom Hanks, 
Meg Ryan, 
Lloyd Bridges, 
Robert Stack
"
Linha Mortal,(1990),"
Drama, Horror, Sci-Fi            ",115 min,6.6,$61.49M,"76,798",55        ,Joel Schumacher,":
Kiefer Sutherland, 
Kevin Bacon, 
Julia Roberts, 
William Baldwin
"
"Leão Branco, o Lutador sem Lei",(1990),"
Action, Crime, Drama            ",108 min,6.2,$24.08M,"30,914",41        ,Sheldon Lettich,":
Jean-Claude Van Damme, 
Harrison Page, 
Deborah Rennard, 
Lisa Pelikan
"
Um Local Muito Quente,(1990),"
Crime, Drama, Romance            ",130 min,6.4,$1.29M,"9,878",56        ,Dennis Hopper,":
Don Johnson, 
Virginia Madsen, 
Jennifer Connelly, 
Charles Martin Smith
"
Darkman: Vingança sem Rosto,(1990),"
Action, Sci-Fi, Thriller            ",96 min,6.4,$33.88M,"55,551",65        ,Sam Raimi,":
Liam Neeson, 
Frances McDormand, 
Colin Friels, 
Larry Drake
"
Trolls II,(1990),"
Comedy, Fantasy, Horror            ",95 min,2.9,,"29,607",,Claudio Fragasso,":
Michael Paul Stephenson, 
George Hardy, 
Margo Prey, 
Connie Young
"
Minha Mãe é uma Sereia,(1990),"
Comedy, Drama, Romance            ",110 min,6.7,$35.42M,"27,097",56        ,Richard Benjamin,":
Cher, 
Bob Hoskins, 
Winona Ryder, 
Michael Schoeffling
"
O Exorcista III,(1990),"
Drama, Horror, Mystery            ",110 min,6.4,$26.10M,"23,319",48        ,William Peter Blatty,":
George C. Scott, 
Ed Flanders, 
Brad Dourif, 
Jason Miller
"
Raça das Trevas,(1990),"
Action, Fantasy, Horror            ",102 min,6.6,$8.86M,"18,321",40        ,Clive Barker,":
Craig Sheffer, 
David Cronenberg, 
Anne Bobby, 
Charles Haid
"
Três Solteirões e uma Pequena Dama,(1990),"
Comedy, Drama, Family            ",104 min,5.4,$71.61M,"21,385",51        ,Emile Ardolino,":
Tom Selleck, 
Steve Guttenberg, 
Ted Danson, 
Nancy Travis
"
Brinquedo Assassino 2,(1990),"
Horror, Thriller            ",84 min,5.8,$28.50M,"42,309",37        ,John Lafia,":
Alex Vincent, 
Jenny Agutter, 
Gerrit Graham, 
Christine Elise
"
Morando com o Perigo,(1990),"
Thriller            ",102 min,6.4,$29.38M,"16,907",55        ,John Schlesinger,":
Melanie Griffith, 
Matthew Modine, 
Michael Keaton, 
Mako
"
A Criatura do Cemitério,(1990),"
Horror            ",89 min,4.9,$11.58M,"9,212",28        ,Ralph S. Singleton,":
David Andrews, 
Kelly Wolf, 
Stephen Macht, 
Andrew Divoff
"
Henry & June: Delírios Eróticos,(1990),"
Biography, Drama            ",136 min,6.3,$11.57M,"11,812",,Philip Kaufman,":
Fred Ward, 
Uma Thurman, 
Maria de Medeiros, 
Richard E. Grant
"
Uma Festa de Arromba,(1990),"
Comedy, Music, Romance            ",100 min,6.4,$26.39M,"12,285",76        ,Reginald Hudlin,":
Christopher Reid, 
Robin Harris, 
Christopher Martin, 
Martin Lawrence
"
Contratado Para Matar,(1990),"
Action, Adventure, Drama            ",119 min,6.9,$21.41M,"18,463",51        ,Simon Wincer,":
Tom Selleck, 
Laura San Giacomo, 
Alan Rickman, 
Chris Haywood
"
O Pestinha,(1990),"
Comedy, Family            ",81 min,5.4,$53.47M,"26,991",27        ,Dennis Dugan,":
Michael Oliver, 
John Ritter, 
Jack Warden, 
Gilbert Gottfried
"
Vingança,(I) (1990),"
Action, Crime, Drama            ",124 min,6.2,$15.65M,"15,649",35        ,Tony Scott,":
Kevin Costner, 
Anthony Quinn, 
Madeleine Stowe, 
Tomas Milian
"
A História sem Fim 2,(1990),"
Adventure, Drama, Family            ",90 min,5.2,$17.37M,"23,192",,George Miller,":
Jonathan Brandis, 
Kenny Morrison, 
Clarissa Burt, 
John Wesley Shipp
"
A Fogueira das Vaidades,(1990),"
Comedy, Drama, Romance            ",125 min,5.6,$15.69M,"20,687",27        ,Brian De Palma,":
Tom Hanks, 
Bruce Willis, 
Melanie Griffith, 
Kim Cattrall
"
Capitão América,(1990),"
Action, Adventure, Sci-Fi            ",97 min,3.2,,"10,626",,Albert Pyun,":
Matt Salinger, 
Ronny Cox, 
Ned Beatty, 
Darren McGavin
"
Difícil de Matar,(1990),"
Action, Crime, Drama            ",96 min,5.8,$47.41M,"26,137",41        ,Bruce Malmuth,":
Steven Seagal, 
Kelly LeBrock, 
William Sadler, 
Frederick Coffin
"
Acima de Qualquer Suspeita,(1990),"
Mystery, Thriller            ",127 min,6.9,$86.30M,"35,505",72        ,Alan J. Pakula,":
Harrison Ford, 
Raul Julia, 
Greta Scacchi, 
Brian Dennehy
"
Um Som Diferente,(1990),"
Comedy, Drama, Music            ",102 min,7.2,$11.54M,"25,059",77        ,Allan Moyle,":
Christian Slater, 
Samantha Mathis, 
Anthony Lucero, 
Andy Romano
"
"48 Horas, Parte 2",(1990),"
Action, Comedy, Crime            ",93 min,5.9,$80.82M,"36,523",23        ,Walter Hill,":
Eddie Murphy, 
Nick Nolte, 
Brion James, 
Kevin Tighe
"
Comando Imbatível,(1990),"
Action, Adventure, Thriller            ",113 min,5.6,$25.07M,"15,033",38        ,Lewis Teague,":
Charlie Sheen, 
Michael Biehn, 
Joanne Whalley, 
Rick Rossovich
"
Hamlet,(1990),"
Drama            ",135 min,6.7,$20.71M,"20,555",53        ,Franco Zeffirelli,":
Mel Gibson, 
Glenn Close, 
Alan Bates, 
Paul Scofield
"
Air America: Loucos Pelo Perigo,(1990),"
Action, Comedy, War            ",113 min,5.8,$31.05M,"25,884",33        ,Roger Spottiswoode,":
Mel Gibson, 
Robert Downey Jr., 
Nancy Travis, 
Ken Jenkins
"
O Reverso da Fortuna,(1990),"
Biography, Drama, Mystery            ",111 min,7.2,$15.45M,"13,722",93        ,Barbet Schroeder,":
Jeremy Irons, 
Glenn Close, 
Ron Silver, 
Annabella Sciorra
"
Um Novato na Máfia,(1990),"
Comedy, Crime            ",102 min,6.4,$21.46M,"17,865",78        ,Andrew Bergman,":
Marlon Brando, 
Matthew Broderick, 
Bruno Kirby, 
Penelope Ann Miller
"
A Noite dos Mortos-Vivos,(1990),"
Horror            ",92 min,6.9,$5.84M,"36,927",54        ,Tom Savini,":
Tony Todd, 
Patricia Tallman, 
Tom Towles, 
McKee Anderson
"
Trabalho Sujo,(1990),"
Action, Comedy, Crime            ",98 min,6.0,$16.25M,"21,700",34        ,Emilio Estevez,":
Charlie Sheen, 
Emilio Estevez, 
Leslie Hope, 
Keith David
"
Slacker,(1990),"
Comedy, Drama            ",97 min,7.1,$1.23M,"18,655",69        ,Richard Linklater,":
Richard Linklater, 
Rudy Basquez, 
Jean Caffeine, 
Jan Hockey
"
Lembranças de Hollywood,(1990),"
Comedy, Drama            ",101 min,6.7,$37.96M,"14,606",71        ,Mike Nichols,":
Meryl Streep, 
Shirley MacLaine, 
Dennis Quaid, 
Gene Hackman
"
O Massacre da Serra Elétrica 3,(1990),"
Horror, Thriller            ",85 min,5.1,$5.77M,"13,124",30        ,Jeff Burr,":
Kate Hodge, 
Ken Foree, 
R.A. Mihailoff, 
William Butler
"
O Grande Anjo Negro,(1990),"
Action, Crime, Horror            ",91 min,6.1,$4.35M,"9,656",,Craig R. Baxley,":
Dolph Lundgren, 
Brian Benben, 
Betsy Brantley, 
Matthias Hues
"
Olha Quem Está Falando Também,(1990),"
Comedy, Family, Romance            ",81 min,4.7,$47.49M,"42,820",,Amy Heckerling,":
John Travolta, 
Kirstie Alley, 
Olympia Dukakis, 
Elias Koteas
"
Rookie: Um Profissional do Perigo,(1990),"
Action, Crime, Drama            ",120 min,5.9,$21.63M,"24,161",41        ,Clint Eastwood,":
Clint Eastwood, 
Charlie Sheen, 
Raul Julia, 
Sônia Braga
"
Garantia de Morte,(1990),"
Action, Crime, Mystery            ",89 min,5.7,$16.85M,"16,216",34        ,Deran Sarafian,":
Jean-Claude Van Damme, 
Robert Guillaume, 
Cynthia Gibb, 
George Dickerson
"
Sonhos,(1990),"
Drama, Fantasy            ",119 min,7.8,$1.96M,"22,374",,Akira Kurosawa,":
Akira Terao, 
Mitsuko Baishô, 
Toshie Negishi, 
Mieko Harada
"
Contos da Escuridão,(1990),"
Comedy, Fantasy, Horror            ",93 min,6.3,$16.32M,"14,238",54        ,John Harrison,":
Debbie Harry, 
Matthew Lawrence, 
Christian Slater, 
David Forrester
"
Tiro de Misericórdia,(1990),"
Action, Crime, Drama            ",134 min,7.2,$1.91M,"19,859",60        ,Phil Joanou,":
Sean Penn, 
Ed Harris, 
Gary Oldman, 
Robin Wright
"
"Duck Tales, o Filme: O Tesouro da Lâmpada Perdida",(1990),"
Animation, Adventure, Comedy            ",74 min,6.9,$18.12M,"23,853",,Bob Hathcock,":
Alan Young, 
Christopher Lloyd, 
Terence McGovern, 
Russi Taylor
"
Loucos de Paixão,(1990),"
Drama, Romance            ",103 min,6.5,$17.49M,"7,144",66        ,Luis Mandoki,":
Susan Sarandon, 
James Spader, 
Jason Alexander, 
Kathy Bates
"
Alienator - A Exterminadora Indestrutível,(1990),"
Action, Sci-Fi            ",93 min,3.2,,"1,227",,Fred Olen Ray,":
Jan-Michael Vincent, 
John Phillip Law, 
Ross Hagen, 
Dyana Ortelli
"
Memphis Belle - A Fortaleza Voadora,(1990),"
Action, Drama, War            ",107 min,6.9,$27.44M,"25,768",,Michael Caton-Jones,":
Matthew Modine, 
Eric Stoltz, 
Tate Donovan, 
D.B. Sweeney
"
As Aventuras de Ford Fairlane,(1990),"
Action, Adventure, Comedy            ",104 min,6.5,$21.41M,"16,553",24        ,Renny Harlin,":
Andrew Dice Clay, 
Lauren Holly, 
Wayne Newton, 
Priscilla Presley
"
Cyrano,(1990),"
Comedy, Drama, History            ",137 min,7.5,$15.14M,"21,287",79        ,Jean-Paul Rappeneau,":
Gérard Depardieu, 
Anne Brochet, 
Vincent Perez, 
Jacques Weber
"
Dias Selvagens,(1990),"
Crime, Drama, Romance            ",94 min,7.6,$0.14M,"16,381",96        ,Kar-Wai Wong,":
Leslie Cheung, 
Maggie Cheung, 
Andy Lau, 
Carina Lau
"
A Chave do Enigma,(1990),"
Crime, Drama, Mystery            ",137 min,6.2,$10.01M,"10,429",56        ,Jack Nicholson,":
Jack Nicholson, 
Harvey Keitel, 
Meg Tilly, 
Madeleine Stowe
"
Uma Estranha Passagem em Veneza,(1990),"
Drama, Thriller            ",107 min,6.3,$1.24M,"4,109",61        ,Paul Schrader,":
Christopher Walken, 
Rupert Everett, 
Natasha Richardson, 
Helen Mirren
"
Te Amarei Até te Matar,(1990),"
Comedy, Crime            ",97 min,6.4,$16.19M,"12,793",45        ,Lawrence Kasdan,":
Kevin Kline, 
Tracey Ullman, 
William Hurt, 
Joan Plowright
"
Inferno Submarino,(1990),"
Action, Adventure, Horror            ",83 min,4.7,,"1,475",,Juan Piquer Simón,":
Jack Scalia, 
R. Lee Ermey, 
Ray Wise, 
Deborah Adair
"
Alta Tensão,(1990),"
Action, Comedy            ",110 min,6.0,$70.98M,"37,889",36        ,John Badham,":
Mel Gibson, 
Goldie Hawn, 
David Carradine, 
Bill Duke
"
Havana,(I) (1990),"
Drama, Romance, War            ",144 min,6.1,$9.24M,"6,802",,Sydney Pollack,":
Robert Redford, 
Lena Olin, 
Alan Arkin, 
Tomas Milian
"
Os Imorais,(1990),"
Crime, Drama, Thriller            ",110 min,6.9,$13.45M,"24,151",86        ,Stephen Frears,":
Anjelica Huston, 
John Cusack, 
Annette Bening, 
Jan Munroe
"
Marcado Para a Morte,(1990),"
Action, Adventure, Crime            ",93 min,6.0,$46.04M,"18,603",49        ,Dwight H. Little,":
Steven Seagal, 
Joanna Pacula, 
Basil Wallace, 
Keith David
"
O Céu que nos Protege,(1990),"
Adventure, Drama            ",138 min,6.8,$2.08M,"10,792",,Bernardo Bertolucci,":
Debra Winger, 
John Malkovich, 
Campbell Scott, 
Jill Bennett
"
Rosencrantz & Guildenstern Estão Mortos,(1990),"
Comedy, Drama            ",117 min,7.5,$0.74M,"20,003",,Tom Stoppard,":
Gary Oldman, 
Tim Roth, 
Richard Dreyfuss, 
Livio Badurina
"
De Frente para o Perigo,(1990),"
Action, Crime, Thriller            ",97 min,6.6,$10.87M,"7,202",,Peter Hyams,":
Gene Hackman, 
Anne Archer, 
James Sikking, 
J.T. Walsh
"
A Guerra dos Donos do Amanhã,(1990),"
Action, Horror, Sci-Fi            ",99 min,5.9,$2.46M,"6,232",33        ,Mark L. Lester,":
Bradley Gregg, 
Traci Lind, 
Malcolm McDowell, 
Stacy Keach
"
Metropolitan,(1990),"
Comedy, Drama, Romance            ",98 min,7.4,$2.94M,"8,909",77        ,Whit Stillman,":
Carolyn Farina, 
Edward Clements, 
Chris Eigeman, 
Taylor Nichols
"
Jogo Perverso,(1990),"
Action, Crime, Drama            ",102 min,5.7,$8.22M,"11,511",54        ,Kathryn Bigelow,":
Jamie Lee Curtis, 
Ron Silver, 
Clancy Brown, 
Elizabeth Peña
"
Um Romance de Outro Mundo,(1990),"
Comedy, Drama, Fantasy            ",106 min,7.2,$1.55M,"7,170",72        ,Anthony Minghella,":
Juliet Stevenson, 
Alan Rickman, 
Jenny Howe, 
Carolyn Choa
"
Horas de Desespero,(1990),"
Action, Crime, Drama            ",105 min,5.4,$2.74M,"6,564",,Michael Cimino,":
Mickey Rourke, 
Anthony Hopkins, 
Mimi Rogers, 
Lindsay Crouse
"
Close-up,(1990),"
Biography, Crime, Drama            ",98 min,8.3,$0.00M,"13,457",,Abbas Kiarostami,":
Hossain Sabzian, 
Mohsen Makhmalbaf, 
Abolfazl Ahankhah, 
Mehrdad Ahankhah
"
Simplesmente Alice,(1990),"
Comedy, Romance            ",106 min,6.6,$7.33M,"12,681",67        ,Woody Allen,":
Mia Farrow, 
William Hurt, 
Joe Mantegna, 
June Squibb
"
Green Card: Passaporte para o Amor,(1990),"
Comedy, Drama, Romance            ",107 min,6.2,$29.89M,"21,506",58        ,Peter Weir,":
Gérard Depardieu, 
Andie MacDowell, 
Bebe Neuwirth, 
Gregg Edelman
"
A Voz da Lua,(1990),"
Comedy, Drama            ",120 min,6.4,,"2,137",,Federico Fellini,":
Roberto Benigni, 
Paolo Villaggio, 
Nadia Ottaviani, 
Marisa Tomasi
"
Meu Pequeno Paraíso,(I) (1990),"
Comedy, Crime            ",97 min,6.3,$23.59M,"17,825",35        ,Herbert Ross,":
Steve Martin, 
Rick Moranis, 
Joan Cusack, 
Melanie Mayron
"
O Portão II: Eles Estão de Volta,(1990),"
Fantasy, Horror, Comedy            ",90 min,4.8,$2.03M,"1,775",,Tibor Takács,":
Louis Tripp, 
Simon Reynolds, 
James Villemaire, 
Pamela Adlon
"
Filhos da Guerra,(1990),"
Drama, History, War            ",112 min,7.6,$5.58M,"14,293",75        ,Agnieszka Holland,":
Solomon Perel, 
Marco Hofschneider, 
René Hofschneider, 
André Wilms
"
Dois Olhos Satânicos,(1990),"
Horror            ",120 min,6.1,$0.35M,"5,744",61        ,Dario Argento,":
Adrienne Barbeau, 
Harvey Keitel, 
Ramy Zada, 
Bingo O'Malley
"
Reflexo do Demônio,(1990),"
Horror, Thriller            ",104 min,5.6,,"1,274",,Marina Sargenti,":
Karen Black, 
Yvonne De Carlo, 
William Sanderson, 
Rainbow Harvest
"
Mais e Melhores Blues,(1990),"
Drama, Music, Romance            ",129 min,6.6,$16.15M,"10,243",61        ,Spike Lee,":
Denzel Washington, 
Spike Lee, 
Wesley Snipes, 
Giancarlo Esposito
"
Uma Farra na Neve,(1990),"
Action, Comedy            ",91 min,5.3,$8.53M,"3,164",,Rich Correll,":
Roger Rose, 
T.K. Carter, 
Yvette Nipar, 
Leslie Jordan
"
"Q & A - Sem Lei, Sem Justiça",(1990),"
Crime, Drama, Thriller            ",132 min,6.6,$11.21M,"4,950",,Sidney Lumet,":
Nick Nolte, 
Timothy Hutton, 
Armand Assante, 
Patrick O'Neal
"
A Casa da Rússia,(1990),"
Drama, Romance, Thriller            ",123 min,6.1,$23.00M,"13,638",,Fred Schepisi,":
Sean Connery, 
Michelle Pfeiffer, 
Roy Scheider, 
James Fox
"
Não Tenho Troco,(1990),"
Comedy, Crime            ",89 min,6.8,$15.26M,"18,297",56        ,Howard Franklin,":
Bill Murray, 
Geena Davis, 
Randy Quaid, 
Dale Grand
"
A Noiva do Re-Animator,(1990),"
Comedy, Horror, Sci-Fi            ",96 min,6.3,,"12,623",,Brian Yuzna,":
Jeffrey Combs, 
Bruce Abbott, 
Claude Earl Jones, 
Fabiana Udenio
"
Que Pedaço de Mulher,(1990),"
Comedy, Horror, Sci-Fi            ",85 min,6.2,$0.21M,"8,255",,Frank Henenlotter,":
James Lorinz, 
Joanne Ritchie, 
Patty Mullen, 
J.J. Clark
"
Avalon,(1990),"
Drama            ",128 min,7.2,$15.74M,"5,434",,Barry Levinson,":
Aidan Quinn, 
Elizabeth Perkins, 
Leo Fuchs, 
Eve Gordon
"
O Anjo Assassino,(1990),"
Comedy, Crime, Drama            ",97 min,6.4,$9.89M,"7,339",72        ,George Armitage,":
Fred Ward, 
Alec Baldwin, 
Jennifer Jason Leigh, 
Cecilia Pérez-Cervera
"
Estação 44: O Refúgio dos Exterminadores,(1990),"
Action, Sci-Fi, Thriller            ",98 min,5.1,,"4,409",39        ,Roland Emmerich,":
Michael Paré, 
Lisa Eichhorn, 
Dean Devlin, 
Brian Thompson
"
Os implacáveis Krays,(1990),"
Biography, Crime, Drama            ",115 min,6.6,$2.06M,"7,257",70        ,Peter Medak,":
Gary Kemp, 
Martin Kemp, 
Billie Whitelaw, 
Tom Bell
"
Um Grito na Floresta,(1990),"
Action, Adventure, Thriller            ",82 min,5.5,$1.49M,890,,Mark Griffiths,":
Jared Rushton, 
Ned Beatty, 
Pamela Sue Martin, 
Stephen Meadows
"
Sherazade,(1990),"
Adventure, Comedy, Fantasy            ",98 min,5.5,,835,,Philippe de Broca,":
Catherine Zeta-Jones, 
Gérard Jugnot, 
Stéphane Freiss, 
Thierry Lhermitte
"
Sob a Sombra do Mal,(1990),"
Drama, Thriller            ",99 min,6.2,$12.63M,"6,945",63        ,Curtis Hanson,":
Rob Lowe, 
James Spader, 
Lisa Zane, 
Marcia Cross
"
Atraída Pelo Perigo,(1990),"
Action, Comedy, Crime            ",116 min,5.4,,"3,104",,Dennis Hopper,":
Dennis Hopper, 
Jodie Foster, 
Dean Stockwell, 
Vincent Price
"
Guns - As Armas da Vingança,(1990),"
Action            ",96 min,4.2,,839,,Andy Sidaris,":
Erik Estrada, 
Dona Speir, 
Roberta Vasquez, 
Bruce Penhall
"
Destino em Dose Dupla,(1990),"
Comedy, Fantasy, Romance            ",110 min,6.4,$15.38M,"11,106",,James Orr,":
Jim Belushi, 
Linda Hamilton, 
Michael Caine, 
Jon Lovitz
"
Terra da Discórdia,(1990),"
Drama, Thriller            ",107 min,7.4,$1.41M,"5,222",,Jim Sheridan,":
Richard Harris, 
John Hurt, 
Sean Bean, 
Frances Tomelty
"
Comando Delta 2: Conexão Colômbia,(1990),"
Action, Adventure, Crime            ",111 min,4.9,$6.70M,"6,348",,Aaron Norris,":
Chuck Norris, 
John P. Ryan, 
Billy Drago, 
Richard Jaeckel
"
Liu jai yim taam,(1990),"
Fantasy, Horror            ",90 min,5.7,,589,,Ngai Choi Lam,":
Amy Yip, 
Hitomi Kudô, 
So Man, 
Lap-Man Sinn
"
Náufragos em Luta,(1990),"
Adventure, Family            ",92 min,6.7,,"2,305",,Nils Gaup,":
Stian Smestad, 
Gabriel Byrne, 
Louisa Milwood-Haigh, 
Trond Peter Stamsø Munch
"
