Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Chamas da Morte,(1981),"
Horror            ",91 min,6.4,,"14,323",42        ,Tony Maylam,":
Brian Matthews, 
Leah Ayres, 
Brian Backer, 
Larry Joshua
"
"Sexta-Feira 13, Parte 2",(1981),"
Horror, Mystery, Thriller            ",87 min,6.1,$21.72M,"54,496",26        ,Steve Miner,":
Betsy Palmer, 
Amy Steel, 
John Furey, 
Adrienne King
"
Carruagens de Fogo,(1981),"
Biography, Drama, Sport            ",125 min,7.2,$58.97M,"51,022",78        ,Hugh Hudson,":
Ben Cross, 
Ian Charleson, 
Nicholas Farrell, 
Nigel Havers
"
Um Tiro na Noite,(1981),"
Mystery, Thriller            ",108 min,7.4,$13.75M,"39,864",85        ,Brian De Palma,":
John Travolta, 
Nancy Allen, 
John Lithgow, 
Dennis Franz
"
Obstinação,(1981),"
Crime, Drama, Mystery            ",109 min,6.9,$1.73M,"4,609",70        ,Ivan Passer,":
Jeff Bridges, 
John Heard, 
Lisa Eichhorn, 
Ann Dusenberry
"
O Dragão e o Feiticeiro,(1981),"
Action, Adventure, Fantasy            ",108 min,6.7,$14.11M,"13,993",68        ,Matthew Robbins,":
Peter MacNicol, 
Caitlin Clarke, 
Ralph Richardson, 
John Hallam
"
Num Lago Dourado,(1981),"
Drama            ",109 min,7.6,$119.29M,"26,094",68        ,Mark Rydell,":
Katharine Hepburn, 
Henry Fonda, 
Jane Fonda, 
Doug McKeon
"
S.O.B. Nos Bastidores de Hollywood,(1981),"
Comedy, Drama            ",122 min,6.4,$14.87M,"5,187",62        ,Blake Edwards,":
Julie Andrews, 
William Holden, 
Marisa Berenson, 
Larry Hagman
"
A Guerra do Fogo,(1981),"
Adventure, Drama, History            ",100 min,7.3,$20.96M,"19,635",79        ,Jean-Jacques Annaud,":
Everett McGill, 
Ron Perlman, 
Nicholas Kadi, 
Rae Dawn Chong
"
A Cara do Pai,(1981),"
Comedy, Drama            ",92 min,5.7,$9.57M,"2,379",,Michael Schultz,":
George Segal, 
Susan Saint James, 
Jack Warden, 
Dick Martin
"
A Mulher do Tenente Francês,(1981),"
Drama, Romance            ",124 min,7.0,$22.60M,"11,301",64        ,Karel Reisz,":
Meryl Streep, 
Jeremy Irons, 
Hilton McRae, 
Emily Morgan
"
Terror nas Trevas,(1981),"
Horror            ",87 min,6.8,$0.12M,"18,752",,Lucio Fulci,":
Catriona MacColl, 
David Warbeck, 
Cinzia Monreale, 
Antoine Saint-John
"
A História do Mundo - Parte I,(1981),"
Comedy, History            ",92 min,6.9,$31.67M,"43,839",47        ,Mel Brooks,":
Mel Brooks, 
Gregory Hines, 
Dom DeLuise, 
Madeline Kahn
"
Galáxia do Terror,(1981),"
Action, Adventure, Horror            ",81 min,5.1,,"6,129",38        ,Bruce D. Clark,":
Edward Albert, 
Erin Moran, 
Ray Walston, 
Bernard Behrens
"
Halloween 2: O Pesadelo Continua!,(1981),"
Horror            ",92 min,6.5,$25.53M,"70,044",40        ,Rick Rosenthal,":
Jamie Lee Curtis, 
Donald Pleasence, 
Charles Cyphers, 
Jeffrey Kramer
"
Profissão: Ladrão,(1981),"
Action, Crime, Drama            ",123 min,7.4,$11.49M,"22,792",78        ,Michael Mann,":
James Caan, 
Tuesday Weld, 
Willie Nelson, 
Jim Belushi
"
Ausência de Malícia,(1981),"
Drama, Romance, Thriller            ",116 min,6.9,$40.72M,"11,270",64        ,Sydney Pollack,":
Paul Newman, 
Sally Field, 
Bob Balaban, 
Melinda Dillon
"
Outland: Comando Titânio,(1981),"
Action, Crime, Sci-Fi            ",109 min,6.6,$17.37M,"25,708",48        ,Peter Hyams,":
Sean Connery, 
Frances Sternhagen, 
Peter Boyle, 
James Sikking
"
"Tarzan, o Filho da Selva",(1981),"
Adventure, Drama            ",115 min,3.4,$36.57M,"4,952",24        ,John Derek,":
Bo Derek, 
Richard Harris, 
Miles O'Keeffe, 
John Phillip Law
"
Sedução E Vingança,(1981),"
Crime, Drama, Thriller            ",80 min,6.8,,"7,757",62        ,Abel Ferrara,":
Zoë Lund, 
Bogey, 
Albert Sinkys, 
Darlene Stuto
"
Uma Professora Muito Especial,(1981),"
Comedy            ",87 min,5.2,$26.28M,"3,105",34        ,Alan Myerson,":
Sylvia Kristel, 
Howard Hesseman, 
Eric Brown, 
Patrick Piccininni
"
Mamãezinha Querida,(1981),"
Biography, Drama            ",129 min,6.7,$19.03M,"13,473",55        ,Frank Perry,":
Faye Dunaway, 
Diana Scarwid, 
Steve Forrest, 
Howard Da Silva
"
O Destino Bate à sua Porta,(1981),"
Crime, Drama, Romance            ",122 min,6.6,$12.38M,"20,424",61        ,Bob Rafelson,":
Jack Nicholson, 
Jessica Lange, 
John Colicos, 
Michael Lerner
"
O Dia dos Namorados Macabro,(1981),"
Horror, Mystery, Thriller            ",90 min,6.3,$5.67M,"16,257",46        ,George Mihalka,":
Paul Kelman, 
Lori Hallier, 
Neil Affleck, 
Keith Knight
"
Agonia Rasputim,(1981),"
Biography, Drama, History            ",151 min,7.0,,"1,159",,Elem Klimov,":
Aleksey Petrenko, 
Anatoliy Romashin, 
Velta Line, 
Alisa Freyndlikh
"
O Confronto Final,(1981),"
Action, Thriller            ",106 min,7.2,$5.00M,"15,124",63        ,Walter Hill,":
Keith Carradine, 
Powers Boothe, 
Fred Ward, 
Franklyn Seales
"
Toque de Recolher,(I) (1981),"
Drama            ",126 min,6.8,$35.86M,"15,832",49        ,Harold Becker,":
George C. Scott, 
Timothy Hutton, 
Ronny Cox, 
Sean Penn
"
Canibal Ferox,(1981),"
Adventure, Horror            ",93 min,5.2,,"8,536",,Umberto Lenzi,":
Giovanni Lombardo Radice, 
Lorraine De Selle, 
Danilo Mattei, 
Zora Kerova
"
As Duas Faces de Zorro,(1981),"
Action, Adventure, Comedy            ",93 min,6.2,$11.12M,"3,862",52        ,Peter Medak,":
George Hamilton, 
Lauren Hutton, 
Brenda Vaccaro, 
Ron Leibman
"
Reds,(1981),"
Biography, Drama, History            ",195 min,7.3,$40.38M,"19,587",76        ,Warren Beatty,":
Warren Beatty, 
Diane Keaton, 
Edward Herrmann, 
Jerzy Kosinski
"
Histórias de Fantasmas,(1981),"
Drama, Horror, Thriller            ",110 min,6.3,$23.37M,"7,102",,John Irvin,":
Craig Wasson, 
Alice Krige, 
Fred Astaire, 
John Houseman
"
A Casa dos Mortos Vivos,(1981),"
Horror            ",86 min,6.2,,"11,575",,Lucio Fulci,":
Catriona MacColl, 
Paolo Malco, 
Ania Pieroni, 
Giovanni Frezza
"
Piranhas 2: Assassinas Voadoras,(1981),"
Drama, Horror, Romance            ",94 min,3.7,,"7,251",15        ,James Cameron,":
Tricia O'Neil, 
Steve Marachuk, 
Lance Henriksen, 
Ricky Paull Goldin
"
Depois de Sexta 13,(1981),"
Comedy, Fantasy, Horror            ",75 min,4.7,,"3,205",13        ,Howard R. Cohen,":
Richard Benjamin, 
Paula Prentiss, 
Jeffrey Tambor, 
Severn Darden
"
Na Época do Ragtime,(1981),"
Drama            ",155 min,7.3,$21.02M,"8,296",57        ,Milos Forman,":
James Cagney, 
Elizabeth McGovern, 
Howard E. Rollins Jr., 
Brad Dourif
"
"Eu, Christiane F., 13 Anos, Drogada e Prostituída",(1981),"
Biography, Drama            ",138 min,7.6,,"20,267",,Uli Edel,":
Natja Brunckhorst, 
Eberhard Auriga, 
Peggy Bussieck, 
Lothar Chamski
"
Roar,(1981),"
Adventure, Thriller            ",102 min,6.2,,"2,692",65        ,Noel Marshall,":
Tippi Hedren, 
Noel Marshall, 
Melanie Griffith, 
John Marshall
"
A Grande Farra dos Muppets,(1981),"
Adventure, Comedy, Crime            ",97 min,7.2,$31.21M,"12,710",70        ,Jim Henson,":
Jim Henson, 
Frank Oz, 
Dave Goelz, 
Jerry Nelson
"
Meu Jantar com André,(1981),"
Biography, Comedy, Drama            ",110 min,7.8,$5.25M,"16,236",83        ,Louis Malle,":
Andre Gregory, 
Wallace Shawn, 
Jean Lenauer, 
Roy Butler
"
Falcões da Noite,(1981),"
Action, Crime, Thriller            ",99 min,6.4,$14.91M,"15,971",56        ,Bruce Malmuth,":
Sylvester Stallone, 
Rutger Hauer, 
Billy Dee Williams, 
Lindsay Wagner
"
Fuga Para a Vitória,(1981),"
Drama, Sport, War            ",116 min,6.7,$10.85M,"25,898",57        ,John Huston,":
Michael Caine, 
Sylvester Stallone, 
Pelé, 
Bobby Moore
"
O Fundo do Coração,(1981),"
Drama, Musical, Romance            ",107 min,6.5,$0.64M,"4,846",57        ,Francis Ford Coppola,":
Frederic Forrest, 
Teri Garr, 
Raul Julia, 
Nastassja Kinski
"
O Homem das Cavernas,(1981),"
Comedy, Romance            ",91 min,5.8,$15.97M,"6,744",55        ,Carl Gottlieb,":
Ringo Starr, 
Dennis Quaid, 
Shelley Long, 
Jack Gilford
"
Planeta do Medo,(1981),"
Horror, Sci-Fi            ",93 min,3.9,,"2,630",,Norman J. Warren,":
Robin Clarke, 
Jennifer Ashley, 
Stephanie Beacham, 
Steven Grives
"
Feliz Aniversário Para Mim,(1981),"
Horror, Mystery, Thriller            ",111 min,6.1,,"7,680",24        ,J. Lee Thompson,":
Melissa Sue Anderson, 
Glenn Ford, 
Lawrence Dane, 
Sharon Acker
"
"Pague para Entrar, Reze para Sair",(1981),"
Horror            ",96 min,5.9,$7.89M,"11,396",56        ,Tobe Hooper,":
Elizabeth Berridge, 
Shawn Carson, 
Jeanne Austin, 
Jack McDermott
"
Quem Matou Rosemary?,(1981),"
Horror, Mystery, Thriller            ",89 min,6.1,,"8,695",45        ,Joseph Zito,":
Vicky Dawson, 
Christopher Goutman, 
Lawrence Tierney, 
Farley Granger
"
Mephisto,(1981),"
Drama            ",144 min,7.8,,"8,831",,István Szabó,":
Klaus Maria Brandauer, 
Krystyna Janda, 
Ildikó Bánsági, 
Rolf Hoppe
"
The Loveless,(1981),"
Drama            ",82 min,6.1,,"1,409",44        ,Kathryn Bigelow,":
Willem Dafoe, 
J. Don Ferguson, 
Robert Gordon, 
Marin Kanter
"
O Buraco da Agulha,(1981),"
Romance, Thriller, War            ",112 min,7.1,$17.58M,"8,897",61        ,Richard Marquand,":
Donald Sutherland, 
Kate Nelligan, 
Stephen MacKenna, 
Philip Martin Brown
"
Incubus,(1981),"
Horror, Thriller            ",93 min,5.4,,"1,895",,John Hough,":
John Cassavetes, 
John Ireland, 
Kerrie Keane, 
Helen Hughes
"
A Profecia III: O Conflito Final,(1981),"
Horror            ",108 min,5.6,$20.47M,"17,456",34        ,Graham Baker,":
Sam Neill, 
Rossano Brazzi, 
Don Gordon, 
Lisa Harrow
"
Benção Mortal,(1981),"
Horror            ",100 min,5.6,$8.28M,"4,575",56        ,Wes Craven,":
Maren Jensen, 
Sharon Stone, 
Susan Buckner, 
Jeff East
"
Caçada em Atlanta,(1981),"
Action, Crime, Drama            ",122 min,6.4,$35.61M,"5,084",58        ,Burt Reynolds,":
Burt Reynolds, 
Rachel Ward, 
Vittorio Gassman, 
Brian Keith
"
Dan Oniroku: Onna kyôshi nawa jigoku,(1981),"
Drama            ",81 min,5.6,,69,,Shôgorô Nishimura,":
Junko Mabuki, 
Miki Yamaji, 
Ryôichi Kusanagi, 
Shinji Sekikawa
"
Hospital Massacre,(1981),"
Horror, Thriller            ",89 min,5.0,,"1,795",,Boaz Davidson,":
Barbi Benton, 
Charles Lucia, 
Jon Van Ness, 
John Warner Williams
"
"Condorman, o Homem-Pássaro",(1981),"
Action, Adventure, Comedy            ",90 min,5.7,,"4,336",,Charles Jarrott,":
Michael Crawford, 
Oliver Reed, 
Barbara Carrera, 
James Hampton
"
O Amante de Lady Chatterley,(1981),"
Drama, Romance            ",104 min,5.1,,"2,288",,Just Jaeckin,":
Sylvia Kristel, 
Shane Briant, 
Nicholas Clay, 
Ann Mitchell
"
Jogos de Estrada,(1981),"
Mystery, Thriller            ",101 min,6.6,,"4,593",71        ,Richard Franklin,":
Stacy Keach, 
Jamie Lee Curtis, 
Marion Edward, 
Grant Page
"
O Príncipe da Cidade,(1981),"
Crime, Drama            ",167 min,7.5,$8.12M,"6,681",80        ,Sidney Lumet,":
Treat Williams, 
Jerry Orbach, 
Richard Foronjy, 
Don Billett
"
Polyester,(1981),"
Comedy            ",86 min,7.0,,"6,586",72        ,John Waters,":
Divine, 
Tab Hunter, 
Edith Massey, 
David Samson
"
Estranhos Vizinhos,(1981),"
Comedy            ",94 min,5.6,$29.92M,"7,082",47        ,John G. Avildsen,":
John Belushi, 
Dan Aykroyd, 
Kathryn Walker, 
Cathy Moriarty
"
Os mortos Vivos,(1981),"
Horror, Mystery            ",94 min,6.6,$0.22M,"9,146",,Gary Sherman,":
James Farentino, 
Melody Anderson, 
Jack Albertson, 
Dennis Redfield
"
Perseguição Mortal,(1981),"
Action, Adventure, Crime            ",97 min,7.0,,"6,416",40        ,Peter R. Hunt,":
Charles Bronson, 
Lee Marvin, 
Andrew Stevens, 
Carl Weathers
"
O Domínio do Olhar,(1981),"
Drama, Sci-Fi, Thriller            ",93 min,6.1,$3.28M,"4,400",20        ,Michael Crichton,":
Albert Finney, 
James Coburn, 
Susan Dey, 
Leigh Taylor-Young
"
"Ninja, a Máquina Assassina",(1981),"
Action, Crime, Drama            ",99 min,5.2,,"3,895",,Menahem Golan,":
Franco Nero, 
Susan George, 
Shô Kosugi, 
Christopher George
"
Student Bodies,(1981),"
Comedy, Horror, Mystery            ",86 min,5.6,$5.17M,"4,136",41        ,Mickey Rose,":
Kristen Riter, 
Matthew Goldsby, 
Jerry Belson, 
Joe Flood
"
Noite Infernal,(1981),"
Horror, Thriller            ",101 min,5.8,,"5,600",,Tom DeSimone,":
Linda Blair, 
Vincent Van Patten, 
Peter Barton, 
Kevin Brophy
"
Lobos,(1981),"
Horror, Thriller            ",115 min,6.3,$10.63M,"8,499",64        ,Michael Wadleigh,":
Albert Finney, 
Diane Venora, 
Edward James Olmos, 
Gregory Hines
"
41ª DP: Inferno no Bronx,(1981),"
Crime, Drama            ",125 min,6.7,$29.20M,"5,321",49        ,Daniel Petrie,":
Paul Newman, 
Edward Asner, 
Ken Wahl, 
Danny Aiello
"
Cavaleiros de Aço,(1981),"
Action, Drama            ",146 min,6.3,,"4,119",69        ,George A. Romero,":
Ed Harris, 
Gary Lahti, 
Tom Savini, 
Amy Ingersoll
"
Garotas Duras na Queda,(1981),"
Comedy, Drama, Sport            ",113 min,6.4,,"1,763",,Robert Aldrich,":
Peter Falk, 
Vicki Frederick, 
Laurene Landon, 
Burt Young
"
Diva: Paixão Perigosa,(1981),"
Thriller            ",117 min,7.2,$0.11M,"11,204",,Jean-Jacques Beineix,":
Wilhelmenia Fernandez, 
Frédéric Andréi, 
Richard Bohringer, 
Thuy An Luu
"
Lola,(1981),"
Drama, Romance            ",115 min,7.5,,"4,761",,Rainer Werner Fassbinder,":
Barbara Sukowa, 
Armin Mueller-Stahl, 
Mario Adorf, 
Matthias Fuchs
"
Heartbeeps,(1981),"
Comedy, Sci-Fi            ",78 min,4.2,$2.15M,"1,239",,Allan Arkush,":
Andy Kaufman, 
Bernadette Peters, 
Randy Quaid, 
Kenneth McMillan
"
A Incrível Mulher que Encolheu,(1981),"
Comedy, Sci-Fi            ",88 min,5.5,$20.26M,"4,188",,Joel Schumacher,":
Lily Tomlin, 
Charles Grodin, 
Ned Beatty, 
Henry Gibson
"
Hotel das Confusões,(1981),"
Comedy            ",98 min,5.4,$18.83M,"2,465",,Steve Rash,":
Chevy Chase, 
Carrie Fisher, 
Eve Arden, 
Joseph Maher
"
Amor na Medida Certa,(1981),"
Comedy            ",90 min,5.1,,972,48        ,Andrew Bergman,":
Ryan O'Neal, 
Jack Warden, 
Mariangela Melato, 
Richard Kiel
"
Dia de Formatura,(1981),"
Horror, Mystery, Thriller            ",96 min,4.8,$23.89M,"3,130",,Herb Freed,":
Christopher George, 
Patch Mackenzie, 
E. Danny Murphy, 
E.J. Peaker
"
Just Before Dawn,(1981),"
Horror, Thriller            ",90 min,6.2,,"4,746",,Jeff Lieberman,":
George Kennedy, 
Mike Kellin, 
Chris Lemmon, 
Gregg Henry
"
Venom,(1981),"
Horror, Thriller            ",93 min,5.8,$5.23M,"2,288",,Piers Haggard,":
Klaus Kinski, 
Oliver Reed, 
Nicol Williamson, 
Sarah Miles
"
Tratamento de Choque,(1981),"
Comedy, Musical            ",94 min,5.8,,"4,276",36        ,Jim Sharman,":
Jessica Harper, 
Cliff De Young, 
Richard O'Brien, 
Patricia Quinn
"
The Night the Lights Went Out in Georgia,(1981),"
Drama, Music            ",112 min,6.0,$14.92M,827,54        ,Ron Maxwell,":
Kristy McNichol, 
Dennis Quaid, 
Mark Hamill, 
Sunny Johnson
"
A Lenda do Cavaleiro Solitário,(1981),"
Action, Adventure, Western            ",98 min,5.1,$12.62M,"1,707",,William A. Fraker,":
Klinton Spilsbury, 
Michael Horse, 
Christopher Lloyd, 
Matt Clark
"
A Noite do Terror,(1981),"
Horror            ",85 min,5.7,,"4,772",,Andrea Bianchi,":
Karin Well, 
Gianluigi Chirizzi, 
Simone Mattioli, 
Antonella Antinori
"
Rompendo Correntes,(1981),"
Comedy, Drama            ",94 min,6.1,$31.26M,"2,604",55        ,Oz Scott,":
Richard Pryor, 
Cicely Tyson, 
Angel Ramirez Jr., 
Jimmy Hughes
"
Os Frutos da Paixão,(1981),"
Drama            ",83 min,5.5,,840,,Shûji Terayama,":
Isabelle Illiers, 
Klaus Kinski, 
Arielle Dombasle, 
Pîtâ
"
Annie e os Bandidos,(1981),"
Drama, Western            ",97 min,6.1,$0.53M,469,,Lamont Johnson,":
Scott Glenn, 
Diane Lane, 
Burt Lancaster, 
Amanda Plummer
"
As Quatro Estações do Ano,(1981),"
Comedy, Drama            ",107 min,6.9,$50.43M,"3,789",55        ,Alan Alda,":
Alan Alda, 
Carol Burnett, 
Len Cariou, 
Sandy Dennis
"
Dinheiro do Céu,(1981),"
Drama, Musical, Romance            ",108 min,6.5,$9.18M,"4,939",,Herbert Ross,":
Steve Martin, 
Bernadette Peters, 
Jessica Harper, 
Vernel Bagneris
"
American Pop,(1981),"
Animation, Drama, History            ",96 min,7.3,$6.00M,"4,054",57        ,Ralph Bakshi,":
Mews Small, 
Ron Thompson, 
Jerry Holland, 
Lisa Jane Persky
"
Crônica de um Amor Louco,(1981),"
Drama            ",101 min,6.8,,"2,286",,Marco Ferreri,":
Ben Gazzara, 
Ornella Muti, 
Susan Tyrrell, 
Tanya Lopert
"
Aniversário Sangrento,(1981),"
Horror, Thriller            ",85 min,5.7,,"3,807",49        ,Ed Hunt,":
Lori Lethin, 
Melinda Cordell, 
Julie Brown, 
Joe Penny
"
Muito Riso e Muita Alegria,(1981),"
Comedy, Romance            ",115 min,6.4,,"2,093",,Peter Bogdanovich,":
Audrey Hepburn, 
Ben Gazzara, 
Patti Hansen, 
John Ritter
"
Adolescência Dourada,(1981),"
Comedy, Drama            ",87 min,5.8,$0.24M,"1,049",,Bruce Beresford,":
Nell Schofield, 
Jad Capelja, 
Jeffrey Rhoe, 
Tony Hughes
"
The Boogens,(1981),"
Horror, Sci-Fi, Thriller            ",95 min,5.6,,"2,196",,James L. Conway,":
Rebecca Balding, 
Fred McCarren, 
Anne-Marie Martin, 
Jeff Harlan
"
Punhos de Ferro,(1981),"
Action, Drama, Thriller            ",77 min,5.7,,457,,Cirio H. Santiago,":
Jillian Kesner, 
Darby Hinton, 
Rey Malonzo, 
Ken Metcalfe
"
Madman,(1981),"
Horror, Thriller            ",88 min,5.3,,"4,566",,Joe Giannone,":
Gaylen Ross, 
Tony Fish, 
Harriet Bass, 
Seth Jones
"
Altos Sonhos de Cheech e Chong,(1981),"
Comedy, Crime            ",88 min,6.2,$33.98M,"6,648",54        ,Tommy Chong,":
Cheech Marin, 
Tommy Chong, 
Benita Barrie, 
Sandra Bernhard
"
Ricas e Famosas,(1981),"
Drama            ",117 min,5.9,$14.49M,"1,452",52        ,George Cukor,":
Jacqueline Bisset, 
Candice Bergen, 
David Selby, 
Hart Bochner
"
Escola Noturna,(1981),"
Horror, Mystery, Thriller            ",88 min,5.5,$1.17M,"2,094",,Ken Hughes,":
Leonard Mann, 
Rachel Ward, 
Drew Snyder, 
Joseph R. Sicari
"
Problemas Modernos,(1981),"
Comedy, Fantasy, Sci-Fi            ",93 min,5.1,$26.15M,"4,655",27        ,Ken Shapiro,":
Chevy Chase, 
Patti D'Arbanville, 
Dabney Coleman, 
Mary Kay Place
"
O Ajuste de Contas,(1981),"
Action, Adventure, Crime            ",106 min,5.5,$7.68M,"3,324",,Steve Carver,":
Chuck Norris, 
Christopher Lee, 
Richard Roundtree, 
Matt Clark
"
A Mão,(1981),"
Drama, Horror, Thriller            ",104 min,5.5,$2.45M,"5,264",59        ,Oliver Stone,":
Michael Caine, 
Andrea Marcovicci, 
Annie McEnroe, 
Bruce McGill
"
O Último Tubarão,(1981),"
Horror            ",88 min,4.3,,"2,105",,Enzo G. Castellari,":
James Franciscus, 
Vic Morrow, 
Micaela Pignatelli, 
Joshua Sinclair
"
A Hora das Sombras,(1981),"
Horror, Thriller            ",89 min,4.7,,"2,894",,Jimmy Huston,":
Cecile Bagdadi, 
Joel S. Rice, 
Ralph Brown, 
DeAnna Robbins
"
Terra Indomável,(1981),"
Drama            ",104 min,6.0,,556,,David Greene,":
Jan-Michael Vincent, 
Kim Basinger, 
Michael Parks, 
Gailard Sartain
"
O Mensageiro de Satanás,(1981),"
Horror            ",97 min,5.7,,"3,074",,Eric Weston,":
Clint Howard, 
R.G. Armstrong, 
Joe Cortese, 
Claude Earl Jones
"
Pesadelo,(1981),"
Horror            ",97 min,5.6,,"3,108",,Romano Scavolini,":
Baird Stafford, 
Sharon Smith, 
C.J. Cooke, 
Mik Cribben
"
Amy - Uma Vida Pelas Crianças,(1981),"
Family, Drama            ",100 min,6.6,,241,,Vincent McEveety,":
Jenny Agutter, 
Barry Newman, 
Kathleen Nolan, 
Chris Robinson
"
Night Warning,(1981),"
Horror, Mystery, Thriller            ",96 min,6.4,,"1,953",,William Asher,":
Jimmy McNichol, 
Susan Tyrrell, 
Bo Svenson, 
Marcia Lewis
"
Brincou com Fogo... Acabou Fisgado!,(1981),"
Comedy, Romance            ",103 min,6.2,$15.58M,"4,380",64        ,Michael Apted,":
John Belushi, 
Blair Brown, 
Allen Garfield, 
Carlin Glynn
"
O Profissional,(1981),"
Action, Crime, Drama            ",108 min,7.6,,"12,091",,Georges Lautner,":
Jean-Paul Belmondo, 
Jean Desailly, 
Cyrielle Clair, 
Marie-Christine Descouard
"
A Filha da Minha Mulher,(1981),"
Comedy, Drama            ",123 min,7.0,,"2,388",,Bertrand Blier,":
Patrick Dewaere, 
Ariel Besse, 
Maurice Ronet, 
Geneviève Mnich
"
