Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Thor: Ragnarok,(2017),"
Action, Adventure, Comedy            ",130 min,7.9,$315.06M,"530,077",74        ,Taika Waititi,":
Chris Hemsworth, 
Tom Hiddleston, 
Cate Blanchett, 
Mark Ruffalo
"
Bom Comportamento,(2017),"
Crime, Drama, Thriller            ",101 min,7.3,$2.03M,"62,930",80        ,Benny Safdie,":
Robert Pattinson, 
Benny Safdie, 
Jennifer Jason Leigh, 
Buddy Duress
"
Mulher-Maravilha,(2017),"
Action, Adventure, Fantasy            ",141 min,7.4,$412.56M,"514,521",76        ,Patty Jenkins,":
Gal Gadot, 
Chris Pine, 
Robin Wright, 
Lucy Davis
"
"Eu, Tonya",(2017),"
Biography, Comedy, Drama            ",119 min,7.5,$30.01M,"157,603",77        ,Craig Gillespie,":
Margot Robbie, 
Sebastian Stan, 
Allison Janney, 
Julianne Nicholson
"
O Rei do Show,(2017),"
Biography, Drama, Musical            ",105 min,7.6,$174.34M,"213,177",48        ,Michael Gracey,":
Hugh Jackman, 
Michelle Williams, 
Zac Efron, 
Zendaya
"
Homem-Aranha: De Volta ao Lar,(2017),"
Action, Adventure, Sci-Fi            ",133 min,7.4,$334.20M,"469,136",73        ,Jon Watts,":
Tom Holland, 
Michael Keaton, 
Robert Downey Jr., 
Marisa Tomei
"
Liga da Justiça,(2017),"
Action, Adventure, Fantasy            ",120 min,6.4,$229.02M,"352,110",45        ,Zack Snyder,":
Ben Affleck, 
Gal Gadot, 
Jason Momoa, 
Ezra Miller
"
Atômica,(2017),"
Action, Thriller            ",115 min,6.7,$51.69M,"161,687",63        ,David Leitch,":
Charlize Theron, 
James McAvoy, 
John Goodman, 
Eddie Marsan
"
John Wick: Um Novo Dia Para Matar,(2017),"
Action, Crime, Thriller            ",122 min,7.5,$92.03M,"329,441",75        ,Chad Stahelski,":
Keanu Reeves, 
Riccardo Scamarcio, 
Ian McShane, 
Ruby Rose
"
Kingsman: O Círculo Dourado,(2017),"
Action, Adventure, Comedy            ",141 min,6.7,$100.23M,"248,096",44        ,Matthew Vaughn,":
Taron Egerton, 
Colin Firth, 
Mark Strong, 
Channing Tatum
"
Okja,(2017),"
Action, Adventure, Drama            ",120 min,7.3,,"82,038",75        ,Bong Joon Ho,":
Tilda Swinton, 
Paul Dano, 
Seo-hyun Ahn, 
Jake Gyllenhaal
"
A Forma da Água,(2017),"
Adventure, Drama, Fantasy            ",123 min,7.3,$63.86M,"335,225",87        ,Guillermo del Toro,":
Sally Hawkins, 
Octavia Spencer, 
Michael Shannon, 
Doug Jones
"
Você Nunca Esteve Realmente Aqui,(2017),"
Crime, Drama, Mystery            ",89 min,6.8,$2.52M,"86,179",84        ,Lynne Ramsay,":
Joaquin Phoenix, 
Judith Roberts, 
Ekaterina Samsonov, 
John Doman
"
Logan,(2017),"
Action, Drama, Sci-Fi            ",137 min,8.1,$226.28M,"596,825",77        ,James Mangold,":
Hugh Jackman, 
Patrick Stewart, 
Dafne Keen, 
Boyd Holbrook
"
Amigos para Sempre,(2017),"
Comedy, Drama            ",126 min,6.9,$108.25M,"36,654",46        ,Neil Burger,":
Kevin Hart, 
Bryan Cranston, 
Nicole Kidman, 
Aja Naomi King
"
Logan Lucky: Roubo em Família,(2017),"
Comedy, Crime, Drama            ",118 min,7.0,$27.78M,"114,253",78        ,Steven Soderbergh,":
Channing Tatum, 
Adam Driver, 
Daniel Craig, 
Farrah Mackenzie
"
Pequena Grande Vida,(2017),"
Drama, Sci-Fi            ",135 min,5.7,$24.45M,"88,197",63        ,Alexander Payne,":
Matt Damon, 
Christoph Waltz, 
Hong Chau, 
Kristen Wiig
"
The Square: A Arte da Discórdia,(2017),"
Comedy, Drama            ",151 min,7.2,$1.50M,"48,037",73        ,Ruben Östlund,":
Claes Bang, 
Elisabeth Moss, 
Dominic West, 
Terry Notary
"
Três Anúncios para um Crime,(2017),"
Comedy, Crime, Drama            ",115 min,8.2,$54.51M,"378,456",88        ,Martin McDonagh,":
Frances McDormand, 
Woody Harrelson, 
Sam Rockwell, 
Caleb Landry Jones
"
Boneco de Neve,(2017),"
Crime, Drama, Mystery            ",119 min,5.1,$6.67M,"53,246",23        ,Tomas Alfredson,":
Michael Fassbender, 
Rebecca Ferguson, 
Charlotte Gainsbourg, 
Jonas Karlsson
"
Guardiões da Galáxia Vol. 2,(2017),"
Action, Adventure, Comedy            ",136 min,7.6,$389.81M,"521,269",67        ,James Gunn,":
Chris Pratt, 
Zoe Saldana, 
Dave Bautista, 
Vin Diesel
"
Baywatch: S.O.S. Malibu,(2017),"
Action, Comedy, Crime            ",116 min,5.5,$58.06M,"148,191",37        ,Seth Gordon,":
Dwayne Johnson, 
Zac Efron, 
Alexandra Daddario, 
Priyanka Chopra
"
Extraordinário,(I) (2017),"
Drama, Family            ",113 min,8.0,$132.42M,"122,361",66        ,Stephen Chbosky,":
Jacob Tremblay, 
Owen Wilson, 
Izabela Vidovic, 
Julia Roberts
"
Rei Arthur: A Lenda da Espada,(2017),"
Action, Adventure, Drama            ",126 min,6.7,$39.18M,"177,917",41        ,Guy Ritchie,":
Charlie Hunnam, 
Astrid Bergès-Frisbey, 
Jude Law, 
Djimon Hounsou
"
Transformers: O Último Cavaleiro,(2017),"
Action, Adventure, Sci-Fi            ",154 min,5.2,$130.17M,"126,385",27        ,Michael Bay,":
Mark Wahlberg, 
Anthony Hopkins, 
Josh Duhamel, 
Laura Haddock
"
Assassinato no Expresso do Oriente,(2017),"
Crime, Drama, Mystery            ",114 min,6.5,$102.83M,"191,133",52        ,Kenneth Branagh,":
Kenneth Branagh, 
Penélope Cruz, 
Willem Dafoe, 
Judi Dench
"
A Grande Jogada,(2017),"
Biography, Crime, Drama            ",140 min,7.4,$28.78M,"116,970",71        ,Aaron Sorkin,":
Jessica Chastain, 
Idris Elba, 
Kevin Costner, 
Michael Cera
"
Three Christs,(2017),"
Drama            ",109 min,5.6,,413,39        ,Jon Avnet,":
Richard Gere, 
Peter Dinklage, 
Walton Goggins, 
Bradley Whitford
"
O Sacrifício do Cervo Sagrado,(2017),"
Drama, Horror, Mystery            ",121 min,7.0,$2.29M,"101,260",73        ,Yorgos Lanthimos,":
Barry G. Bernson, 
Herb Caillouet, 
Bill Camp, 
Raffey Cassidy
"
Sombras da Vida,(2017),"
Drama, Fantasy, Romance            ",92 min,6.8,$1.60M,"51,448",84        ,David Lowery,":
Casey Affleck, 
Rooney Mara, 
McColm Cephas Jr., 
Kenneisha Thompson
"
Piratas do Caribe: A Vingança de Salazar,(2017),"
Action, Adventure, Fantasy            ",129 min,6.6,$172.56M,"241,649",39        ,Joachim Rønning,":
Johnny Depp, 
Geoffrey Rush, 
Javier Bardem, 
Orlando Bloom
"
Mãe!,(2017),"
Drama, Horror, Mystery            ",121 min,6.6,$17.80M,"172,268",75        ,Darren Aronofsky,":
Jennifer Lawrence, 
Javier Bardem, 
Ed Harris, 
Michelle Pfeiffer
"
A Bela e a Fera,(2017),"
Family, Fantasy, Musical            ",129 min,7.1,$504.01M,"252,706",65        ,Bill Condon,":
Emma Watson, 
Dan Stevens, 
Luke Evans, 
Josh Gad
"
Hostis,(2017),"
Drama, Western            ",134 min,7.2,$29.82M,"60,214",65        ,Scott Cooper,":
Scott Shepherd, 
Rosamund Pike, 
Ava Cooper, 
Stella Cooper
"
Terra Selvagem,(2017),"
Crime, Drama, Mystery            ",107 min,7.7,$33.80M,"182,911",73        ,Taylor Sheridan,":
Kelsey Asbille, 
Jeremy Renner, 
Julia Jones, 
Teo Briones
"
The Post: A Guerra Secreta,(2017),"
Biography, Drama, History            ",116 min,7.2,$81.90M,"118,598",83        ,Steven Spielberg,":
Meryl Streep, 
Tom Hanks, 
Sarah Paulson, 
Bob Odenkirk
"
Viva: A Vida é uma Festa,(I) (2017),"
Animation, Adventure, Family            ",105 min,8.4,$209.73M,"317,338",81        ,Lee Unkrich,":
Anthony Gonzalez, 
Gael García Bernal, 
Benjamin Bratt, 
Alanna Ubach
"
Vida,(I) (2017),"
Horror, Sci-Fi, Thriller            ",104 min,6.6,$30.23M,"191,752",54        ,Daniel Espinosa,":
Jake Gyllenhaal, 
Rebecca Ferguson, 
Ryan Reynolds, 
Hiroyuki Sanada
"
Feito na América,(2017),"
Action, Biography, Comedy            ",115 min,7.1,$51.34M,"144,116",65        ,Doug Liman,":
Tom Cruise, 
Domhnall Gleeson, 
Sarah Wright, 
Jesse Plemons
"
Bright,(I) (2017),"
Action, Crime, Fantasy            ",117 min,6.3,,"156,578",29        ,David Ayer,":
Will Smith, 
Joel Edgerton, 
Noomi Rapace, 
Edgar Ramírez
"
A Casa Caiu: Um Cassino na Vizinhança,(I) (2017),"
Comedy, Crime            ",88 min,5.6,$25.48M,"37,125",30        ,Andrew Jay Cohen,":
Will Ferrell, 
Amy Poehler, 
Ryan Simpkins, 
Jason Mantzoukas
"
O Destino de uma Nação,(2017),"
Biography, Drama, History            ",125 min,7.4,$56.47M,"150,746",75        ,Joe Wright,":
Gary Oldman, 
Lily James, 
Kristin Scott Thomas, 
Ben Mendelsohn
"
Artista do Desastre,(2017),"
Biography, Comedy, Drama            ",104 min,7.4,$21.12M,"122,351",76        ,James Franco,":
James Franco, 
Dave Franco, 
Ari Graynor, 
Seth Rogen
"
Trama Fantasma,(2017),"
Drama, Romance            ",130 min,7.5,$21.02M,"95,265",90        ,Paul Thomas Anderson,":
Vicky Krieps, 
Daniel Day-Lewis, 
Lesley Manville, 
Julie Vollono
"
A Múmia,(2017),"
Action, Adventure, Fantasy            ",110 min,5.4,$80.10M,"163,023",34        ,Alex Kurtzman,":
Tom Cruise, 
Sofia Boutella, 
Annabelle Wallis, 
Russell Crowe
"
A Morte de Stalin,(2017),"
Comedy, Drama, History            ",107 min,7.2,$8.04M,"71,827",88        ,Armando Iannucci,":
Steve Buscemi, 
Simon Russell Beale, 
Jeffrey Tambor, 
Andrea Riseborough
"
Jogo Perigoso,(2017),"
Drama, Horror, Thriller            ",103 min,6.6,,"75,312",77        ,Mike Flanagan,":
Carla Gugino, 
Bruce Greenwood, 
Chiara Aurelia, 
Carel Struycken
"
Papillon,(I) (2017),"
Adventure, Biography, Crime            ",133 min,7.2,$2.34M,"41,666",51        ,Michael Noer,":
Charlie Hunnam, 
Damijan Oklopdzic, 
Christopher Fairbank, 
Jason Ryan
"
A Babá,(I) (2017),"
Adventure, Comedy, Horror            ",85 min,6.3,,"52,939",,McG,":
Judah Lewis, 
Samara Weaving, 
Robbie Amell, 
Hana Mae Lee
"
Suburbicon: Bem-vindos ao Paraíso,(2017),"
Comedy, Crime, Drama            ",105 min,5.7,$5.78M,"35,436",42        ,George Clooney,":
Matt Damon, 
Julianne Moore, 
Oscar Isaac, 
Noah Jupe
"
A Batalha das Correntes,(2017),"
Biography, Drama, History            ",108 min,6.5,,"9,151",55        ,Alfonso Gomez-Rejon,":
Benedict Cumberbatch, 
Oliver Powell, 
Katherine Waterston, 
Nancy Crane
"
Sem Perdão,(2017),"
Crime, Drama, Thriller            ",121 min,7.3,,"64,203",59        ,Ric Roman Waugh,":
Nikolaj Coster-Waldau, 
Omari Hardwick, 
Lake Bell, 
Jon Bernthal
"
O Assassino: O Primeiro Alvo,(2017),"
Action, Thriller            ",112 min,6.2,$36.25M,"62,212",45        ,Michael Cuesta,":
Dylan O'Brien, 
Michael Keaton, 
Sanaa Lathan, 
Taylor Kitsch
"
Kong: A Ilha da Caveira,(2017),"
Action, Adventure, Fantasy            ",118 min,6.6,$168.05M,"251,703",62        ,Jordan Vogt-Roberts,":
Tom Hiddleston, 
Samuel L. Jackson, 
Brie Larson, 
John C. Reilly
"
Cinquenta Tons Mais Escuros,(2017),"
Drama, Romance            ",118 min,4.6,$114.38M,"85,528",33        ,James Foley,":
Dakota Johnson, 
Jamie Dornan, 
Eric Johnson, 
Eloise Mumford
"
Valerian e a Cidade dos Mil Planetas,(2017),"
Action, Adventure, Fantasy            ",137 min,6.5,$41.19M,"150,009",51        ,Luc Besson,":
Dane DeHaan, 
Cara Delevingne, 
Clive Owen, 
Rihanna
"
Power Rangers,(2017),"
Action, Adventure, Sci-Fi            ",124 min,5.9,$85.36M,"97,015",44        ,Dean Israelite,":
Dacre Montgomery, 
Naomi Scott, 
RJ Cyler, 
Ludi Lin
"
O Círculo,(I) (2017),"
Drama, Sci-Fi, Thriller            ",110 min,5.3,$20.48M,"76,667",43        ,James Ponsoldt,":
Emma Watson, 
Tom Hanks, 
John Boyega, 
Ellar Coltrane
"
Os Meyerowitz: Família Não Se Escolhe,(2017),"
Comedy, Drama            ",112 min,6.9,,"34,824",79        ,Noah Baumbach,":
Adam Sandler, 
Grace Van Patten, 
Dustin Hoffman, 
Elizabeth Marvel
"
Onde Está Segunda?,(2017),"
Action, Crime, Drama            ",123 min,6.9,,"91,698",47        ,Tommy Wirkola,":
Noomi Rapace, 
Glenn Close, 
Willem Dafoe, 
Marwan Kenzari
"
Velozes & Furiosos 8,(2017),"
Action, Adventure, Thriller            ",136 min,6.7,$226.01M,"190,756",56        ,F. Gary Gray,":
Vin Diesel, 
Jason Statham, 
Dwayne Johnson, 
Michelle Rodriguez
"
Depois Daquela Montanha,(2017),"
Action, Adventure, Drama            ",112 min,6.4,$30.35M,"60,972",48        ,Hany Abu-Assad,":
Idris Elba, 
Kate Winslet, 
Beau Bridges, 
Dermot Mulroney
"
Um Laço de Amor,(2017),"
Drama            ",101 min,7.6,$24.80M,"88,705",60        ,Marc Webb,":
Chris Evans, 
Mckenna Grace, 
Lindsay Duncan, 
Octavia Spencer
"
A Morte Te Dá Parabéns,(2017),"
Horror, Mystery, Thriller            ",96 min,6.5,$55.68M,"101,540",58        ,Christopher Landon,":
Jessica Rothe, 
Israel Broussard, 
Ruby Modine, 
Charles Aitken
"
Projeto Flórida,(2017),"
Drama            ",111 min,7.6,$5.90M,"79,549",92        ,Sean Baker,":
Brooklynn Prince, 
Bria Vinaite, 
Willem Dafoe, 
Christopher Rivera
"
Todo o Dinheiro do Mundo,(2017),"
Biography, Crime, Drama            ",132 min,6.8,$25.11M,"66,102",72        ,Ridley Scott,":
Michelle Williams, 
Christopher Plummer, 
Mark Wahlberg, 
Romain Duris
"
Na Selva,(I) (2017),"
Adventure, Biography, Drama            ",115 min,6.7,,"39,679",48        ,Greg McLean,":
Daniel Radcliffe, 
Yasmin Kassim, 
Luis Jose Lopez, 
Lily Sullivan
"
Dupla Explosiva,(2017),"
Action, Comedy, Thriller            ",118 min,6.9,$75.47M,"172,265",47        ,Patrick Hughes,":
Ryan Reynolds, 
Samuel L. Jackson, 
Gary Oldman, 
Elodie Yung
"
Medo Profundo,(2017),"
Adventure, Drama, Horror            ",89 min,5.6,$44.31M,"43,996",52        ,Johannes Roberts,":
Mandy Moore, 
Claire Holt, 
Matthew Modine, 
Chris Johnson
"
Doentes de Amor,(2017),"
Comedy, Drama, Romance            ",120 min,7.6,$42.87M,"110,546",86        ,Michael Showalter,":
Kumail Nanjiani, 
Zoe Kazan, 
Holly Hunter, 
Ray Romano
"
A Noite é Delas,(2017),"
Comedy, Crime, Thriller            ",101 min,5.2,$22.06M,"42,535",51        ,Lucia Aniello,":
Scarlett Johansson, 
Kate McKinnon, 
Zoë Kravitz, 
Ilana Glazer
"
A Vigilante do Amanhã: Ghost in the Shell,(2017),"
Action, Drama, Sci-Fi            ",107 min,6.3,$40.56M,"185,315",52        ,Rupert Sanders,":
Scarlett Johansson, 
Pilou Asbæk, 
Takeshi Kitano, 
Juliette Binoche
"
Roman J. Israel,(2017),"
Crime, Drama, Thriller            ",122 min,6.4,$11.96M,"27,015",58        ,Dan Gilroy,":
Denzel Washington, 
Colin Farrell, 
Carmen Ejogo, 
Lynda Gravatt
"
Paddington 2,(2017),"
Adventure, Comedy, Family            ",103 min,7.8,$40.44M,"52,996",88        ,Paul King,":
Ben Whishaw, 
Hugh Grant, 
Hugh Bonneville, 
Sally Hawkins
"
Planeta dos Macacos: A Guerra,(2017),"
Action, Adventure, Drama            ",140 min,7.4,$146.88M,"212,390",82        ,Matt Reeves,":
Andy Serkis, 
Woody Harrelson, 
Steve Zahn, 
Karin Konoval
"
Homens de Coragem,(2017),"
Action, Biography, Drama            ",134 min,7.7,$18.34M,"50,733",72        ,Joseph Kosinski,":
Josh Brolin, 
Miles Teller, 
Jeff Bridges, 
Jennifer Connelly
"
Ao Cair da Noite,(2017),"
Horror, Mystery            ",91 min,6.2,$13.99M,"75,022",78        ,Trey Edward Shults,":
Joel Edgerton, 
Christopher Abbott, 
Carmen Ejogo, 
Riley Keough
"
Fé Corrompida,(2017),"
Drama, Mystery, Thriller            ",113 min,7.1,$3.45M,"39,603",85        ,Paul Schrader,":
Ethan Hawke, 
Amanda Seyfried, 
Cedric the Entertainer, 
Victoria Hill
"
1922,(2017),"
Crime, Drama, Horror            ",102 min,6.3,,"43,309",70        ,Zak Hilditch,":
Thomas Jane, 
Molly Parker, 
Dylan Schmid, 
Kaitlyn Bernard
"
Despedida em Grande Estilo,(2017),"
Comedy, Crime            ",96 min,6.6,$45.00M,"70,268",50        ,Zach Braff,":
Michael Caine, 
Alan Arkin, 
Ann-Margret, 
Matt Dillon
"
Tempestade: Planeta em Fúria,(2017),"
Action, Sci-Fi, Thriller            ",109 min,5.3,$33.70M,"85,626",21        ,Dean Devlin,":
Gerard Butler, 
Jim Sturgess, 
Abbie Cornish, 
Alexandra Maria Lara
"
xXx: Reativado,(2017),"
Action, Adventure, Thriller            ",107 min,5.2,$44.90M,"80,975",42        ,D.J. Caruso,":
Vin Diesel, 
Donnie Yen, 
Deepika Padukone, 
Kris Wu
"
O Estrangeiro,(I) (2017),"
Action, Thriller            ",113 min,7.0,$34.39M,"87,696",55        ,Martin Campbell,":
Katie Leung, 
Jackie Chan, 
Rufus Jones, 
Mark Tandy
"
O Ritual,(I) (2017),"
Horror, Mystery, Thriller            ",94 min,6.3,,"64,123",57        ,David Bruckner,":
Rafe Spall, 
Arsher Ali, 
Robert James-Collier, 
Sam Troughton
"
A Torre Negra,(2017),"
Action, Adventure, Fantasy            ",95 min,5.6,$50.70M,"117,550",34        ,Nikolaj Arcel,":
Idris Elba, 
Matthew McConaughey, 
Tom Taylor, 
Dennis Haysbert
"
Castelo de Areia,(2017),"
Drama, War            ",113 min,6.3,,"16,676",45        ,Fernando Coimbra,":
Nicholas Hoult, 
Logan Marshall-Green, 
Henry Cavill, 
Glen Powell
"
Viagem das Garotas,(2017),"
Adventure, Comedy, Drama            ",122 min,6.2,$115.17M,"31,646",71        ,Malcolm D. Lee,":
Regina Hall, 
Queen Latifah, 
Jada Pinkett Smith, 
Tiffany Haddish
"
Viagem das Loucas,(2017),"
Action, Adventure, Comedy            ",90 min,4.5,$45.83M,"31,328",45        ,Jonathan Levine,":
Amy Schumer, 
Goldie Hawn, 
Kim Caramele, 
Raven Goodwin
"
A Escolha Perfeita 3,(2017),"
Comedy, Music            ",93 min,5.8,$104.90M,"49,872",40        ,Trish Sie,":
Anna Kendrick, 
Rebel Wilson, 
Brittany Snow, 
Anna Camp
"
Meu Malvado Favorito 3,(2017),"
Animation, Adventure, Comedy            ",89 min,6.3,$264.62M,"101,422",49        ,Kyle Balda,":
Steve Carell, 
Kristen Wiig, 
Trey Parker, 
Miranda Cosgrove
"
Paixão Obsessiva,(II) (2017),"
Drama, Thriller            ",100 min,5.1,$11.27M,"12,508",45        ,Denise Di Novi,":
Rosario Dawson, 
Katherine Heigl, 
Geoff Stults, 
Isabella Kai
"
Newness,(2017),"
Drama, Romance            ",117 min,6.4,,"10,913",50        ,Drake Doremus,":
Nicholas Hoult, 
Laia Costa, 
Danny Huston, 
Courtney Eaton
"
Máquina de Guerra,(2017),"
Comedy, Drama, War            ",122 min,6.0,,"37,759",56        ,David Michôd,":
Brad Pitt, 
Daniel Betts, 
John Magaro, 
Emory Cohen
"
Mudbound: Lágrimas Sobre o Mississippi,(2017),"
Drama, War            ",134 min,7.4,,"36,747",85        ,Dee Rees,":
Carey Mulligan, 
Garrett Hedlund, 
Jason Clarke, 
Jonathan Banks
"
Carros 3,(2017),"
Animation, Adventure, Comedy            ",102 min,6.7,$152.90M,"65,610",59        ,Brian Fee,":
Owen Wilson, 
Cristela Alonzo, 
Chris Cooper, 
Nathan Fillion
"
O Castelo de Vidro,(2017),"
Biography, Drama            ",127 min,7.1,$17.27M,"26,195",56        ,Destin Daniel Cretton,":
Brie Larson, 
Woody Harrelson, 
Naomi Watts, 
Ella Anderson
"
Time Trap,(2017),"
Action, Adventure, Sci-Fi            ",87 min,6.5,,"12,422",46        ,Mark Dennis,":
Andrew Wilson, 
Cassidy Gifford, 
Brianne Howey, 
Reiley McClendon
"
Pai em Dose Dupla 2,(2017),"
Comedy            ",100 min,6.0,$104.03M,"55,409",30        ,Sean Anders,":
Will Ferrell, 
Mark Wahlberg, 
Mel Gibson, 
John Lithgow
"
Professor Marston e as Mulheres-Maravilhas,(2017),"
Biography, Drama            ",108 min,7.1,$1.58M,"20,218",68        ,Angela Robinson,":
Luke Evans, 
Rebecca Hall, 
Bella Heathcote, 
Connie Britton
"
Desobediência,(2017),"
Drama, Romance            ",114 min,6.6,$3.48M,"21,027",74        ,Sebastián Lelio,":
Rachel Weisz, 
Rachel McAdams, 
Alessandro Nivola, 
Anton Lesser
"
Confronto no Pavilhão 99,(2017),"
Action, Crime, Drama            ",132 min,7.1,,"51,785",79        ,S. Craig Zahler,":
Vince Vaughn, 
Jennifer Carpenter, 
Don Johnson, 
Udo Kier
"
6 Dias,(I) (2017),"
Action, Drama, History            ",94 min,6.2,,"15,818",36        ,Toa Fraser,":
Jamie Bell, 
Mark Strong, 
Abbie Cornish, 
Martin Shaw
"
Hot Summer Nights,(2017),"
Comedy, Crime, Drama            ",107 min,6.4,,"9,563",44        ,Elijah Bynum,":
Timothée Chalamet, 
Maika Monroe, 
Alex Roe, 
Emory Cohen
"
"Com Amor, Van Gogh",(2017),"
Animation, Biography, Crime            ",94 min,7.8,$6.74M,"44,087",62        ,Dorota Kobiela,":
Douglas Booth, 
Jerome Flynn, 
Robert Gulaczyk, 
Helen McCrory
"
Jogos Mortais: Jigsaw,(I) (2017),"
Horror, Mystery, Thriller            ",92 min,5.8,$38.05M,"61,963",39        ,Michael Spierig,":
Matt Passmore, 
Tobin Bell, 
Callum Keith Rennie, 
Hannah Emily Anderson
"
Mutafukaz,(2017),"
Animation, Action, Comedy            ",94 min,6.7,$0.23M,"2,527",48        ,Shôjirô Nishimi,":
Orelsan, 
Gringe, 
Redouanne Harjane, 
Féodor Atkine
"
A Escala: Amizade Em Segundo Lugar,(I) (2017),"
Comedy, Romance            ",88 min,4.7,,"11,489",15        ,William H. Macy,":
Kate Upton, 
Alexandra Daddario, 
Matt Barr, 
Matt Jones
"
O Culto,(I) (2017),"
Fantasy, Horror, Sci-Fi            ",111 min,6.5,$0.27M,"26,091",80        ,Justin Benson,":
Aaron Moorhead, 
Justin Benson, 
Callie Hernandez, 
Tate Ellington
"
Death Note,(I) (2017),"
Action, Adventure, Crime            ",101 min,4.5,,"70,216",43        ,Adam Wingard,":
Nat Wolff, 
LaKeith Stanfield, 
Margaret Qualley, 
Shea Whigham
"
Detroit em Rebelião,(2017),"
Crime, Drama, History            ",143 min,7.3,$16.79M,"43,363",77        ,Kathryn Bigelow,":
John Boyega, 
Anthony Mackie, 
Algee Smith, 
Jacob Latimore
"
A Esposa,(I) (2017),"
Drama            ",99 min,7.2,$9.60M,"29,999",77        ,Björn Runge,":
Glenn Close, 
Jonathan Pryce, 
Max Irons, 
Christian Slater
"
O Segredo de Marrowbone,(2017),"
Drama, Horror, Mystery            ",110 min,6.6,$0.00M,"18,968",63        ,Sergio G. Sánchez,":
George MacKay, 
Anya Taylor-Joy, 
Charlie Heaton, 
Mia Goth
"
Den 12. mann,(2017),"
Drama, History, Thriller            ",135 min,7.4,,"15,128",70        ,Harald Zwart,":
Thomas Gullestad, 
Jonathan Rhys Meyers, 
Marie Blokhus, 
Mads Sjøgård Pettersen
"
A Casa Torta,(2017),"
Crime, Drama, Mystery            ",115 min,6.3,,"15,116",59        ,Gilles Paquet-Brenner,":
Max Irons, 
Stefanie Martini, 
Glenn Close, 
Honor Kneafsey
"
O Livro de Henry,(2017),"
Crime, Drama, Thriller            ",105 min,6.6,$4.22M,"21,666",31        ,Colin Trevorrow,":
Naomi Watts, 
Jaeden Martell, 
Jacob Tremblay, 
Sarah Silverman
"
T2: Trainspotting,(2017),"
Drama            ",117 min,7.2,$2.40M,"103,371",67        ,Danny Boyle,":
Ewan McGregor, 
Ewen Bremner, 
Jonny Lee Miller, 
Robert Carlyle
"
Ingrid Vai para o Oeste,(2017),"
Comedy, Drama            ",98 min,6.6,$3.02M,"30,425",71        ,Matt Spicer,":
Aubrey Plaza, 
Elizabeth Olsen, 
O'Shea Jackson Jr., 
Wyatt Russell
"
Histórias de Além-Túmulo,(I) (2017),"
Drama, Horror            ",98 min,6.4,$0.14M,"26,857",68        ,Jeremy Dyson,":
Andy Nyman, 
Martin Freeman, 
Paul Whitehouse, 
Alex Lawther
"
Quatro Vidas de um Cachorro,(2017),"
Adventure, Comedy, Drama            ",100 min,7.2,$64.51M,"59,890",43        ,Lasse Hallström,":
Josh Gad, 
Dennis Quaid, 
Peggy Lipton, 
Bryce Gheisar
"
Verônica: Jogo Sobrenatural,(I) (2017),"
Horror            ",105 min,6.2,,"31,441",,Paco Plaza,":
Sandra Escacena, 
Bruna González, 
Claudia Placer, 
Iván Chavero
"
