Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
O Incrível Hulk,(2008),"
Action, Adventure, Sci-Fi            ",112 min,6.7,$134.52M,"414,942",61        ,Louis Leterrier,":
Edward Norton, 
Liv Tyler, 
Tim Roth, 
William Hurt
"
Guerra ao Terror,(2008),"
Drama, Thriller, War            ",131 min,7.6,$17.02M,"402,972",95        ,Kathryn Bigelow,":
Jeremy Renner, 
Anthony Mackie, 
Brian Geraghty, 
Guy Pearce
"
WALL·E,(2008),"
Animation, Adventure, Family            ",98 min,8.4,$223.81M,"941,784",95        ,Andrew Stanton,":
Ben Burtt, 
Elissa Knight, 
Jeff Garlin, 
Fred Willard
"
Cloverfield: Monstro,(2008),"
Horror, Sci-Fi, Thriller            ",85 min,7.0,$80.05M,"359,406",64        ,Matt Reeves,":
Mike Vogel, 
Jessica Lucas, 
Lizzy Caplan, 
T.J. Miller
"
O Menino do Pijama Listrado,(2008),"
Drama, War            ",94 min,7.8,$9.03M,"177,860",55        ,Mark Herman,":
Asa Butterfield, 
David Thewlis, 
Rupert Friend, 
Zac Mattoon O'Brien
"
Mamma Mia! O Filme,(2008),"
Comedy, Musical, Romance            ",108 min,6.4,$144.13M,"201,802",51        ,Phyllida Lloyd,":
Meryl Streep, 
Pierce Brosnan, 
Amanda Seyfried, 
Stellan Skarsgård
"
O Procurado,(2008),"
Action, Crime, Fantasy            ",110 min,6.7,$134.51M,"347,989",64        ,Timur Bekmambetov,":
Angelina Jolie, 
James McAvoy, 
Morgan Freeman, 
Terence Stamp
"
Um Ato de Liberdade,(I) (2008),"
Action, Drama, History            ",137 min,7.2,$28.64M,"132,669",58        ,Edward Zwick,":
Daniel Craig, 
Liev Schreiber, 
Jamie Bell, 
Alexa Davalos
"
Rock'n'Rolla: A Grande Roubada,(2008),"
Action, Crime, Thriller            ",114 min,7.3,$5.69M,"224,617",53        ,Guy Ritchie,":
Gerard Butler, 
Tom Wilkinson, 
Idris Elba, 
Thandie Newton
"
Ressaca de Amor,(2008),"
Comedy, Drama, Romance            ",111 min,7.1,$63.17M,"252,938",67        ,Nicholas Stoller,":
Kristen Bell, 
Jason Segel, 
Paul Rudd, 
Mila Kunis
"
Indiana Jones e o Reino da Caveira de Cristal,(2008),"
Action, Adventure            ",122 min,6.1,$317.10M,"405,011",65        ,Steven Spielberg,":
Harrison Ford, 
Cate Blanchett, 
Shia LaBeouf, 
Karen Allen
"
Na Mira do Chefe,(2008),"
Comedy, Crime, Drama            ",107 min,7.9,$7.76M,"373,076",67        ,Martin McDonagh,":
Colin Farrell, 
Brendan Gleeson, 
Ciarán Hinds, 
Elizabeth Berrington
"
Mártires,(2008),"
Horror            ",99 min,7.1,,"77,528",,Pascal Laugier,":
Morjana Alaoui, 
Mylène Jampanoï, 
Catherine Bégin, 
Robert Toupin
"
Zohan: O Agente Bom de Corte,(2008),"
Comedy            ",113 min,5.5,$100.02M,"182,401",54        ,Dennis Dugan,":
Adam Sandler, 
John Turturro, 
Emmanuelle Chriqui, 
Nick Swardson
"
Gran Torino,(2008),"
Drama            ",116 min,8.1,$148.10M,"688,126",72        ,Clint Eastwood,":
Clint Eastwood, 
Bee Vang, 
Christopher Carley, 
Ahney Her
"
O Grande Mestre,(2008),"
Action, Biography, Drama            ",106 min,8.0,,"201,054",59        ,Wilson Yip,":
Donnie Yen, 
Simon Yam, 
Siu-Wong Fan, 
Ka Tung Lam
"
Hellboy II: O Exército Dourado,(2008),"
Action, Adventure, Fantasy            ",120 min,7.0,$75.75M,"248,266",78        ,Guillermo del Toro,":
Ron Perlman, 
Selma Blair, 
Doug Jones, 
John Alexander
"
Vicky Cristina Barcelona,(2008),"
Comedy, Drama, Romance            ",96 min,7.1,$23.22M,"232,686",70        ,Woody Allen,":
Rebecca Hall, 
Scarlett Johansson, 
Javier Bardem, 
Christopher Evan Welch
"
Star Wars: A Guerra dos Clones,(2008),"
Animation, Action, Adventure            ",98 min,5.9,$35.16M,"52,852",35        ,Dave Filoni,":
Matt Lanter, 
Nika Futterman, 
Tom Kane, 
Ashley Eckstein
"
A Casa das Coelhinhas,(2008),"
Comedy, Romance            ",97 min,5.5,$48.24M,"76,246",55        ,Fred Wolf,":
Anna Faris, 
Colin Hanks, 
Emma Stone, 
Kat Dennings
"
Rede de Mentiras,(2008),"
Action, Drama, Thriller            ",128 min,7.1,$39.39M,"204,305",57        ,Ridley Scott,":
Leonardo DiCaprio, 
Russell Crowe, 
Mark Strong, 
Golshifteh Farahani
"
Rambo IV,(2008),"
Action            ",92 min,7.0,$42.75M,"210,326",46        ,Sylvester Stallone,":
Sylvester Stallone, 
Julie Benz, 
Matthew Marsden, 
Graham McTavish
"
O Leitor,(2008),"
Drama, Romance            ",124 min,7.6,$34.19M,"222,207",58        ,Stephen Daldry,":
Kate Winslet, 
Ralph Fiennes, 
Bruno Ganz, 
Jeanette Hain
"
Sex and the City: O Filme,(2008),"
Comedy, Drama, Romance            ",145 min,5.6,$152.65M,"112,404",53        ,Michael Patrick King,":
Sarah Jessica Parker, 
Kim Cattrall, 
Cynthia Nixon, 
Kristin Davis
"
Jumper,(2008),"
Action, Adventure, Sci-Fi            ",88 min,6.1,$80.17M,"277,637",35        ,Doug Liman,":
Hayden Christensen, 
Samuel L. Jackson, 
Jamie Bell, 
Rachel Bilson
"
Sete Vidas,(2008),"
Drama            ",123 min,7.6,$69.95M,"275,235",36        ,Gabriele Muccino,":
Will Smith, 
Rosario Dawson, 
Woody Harrelson, 
Michael Ealy
"
"Pagando Bem, que Mal Tem?",(2008),"
Comedy, Romance            ",101 min,6.5,$31.46M,"168,709",56        ,Kevin Smith,":
Seth Rogen, 
Elizabeth Banks, 
Craig Robinson, 
Gerry Bednob
"
A Duquesa,(2008),"
Biography, Drama, History            ",110 min,6.9,$13.82M,"74,669",62        ,Saul Dibb,":
Keira Knightley, 
Ralph Fiennes, 
Dominic Cooper, 
Charlotte Rampling
"
Queime Depois de Ler,(2008),"
Comedy, Crime, Drama            ",96 min,7.0,$60.36M,"295,211",63        ,Ethan Coen,":
Brad Pitt, 
Frances McDormand, 
George Clooney, 
John Malkovich
"
Sex Drive: Rumo ao Sexo,(2008),"
Comedy, Romance            ",109 min,6.5,$8.40M,"81,065",49        ,Sean Anders,":
Josh Zuckerman, 
Clark Duke, 
Amanda Crew, 
James Marsden
"
Hancock,(2008),"
Action, Fantasy            ",92 min,6.4,$227.95M,"424,871",49        ,Peter Berg,":
Will Smith, 
Charlize Theron, 
Jason Bateman, 
Jae Head
"
Segurando as Pontas,(2008),"
Action, Comedy, Crime            ",111 min,7.0,$87.34M,"302,425",64        ,David Gordon Green,":
Seth Rogen, 
James Franco, 
Gary Cole, 
Danny McBride
"
A Troca,(2008),"
Biography, Crime, Drama            ",141 min,7.7,$35.74M,"227,413",63        ,Clint Eastwood,":
Angelina Jolie, 
Colm Feore, 
Amy Ryan, 
Gattlin Griffith
"
As Crônicas de Nárnia: Príncipe Caspian,(2008),"
Action, Adventure, Family            ",150 min,6.5,$141.62M,"184,963",62        ,Andrew Adamson,":
Ben Barnes, 
Skandar Keynes, 
Georgie Henley, 
William Moseley
"
O Dia em que a Terra Parou,(2008),"
Drama, Sci-Fi, Thriller            ",104 min,5.5,$79.37M,"158,592",40        ,Scott Derrickson,":
Keanu Reeves, 
Jennifer Connelly, 
Kathy Bates, 
Jaden Smith
"
Kung Fu Panda,(2008),"
Animation, Action, Adventure            ",92 min,7.5,$215.43M,"395,865",73        ,Mark Osborne,":
Jack Black, 
Ian McShane, 
Angelina Jolie, 
Dustin Hoffman
"
"Meu Nome é Taylor, Drillbit Taylor",(2008),"
Comedy, Drama            ",110 min,5.7,$32.85M,"56,253",41        ,Steven Brill,":
Owen Wilson, 
Josh Peck, 
Alex Frost, 
Nate Hartley
"
O Melhor Amigo da Noiva,(2008),"
Comedy, Romance            ",101 min,5.9,$46.01M,"64,646",37        ,Paul Weiland,":
Patrick Dempsey, 
Michelle Monaghan, 
Kevin McKidd, 
Kadeem Hardison
"
A Outra,(2008),"
Biography, Drama, History            ",115 min,6.7,$26.81M,"99,383",50        ,Justin Chadwick,":
Natalie Portman, 
Scarlett Johansson, 
Eric Bana, 
Jim Sturgess
"
Super-Heróis: A Liga da Injustiça,(2008),"
Comedy            ",87 min,1.9,$14.19M,"84,674",15        ,Jason Friedberg,":
Carmen Electra, 
Vanessa Lachey, 
Nicole Parker, 
Matt Lanter
"
Vestida para Casar,(2008),"
Comedy, Romance            ",111 min,6.1,$76.81M,"148,098",47        ,Anne Fletcher,":
Katherine Heigl, 
James Marsden, 
Malin Akerman, 
Brian Kerwin
"
Agente 86,(2008),"
Action, Adventure, Comedy            ",110 min,6.5,$130.32M,"194,882",54        ,Peter Segal,":
Steve Carell, 
Anne Hathaway, 
Alan Arkin, 
Dwayne Johnson
"
Bronson,(2008),"
Action, Biography, Crime            ",92 min,7.1,$0.10M,"113,625",71        ,Nicolas Winding Refn,":
Tom Hardy, 
Kelly Adams, 
Luing Andrews, 
Katy Barker
"
Controle Absoluto,(2008),"
Action, Mystery, Thriller            ",118 min,6.6,$101.11M,"170,244",43        ,D.J. Caruso,":
Shia LaBeouf, 
Michelle Monaghan, 
Rosario Dawson, 
Michael Chiklis
"
Deixa Ela Entrar,(2008),"
Drama, Horror, Romance            ",114 min,7.9,$2.12M,"198,729",82        ,Tomas Alfredson,":
Kåre Hedebrant, 
Lina Leandersson, 
Per Ragnar, 
Henrik Dahl
"
High School Musical 3: Ano da Formatura,(2008),"
Comedy, Drama, Family            ",112 min,4.7,$90.56M,"54,727",57        ,Kenny Ortega,":
Zac Efron, 
Vanessa Hudgens, 
Ashley Tisdale, 
Lucas Grabeel
"
10.000 A.C.,(2008),"
Action, Adventure, Drama            ",109 min,5.1,$94.78M,"121,986",34        ,Roland Emmerich,":
Camilla Belle, 
Steven Strait, 
Marco Khan, 
Cliff Curtis
"
Fim dos Tempos,(2008),"
Drama, Mystery, Sci-Fi            ",91 min,5.0,$64.51M,"189,541",34        ,M. Night Shyamalan,":
Mark Wahlberg, 
Zooey Deschanel, 
John Leguizamo, 
Ashlyn Sanchez
"
Três Vezes Amor,(2008),"
Comedy, Drama, Romance            ",112 min,7.1,$31.97M,"149,509",59        ,Adam Brooks,":
Ryan Reynolds, 
Rachel Weisz, 
Abigail Breslin, 
An Nguyen
"
Juízo Final,(2008),"
Action, Sci-Fi, Thriller            ",108 min,6.0,$10.96M,"70,297",51        ,Neil Marshall,":
Rhona Mitra, 
Bob Hoskins, 
Alexander Siddig, 
Caryn Peterson
"
The Spirit: O Filme,(2008),"
Action, Crime, Fantasy            ",103 min,4.8,$19.78M,"58,423",30        ,Frank Miller,":
Gabriel Macht, 
Samuel L. Jackson, 
Scarlett Johansson, 
Jaime King
"
Sem Saída,(2008),"
Horror, Thriller            ",91 min,6.8,$0.01M,"72,476",65        ,James Watkins,":
Kelly Reilly, 
Michael Fassbender, 
Tara Ellis, 
Jack O'Connell
"
O Lutador,(2008),"
Drama, Sport            ",109 min,7.9,$26.24M,"281,493",81        ,Darren Aronofsky,":
Mickey Rourke, 
Marisa Tomei, 
Evan Rachel Wood, 
Mark Margolis
"
Diário Proibido,(2008),"
Drama, Romance            ",101 min,5.7,,"9,886",,Christian Molina,":
Belén Fabra, 
Leonardo Sbaraglia, 
Llum Barrera, 
Geraldine Chaplin
"
Bolt: Supercão,(2008),"
Animation, Adventure, Comedy            ",96 min,6.8,$114.05M,"180,197",67        ,Byron Howard,":
John Travolta, 
Miley Cyrus, 
Susie Essman, 
Mark Walton
"
Dúvida,(I) (2008),"
Drama, Mystery            ",104 min,7.5,$33.42M,"116,476",68        ,John Patrick Shanley,":
Meryl Streep, 
Philip Seymour Hoffman, 
Amy Adams, 
Viola Davis
"
Operação Valquíria,(2008),"
Drama, History, Thriller            ",121 min,7.1,$83.08M,"218,887",56        ,Bryan Singer,":
Tom Cruise, 
Bill Nighy, 
Carice van Houten, 
Kenneth Branagh
"
Quebrando Regras,(2008),"
Action, Drama, Sport            ",113 min,6.6,$24.85M,"92,538",39        ,Jeff Wadlow,":
Sean Faris, 
Djimon Hounsou, 
Amber Heard, 
Cam Gigandet
"
Colegiais em Apuros,(2008),"
Comedy            ",94 min,4.6,$4.69M,"11,862",15        ,Deb Hagan,":
Drake Bell, 
Kevin Covais, 
Andrew Caldwell, 
Andree Moss
"
Os Estranhos,(2008),"
Horror, Mystery, Thriller            ",86 min,6.2,$52.60M,"112,993",47        ,Bryan Bertino,":
Scott Speedman, 
Liv Tyler, 
Gemma Ward, 
Alex Fisher
"
Efeito Dominó,(2008),"
Crime, Thriller            ",111 min,7.2,$30.03M,"168,371",69        ,Roger Donaldson,":
Jason Statham, 
Saffron Burrows, 
Stephen Campbell Moore, 
Daniel Mays
"
Um Faz de Conta Que Acontece,(2008),"
Comedy, Family, Fantasy            ",99 min,6.0,$110.10M,"84,536",33        ,Adam Shankman,":
Adam Sandler, 
Keri Russell, 
Courteney Cox, 
Guy Pearce
"
"Faça o Que eu Digo, Não Faça o Que eu Faço",(2008),"
Comedy            ",99 min,6.8,$67.29M,"214,450",61        ,David Wain,":
Paul Rudd, 
Seann William Scott, 
Elizabeth Banks, 
Christopher Mintz-Plasse
"
"Sinédoque, Nova York",(2008),"
Comedy, Drama            ",124 min,7.6,$3.08M,"75,742",67        ,Charlie Kaufman,":
Philip Seymour Hoffman, 
Samantha Morton, 
Michelle Williams, 
Catherine Keener
"
Austrália,(2008),"
Adventure, Comedy, Drama            ",165 min,6.6,$49.55M,"115,855",53        ,Baz Luhrmann,":
Nicole Kidman, 
Hugh Jackman, 
Shea Adams, 
Eddie Baroo
"
O Roqueiro,(2008),"
Comedy, Music            ",102 min,6.2,$6.41M,"35,840",53        ,Peter Cattaneo,":
Rainn Wilson, 
Josh Gad, 
Christina Applegate, 
Teddy Geiger
"
As Ruínas,(2008),"
Horror            ",90 min,5.8,$17.43M,"67,345",44        ,Carter Smith,":
Shawn Ashmore, 
Jena Malone, 
Jonathan Tucker, 
Laura Ramsey
"
Viagem ao Centro da Terra: O Filme,(2008),"
Action, Adventure, Family            ",93 min,5.8,$101.70M,"107,701",57        ,Eric Brevig,":
Brendan Fraser, 
Josh Hutcherson, 
Anita Briem, 
Seth Meyers
"
Amantes,(2008),"
Drama, Romance            ",110 min,7.0,$3.15M,"35,538",74        ,James Gray,":
Joaquin Phoenix, 
Gwyneth Paltrow, 
Vinessa Shaw, 
Anne Joyce
"
Speed Racer,(2008),"
Action, Adventure, Comedy            ",135 min,6.0,$43.95M,"66,452",37        ,Lana Wachowski,":
Emile Hirsch, 
Matthew Fox, 
Christina Ricci, 
Nicholas Elia
"
A Múmia: Tumba do Imperador Dragão,(2008),"
Action, Fantasy, Horror            ",112 min,5.2,$102.49M,"144,909",31        ,Rob Cohen,":
Brendan Fraser, 
Jet Li, 
Maria Bello, 
Michelle Yeoh
"
Ponyo: Uma Amizade que Veio do Mar,(2008),"
Animation, Adventure, Comedy            ",101 min,7.7,$15.09M,"111,456",86        ,Hayao Miyazaki,":
Cate Blanchett, 
Matt Damon, 
Liam Neeson, 
Tomoko Yamaguchi
"
Carga Explosiva 3,(2008),"
Action, Thriller            ",104 min,6.1,$31.72M,"151,265",51        ,Olivier Megaton,":
Jason Statham, 
Robert Knepper, 
Natalya Rudakova, 
François Berléand
"
Cidade das Sombras,(2008),"
Adventure, Family, Fantasy            ",90 min,6.5,$7.87M,"60,643",58        ,Gil Kenan,":
Saoirse Ronan, 
Toby Jones, 
Bill Murray, 
David Ryall
"
Corrida Mortal,(2008),"
Action, Sci-Fi, Thriller            ",105 min,6.4,$36.32M,"191,449",43        ,Paul W.S. Anderson,":
Jason Statham, 
Joan Allen, 
Tyrese Gibson, 
Ian McShane
"
As Crônicas de Spiderwick,(2008),"
Action, Adventure, Drama            ",96 min,6.5,$71.20M,"84,116",62        ,Mark Waters,":
Freddie Highmore, 
Sarah Bolger, 
David Strathairn, 
Mary-Louise Parker
"
Ponto de Vista,(2008),"
Action, Crime, Drama            ",90 min,6.6,$72.27M,"141,171",40        ,Pete Travis,":
Dennis Quaid, 
Forest Whitaker, 
Matthew Fox, 
Bruce McGill
"
Max Payne,(2008),"
Action, Crime, Drama            ",100 min,5.4,$40.69M,"119,244",31        ,John Moore,":
Mark Wahlberg, 
Mila Kunis, 
Beau Bridges, 
Ludacris
"
Milk: A Voz da Igualdade,(I) (2008),"
Biography, Drama            ",128 min,7.5,$31.84M,"158,949",84        ,Gus Van Sant,":
Sean Penn, 
Josh Brolin, 
Emile Hirsch, 
Diego Luna
"
Madagascar 2: A Grande Escapada,(2008),"
Animation, Adventure, Comedy            ",89 min,6.6,$180.01M,"192,364",61        ,Eric Darnell,":
Ben Stiller, 
Chris Rock, 
David Schwimmer, 
Jada Pinkett Smith
"
Espartalhões,(2008),"
Comedy            ",86 min,2.8,$38.23M,"99,028",9        ,Jason Friedberg,":
Sean Maguire, 
Kevin Sorbo, 
Carmen Electra, 
Ken Davitian
"
Ghost Town: Um Espírito Atrás de Mim,(I) (2008),"
Comedy, Drama, Fantasy            ",102 min,6.7,$13.21M,"67,097",72        ,David Koepp,":
Ricky Gervais, 
Greg Kinnear, 
Téa Leoni, 
Jordan Carlos
"
Tokyo!,(2008),"
Comedy, Drama, Fantasy            ",112 min,7.1,$0.35M,"8,882",63        ,Leos Carax,":
Ayako Fujitani, 
Ryô Kase, 
Ayumi Itô, 
Nao Ohmori
"
O Caçador,(2008),"
Action, Crime, Thriller            ",125 min,7.9,,"52,359",64        ,Hong-jin Na,":
Yoon-seok Kim, 
Jung-woo Ha, 
Yeong-hie Seo, 
Yoo-Jeong Kim
"
A Onda,(2008),"
Drama, Thriller            ",107 min,7.6,,"97,602",,Dennis Gansel,":
Jürgen Vogel, 
Frederick Lau, 
Max Riemelt, 
Jennifer Ulrich
"
Vigaristas,(2008),"
Action, Adventure, Comedy            ",114 min,6.8,$3.52M,"47,325",55        ,Rian Johnson,":
Rachel Weisz, 
Adrien Brody, 
Mark Ruffalo, 
Rinko Kikuchi
"
Marley & Eu,(2008),"
Comedy, Drama, Family            ",115 min,7.1,$143.15M,"140,226",53        ,David Frankel,":
Owen Wilson, 
Jennifer Aniston, 
Eric Dane, 
Kathleen Turner
"
Fome,(2008),"
Biography, Drama            ",96 min,7.6,$0.15M,"62,746",82        ,Steve McQueen,":
Stuart Graham, 
Laine Megaw, 
Brian Milligan, 
Liam McMahon
"
Madrugada Muito Louca 2,(2008),"
Adventure, Comedy            ",104 min,6.6,$38.09M,"127,109",57        ,Jon Hurwitz,":
John Cho, 
Kal Penn, 
Neil Patrick Harris, 
Rob Corddry
"
Nights and Weekends,(2008),"
Drama, Romance            ",80 min,6.1,$0.00M,"1,146",59        ,Greta Gerwig,":
Greta Gerwig, 
Joe Swanberg, 
Jay Duplass, 
Elizabeth Donius
"
O Reino Proibido,(2008),"
Action, Adventure, Fantasy            ",104 min,6.6,$52.08M,"98,474",57        ,Rob Minkoff,":
Jackie Chan, 
Jet Li, 
Michael Angarano, 
Juana Collignon
"
O Justiceiro: Em Zona de Guerra,(2008),"
Action, Crime, Drama            ",103 min,5.9,$7.95M,"58,496",30        ,Lexi Alexander,":
Ray Stevenson, 
Dominic West, 
Julie Benz, 
Doug Hutchison
"
O Casamento de Rachel,(2008),"
Drama, Romance            ",113 min,6.7,$12.80M,"45,908",82        ,Jonathan Demme,":
Anne Hathaway, 
Rosemarie DeWitt, 
Debra Winger, 
Sebastian Stan
"
Garota Mimada,(2008),"
Comedy, Drama, Romance            ",98 min,6.1,$0.02M,"46,758",,Nick Moore,":
Emma Roberts, 
Aidan Quinn, 
Natasha Richardson, 
Lexi Ainsworth
"
Ghajini,(2008),"
Action, Mystery, Thriller            ",183 min,7.3,$2.43M,"53,636",,A.R. Murugadoss,":
Aamir Khan, 
Asin Thottumkal, 
Jiah Khan, 
Tinnu Anand
"
Outlander: Guerreiro vs Predador,(2008),"
Action, Adventure, Fantasy            ",115 min,6.2,$0.16M,"69,773",40        ,Howard McCain,":
Jim Caviezel, 
Sophia Myles, 
Ron Perlman, 
Jack Huston
"
Ensaio Sobre a Cegueira,(2008),"
Drama, Mystery, Sci-Fi            ",121 min,6.6,$3.07M,"67,290",45        ,Fernando Meirelles,":
Julianne Moore, 
Mark Ruffalo, 
Gael García Bernal, 
Yûsuke Iseya
"
Super-Herói: O Filme,(2008),"
Action, Comedy            ",75 min,4.5,$26.64M,"61,201",33        ,Craig Mazin,":
Drake Bell, 
Leslie Nielsen, 
Sara Paxton, 
Christopher McDonald
"
Os Reis da Rua,(2008),"
Action, Crime, Drama            ",109 min,6.8,$26.42M,"104,400",55        ,David Ayer,":
Keanu Reeves, 
Forest Whitaker, 
Hugh Laurie, 
Chris Evans
"
As Duas Faces da Lei,(2008),"
Crime, Mystery, Thriller            ",101 min,6.0,$40.08M,"82,087",36        ,Jon Avnet,":
Robert De Niro, 
Al Pacino, 
Carla Gugino, 
50 Cent
"
Jogo de Amor em Las Vegas,(2008),"
Comedy, Romance            ",99 min,6.1,$80.28M,"160,072",36        ,Tom Vaughan,":
Cameron Diaz, 
Ashton Kutcher, 
Rob Corddry, 
Lake Bell
"
Appaloosa - Uma Cidade Sem Lei,(2008),"
Action, Crime, Drama            ",115 min,6.7,$20.21M,"56,652",64        ,Ed Harris,":
Ed Harris, 
Viggo Mortensen, 
Renée Zellweger, 
Jeremy Irons
"
No mires para abajo,(2008),"
Drama, Romance            ",85 min,6.0,,"2,381",,Eliseo Subiela,":
Antonella Costa, 
Leandro Stivelman, 
Hugo Arana, 
Mónica Galán
"
Amor Extremo,(2008),"
Biography, Drama, Romance            ",110 min,6.3,$0.03M,"15,730",39        ,John Maybury,":
Keira Knightley, 
Sienna Miller, 
Matthew Rhys, 
Simon Armstrong
"
Espelhos do Medo,(I) (2008),"
Horror, Mystery            ",110 min,6.1,$30.69M,"98,955",35        ,Alexandre Aja,":
Kiefer Sutherland, 
Paula Patton, 
Amy Smart, 
Cameron Boyce
"
A Gostosa e a Gosmenta,(2008),"
Comedy, Romance            ",91 min,1.9,$0.03M,"35,705",7        ,Tom Putnam,":
Paris Hilton, 
Joel David Moore, 
Christine Lakin, 
Johann Urb
"
Nick & Norah: Uma Noite de Amor e Música,(2008),"
Comedy, Drama, Music            ",90 min,6.6,$31.49M,"86,135",64        ,Peter Sollett,":
Michael Cera, 
Kat Dennings, 
Aaron Yoo, 
Rafi Gavron
"
Passageiros,(2008),"
Drama, Fantasy, Horror            ",93 min,5.9,$0.27M,"32,857",40        ,Rodrigo García,":
Anne Hathaway, 
Patrick Wilson, 
David Morse, 
Andre Braugher
"
Uma Mãe Para o Meu Bebê,(2008),"
Comedy, Romance            ",99 min,6.0,$60.27M,"40,275",55        ,Michael McCullers,":
Tina Fey, 
Amy Poehler, 
Sigourney Weaver, 
Greg Kinnear
"
Frost/Nixon,(2008),"
Biography, Drama, History            ",122 min,7.7,$18.59M,"98,728",80        ,Ron Howard,":
Frank Langella, 
Michael Sheen, 
Kevin Bacon, 
Sam Rockwell
"
Coração de Tinta: O Livro Mágico,(2008),"
Adventure, Family, Fantasy            ",106 min,6.1,$17.30M,"70,781",,Iain Softley,":
Brendan Fraser, 
Andy Serkis, 
Eliza Bennett, 
Sienna Guillory
"
"Ela Dança, Eu Danço 2",(2008),"
Drama, Music, Romance            ",98 min,6.2,$58.02M,"77,373",50        ,Jon M. Chu,":
Robert Hoffman, 
Briana Evigan, 
Cassie Ventura, 
Adam Sevani
"
Horton e o Mundo dos Quem!,(2008),"
Animation, Adventure, Comedy            ",86 min,6.8,$154.53M,"124,395",71        ,Jimmy Hayward,":
Jim Carrey, 
Steve Carell, 
Carol Burnett, 
Will Arnett
"
Contos do Dia das Bruxas,(2008),"
Comedy, Horror            ",82 min,6.8,,"76,748",,Michael Dougherty,":
Anna Paquin, 
Brian Cox, 
Dylan Baker, 
Rochelle Aytes
"
Os Invencíveis,(2008),"
Action, Adventure, Western            ",139 min,7.3,$0.13M,"31,589",69        ,Jee-woon Kim,":
Kang-ho Song, 
Byung-Hun Lee, 
Woo-sung Jung, 
Je-mun Yun
"
"Gatos, Fios Dentais e Amassos",(2008),"
Comedy, Drama, Romance            ",100 min,6.3,,"24,454",,Gurinder Chadha,":
Georgia Groome, 
Aaron Taylor-Johnson, 
Karen Taylor, 
Alan Davies
"
Jogos Mortais 5,(2008),"
Horror, Mystery, Thriller            ",92 min,5.8,$56.75M,"109,845",20        ,David Hackl,":
Scott Patterson, 
Costas Mandylor, 
Tobin Bell, 
Betsy Russell
"
A Lista: Você Está Livre Hoje?,(I) (2008),"
Crime, Drama, Mystery            ",107 min,6.1,$4.60M,"36,710",31        ,Marcel Langenegger,":
Hugh Jackman, 
Ewan McGregor, 
Michelle Williams, 
Bruce Altman
"
