Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Laços de Ternura,(1983),"
Comedy, Drama            ",132 min,7.4,$108.42M,"51,327",79        ,James L. Brooks,":
Shirley MacLaine, 
Debra Winger, 
Jack Nicholson, 
Danny DeVito
"
Uma História de Natal,(1983),"
Comedy, Family            ",94 min,8.0,$20.61M,"126,466",77        ,Bob Clark,":
Peter Billingsley, 
Melinda Dillon, 
Darren McGavin, 
Scott Schwartz
"
007 Contra Octopussy,(1983),"
Action, Adventure, Thriller            ",131 min,6.6,$67.90M,"89,423",63        ,John Glen,":
Roger Moore, 
Maud Adams, 
Louis Jourdan, 
Kristina Wayborn
"
Superman III,(1983),"
Action, Adventure, Comedy            ",125 min,5.0,$59.95M,"61,486",44        ,Richard Lester,":
Christopher Reeve, 
Richard Pryor, 
Margot Kidder, 
Jackie Cooper
"
Juventude em Fúria,(1983),"
Crime, Drama, Thriller            ",123 min,7.2,$9.20M,"13,114",53        ,Rick Rosenthal,":
Sean Penn, 
Reni Santoni, 
Jim Moody, 
Eric Gurry
"
Os Eleitos: Onde o Futuro Começa,(1983),"
Adventure, Biography, Drama            ",193 min,7.8,$21.50M,"53,635",91        ,Philip Kaufman,":
Sam Shepard, 
Scott Glenn, 
Ed Harris, 
Dennis Quaid
"
Na Hora da Zona Morta,(1983),"
Drama, Horror, Sci-Fi            ",103 min,7.2,$20.77M,"56,818",69        ,David Cronenberg,":
Christopher Walken, 
Brooke Adams, 
Tom Skerritt, 
Herbert Lom
"
Krull,(1983),"
Action, Adventure, Sci-Fi            ",116 min,6.1,$16.52M,"28,676",45        ,Peter Yates,":
Ken Marshall, 
Lysette Anthony, 
Freddie Jones, 
Francesca Annis
"
No Limite da Realidade,(1983),"
Horror, Sci-Fi            ",101 min,6.5,$29.50M,"31,297",44        ,Joe Dante,":
Dan Aykroyd, 
Albert Brooks, 
Vic Morrow, 
Doug McGrath
"
Acampamento Sinistro,(1983),"
Horror            ",84 min,6.3,$11.00M,"23,842",58        ,Robert Hiltzik,":
Felissa Rose, 
Jonathan Tiersten, 
Karen Fields, 
Christopher Collet
"
Fome de Viver,(1983),"
Drama, Horror            ",97 min,6.7,$5.98M,"21,619",52        ,Tony Scott,":
Catherine Deneuve, 
David Bowie, 
Susan Sarandon, 
Cliff De Young
"
Os Embalos de Sábado Continuam,(1983),"
Drama, Music, Romance            ",93 min,4.7,$64.89M,"13,726",23        ,Sylvester Stallone,":
John Travolta, 
Cynthia Rhodes, 
Finola Hughes, 
Steve Inwood
"
Mr. Mom: Dona de Casa por Acaso,(1983),"
Comedy, Drama            ",91 min,6.5,$64.80M,"19,941",50        ,Stan Dragoti,":
Michael Keaton, 
Teri Garr, 
Frederick Koehler, 
Taliesin Jaffe
"
O Selvagem da Motocicleta,(1983),"
Crime, Drama, Romance            ",94 min,7.2,$2.49M,"29,992",63        ,Francis Ford Coppola,":
Matt Dillon, 
Mickey Rourke, 
Diane Lane, 
Dennis Hopper
"
Cujo,(1983),"
Horror, Thriller            ",93 min,6.1,$21.20M,"36,516",57        ,Lewis Teague,":
Dee Wallace, 
Daniel Hugh Kelly, 
Danny Pintauro, 
Christopher Stone
"
Deathstalker - O Guerreiro Invencível,(1983),"
Adventure, Fantasy            ",80 min,4.6,$11.92M,"3,820",,James Sbardellati,":
Rick Hill, 
Barbi Benton, 
Richard Brooker, 
Lana Clarkson
"
Suburbia,(1983),"
Drama, Thriller            ",94 min,7.0,,"4,061",73        ,Penelope Spheeris,":
Chris Pedersen, 
Bill Coyne, 
Jennifer Clay, 
Timothy O'Brien
"
"Uma Escola Muito Especial, para Garotas",(1983),"
Comedy, Romance            ",89 min,5.3,$14.05M,"5,439",25        ,Noel Black,":
Phoebe Cates, 
Betsy Russell, 
Matthew Modine, 
Michael Zorek
"
Sonhos Rebeldes,(1983),"
Comedy, Romance            ",99 min,6.4,$16.80M,"12,169",66        ,Martha Coolidge,":
Nicolas Cage, 
Deborah Foreman, 
Elizabeth Daily, 
Michael Bowen
"
"Silkwood, Retrato de uma Coragem",(1983),"
Biography, Drama, History            ",131 min,7.2,$35.62M,"17,247",64        ,Mike Nichols,":
Meryl Streep, 
Kurt Russell, 
Cher, 
Craig T. Nelson
"
A Força do Carinho,(1983),"
Drama, Music            ",92 min,7.4,$8.44M,"8,750",,Bruce Beresford,":
Robert Duvall, 
Tess Harper, 
Betty Buckley, 
Wilford Brimley
"
Tudo por uma Herança,(1983),"
Comedy            ",95 min,6.3,$29.31M,"7,405",48        ,James Signorelli,":
Rodney Dangerfield, 
Joe Pesci, 
Geraldine Fitzgerald, 
Candice Azzara
"
Caçador do Espaço: Aventura na Zona Proibida,(1983),"
Action, Adventure, Sci-Fi            ",90 min,5.5,$16.48M,"5,039",,Lamont Johnson,":
Peter Strauss, 
Molly Ringwald, 
Ernie Hudson, 
Andrea Marcovicci
"
Psicose 2,(1983),"
Crime, Horror, Mystery            ",113 min,6.5,$34.73M,"22,166",54        ,Richard Franklin,":
Anthony Perkins, 
Vera Miles, 
Meg Tilly, 
Robert Loggia
"
Momento Inesquecível,(1983),"
Comedy, Drama            ",111 min,7.3,$5.90M,"19,646",82        ,Bill Forsyth,":
Burt Lancaster, 
Peter Riegert, 
Fulton Mackay, 
Denis Lawson
"
Tubarão 3,(1983),"
Adventure, Horror, Thriller            ",99 min,3.7,$45.52M,"37,150",27        ,Joe Alves,":
Dennis Quaid, 
Bess Armstrong, 
Simon MacCorkindale, 
Louis Gossett Jr.
"
Furyo: Em Nome da Honra,(1983),"
Drama, War            ",123 min,7.3,$2.31M,"13,990",,Nagisa Ôshima,":
David Bowie, 
Tom Conti, 
Ryuichi Sakamoto, 
Takeshi Kitano
"
Fogo e Gelo,(1983),"
Animation, Fantasy, Adventure            ",81 min,6.6,$0.76M,"8,843",45        ,Ralph Bakshi,":
Randy Norton, 
Cynthia Leake, 
Steve Sandor, 
Sean Hannon
"
Impacto Fulminante,(1983),"
Action, Crime, Thriller            ",117 min,6.6,$67.64M,"38,348",52        ,Clint Eastwood,":
Clint Eastwood, 
Sondra Locke, 
Pat Hingle, 
Bradford Dillman
"
Nostalgia,(1983),"
Drama            ",125 min,8.1,$0.01M,"20,076",,Andrei Tarkovsky,":
Oleg Yankovskiy, 
Erland Josephson, 
Domiziana Giordano, 
Patrizia Terreno
"
A Balada de Narayama,(1983),"
Drama            ",130 min,7.9,,"6,617",,Shôhei Imamura,":
Ken Ogata, 
Sumiko Sakamoto, 
Tonpei Hidari, 
Aki Takejô
"
Monty Python - O Sentido da Vida,(1983),"
Comedy, Musical            ",107 min,7.6,$14.93M,"108,346",,Terry Jones,":
John Cleese, 
Terry Gilliam, 
Eric Idle, 
Terry Jones
"
Taxi Especial,(1983),"
Action, Comedy            ",100 min,5.6,$16.13M,"4,176",46        ,Joel Schumacher,":
Max Gail, 
Adam Baldwin, 
Mr. T, 
Charlie Barnett
"
Bicicletas Voadoras,(1983),"
Adventure, Crime, Drama            ",88 min,5.5,,"4,507",53        ,Brian Trenchard-Smith,":
David Argue, 
John Ley, 
Nicole Kidman, 
Angelo D'Angelo
"
The Pirates of Penzance,(1983),"
Comedy, Musical, Romance            ",112 min,7.1,$0.69M,"3,068",66        ,Wilford Leach,":
Kevin Kline, 
Angela Lansbury, 
Linda Ronstadt, 
George Rose
"
A Chance,(1983),"
Drama, Romance, Sport            ",91 min,5.9,$17.23M,"14,865",62        ,Michael Chapman,":
Tom Cruise, 
Lea Thompson, 
Craig T. Nelson, 
Charles Cioffi
"
Trovão Azul,(1983),"
Action, Crime, Drama            ",109 min,6.4,$42.31M,"15,886",66        ,John Badham,":
Roy Scheider, 
Warren Oates, 
Candy Clark, 
Daniel Stern
"
A Grande Encrenca,(1983),"
Comedy            ",82 min,4.7,$2.08M,"2,642",34        ,Rafal Zielinski,":
Peter Keleghan, 
Kent Deuters, 
Linda Speciale, 
Alan Deveau
"
"McQuade, o Lobo Solitário",(1983),"
Action, Crime, Drama            ",107 min,6.4,$12.23M,"10,131",65        ,Steve Carver,":
Chuck Norris, 
David Carradine, 
Barbara Carrera, 
Leon Isaac Kennedy
"
Yentl,(1983),"
Drama, Musical, Romance            ",133 min,6.5,$40.22M,"11,820",,Barbra Streisand,":
Barbra Streisand, 
Amy Irving, 
Mandy Patinkin, 
Nehemiah Persoff
"
Projeto Brainstorm,(1983),"
Sci-Fi, Thriller            ",106 min,6.5,$8.90M,"10,379",57        ,Douglas Trumbull,":
Christopher Walken, 
Natalie Wood, 
Louise Fletcher, 
Cliff Robertson
"
Mistério no Parque Gorky,(1983),"
Crime, Drama, Mystery            ",128 min,6.8,$15.90M,"11,674",,Michael Apted,":
William Hurt, 
Lee Marvin, 
Brian Dennehy, 
Ian Bannen
"
Assassinatos na Fraternidade Secreta,(1983),"
Horror, Mystery, Thriller            ",91 min,6.0,$1.29M,"6,584",50        ,Mark Rosman,":
Kate McNeil, 
Eileen Davidson, 
Janis Ward, 
Robin Meloy
"
Uma Questão de Classe,(1983),"
Comedy, Drama, Romance            ",98 min,6.0,,"9,036",33        ,Lewis John Carlino,":
Jacqueline Bisset, 
Rob Lowe, 
Andrew McCarthy, 
Cliff Robertson
"
Medo,(I) (1983),"
Drama, Horror, Thriller            ",87 min,7.4,,"7,388",,Gerald Kargl,":
Erwin Leder, 
Robert Hunger-Bühler, 
Silvia Ryder, 
Karin Springer
"
A Viagem Musical,(1983),"
Animation, Fantasy, Music            ",77 min,6.6,$0.03M,"2,938",,Clive Smith,":
Don Francks, 
Gregory Salata, 
Susan Roman, 
Samantha Langevin
"
No Templo das Tentações,(1983),"
Fantasy, Mystery, Thriller            ",95 min,6.8,$8.40M,"7,887",,Jack Clayton,":
Jason Robards, 
Jonathan Pryce, 
Diane Ladd, 
Royal Dano
"
Hércules,(1983),"
Adventure, Fantasy            ",98 min,4.0,$10.68M,"3,310",,Luigi Cozzi,":
Lou Ferrigno, 
Brad Harris, 
Sybil Danning, 
Rossana Podestà
"
A Fortaleza Infernal,(1983),"
Drama, Fantasy, Horror            ",96 min,5.8,$3.76M,"10,220",34        ,Michael Mann,":
Scott Glenn, 
Ian McKellen, 
Alberta Watson, 
Jürgen Prochnow
"
Star 80,(1983),"
Biography, Drama            ",103 min,6.7,$6.47M,"5,428",63        ,Bob Fosse,":
Mariel Hemingway, 
Eric Roberts, 
Cliff Robertson, 
Carroll Baker
"
Porky 3,(1983),"
Comedy, Drama            ",100 min,4.9,$1.25M,"3,880",51        ,Curtis Hanson,":
Tom Cruise, 
Jackie Earle Haley, 
John Stockwell, 
John P. Navin Jr.
"
A Chave,(1983),"
Drama, History, Romance            ",116 min,5.5,,"2,371",,Tinto Brass,":
Frank Finlay, 
Stefania Sandrelli, 
Franco Branciaroli, 
Barbara Cupisti
"
Cerveja Maluca,(1983),"
Comedy, Crime, Sci-Fi            ",90 min,6.7,,"15,004",50        ,Rick Moranis,":
Rick Moranis, 
Dave Thomas, 
Max von Sydow, 
Paul Dooley
"
"Eddie, o Ídolo Pop",(1983),"
Drama, Music, Mystery            ",95 min,6.9,$4.79M,"6,419",51        ,Martin Davidson,":
Tom Berenger, 
Michael Paré, 
Joe Pantoliano, 
Matthew Laurance
"
A Força de um Amor,(1983),"
Action, Drama, Romance            ",100 min,5.9,$19.91M,"7,944",52        ,Jim McBride,":
Richard Gere, 
Valérie Kaprisky, 
Art Metrano, 
John P. Ryan
"
Metalstorm,(1983),"
Action, Adventure, Romance            ",84 min,3.8,$5.30M,"1,501",,Charles Band,":
Jeffrey Byron, 
Michael Preston, 
Tim Thomerson, 
Kelly Preston
"
O Médico Erótico,(1983),"
Comedy, Romance, Sci-Fi            ",93 min,6.4,$10.10M,"23,018",61        ,Carl Reiner,":
Steve Martin, 
Kathleen Turner, 
David Warner, 
Paul Benedict
"
Minha Professora de Francês,(1983),"
Comedy            ",97 min,5.2,$22.59M,"2,997",17        ,George Bowers,":
Matt Lattanzi, 
Caren Kaye, 
Kevin McCarthy, 
Clark Brandon
"
O Último Pesadelo,(1983),"
Horror, Mystery, Thriller            ",89 min,5.7,,"3,731",,Richard Ciupka,":
John Vernon, 
Samantha Eggar, 
Linda Thorson, 
Anne Ditchburn
"
Dez Minutos para Morrer,(1983),"
Crime, Drama, Thriller            ",101 min,6.3,$7.10M,"6,111",12        ,J. Lee Thompson,":
Charles Bronson, 
Lisa Eilbacher, 
Andrew Stevens, 
Gene Davis
"
De Volta para o Inferno,(1983),"
Action, Drama, Thriller            ",105 min,6.4,$30.50M,"8,490",38        ,Ted Kotcheff,":
Gene Hackman, 
Patrick Swayze, 
Robert Stack, 
Fred Ward
"
Embalos a Dois,(1983),"
Comedy, Fantasy, Romance            ",88 min,4.7,$23.65M,"3,704",5        ,John Herzfeld,":
John Travolta, 
Olivia Newton-John, 
Charles Durning, 
Oliver Reed
"
O Despertar de Rita,(1983),"
Comedy, Drama            ",110 min,7.2,$14.65M,"11,565",52        ,Lewis Gilbert,":
Michael Caine, 
Julie Walters, 
Michael Williams, 
Maureen Lipman
"
Primavera na Pele,(1983),"
Comedy, Romance            ",102 min,4.9,$24.07M,"2,510",17        ,Sean S. Cunningham,":
David Knell, 
Steve Bassett, 
Perry Lang, 
Paul Land
"
Mausoléu,(1983),"
Horror            ",96 min,5.1,,"1,534",,Michael Dugan,":
Marjoe Gortner, 
Bobbie Bresee, 
Norman Burton, 
Maurice Sherbanee
"
O Mundo Dos Jogadores,(1983),"
Comedy            ",88 min,4.5,,"1,677",,Greydon Clark,":
Joe Don Baker, 
Leif Green, 
Jim Greenleaf, 
Scott McGinnis
"
Agora Você Não Escapa,(1983),"
Comedy, Crime            ",85 min,3.5,$5.68M,"7,718",,Dick Lowry,":
Jackie Gleason, 
Jerry Reed, 
Paul Williams, 
Pat McCormick
"
Porky's 2: O Dia Seguinte,(1983),"
Comedy            ",98 min,5.1,$33.76M,"10,336",38        ,Bob Clark,":
Dan Monahan, 
Wyatt Knight, 
Mark Herrier, 
Roger Wilson
"
O Pirata da Barba Amarela,(1983),"
Action, Adventure, Comedy            ",96 min,6.0,$4.30M,"7,021",,Mel Damski,":
Graham Chapman, 
Peter Boyle, 
Cheech Marin, 
Tommy Chong
"
A Vingança do Ninja,(1983),"
Action, Crime, Drama            ",90 min,6.1,$10.33M,"4,103",,Sam Firstenberg,":
Shô Kosugi, 
Keith Vitali, 
Virgil Frye, 
Arthur Roberts
"
O Imbatível,(1983),"
Action, Comedy, Romance            ",96 min,4.9,$13.00M,"3,380",30        ,Hal Needham,":
Burt Reynolds, 
Ned Beatty, 
Jim Nabors, 
Parker Stevenson
"
Sahara,(1983),"
Adventure, Drama            ",111 min,5.0,$1.40M,"1,306",,Andrew V. McLaglen,":
Brooke Shields, 
Lambert Wilson, 
Horst Buchholz, 
John Rhys-Davies
"
Pauline na Praia,(1983),"
Comedy, Drama, Romance            ",95 min,7.4,,"6,097",,Éric Rohmer,":
Amanda Langlet, 
Arielle Dombasle, 
Pascal Greggory, 
Féodor Atkine
"
Zelig,(1983),"
Comedy            ",79 min,7.7,$11.80M,"38,038",,Woody Allen,":
Woody Allen, 
Mia Farrow, 
Patrick Horgan, 
John Buckwalter
"
Mortuary,(I) (1983),"
Horror            ",91 min,5.2,$4.32M,"1,417",,Howard Avedis,":
Mary Beth McDonough, 
David Wysocki, 
Bill Paxton, 
Lynda Day George
"
Os Lobos Nunca Choram,(1983),"
Adventure, Drama            ",105 min,7.5,$29.60M,"7,309",,Carroll Ballard,":
Charles Martin Smith, 
Brian Dennehy, 
Zachary Ittimangnaq, 
Samson Jorah
"
The Final Terror,(1983),"
Horror            ",82 min,5.2,,"2,320",,Andrew Davis,":
John Friedrich, 
Adrian Zmed, 
Ernest Harden Jr., 
Lewis Smith
"
Doutor Detroit e suas Mulheres,(1983),"
Comedy            ",89 min,5.3,$10.38M,"5,126",48        ,Michael Pressman,":
Dan Aykroyd, 
Howard Hesseman, 
Donna Dixon, 
Lydia Lei
"
Sob Fogo Cerrado,(1983),"
Drama, War            ",128 min,7.0,$5.70M,"6,512",,Roger Spottiswoode,":
Nick Nolte, 
Ed Harris, 
Gene Hackman, 
Joanna Cassidy
"
Amityville 3: O Demônio,(1983),"
Horror            ",105 min,4.1,$6.33M,"5,332",28        ,Richard Fleischer,":
Tony Roberts, 
Tess Harper, 
Robert Joy, 
Candy Clark
"
Retratos de uma Realidade,(1983),"
Biography, Drama, Romance            ",127 min,7.0,$0.20M,"1,453",,Martin Ritt,":
Mary Steenburgen, 
Rip Torn, 
Peter Coyote, 
Dana Hill
"
Correntes do Inferno,(1983),"
Action, Crime, Drama            ",95 min,4.9,$6.15M,"1,969",,Paul Nicholas,":
Linda Blair, 
John Vernon, 
Sybil Danning, 
Tamara Dobson
"
Na Rota do Oriente,(1983),"
Adventure, Drama, Romance            ",105 min,6.1,$28.40M,"4,676",42        ,Brian G. Hutton,":
Tom Selleck, 
Bess Armstrong, 
Jack Weston, 
Wilford Brimley
"
O Casal Osterman,(1983),"
Action, Drama, Thriller            ",103 min,5.9,$6.49M,"7,626",,Sam Peckinpah,":
Rutger Hauer, 
John Hurt, 
Craig T. Nelson, 
Dennis Hopper
"
Masoom,(1983),"
Drama, Family, Musical            ",165 min,8.5,,"3,266",,Shekhar Kapur,":
Naseeruddin Shah, 
Shabana Azmi, 
Jugal Hansraj, 
Urmila Matondkar
"
O Testamento,(1983),"
Drama            ",90 min,6.9,$2.04M,"5,456",,Lynne Littman,":
Jane Alexander, 
William Devane, 
Rossie Harris, 
Roxana Zal
"
Conquest,(1983),"
Action, Adventure, Fantasy            ",88 min,5.2,,"1,701",,Lucio Fulci,":
Jorge Rivero, 
Andrea Occhipinti, 
Conrado San Martín, 
Violeta Cela
"
Verão Assassino,(1983),"
Drama, Mystery            ",133 min,7.3,,"3,912",,Jean Becker,":
Isabelle Adjani, 
Alain Souchon, 
Suzanne Flon, 
Jenny Clève
"
Anno 2020 - I gladiatori del futuro,(1983),"
Action, Sci-Fi            ",91 min,4.5,,535,,Joe D'Amato,":
Al Cliver, 
Harrison Muller, 
Daniel Stephen, 
Peter Hooten
"
A Maldição da Pantera Cor-de-Rosa,(1983),"
Comedy, Crime, Mystery            ",109 min,4.3,$4.49M,"5,259",31        ,Blake Edwards,":
David Niven, 
Robert Wagner, 
Herbert Lom, 
Joanna Lumley
"
Eureka,(1983),"
Drama, Thriller            ",130 min,6.0,$0.12M,"2,749",,Nicolas Roeg,":
Gene Hackman, 
Theresa Russell, 
Rutger Hauer, 
Jane Lapotaire
"
Aos Nossos Amores,(1983),"
Drama, Romance            ",99 min,7.3,,"4,903",,Maurice Pialat,":
Sandrine Bonnaire, 
Maurice Pialat, 
Christophe Odent, 
Dominique Besnehard
"
El tesoro de la diosa blanca,(1983),"
Action, Adventure, Horror            ",83 min,3.5,,538,,Jesús Franco,":
Katja Bienert, 
Antonio Mayans, 
Aline Mess, 
Albino Graziani
"
Uma Noite no Paraíso,(1983),"
Drama, Romance            ",83 min,4.3,$5.56M,"1,106",,John G. Avildsen,":
Christopher Atkins, 
Lesley Ann Warren, 
Robert Logan, 
Deborah Rush
"
O Último Combate,(1983),"
Sci-Fi            ",92 min,6.8,,"5,286",,Luc Besson,":
Pierre Jolivet, 
Jean Bouise, 
Jean Reno, 
Fritz Wepper
"
O Negócio é Sobreviver,(1983),"
Comedy, Crime, Drama            ",103 min,5.9,$14.00M,"4,431",,Michael Ritchie,":
Walter Matthau, 
Robin Williams, 
Jerry Reed, 
James Wainwright
"
O Depredador,(1983),"
Horror            ",80 min,4.2,,762,,Edwin Brown,":
Debbie Thureson, 
Steve Bond, 
Lori Lethin, 
Robert Wald
"
Sou ou Não Sou,(1983),"
Comedy            ",107 min,6.8,$13.03M,"9,708",61        ,Alan Johnson,":
Mel Brooks, 
Anne Bancroft, 
Ronny Graham, 
Estelle Reiner
"
Projeto China,(1983),"
Action, Comedy            ",105 min,7.4,,"13,903",,Jackie Chan,":
Jackie Chan, 
Sammo Kam-Bo Hung, 
Biao Yuen, 
Dick Wei
"
E la Nave Va,(1983),"
Drama, History, Music            ",132 min,7.6,,"5,075",,Federico Fellini,":
Freddie Jones, 
Barbara Jefford, 
Victor Poletti, 
Peter Cellier
"
Maus Hábitos,(1983),"
Comedy, Drama            ",114 min,6.6,,"5,725",,Pedro Almodóvar,":
Cristina Sánchez Pascual, 
Will More, 
Laura Cepeda, 
Miguel Zúñiga
"
O Quarto Homem,(1983),"
Drama, Mystery, Thriller            ",102 min,7.2,,"6,610",,Paul Verhoeven,":
Jeroen Krabbé, 
Renée Soutendijk, 
Thom Hoffman, 
Dolf de Vries
"
Sweet Sixteen,(1983),"
Horror, Thriller            ",90 min,5.2,,"1,233",,Jim Sotos,":
Bo Hopkins, 
Susan Strasberg, 
Patrick Macnee, 
Don Stroud
"
A Mansão da Meia-Noite,(1983),"
Comedy, Horror, Mystery            ",102 min,6.3,,"2,837",,Pete Walker,":
Vincent Price, 
Christopher Lee, 
Peter Cushing, 
Desi Arnaz Jr.
"
"Another Time, Another Place",(1983),"
Drama, War            ",118 min,6.5,,241,,Michael Radford,":
Phyllis Logan, 
Giovanni Mauriello, 
Denise Coffey, 
Tom Watson
"
Carmen de Godard,(1983),"
Crime, Drama, Music            ",85 min,6.5,,"3,148",,Jean-Luc Godard,":
Maruschka Detmers, 
Jacques Bonnaffé, 
Myriem Roussel, 
Christophe Odent
"
Danton - O Processo da Revolução,(1983),"
Biography, Drama, History            ",136 min,7.5,,"5,930",,Andrzej Wajda,":
Gérard Depardieu, 
Wojciech Pszoniak, 
Anne Alvaro, 
Roland Blanche
"
Pesadelos Diabólicos,(1983),"
Horror, Sci-Fi            ",99 min,5.8,$6.67M,"2,738",39        ,Joseph Sargent,":
Cristina Raines, 
Joe Lambie, 
Anthony James, 
Clare Torao
"
Origem Desconhecida,(1983),"
Horror, Thriller            ",89 min,6.1,$1.08M,"2,588",51        ,George P. Cosmatos,":
Peter Weller, 
Jennifer Dale, 
Lawrence Dane, 
Kenneth Welsh
"
Le marginal,(1983),"
Action, Crime, Drama            ",100 min,6.4,,"2,220",,Jacques Deray,":
Jean-Paul Belmondo, 
Henry Silva, 
Carlos Sotto Mayor, 
Pierre Vernier
"
2019 - Dopo la caduta di New York,(1983),"
Action, Horror, Sci-Fi            ",96 min,5.6,,"2,609",,Sergio Martino,":
Michael Sopkiw, 
Valentine Monnier, 
George Eastman, 
Anna Kanakis
"
Sequestro sem Pista,(1983),"
Drama, Mystery            ",120 min,7.0,,"1,734",,Stanley R. Jaffe,":
Kate Nelligan, 
Judd Hirsch, 
David Dukes, 
Stockard Channing
"
O Esquadrão da Justiça,(1983),"
Crime, Drama, Mystery            ",109 min,6.3,$5.56M,"6,012",60        ,Peter Hyams,":
Michael Douglas, 
Hal Holbrook, 
Yaphet Kotto, 
Sharon Gless
"
O Retorno de Aliens - A Geração Mortal,(1983),"
Horror, Sci-Fi            ",81 min,6.1,,"3,855",,Douglas McKeown,":
Charles George Hildebrandt, 
Tom DeFranco, 
Richard Lee Porter, 
Jean Tafler
"
Yor - O Caçador do Futuro,(1983),"
Action, Adventure, Fantasy            ",88 min,4.5,$2.81M,"2,603",,Antonio Margheriti,":
Reb Brown, 
Corinne Cléry, 
John Steiner, 
Carole André
"
A Perversa,(1983),"
Adventure, Drama            ",98 min,4.6,$0.72M,"1,016",,Michael Winner,":
Faye Dunaway, 
Alan Bates, 
John Gielgud, 
Denholm Elliott
"
O Fiel Camareiro,(1983),"
Drama            ",118 min,7.6,$5.31M,"4,516",,Peter Yates,":
Albert Finney, 
Tom Courtenay, 
Edward Fox, 
Zena Walker
"
Uma Lâmina no Escuro,(1983),"
Horror, Mystery, Thriller            ",110 min,6.0,,"2,771",,Lamberto Bava,":
Andrea Occhipinti, 
Anny Papa, 
Fabiola Toledo, 
Michele Soavi
"
I nuovi barbari,(1983),"
Action, Romance, Sci-Fi            ",91 min,4.6,,"2,244",,Enzo G. Castellari,":
Giancarlo Prete, 
Fred Williamson, 
George Eastman, 
Anna Kanakis
"
Um Romance Maluco,(1983),"
Comedy, Drama, Romance            ",105 min,6.3,$1.87M,"1,634",,John Sayles,":
Rosanna Arquette, 
Vincent Spano, 
Joanna Merlin, 
Jack Davidson
"
Meus Problemas com as Mulheres,(1983),"
Comedy, Drama, Romance            ",110 min,5.2,$10.96M,"2,052",,Blake Edwards,":
Burt Reynolds, 
Julie Andrews, 
Kim Basinger, 
Marilu Henner
"
Independence Day,(1983),"
Drama, Romance            ",110 min,6.4,$0.15M,429,,Robert Mandel,":
Kathleen Quinlan, 
David Keith, 
Frances Sternhagen, 
Cliff De Young
"
Primeiros Desejos,(1983),"
Drama, Romance            ",93 min,4.7,,835,,David Hamilton,":
Monica Broeke, 
Patrick Bauchau, 
Inge Maria Granzow, 
Anja Schüte
"
Spasms,(1983),"
Horror, Sci-Fi            ",90 min,4.5,,869,,William Fruet,":
Peter Fonda, 
Oliver Reed, 
Kerrie Keane, 
Al Waxman
"
