Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Mal Posso Esperar,(1998),"
Comedy, Romance            ",100 min,6.5,$25.34M,"42,955",52        ,Harry Elfont,":
Jennifer Love Hewitt, 
Ethan Embry, 
Charlie Korsmo, 
Lauren Ambrose
"
Três é Demais,(1998),"
Comedy, Drama            ",93 min,7.7,$17.11M,"161,030",86        ,Wes Anderson,":
Jason Schwartzman, 
Bill Murray, 
Olivia Williams, 
Seymour Cassel
"
Elizabeth,(1998),"
Biography, Drama, History            ",124 min,7.4,$30.08M,"88,042",75        ,Shekhar Kapur,":
Cate Blanchett, 
Liz Giles, 
Rod Culbertson, 
Paul Fox
"
Following,(1998),"
Crime, Mystery, Thriller            ",69 min,7.5,$0.05M,"80,659",60        ,Christopher Nolan,":
Jeremy Theobald, 
Alex Haw, 
Lucy Russell, 
John Nolan
"
Jornada nas Estrelas: Insurreição,(1998),"
Action, Adventure, Sci-Fi            ",103 min,6.4,$70.12M,"67,150",64        ,Jonathan Frakes,":
Patrick Stewart, 
Jonathan Frakes, 
Brent Spiner, 
LeVar Burton
"
O Homem da Máscara de Ferro,(I) (1998),"
Action, Adventure, Drama            ",132 min,6.5,$56.97M,"150,076",48        ,Randall Wallace,":
Leonardo DiCaprio, 
Jeremy Irons, 
John Malkovich, 
Gérard Depardieu
"
Velvet Goldmine,(1998),"
Drama, Music            ",118 min,7.0,$1.05M,"32,447",65        ,Todd Haynes,":
Ewan McGregor, 
Jonathan Rhys Meyers, 
Christian Bale, 
Toni Collette
"
Tentáculos,(1998),"
Action, Adventure, Horror            ",106 min,6.1,$11.20M,"31,768",,Stephen Sommers,":
Treat Williams, 
Famke Janssen, 
Anthony Heald, 
Kevin J. O'Connor
"
Love Is the Devil: Study for a Portrait of Francis Bacon,(1998),"
Biography, Drama, Romance            ",87 min,6.5,$0.34M,"3,232",,John Maybury,":
Derek Jacobi, 
Daniel Craig, 
Tilda Swinton, 
Anne Lambton
"
Psicose,(1998),"
Horror, Mystery, Thriller            ",105 min,4.6,$21.46M,"44,024",47        ,Gus Van Sant,":
Vince Vaughn, 
Anne Heche, 
Julianne Moore, 
Viggo Mortensen
"
Pequenos Guerreiros,(1998),"
Action, Adventure, Comedy            ",108 min,6.2,$54.68M,"88,304",,Joe Dante,":
Kirsten Dunst, 
Gregory Smith, 
David Cross, 
Jay Mohr
"
Pi,(1998),"
Drama, Horror, Mystery            ",84 min,7.4,$3.22M,"163,619",72        ,Darren Aronofsky,":
Sean Gullette, 
Mark Margolis, 
Ben Shenkman, 
Pamela Hart
"
A Experiência II: A Mutação,(1998),"
Action, Horror, Sci-Fi            ",93 min,4.4,$19.17M,"26,298",19        ,Peter Medak,":
Natasha Henstridge, 
Michael Madsen, 
Marg Helgenberger, 
Mykelti Williamson
"
"Patch Adams, o Amor é Contagioso",(1998),"
Biography, Comedy, Drama            ",115 min,6.8,$135.03M,"98,589",25        ,Tom Shadyac,":
Robin Williams, 
Daniel London, 
Monica Potter, 
Philip Seymour Hoffman
"
Da Magia à Sedução,(1998),"
Comedy, Drama, Fantasy            ",104 min,6.3,$46.68M,"68,168",46        ,Griffin Dunne,":
Sandra Bullock, 
Nicole Kidman, 
Stockard Channing, 
Dianne Wiest
"
Grandes Esperanças,(1998),"
Drama, Romance            ",111 min,6.9,$26.33M,"49,360",55        ,Alfonso Cuarón,":
Ethan Hawke, 
Gwyneth Paltrow, 
Hank Azaria, 
Chris Cooper
"
Nova York Sitiada,(1998),"
Action, Thriller            ",116 min,6.4,$40.98M,"66,015",53        ,Edward Zwick,":
Denzel Washington, 
Bruce Willis, 
Annette Bening, 
Tony Shalhoub
"
Buffalo 66,(1998),"
Comedy, Crime, Drama            ",110 min,7.5,$2.38M,"44,251",68        ,Vincent Gallo,":
Vincent Gallo, 
Christina Ricci, 
Ben Gazzara, 
Mickey Rourke
"
Studio 54,(1998),"
Drama, Music            ",93 min,5.9,$16.57M,"30,657",33        ,Mark Christopher,":
Ryan Phillippe, 
Salma Hayek, 
Neve Campbell, 
Mike Myers
"
Lenda Urbana,(1998),"
Horror, Mystery, Thriller            ",99 min,5.6,$38.07M,"56,852",35        ,Jamie Blanks,":
Jared Leto, 
Alicia Witt, 
Rebecca Gayheart, 
Michael Rosenbaum
"
Lado a Lado,(1998),"
Comedy, Drama            ",125 min,6.8,$91.14M,"57,536",58        ,Chris Columbus,":
Julia Roberts, 
Susan Sarandon, 
Ed Harris, 
Jena Malone
"
Código para o Inferno,(1998),"
Action, Crime, Drama            ",111 min,6.1,$32.94M,"64,412",37        ,Harold Becker,":
Bruce Willis, 
Miko Hughes, 
Alec Baldwin, 
Chi McBride
"
U.S. Marshals: Os Federais,(1998),"
Action, Crime, Thriller            ",131 min,6.5,$57.17M,"91,517",47        ,Stuart Baird,":
Tommy Lee Jones, 
Wesley Snipes, 
Robert Downey Jr., 
Joe Pantoliano
"
"Corra, Lola, Corra",(1998),"
Crime, Drama, Thriller            ",81 min,7.7,$7.27M,"182,143",77        ,Tom Tykwer,":
Franka Potente, 
Moritz Bleibtreu, 
Herbert Knaup, 
Nina Petri
"
Vampiros de John Carpenter,(1998),"
Action, Horror, Thriller            ",108 min,6.2,$20.24M,"50,275",42        ,John Carpenter,":
James Woods, 
Daniel Baldwin, 
Sheryl Lee, 
Thomas Ian Griffith
"
Jogada Decisiva,(1998),"
Drama, Sport            ",136 min,6.9,$21.55M,"42,152",63        ,Spike Lee,":
Denzel Washington, 
Milla Jovovich, 
Ray Allen, 
Rosario Dawson
"
Sem Trapaça Não tem Graça,(1998),"
Comedy, Sport            ",103 min,6.5,$6.94M,"54,738",38        ,David Zucker,":
Trey Parker, 
Matt Stone, 
Dian Bachar, 
Yasmine Bleeth
"
Um Crime Perfeito,(1998),"
Crime, Drama, Thriller            ",107 min,6.5,$67.64M,"75,354",50        ,Andrew Davis,":
Michael Douglas, 
Gwyneth Paltrow, 
Viggo Mortensen, 
David Suchet
"
Cidade dos Anjos,(1998),"
Drama, Fantasy, Romance            ",114 min,6.7,$78.69M,"109,332",54        ,Brad Silberling,":
Nicolas Cage, 
Meg Ryan, 
Andre Braugher, 
Dennis Franz
"
Os Miseráveis,(1998),"
Crime, Drama, History            ",134 min,7.5,$14.10M,"36,675",,Bille August,":
Liam Neeson, 
Geoffrey Rush, 
Uma Thurman, 
Christopher Adamson
"
Sozinho Contra Todos,(1998),"
Crime, Drama, Thriller            ",93 min,7.4,$0.05M,"18,920",,Gaspar Noé,":
Philippe Nahon, 
Blandine Lenoir, 
Frankie Pain, 
Martine Audrain
"
A Negociação,(1998),"
Action, Crime, Drama            ",140 min,7.3,$44.48M,"125,009",62        ,F. Gary Gray,":
Samuel L. Jackson, 
Kevin Spacey, 
David Morse, 
Ron Rifkin
"
O Soldado do Futuro,(I) (1998),"
Action, Drama, Sci-Fi            ",99 min,6.0,$14.57M,"49,986",,Paul W.S. Anderson,":
Kurt Russell, 
Jason Scott Lee, 
Jason Isaacs, 
Connie Nielsen
"
Esfera,(1998),"
Action, Mystery, Sci-Fi            ",134 min,6.1,$37.02M,"95,777",35        ,Barry Levinson,":
Dustin Hoffman, 
Sharon Stone, 
Samuel L. Jackson, 
Peter Coyote
"
Enigma do Poder,(1998),"
Drama, Mystery, Sci-Fi            ",93 min,5.0,$0.02M,"4,144",31        ,Abel Ferrara,":
Christopher Walken, 
Willem Dafoe, 
Asia Argento, 
Annabella Sciorra
"
A Noiva de Chucky,(1998),"
Comedy, Horror            ",89 min,5.4,$32.38M,"49,875",48        ,Ronny Yu,":
Jennifer Tilly, 
Brad Dourif, 
Katherine Heigl, 
Nick Stabile
"
Ring: O Chamado,(1998),"
Horror, Mystery            ",96 min,7.2,,"60,315",,Hideo Nakata,":
Nanako Matsushima, 
Miki Nakatani, 
Yûko Takeuchi, 
Hitomi Satô
"
Poderoso Joe,(1998),"
Action, Adventure, Family            ",114 min,5.6,$50.63M,"26,520",51        ,Ron Underwood,":
Bill Paxton, 
Charlize Theron, 
Rade Serbedzija, 
Peter Firth
"
De Caso com o Acaso,(1998),"
Comedy, Drama, Fantasy            ",99 min,6.7,$11.88M,"60,534",59        ,Peter Howitt,":
Gwyneth Paltrow, 
John Hannah, 
John Lynch, 
Jeanne Tripplehorn
"
A Razão do Meu Afeto,(1998),"
Comedy, Drama, Romance            ",111 min,6.0,$29.11M,"18,051",51        ,Nicholas Hytner,":
Jennifer Aniston, 
Paul Rudd, 
Kali Rocha, 
Lena Cardwell
"
Um Plano Simples,(1998),"
Crime, Drama, Thriller            ",121 min,7.5,$16.31M,"60,018",82        ,Sam Raimi,":
Bill Paxton, 
Billy Bob Thornton, 
Bridget Fonda, 
Brent Briscoe
"
Os Vingadores,(1998),"
Action, Adventure, Sci-Fi            ",89 min,3.8,$23.32M,"39,634",12        ,Jeremiah S. Chechik,":
Ralph Fiennes, 
Uma Thurman, 
Sean Connery, 
Patrick Macnee
"
Monella - A Travessa,(1998),"
Comedy, Romance            ",105 min,5.2,,"2,929",,Tinto Brass,":
Anna Ammirati, 
Patrick Mower, 
Max Parodi, 
Susanna Martinková
"
O Aprendiz,(1998),"
Crime, Drama, Thriller            ",111 min,6.7,$8.84M,"34,197",51        ,Bryan Singer,":
Ian McKellen, 
Brad Renfro, 
Joshua Jackson, 
Mickey Cottrell
"
Comportamento Suspeito,(1998),"
Horror, Mystery, Sci-Fi            ",84 min,5.6,$17.41M,"20,042",,David Nutter,":
James Marsden, 
Katie Holmes, 
Nick Stahl, 
Tobias Mehler
"
Olhos de Serpente,(1998),"
Crime, Mystery, Thriller            ",98 min,6.0,$55.59M,"72,974",52        ,Brian De Palma,":
Nicolas Cage, 
Gary Sinise, 
John Heard, 
Carla Gugino
"
A Lenda do Pianista do Mar,(1998),"
Drama, Music, Romance            ",169 min,8.1,$0.26M,"55,227",58        ,Giuseppe Tornatore,":
Tim Roth, 
Pruitt Taylor Vince, 
Mélanie Thierry, 
Bill Nunn
"
Arquivo X: O Filme,(1998),"
Drama, Mystery, Sci-Fi            ",121 min,7.0,$83.90M,"97,601",60        ,Rob Bowman,":
David Duchovny, 
Gillian Anderson, 
John Neville, 
William B. Davis
"
Pela Vida de um Amigo,(1998),"
Drama, Romance, Thriller            ",111 min,6.9,$8.29M,"13,211",54        ,Joseph Ruben,":
Vince Vaughn, 
Anne Heche, 
Joaquin Phoenix, 
David Conrad
"
Festa de Família,(1998),"
Drama            ",105 min,8.0,$1.65M,"74,775",82        ,Thomas Vinterberg,":
Ulrich Thomsen, 
Henning Moritzen, 
Thomas Bo Larsen, 
Paprika Steen
"
Fantasmas,(1998),"
Horror, Sci-Fi, Thriller            ",96 min,5.5,$5.66M,"18,876",26        ,Joe Chappelle,":
Peter O'Toole, 
Rose McGowan, 
Joanna Going, 
Liev Schreiber
"
Uma Loucura de Casamento,(1998),"
Comedy, Crime, Thriller            ",100 min,6.4,$9.80M,"43,638",31        ,Peter Berg,":
Christian Slater, 
Daniel Stern, 
Cameron Diaz, 
Jon Favreau
"
Táxi - Velocidade nas Ruas,(I) (1998),"
Action, Comedy, Crime            ",86 min,7.0,$0.27M,"73,372",,Gérard Pirès,":
Samy Naceri, 
Frédéric Diefenthal, 
Marion Cotillard, 
Manuela Gourary
"
Homenzinhos,(1998),"
Drama            ",98 min,6.2,,440,,Rodney Gibbons,":
Kathleen Fee, 
Michael Caloz, 
Mariel Hemingway, 
Ben Cook
"
Newton Boys: Irmãos Fora-da-Lei,(1998),"
Action, Crime, Drama            ",122 min,6.1,$10.30M,"9,973",57        ,Richard Linklater,":
Matthew McConaughey, 
Ethan Hawke, 
Skeet Ulrich, 
Vincent D'Onofrio
"
Halloween H20: Vinte Anos Depois,(1998),"
Horror, Thriller            ",86 min,5.7,$55.04M,"63,185",52        ,Steve Miner,":
Jamie Lee Curtis, 
Josh Hartnett, 
Adam Arkin, 
Michelle Williams
"
Deuses e Monstros,(1998),"
Biography, Drama            ",105 min,7.4,$6.39M,"28,077",74        ,Bill Condon,":
Ian McKellen, 
Brendan Fraser, 
Lynn Redgrave, 
Lolita Davidovich
"
Os Idiotas,(1998),"
Comedy, Drama            ",117 min,6.8,$0.01M,"28,518",47        ,Lars von Trier,":
Bodil Jørgensen, 
Jens Albinus, 
Anne Louise Hassing, 
Troels Lyby
"
Eu Ainda Sei o que Vocês Fizeram no Verão Passado,(1998),"
Horror, Mystery            ",100 min,4.7,$40.00M,"65,635",21        ,Danny Cannon,":
Jennifer Love Hewitt, 
Freddie Prinze Jr., 
Brandy Norwood, 
Mekhi Phifer
"
Uma Noite Mágica,(1998),"
Comedy, Drama, Family            ",101 min,5.4,$34.55M,"31,353",,Troy Miller,":
Michael Keaton, 
Kelly Preston, 
Joseph Cross, 
Mark Addy
"
"Gata Preta, Gato Branco",(1998),"
Comedy, Crime, Romance            ",127 min,8.1,$0.35M,"48,344",73        ,Emir Kusturica,":
Bajram Severdzan, 
Srdjan 'Zika' Todorovic, 
Branka Katic, 
Florijan Ajdini
"
The Interview,(1998),"
Thriller, Crime, Drama            ",104 min,7.1,,"6,668",,Craig Monahan,":
Hugo Weaving, 
Tony Martin, 
Aaron Jeffery, 
Paul Sonkkila
"
A Espada Mágica: A Lenda de Camelot,(1998),"
Animation, Adventure, Comedy            ",86 min,6.3,$22.72M,"13,887",,Frederik Du Chau,":
Jessalyn Gilsig, 
Cary Elwes, 
Andrea Corr, 
Bryan White
"
A Qualquer Preço,(1998),"
Drama            ",115 min,6.6,$56.70M,"26,427",68        ,Steven Zaillian,":
John Travolta, 
Robert Duvall, 
Kathleen Quinlan, 
Tony Shalhoub
"
Trabalho Sujo,(1998),"
Comedy            ",82 min,6.5,$9.98M,"22,771",,Bob Saget,":
Norm MacDonald, 
Jack Warden, 
Artie Lange, 
Traylor Howard
"
Os Quase Heróis,(1998),"
Adventure, Comedy, Western            ",90 min,5.9,$6.11M,"14,993",,Christopher Guest,":
Chris Farley, 
Matthew Perry, 
Bokeem Woodbine, 
Barry Del Sherman
"
Os Irmãos Cara de Pau 2000,(1998),"
Action, Comedy, Crime            ",123 min,4.9,$13.98M,"30,392",,John Landis,":
Dan Aykroyd, 
John Goodman, 
Walter Levine, 
Tom Davis
"
Amigas de Colégio,(1998),"
Comedy, Drama, Romance            ",89 min,7.5,$0.17M,"48,347",73        ,Lukas Moodysson,":
Alexandra Dahlström, 
Rebecka Liljeberg, 
Erica Carlson, 
Mathias Rust
"
Pequeno Milagre,(1998),"
Comedy, Drama, Family            ",114 min,6.8,$18.25M,"20,048",39        ,Mark Steven Johnson,":
Ian Michael Smith, 
Joseph Mazzello, 
Ashley Judd, 
Oliver Platt
"
Até que a Morte nos Separe,(1998),"
Crime, Mystery, Thriller            ",114 min,5.7,$1.53M,"10,205",65        ,Robert Altman,":
Kenneth Branagh, 
Embeth Davidtz, 
Robert Downey Jr., 
Daryl Hannah
"
Segredos do Poder,(1998),"
Comedy, Drama            ",143 min,6.6,$38.97M,"26,542",70        ,Mike Nichols,":
John Travolta, 
Emma Thompson, 
Kathy Bates, 
Larry Hagman
"
SLC Punk!,(1998),"
Comedy, Drama, Music            ",97 min,7.5,$0.30M,"24,895",50        ,James Merendino,":
Matthew Lillard, 
Michael A. Goorjian, 
Annabeth Gish, 
Jennifer Lien
"
O Violino Vermelho,(1998),"
Drama, Music, Mystery            ",130 min,7.6,$9.47M,"30,614",57        ,François Girard,":
Carlo Cecchi, 
Jean-Luc Bideau, 
Christoph Koncz, 
Jason Flemyng
"
Tempestade,(1998),"
Action, Crime, Drama            ",97 min,5.9,$19.82M,"31,002",36        ,Mikael Salomon,":
Morgan Freeman, 
Christian Slater, 
Randy Quaid, 
Minnie Driver
"
Madeline,(1998),"
Comedy, Family            ",88 min,5.9,$29.77M,"6,357",,Daisy von Scherler Mayer,":
Frances McDormand, 
Nigel Hawthorne, 
Hatty Jones, 
Ben Daniels
"
Quem Sou Eu?,(1998),"
Action, Adventure, Comedy            ",120 min,6.8,,"34,884",,Benny Chan,":
Jackie Chan, 
Michelle Ferre, 
Mirai Yamamoto, 
Ron Smerczak
"
Pokémon: O Filme - Mewtwo Contra-Ataca,(1998),"
Animation, Action, Adventure            ",96 min,6.2,$85.74M,"37,608",35        ,Kunihiko Yuyama,":
Veronica Taylor, 
Rachael Lillis, 
Eric Stuart, 
Jay Goede
"
Belly,(1998),"
Crime, Drama            ",96 min,6.2,$9.63M,"8,700",,Hype Williams,":
Nas, 
DMX, 
Taral Hicks, 
Tionne 'T-Boz' Watkins
"
Clay Pigeons,(1998),"
Comedy, Crime            ",104 min,6.6,$1.79M,"10,319",46        ,David Dobkin,":
Joaquin Phoenix, 
Vince Vaughn, 
Janeane Garofalo, 
Gregory Sporleder
"
Bem Amada,(1998),"
Drama, History, Horror            ",172 min,6.0,$22.85M,"6,819",57        ,Jonathan Demme,":
Oprah Winfrey, 
Danny Glover, 
Yada Beener, 
Emil Pinnock
"
Players Club,(1998),"
Comedy, Drama            ",104 min,5.9,$23.03M,"5,957",,Ice Cube,":
LisaRaye McCoy, 
Dick Anthony Williams, 
Judyann Elder, 
Chrystale Wilson
"
Assassinos Substitutos,(1998),"
Action, Crime, Thriller            ",87 min,6.2,$18.97M,"26,045",42        ,Antoine Fuqua,":
Yun-Fat Chow, 
Mira Sorvino, 
Michael Rooker, 
Kenneth Tsang
"
Celebridades,(1998),"
Comedy, Drama            ",113 min,6.3,$5.03M,"23,252",41        ,Woody Allen,":
Kenneth Branagh, 
Judy Davis, 
Leonardo DiCaprio, 
Greg Mottola
"
Em Luta Pelo Amor,(1998),"
Biography, Drama, Romance            ",111 min,7.2,$4.53M,"15,314",,Marshall Herskovitz,":
Catherine McCormack, 
Rufus Sewell, 
Oliver Platt, 
Fred Ward
"
Fugindo do Passado,(1998),"
Crime, Drama, Mystery            ",94 min,6.2,$15.03M,"9,719",,Robert Benton,":
Paul Newman, 
Susan Sarandon, 
Gene Hackman, 
Reese Witherspoon
"
Tiro e Queda,(1998),"
Action, Comedy, Crime            ",91 min,6.1,$27.05M,"27,579",31        ,Kirk Wong,":
Mark Wahlberg, 
Lou Diamond Phillips, 
Christina Applegate, 
Avery Brooks
"
