Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
O Hobbit: A Batalha dos Cinco Exércitos,(2014),"
Adventure, Fantasy            ",144 min,7.4,$255.12M,"451,653",59        ,Peter Jackson,":
Ian McKellen, 
Martin Freeman, 
Richard Armitage, 
Cate Blanchett
"
Maze Runner: Correr ou Morrer,(2014),"
Action, Mystery, Sci-Fi            ",113 min,6.8,$102.43M,"397,615",57        ,Wes Ball,":
Dylan O'Brien, 
Kaya Scodelario, 
Will Poulter, 
Thomas Brodie-Sangster
"
Tusk: A Transformação,(2014),"
Comedy, Drama, Horror            ",102 min,5.3,$1.82M,"43,050",55        ,Kevin Smith,":
Justin Long, 
Michael Parks, 
Haley Joel Osment, 
Genesis Rodriguez
"
Drácula: A História Nunca Contada,(2014),"
Action, Drama, Fantasy            ",92 min,6.3,$56.28M,"169,750",40        ,Gary Shore,":
Luke Evans, 
Dominic Cooper, 
Sarah Gadon, 
Art Parkinson
"
O Protetor,(2014),"
Action, Crime, Thriller            ",132 min,7.2,$101.53M,"313,675",57        ,Antoine Fuqua,":
Denzel Washington, 
Marton Csokas, 
Chloë Grace Moretz, 
David Harbour
"
Chef,(2014),"
Adventure, Comedy, Drama            ",114 min,7.3,$30.64M,"181,812",68        ,Jon Favreau,":
Jon Favreau, 
Robert Downey Jr., 
Scarlett Johansson, 
Dustin Hoffman
"
Operação Big Hero,(2014),"
Animation, Action, Adventure            ",102 min,7.8,$222.53M,"386,982",74        ,Don Hall,":
Ryan Potter, 
Scott Adsit, 
Jamie Chung, 
T.J. Miller
"
Godzilla,(2014),"
Action, Adventure, Sci-Fi            ",123 min,6.4,$200.68M,"362,511",62        ,Gareth Edwards,":
Aaron Taylor-Johnson, 
Elizabeth Olsen, 
Bryan Cranston, 
Ken Watanabe
"
Corrente do Mal,(2014),"
Horror, Mystery, Thriller            ",100 min,6.8,$14.67M,"193,701",83        ,David Robert Mitchell,":
Maika Monroe, 
Keir Gilchrist, 
Olivia Luccardi, 
Lili Sepe
"
Boyhood: Da Infância à Juventude,(I) (2014),"
Drama            ",165 min,7.9,$25.38M,"322,846",100        ,Richard Linklater,":
Ellar Coltrane, 
Patricia Arquette, 
Ethan Hawke, 
Elijah Smith
"
À Procura,(I) (2014),"
Crime, Drama, Mystery            ",112 min,5.9,,"28,283",36        ,Atom Egoyan,":
Ryan Reynolds, 
Scott Speedman, 
Rosario Dawson, 
Mireille Enos
"
Simplesmente Acontece,(2014),"
Comedy, Romance            ",102 min,7.2,$0.01M,"111,011",44        ,Christian Ditter,":
Lily Collins, 
Sam Claflin, 
Christian Cooke, 
Jaime Winstone
"
A Entrevista,(II) (2014),"
Action, Adventure, Comedy            ",112 min,6.5,$6.11M,"293,348",52        ,Evan Goldberg,":
James Franco, 
Seth Rogen, 
Randall Park, 
Lizzy Caplan
"
O Sinal: Frequência do Medo,(2014),"
Drama, Mystery, Sci-Fi            ",97 min,6.1,$0.60M,"59,775",54        ,William Eubank,":
Brenton Thwaites, 
Olivia Cooke, 
Beau Knapp, 
Laurence Fishburne
"
X-Men: Dias de um Futuro Esquecido,(2014),"
Action, Adventure, Sci-Fi            ",132 min,8.0,$233.92M,"637,030",75        ,Bryan Singer,":
Patrick Stewart, 
Ian McKellen, 
Hugh Jackman, 
James McAvoy
"
Sete Dias Sem Fim,(2014),"
Comedy, Drama            ",103 min,6.6,$34.29M,"67,377",44        ,Shawn Levy,":
Jason Bateman, 
Tina Fey, 
Jane Fonda, 
Adam Driver
"
A Culpa é das Estrelas,(2014),"
Drama, Romance            ",126 min,7.7,$124.87M,"325,526",69        ,Josh Boone,":
Shailene Woodley, 
Ansel Elgort, 
Nat Wolff, 
Laura Dern
"
Os Mercenários 3,(2014),"
Action, Adventure, Thriller            ",126 min,6.1,$39.32M,"161,222",35        ,Patrick Hughes,":
Sylvester Stallone, 
Jason Statham, 
Jet Li, 
Antonio Banderas
"
Um Milhão de Maneiras de Pegar na Pistola,(2014),"
Comedy, Western            ",116 min,6.1,$43.14M,"164,418",44        ,Seth MacFarlane,":
Seth MacFarlane, 
Charlize Theron, 
Liam Neeson, 
Amanda Seyfried
"
Jogos Vorazes: A Esperança - Parte 1,(2014),"
Action, Adventure, Sci-Fi            ",123 min,6.6,$337.14M,"391,384",64        ,Francis Lawrence,":
Jennifer Lawrence, 
Josh Hutcherson, 
Liam Hemsworth, 
Woody Harrelson
"
Enquanto Somos Jovens,(2014),"
Comedy, Drama, Mystery            ",97 min,6.3,$7.57M,"43,301",77        ,Noah Baumbach,":
Ben Stiller, 
Naomi Watts, 
Adam Driver, 
Amanda Seyfried
"
O Babadook,(2014),"
Drama, Horror            ",94 min,6.8,$0.92M,"181,905",86        ,Jennifer Kent,":
Essie Davis, 
Noah Wiseman, 
Daniel Henshall, 
Hayley McElhinney
"
Orgulho e Esperança,(I) (2014),"
Biography, Comedy, Drama            ",119 min,7.8,,"48,310",79        ,Matthew Warchus,":
Bill Nighy, 
Imelda Staunton, 
Dominic West, 
Paddy Considine
"
O Sétimo Filho,(I) (2014),"
Action, Adventure, Fantasy            ",102 min,5.5,$17.22M,"68,189",30        ,Sergei Bodrov,":
Ben Barnes, 
Julianne Moore, 
Jeff Bridges, 
Alicia Vikander
"
O Espetacular Homem-Aranha 2: A Ameaça de Electro,(2014),"
Action, Adventure, Sci-Fi            ",142 min,6.6,$202.85M,"399,813",53        ,Marc Webb,":
Andrew Garfield, 
Emma Stone, 
Jamie Foxx, 
Paul Giamatti
"
A Entrega,(2014),"
Crime, Drama, Thriller            ",106 min,7.1,$10.72M,"136,079",69        ,Michaël R. Roskam,":
Tom Hardy, 
Noomi Rapace, 
James Gandolfini, 
Matthias Schoenaerts
"
Caminhos da Floresta,(2014),"
Adventure, Comedy, Drama            ",125 min,5.9,$128.00M,"126,660",69        ,Rob Marshall,":
Anna Kendrick, 
Meryl Streep, 
Chris Pine, 
Emily Blunt
"
"Se Beber, Não Entre no Jogo",(2014),"
Comedy            ",85 min,3.6,,"10,389",,Josh Stolberg,":
Ross Nathan, 
Sam Pancake, 
Ben Begley, 
Herbert Russell
"
Transformers: A Era da Extinção,(2014),"
Action, Adventure, Sci-Fi            ",165 min,5.6,$245.44M,"289,397",32        ,Michael Bay,":
Mark Wahlberg, 
Nicola Peltz, 
Jack Reynor, 
Stanley Tucci
"
"Homens, Mulheres e Filhos",(2014),"
Comedy, Drama            ",119 min,6.7,$0.46M,"28,920",38        ,Jason Reitman,":
Kaitlyn Dever, 
Rosemarie DeWitt, 
Ansel Elgort, 
Jennifer Garner
"
Livre,(I) (2014),"
Biography, Drama            ",115 min,7.1,$37.88M,"113,746",76        ,Jean-Marc Vallée,":
Reese Witherspoon, 
Laura Dern, 
Gaby Hoffmann, 
Michiel Huisman
"
Juntos e Misturados,(2014),"
Comedy, Romance            ",117 min,6.5,$46.29M,"110,575",31        ,Frank Coraci,":
Adam Sandler, 
Drew Barrymore, 
Wendi McLendon-Covey, 
Kevin Nealon
"
O Doador de Memórias,(2014),"
Drama, Romance, Sci-Fi            ",97 min,6.5,$45.09M,"107,759",47        ,Phillip Noyce,":
Brenton Thwaites, 
Jeff Bridges, 
Meryl Streep, 
Taylor Swift
"
Sin City: A Dama Fatal,(2014),"
Action, Crime, Thriller            ",102 min,6.5,$13.76M,"145,617",46        ,Frank Miller,":
Mickey Rourke, 
Jessica Alba, 
Josh Brolin, 
Joseph Gordon-Levitt
"
Vizinhos,(I) (2014),"
Comedy            ",97 min,6.3,$150.16M,"273,387",68        ,Nicholas Stoller,":
Seth Rogen, 
Rose Byrne, 
Zac Efron, 
Lisa Kudrow
"
"Amor, Drogas e Nova York",(2014),"
Drama            ",97 min,6.7,$0.08M,"5,251",75        ,Benny Safdie,":
Arielle Holmes, 
Caleb Landry Jones, 
Buddy Duress, 
Necro
"
Noé,(2014),"
Action, Adventure, Drama            ",138 min,5.8,$101.20M,"234,167",68        ,Darren Aronofsky,":
Russell Crowe, 
Jennifer Connelly, 
Anthony Hopkins, 
Emma Watson
"
O Juiz,(2014),"
Crime, Drama            ",141 min,7.4,$47.12M,"167,749",48        ,David Dobkin,":
Robert Downey Jr., 
Robert Duvall, 
Vera Farmiga, 
Billy Bob Thornton
"
Anjos da Lei 2,(2014),"
Action, Comedy, Crime            ",112 min,7.0,$191.72M,"329,657",71        ,Phil Lord,":
Channing Tatum, 
Jonah Hill, 
Ice Cube, 
Nick Offerman
"
Mulheres ao Ataque,(2014),"
Comedy, Romance            ",109 min,6.0,$83.91M,"125,845",39        ,Nick Cassavetes,":
Cameron Diaz, 
Leslie Mann, 
Kate Upton, 
Nikolaj Coster-Waldau
"
Foxcatcher: Uma História que Chocou o Mundo,(2014),"
Biography, Drama, Sport            ",134 min,7.0,$12.10M,"128,803",81        ,Bennett Miller,":
Steve Carell, 
Channing Tatum, 
Mark Ruffalo, 
Vanessa Redgrave
"
300: A Ascensão do Império,(2014),"
Action, Drama            ",102 min,6.2,$106.58M,"270,086",48        ,Noam Murro,":
Sullivan Stapleton, 
Eva Green, 
Lena Headey, 
Hans Matheson
"
Promessas de Guerra,(2014),"
Drama, History, War            ",111 min,7.0,$4.19M,"68,264",50        ,Russell Crowe,":
Russell Crowe, 
Olga Kurylenko, 
Jai Courtney, 
Isabel Lucas
"
Hércules,(I) (2014),"
Action, Adventure, Fantasy            ",98 min,6.0,$72.69M,"140,289",47        ,Brett Ratner,":
Dwayne Johnson, 
John Hurt, 
Ian McShane, 
Joseph Fiennes
"
Relatos Selvagens,(2014),"
Comedy, Drama, Thriller            ",122 min,8.1,$3.11M,"159,333",77        ,Damián Szifron,":
Darío Grandinetti, 
María Marull, 
Mónica Villa, 
Diego Starosta
"
Uma Noite no Museu 3: O Segredo da Tumba,(2014),"
Adventure, Comedy, Family            ",98 min,6.2,$113.75M,"98,049",47        ,Shawn Levy,":
Ben Stiller, 
Robin Williams, 
Owen Wilson, 
Dick Van Dyke
"
O Melhor de Mim,(2014),"
Drama, Romance            ",118 min,6.7,$26.76M,"62,075",29        ,Michael Hoffman,":
James Marsden, 
Michelle Monaghan, 
Luke Bracey, 
Liana Liberato
"
As Tartarugas Ninja,(2014),"
Action, Adventure, Comedy            ",101 min,5.8,$191.20M,"195,133",31        ,Jonathan Liebesman,":
Megan Fox, 
Will Arnett, 
William Fichtner, 
Noel Fisher
"
Sex Tape: Perdido na Nuvem,(2014),"
Comedy, Romance            ",94 min,5.1,$38.54M,"103,208",36        ,Jake Kasdan,":
Jason Segel, 
Cameron Diaz, 
Rob Corddry, 
Ellie Kemper
"
Antes de Dormir,(2014),"
Drama, Horror, Mystery            ",92 min,6.3,$2.96M,"67,086",41        ,Rowan Joffe,":
Nicole Kidman, 
Colin Firth, 
Mark Strong, 
Anne-Marie Duff
"
Planeta dos Macacos: O Confronto,(2014),"
Action, Adventure, Drama            ",130 min,7.6,$208.55M,"398,539",79        ,Matt Reeves,":
Gary Oldman, 
Keri Russell, 
Andy Serkis, 
Kodi Smit-McPhee
"
Uma Aventura Lego,(2014),"
Animation, Action, Adventure            ",100 min,7.8,$257.76M,"312,431",83        ,Christopher Miller,":
Chris Pratt, 
Will Ferrell, 
Elizabeth Banks, 
Will Arnett
"
Monsters: Dark Continent,(2014),"
Action, Drama, Horror            ",119 min,4.3,,"9,573",42        ,Tom Green,":
Johnny Harris, 
Sam Keeley, 
Joe Dempsie, 
Sofia Boutella
"
Como Treinar o Seu Dragão 2,(2014),"
Animation, Action, Adventure            ",102 min,7.8,$177.00M,"289,499",76        ,Dean DeBlois,":
Jay Baruchel, 
Cate Blanchett, 
Gerard Butler, 
Craig Ferguson
"
Jersey Boys: Em Busca da Música,(2014),"
Biography, Drama, Music            ",134 min,6.8,$47.03M,"31,307",54        ,Clint Eastwood,":
John Lloyd Young, 
Erich Bergen, 
Michael Lomenda, 
Vincent Piazza
"
Êxodo: Deuses e Reis,(2014),"
Action, Drama, Fantasy            ",150 min,6.0,$65.01M,"154,062",52        ,Ridley Scott,":
Christian Bale, 
Joel Edgerton, 
Ben Kingsley, 
Sigourney Weaver
"
Annie,(2014),"
Comedy, Drama, Family            ",118 min,5.3,$85.91M,"32,321",33        ,Will Gluck,":
Quvenzhané Wallis, 
Cameron Diaz, 
Jamie Foxx, 
Rose Byrne
"
Academia de Vampiros: O Beijo das Sombras,(2014),"
Action, Comedy, Drama            ",104 min,5.5,$7.79M,"50,241",31        ,Mark Waters,":
Zoey Deutch, 
Lucy Fry, 
Danila Kozlovsky, 
Gabriel Byrne
"
O Hóspede,(I) (2014),"
Action, Comedy, Crime            ",100 min,6.7,$0.32M,"84,572",76        ,Adam Wingard,":
Dan Stevens, 
Sheila Kelley, 
Maika Monroe, 
Joel David Moore
"
Assim na Terra Como no Inferno,(2014),"
Horror, Mystery, Thriller            ",93 min,6.2,$21.20M,"70,224",38        ,John Erick Dowdle,":
Perdita Weeks, 
Ben Feldman, 
Edwin Hodge, 
François Civil
"
3 Dias Para Matar,(2014),"
Action, Drama, Thriller            ",117 min,6.2,$30.70M,"83,659",40        ,McG,":
Kevin Costner, 
Hailee Steinfeld, 
Connie Nielsen, 
Amber Heard
"
Operação Sombra: Jack Ryan,(2014),"
Action, Drama, Thriller            ",105 min,6.2,$50.58M,"117,741",57        ,Kenneth Branagh,":
Chris Pine, 
Kevin Costner, 
Keira Knightley, 
Kenneth Branagh
"
RoboCop,(2014),"
Action, Crime, Sci-Fi            ",117 min,6.2,$58.61M,"209,707",52        ,José Padilha,":
Joel Kinnaman, 
Gary Oldman, 
Michael Keaton, 
Abbie Cornish
"
Namoro ou Liberdade,(2014),"
Comedy, Romance            ",94 min,6.1,$26.05M,"94,348",36        ,Tom Gormican,":
Zac Efron, 
Michael B. Jordan, 
Miles Teller, 
Imogen Poots
"
Transcendence: A Revolução,(I) (2014),"
Drama, Sci-Fi, Thriller            ",119 min,6.3,$23.02M,"208,978",42        ,Wally Pfister,":
Johnny Depp, 
Rebecca Hall, 
Morgan Freeman, 
Cillian Murphy
"
Debi & Lóide 2,(2014),"
Comedy            ",109 min,5.6,$86.21M,"122,528",36        ,Bobby Farrelly,":
Jim Carrey, 
Jeff Daniels, 
Rob Riggle, 
Laurie Holden
"
Suite Francesa,(2014),"
Drama, Romance, War            ",107 min,7.0,,"21,353",63        ,Saul Dibb,":
Michelle Williams, 
Kristin Scott Thomas, 
Margot Robbie, 
Eric Godon
"
As Aventuras de Paddington,(2014),"
Adventure, Comedy, Family            ",95 min,7.2,$76.27M,"90,095",77        ,Paul King,":
Hugh Bonneville, 
Sally Hawkins, 
Julie Walters, 
Jim Broadbent
"
Selma: Uma Luta Pela Igualdade,(I) (2014),"
Biography, Drama, History            ",128 min,7.5,$52.08M,"79,886",87        ,Ava DuVernay,":
David Oyelowo, 
Carmen Ejogo, 
Tim Roth, 
Lorraine Toussaint
"
Annabelle,(I) (2014),"
Horror, Mystery, Thriller            ",99 min,5.4,$84.27M,"131,678",37        ,John R. Leonetti,":
Ward Horton, 
Annabelle Wallis, 
Alfre Woodard, 
Tony Amendola
"
O Homem Mais Procurado,(2014),"
Crime, Drama, Thriller            ",122 min,6.8,$17.24M,"69,430",73        ,Anton Corbijn,":
Philip Seymour Hoffman, 
Rachel McAdams, 
Daniel Brühl, 
Robin Wright
"
Prazeres Mortais,(2014),"
Mystery, Romance, Thriller            ",108 min,6.3,$5.98M,"48,877",24        ,Erik Van Looy,":
Karl Urban, 
James Marsden, 
Wentworth Miller, 
Eric Stonestreet
"
Need for Speed: O Filme,(2014),"
Action, Crime, Thriller            ",132 min,6.5,$43.58M,"157,929",39        ,Scott Waugh,":
Aaron Paul, 
Dominic Cooper, 
Imogen Poots, 
Kid Cudi
"
O Ano Mais Violento,(2014),"
Action, Crime, Drama            ",125 min,7.0,$5.74M,"62,370",79        ,J.C. Chandor,":
Oscar Isaac, 
Jessica Chastain, 
David Oyelowo, 
Alessandro Nivola
"
Sem Escalas,(2014),"
Action, Mystery, Thriller            ",106 min,6.9,$92.17M,"240,553",56        ,Jaume Collet-Serra,":
Liam Neeson, 
Julianne Moore, 
Scoot McNairy, 
Michelle Dockery
"
Grandes Olhos,(I) (2014),"
Biography, Crime, Drama            ",106 min,7.0,$14.48M,"80,581",62        ,Tim Burton,":
Amy Adams, 
Christoph Waltz, 
Danny Huston, 
Krysten Ritter
"
Mommy,(I) (2014),"
Drama            ",139 min,8.1,$3.49M,"45,349",74        ,Xavier Dolan,":
Anne Dorval, 
Antoine Olivier Pilon, 
Suzanne Clément, 
Patrick Huard
"
O Apostador,(III) (2014),"
Crime, Drama, Thriller            ",111 min,6.0,$33.63M,"61,714",55        ,Rupert Wyatt,":
Mark Wahlberg, 
Jessica Lange, 
John Goodman, 
Brie Larson
"
Magia ao Luar,(2014),"
Comedy, Romance            ",97 min,6.5,$10.51M,"60,886",54        ,Woody Allen,":
Colin Firth, 
Emma Stone, 
Marcia Gay Harden, 
Hamish Linklater
"
PK,(2014),"
Comedy, Drama, Fantasy            ",153 min,8.1,$10.62M,"146,431",,Rajkumar Hirani,":
Aamir Khan, 
Anushka Sharma, 
Sanjay Dutt, 
Boman Irani
"
"Tiras, Só que Não",(2014),"
Action, Comedy, Crime            ",104 min,6.4,$82.39M,"123,757",30        ,Luke Greenfield,":
Jake Johnson, 
Damon Wayans Jr., 
Rob Riggle, 
Nina Dobrev
"
O Universo no Olhar,(2014),"
Drama, Romance, Sci-Fi            ",106 min,7.4,$0.33M,"108,414",57        ,Mike Cahill,":
Michael Pitt, 
Steven Yeun, 
Astrid Bergès-Frisbey, 
Brit Marling
"
In-gan-jung-dok,(2014),"
Drama            ",132 min,6.1,,864,,Dae-woo Kim,":
Seung-heon Song, 
Ji-yeon Lim, 
Yeo-jeong Jo, 
Joo-Wan On
"
Agente do Futuro,(I) (2014),"
Action, Sci-Fi, Thriller            ",109 min,6.1,,"52,159",37        ,Gabe Ibáñez,":
Antonio Banderas, 
Birgitte Hjort Sørensen, 
Dylan McDermott, 
Melanie Griffith
"
Para Sempre Alice,(2014),"
Drama            ",101 min,7.5,$18.75M,"120,814",72        ,Richard Glatzer,":
Julianne Moore, 
Alec Baldwin, 
Kristen Stewart, 
Kate Bosworth
"
A 100 Passos de um Sonho,(2014),"
Comedy, Drama            ",122 min,7.3,$54.24M,"72,256",55        ,Lasse Hallström,":
Helen Mirren, 
Om Puri, 
Manish Dayal, 
Charlotte Le Bon
"
Creep,(I) (2014),"
Horror, Thriller            ",77 min,6.3,,"34,549",74        ,Patrick Brice,":
Patrick Brice, 
Mark Duplass
"
"Boa Noite, Mamãe",(2014),"
Horror, Mystery, Thriller            ",99 min,6.7,$1.17M,"38,516",81        ,Severin Fiala,":
Lukas Schwarz, 
Elias Schwarz, 
Susanne Wuest, 
Hans Escher
"
Acima das Nuvens,(2014),"
Drama            ",124 min,6.7,$1.81M,"25,717",78        ,Olivier Assayas,":
Juliette Binoche, 
Kristen Stewart, 
Chloë Grace Moretz, 
Lars Eidinger
"
Quero Matar Meu Chefe 2,(2014),"
Comedy, Crime            ",108 min,6.3,$54.45M,"149,372",40        ,Sean Anders,":
Jason Bateman, 
Jason Sudeikis, 
Charlie Day, 
Jennifer Aniston
"
O Homem Infinito,(2014),"
Comedy, Fantasy, Sci-Fi            ",85 min,6.4,,"1,388",,Hugh Sullivan,":
Josh McConville, 
Hannah Marshall, 
Alex Dimitriades
"
Hércules,(2014),"
Action, Adventure, Fantasy            ",99 min,4.2,$18.85M,"51,167",22        ,Renny Harlin,":
Kellan Lutz, 
Gaia Weiss, 
Scott Adkins, 
Roxanne McKee
"
Busca Implacável 3,(2014),"
Action, Thriller            ",108 min,6.0,$89.26M,"170,460",26        ,Olivier Megaton,":
Liam Neeson, 
Forest Whitaker, 
Maggie Grace, 
Famke Janssen
"
Serena,(I) (2014),"
Drama, History, Romance            ",109 min,5.4,$0.18M,"25,429",36        ,Susanne Bier,":
Bradley Cooper, 
Jennifer Lawrence, 
Rhys Ifans, 
Toby Jones
"
Operação Invasão 2,(2014),"
Action, Crime, Thriller            ",150 min,8.0,$2.63M,"107,913",71        ,Gareth Evans,":
Iko Uwais, 
Yayan Ruhian, 
Arifin Putra, 
Oka Antara
"
Se Eu Ficar,(2014),"
Drama, Fantasy, Music            ",107 min,6.7,$50.47M,"110,822",46        ,R.J. Cutler,":
Chloë Grace Moretz, 
Mireille Enos, 
Jamie Blackley, 
Joshua Leonard
"
Hector e a Procura da Felicidade,(2014),"
Adventure, Comedy, Drama            ",120 min,7.0,$1.12M,"43,157",29        ,Peter Chelsom,":
Simon Pegg, 
Rosamund Pike, 
Tracy Ann Oberman, 
Jean Reno
"
Força Maior,(2014),"
Comedy, Drama            ",120 min,7.3,$1.36M,"43,910",87        ,Ruben Östlund,":
Johannes Kuhnke, 
Lisa Loven Kongsli, 
Clara Wettergren, 
Vincent Wettergren
"
The Beach Boys: Uma História de Sucesso,(2014),"
Biography, Drama, Music            ",121 min,7.4,$12.55M,"33,443",80        ,Bill Pohlad,":
John Cusack, 
Paul Dano, 
Elizabeth Banks, 
Paul Giamatti
"
Um Santo Vizinho,(2014),"
Comedy, Drama            ",102 min,7.2,$44.13M,"91,541",64        ,Theodore Melfi,":
Bill Murray, 
Melissa McCarthy, 
Naomi Watts, 
Jaeden Martell
"
Livrai-nos do Mal,(I) (2014),"
Horror, Mystery, Thriller            ",118 min,6.2,$30.58M,"66,199",40        ,Scott Derrickson,":
Eric Bana, 
Edgar Ramírez, 
Olivia Munn, 
Chris Coy
"
Um Conto do Destino,(2014),"
Drama, Fantasy, Mystery            ",118 min,6.2,$0.02M,"50,211",31        ,Akiva Goldsman,":
Colin Farrell, 
Jessica Brown Findlay, 
Russell Crowe, 
Jennifer Connelly
"
Amizade Desfeita,(2014),"
Horror, Mystery, Thriller            ",83 min,5.5,$32.48M,"64,376",59        ,Levan Gabriadze,":
Heather Sossaman, 
Matthew Bohrer, 
Courtney Halverson, 
Shelley Hennig
"
A Possessão de Deborah Logan,(2014),"
Horror, Mystery, Thriller            ",90 min,6.0,,"23,151",,Adam Robitel,":
Jill Larson, 
Anne Ramsay, 
Michelle Ang, 
Brett Gentile
"
Loucuras no México,(2014),"
Adventure, Comedy            ",93 min,5.6,,"6,330",22        ,Scot Armstrong,":
Adam Pally, 
T.J. Miller, 
Thomas Middleditch, 
Shannon Woodward
"
