Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
A Morte em Minhas Mãos,(1970),"
Action, Crime, Drama            ",87 min,6.7,,487,,Jimmy Wang Yu,":
Jimmy Wang Yu, 
Lieh Lo, 
Ping Wang, 
Hsiung Chao
"
El tunco Maclovio,(1970),"
Western, Crime, Thriller            ",98 min,7.1,,85,,Alberto Mariscal,":
Julio Alemán, 
Juan Miranda, 
Mario Almada, 
Barbara Angely
"
Josefine Mutzenbacher,(1970),"
Comedy            ",89 min,6.3,,200,,Kurt Nachmann,":
Christine Schuberth, 
Renate Kasché, 
Uli Steigberg, 
Astrid Boner
"
Shinbone Alley,(1970),"
Animation, Comedy, Fantasy            ",85 min,5.3,,142,,John Wilson,":
Carol Channing, 
Eddie Bracken, 
Alan Reed, 
John Carradine
"
A Mulher que Desejei,(1970),"
Drama            ",93 min,5.6,,97,,Tom Gries,":
Jason Robards, 
Katharine Ross, 
Scott Hylands, 
Roy Jenson
"
Tchaikovski,(1970),"
Biography, Drama            ",157 min,6.6,,372,,Igor Talankin,":
Innokentiy Smoktunovskiy, 
Antonina Shuranova, 
Kirill Lavrov, 
Vladislav Strzhelchik
"
Die Weibchen,(1970),"
Drama            ",90 min,6.0,,168,,Zbynek Brynych,":
Uschi Glas, 
Irina Demick, 
Françoise Fabian, 
George Ardisson
"
Jeevan Mrityu,(1970),"
Drama, Romance, Thriller            ",140 min,7.1,,179,,Satyen Bose,":
Dharmendra, 
Rakhee Gulzar, 
Ajit, 
Kanhaiyalal Chaturvedi
"
Reconstituição,(1970),"
Crime, Drama            ",100 min,7.3,,"1,032",,Theodoros Angelopoulos,":
Toula Stathopoulou, 
Yannis Totsikas, 
Thanos Grammenos, 
Petros Hoedas
"
Sangue de Heróis,(1970),"
Action, Drama, History            ",117 min,6.6,,600,,Cheh Chang,":
David Chiang, 
Han Chin, 
Lung Ti, 
Lily Li
"
Brancaleone nas Cruzadas,(1970),"
Adventure, Fantasy, History            ",116 min,7.3,,"1,566",,Mario Monicelli,":
Vittorio Gassman, 
Adolfo Celi, 
Stefania Sandrelli, 
Beba Loncar
"
Um Homem e sua Paixão,(1970),"
Comedy, Drama            ",98 min,6.3,,50,,Franco Indovina,":
Marcello Mastroianni, 
Virna Lisi, 
Timothy Dalton, 
John Serret
"
Safar,(1970),"
Drama, Romance            ",137 min,7.3,,323,,Asit Sen,":
Rajesh Khanna, 
Sharmila Tagore, 
Feroz Khan, 
Ashok Kumar
"
La pacifista - Smetti di piovere,(1970),"
Drama            ",85 min,5.6,,110,,Miklós Jancsó,":
Monica Vitti, 
Pierre Clémenti, 
Peter Pasetti, 
Piero Faggioni
"
Rejs,(1970),"
Comedy            ",65 min,7.6,,"2,806",,Marek Piwowski,":
Stanislaw Tym, 
Jolanta Lothe, 
Wanda Stanislawska-Lothe, 
Jerzy Dobrowolski
"
Paisagem Após a Batalha,(1970),"
Drama, History, Romance            ",109 min,6.9,,701,,Andrzej Wajda,":
Daniel Olbrychski, 
Stanislawa Celinska, 
Aleksander Bardini, 
Tadeusz Janczar
"
Man of Violence,(1970),"
Action, Drama, Thriller            ",89 min,5.2,,157,,Pete Walker,":
Michael Latimer, 
Luan Peters, 
Derek Aylward, 
Maurice Kaufmann
"
Família,(1970),"
Drama            ",106 min,7.4,,163,,Yôji Yamada,":
Chieko Baishô, 
Hisashi Igawa, 
Chishû Ryû, 
Gin Maeda
"
Tôkyô sensô sengo hiwa,(1970),"
Drama            ",94 min,7.1,,525,,Nagisa Ôshima,":
Kazuo Goto, 
Sukio Fukuoka, 
Kenichi Fukuda, 
Hiroshi Isogai
"
"Fujam, Sartana Chegou!",(1970),"
Western            ",99 min,6.6,,611,,Giuliano Carnimeo,":
Gianni Garko, 
Nieves Navarro, 
Massimo Serato, 
Piero Lulli
"
Incontro d'amore,(1970),"
Drama, Mystery, Romance            ",90 min,5.9,,51,,Paolo Heusch,":
John Steiner, 
Laura Antonelli, 
Umberto Orsini, 
Petra Pauly
"
Os 7 de Marsa Matruh,(1970),"
War            ",100 min,5.0,,110,,Mario Siciliano,":
Ivan Rassimov, 
Monica Strebel, 
Kirk Morris, 
Marcella Michelangeli
"
The Projectionist,(1970),"
Comedy, Drama, Fantasy            ",88 min,5.9,,335,,Harry Hurwitz,":
Chuck McCann, 
Ina Balin, 
Rodney Dangerfield, 
Jára Kohout
"
Permissive,(1970),"
Drama            ",90 min,5.4,,189,,Lindsay Shonteff,":
Maggie Stride, 
Gay Singleton, 
Gilbert Wynne, 
Alan Gorrie
"
Billy Boy,(1970),"
Drama, Romance            ",72 min,8.3,,15,,Robert Henry Mizer,":
Billy Young, 
Dick Harold, 
Skip Tumaloo, 
Jim Gay
"
Gopi,(1970),"
Action, Comedy, Drama            ",143 min,6.9,,169,,A. Bhimsingh,":
Dilip Kumar, 
Saira Banu, 
Pran, 
Johnny Walker
"
Nora-neko rokku: Wairudo janbo,(1970),"
Action, Crime, Drama            ",84 min,6.2,,301,,Toshiya Fujita,":
Meiko Kaji, 
Bunjaku Han, 
Takeo Chii, 
Tatsuya Fuji
"
A Última Granada,(1970),"
Drama, War            ",94 min,5.3,$0.04M,148,,Gordon Flemyng,":
Stanley Baker, 
Alex Cord, 
Honor Blackman, 
Richard Attenborough
"
Secrets of Sex,(1970),"
Comedy, Fantasy, Horror            ",92 min,4.4,,292,,Antony Balch,":
Richard Schulman, 
Janet Spearman, 
Dorothy Grumbar, 
Anthony Rowlands
"
Heer Raanjha,(1970),"
Musical, Romance, Drama            ",142 min,7.0,,173,,Chetan Anand,":
Raaj Kumar, 
Priya Rajvansh, 
Pran, 
Prithviraj Kapoor
"
Gamera tai Daimaju Jaiga,(1970),"
Action, Adventure, Family            ",83 min,5.5,,889,,Noriaki Yuasa,":
Tsutomu Takakuwa, 
Kelly Varis, 
Katherine Murphy, 
Kon Ohmura
"
Songadya,(1970),"
Drama            ",142 min,8.2,,16,,Govind Kulkarni,":
Usha Chavan, 
Dada Kondke, 
Bhalchandra Kulkarni, 
Ganpat Patil
"
Zatôichi abare-himatsuri,(1970),"
Drama, Adventure, Action            ",96 min,7.4,,"1,065",,Kenji Misumi,":
Shintarô Katsu, 
Reiko Ôhara, 
Pîtâ, 
Kazuko Yoshiyuki
"
Prem Pujari,(1970),"
Action, Drama, Musical            ",192 min,7.0,,184,,Dev Anand,":
Dev Anand, 
Waheeda Rehman, 
Shatrughan Sinha, 
Zaheeda
"
Bárbara Beleza,(1970),"
Comedy, Drama, Family            ",85 min,7.3,,801,,Aleksandr Rou,":
Mikhail Pugovkin, 
Georgiy Millyar, 
Anatoliy Kubatskiy, 
Lidiya Korolyova
"
O daskalakos itan leventia,(1970),"
Comedy            ",83 min,5.6,,330,,Kostas Karagiannis,":
Kostas Voutsas, 
Eleni Erimou, 
Dionysis Papagiannopoulos, 
Andreas Filippides
"
The Breaking of Bumbo,(1970),"
Comedy            ",89 min,5.2,,56,,Andrew Sinclair,":
Richard Warwick, 
Joanna Lumley, 
Natasha Pyne, 
Jeremy Child
"
"Um Instante, Adeus",(1970),"
Comedy            ",107 min,4.5,,130,,Jean Negulesco,":
Michael Crawford, 
Geneviève Gilles, 
Curd Jürgens, 
Ira von Fürstenberg
"
Kama Sutra '71,(1970),"
Drama, Romance            ",76 min,6.1,,8,,Raj Devi,":
Sabu Edrem, 
Ann Perry, 
Carol Kasterup, 
Victoria Edrem
"
Dastak,(1970),"
Drama            ",145 min,7.2,,107,,Rajinder Singh Bedi,":
Sanjeev Kumar, 
Rehana Sultan, 
Shakeela Bano Bhopali, 
Anwar Hussain
"
Tio Vania,(1970),"
Drama            ",104 min,7.4,,540,,Andrey Konchalovskiy,":
Irina Anisimova-Wulf, 
Sergey Bondarchuk, 
Irina Kupchenko, 
Yekaterina Mazurova
"
Sartana no Vale dos Gaviões,(1970),"
Western            ",95 min,4.7,,176,,Roberto Mauri,":
William Berger, 
Wayde Preston, 
Aldo Berti, 
Carlo Giordana
"
Crime Perfeito?,(1970),"
Crime, Drama, Mystery            ",120 min,6.7,,187,,Sidney J. Furie,":
Barry Newman, 
Harold Gould, 
Diana Muldaur, 
Robert Colbert
"
Os Cadáveres não Fazem Sombra,(1970),"
Western            ",98 min,5.0,,121,,Demofilo Fidani,":
Jack Betts, 
Franco Borelli, 
Benito Pacifico, 
Attilio Dottesio
"
Marsha: The Erotic Housewife,(1970),"
Drama            ",73 min,4.6,,32,,Donald A. Davis,":
Marsha Jordan, 
Ann Perry, 
Edward Blessington, 
Luanne Roberts
"
Último Domicílio Conhecido,(1970),"
Crime, Thriller            ",105 min,7.0,,"1,141",,José Giovanni,":
Lino Ventura, 
Marlène Jobert, 
Michel Constantin, 
Paul Crauchet
"
Promessa ao Amanhecer,(1970),"
Drama            ",99 min,6.8,,118,,Jules Dassin,":
Melina Mercouri, 
Assi Dayan, 
Didier Haudepin, 
François Raffoul
"
A Bullet for Pretty Boy,(1970),"
Action, Biography, Crime            ",89 min,5.1,,161,,Larry Buchanan,":
Fabian, 
Jocelyn Lane, 
Astrid Warner, 
Adam Roarke
"
O Ritual dos Sádicos,(1970),"
Drama, Horror            ",93 min,6.1,,"1,006",,José Mojica Marins,":
José Mojica Marins, 
Ângelo Assunção, 
Ronaldo Beibe, 
Andreia Bryan
"
Bartleby,(II) (1970),"
Drama            ",78 min,6.4,,203,,Anthony Friedman,":
Paul Scofield, 
John McEnery, 
Thorley Walters, 
Colin Jeavons
"
Horas Queimadas,(1970),"
Drama            ",105 min,6.8,,43,,Nelo Risi,":
Jean Seberg, 
Luigi Pistilli, 
Lilia Nguyen, 
Gianni Belfiore
"
Por que Deu a Louca no Sr. R.?,(1970),"
Drama            ",88 min,7.4,,"2,074",,Michael Fengler,":
Lilith Ungerer, 
Kurt Raab, 
Lilo Pempeit, 
Franz Maron
"
Wilbur and the Baby Factory,(1970),"
Comedy            ",91 min,4.8,,68,,Tom McGowan,":
Peter Ford, 
Keith McConnell, 
Larisa Schubert, 
Stuart Lancaster
"
The Angel Levine,(1970),"
Drama            ",104 min,6.0,$0.43M,497,,Ján Kadár,":
Zero Mostel, 
Harry Belafonte, 
Ida Kaminska, 
Milo O'Shea
"
Porno Baby,(1970),"
Drama            ",75 min,3.0,,30,,Erwin C. Dietrich,":
Renate Larsen, 
Michael Maien, 
Claus Tinney, 
Jenny Jones
"
Sachaa Jhutha,(1970),"
Action, Comedy, Thriller            ",143 min,6.9,,209,,Manmohan Desai,":
Rajesh Khanna, 
Mumtaz, 
Vinod Khanna, 
Faryal
"
"I theia mou, i hipissa",(1970),"
Comedy, Musical            ",93 min,6.0,,417,,Alekos Sakellarios,":
Rena Vlahopoulou, 
Andreas Barkoulis, 
Nora Valsami, 
Giannis Mihalopoulos
"
Angel Unchained,(1970),"
Action, Thriller, Drama            ",86 min,5.1,$0.07M,288,,Lee Madden,":
Don Stroud, 
Luke Askew, 
Larry Bishop, 
Tyne Daly
"
Nora-neko rokku: Mashin animaru,(1970),"
Action, Crime, Drama            ",82 min,6.4,,258,,Yasuharu Hasebe,":
Tatsuya Fuji, 
Noriko Kurosawa, 
Eiji Gô, 
Meiko Kaji
"
The Bang Bang Gang,(1970),"
Action, Crime, Drama            ",93 min,5.5,,52,,Van Guylder,":
Jae Miller, 
Michael Kirkwood, 
Revel Quinn, 
Marland Proctor
"
Django e Sartana no Dia da Vingança,(1970),"
Action, Drama, Western            ",90 min,4.9,,243,,Demofilo Fidani,":
Jack Betts, 
Franco Borelli, 
Gordon Mitchell, 
Simonetta Vitelli
"
Yaadgaar,(1970),"
Musical, Adventure, Drama            ",,6.1,,21,,S. Ram Sharma,":
Nutan, 
Manoj Kumar, 
Pran, 
Prem Chopra
"
Fúria Audaciosa,(1970),"
Comedy, Drama, Western            ",106 min,5.7,,433,,Carol Reed,":
Anthony Quinn, 
Claude Akins, 
Tony Bill, 
Shelley Winters
"
Die Jungfrauen von Bumshausen,(1970),"
Comedy            ",95 min,5.2,,84,,Hans Billian,":
Joav Jasinski, 
Maria Brockerhoff, 
Helga Tölle, 
Michaela Martin
"
Dreams of Glass,(1970),"
Drama            ",83 min,5.9,,31,,Robert Clouse,":
John Denos, 
Caroline Barrett, 
Joe Lo Presti, 
Paul Micale
"
Sob Fogo Cruzado,(1970),"
Action, Drama, War            ",90 min,5.2,,127,,Walter Grauman,":
Stuart Whitman, 
John Collin, 
Martin Jarvis, 
Pinkas Braun
"
Adsiz cengaver,(1970),"
Adventure, Fantasy            ",83 min,5.5,,113,,Halit Refig,":
Cüneyt Arkin, 
Nebahat Çehre, 
Birsen Ayda, 
Altan Günbay
"
Act of the Heart,(1970),"
Drama            ",103 min,6.2,,160,,Paul Almond,":
Geneviève Bujold, 
Donald Sutherland, 
Monique Leyrac, 
Sharon Acker
"
Norma,(1970),"
Drama            ",77 min,5.0,,25,,Ted Roter,":
Mady Maguire, 
Chris Warfield, 
Tereza Thaw, 
Valda Hansen
"
Angelitos negros,(1970),"
Drama, Romance            ",105 min,7.1,,35,,Joselito Rodríguez,":
Manuel López Ochoa, 
Martha Rangel, 
Titina Romay, 
Juanita Moore
"
O Anônimo Veneziano,(1970),"
Drama, Romance            ",91 min,7.0,,402,,Enrico Maria Salerno,":
Florinda Bolkan, 
Tony Musante, 
Toti Dal Monte, 
Sandro Grinfan
"
Mere Humsafar,(1970),"
Romance            ",153 min,6.8,,42,,Dulal Guha,":
Sharmila Tagore, 
Jeetendra, 
Balraj Sahni, 
Laxmi Chhaya
"
Jibon Theke Neya,(1970),"
Drama, Family, War            ",150 min,9.4,,"1,666",,Zahir Raihan,":
Abdur Razzak, 
Suchanda, 
Shaukat Akbar, 
Rosy Samad
"
Nachalo,(1970),"
Drama, Romance            ",91 min,7.8,,762,,Gleb Panfilov,":
Inna Churikova, 
Valentina Telichkina, 
Tatyana Stepanova, 
Leonid Kuravlyov
"
Who Killed Cock Robin?,(1970),"
Drama            ",56 min,3.6,,16,,Don Jones,":
Maria Arnold, 
Neola Graef, 
Ruth Knox, 
Babs Lewison
"
Prípad pro zacínajícího kata,(1970),"
Drama, Fantasy, Mystery            ",102 min,7.1,,428,,Pavel Jurácek,":
Lubomír Kostelka, 
Klára Jerneková, 
Milena Zahrynowska, 
Radovan Lukavský
"
Psychologie des Orgasmus,(1970),,93 min,5.2,,6,,Hermann Schnell,":
Angelika Baumgart, 
Dagobert Walter, 
Uta Bone, 
Volker Baumgart
"
La belva,(1970),"
Action, Crime, Thriller            ",89 min,5.1,,135,,Mario Costa,":
Klaus Kinski, 
Gabriella Giorgelli, 
Giuseppe Cardillo, 
Paolo Casella
"
Sharafat,(1970),"
Drama, Romance            ",120 min,7.2,,61,,Asit Sen,":
Ashok Kumar, 
Dharmendra, 
Hema Malini, 
Sonia Sahni
"
The Wife Swappers,(1970),"
Drama            ",84 min,4.8,,79,,Derek Ford,":
James Donnelly, 
Larry Taylor, 
Valerie St. John, 
Denys Hawthorne
"
Entre Duas Paixões,(1970),"
Drama            ",90 min,6.9,,68,,Leonardo Bercovici,":
Bibi Andersson, 
Robert Stack, 
James Farentino, 
Annie Girardot
"
Diamond Stud,(1970),"
Drama, Romance            ",82 min,4.1,,14,,Greg Corarito,":
Robert Hall, 
John Alderman, 
Monika Henreid, 
Vicki Carbe
"
Kati Patang,(1970),"
Drama, Family, Musical            ",167 min,7.1,,807,,Shakti Samanta,":
Rajesh Khanna, 
Asha Parekh, 
Prem Chopra, 
Bindu
"
3 slags kærlighed,(1970),"
Drama            ",83 min,5.1,,46,,Mac Ahlberg,":
Gunbritt Öhrström, 
Inger Sundh, 
Klaus Pagh, 
Tom Scott
"
Giv gud en chance om søndagen,(1970),"
Drama            ",94 min,5.7,,19,,Henrik Stangerup,":
Ulf Pilgaard, 
Lotte Tarp, 
Vibeke Reumert, 
Ove Sprogøe
"
Heer Ranjha,(1970),"
Musical, Romance            ",140 min,6.6,,54,,Masud Pervaiz,":
Ajmal, 
Ejaz Durrani, 
Firdous, 
Najmul Hussain
"
"The Red, White, and Black",(1970),"
Action, Romance, Western            ",103 min,5.2,,54,,John 'Bud' Cardos,":
Robert DoQui, 
Isaac Fields, 
Barbara Hale, 
Rafer Johnson
"
The Set,(1970),"
Drama            ",102 min,6.2,,43,,Frank Brittain,":
Sean Myers, 
Rod Mullinar, 
Hazel Phillips, 
Denis Doonan
"
Um Homem Chamado Sabata,(1970),"
Comedy, Western            ",87 min,5.7,,147,,Tulio Demicheli,":
Anthony Steffen, 
Peter Lee Lawrence, 
Eduardo Fajardo, 
Alfredo Mayo
"
Django e Sartana - Até o Último Sangue,(1970),"
Western            ",90 min,5.1,,262,,Demofilo Fidani,":
Jack Betts, 
Fabio Testi, 
Dino Strano, 
Benito Pacifico
"
Druzba Pere Kvrzice,(1970),"
Adventure, Family            ",96 min,7.7,,798,,Vladimir Tadej,":
Mladen Vasary, 
Predrag Vukovic, 
Berislav Kokot, 
Boris Vujovic
"
Django Desafia Sartana,(1970),"
Western            ",85 min,5.3,,206,,Pasquale Squitieri,":
George Ardisson, 
Tony Kendall, 
José Torres, 
Bernard Farber
"
Szerelmesfilm,(1970),"
Drama            ",123 min,7.6,,613,,István Szabó,":
Judit Halász, 
András Bálint, 
Edit Kelemen, 
András Szamosfalvi
"
The Phantom Gunslinger,(1970),"
Western            ",99 min,3.1,,41,,Albert Zugsmith,":
Troy Donahue, 
Sabrina, 
Elizabeth Campbell, 
Emilio Fernández
"
Libertação 1: O arco de fogo,(1970),"
Drama, Romance, War            ",93 min,7.2,,191,,Yuriy Ozerov,":
Bukhuti Zakariadze, 
Vasiliy Shukshin, 
Nikolay Rybnikov, 
Vladislav Strzhelchik
"
Matá-lo,(1970),"
Action, Drama, Thriller            ",89 min,6.1,,406,,Cesare Canevari,":
Lou Castel, 
Corrado Pani, 
Antonio Salines, 
Luis Dávila
"
"Miguel Strogoff, O Mensageiro do Czar",(1970),"
Adventure            ",109 min,6.5,,77,,Eriprando Visconti,":
John Phillip Law, 
Mimsy Farmer, 
Hiram Keller, 
Delia Boccardo
"
Il castello dalle porte di fuoco,(1970),"
Horror            ",98 min,5.0,,264,,José Luis Merino,":
Erna Schurer, 
Carlos Quiney, 
Agostina Belli, 
Cristiana Galloni
"
Fandango,(1970),"
Western            ",79 min,5.0,,25,,John Hayes,":
James Whitworth, 
Shawn Devereaux, 
Tony Vorno, 
Jay Scott
"
Miss Nymphet's Zap-In,(1970),"
Comedy            ",76 min,5.9,,65,,Herschell Gordon Lewis,":
Dixie Donovan, 
Tony Mark, 
Luanne Roberts, 
Ed Pawlin
"
Sinthia: The Devil's Doll,(1970),"
Horror            ",78 min,3.6,,191,,Ray Dennis Steckler,":
Shula Roan, 
Ted Roter, 
Brett Zeller, 
Gary Kent
"
O Leão de Sete Cabeças,(1970),"
Drama            ",103 min,6.8,,188,,Glauber Rocha,":
Rada Rassimov, 
Giulio Brogi, 
Gabriele Tinti, 
Jean-Pierre Léaud
"
Brigade Anti-Sex,(1970),"
Comedy, Crime            ",87 min,6.3,,7,,François-Xavier Morel,":
Larry Brown, 
André Brunet, 
Brock Curtis, 
Jacqueline De Meester
"
The Man from O.R.G.Y.,(1970),"
Comedy, Crime            ",92 min,4.1,,27,,James Hill,":
Robert Walker Jr., 
Steve Rossi, 
Slappy White, 
Louisa Moritz
"
Crepúsculo de um Ídolo,(1970),"
Drama            ",97 min,6.1,,75,,Richard Harris,":
Richard Harris, 
Romy Schneider, 
Kim Burfield, 
Maurice Kaufmann
"
Samaj Ko Badal Dalo,(1970),"
Drama            ",162 min,6.2,,13,,V. Madhusudan Rao,":
Sharada, 
Parikshat Sahni, 
Pran, 
Prem Chopra
"
Kyrkoherden,(1970),"
Comedy            ",90 min,4.2,,198,,Torgny Wickman,":
Jarl Borssén, 
Margit Carlqvist, 
Magali Noël, 
Diana Kjær
"
Pamuk Prenses ve 7 cüceler,(1970),"
Family, Fantasy            ",92 min,4.9,,340,,Ertem Göreç,":
Zeynep Degirmencioglu, 
Salih Güney, 
Suna Selen, 
Ömercik
"
Il dio serpente,(1970),"
Adventure, Drama, Horror            ",94 min,5.4,,156,,Piero Vivarelli,":
Nadia Cassini, 
Beryl Cunningham, 
Sergio Tramonti, 
Galeazzo Benti
"
The Wild Scene,(1970),"
Drama            ",96 min,4.4,,17,,William Rowland,":
Richard Tate, 
Alberta Nelson, 
Gary Pillar, 
Anita Eubank
"
La ragazza di nome Giulio,(1970),"
Drama            ",106 min,5.4,,76,,Tonino Valerii,":
Silvia Dionisio, 
Gianni Macchia, 
Esmeralda Ruspoli, 
Tonino Valerii
"
The Last Step Down,(1970),"
Drama            ",80 min,5.0,,37,,Lawrence Ramport,":
Uschi Digard, 
Neola Graef, 
Terri Johnson, 
Michael Donovan O'Donnell
"
How to Succeed with Sex,(1970),"
Comedy            ",77 min,3.5,,31,,Bert I. Gordon,":
Zack Taylor, 
Linda Vair, 
Bambi Allen, 
Victoria Bond
"
O Urso e a Boneca,(1970),"
Comedy            ",90 min,6.5,,397,,Michel Deville,":
Brigitte Bardot, 
Jean-Pierre Cassel, 
Daniel Ceccaldi, 
Georges Claisse
"
The Amazing Transplant,(1970),"
Fantasy, Mystery            ",77 min,4.0,,267,,Doris Wishman,":
João Fernandes, 
Linda Southern, 
Larry Hunter, 
Olive Denneccio
"
Mia trelli... trelli... sarantara,(1970),"
Comedy, Romance            ",88 min,5.9,,292,,Giannis Dalianidis,":
Rena Vlahopoulou, 
Andreas Barkoulis, 
Giannis Mihalopoulos, 
Melpo Zarokosta
"
Moonfire,(1970),"
Action, Adventure, Drama            ",107 min,4.8,,72,,Michael Parkhurst,":
Richard Egan, 
Charles Napier, 
Sonny Liston, 
Dayton Lummis
"
Monique,(1970),"
Comedy, Drama, Romance            ",88 min,5.2,,103,,John Bown,":
David Sumner, 
Joan Alcorn, 
Sibylla Kay, 
Nicola Bown
"
L'amore coniugale,(1970),"
Drama            ",100 min,6.7,,13,,Dacia Maraini,":
Tomas Milian, 
Macha Méril, 
Lidia Biondi, 
Luigi Maria Burruano
"
Sawan Bhadon,(1970),"
Action, Romance, Thriller            ",155 min,6.8,,36,,Mohan Segal,":
Navin Nischol, 
Rekha, 
Shyama, 
Jayshree T.
"
A Volta de Arizona Colt,(1970),"
Western            ",90 min,5.6,,219,,Sergio Martino,":
Anthony Steffen, 
Marcella Michelangeli, 
Aldo Sambrell, 
Rosalba Neri
"
Bernapas dalam lumpur,(1970),"
Drama            ",117 min,7.9,,8,,Turino Junaidy,":
Farouk Afero, 
Sri Harto, 
Rahmat Kartolo, 
Ismed M. Noor
"
Pehchan,(1970),"
Drama, Family, Musical            ",,4.9,,23,,Sohanlal Kanwar,":
Manoj Kumar, 
Babita Kapoor, 
Balraj Sahni, 
Sailesh Kumar
"
Omorfes meres,(1970),"
Comedy, Drama, Musical            ",100 min,6.7,,27,,Kostas Asimakopoulos,":
Alexandra Ladikou, 
Dionysis Papagiannopoulos, 
Vilma Kirou, 
Eleni Anousaki
"
Nightbirds,(1970),"
Drama            ",74 min,6.0,,125,,Andy Milligan,":
Julie Shaw, 
Berwick Kaler, 
Elaine Shore, 
Bill Clancy
"
The Tale of the Dean's Wife,(1970),"
Drama            ",73 min,4.9,,46,,Benjamin Onivas,":
Luanne Roberts, 
Roger Gentry, 
Edward Blessington, 
Jeanette Mills
"
Um Homem e Duas Mulheres,(1970),"
Romance            ",85 min,6.1,,206,,Roger Kahane,":
Alain Delon, 
Mireille Darc, 
Jane Davenport, 
Valentina Cortese
"
Pollux et le chat bleu,(1970),"
Animation, Adventure, Comedy            ",82 min,7.1,,307,,Serge Danot,":
Christian Riehl, 
Paul Bisciglia, 
Nadine Legrand, 
Jean-Luc Tardieu
"
Ostia,(1970),"
Drama            ",103 min,6.8,,178,,Sergio Citti,":
Laurent Terzieff, 
Franco Citti, 
Anita Sanders, 
Ninetto Davoli
"
The Delta Factor,(1970),"
Adventure, Crime, Drama            ",91 min,3.8,,113,,Tay Garnett,":
Yvette Mimieux, 
Christopher George, 
Diane McBain, 
Ralph Taeger
"
Sti mahi tis Kritis,(1970),"
Action, Drama, History            ",86 min,5.6,,97,,Vasilis Georgiadis,":
Hristos Politis, 
Stephanos Stratigos, 
Giorgos Tzortzis, 
Giota Soimoiri
"
Devil Rider!,(1970),"
Action, Drama            ",75 min,4.0,,62,,Brad F. Grinter,":
Sharon Mahon, 
Ridgely Abele, 
Johnny Pachivas, 
Larry Pamilio
"
Substitution,(1970),"
Comedy, Romance            ",73 min,5.1,,30,,Walt Davis,":
Chuck Sailor, 
Patrice Nastasia, 
James Paulin, 
Marnie Kaye
"
Emboscada,(1970),"
Action, Drama            ",117 min,7.1,,741,,Hiroshi Inagaki,":
Toshirô Mifune, 
Yûjirô Ishihara, 
Ruriko Asaoka, 
Shintarô Katsu
"
Mastana,(1970),"
Drama, Comedy, Family            ",151 min,7.0,,45,,Adurthi Subba Rao,":
Mehmood, 
Padmini, 
Bharathi, 
Vinod Khanna
"
Bronco Bullfrog,(1970),"
Drama            ",86 min,6.8,,255,,Barney Platts-Mills,":
Del Walker, 
Anne Gooding, 
Sam Shepherd, 
Roy Haywood
"
O Homem que Se Condenou,(1970),"
Crime, Drama, Thriller            ",105 min,6.0,,290,,Richard A. Colla,":
George Kennedy, 
Eli Wallach, 
Anne Jackson, 
Steve Ihnat
"
Nanak Dukhiya Sub Sansar,(1970),"
Action, Drama            ",135 min,8.3,,18,,Dara Singh,":
Dara Singh, 
Balraj Sahni, 
Prithviraj Kapoor, 
Pran
"
O jardim das Delícias,(1970),"
Drama            ",95 min,6.7,,415,,Carlos Saura,":
José Luis López Vázquez, 
Luchy Soto, 
Francisco Pierrá, 
Charo Soriano
"
Booby Trap,(1970),"
Action, Crime, Drama            ",90 min,4.2,,68,,Dwayne Avery,":
Carl Monson, 
Angela Carnon, 
Maybe Smith, 
Sharon Masters
"
Iko shashvi mgalobeli,(1970),"
Comedy, Drama, Music            ",85 min,7.8,,862,,Otar Iosseliani,":
Gela Kandelaki, 
Gogi Chkheidze, 
Jansug Kakhidze, 
Irine Jandieri
"
L'interrogatorio,(1970),"
Crime, Thriller            ",92 min,5.6,,7,,Vittorio De Sisti,":
Benjamin Lev, 
Paolo Gozlino, 
Brigitte Skay, 
Luciana Antonelli
"
Trader Hornee,(1970),"
Adventure, Comedy            ",84 min,3.7,,302,,Jonathan Lucas,":
Buddy Pantsari, 
Julie Conners, 
John Alderman, 
Luanne Roberts
"
The Body Beneath,(1970),"
Horror            ",82 min,4.2,,339,,Andy Milligan,":
Gavin Reed, 
Jackie Skarvellis, 
Berwick Kaler, 
Susan Heard
"
Il tuo dolce corpo da uccidere,(1970),"
Thriller            ",88 min,6.0,,112,,Alfonso Brescia,":
George Ardisson, 
Françoise Prévost, 
Orchidea De Santis, 
Eduardo Fajardo
"
"Guru, the Mad Monk",(1970),"
Horror            ",62 min,3.7,,338,,Andy Milligan,":
Neil Flanagan, 
Jaqueline Webb, 
Judith Israel, 
Jack Spencer
"
O.K.,(1970),"
Drama, War            ",80 min,6.3,,118,,Michael Verhoeven,":
Gustl Bayrhammer, 
Hartmut Becker, 
Senta Berger, 
Hanna Burgwitz
"
Præriens skrappe drenge,(1970),"
Comedy, Western            ",99 min,5.2,,345,,Carl Ottosen,":
Dirch Passer, 
Preben Kaas, 
Paul Hagen, 
Willy Rathnov
"
Le temps de mourir,(1970),"
Crime, Sci-Fi, Thriller            ",80 min,5.8,,105,,André Farwagi,":
Anna Karina, 
Bruno Cremer, 
Jean Rochefort, 
Billy Kearns
"
Satiricosissimo,(1970),"
Comedy            ",92 min,5.1,,62,,Mariano Laurenti,":
Franco Franchi, 
Ciccio Ingrassia, 
Edwige Fenech, 
Giancarlo Badessi
"
