Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Os Infiltrados,(2006),"
Crime, Drama, Thriller            ",151 min,8.5,$132.38M,"1,116,923",85        ,Martin Scorsese,":
Leonardo DiCaprio, 
Matt Damon, 
Jack Nicholson, 
Mark Wahlberg
"
O Grande Truque,(2006),"
Drama, Mystery, Sci-Fi            ",130 min,8.5,$53.09M,"1,107,732",66        ,Christopher Nolan,":
Christian Bale, 
Hugh Jackman, 
Scarlett Johansson, 
Michael Caine
"
Zoom - Academia de Super-Heróis,(2006),"
Action, Adventure, Comedy            ",83 min,4.3,$11.63M,"17,842",26        ,Peter Hewitt,":
Tim Allen, 
Courteney Cox, 
Chevy Chase, 
Spencer Breslin
"
007: Cassino Royale,(2006),"
Action, Adventure, Thriller            ",144 min,8.0,$167.45M,"553,134",80        ,Martin Campbell,":
Daniel Craig, 
Eva Green, 
Judi Dench, 
Jeffrey Wright
"
O Hospedeiro,(2006),"
Action, Drama, Horror            ",120 min,7.0,$2.20M,"91,029",85        ,Bong Joon Ho,":
Kang-ho Song, 
Hee-Bong Byun, 
Hae-il Park, 
Doona Bae
"
O Labirinto do Fauno,(2006),"
Drama, Fantasy, War            ",118 min,8.2,$37.63M,"588,869",98        ,Guillermo del Toro,":
Ivana Baquero, 
Ariadna Gil, 
Sergi López, 
Maribel Verdú
"
Click,(2006),"
Comedy, Drama, Fantasy            ",107 min,6.4,$137.36M,"291,356",45        ,Frank Coraci,":
Adam Sandler, 
Kate Beckinsale, 
Christopher Walken, 
David Hasselhoff
"
300,(2006),"
Action, Drama            ",117 min,7.6,$210.61M,"707,402",52        ,Zack Snyder,":
Gerard Butler, 
Lena Headey, 
David Wenham, 
Dominic West
"
Piratas do Caribe: O Baú da Morte,(2006),"
Action, Adventure, Fantasy            ",151 min,7.3,$423.32M,"628,226",53        ,Gore Verbinski,":
Johnny Depp, 
Orlando Bloom, 
Keira Knightley, 
Jack Davenport
"
Todas Contra John,(2006),"
Comedy, Romance            ",89 min,5.8,$41.01M,"76,896",41        ,Betty Thomas,":
Jesse Metcalfe, 
Ashanti, 
Arielle Kebbel, 
Sophia Bush
"
