Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
A Saga Crepúsculo: Amanhecer - Parte 2,(2012),"
Adventure, Drama, Fantasy            ",115 min,5.5,$292.30M,"220,322",52        ,Bill Condon,":
Kristen Stewart, 
Robert Pattinson, 
Taylor Lautner, 
Peter Facinelli
"
A Escolha Perfeita,(2012),"
Comedy, Music, Romance            ",112 min,7.2,$65.00M,"263,826",66        ,Jason Moore,":
Anna Kendrick, 
Brittany Snow, 
Rebel Wilson, 
Anna Camp
"
MIB: Homens de Preto III,(2012),"
Action, Adventure, Comedy            ",106 min,6.8,$179.02M,"321,386",58        ,Barry Sonnenfeld,":
Will Smith, 
Tommy Lee Jones, 
Josh Brolin, 
Jemaine Clement
"
Spring Breakers: Garotas Perigosas,(2012),"
Crime, Drama            ",94 min,5.3,$14.12M,"130,281",63        ,Harmony Korine,":
Vanessa Hudgens, 
Selena Gomez, 
Ashley Benson, 
Rachel Korine
"
A Hora Mais Escura,(2012),"
Drama, Thriller            ",157 min,7.4,$95.72M,"258,319",95        ,Kathryn Bigelow,":
Jessica Chastain, 
Joel Edgerton, 
Chris Pratt, 
Mark Strong
"
Bem-vindo aos 40,(2012),"
Comedy, Romance            ",134 min,6.2,$67.54M,"121,379",59        ,Judd Apatow,":
Paul Rudd, 
Leslie Mann, 
Maude Apatow, 
Iris Apatow
"
Looper: Assassinos do Futuro,(2012),"
Action, Crime, Drama            ",113 min,7.4,$66.49M,"513,173",84        ,Rian Johnson,":
Joseph Gordon-Levitt, 
Bruce Willis, 
Emily Blunt, 
Paul Dano
"
A Viagem,(2012),"
Action, Drama, Mystery            ",172 min,7.4,$27.11M,"333,149",55        ,Tom Tykwer,":
Tom Hanks, 
Halle Berry, 
Hugh Grant, 
Hugo Weaving
"
Lincoln,(2012),"
Biography, Drama, History            ",150 min,7.3,$182.21M,"234,401",86        ,Steven Spielberg,":
Daniel Day-Lewis, 
Sally Field, 
David Strathairn, 
Joseph Gordon-Levitt
"
Jack Reacher: O Último Tiro,(2012),"
Action, Crime, Thriller            ",130 min,7.0,$80.07M,"292,849",50        ,Christopher McQuarrie,":
Tom Cruise, 
Rosamund Pike, 
Richard Jenkins, 
Werner Herzog
"
A Caça,(2012),"
Drama            ",115 min,8.3,$0.69M,"254,974",77        ,Thomas Vinterberg,":
Mads Mikkelsen, 
Thomas Bo Larsen, 
Annika Wedderkopp, 
Lasse Fogelstrøm
"
Moonrise Kingdom,(2012),"
Comedy, Drama, Romance            ",94 min,7.8,$45.51M,"300,472",84        ,Wes Anderson,":
Jared Gilman, 
Kara Hayward, 
Bruce Willis, 
Bill Murray
"
Marcados Para Morrer,(2012),"
Action, Crime, Drama            ",109 min,7.6,$41.00M,"217,683",68        ,David Ayer,":
Jake Gyllenhaal, 
Michael Peña, 
Anna Kendrick, 
America Ferrera
"
O Lugar Onde Tudo Termina,(2012),"
Crime, Drama, Thriller            ",140 min,7.3,$21.38M,"233,182",68        ,Derek Cianfrance,":
Ryan Gosling, 
Bradley Cooper, 
Eva Mendes, 
Craig Van Hook
"
Detona Ralph,(2012),"
Animation, Adventure, Comedy            ",101 min,7.7,$189.42M,"359,384",72        ,Rich Moore,":
John C. Reilly, 
Jack McBrayer, 
Jane Lynch, 
Sarah Silverman
"
Valente,(2012),"
Animation, Adventure, Comedy            ",93 min,7.1,$237.28M,"352,018",69        ,Mark Andrews,":
Kelly Macdonald, 
Billy Connolly, 
Emma Thompson, 
Julie Walters
"
Este é o Meu Garoto,(2012),"
Comedy            ",116 min,5.5,$36.93M,"85,896",31        ,Sean Anders,":
Adam Sandler, 
Andy Samberg, 
Leighton Meester, 
Susan Sarandon
"
Branca de Neve e o Caçador,(2012),"
Action, Adventure, Drama            ",127 min,6.1,$155.33M,"263,988",57        ,Rupert Sanders,":
Kristen Stewart, 
Chris Hemsworth, 
Charlize Theron, 
Sam Claflin
"
Anjos da Lei,(2012),"
Action, Comedy, Crime            ",109 min,7.2,$138.45M,"489,951",69        ,Phil Lord,":
Jonah Hill, 
Channing Tatum, 
Ice Cube, 
Brie Larson
"
O Legado Bourne,(2012),"
Action, Adventure, Thriller            ",135 min,6.7,$113.20M,"274,277",61        ,Tony Gilroy,":
Jeremy Renner, 
Rachel Weisz, 
Edward Norton, 
Scott Glenn
"
O Espetacular Homem-Aranha,(2012),"
Action, Sci-Fi            ",136 min,6.9,$262.03M,"538,808",66        ,Marc Webb,":
Andrew Garfield, 
Emma Stone, 
Rhys Ifans, 
Irrfan Khan
"
12 Horas,(I) (2012),"
Action, Mystery, Thriller            ",94 min,5.9,$11.65M,"40,327",36        ,Heitor Dhalia,":
Amanda Seyfried, 
Jennifer Carpenter, 
Wes Bentley, 
Daniel Sunjata
"
O Voo,(I) (2012),"
Drama, Thriller            ",138 min,7.3,$93.77M,"310,531",76        ,Robert Zemeckis,":
Denzel Washington, 
Nadine Velazquez, 
Don Cheadle, 
John Goodman
"
A Entidade,(I) (2012),"
Horror, Mystery, Thriller            ",110 min,6.8,$48.09M,"205,832",53        ,Scott Derrickson,":
Ethan Hawke, 
Juliet Rylance, 
James Ransone, 
Fred Dalton Thompson
"
O Ditador,(2012),"
Comedy            ",83 min,6.4,$59.65M,"258,407",58        ,Larry Charles,":
Sacha Baron Cohen, 
Anna Faris, 
John C. Reilly, 
Ben Kingsley
"
Anna Karenina,(I) (2012),"
Drama, Romance            ",129 min,6.6,$12.82M,"87,068",63        ,Joe Wright,":
Keira Knightley, 
Jude Law, 
Aaron Taylor-Johnson, 
Matthew Macfadyen
"
Battleship: A Batalha dos Mares,(2012),"
Action, Adventure, Sci-Fi            ",131 min,5.8,$65.42M,"228,987",41        ,Peter Berg,":
Alexander Skarsgård, 
Brooklyn Decker, 
Liam Neeson, 
Rihanna
"
John Carter: Entre Dois Mundos,(2012),"
Action, Adventure, Sci-Fi            ",132 min,6.6,$73.08M,"246,875",51        ,Andrew Stanton,":
Taylor Kitsch, 
Lynn Collins, 
Willem Dafoe, 
Samantha Morton
"
Fúria de Titãs 2,(2012),"
Action, Adventure, Fantasy            ",99 min,5.7,$83.67M,"176,042",37        ,Jonathan Liebesman,":
Sam Worthington, 
Liam Neeson, 
Rosamund Pike, 
Ralph Fiennes
"
As Aventuras de Pi,(2012),"
Adventure, Drama, Fantasy            ",127 min,7.9,$124.99M,"552,462",79        ,Ang Lee,":
Suraj Sharma, 
Irrfan Khan, 
Adil Hussain, 
Tabu
"
Dredd: O Juiz do Apocalipse,(2012),"
Action, Crime, Sci-Fi            ",95 min,7.1,$13.41M,"240,383",60        ,Pete Travis,":
Karl Urban, 
Olivia Thirlby, 
Lena Headey, 
Rachel Wood
"
Sete Psicopatas e um Shih Tzu,(2012),"
Comedy, Crime            ",110 min,7.2,$15.02M,"229,545",66        ,Martin McDonagh,":
Colin Farrell, 
Woody Harrelson, 
Sam Rockwell, 
Christopher Walken
"
Viagem 2: A Ilha Misteriosa,(2012),"
Action, Adventure, Comedy            ",94 min,5.8,$103.86M,"86,985",41        ,Brad Peyton,":
Josh Hutcherson, 
Dwayne Johnson, 
Michael Caine, 
Luis Guzmán
"
Sombras da Noite,(2012),"
Comedy, Fantasy, Horror            ",113 min,6.2,$79.73M,"236,607",55        ,Tim Burton,":
Johnny Depp, 
Michelle Pfeiffer, 
Eva Green, 
Helena Bonham Carter
"
Magic Mike,(2012),"
Comedy, Drama            ",110 min,6.1,$113.72M,"126,450",72        ,Steven Soderbergh,":
Channing Tatum, 
Alex Pettyfer, 
Olivia Munn, 
Matthew McConaughey
"
Protegendo o Inimigo,(2012),"
Action, Thriller            ",115 min,6.7,$126.37M,"196,947",52        ,Daniel Espinosa,":
Denzel Washington, 
Ryan Reynolds, 
Robert Patrick, 
Vera Farmiga
"
Selvagens,(2012),"
Crime, Drama, Thriller            ",131 min,6.5,$47.38M,"117,695",59        ,Oliver Stone,":
Aaron Taylor-Johnson, 
Taylor Kitsch, 
Blake Lively, 
Benicio Del Toro
"
Rock of Ages: O Filme,(2012),"
Comedy, Drama, Musical            ",123 min,5.9,$38.52M,"71,302",47        ,Adam Shankman,":
Julianne Hough, 
Diego Boneta, 
Tom Cruise, 
Alec Baldwin
"
Ferrugem e Osso,(2012),"
Drama, Romance            ",120 min,7.5,$2.06M,"60,459",73        ,Jacques Audiard,":
Marion Cotillard, 
Matthias Schoenaerts, 
Armand Verdure, 
Céline Sallette
"
Ted,(2012),"
Comedy            ",106 min,6.9,$218.82M,"550,181",62        ,Seth MacFarlane,":
Mark Wahlberg, 
Mila Kunis, 
Seth MacFarlane, 
Joel McHale
"
Amor Bandido,(2012),"
Drama            ",130 min,7.4,$21.59M,"160,196",76        ,Jeff Nichols,":
Matthew McConaughey, 
Tye Sheridan, 
Jacob Lofland, 
Sam Shepard
"
Os Mercenários 2,(2012),"
Action, Adventure, Thriller            ",103 min,6.6,$85.02M,"283,083",51        ,Simon West,":
Sylvester Stallone, 
Liam Hemsworth, 
Randy Couture, 
Jean-Claude Van Damme
"
O Homem de Gelo,(2012),"
Biography, Crime, Drama            ",106 min,6.8,$1.94M,"67,296",60        ,Ariel Vromen,":
Michael Shannon, 
Chris Evans, 
James Franco, 
Winona Ryder
"
Projeto X: Uma Festa Fora de Controle,(2012),"
Comedy            ",88 min,6.6,$54.73M,"181,946",48        ,Nima Nourizadeh,":
Thomas Mann, 
Oliver Cooper, 
Jonathan Daniel Brown, 
Dax Flame
"
A Estranha Vida de Timothy Green,(2012),"
Comedy, Drama, Family            ",105 min,6.6,$51.85M,"43,552",47        ,Peter Hedges,":
Jennifer Garner, 
Joel Edgerton, 
CJ Adams, 
Odeya Rush
"
American Pie: O Reencontro,(2012),"
Comedy            ",113 min,6.7,$57.01M,"195,776",49        ,Jon Hurwitz,":
Jason Biggs, 
Alyson Hannigan, 
Seann William Scott, 
Chris Klein
"
Gayby,(2012),"
Comedy, Drama, Romance            ",85 min,6.0,,"2,420",58        ,Jonathan Lisecki,":
Jenn Harris, 
Anna Margaret Hollyman, 
Matthew Wilkas, 
Christian Coulson
"
A Concubina do Imperador,(2012),"
Drama, History, Romance            ",122 min,6.1,,"1,321",,Dae-seung Kim,":
Yeo-jeong Jo, 
Dong-wook Kim, 
Min-Joon Kim, 
Ji-Young Park
"
O Homem da Máfia,(2012),"
Crime, Drama, Thriller            ",97 min,6.2,$15.03M,"126,593",64        ,Andrew Dominik,":
Brad Pitt, 
Ray Liotta, 
Richard Jenkins, 
Scoot McNairy
"
Amanhecer Violento,(2012),"
Action, Adventure, Crime            ",93 min,5.4,$44.81M,"71,053",31        ,Dan Bradley,":
Chris Hemsworth, 
Isabel Lucas, 
Josh Hutcherson, 
Josh Peck
"
As Palavras,(2012),"
Drama, Mystery, Romance            ",102 min,7.0,$11.49M,"71,880",37        ,Brian Klugman,":
Bradley Cooper, 
Dennis Quaid, 
Olivia Wilde, 
Zoe Saldana
"
"O Lorax, em Busca da Trúfula Perdida",(2012),"
Animation, Adventure, Drama            ",86 min,6.4,$214.03M,"92,834",46        ,Chris Renaud,":
Zac Efron, 
Taylor Swift, 
Danny DeVito, 
Ed Helms
"
O Vingador do Futuro,(I) (2012),"
Action, Adventure, Sci-Fi            ",118 min,6.3,$58.88M,"232,768",43        ,Len Wiseman,":
Colin Farrell, 
Bokeem Woodbine, 
Bryan Cranston, 
Kate Beckinsale
"
Relação Explosiva,(2012),"
Action, Comedy            ",100 min,6.1,$13.75M,"33,227",50        ,David Palmer,":
Dax Shepard, 
Kristen Bell, 
Bradley Cooper, 
Kristin Chenoweth
"
O Corpo,(2012),"
Mystery, Thriller            ",108 min,7.6,,"48,646",,Oriol Paulo,":
Jose Coronado, 
Hugo Silva, 
Belén Rueda, 
Aura Garrido
"
Piranha 2,(2012),"
Comedy, Horror            ",83 min,3.7,$0.38M,"38,252",24        ,John Gulager,":
Danielle Panabaker, 
Ving Rhames, 
David Hasselhoff, 
Matt Bush
"
Hotel Transilvânia,(2012),"
Animation, Comedy, Family            ",91 min,7.1,$148.31M,"211,411",47        ,Genndy Tartakovsky,":
Adam Sandler, 
Kevin James, 
Andy Samberg, 
Selena Gomez
"
Ligados Pelo Amor,(2012),"
Comedy, Drama, Romance            ",97 min,7.2,$0.08M,"80,449",49        ,Josh Boone,":
Greg Kinnear, 
Jennifer Connelly, 
Lily Collins, 
Nat Wolff
"
O Que Esperar Quando Você Está Esperando,(2012),"
Comedy, Drama, Romance            ",110 min,5.7,$41.15M,"67,378",41        ,Kirk Jones,":
Cameron Diaz, 
Matthew Morrison, 
J. Todd Smith, 
Dennis Quaid
"
Fuga Implacável,(2012),"
Action, Thriller            ",93 min,4.9,$3.75M,"33,754",22        ,Mabrouk El Mechri,":
Henry Cavill, 
Bruce Willis, 
Sigourney Weaver, 
Verónica Echegui
"
Bait,(III) (2012),"
Action, Adventure, Drama            ",93 min,5.2,,"15,371",,Kimble Rendall,":
Richard Brancatisano, 
Xavier Samuel, 
Chris Betts, 
Sharni Vinson
"
Um Homem de Sorte,(2012),"
Drama, Mystery, Romance            ",101 min,6.5,$60.46M,"96,921",39        ,Scott Hicks,":
Zac Efron, 
Taylor Schilling, 
Blythe Danner, 
Riley Thomas Stewart
"
Silent Hill: Revelação,(2012),"
Horror            ",95 min,5.0,$17.53M,"58,248",16        ,M.J. Bassett,":
Adelaide Clemens, 
Kit Harington, 
Sean Bean, 
Carrie-Anne Moss
"
Madagascar 3: Os Procurados,(2012),"
Animation, Adventure, Comedy            ",93 min,6.8,$216.39M,"153,208",60        ,Eric Darnell,":
Ben Stiller, 
Jada Pinkett Smith, 
Chris Rock, 
David Schwimmer
"
Resident Evil 5: Retribuição,(2012),"
Action, Horror, Sci-Fi            ",95 min,5.4,$42.35M,"127,862",39        ,Paul W.S. Anderson,":
Milla Jovovich, 
Sienna Guillory, 
Michelle Rodriguez, 
Aryana Engineer
"
Crônicas Sexuais de uma Família Francesa,(2012),"
Adult, Comedy, Drama            ",85 min,5.3,,"3,680",34        ,Pascal Arnold,":
Mathias Melloul, 
Valérie Maës, 
Stephan Hersoen, 
Leïla Denio
"
Poder Sem Limites,(2012),"
Drama, Sci-Fi, Thriller            ",84 min,7.0,$64.58M,"233,178",69        ,Josh Trank,":
Dane DeHaan, 
Alex Russell, 
Michael B. Jordan, 
Michael Kelly
"
Professor Peso Pesado,(2012),"
Action, Comedy, Sport            ",105 min,6.4,$45.29M,"83,019",40        ,Frank Coraci,":
Kevin James, 
Salma Hayek, 
Henry Winkler, 
Greg Germann
"
A Última Casa da Rua,(2012),"
Drama, Horror, Thriller            ",101 min,5.6,$31.61M,"67,820",31        ,Mark Tonderai,":
Jennifer Lawrence, 
Elisabeth Shue, 
Max Thieriot, 
Gil Bellows
"
Esquadrão Red Tails,(2012),"
Action, Drama, History            ",125 min,5.9,$49.88M,"32,343",46        ,Anthony Hemingway,":
Cuba Gooding Jr., 
Gerald McRaney, 
David Oyelowo, 
Andre Royo
"
Curvas da Vida,(2012),"
Drama, Sport            ",111 min,6.8,$35.76M,"57,538",58        ,Robert Lorenz,":
Clint Eastwood, 
Amy Adams, 
John Goodman, 
Justin Timberlake
"
Para Sempre,(2012),"
Drama, Romance            ",104 min,6.8,$125.01M,"177,354",43        ,Michael Sucsy,":
Rachel McAdams, 
Channing Tatum, 
Sam Neill, 
Jessica Lange
"
Guerra é Guerra!,(2012),"
Action, Comedy, Romance            ",103 min,6.3,$54.76M,"170,491",31        ,McG,":
Reese Witherspoon, 
Chris Pine, 
Tom Hardy, 
Til Schweiger
"
Deu a Louca nos Nazis,(2012),"
Action, Comedy, Sci-Fi            ",93 min,5.9,,"89,263",,Timo Vuorensola,":
Julia Dietze, 
Christopher Kirby, 
Götz Otto, 
Udo Kier
"
Would You Rather,(2012),"
Horror, Thriller            ",93 min,5.7,,"34,363",20        ,David Guy Levy,":
Brittany Snow, 
June Squibb, 
Jeffrey Combs, 
Jonny Coyne
"
Abraham Lincoln: Caçador de Vampiros,(2012),"
Action, Fantasy, Horror            ",105 min,5.9,$37.52M,"145,337",42        ,Timur Bekmambetov,":
Benjamin Walker, 
Rufus Sewell, 
Dominic Cooper, 
Anthony Mackie
"
Expedição Kon Tiki,(2012),"
Adventure, Biography, Drama            ",118 min,7.2,$1.52M,"43,160",62        ,Joachim Rønning,":
Pål Sverre Hagen, 
Anders Baasmo Christiansen, 
Gustaf Skarsgård, 
Odd-Magnus Williamson
"
Dark Blood,(2012),"
Thriller            ",86 min,6.5,,"1,104",,George Sluizer,":
River Phoenix, 
Judy Davis, 
Jonathan Pryce, 
Karen Black
"
Gangues de Wasseypur,(2012),"
Action, Comedy, Crime            ",321 min,8.2,,"72,820",89        ,Anurag Kashyap,":
Manoj Bajpayee, 
Richa Chadha, 
Nawazuddin Siddiqui, 
Tigmanshu Dhulia
"
Amor,(2012),"
Drama, Romance            ",127 min,7.9,$6.74M,"87,595",94        ,Michael Haneke,":
Jean-Louis Trintignant, 
Emmanuelle Riva, 
Isabelle Huppert, 
Alexandre Tharaud
"
Na Estrada,(2012),"
Adventure, Drama, Romance            ",124 min,6.1,$0.72M,"38,529",56        ,Walter Salles,":
Sam Riley, 
Garrett Hedlund, 
Kristen Stewart, 
Amy Adams
"
A Mulher de Preto,(2012),"
Drama, Fantasy, Horror            ",95 min,6.4,$54.33M,"168,813",62        ,James Watkins,":
Daniel Radcliffe, 
Janet McTeer, 
Ciarán Hinds, 
Emma Shorey
"
Pense como Eles,(2012),"
Comedy, Romance            ",122 min,6.6,$91.55M,"41,882",51        ,Tim Story,":
Chris Brown, 
Gabrielle Union, 
Kevin Hart, 
Michael Ealy
"
Anjos da Noite: O Despertar,(2012),"
Action, Drama, Fantasy            ",88 min,6.4,$62.32M,"141,158",39        ,Måns Mårlind,":
Kate Beckinsale, 
Michael Ealy, 
India Eisley, 
Stephen Rea
"
Possessão,(I) (2012),"
Horror, Mystery, Thriller            ",92 min,5.9,$49.13M,"54,785",45        ,Ole Bornedal,":
Natasha Calis, 
Jeffrey Dean Morgan, 
Kyra Sedgwick, 
Madison Davenport
"
Byzantium: Uma Vida Eterna,(2012),"
Drama, Fantasy, Horror            ",118 min,6.5,$0.08M,"39,293",66        ,Neil Jordan,":
Saoirse Ronan, 
Gemma Arterton, 
Sam Riley, 
Caleb Landry Jones
"
A Origem dos Guardiões,(2012),"
Animation, Action, Adventure            ",97 min,7.3,$103.41M,"149,906",58        ,Peter Ramsey,":
Hugh Jackman, 
Alec Baldwin, 
Isla Fisher, 
Chris Pine
"
Holy Motors,(2012),"
Drama, Fantasy            ",115 min,7.1,,"38,495",84        ,Leos Carax,":
Denis Lavant, 
Edith Scob, 
Eva Mendes, 
Kylie Minogue
"
Busca Implacável 2,(2012),"
Action, Thriller            ",92 min,6.2,$139.85M,"279,287",45        ,Olivier Megaton,":
Liam Neeson, 
Famke Janssen, 
Maggie Grace, 
Leland Orser
"
Sem Segurança Nenhuma,(2012),"
Comedy, Drama, Romance            ",86 min,7.0,$4.01M,"113,938",72        ,Colin Trevorrow,":
Aubrey Plaza, 
Mark Duplass, 
Jake Johnson, 
Karan Soni
"
Vizinhos Imediatos de 3º Grau,(I) (2012),"
Comedy, Sci-Fi            ",102 min,5.7,$35.35M,"117,883",36        ,Akiva Schaffer,":
Ben Stiller, 
Vince Vaughn, 
Jonah Hill, 
Billy Crudup
"
Os Três Patetas,(2012),"
Comedy, Family            ",92 min,5.0,$44.34M,"29,051",56        ,Bobby Farrelly,":
Sean Hayes, 
Chris Diamantopoulos, 
Will Sasso, 
Jane Lynch
"
Um Golpe Perfeito,(I) (2012),"
Comedy, Crime            ",89 min,5.7,,"22,643",,Michael Hoffman,":
Colin Firth, 
Cameron Diaz, 
Alan Rickman, 
Stanley Tucci
"
"Espelho, Espelho Meu",(I) (2012),"
Adventure, Comedy, Drama            ",106 min,5.6,$64.94M,"80,968",46        ,Tarsem Singh,":
Lily Collins, 
Julia Roberts, 
Armie Hammer, 
Nathan Lane
"
Maníaco,(2012),"
Horror, Thriller            ",89 min,6.1,$0.02M,"33,437",47        ,Franck Khalfoun,":
Elijah Wood, 
Nora Arnezeder, 
America Olivo, 
Megan Duffy
"
Private Peaceful,(2012),"
Drama, War            ",102 min,6.2,,"1,267",51        ,Pat O'Connor,":
George MacKay, 
Hero Fiennes Tiffin, 
Jack O'Connell, 
Alexandra Roach
"
A Era do Gelo 4,(2012),"
Animation, Adventure, Comedy            ",88 min,6.6,$161.32M,"181,797",49        ,Steve Martino,":
Ray Romano, 
Denis Leary, 
John Leguizamo, 
Aziz Ansari
"
Um Bom Partido,(2012),"
Comedy, Romance, Sport            ",105 min,5.7,$13.10M,"27,844",27        ,Gabriele Muccino,":
Gerard Butler, 
Jessica Biel, 
Dennis Quaid, 
Noah Lomax
"
Os Candidatos,(2012),"
Comedy            ",85 min,6.1,$86.91M,"120,898",50        ,Jay Roach,":
Will Ferrell, 
Zach Galifianakis, 
Jason Sudeikis, 
Dylan McDermott
"
Sequestro no Espaço,(2012),"
Action, Sci-Fi, Thriller            ",95 min,6.1,$14.33M,"90,827",48        ,James Mather,":
Guy Pearce, 
Maggie Grace, 
Peter Stormare, 
Vincent Regan
"
Viajar é Preciso,(2012),"
Comedy, Romance            ",98 min,5.6,$17.23M,"70,401",53        ,David Wain,":
Jennifer Aniston, 
Paul Rudd, 
Malin Akerman, 
Justin Theroux
"
A Negociação,(2012),"
Drama, Thriller            ",107 min,6.6,$7.92M,"47,896",73        ,Nicholas Jarecki,":
Richard Gere, 
Susan Sarandon, 
Brit Marling, 
Tim Roth
"
Cosmópolis,(2012),"
Crime, Drama, Fantasy            ",109 min,5.0,$0.74M,"42,772",58        ,David Cronenberg,":
Robert Pattinson, 
Juliette Binoche, 
Sarah Gadon, 
Mathieu Amalric
"
Diário de um Banana 3: Dias de Cão,(2012),"
Comedy, Family            ",94 min,6.3,$49.01M,"20,351",54        ,David Bowers,":
Zachary Gordon, 
Robert Capron, 
Devon Bostick, 
Steve Zahn
"
Indomável Sonhadora,(2012),"
Adventure, Drama, Fantasy            ",93 min,7.3,$12.80M,"78,558",86        ,Benh Zeitlin,":
Quvenzhané Wallis, 
Dwight Henry, 
Levy Easterly, 
Lowell Landes
"
Cinco Anos de Noivado,(2012),"
Comedy, Romance            ",124 min,6.2,$28.84M,"90,004",62        ,Nicholas Stoller,":
Jason Segel, 
Emily Blunt, 
Chris Pratt, 
Alison Brie
"
A Perfect Ending,(2012),"
Drama, Romance            ",110 min,5.7,,"3,610",,Nicole Conn,":
Barbara Niven, 
Bryan Mordechai Jackson, 
Jessica Clark, 
John Heard
"
Procura-se um Amigo para o Fim do Mundo,(2012),"
Adventure, Comedy, Drama            ",101 min,6.7,$6.62M,"103,919",59        ,Lorene Scafaria,":
Steve Carell, 
Keira Knightley, 
Melanie Lynskey, 
Patton Oswalt
"
Hitchcock,(2012),"
Biography, Drama, Romance            ",98 min,6.8,$6.01M,"69,657",55        ,Sacha Gervasi,":
Anthony Hopkins, 
Helen Mirren, 
Scarlett Johansson, 
Danny Huston
"
Lola,(2012),"
Comedy, Drama, Romance            ",97 min,4.4,$0.05M,"52,388",,Lisa Azuelos,":
Miley Cyrus, 
Douglas Booth, 
Ashley Greene, 
Demi Moore
"
Paixão,(2012),"
Drama, Mystery, Thriller            ",102 min,5.3,$0.09M,"20,601",53        ,Brian De Palma,":
Rachel McAdams, 
Noomi Rapace, 
Karoline Herfurth, 
Paul Anderson
"
Obsessão,(2012),"
Crime, Drama, Mystery            ",107 min,5.8,$0.69M,"34,602",45        ,Lee Daniels,":
Matthew McConaughey, 
Nicole Kidman, 
John Cusack, 
Zac Efron
"
A Primeira Vez,(I) (2012),"
Comedy, Drama, Romance            ",95 min,6.8,$0.02M,"63,854",55        ,Jonathan Kasdan,":
Dylan O'Brien, 
Britt Robertson, 
Victoria Justice, 
James Frecheville
"
Ninguém Sobrevive,(2012),"
Horror, Thriller            ",86 min,6.0,$0.07M,"17,523",26        ,Ryûhei Kitamura,":
Luke Evans, 
Gary Grubbs, 
Adelaide Clemens, 
Derek Magyar
"
Mundos Opostos,(I) (2012),"
Drama, Fantasy, Romance            ",109 min,6.4,$0.10M,"67,470",45        ,Juan Solanas,":
Jim Sturgess, 
Kirsten Dunst, 
Timothy Spall, 
Blu Mankuma
"
