Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Tango 2001,(1974),"
Crime, Thriller            ",93 min,6.1,,113,,Kostas Karagiannis,":
Lakis Komninos, 
Erika Raffael, 
Dorothy Moore, 
Jennifer Wynne
"
UFO: Target Earth,(1974),"
Sci-Fi            ",80 min,2.5,,326,,Alessandro De Gaetano,":
Nick Plakias, 
Cynthia Cline, 
LaVerne Light, 
Tom Arcuragi
"
Mariken van Nieumeghen,(1974),"
Drama            ",80 min,6.5,,196,,Jos Stelling,":
Eric Bais, 
Sander Bais, 
Kees Bakker, 
Jacqueline Bayer
"
Dynamite Brothers,(1974),"
Action, Drama            ",90 min,2.7,,339,,Al Adamson,":
Timothy Brown, 
Alan Tang, 
Aldo Ray, 
James Hong
"
Le chaud lapin,(1974),"
Comedy            ",120 min,5.8,,127,,Pascal Thomas,":
Bernard Menez, 
Daniel Ceccaldi, 
Claude Barrois, 
Friquette Thévenet
"
A Refém,(1974),"
Drama            ",93 min,7.5,,17,,Charles Trieschmann,":
Sara Venable, 
Douglas Travis, 
Clifford Villeneuve, 
Ray Houle
"
Perversión,(1974),"
Crime, Drama, Mystery            ",90 min,4.9,,12,,Francisco Lara Polop,":
Nadiuska, 
Carlos Estrada, 
Teresa Gimpera, 
Ricardo Tundidor
"
Em Busca do Destino,(1974),"
Drama            ",93 min,5.7,,33,,David Carradine,":
David Carradine, 
Richard Chadbourne II, 
Bobbie Shaw Chance, 
Barbara Hershey
"
Kaseki,(1974),"
Drama            ",200 min,7.1,,141,,Masaki Kobayashi,":
Shin Saburi, 
Mayumi Ogawa, 
Keiko Kishi, 
Komaki Kurihara
"
La bellissima estate,(1974),"
Drama            ",93 min,7.2,,28,,Sergio Martino,":
Senta Berger, 
John Richardson, 
Alessandro Cocco, 
Caterina Boratto
"
The Spectre of Edgar Allan Poe,(1974),"
Drama, Horror            ",89 min,5.6,,80,,Mohy Quandour,":
Robert Walker Jr., 
Cesar Romero, 
Tom Drake, 
Carol Ohmart
"
Le amanti del mostro,(1974),"
Horror            ",83 min,4.9,,112,,Sergio Garrone,":
Klaus Kinski, 
Katia Christine, 
Marzia Damon, 
Stella Calderoni
"
Vous intéressez-vous à la chose?,(1974),"
Comedy            ",80 min,5.6,,35,,Jacques Baratier,":
Nathalie Delon, 
Muriel Catalá, 
Didier Haudepin, 
Bernard Jeantet
"
Murder in the Orient,(1974),"
Action, Adventure, Crime            ",73 min,4.0,,29,,Manuel Songco,":
Ronald L. Marchini, 
Leo Fong, 
Eva Reyes, 
Leila Hermosa
"
Boquitas pintadas,(1974),"
Drama            ",120 min,7.0,,216,,Leopoldo Torre Nilsson,":
Alfredo Alcón, 
Marta González, 
Luisina Brando, 
Raúl Lavié
"
...la main à couper,(1974),"
Crime, Drama            ",93 min,6.3,,58,,Etienne Périer,":
Lea Massari, 
Michel Bouquet, 
Bernard Blier, 
Michel Serrault
"
Il giudice e la minorenne,(1974),"
Drama            ",90 min,5.6,,19,,Franco Nucci,":
Chris Avram, 
Nieves Navarro, 
Romy Schell, 
Piero Mazzarella
"
Ayri Dünyalar,(1974),"
Romance            ",96 min,6.4,,182,,Orhan Aksoy,":
Cüneyt Arkin, 
Sükriye Atav, 
Ekrem Bora, 
Gülsen Bubikoglu
"
"Jukti, Takko Aar Gappo",(1974),"
Drama            ",113 min,7.1,,325,,Ritwik Ghatak,":
Tripti Mitra, 
Shaonli Mitra, 
Sugata Burman, 
Bijon Bhattacharya
"
Pran Jaye Par Vachan Na Jaye,(1974),"
Action, Drama, Musical            ",,5.9,,17,,Ali Raza,":
Sunil Dutt, 
Rekha, 
Bindu, 
Ranjeet
"
La regenta,(1974),"
Drama            ",93 min,6.3,,45,,Gonzalo Suárez,":
Emma Penella, 
Nigel Davenport, 
Keith Baxter, 
Adolfo Marsillach
"
Dorothea's Rache,(1974),"
Comedy, Drama, Romance            ",92 min,6.2,,211,,Peter Fleischmann,":
Anna Henkel-Grönemeyer, 
Alexander von Paczensky, 
Gerhard Gommel, 
Henry Beuck
"
Irmãs Diabólicas,(1974),"
Horror            ",80 min,4.4,,70,,Reginald Le Borg,":
Susan Strasberg, 
Faith Domergue, 
Charles Robinson, 
Sydney Chaplin
"
La maison des filles perdues,(1974),"
Thriller            ",75 min,5.1,,61,,Pierre Chevalier,":
Sandra Julien, 
Silvia Solar, 
Magda Mundari, 
Olivier Mathot
"
Romans o vlyublyonnykh,(1974),"
Drama, Romance, Musical            ",135 min,7.1,,276,,Andrey Konchalovskiy,":
Evgeniy Kindinov, 
Elena Koreneva, 
Innokentiy Smoktunovskiy, 
Irina Kupchenko
"
El hijo del pueblo,(1974),"
Drama, Comedy, Musical            ",91 min,6.2,,35,,René Cardona,":
Vicente Fernández, 
Lucía Méndez, 
Sara García, 
Renata Seydel
"
Zhong tai quan tan sheng si zhan,(1974),"
Action, Drama            ",94 min,6.5,,71,,Feng Huang,":
Angela Mao, 
Carter Wong, 
Lung Chan, 
Chuan Chen
"
36 Ghante,(1974),"
Action, Crime, Drama            ",,6.7,,114,,Raj Tilak,":
Raaj Kumar, 
Mala Sinha, 
Sunil Dutt, 
Vijay Arora
"
Mouchak,(1974),"
Drama            ",131 min,7.8,,250,,Arabinda Mukhopadhyay,":
Uttam Kumar, 
Mithu Mukherjee, 
Sabitri Chatterjee, 
Ranjit Mallick
"
Lo strano ricatto di una ragazza per bene,(1974),"
Thriller            ",75 min,4.9,,58,,Luigi Batzella,":
Brigitte Skay, 
Benjamin Lev, 
Claudio Giorgi, 
Nuccia Cardinali
"
Les autres,(1974),"
Drama            ",127 min,7.4,,26,,Hugo Santiago,":
Maurice Born, 
Noëlle Chatelet, 
Patrice Dally, 
Pierrette Destanque
"
Montreal Main,(1974),"
Drama            ",88 min,5.9,,124,,Frank Vitale,":
John Sutherland, 
Peter Brawley, 
Dave Sutherland, 
Pam Marchant
"
Yek Etefagh sadeh,(1974),"
Drama            ",80 min,7.2,,337,,Sohrab Shahid Saless,":
Hedayatollah Navid, 
Hibibollah Safarian, 
Ane Mohammad Tarikhi, 
Mohammed Zamani
"
Zelda,(1974),"
Drama            ",77 min,5.0,,35,,Alberto Cavallone,":
Maria Pia Luzi, 
James Harris, 
Margaret Rose Keil, 
Franca Gonella
"
Akenfield,(1974),"
Drama            ",98 min,7.1,,86,,Peter Hall,":
Garrow Shand, 
Peggy Cole, 
Barbara Tilney, 
Lyn Brooks
"
The Gardener,(1974),"
Horror            ",86 min,4.1,,257,,James H. Kay,":
Katharine Houghton, 
Joe Dallesandro, 
Rita Gam, 
James Congdon
"
Prostituzione,(1974),"
Comedy, Drama, Mystery            ",70 min,4.9,,70,,Rino Di Silvestro,":
Maria Fiore, 
Elio Zamuto, 
Krista Nell, 
Orchidea De Santis
"
Tie chao ren,(1974),"
Action, Comedy, Fantasy            ",84 min,4.5,,332,,Ting Hung Kuo,":
Lin Lin Li, 
Paul Chun, 
Stephan Yip, 
Godfrey Ho
"
La mujer del diablo,(1974),"
Drama, Horror            ",88 min,4.6,,8,,Alfredo B. Crevenna,":
Raúl Ramírez, 
Ana Martín, 
Marcela Daviland, 
Fedra
"
Juliette et Juliette,(1974),"
Comedy            ",90 min,5.2,,96,,Rémo Forlani,":
Annie Girardot, 
Marlène Jobert, 
Pierre Richard, 
Alfred Adam
"
Goyôkiba: Oni no Hanzô yawahada koban,(1974),"
Action            ",84 min,6.7,,743,,Yoshio Inoue,":
Shintarô Katsu, 
Kô Nishimura, 
Mako Midori, 
Mikio Narita
"
Chor Machaye Shor,(1974),"
Action, Musical, Romance            ",139 min,6.4,,124,,Ashok Roy,":
Shashi Kapoor, 
Mumtaz, 
Asrani, 
Tarun Ghosh
"
Die Antwort kennt nur der Wind,(1974),"
Crime, Drama            ",107 min,5.7,,92,,Alfred Vohrer,":
Maurice Ronet, 
Marthe Keller, 
Karin Dor, 
Raymond Pellegrin
"
"Bohr weiter, Kumpel",(1974),"
Comedy            ",95 min,4.8,,43,,Sigi Rothemund,":
Alena Penz, 
Leopold Gmeinwieser, 
Rinaldo Talamonti, 
Puppa Armbruster
"
Corpse Eaters,(1974),"
Horror            ",61 min,4.4,,139,,Donald R. Passmore,":
Michael Hopkins, 
Ed LeBreton, 
Terry London, 
Michael Krizanc
"
Quero Ficar com Mamãe,(1974),"
Comedy            ",,4.5,,19,,Alfredo Giannetti,":
Senta Berger, 
Lino Capolicchio, 
Sonia Petrovna, 
Vittorio Caprioli
"
Endise,(1974),"
Drama            ",85 min,6.8,,353,,Serif Gören,":
Erkan Yücel, 
Kamran Usluer, 
Adem Tolay, 
Ayse Emel Mesci Kuray
"
"Mädchen, die sich hocharbeiten",(1974),"
Drama            ",70 min,3.6,,28,,Erwin C. Dietrich,":
Marianne Dupont, 
Mika Erras, 
Christa Free, 
Roman Huber
"
L'amour à la bouche,(1974),"
Drama            ",85 min,5.2,,22,,Gérard Kikoïne,":
Nadine Perles, 
Elton Frame, 
Alain Schwartz, 
Albane Navizet
"
Thunder County,(1974),"
Crime, Drama            ",90 min,3.5,,54,,Chris Robinson,":
Mickey Rooney, 
Ted Cassidy, 
Carol Locatell, 
Anya Ormsby
"
Jînzu burûsu: Asu naki buraiha,(1974),"
Crime, Thriller            ",91 min,7.1,,102,,Sadao Nakajima,":
Tsunehiko Watase, 
Meiko Kaji, 
Ryôhei Uchida, 
Hideo Murota
"
En handfull kärlek,(1974),"
Drama, Romance            ",142 min,6.1,,83,,Vilgot Sjöman,":
Anita Ekström, 
Gösta Bredefeldt, 
Ingrid Thulin, 
Ernst-Hugo Järegård
"
Karl May,(1974),"
Biography, Drama, History            ",187 min,6.9,,124,,Hans-Jürgen Syberberg,":
Helmut Käutner, 
Kristina Söderbaum, 
Käthe Gold, 
Attila Hörbiger
"
The Clamdigger's Daughter,(1974),"
Drama            ",84 min,4.8,,17,,Roberta Findlay,":
Chris Jordan, 
Eric Edwards, 
Trudee Able, 
Arlana Blue
"
Cinco almohadas para una noche,(1974),"
Drama, Comedy, Musical            ",81 min,5.9,,26,,Pedro Lazaga,":
Sara Montiel, 
Craig Hill, 
Manuel Zarzo, 
Rafael Arcos
"
Rhythm 0: A Slide Show,(1974),,240 min,,,,,Marina Abramovic," Director:
Marina Abramovic
| 
    Star:
Marina Abramovic
"
Do Phool,(1974),"
Action, Comedy, Drama            ",140 min,6.9,,50,,S. Ramanathan,":
Ashok Kumar, 
Vinod Mehra, 
Aruna Irani, 
Mehmood
"
De loteling,(1974),"
Drama            ",93 min,6.7,,188,,Roland Verhavert,":
Jan Decleir, 
Ansje Beentjes, 
Gaston Vandermeulen, 
Gella Allaert
"
Os Alegres Subterrâneos de Paris,(1974),"
Comedy, Fantasy, Adventure            ",94 min,6.4,,367,,Pierre Tchernia,":
Michel Serrault, 
Philippe Noiret, 
Michel Galabru, 
Charles Denner
"
Les Chinois à Paris,(1974),"
Comedy, Fantasy            ",109 min,6.2,,473,,Jean Yanne,":
Jean Yanne, 
Nicole Calfan, 
Macha Méril, 
Michel Serrault
"
Der Räuber Hotzenplotz,(1974),"
Family, Comedy            ",114 min,6.9,,276,,Gustav Ehmck,":
Gert Fröbe, 
Lina Carstens, 
Rainer Basedow, 
David Friedman
"
All I Want Is You... and You... and You...,(1974),"
Comedy            ",92 min,7.1,,9,,Bob Kellett,":
Freddie Earlle, 
David Griffin, 
Ian Trigger, 
Sheila Steafel
"
Call Girl,(1974),"
Drama, Family, Romance            ",,6.6,,24,,Vijay Kapoor,":
Zaheera, 
Vikram Makandar, 
Iftekhar, 
Heena Kausar
"
Naya Din Nai Raat,(1974),"
Drama, Family            ",132 min,7.0,,132,,A. Bhimsingh,":
Sanjeev Kumar, 
Jaya Bachchan, 
Sunder, 
Shivraj
"
Anjaan Raahen,(1974),"
Drama, Comedy            ",,7.0,,17,,Mohan J. Bijlani,":
Feroz Khan, 
Asha Parekh, 
Akbar Khan, 
Achala Sachdev
"
The Photographer,(1974),"
Drama, Horror, Thriller            ",94 min,5.7,,48,,William Byron Hillman,":
Michael Callan, 
Barbara Nichols, 
Harold J. Stone, 
Edward Andrews
"
Professor Popper's Problem,(1974),"
Family            ",91 min,7.8,,20,,Gerry O'Hara,":
Charlie Drake, 
Adam Richens, 
Debra Collins, 
Philip DaCosta
"
Milano: il clan dei Calabresi,(1974),"
Action, Crime, Thriller            ",90 min,7.1,,76,,Giorgio Stegani,":
Antonio Sabato, 
Silvia Monti, 
Pier Paolo Capponi, 
Nicoletta Rizzi
"
La venganza de la llorona,(1974),"
Horror, Mystery, Action            ",87 min,5.8,,77,,Miguel M. Delgado,":
Santo, 
José Mantequilla Nápoles, 
Kikis Herrera Calles, 
Alonso Castaño
"
Milarepa,(1974),"
Drama            ",108 min,6.6,,61,,Liliana Cavani,":
Lajos Balázsovits, 
Paolo Bonacelli, 
Marisa Fabbri, 
Marcella Michelangeli
"
Nie ma mocnych,(1974),"
Comedy            ",89 min,7.5,,"1,634",,Sylwester Checinski,":
Waclaw Kowalski, 
Wladyslaw Hancza, 
Anna Dymna, 
Andrzej Wasilewicz
"
Piaf,(1974),"
Biography, Drama, Music            ",98 min,6.9,,61,,Guy Casaril,":
Brigitte Ariel, 
Pascale Christophe, 
Guy Tréjan, 
Pierre Vernier
"
Master Samurai,(1974),"
Action            ",91 min,5.1,,36,,Cesar Gallardo,":
Christopher Mitchum, 
Von Serna, 
Larry Chiu, 
Romeo Rivera
"
Mariage,(1974),"
Comedy, Drama            ",99 min,6.5,,81,,Claude Lelouch,":
Bulle Ogier, 
Rufus, 
Marie Déa, 
Caroline Cellier
"
Imaan,(1974),"
Romance            ",131 min,7.3,,23,,B. Padmanabham,":
Sanjeev Kumar, 
Leena Chandavarkar, 
Johnny Walker, 
Master Bhagwan
"
Dschungelmädchen für zwei Halunken,(1974),"
Adventure, Comedy, Fantasy            ",90 min,5.6,,35,,Ernst Hofbauer,":
Alberto Dell'Acqua, 
Wolf Goldan, 
Rinaldo Talamonti, 
Raquel Ércole
"
Zwei Rebläuse auf dem Weg zur Loreley,(1974),"
Comedy, Music            ",82 min,3.5,,39,,Quirin Steinar,":
Fritz Korn, 
Olli Maier, 
Erich Kleiber, 
Helmut Berg
"
Tough,(1974),"
Drama, Family            ",87 min,6.1,,55,,Horace Jackson,":
Dion Gossett, 
Christopher Townes, 
Renny Roker, 
Rich Holmes
"
Haath Ki Safai,(1974),"
Action, Drama            ",,6.7,,94,,Prakash Mehra,":
Randhir Kapoor, 
Vinod Khanna, 
Simi Garewal, 
Hema Malini
"
Hurra... die deutsche Sex-Partei,(1974),"
Comedy            ",83 min,4.4,,32,,Hans D. Bornhauser,":
Michael Conti, 
Lisa Lotz, 
Angela Adams, 
Johannes Buzalski
"
Eglima sto Kavouri,(1974),"
Horror, Thriller            ",87 min,5.5,,161,,Kostas Karagiannis,":
Lakis Komninos, 
Dorothy Moore, 
Vagelis Seilinos, 
Dimitris Bislanis
"
Hommes de joie pour femmes vicieuses,(1974),"
Comedy            ",70 min,4.2,,28,,Pierre Chevalier,":
Alix Mahieux, 
Daniel Darnault, 
Pierre Taylou, 
Jean-Michel Dhermay
"
Einayim G'dolot,(1974),"
Comedy, Drama            ",75 min,7.0,,139,,Uri Zohar,":
Alona Einstein, 
Arik Einstein, 
Sima Eliyahu, 
Yisrael Segal
"
Black Starlet,(1974),"
Drama            ",98 min,6.3,,28,,Chris Munger,":
Juanita Brown, 
Eric Mason, 
Rockne Tarkington, 
Damu King
"
Questa volta ti faccio ricco!,(1974),"
Action, Adventure, Crime            ",101 min,3.9,,14,,Gianfranco Parolini,":
Antonio Sabato, 
Brad Harris, 
Karin Schubert, 
George Wang
"
Geetaa Mera Naam,(1974),"
Action, Drama, Thriller            ",,6.7,,45,,Sadhana,":
Sunil Dutt, 
Sadhana, 
Feroz Khan, 
Agha
"
Det sista äventyret,(1974),"
Drama            ",115 min,6.0,,50,,Jan Halldoff,":
Göran Stangertz, 
Ann Zacharias, 
Marianne Aminoff, 
Tomas Bolme
"
Oktoberfest! Da kann man fest...,(1974),"
Comedy            ",80 min,4.9,,43,,Hans Billian,":
Alena Penz, 
Alexander Miller, 
Dorothea Rau, 
Josef Moosholzer
"
Karateciler Istanbul'da,(1974),"
Action            ",86 min,4.1,,145,,Victor Lamp,":
Cüneyt Arkin, 
Yao Lin Chen, 
Tao Chiang, 
Lu-Yi Chuo
"
Yan nu huan hun,(1974),"
Drama, Horror, Romance            ",,5.2,,46,,Sang-ok Shin,":
Ching Lee, 
Wei Tu Lin, 
Shao-Hung Chan, 
Feng Chen Chen
"
Love in Bombay,(1974),"
Drama, Romance            ",,6.1,,21,,Joy Mukherjee,":
Joy Mukherjee, 
Waheeda Rehman, 
Zeenat Aman, 
Kamal Kapoor
"
Deps,(1974),"
Drama, Crime            ",94 min,7.6,,76,,Antun Vrdoljak,":
Bekim Fehmiu, 
Milena Dravic, 
Fabijan Sovagovic, 
Biserka Alibegovic
"
La nipote,(1974),"
Comedy            ",92 min,4.8,,134,,Nello Rossati,":
Francesca Muzio, 
Daniele Vargas, 
Annie Carol Edel, 
George Ardisson
"
Olsen-banden møter kongen og knekten,(1974),"
Comedy, Crime, Family            ",93 min,6.5,,769,,Knut Bohwim,":
Arve Opsahl, 
Carsten Byhring, 
Sverre Holm, 
Aud Schønemann
"
There Is No 13,(1974),"
Drama, Romance, War            ",113 min,7.1,,15,,William Sachs,":
Mark Damon, 
Margaret Markov, 
Harvey Lembeck, 
Jean Jennings
"
Liebesgrüße aus der Lederhose II. Teil: Zwei Kumpel auf der Alm,(1974),"
Comedy            ",91 min,3.4,,73,,Franz Marischka,":
Peter Steiner, 
Elfie Pertramer, 
Hans-Henning Claer, 
Helga Bender
"
Il trafficone,(1974),"
Comedy            ",102 min,6.3,,56,,Bruno Corbucci,":
Carlo Giuffrè, 
Marilù Tolo, 
Tina Aumont, 
Lino Banfi
"
Santo Ofício,(1974),"
Drama, History            ",127 min,7.1,,81,,Arturo Ripstein,":
Jorge Luke, 
Diana Bracho, 
Claudio Brook, 
Ana Mérida
"
Il domestico,(1974),"
Comedy            ",94 min,6.4,,81,,Luigi Filippo D'Amico,":
Lando Buzzanca, 
Martine Brochard, 
Arnoldo Foà, 
Silvia Monti
"
Les couples du Bois de Boulogne,(1974),"
Comedy            ",79 min,5.2,,58,,Christian Gion,":
Philippe Gasté, 
Anne Libert, 
Pierre Danny, 
Pascale
"
Una pareja... distinta,(1974),"
Drama            ",104 min,5.6,,17,,José María Forqué,":
Lina Morgan, 
José Luis López Vázquez, 
Ismael Merlo, 
Manuel Díaz González
"
Fimpen,(1974),"
Family, Sport            ",89 min,5.5,,394,,Bo Widerberg,":
Johan Bergman, 
Magnus Härenstam, 
Monica Zetterlund, 
Ernst-Hugo Järegård
"
Uyanik Kardesler,(1974),"
Comedy, Drama            ",77 min,6.4,,730,,Hulki Saner,":
Leman Akçatepe, 
Nevzat Açikgöz, 
Selen Büke, 
Ali Demir
"
Monkeys in the Attic,(1974),"
Drama            ",80 min,4.9,,41,,Morley Markson,":
Jess Walton, 
Jackie Burroughs, 
Louis Del Grande, 
Victor Garber
"
It Happened One Weekend,(1974),"
Drama            ",,,,,,Palmer Rockey,":
Palmer Rockey, 
Cookie Ann, 
Ron DiSalvo, 
Sherry Moore
"
Anno uno,(1974),"
Biography            ",115 min,5.9,,114,,Roberto Rossellini,":
Luigi Vannucchi, 
Dominique Darel, 
Rita Calderoni, 
Valeria Sabel
"
Imtihan,(1974),"
Family, Drama            ",153 min,7.5,,49,,Madan Sinha,":
Vinod Khanna, 
Tanuja, 
Deven Verma, 
Bindu
"
"Honeybaby, Honeybaby",(1974),"
Action            ",89 min,4.4,,30,,Michael Schultz,":
Diana Sands, 
Calvin Lockhart, 
Seth Allen, 
J. Eric Bell
"
Northeast of Seoul,(1974),"
Action, Adventure, Thriller            ",84 min,4.8,,30,,David Lowell Rich,":
Anita Ekberg, 
John Ireland, 
Victor Buono, 
Yung-Kyoon Sin
"
Madhosh,(1974),"
Drama, Musical, Romance            ",133 min,6.3,,246,,Desh Gautam,":
Mahendra Sandhu, 
Reena Roy, 
Rakesh Roshan, 
Veena
"
Susuz yaz,(1974),"
Drama            ",79 min,7.0,,113,,Yilmaz Duru,":
Irfan Atasoy, 
Yilmaz Duru, 
Sirri Elitas, 
Lütfü Engin
"
Un amour comme le nôtre,(1974),"
Drama            ",88 min,4.7,,18,,Claude Pierson,":
Jean-Michel Dhermay, 
Jacques Gregori, 
Catherine Laurent, 
Lucretia Love
"
Predstava 'Hamleta' u Mrdusi Donjoj,(1974),"
Comedy, Drama            ",96 min,7.3,,262,,Krsto Papic,":
Rade Serbedzija, 
Milena Dravic, 
Kresimir Zidaric, 
Fabijan Sovagovic
"
Salvo D'Acquisto,(1974),"
Drama, War            ",100 min,7.1,,61,,Romolo Guerrieri,":
Massimo Ranieri, 
Carla Calò, 
Dino Cassio, 
Isa Danieli
"
Kasauti,(1974),"
Drama, Romance            ",131 min,6.1,,100,,Aravind Sen,":
Hema Malini, 
Amitabh Bachchan, 
Pran, 
Sonia Sahni
"
Women Unchained,(1974),"
Drama            ",82 min,3.9,,101,,Ken Osborne,":
Carolyn Judd, 
Teri Guzman, 
Darlene Mattingly, 
Angel Colbert
"
Sesso in testa,(1974),"
Comedy            ",90 min,5.5,,54,,Sergio Ammirata,":
Pilar Velázquez, 
Didi Perego, 
Mario Carotenuto, 
Toni Ucci
"
Sampathige Saval,(1974),"
Drama            ",148 min,8.3,,105,,A.V. Seshagiri Rao,":
Balkrishna, 
M.V. Rajamma, 
Rajkumar, 
B. Jaya
"
Den siste Fleksnes,(1974),"
Comedy, Romance            ",86 min,6.7,,535,,Bo Hermansson,":
Rolv Wesenlund, 
Aud Schønemann, 
Finn Mehlum, 
Per Christensen
"
London Conspiracy,(1974),"
Action, Mystery            ",98 min,7.1,,79,,David Greene,":
Roger Moore, 
Tony Curtis, 
Laurence Naismith, 
John Ronane
"
Huang Fei Hong xiao lin quan,(1974),"
Action, Drama            ",90 min,6.1,,71,,Chang-hwa Jeong,":
Tak-Hing Kwan, 
Nora Miao, 
Hsiung Chao, 
Carter Wong
"
Duas Garotas num Pijama,(1974),"
Comedy            ",100 min,3.9,,32,,Jean Girault,":
Philippe Nicaud, 
Marcha Grant, 
Jacques Jouanneau, 
Charlotte Kinberg
"
Xia nan yang,(1974),"
Action, Drama            ",88 min,6.0,,57,,Chun-Ku Lu,":
Tony Ferrer, 
Alona Alegre, 
Dick Chan, 
Jimmy Lee
"
The Man from Clover Grove,(1974),"
Comedy, Family            ",96 min,5.6,$0.58M,32,,William Byron Hillman,":
Ron Masak, 
Cheryl Miller, 
Jed Allan, 
Richard Deacon
"
Gli assassini sono nostri ospiti,(1974),"
Crime, Drama, Romance            ",87 min,6.1,,153,,Vincenzo Rigo,":
Anthony Steffen, 
Margaret Lee, 
Luigi Pistilli, 
Gianni Dei
"
Les filles de Malemort,(1974),"
Fantasy, Horror            ",90 min,5.0,,21,,Daniel Daërt,":
Nicole Chomo, 
Christian Duroc, 
Pierre Forget, 
François Guillaume
"
La profanazione,(1974),"
Drama            ",90 min,4.8,,6,,Tiziano Longo,":
Jean Sorel, 
Simonetta Stefanelli, 
Anita Strindberg, 
Laura Ambesi
"
Macskajáték,(1974),"
Drama, Music            ",115 min,6.7,,158,,Károly Makk,":
Margit Dajka, 
Ildikó Piros, 
Elma Bulla, 
Éva Dombrádi
"
Xiangang xiao jiao fu,(1974),"
Drama, Action            ",86 min,5.4,,50,,See-Yuen Ng,":
Yasuaki Kurata, 
Siu-Lung Leung, 
Consalvo Dell'Arti, 
Shirley Corrigan
"
"Win, Place or Steal",(1974),"
Comedy            ",88 min,4.0,,35,,Richard Bailey,":
Dean Stockwell, 
Russ Tamblyn, 
Alex Karras, 
Alan Oppenheimer
"
Maslakh,(1974),"
Drama            ",102 min,6.7,,22,,Hadi Saber,":
Saeed Rad, 
Parviz Sayyad, 
Nuri Kasrai, 
Jahangir Forouhar
"
Bidaai,(1974),"
Musical, Drama, Family            ",144 min,6.6,,51,,L.V. Prasad,":
Jeetendra, 
Leena Chandavarkar, 
Durga Khote, 
Madan Puri
"
Un capitán de quince años,(1974),"
Action, Adventure            ",88 min,5.8,,56,,Jesús Franco,":
José Manuel Marcos, 
Edmund Purdom, 
Marc Cassot, 
Doris Thomas
"
Vos gueules les mouettes!,(1974),"
Comedy            ",82 min,5.4,,60,,Robert Dhéry,":
Colette Brosset, 
Robert Castel, 
Micheline Dax, 
Robert Dhéry
"
The Devil Made Me Do It,(1974),"
Comedy, Horror            ",70 min,,,,,Norbert Meisel,":
Brigette Giursa, 
Andy Hopkins, 
Celenthia Monett, 
Ted Roter
"
O Boxeador das Sombras,(1974),"
Action            ",86 min,5.8,,96,,Hsueh Li Pao,":
Wo-fu Chen, 
Szu Shih, 
Hung Wei, 
Shen Chan
"
Calzonzín inspector,(1974),"
Comedy, Fantasy            ",90 min,6.7,,138,,Alfonso Arau,":
Alfonso Arau, 
Pancho Córdova, 
Virma González, 
Héctor Ortega
"
Enas nomotagis politis,(1974),"
Comedy, Drama            ",89 min,7.1,,147,,Errikos Thalassinos,":
Sotiris Moustakas, 
Dionysis Papagiannopoulos, 
Vangelis Kazan, 
Nora Katseli
"
Akasen tamanoi: Nukeraremasu,(1974),"
Drama            ",78 min,6.1,,145,,Tatsumi Kumashiro,":
Junko Miyashita, 
Meika Seri, 
Naomi Oka, 
Aoi Nakajima
"
Exorcismo Negro,(1974),"
Horror            ",100 min,6.2,,174,,José Mojica Marins,":
José Mojica Marins, 
Agenor Alves, 
Ariane Arantes, 
Geórgia Gomide
"
Kashin no takamari,(1974),"
Drama, Romance            ",70 min,4.7,,24,,Masaru Konuma,":
Yuri Yamashina, 
Misa Aoyama, 
Ikunosuke Koizumi, 
Toru Ohe
"
"Good to See You Again, Alice Cooper",(1974),"
Comedy, Horror, Music            ",81 min,7.0,,205,,Joe Gannon,":
Alice Cooper, 
Dennis Dunaway, 
Michael Bruce, 
Neal Smith
"
The Great Lester Boggs,(1974),"
Drama            ",94 min,4.7,,27,,Harry Thomason,":
Scott McKenzie, 
Robert Ridgely, 
Willie Jones, 
Dean Jagger
"
Rupan Sansei: Nenriki chin sakusen,(1974),"
Action, Comedy, Crime            ",82 min,5.3,,141,,Takashi Tsuboshima,":
Yûki Meguro, 
Eiko Ezaki, 
Maria Anzai, 
Shirô Itô
"
Sexomania,(1974),"
Drama, Thriller            ",84 min,5.9,,17,,Marios Retsilas,":
Maria Ioannidou, 
Vasilis Mitsakis, 
Stavros Farmakis, 
Rena Kosmidou
"
El amor del capitán Brando,(1974),"
Drama            ",93 min,7.1,,92,,Jaime de Armiñán,":
Fernando Fernán Gómez, 
Ana Belén, 
Jaime Gamboa, 
Julieta Serrano
"
Il baco da seta,(1974),"
Mystery, Thriller            ",90 min,6.1,,26,,Mario Sequi,":
Nadja Tiller, 
George Hilton, 
Riccardo Garrone, 
Guy Madison
"
Il bacio di una morta,(1974),"
Horror            ",95 min,5.3,,22,,Carlo Infascelli,":
Silvia Dionisio, 
Orso Maria Guerrini, 
Peter Lee Lawrence, 
Karin Schubert
"
Ob Dirndl oder Lederhose - gejodelt wird ganz wild drauflos,(1974),"
Comedy            ",,2.2,,16,,Wolfgang Bellenbaum,":
Marianne Dupont, 
Lydia Mikulski, 
Uschi Stiegelmaier, 
Monique Mondial
"
The Inbreaker,(1974),"
Drama            ",90 min,,,,,George McCowan,":
Johnny Crawford, 
Christopher George, 
Al Koslik, 
Wally McSween
"
"Emma, puertas oscuras",(1974),"
Drama, Horror            ",75 min,5.3,,80,,José Ramón Larraz,":
Susanna East, 
Perla Cristal, 
Ángel Menéndez, 
Marina Ferri
"
