Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
A Máquina do Tempo,(2002),"
Action, Adventure, Sci-Fi            ",96 min,6.0,$56.68M,"115,051",42        ,Simon Wells,":
Guy Pearce, 
Yancey Arias, 
Mark Addy, 
Phyllida Law
"
Blade II: O Caçador de Vampiros,(2002),"
Action, Horror, Sci-Fi            ",117 min,6.7,$82.35M,"191,735",52        ,Guillermo del Toro,":
Wesley Snipes, 
Kris Kristofferson, 
Ron Perlman, 
Leonor Varela
"
Jornada Nas Estrelas: Nêmesis,(2002),"
Action, Adventure, Sci-Fi            ",116 min,6.4,$43.25M,"70,176",51        ,Stuart Baird,":
Patrick Stewart, 
Jonathan Frakes, 
Brent Spiner, 
LeVar Burton
"
Insônia,(2002),"
Drama, Mystery, Thriller            ",118 min,7.2,$67.36M,"260,302",78        ,Christopher Nolan,":
Al Pacino, 
Robin Williams, 
Hilary Swank, 
Martin Donovan
"
O Quarto do Pânico,(2002),"
Crime, Drama, Thriller            ",112 min,6.8,$96.40M,"244,232",65        ,David Fincher,":
Jodie Foster, 
Kristen Stewart, 
Forest Whitaker, 
Dwight Yoakam
"
Triplo X,(2002),"
Action, Adventure, Thriller            ",124 min,5.9,$142.11M,"168,833",48        ,Rob Cohen,":
Vin Diesel, 
Asia Argento, 
Marton Csokas, 
Samuel L. Jackson
"
MIB: Homens de Preto II,(2002),"
Action, Adventure, Comedy            ",88 min,6.2,$190.42M,"326,505",49        ,Barry Sonnenfeld,":
Tommy Lee Jones, 
Will Smith, 
Rip Torn, 
Lara Flynn Boyle
"
Resident Evil: O Hóspede Maldito,(2002),"
Action, Horror, Sci-Fi            ",100 min,6.7,$40.12M,"237,126",33        ,Paul W.S. Anderson,":
Milla Jovovich, 
Michelle Rodriguez, 
Ryan McCluskey, 
Oscar Pearce
"
Um Grande Garoto,(2002),"
Comedy, Drama, Romance            ",101 min,7.0,$41.39M,"165,613",75        ,Chris Weitz,":
Hugh Grant, 
Nicholas Hoult, 
Toni Collette, 
Sharon Small
"
A Era do Gelo,(2002),"
Animation, Adventure, Comedy            ",81 min,7.5,$176.39M,"417,740",60        ,Chris Wedge,":
Denis Leary, 
John Leguizamo, 
Ray Romano, 
Goran Visnjic
"
Lilo & Stitch,(2002),"
Animation, Adventure, Comedy            ",85 min,7.2,$145.79M,"156,813",73        ,Dean DeBlois,":
Daveigh Chase, 
Chris Sanders, 
Tia Carrere, 
David Ogden Stiers
"
Austin Powers em o Homem do Membro de Ouro,(2002),"
Action, Adventure, Comedy            ",94 min,6.2,$213.31M,"188,441",62        ,Jay Roach,":
Mike Myers, 
Beyoncé, 
Seth Green, 
Michael York
"
Planeta do Tesouro,(2002),"
Animation, Adventure, Family            ",95 min,7.2,$38.18M,"94,687",60        ,Ron Clements,":
Joseph Gordon-Levitt, 
Emma Thompson, 
Martin Short, 
Roscoe Lee Browne
"
Frida,(2002),"
Biography, Drama, Romance            ",123 min,7.4,$25.89M,"76,721",61        ,Julie Taymor,":
Salma Hayek, 
Alfred Molina, 
Geoffrey Rush, 
Mía Maestro
"
Equilibrium,(2002),"
Action, Drama, Sci-Fi            ",107 min,7.4,$1.20M,"301,758",33        ,Kurt Wimmer,":
Christian Bale, 
Sean Bean, 
Emily Watson, 
Taye Diggs
"
Um Amor para Recordar,(2002),"
Drama, Romance            ",101 min,7.4,$41.23M,"192,094",35        ,Adam Shankman,":
Mandy Moore, 
Shane West, 
Peter Coyote, 
Daryl Hannah
"
Amor à Segunda Vista,(2002),"
Comedy, Romance            ",101 min,6.1,$93.35M,"101,125",42        ,Marc Lawrence,":
Sandra Bullock, 
Hugh Grant, 
Alicia Witt, 
Dana Ivey
"
As Horas,(2002),"
Drama, Romance            ",110 min,7.5,$41.68M,"119,383",80        ,Stephen Daldry,":
Meryl Streep, 
Nicole Kidman, 
Julianne Moore, 
Stephen Dillane
"
Ken Park,(2002),"
Drama            ",93 min,5.9,,"28,045",,Larry Clark,":
Adam Chubbuck, 
James Bullard, 
Seth Gray, 
Eddie Daniels
"
O Grito,(2002),"
Horror            ",92 min,6.7,$0.33M,"38,726",48        ,Takashi Shimizu,":
Megumi Okina, 
Misaki Itô, 
Misa Uehara, 
Yui Ichikawa
"
Crossroads: Amigas para Sempre,(I) (2002),"
Comedy, Drama, Romance            ",93 min,3.5,$37.19M,"37,522",27        ,Tamra Davis,":
Britney Spears, 
Anson Mount, 
Zoe Saldana, 
Taryn Manning
"
Adaptação,(2002),"
Comedy, Drama            ",115 min,7.7,$22.25M,"168,965",83        ,Spike Jonze,":
Nicolas Cage, 
Meryl Streep, 
Chris Cooper, 
Tilda Swinton
"
A Rainha dos Condenados,(2002),"
Drama, Fantasy, Horror            ",101 min,5.3,$30.34M,"50,736",30        ,Michael Rymer,":
Aaliyah, 
Stuart Townsend, 
Marguerite Moreau, 
Vincent Perez
"
O Dono da Festa,(2002),"
Comedy, Romance            ",92 min,6.4,$21.01M,"100,179",26        ,Walt Becker,":
Ryan Reynolds, 
Tara Reid, 
Tim Matheson, 
Kal Penn
"
Encontro de Amor,(2002),"
Comedy, Drama, Romance            ",105 min,5.2,$94.01M,"80,843",45        ,Wayne Wang,":
Jennifer Lopez, 
Ralph Fiennes, 
Natasha Richardson, 
Stanley Tucci
"
Novo no Pedaço,(2002),"
Comedy            ",88 min,5.9,$28.97M,"32,590",24        ,Ed Decter,":
DJ Qualls, 
Lyle Lovett, 
Eliza Dushku, 
Zooey Deschanel
"
Cabana do Inferno,(2002),"
Horror            ",93 min,5.7,$21.16M,"71,400",56        ,Eli Roth,":
Jordan Ladd, 
Rider Strong, 
James DeBello, 
Cerina Vincent
"
Driblando o Destino,(2002),"
Comedy, Drama, Romance            ",112 min,6.6,$32.54M,"100,975",66        ,Gurinder Chadha,":
Parminder Nagra, 
Keira Knightley, 
Jonathan Rhys Meyers, 
Anupam Kher
"
Carga Explosiva,(2002),"
Action, Crime, Thriller            ",92 min,6.8,$25.30M,"275,312",51        ,Louis Leterrier,":
Jason Statham, 
Qi Shu, 
Matt Schulze, 
François Berléand
"
O Escorpião Rei,(2002),"
Action, Adventure, Fantasy            ",92 min,5.5,$91.05M,"125,703",45        ,Chuck Russell,":
Dwayne Johnson, 
Steven Brand, 
Michael Clarke Duncan, 
Kelly Hu
"
Reino de Fogo,(2002),"
Action, Adventure, Fantasy            ",101 min,6.2,$43.06M,"121,867",39        ,Rob Bowman,":
Matthew McConaughey, 
Christian Bale, 
Izabella Scorupco, 
Gerard Butler
"
A Herança de Mr. Deeds,(2002),"
Comedy, Romance            ",96 min,5.8,$126.29M,"130,371",24        ,Steven Brill,":
Adam Sandler, 
Winona Ryder, 
John Turturro, 
Allen Covert
"
Herói,(2002),"
Action, Adventure, History            ",107 min,7.9,$53.71M,"168,947",85        ,Yimou Zhang,":
Jet Li, 
Tony Chiu-Wai Leung, 
Maggie Cheung, 
Ziyi Zhang
"
Dívida de Sangue,(2002),"
Action, Crime, Drama            ",110 min,6.4,$26.20M,"40,291",64        ,Clint Eastwood,":
Clint Eastwood, 
Jeff Daniels, 
Anjelica Huston, 
Wanda De Jesus
"
Fale com Ela,(2002),"
Drama, Mystery, Romance            ",112 min,7.9,$9.28M,"99,803",86        ,Pedro Almodóvar,":
Rosario Flores, 
Javier Cámara, 
Darío Grandinetti, 
Leonor Watling
"
Casamento Grego,(2002),"
Comedy, Drama, Romance            ",95 min,6.5,$241.44M,"115,664",62        ,Joel Zwick,":
Nia Vardalos, 
John Corbett, 
Michael Constantine, 
Christina Eleusiniotis
"
Navio Fantasma,(2002),"
Horror            ",91 min,5.5,$30.11M,"89,692",28        ,Steve Beck,":
Julianna Margulies, 
Gabriel Byrne, 
Ron Eldard, 
Desmond Harrington
"
Garota Veneno,(2002),"
Comedy, Fantasy            ",104 min,5.5,$35.08M,"86,562",29        ,Tom Brady,":
Rob Schneider, 
Rachel McAdams, 
Anna Faris, 
Matthew Lawrence
"
Mr. Vingança,(2002),"
Action, Drama, Thriller            ",129 min,7.6,$0.05M,"58,022",56        ,Chan-wook Park,":
Kang-ho Song, 
Ha-kyun Shin, 
Doona Bae, 
Ji-Eun Lim
"
As Confissões de Schmidt,(2002),"
Comedy, Drama            ",125 min,7.1,$65.02M,"119,139",85        ,Alexander Payne,":
Jack Nicholson, 
Hope Davis, 
Dermot Mulroney, 
Kathy Bates
"
Tudo para Ficar com Ele,(2002),"
Comedy, Romance            ",84 min,5.2,$24.72M,"52,976",32        ,Roger Kumble,":
Cameron Diaz, 
Thomas Jane, 
Christina Applegate, 
Lillian Adams
"
A Soma de Todos os Medos,(2002),"
Action, Drama, Thriller            ",124 min,6.4,$118.91M,"98,940",45        ,Phil Alden Robinson,":
Ben Affleck, 
Morgan Freeman, 
Ian Mongrain, 
Russell Bobbitt
"
O Grande Mentiroso,(2002),"
Adventure, Comedy, Family            ",88 min,5.4,$47.81M,"33,399",36        ,Shawn Levy,":
Frankie Muniz, 
Amanda Bynes, 
Paul Giamatti, 
Amanda Detmer
"
K-19: The Widowmaker,(2002),"
Drama, History, Thriller            ",138 min,6.7,$35.17M,"57,013",58        ,Kathryn Bigelow,":
Harrison Ford, 
Sam Spruell, 
Peter Stebbings, 
Christian Camargo
"
Desafio do Destino,(2002),"
Drama, Family, Sport            ",127 min,6.9,$75.60M,"30,732",72        ,John Lee Hancock,":
Dennis Quaid, 
J.D. Evermore, 
Rachel Griffiths, 
Jay Hernandez
"
D-Tox,(2002),"
Crime, Horror, Mystery            ",96 min,5.3,$0.08M,"23,011",,Jim Gillespie,":
Sylvester Stallone, 
Charles S. Dutton, 
Polly Walker, 
Kris Kristofferson
"
Regras da Atração,(2002),"
Comedy, Drama, Romance            ",110 min,6.7,$6.53M,"48,260",50        ,Roger Avary,":
James Van Der Beek, 
Ian Somerhalder, 
Shannyn Sossamon, 
Jessica Biel
"
Les diables,(2002),"
Drama            ",105 min,7.2,,"1,052",,Christophe Ruggia,":
Adèle Haenel, 
Vincent Rottiers, 
Rochdy Labidi, 
Jacques Bonnaffé
"
Confissões de uma Mente Perigosa,(2002),"
Biography, Comedy, Crime            ",113 min,7.0,$16.00M,"80,545",67        ,George Clooney,":
Sam Rockwell, 
Drew Barrymore, 
George Clooney, 
Julia Roberts
"
A Onda dos Sonhos,(2002),"
Drama, Romance, Sport            ",104 min,5.6,$40.39M,"29,029",61        ,John Stockwell,":
Kate Bosworth, 
Michelle Rodriguez, 
Matthew Davis, 
Sanoe Lake
"
Um Ato de Coragem,(2002),"
Crime, Drama, Thriller            ",116 min,7.1,$71.76M,"118,073",30        ,Nick Cassavetes,":
Denzel Washington, 
Robert Duvall, 
Gabriela Oltean, 
Kimberly Elise
"
Correndo Atrás do Diploma,(2002),"
Comedy, Drama            ",82 min,6.2,$41.03M,"45,619",48        ,Jake Kasdan,":
Colin Hanks, 
Jack Black, 
Schuyler Fisk, 
Bret Harrison
"
Para Sempre Lilya,(2002),"
Crime, Drama            ",109 min,7.8,$0.18M,"40,746",82        ,Lukas Moodysson,":
Oksana Akinshina, 
Artyom Bogucharskiy, 
Pavel Ponomaryov, 
Lyubov Agapova
"
Vivendo na Eternidade,(2002),"
Drama, Family, Fantasy            ",90 min,6.6,$19.16M,"20,373",66        ,Jay Russell,":
Alexis Bledel, 
Jonathan Jackson, 
Sissy Spacek, 
William Hurt
"
Crimes em Primeiro Grau,(2002),"
Crime, Drama, Mystery            ",115 min,6.4,$41.54M,"36,926",48        ,Carl Franklin,":
Jim Caviezel, 
Morgan Freeman, 
Ashley Judd, 
Adam Scott
"
A Mais Louca Sexta-Feira em Apuros,(2002),"
Comedy, Drama            ",85 min,5.8,$32.98M,"24,487",35        ,Marcus Raboy,":
Ice Cube, 
Mike Epps, 
John Witherspoon, 
Don 'D.C.' Curry
"
Mata-me de Prazer,(2002),"
Drama, Mystery, Romance            ",100 min,5.5,,"16,513",,Kaige Chen,":
Heather Graham, 
Joseph Fiennes, 
Natascha McElhone, 
Ulrich Thomsen
"
Spun - Sem Limites,(2002),"
Comedy, Crime, Drama            ",101 min,6.8,$0.41M,"35,850",41        ,Jonas Åkerlund,":
Jason Schwartzman, 
John Leguizamo, 
Patrick Fugit, 
Brittany Murphy
"
Arca Russa,(2002),"
Drama, Fantasy, History            ",99 min,7.4,$0.04M,"17,839",86        ,Aleksandr Sokurov,":
Sergey Dreyden, 
Mariya Kuznetsova, 
Leonid Mozgovoy, 
Mikhail Piotrovsky
"
"Spirit, o Corcel Indomável",(2002),"
Animation, Adventure, Drama            ",83 min,7.1,$73.28M,"60,348",52        ,Kelly Asbury,":
Matt Damon, 
James Cromwell, 
Daniel Studi, 
Chopper Bernet
"
Cães de Caça,(2002),"
Action, Horror, Thriller            ",105 min,6.8,,"52,930",,Neil Marshall,":
Sean Pertwee, 
Kevin McKidd, 
Emma Cleasby, 
Liam Cunningham
"
Por um Fio,(2002),"
Crime, Thriller            ",81 min,7.0,$46.57M,"241,825",56        ,Joel Schumacher,":
Colin Farrell, 
Kiefer Sutherland, 
Forest Whitaker, 
Radha Mitchell
"
A Última Noite,(2002),"
Drama            ",135 min,7.6,$13.06M,"164,836",67        ,Spike Lee,":
Edward Norton, 
Barry Pepper, 
Philip Seymour Hoffman, 
Rosario Dawson
"
Malditas Aranhas!,(2002),"
Action, Adventure, Comedy            ",99 min,5.4,$17.32M,"51,003",53        ,Ellory Elkayem,":
David Arquette, 
Kari Wuhrer, 
Scott Terra, 
Scarlett Johansson
"
Retratos de uma Obsessão,(2002),"
Drama, Thriller            ",96 min,6.8,$31.60M,"110,240",64        ,Mark Romanek,":
Robin Williams, 
Connie Nielsen, 
Michael Vartan, 
Dylan Smith
"
O Pequeno Stuart Little 2,(2002),"
Animation, Adventure, Comedy            ",77 min,5.4,$64.96M,"47,440",66        ,Rob Minkoff,":
Michael J. Fox, 
Geena Davis, 
Hugh Laurie, 
Jonathan Lipnicki
"
O Terno de Dois Bilhões de Dólares,(2002),"
Action, Comedy, Sci-Fi            ",98 min,5.4,$50.55M,"75,488",30        ,Kevin Donovan,":
Jackie Chan, 
Jennifer Love Hewitt, 
Jason Isaacs, 
Debi Mazar
"
Destino Insólito,(2002),"
Comedy, Romance            ",89 min,3.6,$0.01M,"14,978",18        ,Guy Ritchie,":
Madonna, 
Adriano Giannini, 
Bruce Greenwood, 
Elizabeth Banks
"
40 Dias e 40 Noites,(2002),"
Comedy, Romance            ",96 min,5.6,$37.95M,"68,371",53        ,Michael Lehmann,":
Josh Hartnett, 
Shannyn Sossamon, 
Paulo Costanzo, 
Adam Trese
"
Pequenos Espiões 2: A Ilha dos Sonhos Perdidos,(2002),"
Action, Adventure, Comedy            ",100 min,5.1,$85.85M,"57,029",66        ,Robert Rodriguez,":
Alexa PenaVega, 
Daryl Sabara, 
Antonio Banderas, 
Carla Gugino
"
O Herói da Família,(2002),"
Adventure, Drama, Romance            ",132 min,7.1,$1.59M,"11,071",71        ,Douglas McGrath,":
Charlie Hunnam, 
Jamie Bell, 
Christopher Plummer, 
Jim Broadbent
"
Solaris,(2002),"
Drama, Mystery, Romance            ",99 min,6.2,$14.97M,"76,692",65        ,Steven Soderbergh,":
George Clooney, 
Natascha McElhone, 
Ulrich Tukur, 
Viola Davis
"
Femme Fatale,(2002),"
Crime, Drama, Mystery            ",114 min,6.2,$6.59M,"32,376",59        ,Brian De Palma,":
Rebecca Romijn, 
Antonio Banderas, 
Peter Coyote, 
Eriq Ebouaney
"
Conflitos Internos,(2002),"
Crime, Drama, Mystery            ",101 min,8.0,$0.17M,"114,023",75        ,Andrew Lau,":
Andy Lau, 
Tony Chiu-Wai Leung, 
Anthony Chau-Sang Wong, 
Eric Tsang
"
Ali G Indahouse: O Filme,(2002),"
Comedy            ",85 min,6.2,,"80,865",,Mark Mylod,":
Sacha Baron Cohen, 
Emilio Rivera, 
Gina La Piana, 
Dana de Celis
"
Por um Sentido na Vida,(2002),"
Drama, Romance            ",93 min,6.4,$14.02M,"41,923",71        ,Miguel Arteta,":
Jennifer Aniston, 
Jake Gyllenhaal, 
Deborah Rush, 
Mike White
"
Longe do Paraíso,(2002),"
Drama            ",107 min,7.3,$15.85M,"42,182",84        ,Todd Haynes,":
Julianne Moore, 
Dennis Quaid, 
Dennis Haysbert, 
Patricia Clarkson
"
Cubo 2: Hipercubo,(2002),"
Drama, Mystery, Sci-Fi            ",94 min,5.6,,"59,788",,Andrzej Sekula,":
Kari Matchett, 
Geraint Wyn Davies, 
Grace Lynn Kung, 
Matthew Ferguson
"
Vida que Segue,(2002),"
Drama, Romance            ",117 min,6.6,$6.84M,"13,107",59        ,Brad Silberling,":
Jake Gyllenhaal, 
Dustin Hoffman, 
Susan Sarandon, 
Alexia Landeau
"
Sou Espião,(2002),"
Action, Adventure, Comedy            ",97 min,5.4,$33.56M,"47,397",35        ,Betty Thomas,":
Eddie Murphy, 
Owen Wilson, 
Famke Janssen, 
Malcolm McDowell
"
A Estranha Família de Igby,(2002),"
Comedy, Drama            ",98 min,6.9,$4.68M,"31,303",72        ,Burr Steers,":
Kieran Culkin, 
Susan Sarandon, 
Jeff Goldblum, 
Claire Danes
"
A Última Profecia,(2002),"
Drama, Horror, Mystery            ",119 min,6.4,$35.75M,"72,677",52        ,Mark Pellington,":
Richard Gere, 
Laura Linney, 
David Eigenberg, 
Bob Tracey
"
Nunca Mais,(I) (2002),"
Crime, Drama, Thriller            ",115 min,5.8,$40.01M,"37,416",25        ,Michael Apted,":
Jennifer Lopez, 
Billy Campbell, 
Tessa Allen, 
Juliette Lewis
"
Sem Pistas,(2002),"
Drama, Mystery, Romance            ",99 min,4.9,$10.73M,"8,977",36        ,Stephen Gaghan,":
Katie Holmes, 
Benjamin Bratt, 
Charlie Hunnam, 
Zooey Deschanel
"
Encantadora de Baleias,(2002),"
Drama, Family            ",101 min,7.5,$20.78M,"38,165",80        ,Niki Caro,":
Keisha Castle-Hughes, 
Rawiri Paratene, 
Vicky Haughton, 
Cliff Curtis
"
Cálculo Mortal,(2002),"
Crime, Mystery, Thriller            ",115 min,6.2,$31.87M,"50,932",50        ,Barbet Schroeder,":
Sandra Bullock, 
Ben Chaplin, 
Ryan Gosling, 
Michael Pitt
"
Neve pra Cachorro,(2002),"
Adventure, Comedy, Family            ",99 min,5.1,$81.17M,"24,249",29        ,Brian Levant,":
Cuba Gooding Jr., 
James Coburn, 
Sisqó, 
Nichelle Nichols
"
Bubba Ho-Tep,(2002),"
Comedy, Fantasy, Horror            ",92 min,7.0,$2.00M,"44,122",57        ,Don Coscarelli,":
Bruce Campbell, 
Ossie Davis, 
Bob Ivy, 
Ella Joyce
"
Deixe-me Viver,(2002),"
Drama            ",109 min,7.1,$16.35M,"28,729",61        ,Peter Kosminsky,":
Michelle Pfeiffer, 
Renée Zellweger, 
Robin Wright, 
Alison Lohman
"
Meu Papai é Noel 2,(2002),"
Comedy, Family, Fantasy            ",104 min,5.6,$139.24M,"47,479",48        ,Michael Lembeck,":
Tim Allen, 
Spencer Breslin, 
Elizabeth Mitchell, 
Eric Lloyd
"
Uma Turma do Barulho,(2002),"
Comedy, Drama            ",102 min,6.3,$75.78M,"28,384",66        ,Tim Story,":
Ice Cube, 
Cedric the Entertainer, 
Eve, 
Anthony Anderson
"
A Festa Nunca Termina,(2002),"
Biography, Comedy, Drama            ",117 min,7.3,$1.13M,"31,352",85        ,Michael Winterbottom,":
Steve Coogan, 
Lennie James, 
John Thomson, 
Paul Popplewell
"
"Peter Pan, de Volta à Terra do Nunca",(2002),"
Animation, Adventure, Family            ",72 min,5.8,$48.43M,"17,249",49        ,Robin Budd,":
Blayne Weaver, 
Harriet Owen, 
Corey Burton, 
Jeff Bennett
"
Pequenos Grandes Astros,(2002),"
Comedy, Family, Fantasy            ",99 min,5.3,$51.43M,"18,031",47        ,John Schultz,":
Shad Moss, 
Jonathan Lipnicki, 
Morris Chestnut, 
Brenda Song
"
"May, Obsessão Assassina",(2002),"
Drama, Horror            ",93 min,6.6,$0.15M,"31,721",58        ,Lucky McKee,":
Angela Bettis, 
Jeremy Sisto, 
Anna Faris, 
James Duval
"
Códigos de Guerra,(2002),"
Action, Drama, War            ",134 min,6.1,$40.91M,"63,432",51        ,John Woo,":
Nicolas Cage, 
Adam Beach, 
Peter Stormare, 
Noah Emmerich
"
Coisas Secretas,(2002),"
Comedy, Drama, Fantasy            ",115 min,6.1,$0.10M,"4,372",55        ,Jean-Claude Brisseau,":
Coralie Revel, 
Sabrina Seyvecou, 
Roger Miremont, 
Fabrice Deville
"
O Reino dos Gatos,(2002),"
Animation, Adventure, Comedy            ",75 min,7.3,,"40,885",70        ,Hiroyuki Morita,":
Chizuru Ikewaki, 
Yoshihiko Hakamada, 
Aki Maeda, 
Takayuki Yamada
"
O Mistério da Libélula,(2002),"
Drama, Fantasy, Mystery            ",104 min,6.1,$30.06M,"35,569",25        ,Tom Shadyac,":
Kevin Costner, 
Susanna Thompson, 
Joe Morton, 
Ron Rifkin
"
Asterix e Obelix: Missão Cleópatra,(2002),"
Adventure, Comedy, Family            ",107 min,6.6,$3.12M,"46,271",,Alain Chabat,":
Gérard Depardieu, 
Christian Clavier, 
Jamel Debbouze, 
Monica Bellucci
"
Coisas Belas e Sujas,(2002),"
Crime, Drama, Thriller            ",97 min,7.3,$8.11M,"39,299",78        ,Stephen Frears,":
Chiwetel Ejiofor, 
Audrey Tautou, 
Sophie Okonedo, 
Sergi López
"
Beary e os Ursos Caipiras,(2002),"
Comedy, Family, Music            ",88 min,4.1,$16.99M,"4,763",37        ,Peter Hastings,":
Haley Joel Osment, 
Diedrich Bader, 
Candy Ford, 
James Gammon
"
As Quatro Plumas,(2002),"
Action, Adventure, Drama            ",132 min,6.5,$18.31M,"31,614",49        ,Shekhar Kapur,":
Heath Ledger, 
Wes Bentley, 
Kate Hudson, 
Mohamed Bouich
"
