Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Justiça Selvagem,(1984),"
Action, Drama, Thriller            ",90 min,6.1,$13.10M,"3,225",,J. Lee Thompson,":
Charles Bronson, 
Theresa Saldana, 
Joseph Maher, 
José Ferrer
"
Natal Sangrento,(1984),"
Horror, Thriller            ",79 min,5.9,$2.49M,"12,736",31        ,Charles E. Sellier Jr.,":
Lilyan Chauvin, 
Gilmer McCormick, 
Toni Nero, 
Robert Brian Wilson
"
A História de um Soldado,(1984),"
Crime, Drama, Mystery            ",101 min,7.2,$21.82M,"8,314",,Norman Jewison,":
Howard E. Rollins Jr., 
Adolph Caesar, 
Art Evans, 
David Alan Grier
"
Brincando com Fogo,(1984),"
Crime, Horror, Thriller            ",96 min,5.0,,672,,Howard Avedis,":
Sybil Danning, 
Eric Brown, 
Andrew Prine, 
Paul Clemens
"
O Homem do Gelo,(1984),"
Drama, Sci-Fi            ",100 min,6.1,$7.34M,"4,962",,Fred Schepisi,":
Timothy Hutton, 
Lindsay Crouse, 
John Lone, 
Josef Sommer
"
Escola da Desordem,(1984),"
Comedy, Drama            ",107 min,6.1,$27.77M,"3,688",,Arthur Hiller,":
Nick Nolte, 
JoBeth Williams, 
Judd Hirsch, 
Ralph Macchio
"
O Mutilador,(1984),"
Horror, Thriller            ",86 min,5.3,,"3,442",,Buddy Cooper,":
Matt Mitler, 
Ruth Martinez, 
Bill Hitchcock, 
Connie Rogers
"
As Aventuras de Gwendoline no Paraíso,(1984),"
Adventure, Fantasy            ",105 min,5.3,$1.34M,"2,371",,Just Jaeckin,":
Tawny Kitaen, 
Brent Huff, 
Zabou Breitman, 
Bernadette Lafont
"
Uma Família em Pé de Guerra,(1984),"
Action, Comedy, Drama            ",113 min,5.8,$14.13M,"3,818",,Marvin J. Chomsky,":
James Garner, 
Shirley Jones, 
C. Thomas Howell, 
Mark Herrier
"
Asas da Liberdade,(1984),"
Drama, War            ",120 min,7.3,$1.46M,"20,296",,Alan Parker,":
Matthew Modine, 
Nicolas Cage, 
John Harkins, 
Sandy Baron
"
Os Muppets Conquistam Nova York,(1984),"
Adventure, Comedy, Drama            ",94 min,6.9,$25.53M,"18,473",64        ,Frank Oz,":
Jim Henson, 
Frank Oz, 
Dave Goelz, 
Steve Whitmire
"
A Mulher Pública,(1984),"
Drama            ",113 min,6.5,,"1,184",,Andrzej Zulawski,":
Francis Huster, 
Valérie Kaprisky, 
Lambert Wilson, 
Patrick Bauchau
"
Um Hotel Muito Louco,(1984),"
Comedy, Drama            ",109 min,6.0,$5.10M,"7,504",36        ,Tony Richardson,":
Rob Lowe, 
Jodie Foster, 
Paul McCrane, 
Beau Bridges
"
O Fio da Navalha,(1984),"
Drama, Romance, War            ",128 min,6.6,$6.55M,"4,789",,John Byrum,":
Bill Murray, 
Theresa Russell, 
Denholm Elliott, 
Catherine Hicks
"
Um Agente na Corda Bamba,(1984),"
Crime, Mystery, Thriller            ",114 min,6.3,$48.14M,"14,787",61        ,Richard Tuggle,":
Clint Eastwood, 
Geneviève Bujold, 
Dan Hedaya, 
Alison Eastwood
"
"Johnny, o Gângster",(1984),"
Comedy, Crime            ",90 min,6.5,,"12,710",54        ,Amy Heckerling,":
Michael Keaton, 
Joe Piscopo, 
Marilu Henner, 
Maureen Stapleton
"
O Guerreiro E a Espada,(1984),"
Adventure, Fantasy            ",81 min,4.3,$2.89M,"1,323",,John C. Broderick,":
David Carradine, 
Luke Askew, 
Maria Socas, 
Anthony De Longis
"
Amores Eletrônicos,(1984),"
Comedy, Drama, Music            ",95 min,6.5,$2.19M,"6,583",,Steve Barron,":
Lenny von Dohlen, 
Virginia Madsen, 
Maxwell Caulfield, 
Bud Cort
"
Um Espírito Baixou em Mim,(1984),"
Comedy, Fantasy, Romance            ",93 min,6.6,$36.40M,"15,623",,Carl Reiner,":
Steve Martin, 
Lily Tomlin, 
Victoria Tennant, 
Madolyn Smith Osborne
"
Braddock: O Super Comando,(1984),"
Action, Adventure, Drama            ",101 min,5.4,$22.81M,"13,050",,Joseph Zito,":
Chuck Norris, 
M. Emmet Walsh, 
David Tress, 
Lenore Kasdorf
"
Memórias de um Espião,(1984),"
Biography, Drama, History            ",90 min,7.1,,"4,998",,Marek Kanievska,":
Rupert Everett, 
Colin Firth, 
Michael Jenn, 
Robert Addie
"
She,(1984),"
Action, Adventure, Fantasy            ",106 min,4.9,,"1,197",,Avi Nesher,":
Sandahl Bergman, 
David Goss, 
Quin Kessler, 
Harrison Muller
"
Detonando em Barcelona,(1984),"
Action, Comedy, Crime            ",108 min,7.2,,"10,899",,Sammo Kam-Bo Hung,":
Jackie Chan, 
Biao Yuen, 
Sammo Kam-Bo Hung, 
Benny Urquidez
"
Vida Maluca,(1984),"
Comedy, Drama            ",96 min,6.1,$11.02M,"2,236",,Art Linson,":
Chris Penn, 
Ilan Mitchell-Smith, 
Eric Stoltz, 
Jenny Wright
"
Rhinestone: Um Brilho na Noite,(1984),"
Comedy, Music            ",111 min,3.9,$21.44M,"6,570",,Bob Clark,":
Sylvester Stallone, 
Dolly Parton, 
Richard Farnsworth, 
Ron Leibman
"
Cidade Ardente,(1984),"
Action, Comedy, Crime            ",93 min,5.5,$38.35M,"8,581",,Richard Benjamin,":
Clint Eastwood, 
Burt Reynolds, 
Jane Alexander, 
Madeline Kahn
"
Diferenças Irreconciliáveis,(1984),"
Comedy, Drama, Romance            ",113 min,5.7,$12.41M,"2,760",,Charles Shyer,":
Ryan O'Neal, 
Shelley Long, 
Drew Barrymore, 
Sam Wanamaker
"
Segundo Turno,(1984),"
Drama, Romance, War            ",100 min,5.9,$6.65M,"4,018",,Jonathan Demme,":
Goldie Hawn, 
Kurt Russell, 
Christine Lahti, 
Fred Ward
"
Trancers: O Tira do Futuro,(1984),"
Action, Sci-Fi            ",76 min,6.0,,"5,017",,Charles Band,":
Tim Thomerson, 
Helen Hunt, 
Michael Stefani, 
Art LaFleur
"
O Traidor,(1984),"
Crime, Drama, Thriller            ",98 min,7.1,$0.88M,"6,767",75        ,Stephen Frears,":
Freddie Stuart, 
Ralph Brown, 
A.J. Clarke, 
Terence Stamp
"
O que Eu Fiz para Merecer Isto?,(1984),"
Comedy, Drama            ",101 min,7.2,,"8,104",,Pedro Almodóvar,":
Carmen Maura, 
Gonzalo Suárez, 
Luis Hostalot, 
Ryo Hiruma
"
Ninja 3: A Dominação,(1984),"
Action, Fantasy, Thriller            ",92 min,5.4,$7.61M,"3,521",,Sam Firstenberg,":
Shô Kosugi, 
Lucinda Dickey, 
Jordan Bennett, 
David Chung
"
Roadhouse 66,(1984),"
Action, Comedy, Romance            ",90 min,5.3,,655,,John Mark Robinson,":
Willem Dafoe, 
Judge Reinhold, 
Kaaren Lee, 
Kate Vernon
"
Hot Moves,(1984),"
Comedy            ",85 min,4.9,$2.73M,479,,Jim Sotos,":
Michael Zorek, 
Adam Silbar, 
Jeff Fishman, 
Johnny Timko
"
Na Onda do Break,(1984),"
Drama, Music            ",105 min,6.5,$16.60M,"3,278",68        ,Stan Lathan,":
Rae Dawn Chong, 
Guy Davis, 
Jon Chardiet, 
Leon W. Grant
"
Jogo da Vida,(1984),"
Comedy, Drama, Romance            ",100 min,6.2,$23.86M,"4,682",,Garry Marshall,":
Matt Dillon, 
Hector Elizondo, 
Molly McCarthy, 
Martha Gehman
"
Em Busca do Prazer,(1984),"
Comedy            ",94 min,4.0,$10.53M,873,,Hy Averback,":
Lisa Hartman, 
Lorna Luft, 
Wendy Schaal, 
Lynn-Holly Johnson
"
O Rio do Desespero,(1984),"
Drama            ",124 min,6.3,$11.49M,"6,032",,Mark Rydell,":
Mel Gibson, 
Sissy Spacek, 
Shane Bailey, 
Becky Jo Lynch
"
Um Caso Muito Sério,(1984),"
Comedy, Drama, Music            ",102 min,5.5,$4.99M,"1,841",,Jerry Schatzberg,":
Jon Cryer, 
Demi Moore, 
George Wendt, 
Peter Frechette
"
A Volta por Cima,(1984),"
Drama            ",97 min,5.4,$4.74M,"1,663",,Randal Kleiser,":
Jamie Lee Curtis, 
C. Thomas Howell, 
Patrick Swayze, 
Troy Donahue
"
Ragewar,(1984),"
Fantasy, Horror, Sci-Fi            ",73 min,4.5,,"1,721",,David Allen,":
Jeffrey Byron, 
Richard Moll, 
Leslie Wing, 
Gina Calabrese
"
À Sombra do Vulcão,(1984),"
Drama            ",112 min,7.1,$2.56M,"4,590",,John Huston,":
Albert Finney, 
Jacqueline Bisset, 
Anthony Andrews, 
Ignacio López Tarso
"
Cidade do Medo,(1984),"
Crime, Drama, Mystery            ",95 min,5.7,,"2,714",,Abel Ferrara,":
Tom Berenger, 
Billy Dee Williams, 
Jack Scalia, 
Melanie Griffith
"
Iniciação,(1984),"
Horror, Mystery, Thriller            ",97 min,5.8,,"2,611",,Larry Stewart,":
Vera Miles, 
Clu Gulager, 
Daphne Zuniga, 
James Read
"
Amantes,(1984),"
Drama            ",141 min,7.8,,"4,638",,John Cassavetes,":
Gena Rowlands, 
John Cassavetes, 
Diahnne Abbott, 
Seymour Cassel
"
Broadway Danny Rose,(1984),"
Comedy            ",84 min,7.4,$10.60M,"22,585",80        ,Woody Allen,":
Woody Allen, 
Mia Farrow, 
Nick Apollo Forte, 
Sandy Baron
"
A Espada do Valente,(1984),"
Action, Adventure, Fantasy            ",102 min,4.5,,"1,815",,Stephen Weeks,":
Miles O'Keeffe, 
Cyrielle Clair, 
Leigh Lawson, 
Sean Connery
"
Adeus à Inocência,(1984),"
Comedy, Drama, Romance            ",108 min,6.7,$6.05M,"3,922",,Richard Benjamin,":
Sean Penn, 
Elizabeth McGovern, 
Nicolas Cage, 
John Karlen
"
A Garota do Tambor,(1984),"
Thriller            ",130 min,6.1,$7.83M,"1,853",54        ,George Roy Hill,":
Diane Keaton, 
Yorgo Voyagis, 
Klaus Kinski, 
Sami Frey
"
L'année des méduses,(1984),"
Drama            ",110 min,5.6,,916,,Christopher Frank,":
Bernard Giraudeau, 
Valérie Kaprisky, 
Caroline Cellier, 
Jacques Perrin
"
Ronja Rövardotter,(1984),"
Adventure, Drama, Family            ",126 min,7.3,,"9,954",,Tage Danielsson,":
Hanna Zetterberg, 
Dan Håfström, 
Börje Ahlstedt, 
Lena Nyman
"
Mrs. Soffel - Um Amor Proibido,(1984),"
Drama, Romance            ",110 min,6.2,$4.39M,"2,827",,Gillian Armstrong,":
Diane Keaton, 
Mel Gibson, 
Matthew Modine, 
Edward Herrmann
"
Por Trás de um Assassinato,(1984),"
Action, Crime, Drama            ",93 min,6.5,$3.85M,"1,994",,William Tannen,":
Kris Kristofferson, 
Treat Williams, 
Rip Torn, 
Kevin Conway
"
Jovens sem Rumo,(1984),"
Comedy, Drama, Romance            ",90 min,6.4,$8.29M,"1,790",,James Foley,":
Aidan Quinn, 
Daryl Hannah, 
Kenneth McMillan, 
Cliff De Young
"
A Melhor Defesa é o Ataque,(1984),"
Comedy, War            ",94 min,3.8,$19.27M,"5,284",29        ,Willard Huyck,":
Dudley Moore, 
Eddie Murphy, 
Kate Capshaw, 
George Dzundza
"
"Minha Terra, Minha Vida",(1984),"
Drama            ",105 min,6.7,$9.64M,"1,689",,Richard Pearce,":
Jessica Lange, 
Sam Shepard, 
Wilford Brimley, 
Matt Clark
"
Emmanuelle 4,(1984),"
Drama, Romance            ",90 min,3.4,,"1,154",,Francis Leroi,":
Sylvia Kristel, 
Mia Nygren, 
Patrick Bauchau, 
Deborah Power
"
Moscou em Nova York,(1984),"
Comedy, Drama, Romance            ",115 min,6.5,$25.10M,"10,379",67        ,Paul Mazursky,":
Robin Williams, 
Maria Conchita Alonso, 
Cleavant Derricks, 
Alejandro Rey
"
Joy of Sex,(1984),"
Comedy, Romance            ",93 min,3.7,$4.46M,623,,Martha Coolidge,":
Cameron Dye, 
Michelle Meyrink, 
Colleen Camp, 
Ernie Hudson
"
