Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
"O Cozinheiro, o Ladrão, Sua Mulher e o Amante",(1989),"
Crime, Drama            ",124 min,7.6,$7.72M,"32,795",62        ,Peter Greenaway,":
Richard Bohringer, 
Michael Gambon, 
Helen Mirren, 
Alan Howard
"
Os Donos da Noite,(1989),"
Comedy, Crime, Drama            ",116 min,6.1,$60.86M,"18,950",16        ,Eddie Murphy,":
Eddie Murphy, 
Richard Pryor, 
Redd Foxx, 
Danny Aiello
"
Escândalo: A História que Seduziu o Mundo,(1989),"
Drama, History            ",115 min,6.5,$8.80M,"4,356",,Michael Caton-Jones,":
John Hurt, 
Joanne Whalley, 
Bridget Fonda, 
Ian McKellen
"
Abismo do Terror,(1989),"
Action, Horror, Sci-Fi            ",105 min,5.3,$8.14M,"9,619",34        ,Sean S. Cunningham,":
Greg Evigan, 
Nancy Everhard, 
Taurean Blacque, 
Miguel Ferrer
"
Conduzindo Miss Daisy,(1989),"
Drama            ",99 min,7.4,$106.59M,"92,350",81        ,Bruce Beresford,":
Morgan Freeman, 
Jessica Tandy, 
Dan Aykroyd, 
Patti LuPone
"
Olha Quem Está Falando,(1989),"
Comedy            ",93 min,5.9,$140.09M,"74,294",51        ,Amy Heckerling,":
John Travolta, 
Kirstie Alley, 
Olympia Dukakis, 
George Segal
"
Uma Dupla Quase Perfeita,(1989),"
Comedy, Crime, Drama            ",97 min,6.2,$71.08M,"60,412",36        ,Roger Spottiswoode,":
Tom Hanks, 
Mare Winningham, 
Craig T. Nelson, 
Reginald VelJohnson
"
O Serviço de Entregas da Kiki,(1989),"
Animation, Adventure, Drama            ",103 min,7.9,,"104,186",83        ,Hayao Miyazaki,":
Kirsten Dunst, 
Minami Takayama, 
Rei Sakuma, 
Kappei Yamaguchi
"
Um Morto Muito Louco,(1989),"
Adventure, Comedy, Crime            ",97 min,6.4,$30.22M,"45,761",32        ,Ted Kotcheff,":
Andrew McCarthy, 
Jonathan Silverman, 
Catherine Mary Stewart, 
Terry Kiser
"
O Gênio do Videogame,(1989),"
Adventure, Comedy, Drama            ",96 min,6.1,$14.28M,"13,102",,Todd Holland,":
Fred Savage, 
Luke Edwards, 
Jenny Lewis, 
Vince Trankina
"
Kickboxer: O Desafio do Dragão,(1989),"
Action, Sport, Thriller            ",97 min,6.5,$14.70M,"46,388",33        ,Mark DiSalle,":
Jean-Claude Van Damme, 
Dennis Alexio, 
Dennis Chan, 
Michel Qissi
"
Bandeirantes de Beverly Hills,(1989),"
Adventure, Comedy            ",105 min,5.8,$8.51M,"8,952",32        ,Jeff Kanew,":
Shelley Long, 
Craig T. Nelson, 
Betty Thomas, 
Mary Gross
"
Os Monstrinhos,(1989),"
Adventure, Comedy, Family            ",100 min,6.1,$0.79M,"10,605",,Richard Greenberg,":
Fred Savage, 
Howie Mandel, 
Daniel Stern, 
Margaret Whitton
"
Karatê Kid 3: O Desafio Final,(1989),"
Action, Drama, Family            ",112 min,5.2,$38.96M,"45,768",36        ,John G. Avildsen,":
Ralph Macchio, 
Pat Morita, 
Robyn Lively, 
Thomas Ian Griffith
"
Além da Eternidade,(1989),"
Fantasy, Romance            ",122 min,6.4,$43.86M,"26,685",50        ,Steven Spielberg,":
Richard Dreyfuss, 
Holly Hunter, 
Brad Johnson, 
John Goodman
"
O Justiceiro,(1989),"
Action, Crime, Drama            ",89 min,5.7,,"20,627",63        ,Mark Goldblatt,":
Dolph Lundgren, 
Louis Gossett Jr., 
Jeroen Krabbé, 
Kim Miyori
"
Todos os Cães Merecem o Céu,(1989),"
Animation, Comedy, Drama            ",84 min,6.8,$27.10M,"33,938",50        ,Don Bluth,":
Dom DeLuise, 
Burt Reynolds, 
Judith Barsi, 
Melba Moore
"
Jornada nas Estrelas V: A Última Fronteira,(1989),"
Action, Adventure, Fantasy            ",107 min,5.5,$52.21M,"53,342",43        ,William Shatner,":
William Shatner, 
Leonard Nimoy, 
DeForest Kelley, 
James Doohan
"
Ata-me,(1989),"
Comedy, Crime, Drama            ",101 min,7.0,$4.09M,"22,608",55        ,Pedro Almodóvar,":
Victoria Abril, 
Antonio Banderas, 
Loles León, 
Julieta Serrano
"
Cyborg: O Dragão do Futuro,(1989),"
Action, Sci-Fi, Thriller            ",86 min,5.1,$10.17M,"27,703",,Albert Pyun,":
Jean-Claude Van Damme, 
Deborah Richter, 
Vincent Klyn, 
Alex Daniels
"
Orquídea Selvagem,(1989),"
Drama, Romance            ",105 min,4.6,$11.06M,"10,744",19        ,Zalman King,":
Mickey Rourke, 
Jacqueline Bisset, 
Carré Otis, 
Assumpta Serna
"
Terror a Bordo,(1989),"
Horror, Thriller            ",96 min,6.8,$7.83M,"34,847",70        ,Phillip Noyce,":
Nicole Kidman, 
Sam Neill, 
Billy Zane, 
Rod Mullinar
"
A Guerra dos Roses,(1989),"
Comedy, Romance            ",116 min,6.8,$86.89M,"45,781",79        ,Danny DeVito,":
Michael Douglas, 
Kathleen Turner, 
Danny DeVito, 
Marianne Sägebrecht
"
Vítimas de uma Paixão,(1989),"
Crime, Drama, Mystery            ",113 min,6.8,$58.57M,"35,905",66        ,Harold Becker,":
Al Pacino, 
Ellen Barkin, 
John Goodman, 
Michael Rooker
"
Chuva Negra,(1989),"
Action, Crime, Thriller            ",125 min,6.7,$46.21M,"46,938",56        ,Ridley Scott,":
Michael Douglas, 
Andy Garcia, 
Ken Takakura, 
Kate Capshaw
"
Cannibal Women in the Avocado Jungle of Death,(1989),"
Action, Adventure, Comedy            ",90 min,4.8,,"2,404",,J.F. Lawton,":
Shannon Tweed, 
Bill Maher, 
Karen M. Waldron, 
Adrienne Barbeau
"
O Poder Mágico,(1989),"
Comedy, Fantasy, Romance            ",90 min,6.1,$0.03M,"7,798",46        ,Dorian Walker,":
Robyn Lively, 
Dan Gauthier, 
Joshua John Miller, 
Caren Kaye
"
"Sexta-Feira 13, Parte 8: Jason Ataca Nova York",(1989),"
Adventure, Horror, Thriller            ",100 min,4.6,$14.34M,"31,063",14        ,Rob Hedden,":
Jensen Daggett, 
Kane Hodder, 
Todd Caldecott, 
Tiffany Paulsen
"
TV Pirada,(1989),"
Comedy, Drama            ",97 min,7.0,$6.16M,"24,715",32        ,Jay Levey,":
'Weird Al' Yankovic, 
Victoria Jackson, 
Kevin McCarthy, 
Michael Richards
"
Pecados de Guerra,(1989),"
Crime, Drama, War            ",113 min,7.1,$18.67M,"39,073",75        ,Brian De Palma,":
Michael J. Fox, 
Sean Penn, 
Don Harvey, 
John C. Reilly
"
Santa Sangre,(1989),"
Drama, Fantasy, Horror            ",123 min,7.6,,"17,763",,Alejandro Jodorowsky,":
Axel Jodorowsky, 
Blanca Guerra, 
Guy Stockwell, 
Thelma Tixou
"
Loverboy: Garoto de Programa,(1989),"
Comedy            ",98 min,6.0,$3.96M,"6,844",36        ,Joan Micklin Silver,":
Patrick Dempsey, 
Kate Jackson, 
Robert Ginty, 
Nancy Valen
"
Henrique V,(1989),"
Action, Biography, Drama            ",137 min,7.5,$10.16M,"27,113",83        ,Kenneth Branagh,":
Kenneth Branagh, 
Derek Jacobi, 
Simon Shepherd, 
James Larkin
"
Drugstore Cowboy,(1989),"
Crime, Drama            ",101 min,7.3,$4.73M,"30,525",82        ,Gus Van Sant,":
Matt Dillon, 
Kelly Lynch, 
James Le Gros, 
Heather Graham
"
Contos de Nova York,(1989),"
Comedy, Drama, Romance            ",124 min,6.4,$10.76M,"16,160",,Woody Allen,":
Woody Allen, 
Nick Nolte, 
Rosanna Arquette, 
Marvin Chatinover
"
De Médico e Louco Todo Mundo Tem um Pouco,(1989),"
Comedy, Crime, Thriller            ",113 min,6.5,$28.89M,"12,105",54        ,Howard Zieff,":
Michael Keaton, 
Christopher Lloyd, 
Peter Boyle, 
Stephen Furst
"
"Meu Mestre, Minha Vida",(1989),"
Drama            ",108 min,7.4,$31.91M,"17,161",58        ,John G. Avildsen,":
Morgan Freeman, 
Beverly Todd, 
Robert Guillaume, 
Alan North
"
Não Somos Anjos,(1989),"
Comedy, Crime            ",106 min,6.1,$10.56M,"20,647",,Neil Jordan,":
Robert De Niro, 
Sean Penn, 
Demi Moore, 
Hoyt Axton
"
Assassinato no Colégio,(1989),"
Comedy, Crime, Horror            ",91 min,4.4,,"4,151",,Rospo Pallenberg,":
Donovan Leitch Jr., 
Jill Schoelen, 
Brad Pitt, 
Roddy McDowall
"
Shirley Valentine,(1989),"
Comedy, Drama, Romance            ",108 min,7.2,$6.35M,"6,489",52        ,Lewis Gilbert,":
Pauline Collins, 
Tom Conti, 
Julia McKenzie, 
Alison Steadman
"
Marcados Pelo Ódio,(1989),"
Action, Crime, Thriller            ",108 min,5.8,$15.94M,"8,831",53        ,John Irvin,":
Patrick Swayze, 
Liam Neeson, 
Adam Baldwin, 
Helen Hunt
"
"As Aventuras de Erik, o Viking",(1989),"
Comedy, Adventure, Fantasy            ",107 min,6.3,$1.93M,"12,368",,Terry Jones,":
Tim Robbins, 
John Cleese, 
Mickey Rooney, 
Eartha Kitt
"
Fúria Cega,(1989),"
Action, Comedy, Crime            ",86 min,6.4,$2.69M,"13,822",,Phillip Noyce,":
Rutger Hauer, 
Terry O'Quinn, 
Brandon Call, 
Noble Willingham
"
Ir ao mar,(1989),"
Comedy            ",99 min,1.8,,"11,919",,Valerie Breiman,":
Adam Sandler, 
Billy Bob Thornton, 
Billy Zane, 
Burt Young
"
O Céu se Enganou,(1989),"
Comedy, Fantasy, Romance            ",108 min,6.5,$16.28M,"10,101",62        ,Emile Ardolino,":
Cybill Shepherd, 
Robert Downey Jr., 
Ryan O'Neal, 
Mary Stuart Masterson
"
Warlock: O Demônio,(1989),"
Action, Fantasy, Horror            ",103 min,6.2,$9.09M,"14,142",,Steve Miner,":
Julian Sands, 
Lori Singer, 
Richard E. Grant, 
Mary Woronov
"
Ela é o Diabo,(1989),"
Comedy            ",99 min,5.6,$15.35M,"15,306",45        ,Susan Seidelman,":
Meryl Streep, 
Roseanne Barr, 
Ed Begley Jr., 
Linda Hunt
"
Crimes e Pecados,(1989),"
Comedy, Drama            ",104 min,7.9,$18.25M,"51,857",77        ,Woody Allen,":
Martin Landau, 
Woody Allen, 
Bill Bernstein, 
Claire Bloom
"
Condenação Brutal,(1989),"
Action, Crime, Drama            ",109 min,6.4,$22.10M,"36,275",52        ,John Flynn,":
Sylvester Stallone, 
Donald Sutherland, 
John Amos, 
Sonny Landham
"
Noites Violentas no Brooklyn,(1989),"
Drama            ",102 min,6.8,$1.73M,"5,486",,Uli Edel,":
Jennifer Jason Leigh, 
Stephen Lang, 
Burt Young, 
Peter Dobson
"
Susie e os Baker Boys,(1989),"
Comedy, Drama, Music            ",114 min,6.8,$18.10M,"20,788",85        ,Steve Kloves,":
Jeff Bridges, 
Michelle Pfeiffer, 
Beau Bridges, 
Ellie Raab
"
A Hora do Pesadelo 5: O Maior Horror de Freddy,(1989),"
Fantasy, Horror            ",89 min,5.2,$22.17M,"38,360",54        ,Stephen Hopkins,":
Robert Englund, 
Lisa Wilcox, 
Kelly Jo Minter, 
Danny Hassel
"
A Volta do Monstro do Pântano,(1989),"
Action, Adventure, Comedy            ",88 min,4.6,$0.19M,"3,921",39        ,Jim Wynorski,":
Dick Durock, 
Heather Locklear, 
Louis Jourdan, 
Sarah Douglas
"
Tetsuo: O Homem de Ferro,(1989),"
Horror, Sci-Fi            ",67 min,7.0,,"17,778",,Shin'ya Tsukamoto,":
Tomorô Taguchi, 
Kei Fujiwara, 
Nobu Kanaoka, 
Shin'ya Tsukamoto
"
K-9: Um Policial Bom pra Cachorro,(1989),"
Action, Comedy, Crime            ",101 min,6.0,$43.25M,"30,161",44        ,Rod Daniel,":
Jim Belushi, 
Mel Harris, 
Kevin Tighe, 
Ed O'Neill
"
Operação Kickbox,(1989),"
Action, Drama, Sport            ",97 min,6.4,$1.70M,"11,399",,Robert Radler,":
Eric Roberts, 
James Earl Jones, 
Sally Kirkland, 
Phillip Rhee
"
A Mosca 2,(1989),"
Horror, Sci-Fi            ",105 min,5.0,$20.02M,"20,414",36        ,Chris Walas,":
Eric Stoltz, 
Daphne Zuniga, 
Lee Richardson, 
John Getz
"
Conheça os Feebles,(1989),"
Comedy, Music, Musical            ",97 min,6.7,,"18,155",,Peter Jackson,":
Danny Mulheron, 
Donna Akersten, 
Stuart Devenie, 
Mark Hadlow
"
Skates na Pista da Morte,(1989),"
Action, Drama, Mystery            ",100 min,6.3,$2.78M,"6,673",40        ,Graeme Clifford,":
Christian Slater, 
Steven Bauer, 
Richard Herd, 
Le Tuan
"
Valmont - Uma História de Seduções,(1989),"
Drama, Romance            ",137 min,7.0,$1.13M,"11,980",55        ,Milos Forman,":
Colin Firth, 
Annette Bening, 
Meg Tilly, 
Fairuza Balk
"
Um Sonho Diferente,(1989),"
Comedy, Drama, Romance            ",114 min,5.9,$5.55M,"5,985",32        ,Marc Rocco,":
Corey Feldman, 
Jason Robards, 
Piper Laurie, 
Meredith Salenger
"
Fletch Vive,(1989),"
Comedy, Crime, Mystery            ",95 min,6.1,$35.15M,"18,705",40        ,Michael Ritchie,":
Chevy Chase, 
Hal Holbrook, 
Julianne Phillips, 
R. Lee Ermey
"
Trem Mistério,(1989),"
Comedy, Crime, Drama            ",110 min,7.6,$0.37M,"23,668",80        ,Jim Jarmusch,":
Masatoshi Nagase, 
Yûki Kudô, 
Screamin' Jay Hawkins, 
Cinqué Lee
"
O Pequeno Nemo,(1989),"
Animation, Adventure, Drama            ",85 min,7.2,$1.37M,"6,415",,Masami Hata,":
Gabriel Damon, 
Mickey Rooney, 
Rene Auberjonois, 
Danny Mann
"
A Grande Barbada,(1989),"
Comedy, Action            ",90 min,6.8,$4.97M,"4,897",33        ,Joe Pytka,":
Richard Dreyfuss, 
Teri Garr, 
David Johansen, 
Jennifer Tilly
"
O Poderoso Quinn,(1989),"
Action, Crime, Drama            ",98 min,6.0,$4.56M,"4,712",71        ,Carl Schenkel,":
Denzel Washington, 
Robert Townsend, 
James Fox, 
Mimi Rogers
"
Violência e Terror,(1989),"
Horror, Thriller            ",83 min,6.3,,"6,762",,Scott Spiegel,":
Elizabeth Cox, 
Renée Estevez, 
Dan Hicks, 
David Byrnes
"
O Início do Fim,(1989),"
Biography, Drama, History            ",127 min,6.5,$3.56M,"6,580",,Roland Joffé,":
Paul Newman, 
Dwight Schultz, 
Bonnie Bedelia, 
John Cusack
"
A Catedral,(1989),"
Horror            ",102 min,6.2,,"6,261",,Michele Soavi,":
Hugh Quarshie, 
Tomas Arana, 
Feodor Chaliapin Jr., 
Barbara Cupisti
"
Os Três Fugitivos,(1989),"
Action, Comedy            ",96 min,6.2,$40.59M,"10,170",40        ,Francis Veber,":
Nick Nolte, 
Martin Short, 
Sarah Rowland Doroff, 
James Earl Jones
"
Begotten,(1989),"
Fantasy, Horror            ",72 min,5.8,,"9,305",,E. Elias Merhige,":
Brian Salzberg, 
Donna Dempsey, 
Stephen Charles Barry, 
James Gandia
"
"Sol, Praia e Amor",(I) (1989),"
Comedy, Drama, Romance            ",98 min,6.4,$6.96M,"3,615",56        ,Zelda Barron,":
Phoebe Cates, 
Bridget Fonda, 
Scott Coffey, 
Annabeth Gish
"
Shocker: 100 Mil Volts de Terror,(1989),"
Comedy, Horror, Thriller            ",109 min,5.5,$16.55M,"14,068",51        ,Wes Craven,":
Michael Murphy, 
Mitch Pileggi, 
John Tesh, 
Heather Langenkamp
"
O Sétimo Continente,(1989),"
Drama            ",104 min,7.8,,"11,920",89        ,Michael Haneke,":
Birgit Doll, 
Dieter Berner, 
Leni Tanzer, 
Udo Samel
"
Sonhos de Horror,(1989),"
Horror            ",96 min,5.0,,575,,Bruce R. Cook,":
Brian Thompson, 
Jack Starrett, 
Elizabeth Kaitan, 
Alisha Das
"
Não Mexa com a Minha Filha,(1989),"
Comedy            ",90 min,5.4,$12.07M,"3,765",20        ,Stan Dragoti,":
Tony Danza, 
Catherine Hicks, 
Wallace Shawn, 
Dick O'Neill
"
Millennium - Guardiões do Futuro,(1989),"
Drama, Sci-Fi, Thriller            ",108 min,5.8,$5.78M,"5,788",,Michael Anderson,":
Kris Kristofferson, 
Cheryl Ladd, 
Daniel J. Travanti, 
Robert Joy
"
A Fera do Rock,(1989),"
Biography, Drama, Music            ",108 min,6.2,$13.74M,"14,744",49        ,Jim McBride,":
Dennis Quaid, 
Winona Ryder, 
John Doe, 
Stephen Tobolowsky
"
Acampamento Sinistro 3,(1989),"
Comedy, Horror            ",80 min,5.2,,"6,795",,Michael A. Simpson,":
Pamela Springsteen, 
Tracy Griffith, 
Michael J. Pollard, 
Mark Oliver
"
A Grande Comédia,(1989),"
Comedy, Drama, Romance            ",100 min,6.2,$0.12M,"4,517",64        ,Christopher Guest,":
Kevin Bacon, 
Jennifer Jason Leigh, 
Emily Longstreth, 
J.T. Walsh
"
Halloween 5: A Vingaça de Michael Myers,(1989),"
Horror, Thriller            ",96 min,5.2,$11.64M,"32,444",28        ,Dominique Othenin-Girard,":
Donald Pleasence, 
Danielle Harris, 
Ellie Cornell, 
Beau Starr
"
Desafio Total,(1989),"
Action, Sport            ",93 min,4.4,$16.09M,"5,601",31        ,Thomas J. Wright,":
Hulk Hogan, 
Joan Severance, 
Kurt Fuller, 
Tommy 'Tiny' Lister
"
Praia Selvagem,(1989),"
Action, Adventure            ",92 min,4.2,,991,,Andy Sidaris,":
Dona Speir, 
Hope Marie Carlton, 
John Aprea, 
Bruce Penhall
"
Nas Asas do Vento,(1989),"
Adventure, Sci-Fi            ",102 min,4.8,,"2,297",,Steven Lisberger,":
Bob Peck, 
Mark Hamill, 
Kitty Aldridge, 
Bill Paxton
"
O Matador,(1989),"
Action, Crime, Drama            ",111 min,7.8,,"43,994",82        ,John Woo,":
Yun-Fat Chow, 
Danny Lee, 
Sally Yeh, 
Kong Chu
"
Loucademia de Polícia 6: Cidade em Estado de Sítio,(1989),"
Comedy, Crime            ",84 min,4.4,$11.57M,"26,776",16        ,Peter Bonerz,":
Bubba Smith, 
David Graf, 
Michael Winslow, 
Leslie Easterbrook
"
Robojox: Os Gladiadores do Futuro,(1989),"
Action, Sci-Fi, Thriller            ",85 min,5.4,$1.27M,"5,395",,Stuart Gordon,":
Gary Graham, 
Anne-Marie Johnson, 
Paul Koslo, 
Robert Sampson
"
Um Rosto sem Passado,(1989),"
Crime, Drama, Thriller            ",94 min,6.2,$7.24M,"8,432",,Walter Hill,":
Mickey Rourke, 
Ellen Barkin, 
Elizabeth McGovern, 
Morgan Freeman
"
A Entrega Mortal,(1989),"
Action, Crime, Drama            ",108 min,6.4,$10.65M,"8,121",55        ,Andrew Davis,":
Gene Hackman, 
Tommy Lee Jones, 
Joanna Cassidy, 
John Heard
"
Um Toque de Infidelidade,(1989),"
Comedy, Romance            ",109 min,6.3,$22.03M,"4,079",,Joel Schumacher,":
Ted Danson, 
Isabella Rossellini, 
Sean Young, 
William Petersen
"
Juggers - Os Gladiadores do Futuro,(1989),"
Action, Sci-Fi, Sport            ",90 min,6.5,$0.88M,"6,022",,David Webb Peoples,":
Rutger Hauer, 
Joan Chen, 
Delroy Lindo, 
Anna Katarina
"
Minhas Noites São Mais Lindas Que Seus Dias,(1989),"
Drama, Romance            ",110 min,6.2,,"1,471",,Andrzej Zulawski,":
Sophie Marceau, 
Jacques Dutronc, 
Valérie Lagrange, 
Myriam Mézières
"
Spa Diabólico,(1989),"
Horror            ",88 min,5.1,,"1,869",,Michael Fischa,":
William Bumiller, 
Brenda Bakke, 
Merritt Butrick, 
Robert Lipton
"
Cadillac Cor-de-Rosa,(1989),"
Action, Comedy, Crime            ",122 min,5.4,$12.14M,"10,346",,Buddy Van Horn,":
Clint Eastwood, 
Bernadette Peters, 
Timothy Carhart, 
Tiffany Gail Robinson
"
Abismo Infernal,(1989),"
Horror            ",95 min,5.4,,"1,897",,Brett Leonard,":
Jeremy Slate, 
Cheryl Lawson, 
Stephen Gregory Foster, 
Danny Gochnauer
"
Kinjite: Desejos Proibidos,(1989),"
Action, Crime, Drama            ",97 min,5.6,$3.42M,"2,608",,J. Lee Thompson,":
Charles Bronson, 
Juan Fernández, 
Perry Lopez, 
James Pax
"
As Confusões De Um Sedutor,(1989),"
Comedy, Drama, Romance            ",101 min,6.2,$19.67M,"3,794",,Blake Edwards,":
John Ritter, 
Vincent Gardenia, 
Alyson Reed, 
Joel Brooks
"
Night Visitor,(1989),"
Crime, Horror, Thriller            ",93 min,4.6,,468,,Rupert Hitzig,":
Derek Rydall, 
Allen Garfield, 
Kathleen Bailey, 
Jovanni Brascia
"
Paganini,(1989),"
Biography, Drama, Music            ",81 min,5.3,,887,,Klaus Kinski,":
Klaus Kinski, 
Debora Caprioglio, 
Nikolai Kinski, 
Dalila Di Lazzaro
"
