Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Contos Imorais,(1973),"
Drama, Romance            ",103 min,5.6,,"3,608",,Walerian Borowczyk,":
Lise Danvers, 
Fabrice Luchini, 
Charlotte Alexandra, 
Lisbeth Hummel
"
Lua de Papel,(1973),"
Comedy, Drama            ",102 min,8.1,$30.93M,"39,283",77        ,Peter Bogdanovich,":
Ryan O'Neal, 
Tatum O'Neal, 
Madeline Kahn, 
John Hillerman
"
Um Perigoso Adeus,(1973),"
Comedy, Crime, Drama            ",112 min,7.6,$0.96M,"23,550",87        ,Robert Altman,":
Elliott Gould, 
Nina van Pallandt, 
Sterling Hayden, 
Mark Rydell
"
Magnum 44,(1973),"
Action, Crime, Mystery            ",124 min,7.2,,"52,879",58        ,Ted Post,":
Clint Eastwood, 
Hal Holbrook, 
Mitchell Ryan, 
David Soul
"
O Dia do Chacal,(1973),"
Crime, Drama, Thriller            ",143 min,7.8,$16.06M,"35,361",80        ,Fred Zinnemann,":
Edward Fox, 
Terence Alexander, 
Michel Auclair, 
Alan Badel
"
Coffy: Em Busca da Vingança,(1973),"
Action, Crime, Thriller            ",90 min,6.8,,"9,030",,Jack Hill,":
Pam Grier, 
Booker Bradshaw, 
Robert DoQui, 
William Elliott
"
Nosso Amor de Ontem,(1973),"
Drama, Romance            ",118 min,7.1,,"20,898",61        ,Sydney Pollack,":
Barbra Streisand, 
Robert Redford, 
Bradford Dillman, 
Lois Chiles
"
A Última Missão,(1973),"
Comedy, Drama            ",104 min,7.5,,"20,745",89        ,Hal Ashby,":
Jack Nicholson, 
Randy Quaid, 
Otis Young, 
Clifton James
"
A Menina e o Porquinho,(1973),"
Animation, Family, Musical            ",94 min,6.9,$5.23M,"15,962",,Charles A. Nichols,":
Debbie Reynolds, 
Henry Gibson, 
Paul Lynde, 
Rex Allen
"
Os Três Mosqueteiros,(1973),"
Action, Adventure            ",106 min,7.2,$22.02M,"14,704",,Richard Lester,":
Oliver Reed, 
Raquel Welch, 
Richard Chamberlain, 
Michael York
"
Meu Nome é Ninguém,(1973),"
Comedy, Western            ",116 min,7.5,,"21,798",,Tonino Valerii,":
Terence Hill, 
Henry Fonda, 
Jean Martin, 
R.G. Armstrong
"
Shaft na África,(1973),"
Action, Adventure, Crime            ",112 min,5.9,,"2,394",,John Guillermin,":
Richard Roundtree, 
Frank Finlay, 
Vonetta McGee, 
Neda Arneric
"
Jesus Cristo Superstar,(1973),"
Drama, History, Musical            ",106 min,7.4,$24.48M,"23,795",64        ,Norman Jewison,":
Ted Neeley, 
Carl Anderson, 
Yvonne Elliman, 
Barry Dennen
"
Louca Paixão,(1973),"
Drama, Romance            ",108 min,7.1,,"9,515",,Paul Verhoeven,":
Monique van de Ven, 
Rutger Hauer, 
Tonny Huurdeman, 
Wim van den Brink
"
Com as Próprias Mãos,(1973),"
Action, Biography, Crime            ",125 min,7.0,,"4,664",60        ,Phil Karlson,":
Joe Don Baker, 
Elizabeth Hartman, 
Leif Garrett, 
Dawn Lyn
"
Espantalho,(1973),"
Drama            ",112 min,7.3,,"14,433",72        ,Jerry Schatzberg,":
Gene Hackman, 
Al Pacino, 
Dorothy Tristan, 
Ann Wedgeworth
"
Pat Garrett e Billy the Kid,(1973),"
Biography, Drama, Western            ",122 min,7.3,,"16,989",53        ,Sam Peckinpah,":
James Coburn, 
Kris Kristofferson, 
Richard Jaeckel, 
Katy Jurado
"
A Comilança,(1973),"
Comedy, Drama            ",130 min,7.2,,"11,042",,Marco Ferreri,":
Marcello Mastroianni, 
Michel Piccoli, 
Philippe Noiret, 
Ugo Tognazzi
"
Zumbís do Mal,(1973),"
Horror            ",90 min,6.5,,"2,803",,Willard Huyck,":
Michael Greer, 
Marianna Hill, 
Joy Bang, 
Anitra Ford
"
Malícia,(1973),"
Comedy, Drama, Romance            ",97 min,6.4,,"2,219",,Salvatore Samperi,":
Laura Antonelli, 
Turi Ferro, 
Alessandro Momo, 
Tina Aumont
"
Lady Snowblood: Vingança na Neve,(1973),"
Action, Drama, Thriller            ",97 min,7.7,,"11,166",,Toshiya Fujita,":
Meiko Kaji, 
Toshio Kurosawa, 
Masaaki Daimon, 
Miyoko Akaza
"
O Fim de Sheila,(1973),"
Crime, Drama, Mystery            ",120 min,7.3,,"4,775",,Herbert Ross,":
Richard Benjamin, 
James Coburn, 
James Mason, 
Dyan Cannon
"
O Maior Atleta do Mundo,(1973),"
Comedy, Family, Romance            ",93 min,5.8,,"1,362",,Robert Scheerer,":
John Amos, 
Jan-Michael Vincent, 
Tim Conway, 
Roscoe Lee Browne
"
A Noite Americana,(1973),"
Comedy, Drama, Romance            ",116 min,8.0,$0.02M,"18,553",,François Truffaut,":
Jacqueline Bisset, 
Jean-Pierre Léaud, 
François Truffaut, 
Valentina Cortese
"
O Homem que Burlou a Máfia,(1973),"
Action, Crime, Drama            ",111 min,7.5,,"10,141",,Don Siegel,":
Walter Matthau, 
Joe Don Baker, 
Felicia Farr, 
Andrew Robinson
"
Godspell - A Esperança,(1973),"
Musical            ",103 min,6.4,,"2,985",,David Greene,":
Victor Garber, 
Lynne Thigpen, 
Katie Hanley, 
David Haskell
"
Os Amigos de Eddie Coyle,(1973),"
Crime, Drama            ",102 min,7.5,,"7,902",,Peter Yates,":
Robert Mitchum, 
Peter Boyle, 
Richard Jordan, 
Steven Keats
"
Invasão das Mulheres Abelhas,(1973),"
Horror, Sci-Fi            ",86 min,5.0,,"2,290",,Denis Sanders,":
William Smith, 
Anitra Ford, 
Victoria Vetri, 
Cliff Osmond
"
A Tragédia de Belladonna,(1973),"
Animation, Drama, Fantasy            ",86 min,7.4,$0.11M,"3,339",70        ,Eiichi Yamamoto,":
Tatsuya Nakadai, 
Katsuyuki Itô, 
Aiko Nagayama, 
Shigako Shimegi
"
The Candy Snatchers,(1973),"
Crime, Horror, Thriller            ",94 min,6.4,,"1,101",,Guerdon Trueblood,":
Tiffany Bolling, 
Ben Piazza, 
Susan Sennett, 
Brad David
"
O Bebê,(1973),"
Horror, Thriller            ",84 min,6.1,,"2,599",,Ted Post,":
Anjanette Comer, 
Ruth Roman, 
Marianna Hill, 
Susanne Zenor
"
Dillinger: Inimigo Público nº 1,(1973),"
Action, Biography, Crime            ",107 min,7.0,$2.00M,"4,396",,John Milius,":
Warren Oates, 
Ben Johnson, 
Michelle Phillips, 
Cloris Leachman
"
Thriller - Um Filme Cruel,(1973),"
Action, Thriller            ",104 min,6.4,,"6,434",,Bo Arne Vibenius,":
Christina Lindberg, 
Heinz Hopf, 
Despina Tomazani, 
Per-Axel Arosenius
"
O Assalariado,(1973),"
Drama            ",108 min,6.7,,571,,Alan Bridges,":
Robert Shaw, 
Sarah Miles, 
Peter Egan, 
Caroline Mortimer
"
Cannibal Girls,(1973),"
Comedy, Horror            ",84 min,4.6,,834,,Ivan Reitman,":
Eugene Levy, 
Andrea Martin, 
Ronald Ulrich, 
Randall Carpenter
"
O Espírito da Colméia,(1973),"
Drama, Fantasy            ",98 min,7.9,,"15,563",87        ,Víctor Erice,":
Fernando Fernán Gómez, 
Teresa Gimpera, 
Ana Torrent, 
Isabel Tellería
"
A Última Batalha de um Jogador,(1973),"
Drama, Sport            ",96 min,6.9,,"5,125",80        ,John D. Hancock,":
Michael Moriarty, 
Robert De Niro, 
Vincent Gardenia, 
Phil Foster
"
Anita,(1973),"
Drama            ",95 min,5.1,,"1,382",,Torgny Wickman,":
Christina Lindberg, 
Stellan Skarsgård, 
Danièle Vlaminck, 
Michel David
"
The Amusement Park,(1973),"
Drama, Horror, Thriller            ",60 min,7.6,,8,,George A. Romero," Director:
George A. Romero
| 
    Star:
Lincoln Maazel
"
Gojira tai Megaro,(1973),"
Action, Adventure, Family            ",81 min,4.8,,"4,565",,Jun Fukuda,":
Katsuhiko Sasaki, 
Hiroyuki Kawase, 
Yutaka Hayashi, 
Robert Dunham
"
Interlúdio de Amor,(1973),"
Drama, Romance            ",106 min,7.0,,"4,002",68        ,Clint Eastwood,":
William Holden, 
Kay Lenz, 
Roger C. Carmel, 
Marj Dusay
"
O Dorminhoco,(1973),"
Comedy, Sci-Fi            ",89 min,7.2,,"38,377",77        ,Woody Allen,":
Woody Allen, 
Diane Keaton, 
John Beck, 
Mary Gregory
"
Os ritos Satânicos de Drácula,(1973),"
Horror            ",87 min,5.6,,"4,930",,Alan Gibson,":
Christopher Lee, 
Peter Cushing, 
Michael Coles, 
William Franklyn
"
Sob o Signo da Vingança,(1973),"
Action, Drama, Crime            ",101 min,6.4,,"3,576",60        ,Joseph Sargent,":
Burt Reynolds, 
Jennifer Billingsley, 
Ned Beatty, 
Bo Hopkins
"
Carry on Girls,(1973),"
Comedy, Romance            ",88 min,5.7,,"2,362",,Gerald Thomas,":
Sidney James, 
Barbara Windsor, 
Joan Sims, 
Kenneth Connor
"
Horizonte Perdido,(1973),"
Adventure, Drama, Fantasy            ",150 min,5.4,$8.28M,"2,041",,Charles Jarrott,":
Peter Finch, 
Liv Ullmann, 
Sally Kellerman, 
George Kennedy
"
O Exército do Extermínio,(1973),"
Action, Horror, Sci-Fi            ",103 min,6.1,$0.15M,"10,276",63        ,George A. Romero,":
Lane Carroll, 
Will MacMillan, 
Harold Wayne Jones, 
Lloyd Hollar
"
The Mack,(1973),"
Crime, Drama            ",110 min,6.7,,"2,504",,Michael Campus,":
Max Julien, 
Don Gordon, 
Richard Pryor, 
Carol Speed
"
A Casa da Noite Eterna,(1973),"
Horror            ",95 min,6.7,,"11,421",,John Hough,":
Roddy McDowall, 
Gayle Hunnicutt, 
Pamela Franklin, 
Clive Revill
"
Quando o Ódio Explode,(1973),"
Action, Crime, Drama            ",103 min,6.5,,501,,Richard C. Sarafian,":
Rod Steiger, 
Robert Ryan, 
Jeff Bridges, 
Scott Wilson
"
Um Homem de Sorte,(1973),"
Comedy, Drama, Fantasy            ",178 min,7.8,,"7,153",,Lindsay Anderson,":
Malcolm McDowell, 
Ralph Richardson, 
Rachel Roberts, 
Arthur Lowe
"
Torso,(1973),"
Horror, Mystery, Thriller            ",89 min,6.5,,"5,077",,Sergio Martino,":
Suzy Kendall, 
Tina Aumont, 
Luc Merenda, 
John Richardson
"
O Homem que Eu Escolhi,(1973),"
Comedy, Drama            ",113 min,7.2,,"6,759",65        ,James Bridges,":
Timothy Bottoms, 
Lindsay Wagner, 
John Houseman, 
Graham Beckel
"
A Batalha do Planeta dos Macacos,(1973),"
Action, Sci-Fi            ",93 min,5.5,$8.84M,"27,552",40        ,J. Lee Thompson,":
Roddy McDowall, 
Claude Akins, 
Natalie Trundy, 
Severn Darden
"
Heavy Traffic,(1973),"
Animation, Comedy, Drama            ",77 min,6.6,,"2,705",,Ralph Bakshi,":
Joseph Kaufmann, 
Beverly Hope Atkinson, 
Frank DeKova, 
Terri Haven
"
Chacais do Oeste,(1973),"
Action, Comedy, Romance            ",92 min,6.5,,"4,936",,Burt Kennedy,":
John Wayne, 
Ann-Margret, 
Rod Taylor, 
Ben Johnson
"
Frühreifen-Report,(1973),"
Comedy            ",87 min,5.3,,246,,Ernst Hofbauer,":
Harald Baerow, 
Hans Billian, 
Ulrike Butz, 
Elke Deuringer
"
As 7 Máscaras da Morte,(1973),"
Comedy, Drama, Horror            ",104 min,7.2,,"8,701",,Douglas Hickox,":
Vincent Price, 
Diana Rigg, 
Ian Hendry, 
Harry Andrews
"
Black Mama White Mama,(1973),"
Crime, Drama, Thriller            ",87 min,5.6,,"2,495",,Eddie Romero,":
Pam Grier, 
Margaret Markov, 
Sid Haig, 
Lynn Borden
"
As Aventuras De Tom Sawyer,(1973),"
Adventure, Musical, Family            ",103 min,6.5,,"1,885",,Don Taylor,":
Johnny Whitaker, 
Celeste Holm, 
Warren Oates, 
Jeff East
"
O Dia do Golfinho,(1973),"
Drama, Sci-Fi, Thriller            ",104 min,6.1,$2.30M,"2,503",,Mike Nichols,":
George C. Scott, 
Trish Van Devere, 
Paul Sorvino, 
John Dehner
"
A Polícia da Estrada,(1973),"
Crime, Drama, Mystery            ",114 min,7.2,,"4,486",,James William Guercio,":
Robert Blake, 
Billy Green Bush, 
Mitchell Ryan, 
Jeannine Riley
"
O Homem-Cobra,(1973),"
Horror, Sci-Fi            ",99 min,5.4,,"3,120",,Bernard L. Kowalski,":
Strother Martin, 
Dirk Benedict, 
Heather Menzies-Urich, 
Richard B. Shull
"
O Imperador do Norte,(1973),"
Action, Adventure, Drama            ",118 min,7.3,,"5,364",,Robert Aldrich,":
Lee Marvin, 
Ernest Borgnine, 
Keith Carradine, 
Charles Tyner
"
Terminal Island,(1973),"
Action, Drama, Thriller            ",88 min,5.3,,717,,Stephanie Rothman,":
Don Marshall, 
Phyllis Davis, 
Ena Hartman, 
Marta Kristen
"
Wonder Women,(1973),"
Action, Horror, Sci-Fi            ",82 min,4.6,,472,,Robert Vincent O'Neil,":
Nancy Kwan, 
Ross Hagen, 
Maria De Aragon, 
Roberta Collins
"
Ludwig: A Paixão de um Rei,(1973),"
Biography, Drama, History            ",238 min,7.6,,"4,156",,Luchino Visconti,":
Helmut Berger, 
Romy Schneider, 
Trevor Howard, 
Silvana Mangano
"
Scorpio,(1973),"
Action, Drama, Thriller            ",114 min,6.4,,"3,585",,Michael Winner,":
Burt Lancaster, 
Alain Delon, 
Paul Scofield, 
John Colicos
"
Sexo e Fúria,(1973),"
Action, Crime, Drama            ",88 min,6.7,,"2,872",,Norifumi Suzuki,":
Reiko Ike, 
Akemi Negishi, 
Ryôko Ema, 
Yôko Hori
"
Esquadrão Implacável,(1973),"
Action, Crime, Drama            ",103 min,6.8,,"4,450",,Philip D'Antoni,":
Roy Scheider, 
Tony Lo Bianco, 
Victor Arnold, 
Jerry Leon
"
Se Don Juan Fosse Mulher,(1973),"
Drama            ",90 min,5.1,,741,,Roger Vadim,":
Brigitte Bardot, 
Robert Hossein, 
Mathieu Carrière, 
Michèle Sand
"
Tiffany Jones,(1973),"
Comedy            ",90 min,4.7,,144,,Pete Walker,":
Anouska Hempel, 
Ray Brooks, 
Susan Sheers, 
Damien Thomas
"
Carne para Frankenstein,(1973),"
Horror            ",95 min,5.9,$10.25M,"5,138",,Paul Morrissey,":
Joe Dallesandro, 
Udo Kier, 
Dalila Di Lazzaro, 
Monique van Vooren
"
The Roommates,(1973),"
Crime, Drama, Thriller            ",87 min,5.5,,219,,Arthur Marks,":
Marki Bey, 
Pat Woodell, 
Roberta Collins, 
Laurie Rose
"
That'll Be the Day,(1973),"
Drama, Music            ",91 min,6.6,,971,,Claude Whatham,":
David Essex, 
Ringo Starr, 
Rosemary Leach, 
James Booth
"
Baba Yaga,(1973),"
Horror            ",91 min,5.8,,"1,416",,Corrado Farina,":
Carroll Baker, 
George Eastman, 
Isabelle De Funès, 
Ely Galleani
"
A Rosa de Ferro,(1973),"
Fantasy, Horror            ",86 min,6.2,,"1,538",,Jean Rollin,":
Françoise Pascal, 
Hugues Quester, 
Natalie Perrey, 
Mireille Dargent
"
As Loucas Aventuras do Rabbi Jacob,(1973),"
Adventure, Comedy, Crime            ",100 min,7.4,,"11,184",,Gérard Oury,":
Louis de Funès, 
Miou-Miou, 
Suzy Delair, 
Marcel Dalio
"
The Harrad Experiment,(1973),"
Comedy, Drama, Romance            ",97 min,4.7,,657,,Ted Post,":
Don Johnson, 
James Whitmore, 
Tippi Hedren, 
Bruno Kirby
"
Sonhos do Passado,(1973),"
Drama            ",100 min,6.9,,"4,313",,John G. Avildsen,":
Jack Lemmon, 
Jack Gilford, 
Laurie Heineman, 
Norman Burton
"
The Iceman Cometh,(1973),"
Drama            ",239 min,7.2,,"1,313",,John Frankenheimer,":
Lee Marvin, 
Fredric March, 
Robert Ryan, 
Jeff Bridges
"
Hospital do Horror,(1973),"
Comedy, Horror, Sci-Fi            ",90 min,5.3,,"1,223",,Antony Balch,":
Michael Gough, 
Robin Askwith, 
Vanessa Shaw, 
Ellen Pollock
"
O Emissário de MacKintosh,(1973),"
Thriller            ",98 min,6.3,,"3,964",,John Huston,":
Paul Newman, 
Dominique Sanda, 
James Mason, 
Harry Andrews
"
Pets,(1973),"
Drama            ",103 min,5.7,,340,,Raphael Nussbaum,":
Ed Bishop, 
Joan Blackman, 
Candice Rialson, 
Teri Guzman
"
O Chefão de Nova York,(1973),"
Action, Crime, Drama            ",87 min,6.5,,"2,819",,Larry Cohen,":
Fred Williamson, 
Gloria Hendry, 
Art Lund, 
D'Urville Martin
"
A Mãe e a Puta,(1973),"
Drama, Romance            ",217 min,8.0,,"4,606",,Jean Eustache,":
Bernadette Lafont, 
Jean-Pierre Léaud, 
Françoise Lebrun, 
Isabelle Weingarten
"
Sanatorium pod klepsydra,(1973),"
Drama, Fantasy, Horror            ",124 min,7.7,,"2,986",,Wojciech Has,":
Jan Nowicki, 
Tadeusz Kondrat, 
Irena Orska, 
Halina Kowalska
"
Dværgen,(1973),"
Adult, Crime, Horror            ",95 min,4.8,,"1,231",,Eduardo Fuller,":
Anne Sparrow, 
Tony Eades, 
Clara Keller, 
Werner Hedman
"
Blue Summer,(1973),"
Comedy, Drama            ",79 min,4.5,,245,,Chuck Vincent,":
Davey Jones, 
Bo White, 
Lilly Bi Peep, 
Joann Sterling
"
The Dirty Mind of Young Sally,(1973),"
Comedy            ",95 min,5.2,,217,,Bethel Buckalew,":
Colleen Brennan, 
George 'Buck' Flower, 
Norman Fields, 
James Mathers
"
"Cahill, o Xerife do Oeste",(1973),"
Drama, Western            ",103 min,6.6,,"5,570",,Andrew V. McLaglen,":
John Wayne, 
George Kennedy, 
Gary Grimes, 
Neville Brand
"
Raça Maldita,(1973),"
Crime, Drama, Horror            ",95 min,6.2,,721,,Curtis Harrington,":
Ann Sothern, 
John Savage, 
Ruth Roman, 
Luana Anders
"
Piedone lo sbirro,(1973),"
Action, Comedy, Crime            ",110 min,6.8,,"3,198",,Steno,":
Bud Spencer, 
Adalberto Maria Merli, 
Raymond Pellegrin, 
Juliette Mayniel
"
Destemida e Audaciosa,(1973),"
Action, Adventure, Drama            ",88 min,5.3,,674,,Beverly Sebastian,":
Claudia Jennings, 
Sam Gilman, 
Douglas Dirkson, 
Clyde Ventura
"
Matança em São Francisco,(1973),"
Crime, Drama, Thriller            ",112 min,6.4,,"2,274",,Stuart Rosenberg,":
Walter Matthau, 
Bruce Dern, 
Louis Gossett Jr., 
Albert Paulsen
"
Daddy's Deadly Darling,(1973),"
Horror            ",80 min,4.7,,950,,Marc Lawrence,":
Toni Lawrence, 
Jesse Vint, 
Catherine Ross, 
Paul Hickey
"
"Valdez, o Mestiço",(1973),"
Action, Adventure, Drama            ",98 min,6.0,,"1,604",,John Sturges,":
Charles Bronson, 
Jill Ireland, 
Marcel Bozzuffi, 
Vincent Van Patten
"
A Cripta dos Sonhos,(1973),"
Horror            ",87 min,6.6,,"4,488",,Roy Ward Baker,":
Curd Jürgens, 
Terry-Thomas, 
Tom Baker, 
Daniel Massey
"
Até os Deuses Erram,(1973),"
Crime, Drama, Thriller            ",112 min,7.0,,"5,141",,Sidney Lumet,":
Sean Connery, 
Trevor Howard, 
Vivien Merchant, 
Ian Bannen
"
Lisa e o Diabo,(1973),"
Horror, Mystery            ",95 min,6.4,,"3,695",,Mario Bava,":
Telly Savalas, 
Elke Sommer, 
Sylva Koscina, 
Alessio Orano
"
Three Wishes for Cinderella,(1973),"
Drama, Fantasy, Family            ",75 min,7.8,,"7,837",,Václav Vorlícek,":
Libuse Safránková, 
Pavel Trávnícek, 
Carola Braunbock, 
Rolf Hoppe
"
"Lemora, O Pavor do Além",(1973),"
Fantasy, Horror, Thriller            ",80 min,6.3,,"1,865",49        ,Richard Blackburn,":
Lesley Taplin, 
Cheryl Smith, 
William Whitton, 
Hy Pyke
"
Le journal intime d'une nymphomane,(1973),"
Drama            ",86 min,5.9,,281,,Jesús Franco,":
Montserrat Prous, 
Anne Libert, 
Francisco Acosta, 
Jacqueline Laurent
"
A Quadrilha,(1973),"
Crime, Drama, Thriller            ",103 min,7.0,,"2,865",,John Flynn,":
Robert Duvall, 
Karen Black, 
Joe Don Baker, 
Robert Ryan
"
Psicomania,(1973),"
Adventure, Horror            ",85 min,5.8,,"2,240",,Don Sharp,":
Nicky Henson, 
Mary Larkin, 
Ann Michelle, 
Roy Holder
"
Eugénie,(1973),"
Drama, Thriller            ",86 min,5.8,,842,,Jesús Franco,":
Soledad Miranda, 
Paul Muller, 
Andrea Montchal, 
Greta Schmidt
"
O Programa Final,(1973),"
Sci-Fi            ",81 min,5.5,,754,,Robert Fuest,":
Jon Finch, 
Jenny Runacre, 
Sterling Hayden, 
Harry Andrews
"
Les démons,(1973),"
Horror            ",118 min,5.3,,584,,Jesús Franco,":
Anne Libert, 
Carmen Yazalde, 
Doris Thomas, 
Karin Field
"
Enigma Fatal,(1973),"
Crime, Horror, Mystery            ",90 min,5.5,,"1,143",,Peter Sasdy,":
Christopher Lee, 
Peter Cushing, 
Diana Dors, 
Georgia Brown
"
Adolfo & Marlene,(1973),"
Crime, Drama, Thriller            ",82 min,6.4,,"1,142",,Ulli Lommel,":
Kurt Raab, 
Jeff Roden, 
Margit Carstensen, 
Ingrid Caven
"
Terror e Loucura,(1973),"
Horror            ",90 min,5.7,,"1,305",,Freddie Francis,":
Jack Hawkins, 
Donald Pleasence, 
Georgia Brown, 
Donald Houston
"
Bobby,(1973),"
Comedy, Musical, Romance            ",168 min,7.1,,"1,537",,Raj Kapoor,":
Dimple Kapadia, 
Rishi Kapoor, 
Pran, 
Prem Nath
"
O Importante é Vencer,(1973),"
Drama, Sport            ",95 min,6.4,,"1,404",74        ,Lamont Johnson,":
Jeff Bridges, 
Valerie Perrine, 
Geraldine Fitzgerald, 
Ned Beatty
"
Blackenstein,(1973),"
Horror, Sci-Fi            ",87 min,3.3,,800,,William A. Levey,":
John Hart, 
Ivory Stone, 
Joe De Sue, 
Roosevelt Jackson
"
Essência da Maldade,(1973),"
Horror, Sci-Fi            ",92 min,6.3,,"2,849",,Freddie Francis,":
Christopher Lee, 
Peter Cushing, 
Lorna Heilbron, 
George Benson
"
Schlock,(1973),"
Comedy, Horror, Sci-Fi            ",80 min,5.8,,"1,054",,John Landis,":
John Landis, 
Saul Kahan, 
Joseph Piantadosi, 
Richard Gillis
"
Um Toque de Classe,(1973),"
Comedy, Romance            ",106 min,6.5,$18.31M,"2,579",,Melvin Frank,":
George Segal, 
Glenda Jackson, 
Paul Sorvino, 
K Callan
"
Diao shou guai zhao,(1973),"
Action, Comedy, Drama            ",80 min,5.3,,"1,617",,Mu Chu,":
Jackie Chan, 
Siu Tin Yuen, 
Hung Lieh Chen, 
Dean Shek
"
O Magnífico,(1973),"
Action, Comedy, Fantasy            ",95 min,7.3,,"4,112",,Philippe de Broca,":
Jean-Paul Belmondo, 
Jacqueline Bisset, 
Vittorio Caprioli, 
Hans Meyer
"
Hitler - Os Últimos 10 Dias,(1973),"
Biography, Drama, History            ",106 min,6.6,,"1,244",,Ennio De Concini,":
Alec Guinness, 
Simon Ward, 
Adolfo Celi, 
Diane Cilento
"
Der Fluch der schwarzen Schwestern,(1973),"
Horror            ",103 min,4.6,,450,,Joseph W. Sarno,":
Nadia Henkowa, 
Anke Syring, 
Ulrike Butz, 
Nico Wolferstetter
"
La nuit des étoiles filantes,(1973),"
Horror            ",92 min,4.9,,"2,027",,Jesús Franco,":
Christina von Blanc, 
Carmen Yazalde, 
Rosa Palomar, 
Anne Libert
"
Amor Feito de Ódio,(1973),"
Romance, Western            ",114 min,6.3,,"1,239",,Richard C. Sarafian,":
Burt Reynolds, 
Sarah Miles, 
Lee J. Cobb, 
Jack Warden
"
Holiday on the Buses,(1973),"
Comedy            ",85 min,5.8,,"1,465",,Bryan Izzard,":
Reg Varney, 
Stephen Lewis, 
Doris Hare, 
Michael Robbins
"
