Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Um Sonho sem Limites,(1995),"
Comedy, Crime, Drama            ",106 min,6.8,$21.28M,"41,449",86        ,Gus Van Sant,":
Nicole Kidman, 
Matt Dillon, 
Joaquin Phoenix, 
Casey Affleck
"
Os 12 Macacos,(1995),"
Mystery, Sci-Fi, Thriller            ",129 min,8.0,$57.14M,"551,639",74        ,Terry Gilliam,":
Bruce Willis, 
Madeleine Stowe, 
Brad Pitt, 
Joseph Melito
"
Mortal Kombat,(1995),"
Action, Adventure, Fantasy            ",101 min,5.8,$70.45M,"96,289",58        ,Paul W.S. Anderson,":
Christopher Lambert, 
Robin Shou, 
Linden Ashby, 
Cary-Hiroyuki Tagawa
"
Razão e Sensibilidade,(1995),"
Drama, Romance            ",136 min,7.6,$43.18M,"95,593",84        ,Ang Lee,":
Emma Thompson, 
Kate Winslet, 
James Fleet, 
Tom Wilkinson
"
A Experiência,(1995),"
Action, Horror, Sci-Fi            ",108 min,5.8,$60.07M,"71,005",49        ,Roger Donaldson,":
Natasha Henstridge, 
Michael Madsen, 
Ben Kingsley, 
Alfred Molina
"
Kids,(1995),"
Drama            ",91 min,7.1,$7.42M,"69,661",63        ,Larry Clark,":
Leo Fitzpatrick, 
Justin Pierce, 
Chloë Sevigny, 
Sarah Henderson
"
Sexta-Feira em Apuros,(1995),"
Comedy, Drama            ",91 min,7.3,$27.47M,"93,741",54        ,F. Gary Gray,":
Ice Cube, 
Chris Tucker, 
Nia Long, 
Tommy 'Tiny' Lister
"
Apollo 13: Do Desastre ao Triunfo,(I) (1995),"
Adventure, Drama, History            ",140 min,7.6,$173.84M,"253,684",77        ,Ron Howard,":
Tom Hanks, 
Bill Paxton, 
Kevin Bacon, 
Gary Sinise
"
Waterworld: O Segredo das Águas,(1995),"
Action, Adventure, Sci-Fi            ",135 min,6.2,$88.25M,"171,778",56        ,Kevin Reynolds,":
Kevin Costner, 
Jeanne Tripplehorn, 
Dennis Hopper, 
Tina Majorino
"
Showgirls,(1995),"
Drama            ",128 min,4.8,$20.30M,"58,874",16        ,Paul Verhoeven,":
Elizabeth Berkley, 
Kyle MacLachlan, 
Gina Gershon, 
Glenn Plummer
"
Batman Eternamente,(1995),"
Action, Adventure, Fantasy            ",121 min,5.4,$184.03M,"226,217",51        ,Joel Schumacher,":
Val Kilmer, 
Tommy Lee Jones, 
Jim Carrey, 
Nicole Kidman
"
Despedida em Las Vegas,(1995),"
Drama, Romance            ",111 min,7.5,$31.97M,"109,390",82        ,Mike Figgis,":
Nicolas Cage, 
Elisabeth Shue, 
Julian Sands, 
Richard Lewis
"
Antes do Amanhecer,(1995),"
Drama, Romance            ",101 min,8.1,$5.54M,"248,359",77        ,Richard Linklater,":
Ethan Hawke, 
Julie Delpy, 
Andrea Eckert, 
Hanno Pöschl
"
Mong e Lóide,(1995),"
Adventure, Comedy            ",97 min,7.1,$32.70M,"72,685",46        ,Peter Segal,":
Chris Farley, 
David Spade, 
Brian Dennehy, 
Bo Derek
"
"Sexo, Rock e Confusão",(1995),"
Comedy, Drama, Music            ",90 min,6.7,$0.30M,"46,825",30        ,Allan Moyle,":
Anthony LaPaglia, 
Debi Mazar, 
Maxwell Caulfield, 
Rory Cochrane
"
Pocahontas,(I) (1995),"
Animation, Adventure, Drama            ",81 min,6.7,$141.60M,"159,226",58        ,Mike Gabriel,":
Mel Gibson, 
Linda Hunt, 
Christian Bale, 
Joe Baker
"
Hackers: Piratas de Computador,(1995),"
Comedy, Crime, Drama            ",105 min,6.3,$7.56M,"62,928",46        ,Iain Softley,":
Jonny Lee Miller, 
Angelina Jolie, 
Jesse Bradford, 
Matthew Lillard
"
A Balada do Pistoleiro,(1995),"
Action, Thriller            ",104 min,7.2,$25.63M,"164,412",55        ,Robert Rodriguez,":
Antonio Banderas, 
Salma Hayek, 
Joaquim de Almeida, 
Cheech Marin
"
Barrados no Shopping,(1995),"
Comedy, Romance            ",94 min,7.1,$2.12M,"111,725",41        ,Kevin Smith,":
Shannen Doherty, 
Jeremy London, 
Jason Lee, 
Claire Forlani
"
Mr. Holland: Adorável Professor,(1995),"
Drama, Music            ",143 min,7.3,$82.57M,"34,176",59        ,Stephen Herek,":
Richard Dreyfuss, 
Glenne Headly, 
Jay Thomas, 
Olympia Dukakis
"
Grande Hotel,(1995),"
Comedy            ",98 min,6.8,$4.30M,"93,621",,Allison Anders,":
Tim Roth, 
Antonio Banderas, 
Sammi Davis, 
Amanda De Cadenet
"
As Namoradas do Papai,(1995),"
Comedy, Family, Romance            ",101 min,5.9,$19.47M,"19,222",45        ,Andy Tennant,":
Kirstie Alley, 
Steve Guttenberg, 
Mary-Kate Olsen, 
Ashley Olsen
"
"Billy Madison, um Herdeiro Bobalhão",(1995),"
Comedy            ",89 min,6.4,$25.59M,"124,742",16        ,Tamra Davis,":
Adam Sandler, 
Darren McGavin, 
Bridgette Wilson-Sampras, 
Bradley Whitford
"
Power Rangers: O Filme,(1995),"
Action, Adventure, Family            ",95 min,5.2,$38.19M,"24,157",40        ,Bryan Spicer,":
Karan Ashley, 
Johnny Yong Bosch, 
Steve Cardenas, 
Jason David Frank
"
Rápida e Mortal,(1995),"
Action, Romance, Thriller            ",107 min,6.4,$18.64M,"80,750",49        ,Sam Raimi,":
Sharon Stone, 
Gene Hackman, 
Russell Crowe, 
Leonardo DiCaprio
"
"Para Wong Foo, Obrigada por Tudo! Julie Newmar",(1995),"
Comedy, Drama            ",109 min,6.6,$36.47M,"26,651",60        ,Beeban Kidron,":
Wesley Snipes, 
Patrick Swayze, 
John Leguizamo, 
Stockard Channing
"
Turma da Pesada,(1995),"
Comedy, Drama, Family            ",100 min,6.6,$17.69M,"23,700",42        ,Steven Brill,":
Tom McGowan, 
Aaron Schwartz, 
Ben Stiller, 
David Goldman
"
Duro de Matar 3: A Vingança,(1995),"
Action, Adventure, Thriller            ",128 min,7.6,$100.01M,"349,317",58        ,John McTiernan,":
Bruce Willis, 
Jeremy Irons, 
Samuel L. Jackson, 
Graham Greene
"
Pateta: O Filme,(1995),"
Animation, Adventure, Comedy            ",78 min,6.8,$35.35M,"42,593",,Kevin Lima,":
Bill Farmer, 
Jason Marsden, 
Jim Cummings, 
Kellie Martin
"
Diário de um Adolescente,(1995),"
Biography, Crime, Drama            ",102 min,7.3,$2.42M,"96,945",46        ,Scott Kalvert,":
Leonardo DiCaprio, 
Lorraine Bracco, 
Marilyn Sokol, 
James Madio
"
"Gasparzinho, o Fantasminha Camarada",(1995),"
Comedy, Family, Fantasy            ",100 min,6.1,$100.33M,"112,316",49        ,Brad Silberling,":
Bill Pullman, 
Christina Ricci, 
Cathy Moriarty, 
Eric Idle
"
O Clube das Babás,(1995),"
Comedy, Drama, Family            ",94 min,5.8,$9.69M,"5,060",,Melanie Mayron,":
Schuyler Fisk, 
Bre Blair, 
Rachael Leigh Cook, 
Larisa Oleynik
"
O Fantasma do Futuro,(1995),"
Animation, Action, Crime            ",83 min,8.0,$0.52M,"120,183",76        ,Mamoru Oshii,":
Atsuko Tanaka, 
Iemasa Kayumi, 
Akio Ôtsuka, 
Kôichi Yamadera
"
Homem Morto,(1995),"
Drama, Fantasy, Western            ",121 min,7.6,$1.04M,"86,005",62        ,Jim Jarmusch,":
Johnny Depp, 
Gary Farmer, 
Crispin Glover, 
Lance Henriksen
"
Enquanto Você Dormia,(1995),"
Comedy, Drama, Romance            ",103 min,6.7,$81.06M,"86,794",67        ,Jon Turteltaub,":
Sandra Bullock, 
Bill Pullman, 
Peter Gallagher, 
Peter Boyle
"
O Ódio,(1995),"
Crime, Drama            ",98 min,8.1,$0.31M,"136,780",,Mathieu Kassovitz,":
Vincent Cassel, 
Hubert Koundé, 
Saïd Taghmaoui, 
Abdel Ahmed Ghili
"
O Nome do Jogo,(1995),"
Comedy, Crime, Thriller            ",105 min,6.9,$72.08M,"72,815",82        ,Barry Sonnenfeld,":
Gene Hackman, 
Rene Russo, 
Danny DeVito, 
John Travolta
"
Todas As Coisas São Belas,(1995),"
Drama, Romance, War            ",130 min,6.9,,"5,315",,Bo Widerberg,":
Johan Widerberg, 
Marika Lagercrantz, 
Tomas von Brömssen, 
Karin Huldt
"
"Babe, o Porquinho Atrapalhado",(1995),"
Comedy, Drama, Family            ",91 min,6.7,$66.60M,"111,816",83        ,Chris Noonan,":
James Cromwell, 
Magda Szubanski, 
Christine Cavanaugh, 
Miriam Margolyes
"
"Tank Girl, Detonando o Futuro",(1995),"
Action, Comedy, Sci-Fi            ",104 min,5.3,$4.06M,"28,897",46        ,Rachel Talalay,":
Lori Petty, 
Ice-T, 
Naomi Watts, 
Don Harvey
"
Os Últimos Passos de um Homem,(1995),"
Crime, Drama            ",122 min,7.5,$39.39M,"84,735",80        ,Tim Robbins,":
Susan Sarandon, 
Sean Penn, 
Robert Prosky, 
Raymond J. Barry
"
As Pontes de Madison,(1995),"
Drama, Romance            ",135 min,7.6,$71.52M,"67,889",66        ,Clint Eastwood,":
Clint Eastwood, 
Meryl Streep, 
Annie Corley, 
Victor Slezak
"
Maré Vermelha,(1995),"
Action, Drama, Thriller            ",116 min,7.3,$91.40M,"96,056",66        ,Tony Scott,":
Gene Hackman, 
Denzel Washington, 
Matt Craven, 
George Dzundza
"
Dois Velhos Mais Rabugentos,(1995),"
Comedy, Romance            ",101 min,6.7,$69.87M,"23,011",46        ,Howard Deutch,":
Walter Matthau, 
Jack Lemmon, 
Ann-Margret, 
Sophia Loren
"
Tempo de Decisão,(1995),"
Comedy, Drama, Romance            ",96 min,6.9,$0.70M,"9,948",75        ,Noah Baumbach,":
Josh Hamilton, 
Eric Stoltz, 
Samuel Gould, 
Catherine Kellner
"
"A Família Sol, Lá, Si, Dó",(1995),"
Comedy            ",90 min,6.0,$46.58M,"19,833",54        ,Betty Thomas,":
Shelley Long, 
Gary Cole, 
Christine Taylor, 
Christopher Daniel Barnes
"
Estranhos Prazeres,(1995),"
Action, Crime, Drama            ",145 min,7.2,$7.92M,"64,067",66        ,Kathryn Bigelow,":
Ralph Fiennes, 
Angela Bassett, 
Juliette Lewis, 
Tom Sizemore
"
O Juiz,(1995),"
Action, Crime, Sci-Fi            ",96 min,5.6,$34.69M,"106,049",,Danny Cannon,":
Sylvester Stallone, 
Armand Assante, 
Rob Schneider, 
Jürgen Prochnow
"
Agora e Sempre,(1995),"
Comedy, Drama, Romance            ",100 min,6.8,$27.40M,"25,832",,Lesli Linka Glatter,":
Christina Ricci, 
Demi Moore, 
Rosie O'Donnell, 
Thora Birch
"
Sabrina,(1995),"
Comedy, Drama, Romance            ",127 min,6.3,$53.67M,"34,815",56        ,Sydney Pollack,":
Harrison Ford, 
Julia Ormond, 
Greg Kinnear, 
Nancy Marchand
"
Ace Ventura 2: Um Maluco na África,(1995),"
Adventure, Comedy, Crime            ",90 min,6.4,$108.39M,"193,378",45        ,Steve Oedekerk,":
Jim Carrey, 
Ian McNeice, 
Simon Callow, 
Maynard Eziashi
"
Pelotão Em Apuros,(1995),"
Adventure, Comedy, Family            ",95 min,6.2,$29.41M,"28,908",34        ,Nick Castle,":
Damon Wayans, 
Michael Ironside, 
Bam Bam Bigelow, 
Joseph Blaire
"
Balto,(1995),"
Animation, Adventure, Drama            ",78 min,7.1,$11.27M,"37,763",,Simon Wells,":
Kevin Bacon, 
Bob Hoskins, 
Bridget Fonda, 
Jim Cummings
"
Anjos Caídos,(1995),"
Comedy, Crime, Drama            ",99 min,7.7,,"22,600",71        ,Kar-Wai Wong,":
Leon Lai, 
Michelle Reis, 
Takeshi Kaneshiro, 
Charlie Yeung
"
Ricardo III,(1995),"
Drama, Sci-Fi, War            ",110 min,7.4,$2.60M,"13,188",,Richard Loncraine,":
Ian McKellen, 
Annette Bening, 
Christopher Bowen, 
Edward Jewesbury
"
Jade,(1995),"
Crime, Drama, Thriller            ",95 min,5.3,$9.80M,"10,862",,William Friedkin,":
David Caruso, 
Linda Fiorentino, 
Chazz Palminteri, 
Richard Crenna
"
O Massacre da Serra Elétrica: O Retorno,(1995),"
Comedy, Horror, Thriller            ",87 min,3.3,$0.19M,"18,831",50        ,Kim Henkel,":
Renée Zellweger, 
Matthew McConaughey, 
Robert Jacks, 
Tonie Perensky
"
A Princesinha,(1995),"
Drama, Family, Fantasy            ",97 min,7.7,$10.02M,"30,365",83        ,Alfonso Cuarón,":
Liesel Matthews, 
Eleanor Bron, 
Liam Cunningham, 
Rusty Schwimmer
"
Underground - Mentiras de Guerra,(1995),"
Comedy, Drama, War            ",170 min,8.1,$0.17M,"52,271",,Emir Kusturica,":
Predrag 'Miki' Manojlovic, 
Lazar Ristovski, 
Mirjana Jokovic, 
Slavko Stimac
"
"Drácula, Morto mas Feliz",(1995),"
Comedy, Fantasy, Horror            ",88 min,5.9,$10.77M,"37,006",,Mel Brooks,":
Leslie Nielsen, 
Mel Brooks, 
Peter MacNicol, 
Steven Weber
"
"Johnny Mnemonic, o Cyborg do Futuro",(1995),"
Action, Drama, Sci-Fi            ",96 min,5.7,$19.08M,"63,888",,Robert Longo,":
Keanu Reeves, 
Dolph Lundgren, 
Dina Meyer, 
Ice-T
"
Duro Aprendizado,(1995),"
Crime, Drama, Romance            ",127 min,6.5,$38.29M,"17,212",54        ,John Singleton,":
Omar Epps, 
Kristy Swanson, 
Michael Rapaport, 
Jennifer Connelly
"
Mentes Perigosas,(1995),"
Biography, Drama            ",99 min,6.5,$84.92M,"46,001",47        ,John N. Smith,":
Michelle Pfeiffer, 
George Dzundza, 
Courtney B. Vance, 
Robin Bartlett
"
A Cidade dos Amaldiçoados,(1995),"
Horror, Sci-Fi, Thriller            ",98 min,5.6,$9.42M,"27,293",41        ,John Carpenter,":
Christopher Reeve, 
Kirstie Alley, 
Linda Kozlowski, 
Michael Paré
"
Feitiço da Noite,(1995),"
Comedy            ",95 min,5.2,,"1,627",,Julianna Lavin,":
Dana Delany, 
Kim Cattrall, 
Cynthia Stevenson, 
Laila Robins
"
Meu Querido Presidente,(1995),"
Comedy, Drama, Romance            ",114 min,6.8,$65.00M,"49,369",67        ,Rob Reiner,":
Michael Douglas, 
Annette Bening, 
Martin Sheen, 
Michael J. Fox
"
Epidemia,(1995),"
Action, Drama, Thriller            ",127 min,6.6,$67.82M,"103,035",65        ,Wolfgang Petersen,":
Dustin Hoffman, 
Rene Russo, 
Morgan Freeman, 
Kevin Spacey
"
"Rob Roy, a Saga de uma Paixão",(1995),"
Adventure, Biography, Drama            ",139 min,6.9,$31.60M,"39,151",55        ,Michael Caton-Jones,":
Liam Neeson, 
Jessica Lange, 
John Hurt, 
Tim Roth
"
Eclipse Total,(1995),"
Crime, Drama, Mystery            ",132 min,7.4,$24.36M,"36,554",62        ,Taylor Hackford,":
Kathy Bates, 
Jennifer Jason Leigh, 
Christopher Plummer, 
Judy Parfitt
"
Ladrão de Sonhos,(1995),"
Fantasy, Sci-Fi            ",112 min,7.6,$1.51M,"62,616",73        ,Marc Caro,":
Ron Perlman, 
Daniel Emilfork, 
Judith Vittet, 
Dominique Pinon
"
Anjos Rebeldes,(1995),"
Action, Crime, Drama            ",98 min,6.5,$16.12M,"27,793",44        ,Gregory Widen,":
Christopher Walken, 
Elias Koteas, 
Virginia Madsen, 
Eric Stoltz
"
Congo,(1995),"
Action, Adventure, Mystery            ",109 min,5.2,$81.02M,"40,380",22        ,Frank Marshall,":
Laura Linney, 
Tim Curry, 
Dylan Walsh, 
Ernie Hudson
"
Copycat: A Vida Imita a Morte,(1995),"
Drama, Mystery, Thriller            ",123 min,6.6,$32.05M,"51,382",54        ,Jon Amiel,":
Sigourney Weaver, 
Holly Hunter, 
Dermot Mulroney, 
William McNamara
"
Energia Pura,(1995),"
Drama, Fantasy, Mystery            ",111 min,6.6,$30.86M,"27,582",,Victor Salva,":
Mary Steenburgen, 
Sean Patrick Flanery, 
Lance Henriksen, 
Jeff Goldblum
"
Os Demônios da Noite,(1995),"
Action, Fantasy, Horror            ",92 min,6.7,$21.09M,"20,149",48        ,Ernest R. Dickerson,":
Billy Zane, 
William Sadler, 
John Kassir, 
Jada Pinkett Smith
"
Assassinato em Primeiro Grau,(1995),"
Drama, Thriller            ",122 min,7.3,$17.38M,"25,366",,Marc Rocco,":
Christian Slater, 
Kevin Bacon, 
Gary Oldman, 
Embeth Davidtz
"
Caminhando nas Nuvens,(1995),"
Drama, Romance            ",102 min,6.7,$50.01M,"30,085",54        ,Alfonso Arau,":
Keanu Reeves, 
Aitana Sánchez-Gijón, 
Anthony Quinn, 
Giancarlo Giannini
"
Pisando na Bola,(1995),"
Comedy, Family, Sport            ",100 min,5.6,$17.73M,"8,679",,Holly Goldberg Sloan,":
Steve Guttenberg, 
Olivia d'Abo, 
Jay O. Sanders, 
John Terry
"
Nixon,(1995),"
Biography, Drama, History            ",192 min,7.1,$13.56M,"27,579",66        ,Oliver Stone,":
Anthony Hopkins, 
Joan Allen, 
Powers Boothe, 
Ed Harris
"
Sussurros do Coração,(1995),"
Animation, Drama, Family            ",111 min,8.0,,"42,758",75        ,Yoshifumi Kondô,":
Yoko Honna, 
Issey Takahashi, 
Takashi Tachibana, 
Shigeru Muroi
"
"Lancelot, o Primeiro Cavaleiro",(1995),"
Action, Adventure, Drama            ",134 min,6.0,$37.60M,"64,840",,Jerry Zucker,":
Sean Connery, 
Richard Gere, 
Julia Ormond, 
Ben Cross
"
Free Willy 2: A Aventura Continua,(1995),"
Adventure, Drama, Family            ",95 min,5.0,$30.08M,"16,260",,Dwight H. Little,":
Jason James Richter, 
Michael Madsen, 
Francis Capra, 
Mary Kate Schellhardt
"
Quando a Noite Cai,(1995),"
Drama, Romance            ",94 min,6.5,$1.19M,"6,320",,Patricia Rozema,":
Pascale Bussières, 
Rachael Crawford, 
Henry Czerny, 
David Fox
"
A Ilha da Garganta Cortada,(1995),"
Action, Adventure, Comedy            ",124 min,5.7,$10.02M,"24,877",37        ,Renny Harlin,":
Geena Davis, 
Matthew Modine, 
Frank Langella, 
Maury Chaykin
"
Nove Meses,(1995),"
Comedy, Romance            ",103 min,5.5,$69.70M,"33,954",47        ,Chris Columbus,":
Hugh Grant, 
Julianne Moore, 
Tom Arnold, 
Joan Cusack
"
A Rede,(1995),"
Action, Crime, Drama            ",114 min,5.9,$50.73M,"57,838",51        ,Irwin Winkler,":
Sandra Bullock, 
Jeremy Northam, 
Dennis Miller, 
Diane Baker
"
A Sedução do Mal,(1995),"
Horror, Thriller            ",92 min,4.4,,"5,662",,Anne Goursaud,":
Martin Kemp, 
Rebecca Ferratti, 
Alyssa Milano, 
Glori Gold
"
Eclipse de uma Paixão,(1995),"
Biography, Drama, Romance            ",111 min,6.6,$0.34M,"12,655",42        ,Agnieszka Holland,":
Leonardo DiCaprio, 
David Thewlis, 
Romane Bohringer, 
Dominique Blanc
"
A Chave Mágica,(1995),"
Drama, Family, Fantasy            ",96 min,6.0,$35.62M,"24,751",58        ,Frank Oz,":
Hal Scardino, 
Litefoot, 
Lindsay Crouse, 
Richard Jenkins
"
Justa Causa,(1995),"
Action, Crime, Drama            ",102 min,6.4,$36.85M,"23,238",,Arne Glimcher,":
Sean Connery, 
Laurence Fishburne, 
Kate Capshaw, 
Blair Underwood
"
Friend of the Family,(1995),"
Drama            ",103 min,4.7,,804,,Edward Holzman,":
Shauna O'Brien, 
Griffin Drew, 
Burke Morgan, 
Lisa Boyle
"
"Tom e Huck, em Busca do Grande Tesouro",(1995),"
Adventure, Comedy, Drama            ",97 min,5.5,$23.74M,"9,384",,Peter Hewitt,":
Jonathan Taylor Thomas, 
Brad Renfro, 
Charles Rocket, 
Eric Schweig
"
A Força em Alerta 2,(1995),"
Action, Thriller            ",100 min,5.5,$50.02M,"42,019",52        ,Geoff Murphy,":
Steven Seagal, 
Eric Bogosian, 
Everett McGill, 
Katherine Heigl
"
Halloween 6: A Última Vingança,(1995),"
Horror, Thriller            ",87 min,4.9,$15.12M,"29,189",10        ,Joe Chappelle,":
Donald Pleasence, 
Paul Rudd, 
Marianne Hagan, 
Mitchell Ryan
"
Atração Explosiva,(1995),"
Action, Romance, Thriller            ",91 min,4.3,$11.53M,"11,628",13        ,Andrew Sipes,":
William Baldwin, 
Cindy Crawford, 
Steven Berkoff, 
Christopher McDonald
"
Uma Babá Objeto do Desejo,(1995),"
Drama, Thriller            ",90 min,4.3,,"4,425",,Guy Ferland,":
Alicia Silverstone, 
Jeremy London, 
J.T. Walsh, 
Lee Garlington
"
A Letra Escarlate,(1995),"
Drama, Romance            ",135 min,5.3,$10.40M,"13,824",,Roland Joffé,":
Demi Moore, 
Gary Oldman, 
Robert Duvall, 
Lisa Andoh
"
Surpresas do Coração,(1995),"
Comedy, Drama, Romance            ",111 min,6.6,$38.90M,"45,002",50        ,Lawrence Kasdan,":
Meg Ryan, 
Kevin Kline, 
Timothy Hutton, 
Jean Reno
"
Mal do Século,(1995),"
Drama            ",119 min,7.2,$0.51M,"11,761",76        ,Todd Haynes,":
Julianne Moore, 
Xander Berkeley, 
Dean Norris, 
Julie Burgess
"
Ambição em Alta Voltagem,(1995),"
Action, Crime, Drama            ",119 min,6.9,$24.20M,"18,575",,Albert Hughes,":
Larenz Tate, 
Keith David, 
Chris Tucker, 
Freddy Rodríguez
"
Colcha de Retalhos,(1995),"
Comedy, Drama, Romance            ",117 min,6.3,$23.57M,"10,254",,Jocelyn Moorhouse,":
Winona Ryder, 
Ellen Burstyn, 
Anne Bancroft, 
Kaelynn Craddick
"
Bem-Vindo à Casa de Bonecas,(1995),"
Comedy, Drama            ",88 min,7.4,$4.77M,"30,561",83        ,Todd Solondz,":
Heather Matarazzo, 
Christina Brucato, 
Victoria Davis, 
Christina Vidal
"
Assassino Virtual,(1995),"
Action, Crime, Sci-Fi            ",106 min,5.6,$24.05M,"26,791",39        ,Brett Leonard,":
Denzel Washington, 
Russell Crowe, 
Kelly Lynch, 
Stephen Spinella
"
O Homem da Casa,(1995),"
Comedy, Family            ",96 min,5.2,$40.07M,"8,259",,James Orr,":
Chevy Chase, 
Farrah Fawcett, 
Jonathan Taylor Thomas, 
George Wendt
"
Assassinos Cibernéticos,(1995),"
Horror, Sci-Fi, Thriller            ",108 min,6.4,$5.78M,"23,905",,Christian Duguay,":
Peter Weller, 
Roy Dupuis, 
Jennifer Rubin, 
Andrew Lauer
"
Assassinos,(1995),"
Action, Crime, Thriller            ",132 min,6.3,$30.31M,"74,537",,Richard Donner,":
Sylvester Stallone, 
Antonio Banderas, 
Julianne Moore, 
Anatoli Davydov
"
Os Super Heróis do Oeste,(1995),"
Adventure, Family, Fantasy            ",96 min,5.9,$8.25M,"3,185",,Jeremiah S. Chechik,":
Patrick Swayze, 
Oliver Platt, 
Roger Aaron Brown, 
Nick Stahl
"
Assalto Sobre Trilhos,(1995),"
Action, Comedy, Crime            ",110 min,5.7,$35.32M,"37,347",,Joseph Ruben,":
Wesley Snipes, 
Woody Harrelson, 
Jennifer Lopez, 
Robert Blake
"
Poderosa Afrodite,(1995),"
Comedy, Fantasy, Romance            ",95 min,7.0,$6.70M,"36,515",59        ,Woody Allen,":
Woody Allen, 
Mira Sorvino, 
Pamela Blair, 
Rene Ceballos
"
O Mestre das Ilusões,(1995),"
Horror, Mystery, Thriller            ",109 min,6.1,$13.29M,"13,842",,Clive Barker,":
Scott Bakula, 
Kevin J. O'Connor, 
J. Trevor Edmond, 
Daniel von Bargen
"
Um Garoto na Corte do Rei Arthur,(1995),"
Adventure, Comedy, Family            ",89 min,4.7,$13.41M,"5,458",34        ,Michael Gottlieb,":
Thomas Ian Nicholas, 
Joss Ackland, 
Art Malik, 
Paloma Baeza
"
O Pai da Noiva 2,(1995),"
Comedy, Family, Romance            ",106 min,6.0,$76.59M,"32,406",49        ,Charles Shyer,":
Steve Martin, 
Diane Keaton, 
Martin Short, 
Kimberly Williams-Paisley
"
Um Vampiro no Brooklyn,(1995),"
Comedy, Fantasy, Horror            ",100 min,4.6,$19.75M,"20,550",27        ,Wes Craven,":
Eddie Murphy, 
Angela Bassett, 
Allen Payne, 
Kadeem Hardison
"
"Wild Bill, uma Lenda no Oeste",(1995),"
Action, Biography, Western            ",98 min,5.9,$2.17M,"6,142",,Walter Hill,":
Jeff Bridges, 
Ellen Barkin, 
John Hurt, 
Diane Lane
"
O Beijo da Morte,(1995),"
Action, Crime, Thriller            ",101 min,5.9,$14.94M,"16,234",,Barbet Schroeder,":
David Caruso, 
Samuel L. Jackson, 
Nicolas Cage, 
Helen Hunt
"
Heróis Por Acaso,(1995),"
Adventure, Comedy            ",91 min,5.7,$4.69M,"5,277",,Kelly Makin,":
Matt Frewer, 
Valerie Mahaffey, 
Lawrence Dane, 
Tommy Chong
"
Tempo Esgotado,(1995),"
Action, Crime, Drama            ",90 min,6.3,$8.17M,"37,504",,John Badham,":
Johnny Depp, 
Christopher Walken, 
Courtney Chase, 
Charles S. Dutton
"
Cortina de Fumaça,(1995),"
Comedy, Drama            ",112 min,7.4,$8.35M,"31,932",70        ,Wayne Wang,":
Harvey Keitel, 
William Hurt, 
Giancarlo Esposito, 
José Zúñiga
"
O Diabo Veste Azul,(1995),"
Crime, Drama, Mystery            ",102 min,6.7,$16.03M,"16,476",78        ,Carl Franklin,":
Denzel Washington, 
Tom Sizemore, 
Jennifer Beals, 
Don Cheadle
"
Coisas para se Fazer em Denver Quando Você Está Morto,(1995),"
Crime, Drama, Thriller            ",115 min,6.8,$0.53M,"25,165",46        ,Gary Fleder,":
Andy Garcia, 
Christopher Walken, 
Christopher Lloyd, 
William Forsythe
"
