Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
O Último Samurai,(2003),"
Action, Drama, War            ",154 min,7.7,$111.11M,"379,878",55        ,Edward Zwick,":
Tom Cruise, 
Ken Watanabe, 
Billy Connolly, 
William Atherton
"
Anjos da Noite,(2003),"
Action, Fantasy, Thriller            ",121 min,7.0,$51.97M,"244,213",42        ,Len Wiseman,":
Kate Beckinsale, 
Scott Speedman, 
Shane Brolly, 
Michael Sheen
"
Hulk,(2003),"
Action, Sci-Fi            ",138 min,5.6,$132.18M,"244,190",54        ,Ang Lee,":
Eric Bana, 
Jennifer Connelly, 
Sam Elliott, 
Josh Lucas
"
S.W.A.T.: Comando Especial,(2003),"
Action, Adventure, Crime            ",117 min,6.0,$116.93M,"133,651",45        ,Clark Johnson,":
Samuel L. Jackson, 
Colin Farrell, 
Michelle Rodriguez, 
LL Cool J
"
Uma Saída de Mestre,(2003),"
Action, Crime, Thriller            ",111 min,7.0,$106.13M,"329,207",68        ,F. Gary Gray,":
Donald Sutherland, 
Mark Wahlberg, 
Edward Norton, 
Charlize Theron
"
Aos Treze,(2003),"
Drama            ",100 min,6.8,$4.60M,"77,082",70        ,Catherine Hardwicke,":
Evan Rachel Wood, 
Holly Hunter, 
Nikki Reed, 
Vanessa Hudgens
"
A Liga Extraordinária,(2003),"
Action, Adventure, Fantasy            ",110 min,5.8,$66.47M,"160,778",30        ,Stephen Norrington,":
Sean Connery, 
Stuart Townsend, 
Peta Wilson, 
Jason Flemyng
"
X-Men 2,(2003),"
Action, Sci-Fi, Thriller            ",134 min,7.4,$214.95M,"493,420",68        ,Bryan Singer,":
Patrick Stewart, 
Hugh Jackman, 
Halle Berry, 
Ian McKellen
"
As Panteras: Detonando,(2003),"
Action, Adventure, Comedy            ",106 min,4.9,$100.83M,"116,177",48        ,McG,":
Drew Barrymore, 
Lucy Liu, 
Cameron Diaz, 
Bernie Mac
"
Um Duende em Nova York,(2003),"
Comedy, Family, Fantasy            ",97 min,6.9,$173.40M,"206,599",64        ,Jon Favreau,":
Will Ferrell, 
James Caan, 
Bob Newhart, 
Zooey Deschanel
"
Premonição 2,(2003),"
Horror, Thriller            ",90 min,6.2,$46.96M,"144,823",38        ,David R. Ellis,":
A.J. Cook, 
Ali Larter, 
Tony Todd, 
Michael Landes
"
Pânico na Floresta,(I) (2003),"
Horror            ",84 min,6.1,$15.42M,"103,857",32        ,Rob Schmidt,":
Eliza Dushku, 
Jeremy Sisto, 
Emmanuelle Chriqui, 
Desmond Harrington
"
Dogville,(2003),"
Crime, Drama            ",178 min,8.0,$1.53M,"130,308",60        ,Lars von Trier,":
Nicole Kidman, 
Paul Bettany, 
Lauren Bacall, 
Harriet Andersson
"
Mestre dos Mares: O Lado Mais Distante do Mundo,(2003),"
Action, Adventure, Drama            ",138 min,7.4,$93.93M,"193,409",81        ,Peter Weir,":
Russell Crowe, 
Paul Bettany, 
Billy Boyd, 
James D'Arcy
"
Todo Mundo em Pânico 3,(2003),"
Comedy            ",84 min,5.5,$110.00M,"131,714",49        ,David Zucker,":
Anna Faris, 
Charlie Sheen, 
Regina Hall, 
Pamela Anderson
"
Como Perder um Homem em 10 Dias,(2003),"
Comedy, Romance            ",116 min,6.4,$105.81M,"197,380",45        ,Donald Petrie,":
Kate Hudson, 
Matthew McConaughey, 
Adam Goldberg, 
Kathryn Hahn
"
Moça com Brinco de Pérola,(2003),"
Biography, Drama, Romance            ",100 min,6.9,$11.63M,"69,532",72        ,Peter Webber,":
Scarlett Johansson, 
Colin Firth, 
Tom Wilkinson, 
Judy Parfitt
"
Todo Poderoso,(2003),"
Comedy, Drama, Fantasy            ",101 min,6.7,$242.83M,"355,339",46        ,Tom Shadyac,":
Jim Carrey, 
Jennifer Aniston, 
Morgan Freeman, 
Philip Baker Hall
"
Linha do Tempo,(2003),"
Action, Adventure, Sci-Fi            ",116 min,5.6,$19.48M,"58,422",28        ,Richard Donner,":
Paul Walker, 
Gerard Butler, 
Billy Connolly, 
Frances O'Connor
"
A Casa dos 1000 Corpos,(2003),"
Horror            ",89 min,6.1,$12.63M,"72,748",31        ,Rob Zombie,":
Sid Haig, 
Karen Black, 
Bill Moseley, 
Sheri Moon Zombie
"
+Velozes +Furiosos,(2003),"
Action, Adventure, Crime            ",107 min,5.9,$127.15M,"238,822",38        ,John Singleton,":
Paul Walker, 
Tyrese Gibson, 
Cole Hauser, 
Eva Mendes
"
Tratamento de Choque,(2003),"
Comedy            ",106 min,6.2,$135.65M,"196,170",52        ,Peter Segal,":
Jack Nicholson, 
Adam Sandler, 
Marisa Tomei, 
Luis Guzmán
"
Era Uma Vez no México,(2003),"
Action, Crime, Thriller            ",102 min,6.4,$56.36M,"148,521",56        ,Robert Rodriguez,":
Antonio Banderas, 
Salma Hayek, 
Johnny Depp, 
Willem Dafoe
"
O Gato,(2003),"
Adventure, Comedy, Family            ",82 min,3.9,$101.15M,"48,383",19        ,Bo Welch,":
Mike Myers, 
Spencer Breslin, 
Dakota Fanning, 
Alec Baldwin
"
Demolidor - O Homem sem Medo,(2003),"
Action, Crime            ",103 min,5.3,$102.54M,"200,959",42        ,Mark Steven Johnson,":
Ben Affleck, 
Jennifer Garner, 
Colin Farrell, 
Michael Clarke Duncan
"
Brown Bunny,(2003),"
Drama            ",93 min,5.0,$0.37M,"13,233",51        ,Vincent Gallo,":
Vincent Gallo, 
Chloë Sevigny, 
Cheryl Tiegs, 
Elizabeth Blake
"
O Agente da Estação,(2003),"
Comedy, Drama            ",89 min,7.6,$5.74M,"65,293",81        ,Tom McCarthy,":
Peter Dinklage, 
Patricia Clarkson, 
Bobby Cannavale, 
Paul Benjamin
"
Sexta-Feira Muito Louca,(2003),"
Comedy, Family, Fantasy            ",97 min,6.1,$110.23M,"118,532",70        ,Mark Waters,":
Jamie Lee Curtis, 
Lindsay Lohan, 
Mark Harmon, 
Harold Gould
"
Pacto de Justiça,(2003),"
Action, Drama, Romance            ",139 min,7.4,$58.33M,"63,766",67        ,Kevin Costner,":
Kevin Costner, 
Robert Duvall, 
Diego Luna, 
Abraham Benrubi
"
O Núcleo: Missão ao Centro da Terra,(2003),"
Action, Adventure, Sci-Fi            ",135 min,5.5,$31.19M,"88,009",48        ,Jon Amiel,":
Aaron Eckhart, 
Hilary Swank, 
Delroy Lindo, 
Bruce Greenwood
"
Doze é Demais,(2003),"
Comedy, Family            ",98 min,5.9,$138.61M,"89,278",46        ,Shawn Levy,":
Steve Martin, 
Bonnie Hunt, 
Hilary Duff, 
Piper Perabo
"
O Massacre da Serra Elétrica,(2003),"
Horror            ",98 min,6.2,$80.57M,"125,612",38        ,Marcus Nispel,":
Jessica Biel, 
Jonathan Tucker, 
Andrew Bryniarski, 
Erica Leerhsen
"
Irmão Urso,(2003),"
Animation, Adventure, Comedy            ",85 min,6.8,$85.34M,"90,430",48        ,Aaron Blaise,":
Joaquin Phoenix, 
Jeremy Suarez, 
Rick Moranis, 
Jason Raize
"
21 Gramas,(2003),"
Crime, Drama, Thriller            ",124 min,7.7,$16.25M,"216,709",70        ,Alejandro G. Iñárritu,":
Sean Penn, 
Benicio Del Toro, 
Naomi Watts, 
Danny Huston
"
American Pie: O Casamento,(2003),"
Comedy            ",96 min,6.3,$104.57M,"186,871",43        ,Jesse Dylan,":
Jason Biggs, 
Alyson Hannigan, 
Seann William Scott, 
Eugene Levy
"
Bem-Vindo à Selva,(2003),"
Action, Adventure, Comedy            ",104 min,6.7,$47.73M,"97,783",59        ,Peter Berg,":
Dwayne Johnson, 
Seann William Scott, 
Christopher Walken, 
Rosario Dawson
"
Lições para Toda Vida,(2003),"
Comedy, Drama, Family            ",111 min,7.5,$41.41M,"49,748",52        ,Tim McCanlies,":
Haley Joel Osment, 
Michael Caine, 
Robert Duvall, 
Kyra Sedgwick
"
Honey: No Ritmo dos Seus Sonhos,(2003),"
Drama, Music, Romance            ",94 min,5.3,$30.31M,"41,907",37        ,Bille Woodruff,":
Jessica Alba, 
Mekhi Phifer, 
Romeo Miller, 
Missy Elliott
"
Desaparecidas,(I) (2003),"
Adventure, Thriller, Western            ",137 min,6.5,$26.90M,"31,832",55        ,Ron Howard,":
Tommy Lee Jones, 
Cate Blanchett, 
Evan Rachel Wood, 
Jenna Boyd
"
Freddy x Jason,(2003),"
Action, Horror            ",97 min,5.7,$82.62M,"106,290",37        ,Ronny Yu,":
Robert Englund, 
Ken Kirzinger, 
Kelly Rowland, 
Monica Keena
"
Alta Tensão,(2003),"
Horror            ",91 min,6.8,$3.68M,"64,658",42        ,Alexandre Aja,":
Cécile de France, 
Maïwenn, 
Philippe Nahon, 
Franck Khalfoun
"
Lizzie McGuire: Um Sonho Popstar,(2003),"
Adventure, Comedy, Family            ",94 min,5.5,$42.67M,"34,071",56        ,Jim Fall,":
Hilary Duff, 
Adam Lamberg, 
Clayton Snyder, 
Hallie Todd
"
O Novato,(2003),"
Action, Thriller            ",115 min,6.6,$52.80M,"125,979",56        ,Roger Donaldson,":
Al Pacino, 
Colin Farrell, 
Bridget Moynahan, 
Gabriel Macht
"
Pequenos Espiões 3: Game Over,(2003),"
Action, Adventure, Comedy            ",84 min,4.2,$111.76M,"51,611",57        ,Robert Rodriguez,":
Daryl Sabara, 
Alexa PenaVega, 
Antonio Banderas, 
Carla Gugino
"
Voando Alto,(2003),"
Comedy, Romance            ",87 min,5.2,$15.59M,"24,562",27        ,Bruno Barreto,":
Gwyneth Paltrow, 
Christina Applegate, 
Kelly Preston, 
Mark Ruffalo
"
Contato de Risco,(2003),"
Comedy, Crime, Romance            ",121 min,2.5,$6.07M,"45,131",18        ,Martin Brest,":
Ben Affleck, 
Jennifer Lopez, 
Justin Bartha, 
Terry Camilleri
"
Recém-Casados,(2003),"
Comedy, Romance            ",95 min,5.5,$56.13M,"65,472",28        ,Shawn Levy,":
Ashton Kutcher, 
Brittany Murphy, 
Christian Kane, 
David Moscow
"
Medo,(2003),"
Drama, Horror, Mystery            ",114 min,7.2,,"52,507",65        ,Jee-woon Kim,":
Kap-su Kim, 
Jung-ah Yum, 
Soo-jung Lim, 
Geun-young Moon
"
Sob o Sol da Toscana,(2003),"
Comedy, Drama, Romance            ",113 min,6.7,$43.61M,"44,506",52        ,Audrey Wells,":
Diane Lane, 
Raoul Bova, 
Sandra Oh, 
Lindsay Duncan
"
Papai Noel às Avessas,(2003),"
Comedy, Crime, Drama            ",92 min,7.0,$60.06M,"130,221",70        ,Terry Zwigoff,":
Billy Bob Thornton, 
Bernie Mac, 
Lauren Graham, 
John Ritter
"
O Apanhador de Sonhos,(2003),"
Drama, Horror, Sci-Fi            ",136 min,5.5,$33.72M,"86,197",35        ,Lawrence Kasdan,":
Morgan Freeman, 
Thomas Jane, 
Jason Lee, 
Damian Lewis
"
Swimming Pool - À Beira da Piscina,(2003),"
Crime, Drama, Mystery            ",102 min,6.7,$10.11M,"40,293",70        ,François Ozon,":
Charlotte Rampling, 
Charles Dance, 
Ludivine Sagnier, 
Jean-Marie Lamour
"
A Creche do Papai,(2003),"
Comedy, Family            ",92 min,5.5,$104.30M,"60,710",39        ,Steve Carr,":
Eddie Murphy, 
Jeff Garlin, 
Anjelica Huston, 
Steve Zahn
"
Em Carne Viva,(2003),"
Mystery, Thriller            ",119 min,5.3,$4.75M,"20,884",46        ,Jane Campion,":
Meg Ryan, 
Mark Ruffalo, 
Jennifer Jason Leigh, 
Michael Nuccio
"
"Dickie Roberts, o Pestinha Cresceu",(2003),"
Comedy            ",98 min,5.5,$22.73M,"13,219",36        ,Sam Weisman,":
David Spade, 
Mary McCormack, 
Alyssa Milano, 
Craig Bierko
"
Lara Croft: Tomb Raider - A Origem da Vida,(2003),"
Action, Adventure, Fantasy            ",117 min,5.5,$65.66M,"125,192",43        ,Jan de Bont,":
Angelina Jolie, 
Gerard Butler, 
Chris Barrie, 
Ciarán Hinds
"
Na Companhia do Medo,(2003),"
Horror, Mystery, Thriller            ",98 min,5.8,$59.69M,"102,683",38        ,Mathieu Kassovitz,":
Halle Berry, 
Penélope Cruz, 
Robert Downey Jr., 
Charles S. Dutton
"
Mansão Mal-Assombrada,(2003),"
Comedy, Family, Fantasy            ",88 min,5.0,$75.85M,"39,727",34        ,Rob Minkoff,":
Eddie Murphy, 
Marsha Thomason, 
Jennifer Tilly, 
Terence Stamp
"
Johnny English,(2003),"
Action, Adventure, Comedy            ",88 min,6.2,$28.08M,"140,998",51        ,Peter Howitt,":
Rowan Atkinson, 
John Malkovich, 
Natalie Imbruglia, 
Tasha de Vasconcelos
"
Bater ou Correr em Londres,(2003),"
Action, Adventure, Comedy            ",114 min,6.2,$60.48M,"96,387",58        ,David Dobkin,":
Jackie Chan, 
Owen Wilson, 
Fann Wong, 
Aaron Taylor-Johnson
"
O Preço de uma Verdade,(2003),"
Drama, History            ",94 min,7.1,$2.22M,"32,070",73        ,Billy Ray,":
Hayden Christensen, 
Chloë Sevigny, 
Steve Zahn, 
Peter Sarsgaard
"
Segurança Nacional,(2003),"
Action, Comedy, Crime            ",88 min,5.6,$35.76M,"45,496",31        ,Dennis Dugan,":
Martin Lawrence, 
Steve Zahn, 
Colm Feore, 
Bill Duke
"
Lágrimas do Sol,(2003),"
Action, Drama, Thriller            ",121 min,6.6,$43.73M,"109,094",48        ,Antoine Fuqua,":
Bruce Willis, 
Cole Hauser, 
Monica Bellucci, 
Eamonn Walker
"
Elefante,(2003),"
Crime, Drama, Thriller            ",81 min,7.2,$1.23M,"82,301",70        ,Gus Van Sant,":
Elias McConnell, 
Alex Frost, 
Eric Deulen, 
John Robinson
"
Casa de Areia e Névoa,(2003),"
Crime, Drama            ",126 min,7.5,$13.01M,"62,907",71        ,Vadim Perelman,":
Jennifer Connelly, 
Ben Kingsley, 
Ron Eldard, 
Frances Fisher
"
O Vingador,(2003),"
Action, Crime, Drama            ",109 min,6.1,$26.18M,"43,161",36        ,F. Gary Gray,":
Vin Diesel, 
Timothy Olyphant, 
Larenz Tate, 
Geno Silva
"
O Pagamento,(2003),"
Action, Mystery, Sci-Fi            ",119 min,6.3,$53.79M,"99,615",43        ,John Woo,":
Ben Affleck, 
Aaron Eckhart, 
Uma Thurman, 
Michael C. Hall
"
Debi & Lóide 2: Quando Debi Conheceu Lóide,(2003),"
Comedy            ",85 min,3.4,$26.28M,"35,886",19        ,Troy Miller,":
Derek Richardson, 
Eric Christian Olsen, 
Eugene Levy, 
Timothy Stack
"
A Casa Caiu,(2003),"
Comedy            ",105 min,5.6,$132.72M,"33,884",39        ,Adam Shankman,":
Steve Martin, 
Queen Latifah, 
Eugene Levy, 
Joan Plowright
"
A Vida de David Gale,(2003),"
Crime, Drama, Thriller            ",130 min,7.6,$19.59M,"104,069",31        ,Alan Parker,":
Kevin Spacey, 
Kate Winslet, 
Laura Linney, 
Cleo King
"
O Amor Custa Caro,(2003),"
Comedy, Crime, Romance            ",100 min,6.2,$35.33M,"87,113",71        ,Joel Coen,":
George Clooney, 
Catherine Zeta-Jones, 
Billy Bob Thornton, 
Geoffrey Rush
"
Canguru Jack,(2003),"
Action, Adventure, Comedy            ",89 min,4.4,$66.93M,"27,883",16        ,David McNally,":
Anthony Anderson, 
Jerry O'Connell, 
Estella Warren, 
Christopher Walken
"
"Adeus, Lenin!",(2003),"
Comedy, Drama, Romance            ",121 min,7.7,$4.06M,"132,047",68        ,Wolfgang Becker,":
Daniel Brühl, 
Katrin Saß, 
Chulpan Khamatova, 
Florian Lukas
"
"Sinbad, a Lenda dos Sete Mares",(2003),"
Animation, Adventure, Family            ",86 min,6.7,$26.48M,"46,322",48        ,Patrick Gilmore,":
Brad Pitt, 
Catherine Zeta-Jones, 
Joseph Fiennes, 
Michelle Pfeiffer
"
Looney Tunes: De Volta à Ação,(2003),"
Animation, Adventure, Comedy            ",91 min,5.7,$20.99M,"31,039",64        ,Joe Dante,":
Brendan Fraser, 
Jenna Elfman, 
Steve Martin, 
Heather Locklear
"
Na Ponta dos Pés,(2003),"
Comedy, Drama, Romance            ",90 min,4.5,,"4,305",,Matthew Bright,":
Gary Oldman, 
Peter Dinklage, 
Kate Beckinsale, 
Matthew McConaughey
"
11:14,(2003),"
Crime, Drama, Mystery            ",86 min,7.2,,"43,286",65        ,Greg Marcks,":
Henry Thomas, 
Colin Hanks, 
Ben Foster, 
Patrick Swayze
"
"Primavera, Verão, Outono, Inverno... e Primavera",(2003),"
Drama, Romance            ",103 min,8.0,$2.38M,"72,935",85        ,Ki-duk Kim,":
Ki-duk Kim, 
Yeong-su Oh, 
Jong-ho Kim, 
Young-min Kim
"
"Grande Menina, Pequena Mulher",(2003),"
Comedy, Drama, Romance            ",92 min,6.1,$36.92M,"33,798",33        ,Boaz Yakin,":
Brittany Murphy, 
Dakota Fanning, 
Heather Locklear, 
Jesse Spencer
"
Os Vigaristas,(2003),"
Comedy, Crime, Drama            ",116 min,7.3,$36.91M,"119,848",61        ,Ridley Scott,":
Nicolas Cage, 
Alison Lohman, 
Sam Rockwell, 
Bruce Altman
"
Kal Ho Naa Ho,(2003),"
Comedy, Drama, Romance            ",186 min,8.0,$1.79M,"59,425",54        ,Nikkhil Advani,":
Preity Zinta, 
Shah Rukh Khan, 
Saif Ali Khan, 
Jaya Bachchan
"
O Agente Teen,(2003),"
Action, Adventure, Comedy            ",102 min,5.0,$47.81M,"31,571",41        ,Harald Zwart,":
Frankie Muniz, 
Hilary Duff, 
Andrew Francis, 
Angie Harmon
"
Crimes em Wonderland,(2003),"
Crime, Drama, Mystery            ",104 min,6.6,$1.06M,"20,686",43        ,James Cox,":
Val Kilmer, 
Lisa Kudrow, 
Kate Bosworth, 
Christina Applegate
"
Por um Triz,(I) (2003),"
Crime, Drama, Mystery            ",105 min,6.5,$40.91M,"54,309",63        ,Carl Franklin,":
Denzel Washington, 
Sanaa Lathan, 
Eva Mendes, 
Dean Cain
"
O Júri,(2003),"
Crime, Drama, Thriller            ",127 min,7.1,$49.44M,"87,350",61        ,Gary Fleder,":
John Cusack, 
Rachel Weisz, 
Gene Hackman, 
Dustin Hoffman
"
Violação de Conduta,(2003),"
Action, Crime, Drama            ",98 min,6.5,$26.54M,"57,236",34        ,John McTiernan,":
John Travolta, 
Samuel L. Jackson, 
Connie Nielsen, 
Tim Daly
"
Os Grandes Músicos,(2003),"
Comedy, Music            ",91 min,7.2,$17.51M,"24,719",81        ,Christopher Guest,":
Christopher Guest, 
Eugene Levy, 
Michael McKean, 
Harry Shearer
"
Anti-Herói Americano,(2003),"
Biography, Comedy, Drama            ",101 min,7.4,$6.00M,"46,272",90        ,Shari Springer Berman,":
Paul Giamatti, 
Shari Springer Berman, 
Harvey Pekar, 
Chris Ambrose
"
Seabiscuit: Alma de Herói,(2003),"
Drama, History, Sport            ",140 min,7.3,$120.28M,"64,235",72        ,Gary Ross,":
Tobey Maguire, 
Jeff Bridges, 
Elizabeth Banks, 
Chris Cooper
"
Garganta do Diabo,(2003),"
Drama, Mystery, Thriller            ",118 min,5.0,$21.38M,"20,394",37        ,Mike Figgis,":
Dennis Quaid, 
Sharon Stone, 
Stephen Dorff, 
Juliette Lewis
"
Sobre Café e Cigarros,(2003),"
Comedy, Drama, Music            ",95 min,7.1,$1.97M,"56,913",65        ,Jim Jarmusch,":
Bill Murray, 
Tom Waits, 
Roberto Benigni, 
RZA
"
Mar Aberto,(2003),"
Adventure, Drama, Horror            ",79 min,5.7,$30.61M,"49,266",63        ,Chris Kentis,":
Blanchard Ryan, 
Daniel Travis, 
Saul Stein, 
Michael E. Williamson
"
Legalmente Loira 2,(2003),"
Comedy            ",95 min,4.8,$90.19M,"58,565",47        ,Charles Herman-Wurmfeld,":
Reese Witherspoon, 
Sally Field, 
Bob Newhart, 
Regina King
"
O Sorriso de Mona Lisa,(2003),"
Drama            ",117 min,6.5,$63.86M,"74,294",45        ,Mike Newell,":
Julia Roberts, 
Kirsten Dunst, 
Julia Stiles, 
Maggie Gyllenhaal
"
Ong-Bak - Guerreiro Sagrado,(2003),"
Action, Crime, Thriller            ",108 min,7.2,$4.56M,"68,860",69        ,Prachya Pinkaew,":
Tony Jaa, 
Petchtai Wongkamlao, 
Pumwaree Yodkamol, 
Suchao Pongwilai
"
Ligado em Você,(2003),"
Comedy            ",118 min,5.7,$33.83M,"49,670",62        ,Bobby Farrelly,":
Matt Damon, 
Greg Kinnear, 
Eva Mendes, 
Cher
"
Revelações,(2003),"
Drama, Romance, Thriller            ",106 min,6.2,$5.38M,"28,396",57        ,Robert Benton,":
Anthony Hopkins, 
Nicole Kidman, 
Ed Harris, 
Gary Sinise
"
Manobras Radicais,(2003),"
Adventure, Comedy, Sport            ",105 min,6.0,$5.11M,"11,451",30        ,Casey La Scala,":
Adam Brody, 
Joey Kern, 
Mike Vogel, 
Vince Vieluf
"
Corridas Clandestinas,(2003),"
Action, Drama            ",110 min,4.6,$21.70M,"12,323",36        ,Reggie Rock Bythewood,":
Laurence Fishburne, 
Derek Luke, 
Orlando Jones, 
Djimon Hounsou
"
Caçado,(2003),"
Action, Crime, Drama            ",94 min,6.1,$34.24M,"41,862",40        ,William Friedkin,":
Tommy Lee Jones, 
Benicio Del Toro, 
Connie Nielsen, 
Leslie Stefanson
"
Olhos Famintos 2,(2003),"
Horror            ",104 min,5.6,$35.67M,"55,715",36        ,Victor Salva,":
Jonathan Breck, 
Ray Wise, 
Nicki Aycox, 
Garikayi Mutambirwa
"
Garotas do Calendário,(2003),"
Comedy, Drama            ",108 min,6.9,$31.04M,"22,361",60        ,Nigel Cole,":
Helen Mirren, 
Julie Walters, 
Penelope Wilton, 
John Alderton
"
Do Jeito que Ela é,(2003),"
Comedy, Drama            ",80 min,7.0,$2.53M,"19,602",70        ,Peter Hedges,":
Katie Holmes, 
Oliver Platt, 
Patricia Clarkson, 
Derek Luke
"
Evil: Raízes do Mal,(2003),"
Drama            ",113 min,7.8,$0.02M,"34,342",61        ,Mikael Håfström,":
Andreas Wilson, 
Henrik Lundström, 
Gustaf Skarsgård, 
Linda Zilliacus
"
Ned Kelly,(2003),"
Action, Adventure, Biography            ",110 min,6.5,$0.07M,"24,749",56        ,Gregor Jordan,":
Heath Ledger, 
Orlando Bloom, 
Geoffrey Rush, 
Naomi Watts
"
