Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Kill Bill: Volume 2,(2004),"
Action, Crime, Thriller            ",137 min,8.0,$66.21M,"643,964",83        ,Quentin Tarantino,":
Uma Thurman, 
David Carradine, 
Michael Madsen, 
Daryl Hannah
"
"Van Helsing, o Caçador de Monstros",(2004),"
Action, Adventure, Fantasy            ",131 min,6.1,$120.18M,"235,030",35        ,Stephen Sommers,":
Hugh Jackman, 
Kate Beckinsale, 
Richard Roxburgh, 
Shuler Hensley
"
Os Incríveis,(2004),"
Animation, Action, Adventure            ",115 min,8.0,$261.44M,"624,493",90        ,Brad Bird,":
Craig T. Nelson, 
Samuel L. Jackson, 
Holly Hunter, 
Jason Lee
"
O Aviador,(2004),"
Biography, Drama            ",170 min,7.5,$102.61M,"317,322",77        ,Martin Scorsese,":
Leonardo DiCaprio, 
Cate Blanchett, 
Kate Beckinsale, 
John C. Reilly
"
Jogos Mortais,(2004),"
Horror, Mystery, Thriller            ",103 min,7.6,$56.00M,"361,956",46        ,James Wan,":
Cary Elwes, 
Leigh Whannell, 
Danny Glover, 
Ken Leung
"
As Branquelas,(2004),"
Comedy, Crime            ",109 min,5.6,$70.83M,"123,040",41        ,Keenen Ivory Wayans,":
Marlon Wayans, 
Shawn Wayans, 
Busy Philipps, 
Maitland Ward
"
Closer: Perto Demais,(I) (2004),"
Drama, Romance            ",104 min,7.2,$33.99M,"194,772",65        ,Mike Nichols,":
Natalie Portman, 
Jude Law, 
Clive Owen, 
Julia Roberts
"
Efeito Borboleta,(2004),"
Drama, Sci-Fi, Thriller            ",113 min,7.6,$57.94M,"432,471",30        ,Eric Bress,":
Ashton Kutcher, 
Amy Smart, 
Melora Walters, 
Elden Henson
"
Espanglês,(2004),"
Comedy, Drama, Romance            ",131 min,6.4,$42.04M,"75,418",48        ,James L. Brooks,":
Adam Sandler, 
Téa Leoni, 
Paz Vega, 
Cloris Leachman
"
O Dia Depois de Amanhã,(2004),"
Action, Adventure, Sci-Fi            ",124 min,6.4,$186.74M,"397,584",47        ,Roland Emmerich,":
Dennis Quaid, 
Jake Gyllenhaal, 
Emmy Rossum, 
Dash Mihok
"
O Operário,(2004),"
Drama, Thriller            ",101 min,7.7,$1.08M,"339,488",61        ,Brad Anderson,":
Christian Bale, 
Jennifer Jason Leigh, 
Aitana Sánchez-Gijón, 
John Sharian
"
O Grito,(2004),"
Horror, Mystery, Thriller            ",91 min,5.9,$110.36M,"134,752",49        ,Takashi Shimizu,":
Sarah Michelle Gellar, 
Jason Behr, 
Clea DuVall, 
William Mapother
"
Rei Arthur,(2004),"
Action, Adventure, Drama            ",126 min,6.3,$51.88M,"154,782",46        ,Antoine Fuqua,":
Clive Owen, 
Stephen Dillane, 
Keira Knightley, 
Ioan Gruffudd
"
O Fantasma da Ópera,(2004),"
Drama, Musical, Romance            ",143 min,7.3,$51.27M,"112,070",40        ,Joel Schumacher,":
Gerard Butler, 
Emmy Rossum, 
Patrick Wilson, 
Miranda Richardson
"
Show de Vizinha,(2004),"
Comedy, Drama, Romance            ",109 min,6.7,$14.59M,"194,129",47        ,Luke Greenfield,":
Emile Hirsch, 
Nicholas Downs, 
Elisha Cuthbert, 
Timothy Olyphant
"
Hellboy,(2004),"
Action, Fantasy, Horror            ",122 min,6.8,$59.62M,"297,335",72        ,Guillermo del Toro,":
Ron Perlman, 
Doug Jones, 
Selma Blair, 
John Hurt
"
Todo Mundo Quase Morto,(2004),"
Comedy, Horror            ",99 min,7.9,$13.54M,"485,919",76        ,Edgar Wright,":
Simon Pegg, 
Nick Frost, 
Kate Ashfield, 
Lucy Davis
"
A Paixão de Cristo,(2004),"
Drama            ",127 min,7.1,$370.78M,"204,926",47        ,Mel Gibson,":
Jim Caviezel, 
Monica Bellucci, 
Maia Morgenstern, 
Christo Jivkov
"
Napoleon Dynamite,(2004),"
Comedy            ",96 min,6.9,$44.54M,"189,594",64        ,Jared Hess,":
Jon Heder, 
Efren Ramirez, 
Jon Gries, 
Aaron Ruell
"
Nem Tudo é o Que Parece,(2004),"
Action, Crime, Drama            ",105 min,7.3,$2.34M,"158,530",73        ,Matthew Vaughn,":
Daniel Craig, 
Sienna Miller, 
Michael Gambon, 
Tom Hardy
"
Vingança Redentora,(2004),"
Crime, Drama, Thriller            ",90 min,7.6,$0.01M,"47,296",52        ,Shane Meadows,":
Paddy Considine, 
Gary Stretch, 
Toby Kebbell, 
Stuart Wolfenden
"
Com a Bola Toda,(2004),"
Comedy, Sport            ",92 min,6.7,$114.33M,"219,251",55        ,Rawson Marshall Thurber,":
Ben Stiller, 
Christine Taylor, 
Vince Vaughn, 
Rip Torn
"
Menina de Ouro,(2004),"
Drama, Sport            ",132 min,8.1,$100.49M,"603,417",86        ,Clint Eastwood,":
Hilary Swank, 
Clint Eastwood, 
Morgan Freeman, 
Jay Baruchel
"
Blade: Trinity,(2004),"
Action, Horror, Sci-Fi            ",113 min,5.9,$52.41M,"159,920",38        ,David S. Goyer,":
Wesley Snipes, 
Kris Kristofferson, 
Parker Posey, 
Ryan Reynolds
"
Eurotrip: Passaporte para a Confusão,(2004),"
Comedy            ",92 min,6.6,$17.72M,"186,543",45        ,Jeff Schaffer,":
Scott Mechlowicz, 
Jacob Pitts, 
Michelle Trachtenberg, 
Travis Wester
"
Como se Fosse a Primeira Vez,(2004),"
Comedy, Drama, Romance            ",99 min,6.8,$120.91M,"311,837",48        ,Peter Segal,":
Adam Sandler, 
Drew Barrymore, 
Rob Schneider, 
Sean Astin
"
Desventuras em Série,(2004),"
Adventure, Comedy, Family            ",108 min,6.8,$118.63M,"188,568",62        ,Brad Silberling,":
Jim Carrey, 
Jude Law, 
Meryl Streep, 
Liam Aiken
"
O Castelo Animado,(2004),"
Animation, Adventure, Family            ",119 min,8.2,$4.71M,"295,506",80        ,Hayao Miyazaki,":
Chieko Baishô, 
Takuya Kimura, 
Tatsuya Gashûin, 
Akihiro Miwa
"
9 Canções,(2004),"
Drama, Music, Romance            ",71 min,4.8,$0.05M,"20,722",43        ,Michael Winterbottom,":
Kieran O'Brien, 
Margo Stilley, 
Black Rebel Motorcycle Club, 
Don Blum
"
Chamas da Vingança,(2004),"
Action, Crime, Drama            ",146 min,7.7,$77.91M,"315,289",47        ,Tony Scott,":
Denzel Washington, 
Christopher Walken, 
Dakota Fanning, 
Radha Mitchell
"
A Nova Cinderela,(2004),"
Comedy, Family, Romance            ",95 min,5.9,$51.44M,"77,138",25        ,Mark Rosman,":
Hilary Duff, 
Chad Michael Murray, 
Jennifer Coolidge, 
Dan Byrd
"
A Supremacia Bourne,(2004),"
Action, Mystery, Thriller            ",108 min,7.7,$176.24M,"416,521",73        ,Paul Greengrass,":
Matt Damon, 
Franka Potente, 
Joan Allen, 
Brian Cox
"
De Repente 30,(2004),"
Comedy, Fantasy, Romance            ",98 min,6.1,$57.23M,"155,737",57        ,Gary Winick,":
Jennifer Garner, 
Mark Ruffalo, 
Judy Greer, 
Andy Serkis
"
A Queda! As Últimas Horas de Hitler,(2004),"
Biography, Drama, History            ",156 min,8.2,$5.51M,"314,754",82        ,Oliver Hirschbiegel,":
Bruno Ganz, 
Alexandra Maria Lara, 
Ulrich Matthes, 
Juliane Köhler
"
Tudo Pela Vitória,(2004),"
Action, Drama, Sport            ",118 min,7.2,$61.19M,"55,917",70        ,Peter Berg,":
Billy Bob Thornton, 
Jay Hernandez, 
Derek Luke, 
Lucas Black
"
Alexandre,(2004),"
Action, Biography, Drama            ",175 min,5.6,$34.30M,"157,394",39        ,Oliver Stone,":
Colin Farrell, 
Anthony Hopkins, 
Rosario Dawson, 
Angelina Jolie
"
Homem-Aranha 2,(2004),"
Action, Adventure, Sci-Fi            ",127 min,7.3,$373.59M,"517,164",83        ,Sam Raimi,":
Tobey Maguire, 
Kirsten Dunst, 
Alfred Molina, 
James Franco
"
Shrek 2,(2004),"
Animation, Adventure, Comedy            ",93 min,7.2,$436.47M,"396,918",75        ,Andrew Adamson,":
Mike Myers, 
Eddie Murphy, 
Cameron Diaz, 
Julie Andrews
"
Madrugada dos Mortos,(2004),"
Action, Horror            ",101 min,7.3,$59.02M,"225,202",59        ,Zack Snyder,":
Sarah Polley, 
Ving Rhames, 
Mekhi Phifer, 
Jake Weber
"
Colateral,(2004),"
Crime, Drama, Thriller            ",120 min,7.5,$101.01M,"342,973",71        ,Michael Mann,":
Tom Cruise, 
Jamie Foxx, 
Jada Pinkett Smith, 
Mark Ruffalo
"
"Eu, Robô",(2004),"
Action, Crime, Drama            ",115 min,7.1,$144.80M,"477,971",59        ,Alex Proyas,":
Will Smith, 
Bridget Moynahan, 
Bruce Greenwood, 
Alan Tudyk
"
Primer,(2004),"
Drama, Sci-Fi, Thriller            ",77 min,6.9,$0.42M,"92,372",68        ,Shane Carruth,":
Shane Carruth, 
David Sullivan, 
Casey Gooden, 
Anand Upadhyaya
"
A Batalha de Riddick,(2004),"
Action, Adventure, Sci-Fi            ",119 min,6.7,$57.76M,"207,860",38        ,David Twohy,":
Vin Diesel, 
Judi Dench, 
Colm Feore, 
Thandie Newton
"
Doze Homens e Outro Segredo,(2004),"
Crime, Thriller            ",125 min,6.5,$125.54M,"340,519",58        ,Steven Soderbergh,":
George Clooney, 
Brad Pitt, 
Julia Roberts, 
Catherine Zeta-Jones
"
O Âncora: A Lenda de Ron Burgundy,(2004),"
Comedy            ",94 min,7.2,$85.29M,"316,332",63        ,Adam McKay,":
Will Ferrell, 
Christina Applegate, 
Steve Carell, 
Paul Rudd
"
Ray,(I) (2004),"
Biography, Drama, Music            ",152 min,7.7,$75.33M,"131,332",73        ,Taylor Hackford,":
Jamie Foxx, 
Regina King, 
Kerry Washington, 
Clifton Powell
"
Kung-Fusão,(2004),"
Action, Comedy, Fantasy            ",99 min,7.7,$17.11M,"120,386",78        ,Stephen Chow,":
Stephen Chow, 
Wah Yuen, 
Qiu Yuen, 
Siu-Lung Leung
"
A Vida Marinha com Steve Zissou,(2004),"
Action, Adventure, Comedy            ",119 min,7.3,$24.01M,"170,555",62        ,Wes Anderson,":
Bill Murray, 
Owen Wilson, 
Anjelica Huston, 
Cate Blanchett
"
Antes do Pôr-do-Sol,(2004),"
Drama, Romance            ",80 min,8.0,$5.82M,"217,127",90        ,Richard Linklater,":
Ethan Hawke, 
Julie Delpy, 
Vernon Dobtcheff, 
Louise Lemoine Torrès
"
Resident Evil 2: Apocalipse,(2004),"
Action, Horror, Sci-Fi            ",94 min,6.2,$51.20M,"179,106",35        ,Alexander Witt,":
Milla Jovovich, 
Sienna Guillory, 
Eric Mabius, 
Oded Fehr
"
Quero Ficar com Polly,(2004),"
Comedy, Romance            ",90 min,6.0,$88.10M,"121,145",44        ,John Hamburg,":
Ben Stiller, 
Jennifer Aniston, 
Debra Messing, 
Philip Seymour Hoffman
"
O Expresso Polar,(2004),"
Animation, Adventure, Comedy            ",100 min,6.6,$183.37M,"163,427",61        ,Robert Zemeckis,":
Tom Hanks, 
Chris Coppola, 
Michael Jeter, 
Leslie Zemeckis
"
O Diário da Princesa 2: Casamento Real,(2004),"
Comedy, Family, Romance            ",113 min,5.8,$95.17M,"70,007",43        ,Garry Marshall,":
Anne Hathaway, 
Callum Blue, 
Julie Andrews, 
Hector Elizondo
"
Hotel Ruanda,(2004),"
Biography, Drama, History            ",121 min,8.1,$23.53M,"320,896",79        ,Terry George,":
Don Cheadle, 
Sophie Okonedo, 
Joaquin Phoenix, 
Xolani Mali
"
Scooby-Doo 2: Monstros à Solta,(2004),"
Adventure, Comedy, Family            ",93 min,5.0,$84.22M,"45,404",34        ,Raja Gosnell,":
Freddie Prinze Jr., 
Sarah Michelle Gellar, 
Matthew Lillard, 
Linda Cardellini
"
Com as Próprias Mãos,(2004),"
Action, Crime            ",86 min,6.3,$45.86M,"67,739",44        ,Kevin Bray,":
Dwayne Johnson, 
Ashley Scott, 
Johnny Knoxville, 
Michael Bowen
"
Sideways: Entre Umas e Outras,(2004),"
Comedy, Drama, Romance            ",127 min,7.5,$71.50M,"172,896",94        ,Alexander Payne,":
Paul Giamatti, 
Thomas Haden Church, 
Virginia Madsen, 
Sandra Oh
"
Team America: Detonando o Mundo,(2004),"
Action, Comedy            ",98 min,7.2,$32.77M,"154,134",64        ,Trey Parker,":
Trey Parker, 
Matt Stone, 
Elle Russ, 
Kristen Miller
"
O Espanta Tubarões,(2004),"
Animation, Adventure, Comedy            ",90 min,6.0,$160.86M,"159,205",48        ,Bibo Bergeron,":
Will Smith, 
Robert De Niro, 
Renée Zellweger, 
Angelina Jolie
"
Totalmente Sem Rumo,(2004),"
Adventure, Comedy, Mystery            ",95 min,5.9,$58.17M,"42,771",29        ,Steven Brill,":
Matthew Lillard, 
Seth Green, 
Dax Shepard, 
Matthew Price
"
Desafio no Gelo,(2004),"
Biography, Drama, History            ",135 min,7.5,$64.38M,"44,699",68        ,Gavin O'Connor,":
Kurt Russell, 
Patricia Clarkson, 
Nathan West, 
Noah Emmerich
"
Uma Festa no Ar,(2004),"
Comedy            ",86 min,4.5,$13.92M,"20,826",33        ,Jessy Terrero,":
Dwayne Adway, 
Snoop Dogg, 
Tom Arnold, 
Kevin Hart
"
No Pique de Nova York,(I) (2004),"
Comedy, Crime, Family            ",91 min,4.9,$14.02M,"20,846",33        ,Dennie Gordon,":
Mary-Kate Olsen, 
Ashley Olsen, 
Eugene Levy, 
Andy Richter
"
Alien vs. Predador,(2004),"
Action, Adventure, Horror            ",101 min,5.6,$80.28M,"177,853",29        ,Paul W.S. Anderson,":
Sanaa Lathan, 
Lance Henriksen, 
Raoul Bova, 
Ewen Bremner
"
Sob o Domínio do Mal,(2004),"
Drama, Mystery, Sci-Fi            ",129 min,6.6,$65.96M,"99,225",76        ,Jonathan Demme,":
Denzel Washington, 
Liev Schreiber, 
Meryl Streep, 
Kimberly Elise
"
Dirty Dancing 2: Noites de Havana,(2004),"
Drama, Music, Romance            ",86 min,6.0,$14.16M,"25,741",39        ,Guy Ferland,":
Diego Luna, 
Romola Garai, 
Sela Ward, 
John Slattery
"
Em Busca da Terra do Nunca,(2004),"
Biography, Drama, Family            ",106 min,7.7,$51.68M,"193,365",67        ,Marc Forster,":
Johnny Depp, 
Kate Winslet, 
Julie Christie, 
Radha Mitchell
"
Entrando numa Fria Maior Ainda,(2004),"
Comedy, Romance            ",115 min,6.3,$279.26M,"243,194",41        ,Jay Roach,":
Ben Stiller, 
Robert De Niro, 
Blythe Danner, 
Teri Polo
"
A Janela Secreta,(2004),"
Drama, Mystery, Thriller            ",96 min,6.6,$48.02M,"174,243",46        ,David Koepp,":
Johnny Depp, 
Maria Bello, 
John Turturro, 
Timothy Hutton
"
Capitão Sky e o Mundo de Amanhã,(2004),"
Action, Adventure, Mystery            ",106 min,6.0,$37.76M,"79,852",64        ,Kerry Conran,":
Gwyneth Paltrow, 
Jude Law, 
Angelina Jolie, 
Giovanni Ribisi
"
Hora de Voltar,(2004),"
Comedy, Drama, Romance            ",102 min,7.4,$26.78M,"203,097",67        ,Zach Braff,":
Zach Braff, 
Peter Sarsgaard, 
Natalie Portman, 
Ian Holm
"
Dormindo Fora de Casa,(2004),"
Comedy, Family, Romance            ",89 min,5.3,$9.44M,"14,695",33        ,Joe Nussbaum,":
Alexa PenaVega, 
Mika Boorem, 
Scout Taylor-Compton, 
Jane Lynch
"
Paixão à Flor da Pele,(2004),"
Drama, Mystery, Romance            ",114 min,7.0,$12.83M,"51,193",40        ,Paul McGuigan,":
Josh Hartnett, 
Diane Kruger, 
Matthew Lillard, 
Rose Byrne
"
Mulheres Perfeitas,(2004),"
Comedy, Horror, Sci-Fi            ",93 min,5.3,$59.48M,"57,955",42        ,Frank Oz,":
Nicole Kidman, 
Bette Midler, 
Matthew Broderick, 
Glenn Close
"
Matadores de Velhinha,(2004),"
Comedy, Crime, Thriller            ",104 min,6.2,$39.80M,"95,692",56        ,Ethan Coen,":
Tom Hanks, 
Marlon Wayans, 
Irma P. Hall, 
J.K. Simmons
"
Menina dos Olhos,(2004),"
Comedy, Drama, Romance            ",102 min,6.2,$25.27M,"61,354",43        ,Kevin Smith,":
Ben Affleck, 
Liv Tyler, 
Raquel Castro, 
Betty Aberlin
"
Garfield: O Filme,(2004),"
Animation, Comedy, Family            ",80 min,5.0,$75.37M,"74,917",27        ,Peter Hewitt,":
Breckin Meyer, 
Jennifer Love Hewitt, 
Stephen Tobolowsky, 
Bill Murray
"
Roubando Vidas,(2004),"
Crime, Mystery, Thriller            ",103 min,6.2,$32.68M,"76,968",38        ,D.J. Caruso,":
Angelina Jolie, 
Ethan Hawke, 
Kiefer Sutherland, 
Gena Rowlands
"
Mulher-Gato,(2004),"
Action, Crime, Fantasy            ",104 min,3.3,$40.20M,"105,697",27        ,Pitof,":
Halle Berry, 
Sharon Stone, 
Benjamin Bratt, 
Lambert Wilson
"
Uma Garota Encantada,(2004),"
Comedy, Family, Fantasy            ",96 min,6.3,$22.92M,"58,859",53        ,Tommy O'Haver,":
Anne Hathaway, 
Hugh Dancy, 
Cary Elwes, 
Joanna Lumley
"
Bob Esponja: O Filme,(2004),"
Animation, Adventure, Comedy            ",87 min,7.0,$85.42M,"74,018",66        ,Stephen Hillenburg,":
Tom Kenny, 
Jeffrey Tambor, 
Rodger Bumpass, 
Carolyn Lawrence
"
Drácula 3000: Escuridão Infinita,(2004),"
Horror, Sci-Fi            ",86 min,2.1,,"5,747",,Darrell Roodt,":
Casper Van Dien, 
Erika Eleniak, 
Coolio, 
Alexandra Kamp
"
Galera do Mal,(2004),"
Comedy, Drama            ",92 min,6.7,$8.94M,"43,603",62        ,Brian Dannelly,":
Jena Malone, 
Mandy Moore, 
Macaulay Culkin, 
Patrick Fugit
"
"Alfie, o Sedutor",(2004),"
Comedy, Drama, Romance            ",103 min,6.2,$13.40M,"49,082",49        ,Charles Shyer,":
Jude Law, 
Sienna Miller, 
Susan Sarandon, 
Renée Taylor
"
Eterno Amor,(2004),"
Drama, Mystery, Romance            ",133 min,7.6,$6.17M,"69,044",76        ,Jean-Pierre Jeunet,":
Audrey Tautou, 
Gaspard Ulliel, 
Jodie Foster, 
Dominique Pinon
"
Wimbledon: O Jogo do Amor,(2004),"
Comedy, Romance, Sport            ",98 min,6.3,$17.00M,"57,593",59        ,Richard Loncraine,":
Kirsten Dunst, 
Paul Bettany, 
Jon Favreau, 
Sam Neill
"
"Starsky & Hutch, Justiça em Dobro",(2004),"
Comedy, Crime            ",101 min,6.1,$88.24M,"134,356",55        ,Todd Phillips,":
Ben Stiller, 
Owen Wilson, 
Snoop Dogg, 
Vince Vaughn
"
Possuída 2: Força Incontrolável,(2004),"
Horror, Thriller            ",94 min,6.4,,"12,165",,Brett Sullivan,":
Emily Perkins, 
Brendan Fletcher, 
Katharine Isabelle, 
Tatiana Maslany
"
Feira das Vaidades,(2004),"
Drama            ",141 min,6.2,$16.14M,"20,083",53        ,Mira Nair,":
Reese Witherspoon, 
Romola Garai, 
James Purefoy, 
Jonathan Rhys Meyers
"
Nota Máxima,(2004),"
Comedy, Crime            ",93 min,5.7,$10.39M,"22,841",35        ,Brian Robbins,":
Scarlett Johansson, 
Erika Christensen, 
Chris Evans, 
Leonardo Nam
"
Caçadores de Mentes,(2004),"
Crime, Horror, Mystery            ",106 min,6.4,$4.48M,"56,091",33        ,Renny Harlin,":
Val Kilmer, 
LL Cool J, 
Christian Slater, 
Eion Bailey
"
Má Educação,(2004),"
Crime, Drama            ",106 min,7.4,$5.21M,"52,910",81        ,Pedro Almodóvar,":
Gael García Bernal, 
Fele Martínez, 
Javier Cámara, 
Daniel Giménez Cacho
"
Anaconda 2: A Caçada pela Orquídea Sangrenta,(2004),"
Action, Adventure, Horror            ",97 min,4.6,$32.24M,"27,292",40        ,Dwight H. Little,":
Morris Chestnut, 
KaDee Strickland, 
Eugene Byrd, 
Johnny Messner
"
Brigada 49,(2004),"
Action, Drama, Thriller            ",115 min,6.5,$74.54M,"53,525",47        ,Jay Russell,":
Joaquin Phoenix, 
John Travolta, 
Jacinda Barrett, 
Robert Patrick
"
Celular: Um Grito de Socorro,(2004),"
Action, Crime, Thriller            ",94 min,6.5,$32.00M,"89,633",60        ,David R. Ellis,":
Kim Basinger, 
Chris Evans, 
Jason Statham, 
William H. Macy
"
O Clã das Adagas Voadoras,(2004),"
Action, Adventure, Drama            ",119 min,7.5,$11.05M,"104,299",89        ,Yimou Zhang,":
Ziyi Zhang, 
Takeshi Kaneshiro, 
Andy Lau, 
Dandan Song
"
Confissões de uma Adolescente em Crise,(2004),"
Comedy, Family, Music            ",89 min,4.6,$29.33M,"26,408",33        ,Sara Sugarman,":
Lindsay Lohan, 
Megan Fox, 
Adam Garcia, 
Glenne Headly
"
Maldito Coração,(2004),"
Drama            ",98 min,6.5,$0.03M,"6,175",27        ,Asia Argento,":
Asia Argento, 
Dylan Sprouse, 
Cole Sprouse, 
Jimmy Bennett
"
2046: Os Segredos do Amor,(2004),"
Drama, Romance, Sci-Fi            ",129 min,7.4,$1.44M,"48,065",78        ,Kar-Wai Wong,":
Tony Chiu-Wai Leung, 
Ziyi Zhang, 
Faye Wong, 
Li Gong
"
Dança Comigo?,(2004),"
Comedy, Drama, Music            ",106 min,6.1,$57.89M,"41,578",47        ,Peter Chelsom,":
Richard Gere, 
Jennifer Lopez, 
Susan Sarandon, 
Stanley Tucci
"
O Filho de Chucky,(2004),"
Comedy, Fantasy, Horror            ",87 min,4.8,$17.08M,"36,643",46        ,Don Mancini,":
Jennifer Tilly, 
Brad Dourif, 
John Waters, 
Billy Boyd
"
Mar de Fogo,(2004),"
Action, Adventure, Biography            ",136 min,6.7,$67.29M,"75,073",54        ,Joe Johnston,":
Viggo Mortensen, 
Omar Sharif, 
Zuleikha Robinson, 
Louise Lombard
"
Mistérios da Carne,(2004),"
Drama            ",105 min,7.6,$0.70M,"63,720",73        ,Gregg Araki,":
Brady Corbet, 
Joseph Gordon-Levitt, 
Elisabeth Shue, 
Chase Ellison
"
"Bridget Jones, no Limite da Razão",(2004),"
Comedy, Drama, Romance            ",108 min,6.0,$40.23M,"99,982",44        ,Beeban Kidron,":
Renée Zellweger, 
Colin Firth, 
Hugh Grant, 
Gemma Jones
"
"Elas Me Odeiam, Mas Me Querem",(2004),"
Comedy, Drama            ",138 min,5.3,$0.37M,"7,057",28        ,Spike Lee,":
Anthony Mackie, 
Kerry Washington, 
Ellen Barkin, 
Monica Bellucci
"
Curtindo a Liberdade,(2004),"
Comedy, Romance            ",101 min,6.1,$12.19M,"34,995",46        ,Andy Cadiff,":
Mandy Moore, 
Matthew Goode, 
Mark Harmon, 
Stark Sands
"
O Voo da Fênix,(2004),"
Action, Adventure, Drama            ",113 min,6.1,$21.01M,"50,378",47        ,John Moore,":
Dennis Quaid, 
Miranda Otto, 
Giovanni Ribisi, 
Tyrese Gibson
"
Volta ao Mundo em 80 Dias: Uma Aposta Muito Louca,(2004),"
Action, Adventure, Comedy            ",120 min,5.9,$24.01M,"80,813",49        ,Frank Coraci,":
Jackie Chan, 
Steve Coogan, 
Jim Broadbent, 
Kathy Bates
"
Pânico na Ilha,(2004),"
Comedy, Horror, Mystery            ",104 min,5.7,$4.99M,"27,308",45        ,Jay Chandrasekhar,":
Jay Chandrasekhar, 
Bill Paxton, 
Kevin Heffernan, 
Elena Lyons
"
Diários de Motocicleta,(2004),"
Adventure, Biography, Drama            ",126 min,7.8,$16.76M,"93,169",75        ,Walter Salles,":
Gael García Bernal, 
Rodrigo De la Serna, 
Mía Maestro, 
Mercedes Morán
"
Falsária,(2004),"
Drama, Comedy, Romance            ",93 min,6.5,$0.22M,"11,031",53        ,Mike Barker,":
Helen Hunt, 
Scarlett Johansson, 
Tom Wilkinson, 
Milena Vukotic
"
Espíritos: A Morte Está ao seu Lado,(II) (2004),"
Horror, Mystery, Thriller            ",97 min,7.1,,"38,564",,Banjong Pisanthanakun,":
Ananda Everingham, 
Natthaweeranuch Thongmee, 
Achita Sikamana, 
Unnop Chanpaibool
"
Clube dos Pervertidos,(2004),"
Comedy            ",89 min,5.1,$1.34M,"11,847",56        ,John Waters,":
Tracey Ullman, 
Chris Isaak, 
Selma Blair, 
Johnny Knoxville
"
De-Lovely,(2004),"
Biography, Drama, Music            ",125 min,6.6,$13.34M,"10,548",53        ,Irwin Winkler,":
Kevin Kline, 
Ashley Judd, 
Jonathan Pryce, 
Kevin McNally
"
Na Trilha da Fama,(2004),"
Family, Music, Musical            ",103 min,5.9,$10.41M,"25,980",33        ,Sean McNamara,":
Hilary Duff, 
John Corbett, 
Rebecca De Mornay, 
Oliver James
"
Táxi,(I) (2004),"
Action, Comedy, Crime            ",97 min,4.5,$36.61M,"38,695",27        ,Tim Story,":
Queen Latifah, 
Jimmy Fallon, 
Gisele Bündchen, 
Henry Simmons
"
Casa Vazia,(2004),"
Crime, Drama, Romance            ",88 min,8.0,$0.24M,"46,347",72        ,Ki-duk Kim,":
Seung-Yun Lee, 
Hee Jae, 
Hyuk-ho Kwon, 
Jeong-ho Choi
"
Reencarnação,(2004),"
Drama, Fantasy, Mystery            ",100 min,6.1,$5.01M,"33,502",50        ,Jonathan Glazer,":
Nicole Kidman, 
Cameron Bright, 
Lauren Bacall, 
Danny Huston
"
