Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
O Campeão,(1979),"
Drama, Sport            ",121 min,6.9,$30.44M,"7,427",38        ,Franco Zeffirelli,":
Jon Voight, 
Faye Dunaway, 
Ricky Schroder, 
Jack Warden
"
La Luna,(1979),"
Drama            ",142 min,6.5,,"4,010",,Bernardo Bertolucci,":
Jill Clayburgh, 
Matthew Barry, 
Veronica Lazar, 
Renato Salvatori
"
Rock 'n' Roll High School,(1979),"
Comedy, Music            ",93 min,6.7,,"8,328",70        ,Allan Arkush,":
P.J. Soles, 
Vincent Van Patten, 
Clint Howard, 
Dey Young
"
A Rosa,(1979),"
Drama, Music, Romance            ",125 min,7.0,$29.20M,"7,474",67        ,Mark Rydell,":
Bette Midler, 
Alan Bates, 
Frederic Forrest, 
Harry Dean Stanton
"
O Castelo de Cagliostro,(1979),"
Animation, Adventure, Family            ",100 min,7.7,,"23,632",71        ,Hayao Miyazaki,":
Yasuo Yamada, 
Eiko Masuyama, 
Kiyoshi Kobayashi, 
Makio Inoue
"
Armadilha para Turistas,(1979),"
Horror            ",90 min,6.2,,"7,327",,David Schmoeller,":
Chuck Connors, 
Jocelyn Jones, 
Jon Van Ness, 
Robin Sherwood
"
Norma Rae,(1979),"
Drama            ",114 min,7.3,$22.23M,"9,738",61        ,Martin Ritt,":
Sally Field, 
Beau Bridges, 
Ron Leibman, 
Pat Hingle
"
E a Festa Acabou,(1979),"
Comedy, Drama, War            ",110 min,5.3,$15.01M,"3,838",,Bill Norton,":
Candy Clark, 
Bo Hopkins, 
Ron Howard, 
Paul Le Mat
"
Morte no Inverno,(1979),"
Comedy, Drama, Mystery            ",97 min,6.2,$1.08M,"2,015",,William Richert,":
Jeff Bridges, 
John Huston, 
Anthony Perkins, 
Eli Wallach
"
Gol Maal,(1979),"
Comedy, Romance            ",120 min,8.6,,"16,315",,Hrishikesh Mukherjee,":
Amol Palekar, 
Bindiya Goswami, 
Deven Verma, 
Shubha Khote
"
"Cactus Jack, o Vilão",(1979),"
Comedy, Western            ",89 min,5.4,,"6,134",22        ,Hal Needham,":
Kirk Douglas, 
Arnold Schwarzenegger, 
Ann-Margret, 
Paul Lynde
"
Disco Godfather,(1979),"
Action, Crime, Drama            ",93 min,5.4,,"1,087",,J. Robert Wagoner,":
Rudy Ray Moore, 
Carol Speed, 
Jimmy Lynch, 
Jerry Jones
"
A Um Passo do Abismo,(1979),"
Crime, Drama            ",95 min,7.4,,"5,709",67        ,Jonathan Kaplan,":
Matt Dillon, 
Michael Eric Kramer, 
Pamela Ludwig, 
Vincent Spano
"
O Assassino da Furadeira,(1979),"
Drama, Horror, Thriller            ",96 min,5.1,,"6,142",,Abel Ferrara,":
Abel Ferrara, 
Carolyn Marz, 
Baybi Day, 
Harry Schultz
"
Buck Rogers no Século 25,(1979),"
Action, Adventure, Sci-Fi            ",89 min,6.7,$21.67M,"4,703",,Daniel Haller,":
Gil Gerard, 
Erin Gray, 
Pamela Hensley, 
Henry Silva
"
O Grande Santini - O Dom da Fúria,(1979),"
Drama            ",115 min,7.2,,"5,421",,Lewis John Carlino,":
Robert Duvall, 
Blythe Danner, 
Michael O'Keefe, 
Lisa Jane Persky
"
Aeroporto 79: O Concorde,(1979),"
Action, Drama, Thriller            ",113 min,4.4,$13.00M,"5,232",,David Lowell Rich,":
Alain Delon, 
Susan Blakely, 
Robert Wagner, 
George Kennedy
"
Alvorada Sangrenta,(1979),"
Adventure, Drama, History            ",117 min,6.6,,"5,935",,Douglas Hickox,":
Burt Lancaster, 
Simon Ward, 
Denholm Elliott, 
Peter Vaughan
"
A Gangue da Tortinha de Maçã Ataca Novamente,(1979),"
Comedy, Family, Western            ",88 min,6.1,$20.93M,"2,224",37        ,Vincent McEveety,":
Tim Conway, 
Don Knotts, 
Tim Matheson, 
Kenneth Mars
"
O Cavaleiro Elétrico,(1979),"
Comedy, Drama, Romance            ",121 min,6.3,$61.80M,"7,037",64        ,Sydney Pollack,":
Robert Redford, 
Jane Fonda, 
Valerie Perrine, 
Willie Nelson
"
Quinteto,(1979),"
Drama, Mystery, Sci-Fi            ",118 min,5.2,,"2,780",,Robert Altman,":
Paul Newman, 
Vittorio Gassman, 
Fernando Rey, 
Bibi Andersson
"
A Morte Ronda a Pantera,(1979),"
Comedy, Action, Crime            ",99 min,5.1,,507,,Richard C. Sarafian,":
Farrah Fawcett, 
Charles Grodin, 
Art Carney, 
Joan Collins
"
O Rabino e o Pistoleiro,(1979),"
Comedy, Drama, Western            ",119 min,6.4,$9.35M,"8,149",38        ,Robert Aldrich,":
Gene Wilder, 
Harrison Ford, 
Ramon Bieri, 
Val Bisoglio
"
As Quatro Irmãs,(1979),"
Biography, Drama, Romance            ",100 min,7.1,,"3,441",,Gillian Armstrong,":
Judy Davis, 
Sam Neill, 
Wendy Hughes, 
Robert Grubb
"
Heróis Sem Amanhã,(1979),"
Comedy, Drama, Sport            ",119 min,6.9,$26.08M,"4,455",80        ,Ted Kotcheff,":
Nick Nolte, 
Charles Durning, 
Mac Davis, 
Dayle Haddon
"
Uma Competição Muito Sexy,(1979),"
Comedy            ",86 min,4.7,,518,,Joel Bender,":
Kirsten Baker, 
Linda Lawrence, 
Sandy Johnson, 
Rikki Marin
"
Herdeiros da Morte,(1979),"
Horror, Sci-Fi            ",108 min,5.2,,"2,721",65        ,Giulio Paradisi,":
Mel Ferrer, 
Glenn Ford, 
Lance Henriksen, 
John Huston
"
Wanda Nevada,(1979),"
Comedy, Mystery, Romance            ",107 min,5.6,$2.41M,"1,096",,Peter Fonda,":
Peter Fonda, 
Brooke Shields, 
Fiona Lewis, 
Luke Askew
"
Seven,(1979),"
Action, Drama            ",100 min,6.0,,515,,Andy Sidaris,":
William Smith, 
Barbara Leigh, 
Guich Koock, 
Christopher Joy
"
Um Pequeno Romance,(1979),"
Adventure, Comedy, Romance            ",110 min,7.5,,"4,884",,George Roy Hill,":
Laurence Olivier, 
Diane Lane, 
Thelonious Bernard, 
Arthur Hill
"
Van Nuys Blvd.,(1979),"
Comedy, Drama            ",93 min,5.2,,425,,William Sachs,":
Bill Adler, 
Cynthia Wood, 
Dennis Bowen, 
Melissa Prophet
"
H.O.T.S.,(1979),"
Comedy            ",98 min,4.5,,"1,629",,Gerald Seth Sindell,":
Susan Kiger, 
Lisa London, 
Pamela Jean Bryant, 
Kimberly Cameron
"
Vivendo com Estilo,(1979),"
Comedy, Crime, Drama            ",97 min,7.1,$26.87M,"2,737",65        ,Martin Brest,":
George Burns, 
Art Carney, 
Lee Strasberg, 
Charles Hallahan
"
A Ilha dos Homens-Peixe,(1979),"
Action, Adventure, Horror            ",100 min,5.1,,"1,516",,Sergio Martino,":
Barbara Bach, 
Claudio Cassinelli, 
Richard Johnson, 
Beryl Cunningham
"
Scavenger Hunt,(1979),"
Comedy            ",116 min,6.0,,"2,335",,Michael Schultz,":
Richard Benjamin, 
James Coco, 
Scatman Crothers, 
Ruth Gordon
"
Um Casamento de Alto Risco,(1979),"
Action, Adventure, Comedy            ",103 min,7.3,$38.20M,"7,102",,Arthur Hiller,":
Peter Falk, 
Alan Arkin, 
Richard Libertini, 
Nancy Dussault
"
O Casamento de Maria Braun,(1979),"
Drama            ",120 min,7.8,,"11,324",,Rainer Werner Fassbinder,":
Hanna Schygulla, 
Klaus Löwitsch, 
Ivan Desny, 
Gisela Uhlen
"
Malibu High,(1979),"
Crime, Drama, Thriller            ",90 min,4.9,,720,,Irvin Berwick,":
Jill Lansing, 
Stuart Taylor, 
Katie Johnson, 
Wallace Earl Laven
"
Amor à Primeira Mordida,(1979),"
Comedy            ",96 min,6.2,$43.89M,"5,097",,Stan Dragoti,":
George Hamilton, 
Susan Saint James, 
Richard Benjamin, 
Dick Shawn
"
Meteoro,(1979),"
Action, Drama, Sci-Fi            ",108 min,5.0,,"6,283",,Ronald Neame,":
Sean Connery, 
Natalie Wood, 
Karl Malden, 
Brian Keith
"
Woyzeck,(1979),"
Drama            ",80 min,7.1,,"8,311",,Werner Herzog,":
Klaus Kinski, 
Eva Mattes, 
Wolfgang Reichmann, 
Willy Semmelrogge
"
A Febre dos Patins,(1979),"
Comedy            ",98 min,4.8,,431,,William A. Levey,":
Scott Baio, 
Flip Wilson, 
Ron Palillo, 
Maureen McCormick
"
Os yankees Estão Voltando,(1979),"
Drama, War            ",138 min,6.4,$3.93M,"2,982",,John Schlesinger,":
Richard Gere, 
Lisa Eichhorn, 
Vanessa Redgrave, 
William Devane
"
Amor em Chamas,(1979),"
Action, Adventure, Drama            ",109 min,6.0,$3.00M,"4,344",32        ,Peter Hyams,":
Harrison Ford, 
Lesley-Anne Down, 
Christopher Plummer, 
Alec McCowen
"
Buio Omega,(1979),"
Horror            ",94 min,6.3,,"4,087",,Joe D'Amato,":
Kieran Canter, 
Cinzia Monreale, 
Franca Stoppi, 
Sam Modesto
"
O Amor em Fuga,(1979),"
Comedy, Drama, Romance            ",94 min,7.1,,"5,427",,François Truffaut,":
Jean-Pierre Léaud, 
Claude Jade, 
Marie-France Pisier, 
Dani
"
Microwave Massacre,(1979),"
Comedy, Horror            ",76 min,4.1,,"1,935",,Wayne Berwick,":
Jackie Vernon, 
Loren Schein, 
Al Troupe, 
Marla Simon
"
As Chamas do Inferno,(1979),"
Horror            ",82 min,5.7,,"3,476",,Joseph Ellison,":
Dan Grimaldi, 
Charles Bonet, 
Bill Ricci, 
Robert Carnegie
"
La drôlesse,(1979),"
Drama            ",90 min,6.8,,439,,Jacques Doillon,":
Claude Hébert, 
Madeleine Desdevises, 
Paulette Lahaye, 
Juliette Le Cauchoix
"
Sombra no Escuro,(1979),"
Horror, Thriller            ",87 min,5.9,,"1,315",,Denny Harris,":
Rebecca Balding, 
Cameron Mitchell, 
Avery Schreiber, 
Barbara Steele
"
"Laura, les ombres de l'été",(1979),"
Drama, Romance            ",95 min,5.9,,945,,David Hamilton,":
Maud Adams, 
Dawn Dunlap, 
James Mitchell, 
Maureen Kerwin
"
Amador,(1979),"
Comedy, Drama, Romance            ",112 min,7.9,,"5,646",,Krzysztof Kieslowski,":
Jerzy Stuhr, 
Malgorzata Zabkowska, 
Ewa Pokas, 
Stefan Czyzewski
"
A Herdeira,(1979),"
Crime, Drama, Mystery            ",117 min,4.6,,"1,339",,Terence Young,":
Audrey Hepburn, 
Ben Gazzara, 
James Mason, 
Claudia Mori
"
The Lady in Red,(1979),"
Action, Drama, Romance            ",93 min,6.2,,858,,Lewis Teague,":
Pamela Sue Martin, 
Robert Conrad, 
Louise Fletcher, 
Robert Hogan
"
A Freira Assassina,(1979),"
Horror, Mystery, Thriller            ",88 min,5.0,,"1,435",,Giulio Berruti,":
Anita Ekberg, 
Paola Morra, 
Alida Valli, 
Massimo Serato
"
O Peixe Assassino,(1979),"
Horror, Sci-Fi, Thriller            ",101 min,4.1,,"1,508",,Antonio Margheriti,":
Lee Majors, 
Karen Black, 
Margaux Hemingway, 
Marisa Berenson
"
O Estranho Aliado do Rei Arthur,(1979),"
Comedy, Family, Adventure            ",93 min,5.2,,870,66        ,Russ Mayberry,":
Dennis Dugan, 
Jim Dale, 
Ron Moody, 
Kenneth More
"
Assassinato Por Decreto,(1979),"
Mystery, Thriller            ",124 min,6.9,,"4,487",,Bob Clark,":
Christopher Plummer, 
James Mason, 
David Hemmings, 
Susan Clark
"
Assassinato a Sangue Frio,(1979),"
Crime, Drama            ",122 min,6.8,$9.89M,"4,289",57        ,Harold Becker,":
John Savage, 
James Woods, 
Franklyn Seales, 
Ted Danson
"
Fascination,(1979),"
Horror            ",80 min,6.1,,"2,303",,Jean Rollin,":
Franca Maï, 
Brigitte Lahaie, 
Jean-Marie Lemaire, 
Fanny Magier
"
O Humanóide,(1979),"
Sci-Fi, Fantasy, Mystery            ",100 min,3.9,,750,,Aldo Lado,":
Richard Kiel, 
Corinne Cléry, 
Leonard Mann, 
Ivan Rassimov
"
Encontros e Desencontros,(1979),"
Comedy, Romance            ",105 min,6.4,$41.64M,"2,186",64        ,Alan J. Pakula,":
Burt Reynolds, 
Jill Clayburgh, 
Candice Bergen, 
Charles Durning
"
Escuderia do Poder,(1979),"
Drama, Sport            ",91 min,5.5,,"1,499",,David Cronenberg,":
William Smith, 
Claudia Jennings, 
John Saxon, 
Nicholas Campbell
"
Sangue Selvagem,(1979),"
Comedy, Drama            ",106 min,7.1,,"4,727",,John Huston,":
Brad Dourif, 
John Huston, 
Dan Shor, 
Harry Dean Stanton
"
Penitentiary,(1979),"
Crime, Drama, Sport            ",99 min,5.7,,808,,Jamaa Fanaka,":
Leon Isaac Kennedy, 
Wilbur 'Hi-Fi' White, 
Thomas M. Pollard, 
Hazel Spears
"
The Bitch,(1979),"
Drama, Romance            ",89 min,3.4,,867,,Gerry O'Hara,":
Joan Collins, 
Antonio Cantafora, 
Kenneth Haigh, 
Ian Hendry
"
The Lady Vanishes,(1979),"
Action, Comedy, Mystery            ",97 min,6.0,,"2,111",,Anthony Page,":
Elliott Gould, 
Cybill Shepherd, 
Angela Lansbury, 
Herbert Lom
"
Ruptura das Linhas Inimigas,(1979),"
Drama, War            ",111 min,5.1,,969,,Andrew V. McLaglen,":
Richard Burton, 
Rod Steiger, 
Helmut Griem, 
Klaus Löwitsch
"
Terror em Los Angeles,(1979),"
Horror, Sci-Fi, Thriller            ",92 min,4.3,,"1,147",,John 'Bud' Cardos,":
William Devane, 
Cathy Lee Crosby, 
Richard Jaeckel, 
Keenan Wynn
"
O Andarilho,(1979),"
Horror            ",89 min,6.4,,218,,Paul Naschy,":
Paul Naschy, 
Sara Lezana, 
David Rocha, 
Ana Harpo
"
"Good Luck, Miss Wyckoff",(1979),"
Drama            ",105 min,5.7,,213,,Marvin J. Chomsky,":
Anne Heywood, 
Donald Pleasence, 
Robert Vaughn, 
Earl Holliman
"
Força Destruidora,(1979),"
Action, Crime, Drama            ",90 min,5.1,$20.17M,"3,132",,Paul Aaron,":
Jennifer O'Neill, 
Chuck Norris, 
Clu Gulager, 
Ron O'Neal
"
Capítulo Dois: Em Busca da Felicidade,(1979),"
Comedy, Drama, Romance            ",124 min,6.0,,934,,Robert Moore,":
James Caan, 
Marsha Mason, 
Joseph Bologna, 
Valerie Harper
"
Roller Boogie,(1979),"
Drama, Music            ",103 min,4.5,$13.25M,"1,498",,Mark L. Lester,":
Linda Blair, 
Jim Bray, 
Beverly Garland, 
Roger Perry
"
The Shape of Things to Come,(1979),"
Adventure, Sci-Fi, Thriller            ",98 min,3.1,,696,,George McCowan,":
Jack Palance, 
Carol Lynley, 
Barry Morse, 
John Ireland
"
Ashanti,(1979),"
Action, Adventure, Drama            ",118 min,5.4,,"1,621",,Richard Fleischer,":
Michael Caine, 
Peter Ustinov, 
Kabir Bedi, 
Beverly Johnson
"
Meu Lutador Favorito,(1979),"
Comedy, Romance, Sport            ",112 min,5.6,$42.80M,"2,524",,Howard Zieff,":
Barbra Streisand, 
Ryan O'Neal, 
Paul Sand, 
Whitman Mayo
"
Minha Vingança,(1979),"
Crime, Drama            ",140 min,7.8,,"5,384",,Shôhei Imamura,":
Ken Ogata, 
Rentarô Mikuni, 
Chôchô Miyako, 
Mitsuko Baishô
"
Cidade em Chamas,(1979),"
Action, Drama            ",106 min,4.0,,887,,Alvin Rakoff,":
Barry Newman, 
Susan Clark, 
Shelley Winters, 
Leslie Nielsen
"
Sonhos de Verão,(1979),"
Comedy, Drama, Romance            ",92 min,6.0,,547,,John D. Hancock,":
Glynnis O'Connor, 
Seymour Cassel, 
Dorothy Tristan, 
Dennis Christopher
"
Up from the Depths,(1979),"
Action, Adventure, Comedy            ",85 min,3.0,,650,,Charles B. Griffith,":
Sam Bottoms, 
Susanne Reed, 
Virgil Frye, 
Kedric Wolfe
"
The Fish That Saved Pittsburgh,(1979),"
Comedy, Sport            ",102 min,5.4,,897,40        ,Gilbert Moses,":
Julius Erving, 
Jonathan Winters, 
Meadowlark Lemon, 
Jack Kehoe
"
O Abraço da Morte,(1979),"
Mystery, Romance, Thriller            ",102 min,6.1,$1.54M,"2,324",,Jonathan Demme,":
Roy Scheider, 
Janet Margolin, 
John Glover, 
Sam Levene
"
Amor e Balas,(1979),"
Action, Crime, Drama            ",103 min,5.8,,"1,475",,Stuart Rosenberg,":
Charles Bronson, 
Jill Ireland, 
Rod Steiger, 
Henry Silva
"
Pânico no Atlantico Express,(1979),"
Action, Thriller            ",88 min,4.9,,"1,141",,Mark Robson,":
Lee Marvin, 
Robert Shaw, 
Linda Evans, 
Maximilian Schell
"
Terapia de Doidos,(1979),"
Comedy            ",90 min,5.2,,711,,Brian De Palma,":
Nancy Allen, 
Mary Davenport, 
Kirk Douglas, 
Vincent Gardenia
"
The Day Time Ended,(1979),"
Adventure, Horror, Sci-Fi            ",79 min,3.6,,"1,301",,John 'Bud' Cardos,":
Jim Davis, 
Christopher Mitchum, 
Dorothy Malone, 
Marcy Lafferty
"
O Tatuado,(1979),"
Drama            ",112 min,7.0,,"1,406",,Peter Bogdanovich,":
Ben Gazzara, 
Denholm Elliott, 
James Villiers, 
Joss Ackland
"
Experiências Humanas,(1979),"
Crime, Horror, Thriller            ",82 min,3.9,,412,,Gregory Goodell,":
Linda Haynes, 
Geoffrey Lewis, 
Ellen Travolta, 
Lurene Tuttle
"
Black Jack,(1979),"
Adventure, Comedy            ",110 min,6.4,,413,,Ken Loach,":
Stephen Hirst, 
Louise Cooper, 
Jean Franval, 
Phil Askham
"
Porridge,(1979),"
Comedy, Crime            ",93 min,7.2,,"2,473",,Dick Clement,":
Ronnie Barker, 
Richard Beckinsale, 
Fulton Mackay, 
Brian Wilde
"
Les bronzés font du ski,(1979),"
Comedy            ",90 min,7.5,,"6,993",,Patrice Leconte,":
Josiane Balasko, 
Michel Blanc, 
Marie-Anne Chazel, 
Christian Clavier
"
Angels' Brigade,(1979),"
Action, Comedy            ",97 min,2.0,,"1,599",,Greydon Clark,":
Sylvia Anderson, 
Lieu Chinh, 
Jacqulin Cole, 
Liza Greer
"
Fast Break,(1979),"
Comedy, Sport            ",107 min,6.1,,658,,Jack Smight,":
Gabe Kaplan, 
Harold Sylvester, 
Michael Warren, 
Bernard King
"
A Vingança do Dragão,(1979),"
Comedy, Action            ",98 min,6.7,,"3,705",,Jackie Chan,":
Jackie Chan, 
James Tien, 
Dean Shek, 
Hui Lou Chen
"
O Prisioneiro de Zenda,(1979),"
Adventure, Comedy            ",108 min,5.2,$2.43M,"1,006",,Richard Quine,":
Peter Sellers, 
Lynne Frederick, 
Lionel Jeffries, 
Elke Sommer
"
Cuba,(1979),"
Adventure, Romance, Thriller            ",122 min,5.7,$0.53M,"2,306",,Richard Lester,":
Sean Connery, 
Brooke Adams, 
Jack Weston, 
Hector Elizondo
"
